Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
11	3235.1453	1509.7714	4154.0225	224.76888	4412.007	88.030495	4569.707	4284.9946	1000.0	1000.0	55000	183.6605	70.511444	289.8702	4.5713925	183.66037	70.512505	291.0013	7.5641146	184.14828	69.88813	286.92773	6.3948245	1.9371368	4.1359124	49.423244	-14.949545	-185.28601	2.4928784	2.446762	3.5393445	477.98885107040405
12	4132.4365	178.6079	4362.8423	3826.2083	4482.4146	79.70279	4604.9995	4328.587	1000.0	1000.0	60000	201.89815	74.461815	310.055	6.43017	201.89774	74.46277	306.0429	1.6416032	202.31396	73.79859	307.69983	9.709613	2.0798123	4.145296	45.878998	-13.434973	-203.44237	2.6102161	2.5447779	3.6665547	522.1236622333527
13	4196.8574	113.5579	4332.3984	4048.2366	4592.2173	133.2611	4778.94	4344.4014	1000.0	1000.0	65000	218.39261	77.405174	324.8967	1.8115056	218.39288	77.4058	322.1742	3.872556	218.73778	76.73745	322.93576	4.1917124	2.22681	4.1703925	38.643475	-14.062494	-219.87605	2.768416	2.6896603	3.855914	566.5291903018951
14	4296.307	170.66304	4519.167	4111.0605	4647.266	118.93144	4848.2705	4456.339	1000.0	1000.0	70000	233.05829	79.85929	339.83636	1.1578215	233.05797	79.86022	336.14783	2.7569242	233.34872	79.16595	333.08163	2.2615225	2.187921	4.1114955	36.22581	-12.62207	-234.45888	2.7862508	2.7592108	3.9244316	610.9482221603394
15	4562.893	141.21495	4697.832	4305.9023	4924.3887	67.23786	5045.8115	4822.034	1000.0	1000.0	75000	246.70049	81.9886	352.19922	2.0512567	246.70058	81.98929	352.02185	2.2405958	246.96017	81.28917	352.8859	-0.22051466	2.2635462	4.1801434	42.449757	-12.923204	-248.07443	2.8237739	2.7743692	3.9435618	655.868049621582
16	4431.97	55.206116	4523.7534	4372.8315	4860.778	144.38017	5055.391	4623.544	1000.0	1000.0	80000	259.38824	83.34719	364.92728	6.1699743	259.38828	83.34807	362.92642	0.23597026	259.60538	82.62311	365.02838	1.316203	2.3294227	4.211653	41.405678	-13.249744	-260.7101	2.936032	2.8873436	4.109229	700.3520412445068
17	4655.612	156.85658	4922.0728	4490.3013	4874.62	98.01804	5046.053	4762.117	1000.0	1000.0	85000	270.42728	84.37116	371.3212	3.1018753	270.42688	84.371925	369.85037	-1.2618705	270.6053	83.648636	369.8256	2.816577	2.3754876	4.2342257	43.56121	-12.596893	-271.7143	3.1120536	3.1285212	4.2784033	744.9887030124664
18	4582.865	54.636055	4676.5854	4508.93	5177.799	98.86627	5332.507	4986.8765	1000.0	1000.0	90000	280.77927	85.17547	380.22852	-1.5735111	280.77914	85.17608	380.9157	-0.537727	280.89282	84.466545	379.11716	3.9282947	2.3750975	4.1934156	49.418755	-15.451968	-282.00723	3.310629	3.2968094	4.4651194	789.6187961101532
19	4861.743	100.461784	5004.377	4729.3394	5200.7974	43.47328	5293.865	5136.979	1000.0	1000.0	95000	290.13394	85.975266	389.00046	-4.798297	290.1341	85.975685	388.70724	0.074321985	290.23502	85.24313	387.927	1.9161938	2.4011614	4.22016	41.525097	-13.533989	-291.3492	3.2031813	3.1594331	4.4118094	833.750269651413
20	4853.4683	88.26396	4929.725	4680.744	5349.5225	62.34303	5431.8755	5211.612	1000.0	1000.0	100000	299.13043	86.41056	392.93497	-13.67285	299.13016	86.411446	394.79163	-2.4618351	299.20074	85.67872	393.4181	-2.796022	2.4736495	4.24732	39.64725	-15.623148	-300.30524	3.1207464	3.0936263	4.3583593	879.7527256011963
21	4913.4375	60.37567	4968.1094	4805.74	5168.9087	115.15993	5288.1094	4926.743	1000.0	1000.0	105000	307.4896	86.58108	399.7309	-5.7599335	307.48953	86.58134	401.37204	-11.233732	307.54163	85.85487	400.63522	-6.978404	2.529622	4.2604623	40.08975	-14.103333	-308.627	3.1116927	3.0263574	4.3261795	925.1299436092377
22	4853.4473	67.56148	4920.8994	4732.2	5341.36	68.23441	5480.124	5241.9126	1000.0	1000.0	110000	314.99774	87.02072	406.52533	-5.1456976	314.99783	87.02118	405.96518	-7.520237	315.0204	86.286896	404.515	-18.536335	2.5952923	4.2572637	39.34305	-14.614604	-316.10596	3.1028457	3.1152358	4.3609204	970.5419371128082
23	4200.7544	1809.5216	5177.1357	585.22284	5416.28	87.40442	5539.628	5280.78	1000.0	1000.0	115000	320.15414	90.10913	412.15192	-9.684741	320.15408	90.10947	411.24365	-8.341869	320.17447	89.383965	410.99567	-8.0751095	2.591397	4.297029	49.91166	-13.80665	-321.24744	3.205639	3.2100465	4.409148	1016.0227270126343
24	5017.8125	93.61434	5164.8057	4897.1904	5443.552	84.32376	5575.8135	5316.4033	1000.0	1000.0	120000	326.4749	90.840965	418.0471	-14.345266	326.47473	90.84151	417.96826	-18.710705	326.46573	90.121315	415.83987	-16.284357	2.598031	4.2635617	49.880978	-12.484584	-327.5176	3.258409	3.194194	4.529346	1061.3605589866638
25	5064.704	93.87807	5172.916	4918.803	5425.1245	65.23223	5499.1094	5260.869	1000.0	1000.0	125000	332.74588	90.49697	421.6922	-18.81209	332.74564	90.49757	420.1736	-13.899326	332.71985	89.77944	421.51923	-9.910618	2.6688974	4.277388	44.25585	-14.515519	-333.7721	3.2586782	3.229663	4.4514217	1106.4727199077606
26	5154.2725	67.73637	5233.5107	5052.9424	5478.5166	76.878006	5638.272	5388.5967	1000.0	1000.0	130000	338.49542	90.467865	426.25766	-15.958411	338.49542	90.46825	425.56958	-10.061621	338.44907	89.753044	426.6516	-3.9844317	2.6446145	4.259773	47.315178	-14.973502	-339.49274	3.229688	3.1978135	4.453164	1153.7178020477295
27	5256.6807	57.322105	5345.978	5195.056	5510.746	55.83487	5607.7583	5424.2227	1000.0	1000.0	135000	344.452	90.45116	432.00308	-4.561264	344.4518	90.45228	433.73038	-9.661377	344.38406	89.73684	430.89993	-1.9509389	2.7052186	4.30708	48.665123	-17.174408	-345.41992	3.2615476	3.2605293	4.5711174	1200.4056375026703
28	5221.7144	102.90815	5359.121	5088.9165	5612.491	51.243393	5691.694	5498.679	1000.0	1000.0	140000	350.0526	89.95006	442.12457	-17.097315	350.05252	89.9502	450.70978	-6.9964294	349.96954	89.236786	441.01718	-11.634242	2.7011178	4.3004775	49.91106	-13.074039	-350.994	3.1449811	3.0766659	4.322629	1246.8472447395325
29	5277.783	16.110384	5299.626	5257.845	5665.6416	58.783073	5762.9507	5577.0996	1000.0	1000.0	145000	354.86835	90.42536	446.34735	-17.827848	354.86816	90.4259	456.09738	-12.388653	354.7592	89.721344	443.92618	-13.333356	2.7471437	4.282161	41.056538	-14.414906	-355.7821	3.1739802	3.1461263	4.3984175	1294.00270819664
30	5285.561	76.39305	5353.128	5179.175	5522.933	122.96169	5716.455	5281.2217	1000.0	1000.0	150000	359.84924	90.16521	448.78317	-4.5977983	359.8489	90.16631	451.2114	-13.316802	359.7437	89.44735	448.66254	-3.4515972	2.772553	4.282749	49.94624	-13.681748	-360.74905	3.161884	3.1489139	4.386965	1341.1837544441223
31	5399.6123	92.13754	5565.9204	5287.754	4722.8896	1743.1263	6190.6543	1152.1528	1000.0	1000.0	155000	364.59103	89.81857	455.99548	-9.2108555	364.5908	89.81921	455.47156	-8.003338	364.46402	89.10384	456.6165	-6.0317426	2.8203638	4.264231	43.334824	-14.077485	-365.46732	3.1270418	3.0950816	4.2634225	1387.9291582107544
32	5344.094	95.3626	5528.024	5256.3423	5683.4185	80.25269	5813.5513	5584.413	1000.0	1000.0	160000	368.7157	89.386604	460.22302	-4.3275986	368.71548	89.3873	459.30338	-4.108802	368.57376	88.67263	458.78137	-2.7533596	2.8255975	4.2644143	53.354744	-16.231264	-369.56326	3.1702971	3.1374424	4.3083906	1434.5081493854523
33	5379.0664	122.21753	5577.632	5228.435	5827.8594	83.3696	5951.5264	5695.3477	1000.0	1000.0	165000	373.0294	88.71447	464.06024	-21.228542	373.02957	88.71442	465.35748	-11.584415	372.87354	88.01219	462.7302	-10.04554	2.7939186	4.2393427	41.537334	-13.3743515	-373.85626	3.1479383	3.0303528	4.223841	1481.3530600070953
34	5498.8164	143.35837	5649.5474	5265.527	4610.3604	1907.2543	5963.543	381.75134	1000.0	1000.0	170000	376.9903	88.9005	464.08694	-16.926981	376.9902	88.90151	468.0388	-13.863231	376.81757	88.210785	466.4601	-5.7140055	2.8675137	4.2783155	41.861794	-12.555178	-377.7979	3.1647377	3.156445	4.35422	1528.6713948249817
35	5463.5034	106.71261	5633.07	5328.0723	6078.454	223.77434	6332.7783	5477.895	1000.0	1000.0	175000	380.28632	89.07866	479.22354	-22.053423	380.28632	89.07941	477.4881	-18.487774	380.10355	88.38525	477.23746	-3.0426705	2.9294345	4.2547545	39.075336	-16.101814	-381.08734	3.2576573	3.1801195	4.3760896	1576.7576622962952
36	5562.9834	137.93686	5749.683	5363.3306	5896.1924	70.45643	5992.175	5745.507	1000.0	1000.0	180000	384.56622	88.3485	481.33658	-18.533587	384.56625	88.349045	482.0619	-20.541199	384.39154	87.655334	481.84766	-11.618067	2.9605508	4.2720675	46.693626	-13.596531	-385.36273	3.2694356	3.2016282	4.3956327	1623.2188174724579
37	5585.3916	146.84828	5848.204	5423.8677	6380.081	130.54185	6608.6514	6152.599	1000.0	1000.0	185000	388.261	88.391335	485.69946	-20.05601	388.2608	88.39242	484.55557	-19.640583	388.07184	87.71668	486.35904	-16.547325	3.003607	4.2649794	54.963104	-15.433638	-389.05524	3.3567843	3.2916796	4.4262543	1668.7779495716095
38	5676.828	147.49435	5884.247	5472.6294	6341.8447	83.06715	6482.839	6220.535	1000.0	1000.0	190000	392.63196	88.41027	495.5378	-25.018734	392.63184	88.41058	492.47427	-14.696993	392.4339	87.724846	490.15543	-10.221285	3.0711765	4.275869	48.40437	-13.043725	-393.4295	3.5474336	3.4873836	4.688052	1715.4031918048859
39	5702.573	319.95868	6105.1187	5180.7095	6641.042	132.7141	6819.7983	6339.1387	1000.0	1000.0	195000	396.41098	88.56995	495.43292	-9.12201	396.41098	88.57072	496.11932	-8.26676	396.23404	87.89168	494.67233	-20.455095	3.1575644	4.274308	53.449993	-14.603265	-397.2385	3.6473477	3.5642593	4.7427883	1762.199291229248
40	4768.186	2101.7449	6120.2207	580.90967	6942.9624	164.69624	7146.9873	6581.137	1000.0	1000.0	200000	398.79926	92.35322	501.4011	-26.927889	398.7991	92.35431	501.29257	-25.70679	398.61935	91.70536	499.79294	-27.18016	3.1580312	4.277618	49.7733	-13.863061	-399.62036	3.9300945	3.8352027	4.963643	1808.4493491649628
41	6099.461	136.86966	6264.418	5902.4683	6698.2666	115.885925	6892.4116	6450.491	1000.0	1000.0	205000	403.0815	92.58042	518.50616	-42.830982	403.08167	92.58154	516.9743	-21.113068	402.92313	91.91649	512.9869	-21.168009	3.2183416	4.2833166	53.976856	-12.629145	-403.92654	3.984921	3.8230531	5.085711	1854.2295575141907
42	6324.8906	137.79663	6522.749	6165.3213	6045.0317	2231.434	7441.6216	1128.3276	1000.0	1000.0	210000	408.41278	92.885895	525.289	-21.909575	408.41278	92.88688	524.7175	-26.924355	408.2558	92.24185	523.4921	-18.587374	3.250215	4.2722673	45.921906	-17.535923	-409.2659	3.9128726	3.8664136	4.958016	1899.6696424484253
43	6491.1377	341.168	6875.96	6068.4165	7570.339	143.61821	7804.499	7370.0103	1000.0	1000.0	215000	413.479	93.787926	546.4175	-17.164955	413.47888	93.78939	543.928	-27.026356	413.34064	93.13533	543.5478	-14.485976	3.416666	4.3564844	49.96085	-13.308349	-414.39325	4.0745435	4.0320344	5.216275	1946.2953016757965
44	5803.9805	1367.7523	6800.068	3089.1555	7484.3955	131.35814	7781.317	7318.3325	1000.0	1000.0	220000	418.2286	96.83691	553.9721	-108.62735	418.22882	96.8374	554.15375	-138.755	418.10547	96.223175	552.34064	-127.93917	3.5737765	4.3656898	51.1598	-13.138985	-419.17636	4.860234	4.753098	5.9598436	1992.4284698963165
45	6429.9805	537.5711	7039.4595	5614.408	7577.954	145.24265	7757.1987	7342.112	1000.0	1000.0	225000	424.03455	98.75121	558.95105	-76.34875	424.03442	98.75308	556.20355	-84.69021	423.92142	98.10724	557.4075	-89.60902	3.691575	4.3959856	51.27102	-13.249095	-425.0488	5.4698744	5.302222	6.5300665	2039.06481051445
46	6825.7656	281.28793	7236.269	6494.011	7671.157	113.30476	7880.345	7535.5303	1000.0	1000.0	230000	429.97983	99.475555	576.7567	-81.36369	429.97952	99.477165	574.15485	-68.85429	429.85706	98.83105	572.5688	-57.542496	3.7727492	4.4265466	54.906696	-13.58158	-430.9875	5.6442757	5.5294743	6.683285	2086.0009310245514
47	6942.745	212.97092	7160.369	6623.5454	7459.047	144.71767	7680.9106	7207.2144	1000.0	1000.0	235000	435.56793	100.955635	583.84784	-126.179596	435.5676	100.957275	582.46387	-79.31731	435.4668	100.29642	580.43555	-119.3348	3.858876	4.42112	52.342186	-12.257084	-436.6183	5.8305674	5.7326155	6.826872	2132.39967751503
48	6747.268	444.2163	7235.528	6053.053	7201.16	111.36116	7355.8833	7007.159	1000.0	1000.0	240000	441.8321	101.35938	589.872	-51.10689	441.83246	101.36016	587.7429	-55.068455	441.74164	100.69581	589.95636	-79.58879	3.9676137	4.435026	56.178905	-13.637902	-442.9147	6.028957	5.830412	7.003032	2179.0680549144745
49	7003.918	234.19432	7355.15	6698.997	7507.835	147.56252	7835.3364	7360.508	1000.0	1000.0	245000	448.37177	101.68094	595.3967	-45.471134	448.3718	101.68153	596.18726	-50.495136	448.2983	101.01041	601.621	-44.131355	4.006946	4.4385805	50.235695	-15.2483015	-449.468	6.06267	5.9231777	7.0448422	2225.733047246933
50	6956.6494	321.52292	7523.319	6639.9897	7872.0264	139.9645	8039.9854	7686.5864	1000.0	1000.0	250000	454.71887	102.350685	600.15204	-53.040215	454.71887	102.35228	603.7285	-49.374435	454.63025	101.68811	604.29535	-50.914906	4.09376	4.47026	61.0642	-15.369537	-455.81354	6.19872	6.128938	7.1387625	2271.8995287418365
51	6236.6675	2260.9495	7514.0557	1722.1143	7836.4033	90.52705	7986.464	7641.1777	1000.0	1000.0	255000	459.3057	106.02775	611.5609	-62.068115	459.3058	106.02868	611.5225	-60.07063	459.2365	105.36753	610.435	-60.201187	4.187786	4.492827	45.945045	-16.454575	-460.44345	6.7204595	6.541127	7.636567	2317.6943249702454
52	7180.9805	105.54757	7282.5884	6995.887	7679.129	769.12274	8143.6484	5392.175	1000.0	1000.0	260000	465.06476	107.620224	623.4149	-70.23549	465.0648	107.620804	621.5497	-70.1276	464.98737	106.955635	619.9214	-86.94947	4.254723	4.523307	60.36709	-17.059626	-466.2131	7.060641	6.947328	8.122267	2364.6393554210663
53	7312.9507	271.9172	7589.0356	6862.901	7321.745	128.20401	7529.6987	7108.5264	1000.0	1000.0	265000	470.82294	107.98538	628.50977	-71.087105	470.8232	107.98662	627.8312	-78.26807	470.74417	107.295006	626.2271	-115.04211	4.268891	4.493624	49.068817	-12.634848	-471.997	6.9462376	6.6804686	7.942164	2411.640642642975
54	6784.0938	783.26514	7662.0137	5449.092	7824.0264	101.874664	7981.1553	7577.9604	1000.0	1000.0	270000	475.28998	109.39012	633.93134	-63.634026	475.28976	109.39262	632.8472	-71.3736	475.21985	108.71192	632.6494	-72.2273	4.3867774	4.539084	54.52426	-14.374128	-476.49396	7.475872	7.239589	8.603085	2458.3263461589813
55	7524.706	217.61435	7759.6772	7194.8984	7978.811	536.9063	8374.644	6451.835	1000.0	1000.0	275000	481.04346	109.86628	636.7112	-86.458496	481.0434	109.8671	633.4798	-66.511925	480.97086	109.18184	633.7141	-66.83909	4.3862767	4.536137	54.343	-14.37797	-482.2506	7.597016	7.4273133	8.653687	2505.348600625992
56	7564.897	227.37955	7848.6924	7237.406	7416.928	117.95533	7521.716	7134.2783	1000.0	1000.0	280000	485.5431	110.83141	646.17456	-79.599174	485.54318	110.83321	645.7939	-73.23825	485.45435	110.13297	643.92584	-68.139	4.456381	4.5236273	51.41159	-12.535884	-486.74155	7.9940796	7.666915	8.949936	2552.7849559783936
57	7474.178	159.58989	7701.7397	7223.734	8379.893	812.2866	8816.54	5973.3286	1000.0	1000.0	285000	491.34903	110.933105	657.5514	-78.1238	491.34933	110.93536	657.9443	-77.17847	491.26984	110.23403	656.9363	-71.117485	4.527302	4.5556054	66.95927	-13.983846	-492.5921	8.019395	7.7739625	9.113578	2599.916791677475
58	7536.682	430.58112	7917.1973	6782.0386	7288.861	972.0824	8216.221	4680.1084	1000.0	1000.0	290000	495.98315	112.23633	664.2165	-84.37661	495.98294	112.23996	662.6001	-83.38118	495.90524	111.51655	661.0198	-82.81413	4.566351	4.571872	46.332542	-11.940222	-497.2235	8.273392	8.05647	9.196752	2647.6846601963043
59	7310.086	260.06046	7712.3296	6919.9756	7892.81	1072.9528	8627.784	4712.0864	1000.0	1000.0	295000	500.5126	112.972725	667.7501	-81.31574	500.51202	112.97597	669.3626	-83.54719	500.41763	112.24528	667.26074	-91.19209	4.6372576	4.6027794	58.574062	-13.030738	-501.7522	8.389675	8.171779	9.359749	2695.190458536148
60	7438.7705	144.0217	7622.6606	7207.424	8152.4033	74.719604	8270.959	8022.8022	1000.0	1000.0	300000	505.2297	113.397125	672.34015	-80.32399	505.23016	113.397766	672.588	-82.66744	505.13318	112.671875	671.0371	-79.93357	4.633103	4.61704	54.719627	-14.206986	-506.4589	8.264935	8.111699	9.078859	2742.4681980609894
61	7803.5093	242.92555	8094.627	7391.279	8092.0273	187.99216	8434.751	7825.7866	1000.0	1000.0	305000	509.84543	113.294945	676.4638	-70.12193	509.84555	113.29582	675.52313	-65.57716	509.748	112.56261	674.30615	-67.467865	4.6581416	4.5554075	61.129555	-13.558821	-511.09894	8.297305	8.172903	9.1726465	2790.0699079036713
62	7875.1665	210.44525	8034.4165	7463.264	8261.722	613.13214	8770.17	7072.026	1000.0	1000.0	310000	514.3398	114.37064	678.09283	-72.509125	514.3394	114.37445	679.6923	-66.39203	514.24884	113.644936	682.0412	-69.919685	4.801814	4.5899115	60.17602	-16.274036	-515.6203	8.796743	8.474079	9.578538	2837.814044713974
63	7835.0596	456.93677	8189.1216	6938.604	9172.451	126.16268	9337.788	8890.409	1000.0	1000.0	315000	520.08813	114.71659	698.1304	-75.731705	520.0885	114.71737	696.3383	-80.61071	520.04193	113.98276	691.1915	-75.40361	4.8493457	4.5814953	57.461487	-12.615761	-521.4075	8.857329	8.633368	9.677086	2885.9601790905
64	6797.284	2873.1292	8650.016	1098.9435	8966.703	135.4206	9233.761	8778.785	1000.0	1000.0	320000	524.3478	117.355705	697.35455	-143.5912	524.348	117.35748	697.05054	-148.01526	524.26953	116.629944	695.4263	-117.0604	4.8423133	4.613288	55.057545	-15.616577	-525.6588	8.92363	8.6644945	9.577945	2934.124855995178
65	8206.451	212.72676	8475.785	7987.203	8324.521	97.25013	8549.022	8147.9097	1000.0	1000.0	325000	527.82874	119.170364	703.4313	-154.19745	527.8284	119.17367	701.5299	-158.7482	527.7401	118.41657	699.6069	-146.14029	4.964003	4.584272	56.507942	-13.695932	-529.13715	9.110837	8.85378	9.774966	2982.90226149559
66	7944.507	355.76477	8345.225	7378.958	8111.728	1725.8214	8964.724	2956.557	1000.0	1000.0	330000	532.21155	119.3853	708.1165	-155.80888	532.2115	119.3893	706.2313	-199.66289	532.09015	118.63542	705.4357	-169.454	4.9016237	4.5666165	56.843246	-13.089891	-533.508	9.560659	9.172945	10.23977	3030.3635153770447
67	7958.064	370.81863	8390.536	7354.3193	8231.15	181.0436	8420.01	7813.196	1000.0	1000.0	335000	536.1074	120.486855	717.8031	-142.25586	536.1074	120.489624	714.9531	-134.63132	536.01215	119.72781	716.5523	-127.15766	5.0572095	4.6052117	59.56105	-13.145465	-537.4294	9.492648	9.217712	10.273629	3078.7195088863373
68	8038.8267	299.0366	8447.643	7541.073	8087.9478	1766.585	9006.056	2814.262	1000.0	1000.0	340000	540.81793	120.63969	722.2721	-106.33105	540.8176	120.64355	724.6101	-109.390015	540.723	119.86613	724.4934	-117.45991	5.075972	4.6177073	61.43082	-19.999907	-542.14813	10.026772	9.635727	10.596961	3127.6546561717987
69	7451.556	1498.897	8424.288	4465.2354	8838.236	1829.8737	9670.765	3361.6118	1000.0	1000.0	345000	545.0097	121.16217	727.1431	-101.794525	545.00995	121.16689	730.99854	-100.66267	544.8948	120.39144	725.8185	-111.52244	5.0923643	4.607991	54.008644	-14.296598	-546.3166	9.6251335	9.281541	10.117761	3176.1193795204163
70	6238.832	2084.1748	8366.966	3011.179	8518.799	1934.0891	9415.194	2736.2087	1000.0	1000.0	350000	546.08246	127.1355	752.0591	-207.76093	546.0819	127.13824	745.23413	-267.88678	545.9645	126.3977	737.04126	-206.90889	5.129192	4.620338	50.570858	-15.268064	-547.4433	11.40697	11.08325	11.699583	3224.567325115204
71	7422.997	1489.2262	8807.3125	5097.9824	8989.705	188.38753	9247.618	8691.588	1000.0	1000.0	355000	548.91	129.541	743.31824	-275.884	548.90967	129.5452	746.06006	-256.87283	548.78796	128.80933	742.9402	-285.72	5.274331	4.6914926	55.538284	-12.915596	-550.2944	11.975503	11.457528	12.207553	3272.6760771274567
72	8597.146	162.4901	8802.758	8356.598	8907.87	69.867676	9001.274	8750.41	1000.0	1000.0	360000	552.53217	130.15195	754.48346	-205.21793	552.5323	130.15482	751.7522	-162.61723	552.39105	129.42645	745.04065	-226.61761	5.3849597	4.689683	68.76311	-12.639078	-553.93066	12.293448	11.637246	12.075114	3320.602027654648
73	8686.891	391.8807	9062.872	7948.2607	9216.791	113.7678	9363.565	8923.689	1000.0	1000.0	365000	556.4573	130.68636	755.10657	-177.37128	556.45764	130.69164	753.3337	-196.68477	556.3301	129.95932	751.7822	-225.55144	5.379219	4.6556683	50.790066	-15.094765	-557.8627	12.480554	11.980827	12.453024	3368.525178670883
74	8439.868	247.58527	8778.455	8060.716	9424.037	181.38396	9812.585	9187.05	1000.0	1000.0	370000	560.2316	131.7561	756.2195	-230.20874	560.2309	131.7617	754.51917	-207.27037	560.0917	131.01988	755.00574	-241.38252	5.455864	4.732366	64.3206	-14.580081	-561.6671	13.36275	12.754734	13.294391	3415.720856666565
75	8836.525	201.4061	9064.543	8603.962	9576.838	195.479	9888.484	9287.807	1000.0	1000.0	375000	564.72833	132.2732	763.0879	-215.62035	564.72864	132.27678	762.68225	-176.56976	564.59644	131.51056	761.16565	-150.32382	5.426674	4.669868	75.543785	-13.318857	-566.1314	12.197067	11.62117	12.470853	3464.448339700699
76	8401.548	423.40622	8917.605	7783.499	9670.339	105.34585	9871.594	9509.8955	1000.0	1000.0	380000	569.08923	132.2075	766.7515	-174.85922	569.08905	132.21158	767.2818	-166.9149	568.9505	131.43709	764.96265	-174.17313	5.4573727	4.6557107	70.41442	-13.700733	-570.4807	12.2702465	11.942756	12.379057	3510.8827679157257
77	8927.55	292.49017	9279.481	8568.46	8178.9287	41.237366	8240.114	8106.1987	1000.0	1000.0	385000	572.9156	132.8611	773.36743	-184.6766	572.91565	132.86264	770.5826	-155.4323	572.7656	132.1083	766.03723	-235.05573	5.4772797	4.661822	64.82613	-12.962023	-574.3189	12.360842	11.919659	12.659211	3560.063478946686
