Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-262.90048	18.52591	-239.5315	-295.7958	-594.9328	0.7777409	-593.7981	-596.2438	1000.0	1000.0	5000	10.857024	11.8477545	65.134384	-6.034316	-12.649774	0.76134914	48.152605056762695
2	-241.27417	46.653378	-187.85979	-302.75882	-719.76904	68.93952	-599.7532	-791.401	1000.0	1000.0	10000	95.35767	41.98421	200.84077	5.7482896	-101.73954	4.3849163	94.13584518432617
3	-468.01105	197.36662	-143.82048	-738.30994	-82.51463	102.37314	169.94208	-257.76535	1000.0	1000.0	15000	176.52126	14.439758	222.85541	118.1336	-179.10902	9.017392	141.76581954956055
4	-427.60287	146.25583	-234.84253	-553.84576	-545.10583	7.337301	-534.882	-558.3583	1000.0	1000.0	20000	181.07262	10.220947	220.06076	149.82808	-182.75688	4.780461	191.22401809692383
5	-546.6907	23.776085	-519.60376	-580.0696	-633.2512	7.6467595	-620.9639	-650.0306	1000.0	1000.0	25000	147.45198	13.861503	201.52446	118.346436	-147.87566	1.6867938	240.11028671264648
6	-505.09662	110.67762	-284.6879	-571.15765	-349.27115	171.4817	45.776695	-529.24396	1000.0	1000.0	30000	124.76165	12.24776	194.5615	102.9698	-126.035034	1.8104168	288.61304926872253
7	-409.59598	312.9597	176.66286	-713.73096	445.03336	111.252205	613.9924	192.47623	1000.0	1000.0	35000	128.558	19.090616	287.59766	98.54981	-129.94643	2.727159	337.5394432544708
8	395.3941	323.70505	711.452	-179.08678	1016.2739	146.3101	1279.9084	816.7579	1000.0	1000.0	40000	121.43932	17.78008	248.54065	89.2104	-122.5558	2.7943687	384.65897607803345
9	416.32697	441.97354	933.4738	-191.78976	-842.34143	173.5463	-420.72745	-1019.28674	1000.0	1000.0	45000	118.575195	14.04502	199.21747	-22.273216	-120.198326	4.1390085	433.0032570362091
10	-321.74808	387.17136	224.05524	-862.2962	-34.968433	579.62427	1128.3494	-800.44183	1000.0	1000.0	50000	125.15423	15.177821	192.0948	59.705948	-126.82192	4.3456416	480.5294985771179
11	267.3459	792.98236	1404.797	-914.6304	825.54016	628.47906	1733.1371	-310.3859	1000.0	1000.0	55000	130.51703	27.647945	200.54538	66.08086	-132.18663	4.659889	528.087418794632
12	1055.8506	767.3745	2080.2383	13.664106	898.4336	774.2461	1713.7701	-299.851	1000.0	1000.0	60000	131.70227	39.096478	220.0441	47.372555	-133.13463	5.1518836	575.4066770076752
13	1695.5515	780.5321	2422.0735	218.95595	1849.0149	466.97717	2524.7952	1014.16003	1000.0	1000.0	65000	139.46703	49.594135	256.1121	29.58351	-141.12276	6.7962313	623.1756558418274
14	2221.7817	761.4981	2801.9084	743.59827	1668.5953	872.7306	2559.3672	-83.907265	1000.0	1000.0	70000	152.34518	62.384865	276.00623	9.795041	-154.17882	8.338963	670.9852993488312
15	1274.4795	1243.2288	2889.149	-203.17973	1720.5615	1047.026	3170.2966	153.43823	1000.0	1000.0	75000	169.12578	76.570145	299.3548	-4.0793395	-171.08165	9.724014	718.1806604862213
16	1818.4427	825.42236	2975.5437	572.9367	2602.9204	568.83704	3040.424	953.8059	1000.0	1000.0	80000	180.76953	89.60306	326.95642	-9.101972	-182.63264	10.805831	765.9477059841156
17	3062.5903	183.4441	3300.0193	2819.9646	2596.6616	1022.8548	3292.469	-35.69099	1000.0	1000.0	85000	196.43645	100.694824	358.0049	-5.458791	-198.39626	12.898667	813.98340010643
18	3374.5398	243.92072	3671.9043	3072.146	3379.1829	132.34259	3625.0547	3122.5835	1000.0	1000.0	90000	215.72726	109.87722	382.32825	-27.395273	-217.75342	14.190056	862.0024738311768
19	3650.8782	355.31143	4208.401	3209.773	3596.9832	995.31213	4270.131	710.19794	1000.0	1000.0	95000	235.93999	117.56759	402.51364	-40.414474	-238.1186	15.515906	910.342826128006
20	3771.015	80.61691	3911.4187	3678.7583	3203.8608	522.6264	3587.6086	1699.0073	1000.0	1000.0	100000	258.2856	124.78458	423.42783	-16.922222	-260.53534	16.55694	958.5360727310181
21	3948.728	305.57587	4335.296	3592.2134	3970.1426	900.7145	4584.997	1321.8295	1000.0	1000.0	105000	279.60226	131.02148	442.1551	-33.29768	-281.86053	17.003511	1006.4886910915375
22	4042.353	302.2344	4311.9043	3574.69	3611.8413	821.7475	4080.8462	1492.1079	1000.0	1000.0	110000	300.2469	135.62183	465.26212	-8.785783	-302.57385	16.809996	1054.629689693451
23	4322.2593	269.7819	4716.1685	3898.8518	3744.216	1413.5833	4759.927	589.9284	1000.0	1000.0	115000	318.99167	139.495	481.35364	-18.287235	-321.3022	16.103893	1102.9187321662903
24	3421.9348	1657.512	4673.2124	291.8056	4051.3828	1344.5881	4951.6523	676.7356	1000.0	1000.0	120000	334.79614	144.0152	499.10226	-16.424637	-337.0742	17.015095	1150.7688429355621
25	4696.2188	180.27507	4968.1377	4437.3003	4904.955	122.92557	5117.2324	4704.816	1000.0	1000.0	125000	348.95782	150.41225	517.0586	-9.540014	-351.2858	17.744497	1198.9520363807678
26	4752.762	128.2338	4933.2676	4573.5996	4924.935	132.54648	5147.156	4677.143	1000.0	1000.0	130000	365.9367	155.66055	530.92194	-20.896507	-368.2904	18.078709	1246.7425773143768
27	4590.4062	201.63304	4864.3994	4333.049	4862.6533	166.81752	5196.0693	4592.6265	1000.0	1000.0	135000	381.11264	158.58197	550.3547	-8.146625	-383.4734	18.944818	1295.5395286083221
28	4731.802	145.05379	4923.4316	4569.9624	4474.6807	1119.8335	4991.922	1145.4073	1000.0	1000.0	140000	395.73895	160.04977	565.07635	-15.686248	-398.0686	18.93802	1343.661101102829
29	4790.925	158.88492	5050.7666	4569.082	4722.571	1228.5894	5316.3643	1053.9285	1000.0	1000.0	145000	407.75797	160.98412	575.80493	-13.982109	-410.04135	18.423584	1392.490723848343
30	4958.1094	100.32466	5081.572	4844.8037	4851.792	52.975594	4929.261	4745.88	1000.0	1000.0	150000	419.6472	161.72461	581.3256	-25.230522	-421.9259	18.82081	1441.4303612709045
31	5244.7686	306.93024	5646.6426	4748.4956	5401.4683	111.77343	5555.374	5154.8013	1000.0	1000.0	155000	432.13107	162.64673	610.3058	5.356346	-434.51816	18.543148	1489.684543132782
32	5255.3823	213.59875	5580.049	5055.5767	5711.458	138.47469	5867.5713	5447.1064	1000.0	1000.0	160000	445.77463	164.39742	614.4035	14.200766	-448.1862	18.846382	1538.3534507751465
33	5430.0938	127.35776	5648.8794	5313.861	5604.9985	144.58704	5800.814	5320.187	1000.0	1000.0	165000	458.9076	164.87238	638.5845	-0.31575942	-461.3466	18.26558	1587.1686742305756
34	4969.375	821.8761	5547.2095	3357.583	5194.9453	56.277237	5295.034	5122.582	1000.0	1000.0	170000	471.70822	165.75847	643.8831	14.208701	-474.1944	19.827118	1636.2541692256927
35	5449.5244	297.37134	5794.2705	4916.32	5758.0166	177.29564	6046.695	5477.2476	1000.0	1000.0	175000	485.57236	164.09857	652.5225	20.57065	-488.15704	20.4213	1685.139893770218
36	5266.3833	187.14223	5441.5137	4913.716	5622.915	59.237568	5726.498	5500.6113	1000.0	1000.0	180000	500.38998	159.62685	670.1005	26.514832	-503.0054	20.632946	1734.2711415290833
37	5584.704	309.43332	5902.4937	5072.286	5894.5376	86.01183	6103.065	5814.9146	1000.0	1000.0	185000	513.2807	156.0548	669.0418	52.59309	-515.8557	20.645462	1782.863912820816
38	5677.4766	122.15929	5827.842	5469.9717	5892.097	148.80127	6100.216	5641.55	1000.0	1000.0	190000	522.73816	154.30156	677.3436	59.399235	-525.2617	20.28074	1831.5728800296783
39	5603.843	195.31963	5786.12	5247.429	5918.258	61.69328	5995.7637	5804.657	1000.0	1000.0	195000	532.6982	150.18468	688.1205	95.46676	-535.1982	20.060946	1879.774479150772
40	5645.035	309.79306	5945.1333	5106.918	5952.084	79.400314	6098.0337	5831.596	1000.0	1000.0	200000	539.1385	148.50465	695.3952	117.48899	-541.55005	19.370926	1928.394050836563
41	5259.3687	445.9462	5745.4653	4530.8237	5959.0576	169.81735	6285.2393	5700.292	1000.0	1000.0	205000	544.7737	149.24832	693.236	105.41857	-547.1714	18.662659	1976.4597535133362
42	5592.3423	206.82988	5885.166	5296.9624	6079.268	100.4003	6255.5996	5904.541	1000.0	1000.0	210000	550.1992	147.43018	696.59515	103.66935	-552.588	18.95761	2025.3548457622528
43	5756.702	172.2521	5921.185	5425.407	6013.448	133.51353	6259.199	5725.3164	1000.0	1000.0	215000	556.35474	146.14	697.542	96.2827	-558.73505	19.558863	2073.9454460144043
44	5604.997	236.30334	6059.037	5369.034	5385.7134	46.954983	5464.681	5302.986	1000.0	1000.0	220000	560.8368	143.55434	701.4916	111.620766	-563.1531	17.97927	2122.717788696289
45	5640.1904	209.14784	5792.154	5233.217	6027.577	63.24217	6147.2354	5920.6797	1000.0	1000.0	225000	565.68805	139.52417	705.1113	120.58036	-567.9691	17.66718	2173.342374563217
46	5780.8623	222.94557	6004.7173	5376.8906	5625.1694	87.763	5743.999	5485.393	1000.0	1000.0	230000	570.2794	136.6044	705.2183	113.33332	-572.6721	18.420668	2221.884527683258
47	5421.032	384.06866	5890.4194	4716.8574	6023.325	84.86548	6167.6226	5900.2134	1000.0	1000.0	235000	574.5948	133.42346	706.2081	51.409595	-576.9193	17.404932	2271.0562541484833
