Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
45	-485.79462	70.285995	-372.36462	-555.9494	1000.0	-43.41307	9.278548	5.937135	-54.351322	184000	-0.026750451	409.08264	-0.0010523703	-71.852264	5.4808993	8.229297e-05	198.20833373069763
46	-396.42078	75.56769	-293.83093	-488.18182	1000.0	-42.739834	6.0122147	-6.1144857	-54.043503	188000	-0.035859715	341.59537	-0.0016666874	-96.522934	5.454435	6.385273e-05	202.2835237979889
47	-401.9397	108.74748	-243.41003	-546.5479	1000.0	-37.172874	10.108252	24.248358	-51.682785	192000	-0.054579422	244.93428	-0.0009053387	-30.233032	5.4627566	-0.00041602325	206.48958039283752
48	-483.44495	35.845505	-439.98148	-533.9898	1000.0	-39.52339	9.591016	10.190254	-50.220913	196000	-0.049368512	389.48343	-0.0014380366	-66.55643	5.465378	-0.00011517626	210.78005599975586
49	-447.21924	80.28336	-366.68173	-529.06104	1000.0	-41.689762	12.459271	10.743059	-56.156948	200000	0.015541717	273.1447	-0.0014808727	-35.454803	5.532377	-0.00014365632	214.90573120117188
50	-382.03345	133.78424	-193.43471	-550.1871	1000.0	-35.982025	9.930927	-4.3615413	-54.33109	204000	-0.034532662	308.53983	-0.0011786819	-37.00525	5.49901	0.00016510826	219.50572729110718
51	-323.94257	107.70622	-149.53433	-429.51785	1000.0	-33.265896	9.149401	9.128627	-53.126514	208000	0.01663244	343.80746	-0.001663968	-70.63461	5.446045	0.000850342	223.85459923744202
52	-429.74847	52.64799	-344.45618	-488.276	1000.0	-30.657438	9.84309	7.7560973	-51.079365	212000	-0.0035065813	391.60025	-0.0017169206	-129.42175	5.5106454	0.00017349231	227.98769116401672
53	-398.3772	39.814575	-341.38733	-452.86343	1000.0	-39.02435	10.388736	5.556785	-54.94009	216000	-0.059165318	398.299	-0.0014857277	-42.03412	5.504953	-0.00011263472	232.28821420669556
54	-367.1247	61.752678	-282.87918	-455.89694	1000.0	-38.381832	11.042551	15.851252	-53.695812	220000	-0.029697716	292.93558	-0.0014050025	-35.693207	5.465546	0.0007913918	235.8562159538269
55	-412.88867	78.28084	-282.50668	-490.45734	1000.0	-36.23023	9.944213	18.96204	-51.04567	224000	0.01198208	445.5425	-0.00154447	-69.45801	5.4858747	-0.0006120354	239.84275341033936
56	-303.9807	94.64753	-187.67242	-435.36356	1000.0	-33.0478	14.394826	29.086338	-55.033028	228000	0.005749774	428.8458	-0.0015892	-99.35593	5.4838085	7.735616e-05	243.73816585540771
57	-424.6577	105.625656	-254.37518	-543.5053	1000.0	-31.077078	9.348333	12.627889	-49.2952	232000	-0.080139056	414.62793	-0.0021111146	-129.1767	5.5288076	0.0011423487	247.95986485481262
58	-500.56342	61.388454	-430.8233	-589.06335	1000.0	-37.759758	19.312311	43.104248	-56.49889	236000	-0.048754558	594.8075	-0.0012705661	-400.1751	5.529979	0.00052617496	252.25310111045837
59	-458.24313	71.52441	-341.4307	-526.7162	1000.0	-45.02771	5.508132	-20.143658	-56.047325	240000	0.017918032	215.40962	-0.0015799962	-27.533096	5.500508	0.0006747717	256.4515264034271
60	-388.92633	34.534496	-347.75543	-439.40665	1000.0	-41.858765	4.777253	-12.770609	-52.120125	244000	-0.025235023	244.5241	-0.0014996398	-61.298203	5.4822106	0.00046923477	261.13887453079224
61	-340.08844	113.53223	-189.52765	-503.2622	1000.0	-35.513927	9.20403	3.8277822	-50.9599	248000	-0.022625538	288.57837	-0.0007823985	-48.17729	5.479928	0.00033488512	265.6686546802521
62	-403.72742	86.012726	-259.7395	-475.31638	1000.0	-36.028297	9.889361	-0.8690928	-52.066322	252000	-0.008111488	268.48056	-0.00235934	-34.123627	5.4780335	0.00073434383	269.8763861656189
63	-400.2612	59.33717	-303.24197	-463.1166	1000.0	-32.051197	13.7124	19.131468	-50.388123	256000	0.019815382	337.63705	-0.0017425455	-139.15367	5.4593477	0.00021692949	274.3285312652588
64	-403.534	54.10223	-343.9978	-491.38257	1000.0	-36.411724	8.612829	-4.4148927	-51.383785	260000	-0.014231632	246.55219	-0.0017528897	-25.651459	5.484278	0.00097422354	278.66254210472107
65	-384.94055	110.93189	-211.98668	-503.69324	1000.0	-38.22835	7.5738206	-1.5679835	-49.647175	264000	-0.06011728	302.82916	-0.00080339983	-82.17799	5.440632	0.00076812884	282.96965408325195
66	-360.87537	61.4446	-260.4383	-414.3873	1000.0	-29.582571	14.397822	15.924811	-50.994366	268000	-0.021373274	483.59558	-0.002150664	-104.65625	5.5023074	4.843688e-05	287.1858787536621
67	-465.1651	77.70046	-381.48868	-554.488	1000.0	-31.661558	13.825157	16.308376	-50.081535	272000	-0.018227901	585.3787	-0.0017375108	-341.47095	5.4556994	-0.00027831577	291.5633370876312
68	-372.40753	76.8651	-285.52563	-488.37488	1000.0	-40.540688	7.060425	-7.2066064	-52.968994	276000	-0.06357457	396.8543	-0.0022301227	-144.04974	5.517637	0.00096794276	295.88924503326416
69	-444.46786	24.298775	-406.40857	-468.08328	1000.0	-38.533497	9.6576805	9.402275	-51.978203	280000	-0.013115555	176.67894	-0.0017406456	-33.795822	5.4474306	0.0005615181	300.14284324645996
70	-410.6551	16.42156	-390.82654	-436.3112	1000.0	-38.37128	8.715745	4.2514973	-52.517365	284000	-0.05988241	271.41675	-0.002346035	-37.587494	5.4988613	-0.00028239258	304.7791256904602
71	-365.65625	45.45713	-298.58722	-419.9043	1000.0	-38.706646	5.9797835	-0.77491206	-49.202183	288000	-0.014109832	113.74078	-0.0014197063	-33.60444	5.4400897	0.00011740178	309.153865814209
72	-370.4496	97.796814	-226.95811	-500.4625	1000.0	-29.813124	7.80043	5.7327957	-43.787186	292000	-0.003638132	207.4405	-0.001700344	-53.952316	5.425566	0.00074606226	313.34035658836365
73	-432.79218	53.749878	-369.74265	-498.83322	1000.0	-33.43773	8.594884	-2.0358295	-47.583015	296000	5.665207e-05	275.01157	-0.0013549805	-61.995758	5.4472938	0.0007851853	317.59931349754333
74	-405.43353	71.99712	-286.07034	-464.34692	1000.0	-38.18337	6.257008	-13.262589	-49.785458	300000	0.0115576135	262.178	-0.0012760889	-44.02867	5.496835	0.00047369875	321.3313624858856
75	-340.40143	62.88439	-282.23105	-445.0872	1000.0	-39.93604	8.481825	1.5568807	-50.64859	304000	0.02561939	232.03006	-0.0017847847	-79.62277	5.432047	0.0004026984	325.7221839427948
76	-322.55292	95.75408	-201.45758	-460.00848	1000.0	-23.395483	12.526002	14.868797	-46.57466	308000	-0.054101262	325.37183	-0.0015079752	-99.358185	5.478744	0.00027563877	330.15882301330566
77	-386.9875	74.2229	-264.31467	-453.80533	1000.0	-33.17086	9.572333	-2.4026208	-48.908253	312000	-0.01671043	228.79086	-0.001464624	-25.0363	5.450677	-0.0003667078	334.4967842102051
78	-292.37256	64.4709	-196.73833	-352.93973	1000.0	-31.843464	9.279642	-4.8055406	-52.477623	316000	-0.021016551	430.17694	-0.0007999893	-63.74643	5.483386	0.0005505684	338.7624001502991
79	-314.7382	61.15708	-257.86072	-417.8998	1000.0	-28.733215	11.875417	19.324694	-51.624454	320000	0.010240236	272.41272	-0.0025241603	-37.665024	5.5084257	0.00085257855	343.0915768146515
80	-372.54297	34.16327	-343.46375	-428.81113	1000.0	-32.890194	9.209141	-0.41167971	-48.399662	324000	-0.023332777	234.59283	-0.00052795	-36.818527	5.462627	0.00021114832	347.9985468387604
81	-372.91684	33.408764	-328.20657	-409.24875	1000.0	-34.10596	7.1678843	-1.2384739	-50.600937	328000	-0.025289716	282.3733	-0.0011589639	-38.9821	5.5113254	0.00024053753	352.30952620506287
82	-346.52936	82.072815	-244.16925	-445.35135	1000.0	-34.393894	9.783654	24.678358	-51.677784	332000	0.016811062	234.85481	-0.0017775493	-39.721146	5.471165	0.00074354804	356.7353026866913
83	-372.63214	59.967693	-299.33615	-448.17212	1000.0	-29.700897	10.0491	7.24003	-52.417786	336000	-0.032049343	408.80505	-0.0016914941	-88.27457	5.4977427	0.0010202129	361.04022312164307
84	-348.60474	88.03635	-246.38919	-483.03094	1000.0	-36.69652	6.8379846	7.3078556	-51.806614	340000	-0.031396728	206.43073	-0.0018678755	-66.865845	5.442634	0.000331972	365.34389877319336
85	-318.69647	70.924835	-247.11017	-432.35382	1000.0	-27.420238	11.7149105	23.290583	-51.97047	344000	-0.019853799	243.93259	-0.0013865698	-39.86081	5.4951553	-9.395319e-05	369.58499455451965
86	-336.36557	57.998062	-238.96689	-385.43832	1000.0	-27.21088	9.077374	-1.964113	-48.042927	348000	-0.007122009	254.87431	-0.0015816484	-52.738815	5.454805	0.00052021147	373.82161259651184
87	-286.89368	31.012102	-239.68117	-326.59412	1000.0	-29.276735	7.0842366	12.145798	-49.257313	352000	-0.04721501	319.7833	-0.0015798695	-71.3703	5.4471493	0.00031817477	377.55784463882446
88	-374.23956	58.96743	-275.4012	-428.58676	1000.0	-30.220789	8.918028	4.8368907	-47.69463	356000	-0.024368364	301.49133	-0.0019443817	-49.30655	5.4156766	0.00033514577	381.9608790874481
89	-378.95932	67.30925	-307.1869	-485.93152	1000.0	-31.08061	10.311127	8.819915	-54.593582	360000	0.0049569397	375.22937	-0.0017314071	-57.85681	5.46558	0.0005949139	385.78683972358704
90	-321.884	55.70259	-242.18683	-380.66638	1000.0	-35.370438	8.725112	0.88243157	-55.713577	364000	-0.011175369	315.42368	-0.0012230836	-110.713974	5.473216	0.0002599529	390.8217203617096
91	-274.068	83.63728	-153.41713	-387.83878	1000.0	-23.499891	11.858233	15.21242	-54.140656	368000	0.0042413757	279.55438	-0.0012040145	-52.22023	5.428498	-4.724437e-05	395.1120762825012
92	-315.15115	97.964584	-146.58928	-384.2775	1000.0	-26.678816	11.3468895	14.872759	-51.917168	372000	-0.008041397	322.98395	-0.0007764343	-59.735138	5.4747157	0.00067488384	399.49479579925537
93	-345.6726	49.904762	-271.31448	-405.09637	1000.0	-29.861147	11.726956	21.211485	-53.411602	376000	-0.022065409	306.3397	-0.0015703347	-68.11717	5.4662685	0.0008470461	404.1295087337494
94	-343.92722	44.752567	-290.00992	-412.20752	1000.0	-29.24491	8.090134	8.497564	-52.894123	380000	-0.035244554	249.93687	-0.0014279708	-37.210983	5.528042	-0.0004370821	408.5478193759918
95	-320.1099	85.263794	-194.7615	-434.7745	1000.0	-27.949766	9.059156	29.510942	-47.919285	384000	-0.020405147	361.38837	-0.0012915004	-146.84999	5.438666	0.0009240318	412.7854208946228
96	-339.61786	48.742348	-279.82043	-400.8264	1000.0	-29.727774	5.420008	-5.210764	-48.99587	388000	-0.000988556	168.30937	-0.0018674849	-40.500748	5.474849	0.0007097188	417.15878534317017
97	-348.4886	60.442577	-247.47159	-401.72528	1000.0	-31.079332	8.456549	2.1210613	-45.854794	392000	0.002235565	293.558	-0.0017894801	-54.58583	5.463578	0.00054805534	421.57809686660767
98	-340.17032	92.16306	-203.78726	-440.91965	1000.0	-29.78646	10.354525	19.299265	-56.33809	396000	0.028062828	240.83183	-0.0019907225	-44.274246	5.443587	0.0006586934	425.80194997787476
99	-356.0108	35.19715	-321.09106	-414.10983	1000.0	-31.095953	9.478037	15.946966	-49.831284	400000	-0.017190846	164.09947	-0.0014583617	-30.527252	5.3763585	0.00031763513	430.18811893463135
100	-278.24432	48.665207	-223.90558	-353.7477	1000.0	-31.452621	9.279054	5.978973	-47.582207	404000	-0.06267814	319.99112	-0.00037115812	-80.61958	5.4425344	0.0008115147	435.20720291137695
101	-230.5836	72.95597	-131.75914	-333.52753	1000.0	-23.86806	12.993433	34.10956	-45.105877	408000	-0.023693081	239.4954	-0.0019405894	-51.942017	5.4766436	0.00015552706	439.5405652523041
102	-308.86127	93.909004	-146.64726	-374.169	1000.0	-23.767952	12.118524	18.931658	-41.431713	412000	-0.062459733	251.07875	-0.001359906	-52.113724	5.4818916	0.00076874095	443.8445897102356
103	-329.2188	59.796368	-240.34602	-406.40213	1000.0	-24.761211	10.606948	21.96604	-44.48194	416000	-0.06623962	342.76767	-0.0013379455	-71.99466	5.462006	0.00040875416	448.2967429161072
104	-326.14648	78.623215	-235.17062	-429.25116	1000.0	-30.819418	8.68586	12.583804	-50.08539	420000	-0.04489277	320.1817	-0.0011428781	-51.237976	5.461707	-0.00024000138	452.6220495700836
105	-290.4867	71.89557	-210.47617	-375.24646	1000.0	-29.516258	11.825531	9.071316	-51.800087	424000	-0.011937695	180.28957	-0.0017049517	-34.223312	5.4941363	-3.5650373e-05	456.46495151519775
106	-364.08618	16.282997	-337.5954	-380.518	1000.0	-28.421356	9.44398	6.9368176	-44.150143	428000	-0.07100607	290.75436	-0.0012201294	-70.31955	5.4496374	0.0001555187	460.58016538619995
107	-340.85852	62.177	-247.23793	-408.7528	1000.0	-35.244514	7.149731	1.276052	-51.055725	432000	-0.025256176	182.9236	-0.0024824683	-40.814194	5.4894543	0.0002486313	464.88878297805786
108	-272.03458	73.63879	-198.66533	-384.97025	1000.0	-25.25101	8.977494	0.41136336	-45.912216	436000	0.017080247	217.1324	-0.0010020435	-34.679718	5.421508	0.00073810434	469.34563279151917
109	-311.49057	38.622765	-284.43564	-377.9677	1000.0	-26.578136	8.528469	7.914548	-49.696983	440000	0.030552696	182.912	-0.0017116535	-34.48712	5.437335	0.00033240282	473.8790953159332
110	-341.9444	44.85562	-267.03577	-386.32153	1000.0	-36.024914	9.131255	0.17942429	-49.515205	444000	-0.05577023	181.23438	-0.0011048056	-45.933975	5.439389	0.00018067687	478.34983229637146
111	-280.71725	78.53504	-145.95688	-341.62656	1000.0	-30.820282	7.6964316	1.4856535	-43.843594	448000	-0.066369474	231.79266	-0.0016168207	-85.28148	5.446162	0.00047194998	482.29801416397095
112	-281.13776	125.499344	-101.29108	-434.7794	1000.0	-18.49339	12.6281805	16.60883	-45.514053	452000	-0.03651219	383.457	-0.0015615113	-127.0574	5.436793	-0.000111067	486.2337543964386
113	-354.25815	84.30392	-228.26155	-448.9537	1000.0	-32.153732	10.709198	16.835924	-51.883812	456000	-0.057665918	192.68478	-0.0016529635	-27.76944	5.4288945	-5.098158e-05	490.85720324516296
114	-358.73224	67.02259	-287.03033	-463.85522	1000.0	-32.751225	9.5089445	1.5840778	-50.733673	460000	-0.033973172	259.80325	-0.00078875944	-46.276	5.4639716	0.00072271517	495.2076663970947
115	-238.67299	96.78665	-154.9112	-398.29178	1000.0	-25.341953	12.141144	13.985177	-52.27859	464000	-0.062373016	235.05656	-0.0015947707	-68.42897	5.479921	0.0008101985	499.3422522544861
116	-330.11923	72.00888	-247.46024	-444.78326	1000.0	-23.186504	9.222799	4.7237864	-43.9768	468000	0.0027863542	303.85764	-0.0010542184	-81.73001	5.46011	0.00047932588	503.8233344554901
117	-283.00967	45.676926	-211.0346	-330.85837	1000.0	-28.129105	10.277558	7.6178555	-49.64562	472000	0.00038538646	226.40416	-0.001809981	-45.147537	5.4563723	0.0009889106	508.2082757949829
118	-353.3624	36.60639	-308.153	-408.68842	1000.0	-30.388212	9.990015	10.057442	-51.685158	476000	0.020469513	260.20636	-0.0012180768	-41.180695	5.4882736	0.0008486627	512.5181562900543
119	-386.97284	11.209815	-379.88577	-406.3766	1000.0	-32.131035	8.060163	3.8134668	-52.33815	480000	-0.030203698	246.1094	-0.0013927128	-38.397614	5.4207907	3.825748e-05	516.2599279880524
120	-390.90335	68.96357	-296.741	-471.4705	1000.0	-28.8103	11.982018	22.177635	-56.00545	484000	-0.0088507	496.19437	-0.0008962713	-229.85336	5.4299955	0.0005191978	521.1803097724915
121	-311.5321	53.564575	-234.89597	-376.22754	1000.0	-34.9172	6.993696	-6.182234	-60.692722	488000	-0.052441422	396.91687	-0.0017865077	-110.5574	5.412231	0.00059463014	525.3119795322418
122	-313.98087	103.25388	-137.14592	-387.8762	1000.0	-31.13808	11.783186	16.549652	-62.202908	492000	-0.021264222	251.73587	-0.0008477699	-58.33699	5.4403977	-9.241939e-05	529.6978249549866
123	-306.229	73.84901	-232.90283	-429.3951	1000.0	-28.635403	8.967504	2.192188	-48.256622	496000	-0.06869315	237.62384	-0.0017753467	-42.85791	5.427629	0.00066723523	534.128963470459
124	-259.33698	96.637474	-117.86168	-358.8845	1000.0	-27.51978	6.67593	-2.9581656	-47.42157	500000	-0.033844218	261.29803	-0.0022728294	-46.675674	5.4236894	0.0003800882	538.5159299373627
125	-267.85	33.695057	-234.66562	-315.48438	1000.0	-22.266233	8.527238	15.726447	-52.419685	504000	-0.07057697	400.15588	-0.0014241114	-80.91403	5.4272075	0.00056408136	542.8793218135834
126	-238.64156	121.74892	-49.823696	-387.4086	1000.0	-26.692	8.313247	10.013263	-50.350903	508000	-0.061835214	295.2872	-0.001084283	-121.33911	5.405668	0.00019832402	547.0352644920349
127	-262.23425	70.81341	-164.6046	-347.50504	1000.0	-17.257086	8.862478	15.311822	-47.01791	512000	0.034639385	288.5926	-0.0010597855	-71.17296	5.4130654	6.551921e-06	551.5359499454498
128	-315.28946	57.20701	-231.63596	-372.17413	1000.0	-28.69694	10.414657	5.9888635	-49.847256	516000	-0.024707777	263.27194	-0.0019056145	-45.219025	5.430002	7.987601e-05	556.0382988452911
129	-226.35483	38.358204	-171.81058	-273.8771	1000.0	-24.684504	8.195951	5.379973	-45.821884	520000	-0.0038222733	362.28857	-0.0007017746	-63.63321	5.435127	0.00066275423	560.219536781311
130	-352.22696	85.2979	-270.22955	-494.5824	1000.0	-24.793213	8.881927	8.036131	-49.932022	524000	-0.06956979	402.97873	-0.0011089593	-139.5026	5.44626	0.00030998833	564.6865882873535
131	-245.7519	109.02712	-104.50965	-385.57153	1000.0	-28.939392	8.244289	16.588669	-51.518307	528000	-0.02735753	374.03482	-0.0010861233	-129.57797	5.4284244	0.00028471978	568.8631036281586
132	-232.87138	50.895424	-153.10826	-294.2554	1000.0	-19.57554	11.6693	13.713542	-48.129936	532000	-0.04728422	240.90738	-0.0018133894	-62.204727	5.4081993	0.00028255497	572.98339676857
133	-264.29767	87.98862	-185.0847	-397.83475	1000.0	-24.184767	8.713663	5.3859825	-44.256294	536000	-0.015677275	256.845	-0.0019523948	-58.01454	5.4570546	0.0006268676	577.3245041370392
