Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
64	-334.61258	37.732933	-277.0921	-379.34552	1000.0	-30.370674	7.373128	1.4547334	-63.626648	260000	0.004101349	187.42862	-0.0019282037	-29.668945	5.52967	-0.0006568883	275.0392014980316
65	-385.24115	52.140137	-335.99976	-471.85864	1000.0	-30.265985	7.1785502	-11.255816	-66.66394	264000	-0.030700924	272.93762	-0.0023470614	-93.530136	5.4751964	0.00063595624	278.9886224269867
66	-269.27777	54.184917	-190.2307	-343.10773	1000.0	-27.192533	9.088015	-3.7990632	-72.19849	268000	-0.11304942	180.55894	-0.0014655739	-44.23488	5.4553647	0.00028375292	283.52669882774353
67	-260.45255	58.88901	-197.75453	-339.92337	1000.0	-24.056593	4.501436	-6.9754815	-59.176865	272000	-0.027373763	97.45097	-0.0013065394	-13.185623	5.4895253	0.0005879273	287.3992006778717
68	-258.94965	48.420265	-195.47305	-330.8142	1000.0	-24.723248	3.7834218	-5.0518456	-51.497177	276000	-0.056681685	94.22509	-0.0012035593	-10.495346	5.4530406	0.001142371	291.6802878379822
69	-375.97614	127.144005	-241.33832	-535.66547	1000.0	-27.752817	8.278074	11.267463	-64.89438	280000	-0.08160245	387.68228	-0.001343064	-180.49054	5.514334	0.0005373352	295.74762773513794
70	-276.47824	122.34016	-165.69638	-481.77127	1000.0	-28.994902	13.037075	-9.46546	-71.75119	284000	-0.04779775	206.9632	-0.0014373176	-51.15538	5.457841	0.00054562296	300.64070415496826
71	-305.80365	51.47317	-252.37965	-390.01492	1000.0	-26.44456	10.941997	23.428823	-69.563545	288000	-0.03442226	177.88617	-0.001646705	-34.410477	5.4761934	-0.00024099278	304.80873680114746
72	-332.94037	71.32791	-222.36197	-416.93094	1000.0	-27.50182	10.8897085	-0.89993495	-65.87181	292000	-0.0041489485	140.35143	-0.0016556168	-35.32448	5.466289	-1.6274094e-05	309.10570764541626
73	-271.7299	88.29314	-203.2538	-420.64053	1000.0	-26.037481	7.944541	-9.588369	-64.248055	296000	-0.02744896	233.52696	-0.0010635816	-62.940414	5.4115567	-0.0002551548	313.29309940338135
74	-260.91302	47.293617	-206.70021	-336.06873	1000.0	-23.801107	9.111386	19.792963	-70.939224	300000	-0.01759554	116.00614	-0.0020579249	-32.289154	5.442846	0.0005607477	317.26669001579285
75	-349.06348	112.72609	-265.74573	-541.9438	1000.0	-27.235884	9.909185	2.5380282	-65.51153	304000	-0.017763348	268.14783	-0.00069464557	-101.29251	5.4656105	-0.00021110708	321.2622504234314
76	-335.75378	123.56792	-220.34059	-543.9758	1000.0	-30.138266	14.873165	-11.794527	-69.44496	308000	-0.032097492	470.90378	-0.001245603	-109.337524	5.4559054	0.00079408323	325.6473271846771
77	-306.34048	52.569344	-272.51266	-397.28745	1000.0	-28.446627	10.206564	-0.17899132	-72.088684	312000	-0.032411605	172.68488	-0.0011942722	-49.443733	5.4721913	-4.6114503e-05	330.01212310791016
78	-232.0722	29.272396	-188.92528	-262.1334	1000.0	-26.601974	4.2240105	-6.5886908	-70.01135	316000	-0.08664225	152.76437	-0.0013297945	-59.431038	5.4800334	0.00030119426	334.43681144714355
79	-316.26416	91.323044	-201.30719	-451.68137	1000.0	-22.056892	5.5532794	14.024643	-55.175217	320000	0.006690029	252.56235	-0.0012250938	-105.55287	5.4670153	0.00048015505	338.4882402420044
80	-288.43857	7.2826195	-280.54068	-297.088	1000.0	-25.941967	3.709322	-6.7974725	-61.581604	324000	-0.016089654	71.32739	-0.0016308594	-11.884083	5.512608	0.00045008428	343.565593957901
81	-281.0987	25.80063	-252.88943	-323.09595	1000.0	-26.554192	3.6919167	-0.99759686	-61.304203	328000	-0.08272435	115.67719	-0.0014713407	-15.422363	5.5016103	0.0007857429	347.7497789859772
82	-300.5675	23.625763	-259.935	-317.7475	1000.0	-24.779274	4.466917	-0.23723042	-55.517216	332000	-0.026309833	127.915764	-0.0020265784	-15.488747	5.491375	0.00013905787	351.8470106124878
83	-274.11563	65.7001	-232.72005	-387.67694	1000.0	-26.025051	4.9046574	3.239869	-58.25087	336000	-0.06326544	177.62593	-0.0018560663	-36.047714	5.4784513	0.0006602145	356.1797630786896
84	-285.52283	55.323296	-210.70815	-341.83264	1000.0	-26.037664	8.83787	14.401103	-61.5441	340000	-0.016313083	248.89615	-0.0015881602	-51.704117	5.4813566	0.0008517716	360.3259618282318
85	-269.21957	38.59563	-223.58893	-327.59457	1000.0	-22.244078	5.0777106	20.215685	-59.496967	344000	-0.020061258	119.846436	-0.0013768785	-19.928734	5.5055633	0.00047123397	364.4698808193207
86	-275.31488	21.741385	-242.35112	-302.56213	1000.0	-25.339863	5.6517305	3.758596	-58.145187	348000	-0.024264988	161.76646	-0.0012554843	-46.073463	5.4097843	0.0006555871	368.48651909828186
87	-371.268	95.18483	-280.8036	-514.27936	1000.0	-25.604313	9.988201	8.785518	-67.64337	352000	0.018066548	449.4878	-0.0014514364	-156.02371	5.4526043	0.0006506664	372.78175711631775
88	-287.6614	80.16072	-158.85408	-377.90073	1000.0	-29.90429	12.9693575	12.434177	-75.523315	356000	-0.00090475846	249.3099	-0.0031999322	-96.085175	5.46529	0.00018900508	376.8646547794342
89	-251.80373	47.54556	-179.03708	-297.09552	1000.0	-22.186909	8.1048155	-6.13692	-63.432934	360000	-0.020484664	133.3505	-0.0023258608	-27.709808	5.421588	0.00048288333	381.1394519805908
90	-223.76233	45.61228	-180.70818	-291.65604	1000.0	-21.044806	6.137426	19.841139	-67.23147	364000	-0.04703476	119.76796	-0.0011276156	-21.009766	5.46753	0.0003271904	385.6055655479431
91	-293.63278	39.83965	-254.04181	-350.77145	1000.0	-22.560926	9.039673	32.72447	-67.241005	368000	-0.017654663	132.50325	-0.0003295429	-39.754578	5.4369454	-0.00027645362	389.81892704963684
92	-225.59439	42.35186	-156.55328	-271.02356	1000.0	-22.936125	4.8796186	2.2511258	-52.8028	372000	-0.07826901	109.13215	-0.0018026903	-28.751488	5.4731164	0.00045401353	394.3571617603302
93	-276.7595	42.62039	-238.51823	-346.88074	1000.0	-20.371681	4.925325	17.746397	-59.60444	376000	-0.067474276	184.51485	-0.0015290976	-74.593506	5.442629	0.0011301239	398.7605941295624
94	-324.26108	93.278656	-202.72005	-464.9438	1000.0	-26.47895	9.004949	-7.964247	-66.04198	380000	-0.03527563	180.7805	-0.0018824525	-54.241013	5.4358644	0.0014823232	403.23494577407837
95	-316.0987	187.83386	-195.36853	-641.158	1000.0	-31.293758	14.738188	27.39774	-74.21928	384000	-0.05210608	259.6226	-0.0013702251	-84.48865	5.421892	-0.00021638858	407.92602586746216
96	-290.59818	43.856586	-234.4687	-341.5299	1000.0	-22.583626	14.146944	-9.7492285	-75.55506	388000	-0.020627968	208.7072	-0.0017234348	-68.553635	5.4129434	0.000448759	412.62870168685913
97	-211.35664	62.640957	-167.89186	-318.75208	1000.0	-22.637236	6.7454443	5.6492453	-71.19886	392000	-0.03495442	161.63147	-0.0012710728	-62.113968	5.478038	0.00035223918	417.4803817272186
98	-295.24042	95.08606	-198.99931	-451.93756	1000.0	-21.016245	7.3444767	18.253206	-67.257385	396000	-0.062089927	299.1863	-0.0014472306	-108.63159	5.446959	1.51698e-05	422.17395520210266
99	-276.67892	69.54565	-172.02153	-353.54306	1000.0	-24.585287	11.99144	35.114525	-73.431915	400000	-0.038116667	130.721	-0.00153023	-35.630028	5.407357	-0.00032855725	426.932496547699
100	-224.4212	69.77882	-147.82516	-294.19217	1000.0	-20.802946	8.043558	-3.7873454	-69.39659	404000	-0.092142865	122.87081	-0.0017567575	-27.098915	5.448919	0.00011683655	432.24556016921997
101	-267.65973	72.62695	-151.11021	-346.8966	1000.0	-21.560556	7.7566037	12.544718	-57.28594	408000	0.0016583538	165.18304	-0.0017755509	-32.132843	5.4302588	-0.00028988952	437.0089621543884
102	-249.44083	74.122856	-137.40935	-335.5834	1000.0	-21.734732	7.977213	-2.5035245	-60.32216	412000	-0.041055176	150.15953	-0.0016417764	-32.0222	5.4860897	0.00036022073	441.83403635025024
103	-238.1253	60.302635	-158.89978	-302.3824	1000.0	-21.558903	8.683498	15.132155	-64.50717	416000	-0.060926843	162.45876	-0.0012768991	-44.58757	5.446487	0.0003608992	446.4877562522888
104	-233.75122	81.27262	-103.54077	-302.84848	1000.0	-18.608492	8.804955	14.510225	-64.52006	420000	-0.043615054	144.5996	-0.0016777441	-33.197487	5.4168963	-0.00016129011	451.1921374797821
105	-170.34012	23.600725	-136.6047	-202.7383	1000.0	-18.450598	5.740589	10.480234	-59.818718	424000	-0.040505465	107.17124	-0.0018160194	-39.051056	5.434034	0.0005664531	455.85971760749817
106	-201.74799	68.75565	-94.610855	-273.47824	1000.0	-16.074457	6.100982	13.3765	-51.089317	428000	-0.041084275	231.71931	-0.0019319467	-71.968155	5.4106197	0.0011158527	460.7224974632263
107	-253.40225	100.72318	-128.55722	-409.45065	1000.0	-16.769005	9.162961	11.313928	-64.4638	432000	-0.07869007	199.02544	-0.0023221597	-78.02791	5.3967657	0.0010081966	465.43726420402527
108	-273.10532	181.52179	-150.29417	-585.6303	1000.0	-25.385805	13.164252	16.999466	-66.40288	436000	-0.061302345	209.85497	-0.0017649941	-71.16728	5.478551	0.0004103343	470.2454442977905
109	-212.07709	40.03658	-146.59543	-246.87073	1000.0	-18.137207	10.26226	17.275953	-62.28026	440000	-0.06193202	220.90443	-0.0010300279	-125.375374	5.4448013	0.00019510418	475.10014247894287
110	-222.14142	55.22194	-160.01826	-311.404	1000.0	-19.866941	6.370592	26.851757	-52.556488	444000	-0.075231336	155.0055	-0.0008659065	-75.48915	5.4571075	0.00041322655	480.4202136993408
111	-227.02516	99.58838	-135.17351	-395.08502	1000.0	-20.001575	9.284874	-0.31550944	-57.88927	448000	-0.050372012	119.3441	-0.0009966008	-31.846992	5.395926	0.00044188325	485.11601066589355
112	-171.74858	58.753906	-83.490036	-248.85088	1000.0	-19.66649	10.067542	3.6825452	-60.706226	452000	-0.08039578	121.3546	-0.0013226196	-50.53077	5.3643136	-0.0004420786	489.9342670440674
113	-174.78415	53.868965	-119.67625	-237.20886	1000.0	-13.095072	6.68217	16.970442	-48.29178	456000	-0.029288655	104.15048	-0.0014825892	-22.465843	5.4064097	-0.00016093695	494.5327606201172
114	-173.19705	29.052462	-139.07019	-218.2239	1000.0	-14.960844	4.456697	23.15488	-44.45213	460000	-0.06594288	85.94713	-0.0009986982	-23.540333	5.4482255	0.00025395595	499.17882323265076
115	-219.21027	45.400158	-156.12021	-282.4995	1000.0	-15.840469	3.1864324	-0.25367928	-40.39872	464000	0.002350916	180.80382	-0.0010212316	-81.0486	5.480547	0.00065862975	503.43365359306335
116	-195.9253	41.311687	-133.29544	-249.22018	1000.0	-20.296654	8.917593	-6.414036	-53.685287	468000	-0.06182959	155.12909	-0.0020243973	-54.78643	5.4631357	0.001025563	507.5183582305908
117	-248.5416	69.47021	-171.64854	-356.9844	1000.0	-17.347832	7.5625777	2.70036	-52.22021	472000	-0.07337457	206.48755	-0.001834333	-52.74695	5.501039	0.0004616075	511.64862728118896
118	-232.8646	59.503815	-145.09793	-303.84924	1000.0	-23.211624	9.983146	4.5384054	-60.953133	476000	-0.01890745	205.62784	-0.0014847722	-71.56731	5.468209	-0.0001591059	516.1106569766998
119	-158.62822	39.35714	-122.97149	-225.27415	1000.0	-13.921575	7.795621	9.951248	-56.089924	480000	-0.070102744	97.604324	-0.000840351	-44.42536	5.4024463	0.00015796428	520.6107232570648
120	-193.19476	39.378082	-154.27934	-257.32236	1000.0	-13.633746	5.0347342	22.728748	-48.68855	484000	-0.06692635	137.69145	-0.0012752637	-41.85253	5.433162	-0.00021524423	525.369350194931
121	-154.61139	69.707436	-79.40256	-267.2612	1000.0	-17.152328	5.764522	5.116631	-58.342632	488000	-0.03883023	158.82117	-0.0016806349	-66.78448	5.415925	0.0002552098	529.5247008800507
122	-259.48267	153.13446	-108.39745	-471.6457	1000.0	-16.944853	11.687624	12.569175	-60.129253	492000	-0.01952603	543.6251	-0.0018571261	-234.3204	5.4411163	0.0010768584	533.800769329071
123	-150.24554	23.915916	-116.126465	-174.27786	1000.0	-16.430456	10.784859	27.947985	-78.20305	496000	-0.024450669	139.48067	-0.0012815557	-73.17855	5.436628	-0.00017378198	538.2195146083832
124	-287.13544	112.60398	-170.78207	-456.73135	1000.0	-15.846371	9.809889	11.589711	-69.702896	500000	-0.028454455	329.27637	-0.0012179799	-156.42781	5.426344	0.0003391757	542.1730008125305
125	-158.12813	53.690193	-65.84959	-195.09209	1000.0	-18.899538	5.5328736	16.245625	-70.3412	504000	-0.07063829	147.16559	-0.0014100298	-49.31375	5.458427	-8.120257e-05	546.1152954101562
126	-157.05446	61.671432	-81.971405	-251.37268	1000.0	-15.425994	5.614712	15.15149	-59.86179	508000	-0.060611576	159.94597	-0.0017023645	-47.368736	5.4087815	0.0001639018	550.3366532325745
127	-183.47104	62.97288	-116.0309	-260.20102	1000.0	-14.988634	6.5816507	27.66645	-65.98106	512000	-0.06814412	144.7631	-0.0010580495	-36.507706	5.422929	0.0005234121	554.267627954483
128	-187.43275	61.484245	-141.24554	-293.2876	1000.0	-16.97257	8.577672	19.627432	-63.476017	516000	-0.04123828	180.99591	-0.0011566952	-48.38359	5.399004	0.0005427205	558.5457255840302
129	-245.65118	45.308487	-179.62108	-296.26007	1000.0	-18.536804	9.065687	7.6075	-67.52542	520000	-0.122390665	237.17412	-0.0014901534	-104.461975	5.4066024	0.000539438	562.9819195270538
130	-250.8561	108.31154	-147.3833	-421.97607	1000.0	-18.474537	12.869491	20.761112	-67.26975	524000	-0.008879822	178.70287	-0.0010925522	-62.095695	5.4178777	0.00042336338	567.6993124485016
131	-207.55316	60.410564	-116.91911	-287.01263	1000.0	-20.626179	10.414786	13.848531	-67.99778	528000	-0.013704247	203.91283	-0.0013731038	-44.58818	5.4338994	0.00060505106	572.0345413684845
132	-259.05884	128.01358	-109.09013	-459.0517	1000.0	-19.063559	10.647576	3.5673966	-63.912586	532000	-0.06298527	187.65025	-0.0013970733	-57.519638	5.4425054	0.00013063455	575.9323155879974
133	-219.12042	58.024803	-139.67125	-301.52863	1000.0	-21.058098	9.632922	0.4646203	-57.971592	536000	-0.018350134	136.11333	-0.0015516523	-40.614594	5.46513	0.00014258987	580.0305094718933
