Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
22	-705.4801	86.30439	-604.9008	-840.92224	1000.0	-56.719975	3.7317145	-1.0274458	-60.517735	92000	8.8214875e-09	441.6306	-0.06465239	-42.920197	0.008943054	0.0	108.27019190788269
23	-578.97784	102.64533	-406.1518	-671.0786	1000.0	-57.121803	8.473991	12.966565	-62.300053	96000	-3.528595e-08	505.49503	-0.05857696	-183.49573	0.008932283	0.0	112.57126927375793
24	-688.2748	31.208931	-645.97076	-733.1134	1000.0	-53.011005	6.6907473	9.47192	-60.979435	100000	-7.867813e-09	710.2164	-0.060942058	-155.82648	0.008962775	0.0	117.21812653541565
25	-637.4656	50.457222	-563.25006	-702.2616	1000.0	-58.23805	3.2630372	-26.28648	-62.92077	104000	1.6689301e-09	315.41537	-0.060729682	-20.279236	0.008976072	0.0	121.6765296459198
26	-550.1537	26.1632	-522.8109	-593.047	1000.0	-56.9364	4.17417	5.093228	-63.033554	108000	-2.3841857e-09	391.94656	-0.06142208	-117.725555	0.008852017	0.0	126.68078184127808
27	-558.1687	49.505947	-482.58267	-613.4799	1000.0	-45.416588	10.996539	16.71026	-61.874477	112000	1.0490417e-08	368.50217	-0.06270477	-125.513885	0.008923197	0.0	131.28049325942993
28	-669.74493	114.85737	-540.51416	-855.3891	1000.0	-49.43153	5.1718264	-14.090495	-61.607075	116000	3.886223e-08	636.85315	-0.061034545	-152.95847	0.008972304	0.0	136.32093596458435
29	-585.78015	40.51014	-537.5452	-637.46173	1000.0	-57.284477	4.691519	-15.820799	-64.02636	120000	-2.193451e-08	273.22916	-0.06458712	-41.116364	0.008891821	0.0	141.22034096717834
30	-570.7447	96.700966	-487.30865	-732.92773	1000.0	-52.299335	5.2469254	-5.6800785	-63.710583	124000	7.867813e-09	310.79718	-0.061435975	-32.88559	0.008961475	0.0	146.59311532974243
31	-580.02637	45.421223	-505.76068	-628.44653	1000.0	-52.0325	6.1005363	-4.459654	-63.858074	128000	2.6464463e-08	260.48837	-0.065468684	-36.454727	0.008830214	0.0	151.29469394683838
32	-611.3599	75.02479	-531.1914	-727.95526	1000.0	-51.72913	5.2259436	-12.36064	-63.674953	132000	-9.298325e-09	294.67224	-0.061443433	-32.229553	0.008842623	0.0	155.81676697731018
33	-576.06616	76.16715	-492.8624	-673.07214	1000.0	-55.482914	5.093612	-13.425073	-64.442604	136000	7.629395e-09	443.5557	-0.060489923	-69.447296	0.008924516	0.0	160.5002462863922
34	-596.53546	39.13216	-541.9964	-642.2521	1000.0	-50.26501	4.9850154	-8.806986	-63.921494	140000	1.4305115e-09	217.5113	-0.06675292	-27.464737	0.008921488	0.0	165.02929019927979
35	-553.67633	31.079077	-510.1674	-592.57104	1000.0	-56.57128	5.4427056	-0.009854734	-64.55377	144000	-2.503395e-08	365.42657	-0.059735913	-60.339508	0.008932313	0.0	169.60961961746216
36	-579.2799	47.51865	-508.67007	-642.3497	1000.0	-51.008724	6.0883746	10.592113	-63.81117	148000	-3.3378602e-09	323.6379	-0.06401285	-34.839203	0.008929127	0.0	174.0137481689453
37	-573.39343	14.021382	-556.91156	-595.4807	1000.0	-50.33004	5.3064694	-6.3586097	-64.04567	152000	1.1384487e-08	321.11832	-0.059398066	-43.70343	0.008919996	0.0	178.7265191078186
38	-574.65784	134.53731	-399.43442	-771.8479	1000.0	-52.161602	5.8907533	16.917114	-64.816895	156000	-1.5497207e-08	490.69705	-0.060257733	-55.660034	0.008908987	0.0	183.31403923034668
39	-605.19556	92.51423	-483.7453	-703.7173	1000.0	-52.373524	7.833302	24.51674	-65.78719	160000	1.3828277e-08	449.81143	-0.06143933	-41.79663	0.008922553	0.0	188.30526876449585
40	-544.9059	31.059017	-491.48572	-568.5187	1000.0	-52.71512	6.2084203	-1.1242936	-66.55743	164000	5.722046e-09	287.33926	-0.058486003	-49.5412	0.008908861	0.0	192.94166040420532
41	-589.0338	71.157646	-492.3666	-688.96344	1000.0	-52.823437	5.6425586	6.113265	-66.38228	168000	-2.193451e-08	415.7095	-0.061316576	-60.751465	0.008933309	0.0	197.61581468582153
42	-445.96582	102.67948	-319.35202	-600.5249	1000.0	-54.00684	7.8177967	-0.21798247	-67.03487	172000	7.390976e-09	632.6176	-0.059318885	-267.7966	0.008940259	0.0	201.8379101753235
43	-591.6855	60.488068	-503.55096	-670.7165	1000.0	-37.13857	14.440272	36.139183	-64.024445	176000	-8.5830685e-09	741.81335	-0.061710134	-413.40836	0.008878018	0.0	206.44205474853516
44	-480.42386	54.55081	-402.04837	-551.8529	1000.0	-50.651634	5.4469624	1.7285895	-67.30337	180000	-2.9087067e-08	276.08945	-0.061419975	-100.15573	0.008906637	0.0	211.2060263156891
45	-466.4189	54.398582	-392.25854	-543.1669	1000.0	-43.45848	5.7153697	8.318541	-64.088264	184000	1.9550324e-08	260.38885	-0.062417395	-44.12245	0.008966835	0.0	216.07141017913818
46	-518.76685	28.506367	-479.7215	-559.08484	1000.0	-40.570805	7.5503516	10.457499	-62.18853	188000	3.8146974e-09	526.28235	-0.059364792	-119.882324	0.008913847	0.0	220.7558741569519
47	-546.51544	49.716133	-499.2665	-628.053	1000.0	-46.98606	7.3745947	9.538	-66.62159	192000	2.682209e-08	299.79163	-0.061021466	-37.01779	0.008925206	0.0	225.27721047401428
48	-529.7267	60.397335	-450.88477	-596.67456	1000.0	-47.923283	5.9684544	-7.387391	-66.95473	196000	-3.0875206e-08	238.71368	-0.06391034	-29.930618	0.0089533385	0.0	229.839293718338
49	-517.12384	49.651356	-469.64786	-585.6446	1000.0	-46.784634	4.3944926	-13.976902	-66.48303	200000	1.013279e-08	237.09427	-0.06316325	-45.91339	0.008905615	0.0	234.03616881370544
50	-544.2584	12.76135	-526.79297	-557.1219	1000.0	-46.59086	3.560625	-22.92689	-65.63766	204000	9.536744e-10	219.41998	-0.063530214	-23.022537	0.008851688	0.0	238.958247423172
51	-503.99048	75.59577	-376.71005	-563.4936	1000.0	-49.142937	5.107733	-13.466604	-66.672134	208000	2.336502e-08	312.0582	-0.05835563	-49.61026	0.008824623	0.0	243.5314965248108
52	-525.666	45.239506	-455.06555	-574.30505	1000.0	-42.895485	6.4724774	3.0965142	-66.78365	212000	1.5497207e-08	215.39825	-0.06337732	-43.630066	0.0088237785	0.0	247.9604799747467
53	-515.8469	100.59143	-361.96814	-608.22217	1000.0	-48.652275	5.8683853	8.646753	-67.3116	216000	-9.179115e-09	342.51413	-0.06358152	-59.44214	0.0088458555	0.0	252.47232151031494
54	-558.75507	36.187595	-521.6661	-596.2451	1000.0	-47.959286	9.151485	6.082001	-67.54572	220000	-2.7179718e-08	274.67816	-0.059613094	-72.84517	0.00883048	0.0	256.9682970046997
55	-449.85553	55.26984	-365.28796	-506.83188	1000.0	-48.3784	8.741246	17.198898	-67.703094	224000	-1.001358e-08	397.0125	-0.06288887	-169.69255	0.008779856	0.0	261.72986698150635
56	-562.69006	46.708492	-490.9864	-619.8309	1000.0	-38.782303	6.8970203	3.1843007	-64.859764	228000	-7.629395e-09	463.86694	-0.06285944	-190.30243	0.008864278	0.0	266.1466975212097
57	-510.39288	21.750746	-473.8167	-530.3898	1000.0	-49.731308	6.45304	-11.380336	-68.78471	232000	-2.4557114e-08	330.3065	-0.06001865	-37.36844	0.008898604	0.0	270.85061383247375
58	-574.8008	122.67267	-393.68347	-737.8272	1000.0	-49.219757	8.712612	-9.337559	-68.268005	236000	3.8146974e-09	559.265	-0.057630055	-79.07779	0.00884824	0.0	275.27325797080994
59	-535.47815	71.93116	-463.51376	-653.4317	1000.0	-45.366306	7.577984	-21.564539	-69.42204	240000	-1.168251e-08	216.6909	-0.068701066	-44.535538	0.008948109	0.0	280.0461208820343
60	-472.08276	52.913765	-397.19754	-526.0629	1000.0	-47.374134	6.41571	-22.065691	-71.75777	244000	-3.5762787e-10	351.83344	-0.06693463	-161.9255	0.009015529	0.0	285.02100944519043
61	-467.13583	66.82824	-358.24945	-540.3142	1000.0	-38.63914	13.233548	35.035038	-69.654564	248000	1.5735626e-08	377.3284	-0.059893128	-150.92014	0.008849117	0.0	289.76524233818054
62	-461.82758	17.267307	-442.57858	-489.03778	1000.0	-44.66652	6.418308	-4.6308346	-64.082214	252000	7.629395e-09	216.41022	-0.06396133	-35.694305	0.0089354515	0.0	294.39285612106323
63	-458.3211	51.890137	-380.52847	-525.0066	1000.0	-42.003796	4.9688697	-0.5018984	-63.511417	256000	-9.775162e-09	213.05748	-0.061662838	-28.367416	0.008995269	0.0	299.08882331848145
64	-581.0479	115.81479	-435.01065	-736.72424	1000.0	-40.298016	6.132651	-6.154892	-62.92818	260000	2.1457671e-09	676.4865	-0.05971003	-262.44092	0.008907693	0.0	303.7468514442444
65	-481.8125	92.38701	-323.07788	-551.6462	1000.0	-50.290257	10.457034	-7.371957	-72.14754	264000	-1.4305114e-08	588.87286	-0.06432145	-144.74521	0.008977555	0.0	308.67394256591797
66	-465.56174	61.372932	-394.3817	-560.10126	1000.0	-42.267155	8.217141	30.786575	-69.11109	268000	5.722046e-09	221.90782	-0.062555365	-52.470932	0.008930401	0.0	312.9475133419037
67	-491.21155	63.34599	-409.7516	-576.5837	1000.0	-43.565876	6.0773797	-14.638277	-66.82106	272000	-8.34465e-09	274.09457	-0.06440382	-44.408142	0.008956491	0.0	317.4761612415314
68	-504.73584	54.04156	-413.8192	-554.5519	1000.0	-33.86671	9.814838	14.399575	-68.01197	276000	3.528595e-08	394.8549	-0.061102863	-184.08694	0.008859281	0.0	322.1514766216278
69	-456.8191	75.432014	-356.40433	-551.6667	1000.0	-44.78476	5.7976365	-20.414347	-71.576904	280000	1.9073486e-08	267.45337	-0.058088504	-33.133804	0.008765652	0.0	326.92433500289917
70	-429.14197	40.619705	-365.36328	-474.51947	1000.0	-40.548565	4.0199227	-17.234455	-68.07255	284000	-1.3113022e-08	250.07994	-0.0639184	-93.23273	0.008991409	0.0	332.2983965873718
71	-403.89844	46.69367	-340.86856	-463.27423	1000.0	-39.845207	6.6064506	6.7836237	-62.549736	288000	-3.0994416e-09	119.60843	-0.06605499	-22.497757	0.008850522	0.0	336.94863510131836
72	-428.98358	91.1444	-349.23718	-583.71954	1000.0	-36.347485	7.753496	0.7824215	-67.84295	292000	1.2338162e-08	456.0021	-0.060644723	-114.87979	0.009020713	0.0	341.6753075122833
73	-463.36456	32.966064	-419.30472	-512.2572	1000.0	-39.19079	10.784041	27.573095	-69.98791	296000	1.3351441e-08	246.67226	-0.06105367	-62.30623	0.008966888	0.0	346.19426369667053
74	-384.64624	80.17009	-286.98685	-479.84103	1000.0	-37.965977	7.9140368	9.763703	-66.697815	300000	1.8119811e-08	416.70078	-0.06465491	-85.708374	0.008972459	0.0	350.6024558544159
75	-403.95642	43.144333	-357.08374	-473.65643	1000.0	-36.652557	8.018682	11.748966	-66.678055	304000	-1.4185906e-08	250.9718	-0.06408976	-39.804016	0.008936781	0.0	355.18988728523254
76	-439.45892	75.179436	-335.83844	-540.33234	1000.0	-38.831165	5.9784584	-2.145927	-57.13734	308000	-6.6757204e-09	157.53244	-0.06272743	-19.067612	0.008950255	0.0	359.4732577800751
77	-536.0764	24.648079	-498.00458	-561.83124	1000.0	-41.648674	6.8499603	-2.561957	-57.26717	312000	-2.7418137e-08	287.68195	-0.06803326	-92.98439	0.00900086	0.0	364.1347315311432
78	-481.55237	73.6067	-375.08698	-563.15906	1000.0	-47.687096	4.4227014	-18.278854	-71.51482	316000	1.2874604e-08	235.99458	-0.06295013	-50.673965	0.008990217	0.0	369.05301094055176
79	-450.4843	32.814075	-410.2498	-501.2775	1000.0	-40.885937	4.8912196	-18.737585	-65.82611	320000	-2.2888184e-08	289.22382	-0.06495679	-33.113647	0.00896123	0.0	373.77995252609253
80	-443.39313	40.965073	-394.45224	-500.24573	1000.0	-43.15072	7.6891823	-2.215065	-71.98782	324000	1.9073487e-09	352.53467	-0.05965507	-78.716095	0.008978916	0.0	378.59947180747986
81	-349.817	116.387886	-188.24168	-475.03415	1000.0	-37.684525	8.801671	28.824888	-65.29977	328000	-2.5510788e-08	390.0742	-0.062411074	-145.24643	0.008937821	0.0	383.36029505729675
82	-446.09753	40.71791	-378.80814	-484.6101	1000.0	-36.07211	7.672214	36.989513	-54.493866	332000	-2.0742416e-08	309.7624	-0.060384404	-105.26689	0.008920393	0.0	388.2247357368469
83	-457.02142	49.45659	-406.36017	-525.6875	1000.0	-39.916924	6.4608045	20.537182	-69.14836	336000	5.9604646e-09	230.41563	-0.06094496	-42.554703	0.008968462	0.0	392.47845554351807
84	-408.67365	111.20215	-241.08272	-550.8001	1000.0	-39.93288	9.45807	16.825956	-67.39731	340000	7.3313715e-09	526.0441	-0.0590354	-112.85089	0.008866015	0.0	397.3213994503021
85	-411.7238	61.957462	-333.33282	-501.85468	1000.0	-38.47531	10.486918	24.486528	-66.459335	344000	-8.8214875e-09	262.20108	-0.05907937	-59.42415	0.008920778	0.0	401.79696822166443
86	-452.64667	23.298712	-417.78143	-482.95282	1000.0	-35.80448	7.2181067	11.506199	-63.37892	348000	3.8146972e-08	274.2413	-0.05978829	-93.135864	0.008943821	0.0	406.23560214042664
87	-432.2984	57.135845	-338.93924	-487.32605	1000.0	-41.250336	5.8914914	-9.903555	-64.94242	352000	1.2874604e-08	219.71172	-0.063991606	-75.33394	0.008983199	0.0	410.616818189621
88	-405.98672	44.260803	-356.1918	-469.98987	1000.0	-36.97209	6.0962033	15.739574	-63.297974	356000	-1.9073487e-09	162.38707	-0.062605105	-26.805588	0.009012683	0.0	414.9514226913452
89	-443.22784	12.53655	-422.47678	-456.07248	1000.0	-37.930412	3.50524	-14.318193	-53.289146	360000	4.053116e-08	146.69337	-0.061154112	-18.923561	0.008770513	0.0	419.8440284729004
90	-350.98608	89.27153	-223.49802	-475.61484	1000.0	-39.232124	4.5804825	-6.9738064	-64.74327	364000	5.8650972e-08	271.12924	-0.06221327	-102.912	0.008836853	0.0	425.1929221153259
91	-365.56674	118.50561	-165.2521	-471.0127	1000.0	-32.297752	7.03561	13.706068	-53.182167	368000	-1.5735626e-08	374.8289	-0.06041249	-76.72357	0.008987719	0.0	429.70165514945984
92	-410.02002	31.32287	-361.61166	-445.5589	1000.0	-34.80699	7.684423	42.320866	-60.753357	372000	-2.861023e-09	224.5041	-0.06899903	-41.433136	0.009006855	0.0	434.40324807167053
93	-424.61462	60.3494	-334.93518	-502.12024	1000.0	-37.547108	6.0928907	12.802596	-64.30163	376000	-5.00679e-09	191.54295	-0.059311245	-37.243546	0.008877239	0.0	439.0781424045563
94	-374.5882	37.349743	-333.15112	-412.68698	1000.0	-38.518642	5.53978	30.071802	-56.28198	380000	2.7298928e-08	167.47131	-0.06438181	-34.605408	0.008910583	0.0	443.9919366836548
95	-427.31274	48.71032	-372.03122	-501.66257	1000.0	-34.944946	6.3747497	29.49265	-57.15965	384000	-4.7683715e-09	198.22589	-0.062914774	-45.21727	0.008855984	0.0	448.49429845809937
96	-389.2752	68.833534	-305.2559	-492.13068	1000.0	-35.824806	8.2691145	34.88749	-59.027718	388000	-3.7908553e-08	242.87831	-0.06135867	-65.898026	0.009029412	0.0	453.1038866043091
97	-379.2884	107.680176	-215.04103	-510.6813	1000.0	-33.158672	3.829733	-10.98972	-60.952515	392000	2.8610229e-08	186.09892	-0.05739005	-32.262512	0.0089108795	0.0	457.71373653411865
98	-420.9029	57.984474	-336.17007	-494.51593	1000.0	-34.605156	6.0677624	22.401167	-59.921677	396000	-9.059906e-09	211.13506	-0.06383634	-64.3288	0.00891656	0.0	462.16920590400696
99	-406.11926	96.62117	-311.18634	-563.8033	1000.0	-38.097763	6.7741003	0.31641436	-65.40974	400000	-2.7418137e-08	310.35254	-0.06172244	-41.050537	0.0089898985	0.0	466.81557178497314
100	-387.07794	38.114746	-328.22028	-431.85867	1000.0	-35.689297	4.145431	-6.2308564	-56.328983	404000	1.45435335e-08	119.9768	-0.06610078	-18.713234	0.0089473035	0.0	471.875524520874
101	-377.5436	93.06214	-256.71115	-496.2547	1000.0	-33.97535	5.8141723	-0.8328824	-58.44618	408000	-1.0490417e-08	245.90422	-0.061185844	-38.266373	0.009114021	0.0	476.61244440078735
102	-397.68008	53.010868	-321.85074	-450.08313	1000.0	-32.971275	6.334442	22.961195	-56.1444	412000	1.07288365e-08	328.89865	-0.06169169	-66.65558	0.009082435	0.0	481.3634133338928
103	-395.19742	33.52622	-363.63797	-447.52747	1000.0	-35.370308	6.861425	-0.18676388	-59.457043	416000	1.6212464e-08	252.67328	-0.060088612	-47.191086	0.008950836	0.0	486.13418412208557
104	-329.35168	18.253435	-304.40314	-352.62634	1000.0	-35.827442	7.548858	8.547913	-64.17882	420000	2.1100044e-08	301.2278	-0.058628257	-85.7363	0.009103686	0.0	490.68203377723694
105	-336.75894	51.487965	-288.02676	-415.50787	1000.0	-30.642637	7.079181	-2.2598298	-59.317745	424000	8.106232e-09	221.38043	-0.062285822	-28.698654	0.008939996	0.0	495.2201602458954
106	-391.19196	47.185425	-315.03882	-433.20642	1000.0	-31.674625	5.8911633	7.0616603	-61.329018	428000	-9.536743e-09	206.0825	-0.06019787	-53.321793	0.009011386	0.0	499.5878975391388
107	-377.53094	87.60065	-299.74622	-525.9453	1000.0	-36.626717	5.012289	-12.742034	-55.090393	432000	2.5987624e-08	214.17366	-0.06422979	-34.68663	0.009077516	0.0	504.1015303134918
108	-357.99084	43.569305	-289.61752	-407.98196	1000.0	-32.85135	5.1126084	3.0508683	-53.001797	436000	-2.5749207e-08	158.76103	-0.060339633	-32.839592	0.008862273	0.0	508.7074234485626
109	-349.4964	30.615652	-307.12335	-388.06732	1000.0	-28.318691	7.663421	23.616438	-64.94466	440000	-1.9073486e-08	361.02527	-0.06296796	-73.51953	0.009049707	0.0	513.2611775398254
110	-306.06317	63.016148	-208.51515	-382.64117	1000.0	-31.702568	7.6763825	26.55594	-59.829586	444000	-2.4080277e-08	289.00006	-0.06197145	-62.419724	0.009070244	0.0	518.7620882987976
111	-349.2525	54.73366	-264.58917	-417.68878	1000.0	-28.126514	6.4655304	8.236131	-55.686752	448000	7.152557e-09	151.75691	-0.059248023	-30.728363	0.008933792	0.0	523.5324859619141
112	-322.297	58.089767	-254.41202	-404.1492	1000.0	-31.883549	5.6134763	15.414928	-52.00898	452000	1.2397766e-08	133.97841	-0.06458263	-26.863205	0.008957651	0.0	528.1173799037933
113	-392.55573	105.894264	-212.97592	-475.72427	1000.0	-23.048367	7.5394025	21.921349	-49.772064	456000	2.6464463e-08	485.79892	-0.058466904	-255.29727	0.008999185	0.0	532.6815893650055
114	-377.66586	47.636658	-321.98816	-426.57703	1000.0	-34.34521	5.6523433	17.153223	-58.401524	460000	7.152557e-09	139.65569	-0.063285984	-21.580772	0.009094468	0.0	537.1581485271454
115	-383.80627	84.415855	-272.0604	-501.52042	1000.0	-34.958046	4.8586845	7.4176292	-54.643177	464000	-2.4080277e-08	178.53638	-0.06583336	-38.119827	0.0091752885	0.0	541.3152680397034
116	-310.7836	78.20536	-178.90318	-381.13885	1000.0	-30.067741	6.236941	3.9372926	-51.238342	468000	-2.8848648e-08	168.92226	-0.0613193	-29.018402	0.009035294	0.0	545.9056603908539
117	-303.12274	113.59476	-122.460236	-431.98212	1000.0	-28.970148	7.6096115	7.8835545	-45.29956	472000	-2.2649765e-08	207.09052	-0.06260195	-34.83162	0.009133385	0.0	550.4690816402435
118	-303.3794	86.98423	-209.69858	-442.1391	1000.0	-26.438704	9.965028	22.632946	-46.468204	476000	8.225441e-09	205.06657	-0.061456375	-36.94876	0.009042831	0.0	555.0040240287781
119	-262.01746	80.11889	-135.04947	-345.15466	1000.0	-27.489183	7.256488	8.934184	-52.645832	480000	-2.503395e-08	215.3158	-0.060341954	-45.30252	0.009182959	0.0	559.7906336784363
120	-304.20282	69.30196	-220.7756	-380.4423	1000.0	-26.500639	8.441282	12.46761	-53.161427	484000	1.9013882e-08	210.35878	-0.063910775	-36.04251	0.009118943	0.0	564.7429502010345
121	-263.80402	66.151245	-167.94524	-353.20715	1000.0	-24.634167	6.6178036	11.450381	-53.990913	488000	2.6464463e-08	207.39851	-0.06023826	-53.242035	0.00909075	0.0	569.1578464508057
122	-303.7921	50.568394	-221.77824	-350.9322	1000.0	-25.65709	7.9718447	10.558911	-42.735893	492000	1.2397766e-08	237.40434	-0.05976796	-58.305923	0.009067402	0.0	573.8555181026459
123	-358.08813	80.05301	-220.31798	-416.2294	1000.0	-25.866789	10.453362	18.947203	-55.416866	496000	3.3736228e-08	406.82794	-0.058857147	-133.05243	0.009113985	0.0	578.475667476654
124	-268.62927	92.48031	-175.5386	-368.40503	1000.0	-32.68662	8.225798	9.034956	-60.53219	500000	3.6001204e-08	312.88208	-0.06094747	-121.327286	0.009052291	0.0	583.0796859264374
125	-302.22968	70.05055	-238.18085	-420.5476	1000.0	-23.831171	7.0117817	7.6546783	-48.109535	504000	-5.2452087e-09	222.3226	-0.058876727	-57.03073	0.009046351	0.0	587.6353855133057
126	-259.1612	27.360395	-218.40424	-295.4474	1000.0	-25.572922	6.6276426	10.668023	-45.76364	508000	-8.34465e-09	170.39922	-0.06042238	-44.624855	0.009094504	0.0	592.1203827857971
127	-343.66333	101.84221	-225.29485	-504.67358	1000.0	-26.952778	9.519762	-1.381396	-49.359043	512000	-1.0371208e-08	281.27908	-0.05877547	-62.294098	0.009111978	0.0	597.0940775871277
128	-307.3029	60.98817	-223.8592	-367.24582	1000.0	-26.872566	7.702161	3.2822309	-55.68818	516000	5.841255e-09	227.01375	-0.060127553	-53.24495	0.009104242	0.0	602.0939195156097
129	-384.1595	65.42391	-300.9073	-459.5412	1000.0	-31.512789	6.9090996	1.3192401	-48.299076	520000	1.4305114e-08	150.10435	-0.060032103	-32.291733	0.009052355	0.0	606.6350870132446
130	-340.71158	20.190184	-311.08105	-364.70996	1000.0	-30.216812	5.3471174	-12.641871	-49.96414	524000	1.5974045e-08	140.56737	-0.059055764	-21.840233	0.009092653	0.0	611.7397871017456
131	-219.73221	74.652756	-153.95642	-337.49655	1000.0	-30.59054	4.6043673	-6.1840973	-51.994495	528000	4.2915342e-09	301.0935	-0.06216683	-173.28043	0.009213969	0.0	616.6074447631836
132	-200.63463	25.269945	-176.60182	-237.31029	1000.0	-16.848858	6.6049786	13.594285	-39.247604	532000	4.2915342e-09	164.93578	-0.061552875	-29.061478	0.009183722	0.0	621.1006941795349
133	-294.82773	62.911682	-217.30751	-392.8664	1000.0	-19.742315	7.426729	12.238041	-43.830475	536000	5.00679e-08	254.3939	-0.058812622	-84.27261	0.009186842	0.0	625.6577780246735
134	-219.87178	84.6323	-102.98112	-311.3677	1000.0	-23.178724	7.3114324	11.816121	-52.921196	540000	-9.536743e-09	413.34308	-0.05615801	-82.08328	0.009072391	0.0	630.3468108177185
