Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
50	1948.6882	1014.13385	3139.6462	226.2971	2190.9712	1375.1648	3525.2908	467.9005	691.875	723.2	250000	76.291954	46.94422	174.81631	-46.269455	76.2927	46.944344	174.61975	-54.192596	-78.42514	23.351988	2518.9456305503845
51	1480.9075	1127.3704	3212.5483	115.29252	1854.3425	1047.9285	3409.1628	42.947968	522.8	806.7	255000	78.84908	49.44516	182.50992	-38.024494	78.8498	49.44593	185.0438	-39.82862	-81.04541	25.76641	2577.110569000244
52	3277.3647	97.95051	3424.9285	3180.6318	3310.6672	754.2703	3828.2356	1670.2386	1000.0	893.9	260000	81.71738	51.992863	186.24533	-54.00451	81.716896	51.997158	188.3078	-55.474075	-84.01592	27.760569	2634.961591720581
53	2853.9236	1076.0446	3598.334	729.14276	2077.9949	1112.9392	3576.6077	297.99966	845.6	673.8	265000	84.60035	54.46913	194.18967	-54.594593	84.60107	54.47044	197.77428	-55.778786	-87.14964	29.85928	2683.733103990555
54	2950.6462	554.35876	3471.1216	1940.8013	1471.6847	1066.6598	3512.6016	221.16295	941.0	575.3	270000	87.8765	56.861774	196.92567	-61.08638	87.8755	56.867115	201.22594	-49.4548	-90.37469	31.471113	2740.9530301094055
55	2556.6995	1023.7275	3665.803	654.07355	2976.297	1233.7195	3821.7456	95.12273	775.3333	851.6	275000	90.73364	59.261467	203.10008	-54.209408	90.73468	59.262897	204.60756	-76.64934	-93.41238	33.328156	2795.0615878105164
56	2211.2397	1348.0731	3741.2688	92.004036	1330.1368	932.5728	3393.2686	237.72868	702.75	368.6	280000	93.26129	61.87562	207.10988	-56.223217	93.26136	61.87707	207.60127	-63.23886	-95.750275	34.27696	2847.796049594879
57	2394.0913	1491.8535	3724.424	439.03387	3270.3577	974.0428	4081.808	1223.1375	842.4	915.3	285000	96.34703	64.17026	210.86823	-47.83293	96.3464	64.17247	212.08992	-50.153797	-98.915276	35.896103	2900.5960137844086
58	1950.6685	1323.6725	3957.417	53.561314	3540.733	64.00884	3650.426	3427.8372	608.55554	1000.0	290000	99.256256	66.36923	217.08661	-64.77941	99.25766	66.36989	215.45709	-45.236145	-101.98221	38.326717	2962.9556374549866
59	3023.9758	849.787	3861.6694	1434.5177	2065.784	1537.4788	4005.8845	26.006287	813.8333	743.7	295000	102.33931	68.88912	225.15694	-89.910866	102.340965	68.89	224.94725	-51.365814	-104.89051	39.648006	3019.183035135269
60	1796.5126	1390.0504	3623.824	2.4574046	2467.9233	1579.0027	4284.2715	275.48373	486.27274	828.0	300000	105.35825	71.26848	226.71754	-69.263306	105.358376	71.27005	227.18605	-56.071224	-108.255135	41.778446	3080.2899401187897
61	3091.7349	721.52216	3951.5635	1983.1627	3200.8403	1327.2523	4148.7407	11.25597	978.2	809.2	305000	108.12156	73.69569	239.28937	-68.784164	108.12233	73.69675	231.28387	-66.65257	-110.85755	43.269547	3137.302330970764
62	1592.2675	1471.9475	3890.2844	43.937157	3534.082	1098.9625	4139.011	342.336	431.5	883.5	310000	110.64552	75.73475	234.41951	-82.46549	110.64559	75.73682	235.35843	-68.41584	-113.3311	45.947098	3190.5007379055023
63	2836.3015	1417.5996	3928.238	213.63092	2613.099	1307.6455	3973.143	735.1179	741.7143	678.4	315000	113.794685	77.81127	242.78159	-79.850716	113.79527	77.81271	240.51123	-62.495365	-116.67192	49.202477	3247.9974751472473
64	2646.9878	1362.2637	3840.1914	260.6144	3564.478	1152.0449	4387.426	837.0887	713.25	867.5	320000	117.0884	80.056274	247.19005	-93.63309	117.08948	80.0572	245.8308	-84.89414	-120.03356	51.210255	3310.7781100273132
65	1680.3258	1483.6785	3874.4502	133.74472	3681.405	1084.6705	4346.519	1084.4548	461.22223	877.7	325000	120.07038	81.84852	251.38733	-103.29942	120.06907	81.84956	248.82796	-134.79178	-122.98085	52.97619	3362.8223221302032
66	2920.7927	1498.4441	4167.3276	864.85284	2208.8257	1964.9471	4484.372	87.57827	725.875	524.6	330000	122.68247	83.75607	253.91315	-87.56569	122.6757	83.76851	251.76291	-153.78722	-125.43939	53.83613	3420.395402431488
67	2623.1655	1360.9489	3960.2449	613.8773	4077.8828	47.36118	4158.6177	4011.791	689.1429	1000.0	335000	125.515724	85.67689	255.29251	-94.88976	125.50519	85.693436	254.46547	-79.73342	-128.28592	55.90703	3478.716581583023
68	2792.813	1158.4813	4066.285	686.32336	3904.03	60.445236	4033.522	3789.3157	748.5714	1000.0	340000	128.57715	87.3343	258.97708	-104.31206	128.57457	87.34129	259.7916	-84.19264	-131.67026	56.293003	3539.8136637210846
69	3455.3423	1008.57367	4258.565	1470.8944	3677.213	1086.7139	4283.165	574.0637	875.6	895.1	345000	131.66585	89.25695	262.36435	-58.755512	131.66452	89.25972	262.57037	-92.25966	-134.82155	58.10309	3594.1013176441193
70	2980.7717	1662.3015	4103.4233	264.6155	4109.487	97.805756	4263.8564	3904.5818	743.0	1000.0	350000	134.44571	91.05033	264.94543	-90.350174	134.44548	91.05401	270.82907	-85.85197	-137.6057	58.59704	3654.6972682476044
71	3059.598	1149.3744	4206.6255	841.3434	3689.1265	1047.2373	4254.9497	700.9257	751.3333	895.2	355000	137.60591	92.55191	271.35315	-76.66883	137.60533	92.55502	268.65833	-106.33593	-140.71152	56.896843	3708.7392659187317
72	3480.4705	1312.9487	4325.073	606.05054	4247.136	387.35986	4536.2783	3126.4424	827.8571	971.4	360000	140.77751	94.43048	271.2281	-73.559715	140.77376	94.437126	272.00012	-70.25249	-143.84976	59.65418	3771.671875
73	3470.3425	1457.9999	4346.805	221.44183	3928.8835	57.731373	4067.944	3870.2393	845.5	1000.0	365000	143.96269	96.65185	278.6086	-77.20202	143.95982	96.65611	273.4879	-92.57921	-147.09386	61.439003	3830.151226043701
74	2172.1506	1506.094	4274.232	332.15488	2349.4355	1164.0137	3907.7896	708.7564	551.7778	617.8	370000	146.0978	98.2813	281.77405	-96.46925	146.09451	98.286995	278.7198	-119.83716	-149.3448	62.601837	3882.6138441562653
75	2778.7976	1373.8048	4341.8584	530.05273	4003.728	427.64594	4365.419	3156.9397	687.0	952.0	375000	149.35846	99.59552	280.4387	-93.77763	149.35802	99.596436	280.0031	-76.34195	-152.48701	61.5245	3934.7208931446075
76	2023.7465	2290.7856	4201.2456	-2241.4033	2732.8816	1727.5255	4651.494	287.22516	719.8571	615.0	380000	151.39255	100.98734	285.1718	-87.14029	151.39331	100.98636	283.6444	-98.795105	-154.87689	66.6849	3988.2905855178833
77	3233.977	1734.1671	4545.804	201.42163	3835.3372	1155.2003	4339.342	378.3196	755.8571	911.7	385000	153.68439	102.635895	286.56216	-160.48549	153.6763	102.648346	290.07416	-95.76685	-156.81729	65.86725	4047.599100112915
78	2815.1663	1790.3031	4441.803	327.74338	2741.7715	1857.7483	4613.482	181.71286	679.5	626.6	390000	156.37654	103.88011	290.88934	-131.40643	156.3627	103.90206	287.66174	-111.21627	-159.538	66.70125	4104.013304948807
79	2750.9106	1590.6572	4374.7188	510.97894	2462.6392	1396.6481	4340.7695	130.72008	674.5714	569.3	395000	158.60846	105.55237	293.4004	-89.1284	158.60866	105.55145	293.3162	-113.63051	-161.5475	68.810974	4154.275185823441
80	3067.2708	1384.034	4483.5913	920.0651	4544.1626	222.41862	4745.3115	3920.5645	728.5714	988.8	400000	160.58144	106.98531	294.44714	-102.01728	160.57903	106.98674	295.193	-105.87816	-163.8301	70.39251	4216.103584051132
81	4366.9087	112.25521	4532.025	4213.682	2523.212	1777.3948	4660.813	132.45076	1000.0	561.8	405000	162.84421	108.644356	297.90387	-139.35875	162.84448	108.644966	298.4236	-101.58603	-166.04202	72.43105	4269.727382898331
82	4463.375	133.51033	4707.13	4327.7974	2956.002	1970.4164	4699.9995	149.81216	1000.0	649.0	410000	164.05779	110.54019	299.2461	-104.08179	164.05716	110.54241	298.85876	-126.606735	-167.25237	73.24916	4326.215881347656
83	2239.4148	1126.8492	3975.7402	159.86362	4012.8242	1190.0077	4827.0176	855.34283	529.6	866.7	415000	166.35518	111.96846	302.71423	-269.07327	166.35422	111.970604	305.3201	-136.15842	-169.8941	76.227875	4387.820422172546
84	2740.6118	1564.1742	4568.428	369.729	4138.8223	921.4051	4739.9595	1850.7844	635.125	960.3	420000	168.49767	113.48295	306.76514	-107.13325	168.49635	113.4821	302.63388	-143.94173	-171.82753	78.421875	4449.544875383377
85	2837.778	1715.8842	4398.801	412.73236	4086.1929	896.47363	4544.498	1414.6302	679.3333	933.6	425000	169.92317	114.60496	308.49304	-145.59035	169.92285	114.60868	303.99533	-139.63586	-173.50986	80.512695	4503.5337653160095
86	3691.7363	1557.5684	4566.6997	218.99568	3837.1836	1246.7593	4565.821	255.84158	846.3333	867.7	430000	171.56566	115.53629	309.12976	-173.5294	171.56212	115.54236	308.08435	-145.95773	-174.90936	83.08642	4563.85107588768
87	3602.928	1195.9746	4397.6714	1026.398	3830.5684	943.1741	4589.4565	1599.2795	834.6667	857.1	435000	173.38919	116.741135	309.72095	-150.71591	173.38693	116.74525	310.14383	-136.95181	-176.91484	83.916275	4623.0518753528595
88	3170.5625	1312.3894	4485.239	1268.5221	4112.7075	992.4259	4841.997	1594.6908	725.375	895.9	440000	175.70271	117.31581	312.08127	-130.41765	175.70216	117.31858	311.66418	-118.31498	-179.29999	85.245	4688.765385389328
89	2420.979	1558.4785	4366.433	119.14451	4608.044	90.36683	4751.629	4449.818	553.875	1000.0	445000	178.40738	117.27032	312.0059	-157.24504	178.40572	117.27544	312.22183	-121.40969	-182.24527	85.880455	4746.95522069931
90	4479.163	139.20694	4749.036	4363.242	4622.8906	124.71426	4769.542	4360.1045	1000.0	1000.0	450000	180.22466	117.369934	313.88586	-146.05597	180.2213	117.37557	317.31128	-135.86887	-183.61313	88.87075	4808.1754450798035
91	4118.096	824.6655	4635.3228	2302.76	3833.0918	1242.751	4660.674	1158.0896	922.8333	866.6	455000	182.24359	118.01925	316.61014	-125.60627	182.24231	118.02548	318.1498	-160.10281	-185.86804	86.41268	4869.045539140701
92	3634.475	1494.5428	4620.057	656.2562	4668.8057	72.32597	4807.501	4550.7256	833.0	1000.0	460000	184.2563	118.548	317.9211	-129.1303	184.25497	118.54883	316.56976	-149.5601	-187.88458	83.59352	4921.780906915665
93	3264.5337	1493.2654	4509.2725	915.62744	2473.7222	1887.5559	4963.909	254.46985	739.5	544.1	465000	185.20068	121.09904	320.61703	-163.90742	185.19904	121.10562	320.0243	-168.46053	-188.67036	88.72226	4980.506564378738
94	3053.3992	1860.5029	4727.792	257.43314	4801.674	107.32758	4971.4507	4576.923	706.6667	1000.0	470000	186.3702	122.3992	319.8852	-157.3987	186.3687	122.40207	319.79837	-173.50885	-189.87903	91.55538	5035.906113862991
95	4477.1104	202.98112	4834.1934	4213.3203	4570.9165	136.14957	4793.4966	4308.366	1000.0	1000.0	475000	187.96468	123.15416	324.01834	-134.21664	187.9623	123.15751	326.8098	-137.96983	-191.62411	92.223076	5095.77569937706
96	3753.5095	1443.9846	4610.659	566.99524	3920.8892	1547.2567	4930.168	526.47186	856.8333	838.6	480000	189.14232	124.65937	326.83218	-184.73361	189.14142	124.66256	323.45386	-178.25983	-192.92662	95.23568	5153.558660030365
97	3485.5857	1459.349	4565.507	1112.9524	4774.6885	155.57704	4932.7896	4377.5938	793.7143	1000.0	485000	189.18948	128.53873	324.52463	-195.67815	189.18741	128.54187	326.13376	-216.72124	-193.14377	92.17349	5218.048934698105
98	4338.8735	238.42867	4533.3955	3893.5537	4436.0005	1142.0878	5153.653	1851.0662	976.2	892.0	490000	191.00557	130.27524	328.9857	-184.0176	191.00046	130.28528	327.3496	-197.86179	-194.9404	90.65426	5275.371514558792
99	2583.461	1693.9307	4597.418	620.3522	4685.158	436.6796	4999.7026	3412.0193	582.0	973.1	495000	192.07486	130.84001	330.19547	-177.79594	192.07182	130.8467	328.8927	-198.38222	-196.03056	95.743576	5333.444838047028
100	4353.9053	678.28564	4863.4863	3019.233	4863.012	134.95459	5017.9263	4545.2505	936.4	1000.0	500000	194.17749	131.46548	333.09323	-119.49698	194.17378	131.4712	333.7384	-209.51114	-198.07039	95.33011	5391.462731122971
101	3631.7063	1529.7043	4708.902	993.9724	4869.503	80.44373	4971.379	4738.56	801.4286	1000.0	505000	194.71857	133.46469	332.94434	-232.43997	194.71437	133.4698	333.79935	-189.08517	-198.9888	99.018684	5456.379348993301
102	3969.1016	1590.322	4848.7905	422.01828	4764.1274	131.53447	4933.3	4599.252	854.8333	1000.0	510000	196.62686	133.6158	334.67603	-129.14093	196.6211	133.62503	334.68326	-127.79544	-200.8627	98.30581	5518.175472021103
103	3540.1924	1641.6023	4750.651	243.89798	4894.5713	155.35757	5188.625	4692.9834	776.8333	1000.0	515000	198.30977	133.29724	333.50854	-207.89995	198.30754	133.3006	334.38657	-176.85036	-202.07607	97.30141	5577.807857513428
104	3552.7522	1503.2367	4970.88	800.4081	4600.9053	810.6259	5176.476	2280.4119	765.1429	947.6	520000	199.35541	134.38286	335.0171	-176.6894	199.35257	134.38828	335.1302	-201.95335	-203.78151	100.101944	5640.275999307632
105	4516.412	243.84367	4710.501	4037.3767	4411.9014	1029.9315	4968.595	1362.5453	975.0	931.2	525000	201.2737	133.76768	337.27716	-150.55798	201.2691	133.77107	338.70636	-177.87032	-205.31386	97.06555	5699.0281229019165
106	3268.1895	1653.1923	4768.807	687.74066	4771.7075	277.77972	4919.63	3949.2097	716.0	985.5	530000	203.39613	133.07195	340.84488	-147.4483	203.3955	133.07292	338.63818	-151.02419	-207.41867	97.723976	5760.3623921871185
107	3140.474	1788.3339	4814.8066	223.60648	4064.8582	1464.0052	5037.4507	2.2016518	690.7143	842.3	535000	205.18492	133.14195	338.6776	-198.58015	205.1835	133.14507	340.03925	-175.1109	-208.9321	100.08781	5817.678984880447
108	2909.2825	1874.965	4601.4854	140.72137	4324.8135	117.24093	4492.3965	4133.8594	653.5714	1000.0	540000	206.97064	132.25276	343.02618	-270.68674	206.96799	132.2605	340.77118	-259.0606	-210.86044	98.775536	5876.281893968582
109	3482.539	1597.3765	4752.902	661.40454	4676.3145	863.8207	5168.741	2156.0266	762.0	934.3	545000	209.02467	131.66682	345.54608	-243.6336	209.02177	131.67209	340.94247	-193.4946	-212.5762	100.458405	5938.634046316147
110	4275.5996	1071.8641	4884.216	1886.0382	4680.6123	499.73834	5117.9595	3297.055	902.8333	970.0	550000	211.1031	131.87732	344.0789	-158.97923	211.1021	131.8781	343.08875	-209.96964	-214.76158	102.42306	6001.746946334839
111	4777.0176	107.314964	4916.502	4636.4624	4947.936	131.04474	5170.6616	4731.2773	1000.0	1000.0	555000	212.35759	132.82962	345.19446	-219.07007	212.35687	132.8329	345.3846	-192.23631	-216.19505	98.558334	6064.510481595993
112	2943.4556	1636.2648	4638.561	1.008534	3475.899	1609.5573	5083.8916	911.978	657.0	718.7	560000	213.38525	133.53601	343.92526	-162.55827	213.38406	133.54103	344.17163	-159.4469	-217.13162	100.7145	6121.055640459061
113	4018.7449	1291.2572	5031.3477	1236.642	5003.257	100.739395	5137.2646	4828.166	845.0	1000.0	565000	215.03224	133.72606	348.5444	-141.87305	215.03268	133.7266	344.88885	-168.79907	-218.84373	99.98535	6185.234511613846
114	4394.6553	479.1757	4805.9536	3463.0508	4780.581	131.29471	4985.703	4550.6035	943.8	1000.0	570000	215.98257	134.38873	349.4126	-172.17525	215.98181	134.39247	350.9136	-171.65259	-219.76509	101.64099	6247.670858860016
