Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
122	-85.37884	28.935137	-60.051655	-134.57883	1000.0	-7.5244884	4.2954745	4.146771	-34.380814	492000	2.5749207e-08	88.56482	-0.04498026	-35.797993	3.9379911	0.016876603	0.2135	18.0	538.8410046100616
123	-38.46761	29.905712	5.8823056	-72.29258	1000.0	-7.8142967	3.2318	15.276144	-23.073387	496000	-2.4676323e-08	71.0718	-0.044204947	-29.218353	3.886252	0.01601958	0.23275	17.0	543.315970659256
124	-83.65708	39.921192	-41.79558	-143.31567	1000.0	-4.058948	3.840591	22.113894	-28.610794	500000	6.198883e-09	99.60126	-0.017109193	-42.926014	3.870748	0.017178578	0.337	5.0	547.2207946777344
125	-101.67671	17.62706	-88.02463	-131.97269	1000.0	-6.6883583	5.9352703	2.6197543	-40.16889	504000	-5.7816507e-09	147.78105	-0.015399704	-36.121674	3.8115444	0.020422185	0.266	5.0	551.2441065311432
126	-60.850327	30.2582	-31.314375	-109.97698	1000.0	-6.920904	5.402303	15.392136	-40.36173	508000	-2.0980835e-08	74.35579	-0.01455299	-19.491352	3.7950952	0.01762109	0.22875	5.0	555.5433099269867
127	-33.556606	77.93072	29.484772	-165.92517	1000.0	-3.2401555	5.054134	6.8370805	-37.219604	512000	2.8848648e-08	81.01258	-0.01419682	-22.881283	3.8014264	0.021448711	0.276	5.0	559.7327527999878
128	-40.19179	62.28327	22.561731	-143.31918	1000.0	-4.004769	7.508003	21.528091	-39.55997	516000	-7.867813e-09	97.6865	-0.013373139	-30.51403	3.8043618	0.018148756	0.3055	4.0	563.7406556606293
129	-34.558228	46.709995	15.811191	-110.352875	1000.0	-1.3646476	4.9451194	6.5898423	-33.217907	520000	-3.218651e-09	124.94379	-0.049000733	-37.66932	3.7884042	0.015448422	0.28725	23.0	568.3069357872009
130	15.213221	65.90327	80.68601	-68.1115	1000.0	-0.16285455	6.8178053	21.314325	-41.71352	524000	1.3113022e-09	113.543076	-0.018849568	-27.146622	3.754271	0.015401559	0.2245	6.0	573.3430683612823
131	-63.069866	143.95901	39.0453	-311.12476	1000.0	-1.0849714	10.001218	10.763532	-41.28429	528000	-1.3351441e-08	228.42928	-0.014473462	-77.857864	3.7412832	0.016900051	0.21425	5.0	577.5714707374573
132	-20.101229	100.814354	57.62959	-190.73357	1000.0	-3.725326	12.170714	23.693417	-46.794415	532000	4.7683715e-09	140.73715	-0.015742963	-52.628716	3.7908726	0.014744354	0.17625	5.0	581.850555896759
133	-29.88707	99.24347	63.979935	-195.9298	1000.0	-1.7337532	9.302643	14.469768	-39.246372	536000	1.4305115e-09	187.0196	-0.011900179	-65.894325	3.7288423	0.017569764	0.2655	4.0	586.1688148975372
134	-92.482445	103.71532	12.2500925	-264.5993	1000.0	-6.3732815	12.935079	20.525408	-43.764446	540000	-6.6757204e-09	152.22437	-0.019365435	-43.615692	3.7311845	0.01593958	0.19725	6.0	590.425018787384
135	14.216957	32.392216	62.956688	-26.806473	1000.0	-2.49304	10.796299	17.250137	-38.376095	544000	2.169609e-08	168.47252	-0.023879066	-97.76527	3.6748066	0.014753013	0.1795	9.0	594.8682696819305
136	-12.238554	40.0893	33.12899	-60.873283	1000.0	2.9980054	5.63609	15.2867	-27.803747	548000	4.529953e-09	102.86401	-0.048847806	-41.963795	3.6724577	0.016772697	0.27025	21.0	599.2731711864471
137	-106.748985	117.1355	-13.565493	-307.3347	1000.0	-3.1473606	8.178228	10.443563	-34.492	552000	-3.9577483e-08	229.30132	-0.04927168	-85.02556	3.6987934	0.016260024	0.266	20.0	603.4969782829285
138	-31.709118	118.45523	92.78877	-226.69765	1000.0	-4.4644027	12.351111	7.755672	-41.96217	556000	6.9141386e-09	139.5585	-0.016144292	-35.044266	3.645446	0.016663898	0.228	5.0	607.5359189510345
139	64.547585	43.14163	104.50897	0.8023293	1000.0	2.471587	7.8187866	10.277907	-32.199898	560000	-1.7523766e-08	114.31365	-0.0132181905	-49.55298	3.6748338	0.023039501	0.26525	4.0	611.6708030700684
140	-68.654495	89.80494	41.11061	-192.17581	1000.0	0.94911	8.130386	21.180447	-30.199905	564000	5.1259996e-09	268.37823	-0.060013164	-144.49573	3.6158214	0.015291925	0.28975	34.0	616.4878349304199
141	-96.717514	171.27756	149.74481	-306.72433	1000.0	-5.7882295	12.714572	13.439066	-37.887287	568000	9.536743e-09	275.54324	-0.01421564	-84.03906	3.610813	0.017176159	0.22475	5.0	620.5620324611664
142	-15.157995	138.59373	84.08211	-253.38762	1000.0	-2.8042884	13.943937	22.451927	-45.180836	572000	-1.1920929e-08	241.68307	-0.042032994	-63.081482	3.6524704	0.016137207	0.25325	17.0	624.9893250465393
143	13.231703	82.392624	90.81429	-104.15299	1000.0	-3.376364	14.1778	31.116823	-46.58611	576000	-1.9073487e-09	223.37173	-0.048349198	-71.59183	3.6536272	0.016299328	0.27875	21.0	629.4411640167236
144	15.581044	124.11324	125.94317	-193.70764	1000.0	-0.49711987	12.700785	28.231895	-36.75137	580000	-2.0623206e-08	151.35464	-0.045977816	-33.044296	3.5997288	0.015369574	0.226	19.0	633.7645161151886
145	86.05399	77.58143	161.35109	-41.729763	1000.0	6.5018764	9.022609	27.097588	-32.657127	584000	-5.722046e-09	199.32228	-0.051998336	-45.276306	3.5724936	0.015382698	0.28075	24.0	638.004754781723
146	82.27069	45.672604	147.67543	19.321865	1000.0	7.554767	9.353487	26.624872	-34.923706	588000	3.695488e-09	72.39647	-0.0466852	-20.378155	3.5390291	0.016978486	0.25725	20.0	642.2775897979736
147	15.346336	74.578354	112.178665	-93.376015	1000.0	4.0357647	10.967283	30.326931	-34.416412	592000	5.4836273e-09	119.16381	-0.044718906	-32.98403	3.4957204	0.01583544	0.235	19.0	646.5402507781982
148	126.18874	47.51622	195.51775	61.40365	1000.0	7.076549	7.8227105	15.743076	-30.462677	596000	-1.013279e-08	120.54603	-0.03722473	-53.84474	3.5485883	0.016245514	0.1895	14.0	650.7281529903412
149	164.49963	24.114302	191.6284	125.54283	1000.0	12.959279	5.5232353	21.995678	-30.76945	600000	-1.9788741e-08	115.89681	-0.014523738	-45.85692	3.4511793	0.019618802	0.26375	4.0	655.0151851177216
150	87.87014	65.155106	166.07417	-2.0616324	1000.0	13.947296	6.206752	34.781147	-23.940697	604000	-8.8214875e-09	232.88031	-0.011835474	-157.96706	3.4122744	0.016604766	0.24675	4.0	659.7730493545532
151	75.12518	47.43238	151.51883	30.563616	1000.0	9.764548	11.378169	21.226755	-23.778336	608000	-4.053116e-09	141.58116	-0.013516291	-42.04738	3.5072148	0.017714195	0.24825	5.0	663.872629404068
152	75.54973	28.595474	110.49817	32.73269	1000.0	8.222315	7.3835816	18.615124	-25.229187	612000	-1.3828277e-08	146.31313	-0.052098326	-27.604034	3.4961884	0.015827244	0.2705	23.0	668.250510931015
153	32.42251	63.417706	124.49586	-54.292988	1000.0	5.651531	7.0494456	20.437912	-23.155703	616000	1.4960765e-08	246.3694	-0.017403595	-59.764893	3.4406915	0.02347458	0.24975	5.0	672.707585811615
154	132.07945	66.37559	219.13504	45.006737	1000.0	8.343701	7.603957	25.463228	-29.834843	620000	1.3351441e-08	201.30885	-0.04860211	-75.235405	3.4626658	0.016826194	0.24325	18.0	676.9753592014313
155	58.92666	126.69128	213.9813	-137.10751	1000.0	10.1024475	9.193952	37.162083	-31.958576	624000	1.525879e-08	249.05138	-0.01486086	-128.71791	3.4342177	0.021487731	0.28125	5.0	681.0542488098145
156	3.3622208	152.66444	104.84795	-260.02847	1000.0	2.1895962	13.422638	25.695143	-30.652279	628000	-1.0490417e-08	214.28194	-0.04735075	-41.750214	3.3763068	0.016110573	0.2635	18.0	685.2673540115356
157	185.74165	58.797256	241.7277	86.90849	1000.0	8.948893	11.20304	19.253366	-33.617275	632000	-1.1920929e-08	224.35399	-0.042353902	-130.20786	3.3606153	0.016206482	0.215	17.0	689.6339766979218
158	154.82573	84.126076	211.83482	9.671186	1000.0	14.860623	7.9030423	31.541466	-25.62177	636000	-2.384186e-10	234.76071	-0.038559645	-101.85681	3.3952496	0.015894353	0.20825	14.0	693.8539717197418
159	94.10901	114.13563	190.55518	-99.87907	1000.0	13.05091	11.659299	38.82451	-36.22783	640000	3.5762786e-09	248.90831	-0.014033996	-55.692245	3.2780466	0.020118948	0.30375	4.0	698.0650720596313
160	147.31828	137.05215	294.93842	-72.37289	1000.0	10.2183695	12.242351	36.886574	-36.417473	644000	-7.1525574e-10	228.6611	-0.01728608	-51.67151	3.2963808	0.016152782	0.24925	5.0	702.8595242500305
161	168.24045	73.39679	264.0255	59.05502	1000.0	9.726124	15.148724	36.806225	-41.05777	648000	-2.3841857e-09	256.4354	-0.044931803	-81.368866	3.2784078	0.015910925	0.25625	18.0	707.1833622455597
162	127.41612	137.7793	306.93658	-34.640144	1000.0	12.972395	13.283947	38.85033	-32.448437	652000	1.3113022e-08	302.87473	-0.01939965	-74.47533	3.30201	0.014679647	0.23825	6.0	711.3913178443909
163	175.50368	71.84738	287.0618	91.122826	1000.0	19.481714	11.543705	35.166016	-44.568214	656000	-7.629395e-09	165.89491	-0.042343233	-50.950317	3.3095918	0.016218914	0.2375	18.0	715.9521286487579
164	172.00597	95.16888	270.8867	15.425221	1000.0	15.469608	11.649538	34.7709	-31.042776	660000	-1.07288365e-08	186.54431	-0.037289158	-58.597168	3.304467	0.017723175	0.2	14.0	720.0927324295044
165	169.15216	116.78053	339.68793	12.310741	1000.0	15.863936	12.013011	38.777824	-35.891953	664000	-4.529953e-09	320.17566	-0.015729006	-74.952515	3.2045426	0.020450158	0.26425	5.0	724.3464021682739
166	188.90266	81.55859	329.2175	128.47096	1000.0	15.103754	13.341263	32.572254	-45.262848	668000	1.192093e-10	235.92056	-0.043565135	-61.001297	3.248096	0.01609298	0.246	17.0	728.7829542160034
167	247.00269	82.140366	332.34348	140.10213	1000.0	19.963953	8.403333	30.214546	-30.381124	672000	5.722046e-09	171.91254	-0.015764795	-50.298103	3.2191856	0.018594123	0.24	5.0	733.1303672790527
168	104.52053	103.3509	244.85703	-41.01386	1000.0	18.17949	15.003958	41.858368	-38.671196	676000	3.3378602e-09	408.53268	-0.013939182	-155.71622	3.2454386	0.023481611	0.2565	4.0	737.3814032077789
169	59.433838	72.36339	180.07611	-12.710057	1000.0	7.6981854	14.553346	28.640852	-32.356815	680000	5.2452087e-09	283.26016	-0.011604206	-58.032516	3.1861615	0.020621372	0.2605	4.0	741.5529656410217
170	79.03943	220.02971	363.29987	-196.21965	1000.0	4.7686424	17.406273	29.275377	-38.876507	684000	-4.386902e-08	497.92984	-0.042603824	-147.07059	3.177771	0.018041933	0.22275	17.0	746.167557477951
171	95.79138	150.45322	289.14285	-97.46434	1000.0	13.26842	21.418993	42.65086	-48.540176	688000	-1.7404556e-08	339.17484	-0.03691537	-108.406906	3.2073915	0.016369103	0.2265	13.0	750.3292798995972
172	178.61893	63.13205	226.53564	70.59325	1000.0	12.07727	15.711895	35.64372	-39.224056	692000	-1.34706495e-08	294.6401	-0.017866304	-102.26396	3.2099912	0.016368225	0.193	6.0	754.3782303333282
173	164.04524	50.605343	248.70872	119.46369	1000.0	16.290285	13.023928	44.47287	-38.159763	696000	-1.1742115e-08	201.35083	-0.014433077	-50.45189	3.17768	0.021004658	0.24875	4.0	758.6810681819916
174	193.24362	104.25628	334.75668	66.35364	1000.0	12.403342	11.59231	36.148277	-34.209866	700000	3.695488e-08	377.04	-0.057522587	-94.983	3.1775782	0.015557532	0.29275	27.0	762.8780751228333
175	152.97386	123.607666	273.2078	-54.084026	1000.0	20.028677	8.4170885	44.09365	-28.526352	704000	1.5497207e-08	420.8573	-0.050080437	-154.4021	3.1437201	0.015915856	0.2625	20.0	767.2384722232819
176	217.27249	101.37716	321.46643	102.17599	1000.0	20.63217	11.723114	32.9638	-33.499165	708000	-9.417534e-09	182.38762	-0.019820346	-34.531082	3.1698692	0.01618255	0.222	6.0	771.5473415851593
177	245.56819	64.62186	308.4543	138.01619	1000.0	17.26625	11.595256	31.399986	-28.989254	712000	1.4781952e-08	302.2025	-0.050189063	-124.21547	3.1519213	0.015568007	0.26625	21.0	775.862386226654
178	241.22672	54.010975	296.5086	155.26985	1000.0	22.857014	9.661073	43.319332	-31.382034	716000	1.3351441e-08	237.84042	-0.015164843	-37.683014	3.147647	0.017322637	0.197	4.0	779.9528517723083
179	273.15	99.63327	365.6588	108.15243	1000.0	22.853949	9.0858	42.833595	-30.987822	720000	-3.4332274e-08	247.79213	-0.01697628	-60.745056	3.1605425	0.016737545	0.22975	5.0	784.1892414093018
180	237.03241	107.00088	368.40326	70.05791	1000.0	22.896816	11.292039	36.84824	-33.256	724000	-2.193451e-08	204.49588	-0.049288988	-37.88173	3.1357114	0.01671586	0.289	21.0	789.1360080242157
181	259.80347	110.405876	352.04205	74.91867	1000.0	22.743675	8.495021	38.866238	-20.554394	728000	3.8146974e-09	177.93309	-0.05156091	-34.0114	3.1419528	0.015757184	0.31425	21.0	793.3614282608032
182	209.28488	46.436733	257.64844	160.6201	1000.0	19.912382	11.769222	42.791862	-36.865326	732000	-2.2172928e-08	244.34459	-0.014758406	-69.08598	3.0307045	0.017785026	0.2225	5.0	797.5006248950958
183	192.55005	141.20074	342.83054	-19.783585	1000.0	15.13286	14.239614	36.26602	-31.249601	736000	-1.8954276e-08	367.7857	-0.018493522	-127.638916	3.0430665	0.016369225	0.19575	6.0	801.7048041820526
184	219.75757	140.87404	402.56155	41.7517	1000.0	15.970846	19.030205	44.496864	-43.039646	740000	2.861023e-09	441.5354	-0.017022945	-97.33185	3.0382605	0.019422939	0.2445	5.0	805.7701423168182
185	232.6406	117.83123	374.45392	76.16567	1000.0	22.613754	17.815603	53.063953	-44.456146	744000	1.6450882e-08	384.62247	-0.0163751	-72.454895	3.0280223	0.017394947	0.24475	5.0	809.8934082984924
186	296.94266	49.66201	362.2984	224.07587	1000.0	21.937702	19.582468	53.88084	-49.95696	748000	-2.384186e-10	392.19922	-0.04918838	-110.380585	3.0188427	0.017062	0.243	21.0	814.1166083812714
187	363.21042	100.6886	493.33954	211.22484	1000.0	28.842985	15.49693	53.270172	-45.106377	752000	6.6757204e-09	352.51395	-0.015794387	-72.28146	3.0351455	0.017832272	0.2585	5.0	818.1656484603882
188	301.26474	39.908836	355.49765	259.20816	1000.0	31.573078	12.5329895	59.303444	-39.965347	756000	-3.361702e-08	237.01431	-0.013861663	-61.827774	3.0512207	0.02051365	0.27825	4.0	822.482629776001
189	326.82095	110.47776	421.7397	146.12668	1000.0	30.981789	12.849449	53.5797	-39.099827	760000	-3.33786e-08	345.9403	-0.012899596	-77.357025	2.9507525	0.024051491	0.261	4.0	826.5142221450806
190	284.07544	134.72466	412.73755	61.1107	1000.0	28.945454	15.935858	58.111885	-33.761555	764000	-1.692772e-08	312.60205	-0.017293494	-93.614365	2.9884806	0.016111884	0.21425	6.0	831.3675224781036
191	477.52148	183.96002	771.34546	294.76498	1000.0	26.266552	10.884024	53.488575	-34.20965	768000	9.346008e-08	672.6611	-0.016541	-431.74182	2.9943805	0.016074147	0.202	5.0	835.2872993946075
192	324.0219	177.51305	551.66425	56.568626	1000.0	34.429264	18.969793	72.75713	-40.014687	772000	1.5974045e-08	518.6306	-0.04377903	-194.45294	2.9945192	0.015357444	0.2715	16.0	839.485536813736
193	297.61853	64.87725	356.5663	193.24913	1000.0	31.441744	19.054878	68.01246	-36.038837	776000	-2.3126603e-08	418.16412	-0.016606757	-93.23999	2.944916	0.017047442	0.2395	5.0	843.6727275848389
194	401.5952	32.43762	457.74866	381.5357	1000.0	31.985733	12.334151	60.621918	-33.24313	780000	-1.001358e-08	290.06976	-0.01688151	-63.15883	2.9778903	0.014415361	0.1595	5.0	847.5676698684692
195	332.49127	172.57994	615.2141	182.39272	1000.0	33.30525	17.055866	64.878815	-36.27724	784000	-3.3378602e-09	483.93875	-0.05481468	-92.55179	2.9472082	0.015646415	0.3035	28.0	851.8047862052917
196	365.68933	91.186775	471.26367	244.13931	1000.0	33.31073	14.205698	62.303677	-38.829025	788000	4.7683715e-09	350.14285	-0.018570911	-53.429626	2.9417818	0.014687418	0.23475	5.0	856.2095568180084
197	510.85782	30.431492	562.8858	487.01596	1000.0	38.651436	8.797014	62.38662	-16.241972	792000	2.9563903e-08	400.97018	-0.045710687	-117.22336	2.937812	0.0165089	0.27625	18.0	860.6041278839111
198	401.19482	191.27478	565.0768	80.22893	1000.0	34.894318	19.410664	65.636444	-42.393036	796000	3.3378602e-09	450.20886	-0.060419466	-116.50629	2.9259992	0.01525387	0.31575	37.0	865.1604073047638
199	367.4945	38.72037	401.16153	301.69336	1000.0	37.203766	18.553583	65.4453	-47.458664	800000	-1.180172e-08	369.59912	-0.017460084	-98.105194	2.8802402	0.012814862	0.22825	5.0	869.2965676784515
200	539.1655	21.434532	562.9974	515.01215	1000.0	39.49296	6.291273	61.427696	-7.736902	804000	-2.0503998e-08	414.2935	-0.014391387	-151.71301	2.9242904	0.017276185	0.22825	5.0	874.3125870227814
201	380.62964	217.06688	563.3419	9.946086	1000.0	42.285194	19.737022	70.28327	-39.868916	808000	1.4901161e-08	496.89062	-0.040962953	-168.79941	2.8771431	0.01598276	0.24525	15.0	878.6814217567444
202	437.43707	82.911194	544.77405	348.311	1000.0	29.694391	22.020756	61.275433	-50.352646	812000	-1.6212464e-08	469.8607	-0.019398946	-189.75192	2.8562768	0.016436286	0.2345	6.0	882.8694305419922
203	263.55173	116.26073	376.85376	76.51209	1000.0	33.012455	21.302677	69.21569	-42.320145	816000	-2.4557114e-08	458.79483	-0.014303421	-215.0173	2.9175646	0.019308643	0.226	4.0	887.0349049568176
204	439.86426	161.11351	706.8414	275.2118	1000.0	24.35753	18.926275	64.38128	-44.56676	820000	1.1444092e-08	675.0402	-0.04839976	-355.7416	2.8461764	0.016485121	0.276	20.0	891.3627390861511
205	305.0886	103.56045	406.2833	163.03665	1000.0	33.86363	26.73827	75.61203	-39.573704	824000	-3.194809e-08	592.1117	-0.0168438	-179.78781	2.874455	0.015050813	0.215	5.0	895.4180734157562
206	552.0668	51.447765	639.10956	507.46567	1000.0	42.375717	13.68182	69.885956	-44.140656	828000	-1.8119811e-08	693.2012	-0.04070844	-198.04086	2.9034452	0.017766843	0.23	15.0	899.6779482364655
207	570.6035	79.57881	670.3854	453.29578	1000.0	48.744133	19.292286	77.50697	-33.57512	832000	-7.867813e-09	486.99838	-0.04478951	-79.0741	2.8271387	0.016664071	0.27025	18.0	903.9305329322815
208	412.32736	22.25356	444.05334	385.18433	1000.0	35.776363	19.139833	75.892044	-35.289932	836000	-2.6702882e-08	303.14975	-0.019572517	-75.25575	2.85023	0.015079617	0.20275	6.0	908.2420020103455
209	624.5831	110.375984	765.0314	456.27744	1000.0	49.447548	11.086054	73.664246	-18.183756	840000	-2.6941299e-08	432.33188	-0.043759115	-132.13486	2.764744	0.015769744	0.2595	21.0	912.5614502429962
210	545.34546	86.02677	685.0782	450.331	1000.0	50.538765	16.14186	80.94772	-27.920815	844000	-1.4066696e-08	277.16794	-0.041471094	-30.28862	2.8209481	0.015453003	0.22775	16.0	917.9785344600677
211	572.21423	83.78865	669.1223	453.8236	1000.0	53.75707	16.138954	81.506485	-14.518603	848000	1.5974045e-08	391.21545	-0.07753376	-68.08838	2.8013887	0.011640263	0.39725	79.0	922.6885602474213
212	378.69897	67.51701	455.97662	272.06305	1000.0	43.458244	14.227153	75.83594	-33.784805	852000	-1.7881394e-08	363.1807	-0.016033135	-132.09976	2.7170663	0.01968985	0.2495	4.0	926.5598735809326
213	530.5548	219.24965	762.00305	222.49332	1000.0	37.84903	17.64356	68.11002	-30.693127	856000	1.9073487e-09	1248.6403	-0.016570745	-526.28436	2.7237895	0.016273025	0.219	5.0	930.6714963912964
214	485.23392	67.163765	555.41534	374.59833	1000.0	46.99483	30.053066	85.636444	-45.48286	860000	-5.6028364e-09	610.96576	-0.012037475	-115.38312	2.7675235	0.02431509	0.28575	4.0	934.8545813560486
215	529.3298	235.56215	789.335	166.11021	1000.0	43.56467	26.208221	78.038025	-38.226234	864000	2.3126603e-08	566.17163	-0.010094482	-86.28787	2.742132	0.02143074	0.25875	3.0	939.0499293804169
216	712.633	117.99682	859.4007	544.23816	1000.0	50.669056	21.537437	83.17539	-37.897144	868000	-1.6212464e-08	734.2609	-0.011975242	-261.08185	2.7637088	0.017683703	0.22	4.0	943.0724811553955
217	774.6814	265.97086	1063.383	356.60928	1000.0	72.74093	25.414322	94.735954	-39.586002	872000	3.3378602e-09	1000.04675	-0.016726218	-160.87653	2.7091703	0.015162396	0.222	5.0	947.3054382801056
218	671.7185	178.7105	888.9901	462.83936	1000.0	57.35939	28.146162	99.18929	-48.376858	876000	1.1205673e-08	510.29483	-0.04694266	-123.67627	2.7270255	0.015851011	0.27325	21.0	951.4531996250153
219	511.39703	97.45259	666.6292	419.8243	1000.0	47.974945	24.81841	95.20975	-32.569504	880000	-1.6570091e-08	327.1503	-0.07622008	-58.584473	2.6478384	0.011902811	0.39825	79.0	956.2704758644104
220	575.586	342.61307	867.22736	16.436424	1000.0	50.12321	28.717236	91.77088	-37.74782	884000	-3.8146974e-09	688.7423	-0.019105295	-169.13495	2.6504781	0.013665041	0.25975	5.0	961.5983834266663
221	794.8562	219.98512	1046.6072	441.35715	1000.0	65.22579	25.74438	99.239075	-31.130404	888000	2.6941299e-08	560.10187	-0.0190649	-117.181305	2.6532164	0.018415995	0.21725	6.0	965.5619146823883
222	774.7772	153.84517	1006.1631	573.06305	1000.0	65.59627	30.484722	102.71558	-41.189392	892000	-9.536744e-10	479.85046	-0.035417233	-90.637146	2.6422815	0.017913407	0.233	13.0	969.8649454116821
223	719.9069	304.09354	1048.6503	230.21635	1000.0	77.67122	31.420984	103.6547	-38.538963	896000	1.4305114e-08	1134.8623	-0.016104026	-284.9981	2.620893	0.01548841	0.22675	5.0	974.1150801181793
224	710.18176	131.1141	885.2581	516.53845	1000.0	61.304485	29.543756	101.24184	-38.711105	900000	-1.66893e-08	513.29346	-0.013472491	-98.241516	2.6474884	0.018012326	0.24575	4.0	978.2984521389008
225	482.16705	98.78826	646.3486	391.21738	1000.0	44.690907	31.83271	98.970535	-39.271748	904000	-1.8119811e-08	675.793	-0.04325762	-203.15753	2.6344485	0.015593325	0.2845	19.0	982.6048831939697
226	858.4888	233.62799	1134.3622	499.5291	1000.0	65.650185	22.505995	92.51009	-46.169746	908000	1.525879e-08	1143.3384	-0.046315484	-389.9969	2.6084373	0.015778072	0.2955	18.0	986.7500343322754
227	743.88	233.56403	1036.976	470.3762	1000.0	63.13128	29.562689	102.24223	-38.618908	912000	1.0490417e-08	577.7543	-0.016598474	-113.12216	2.642233	0.017975759	0.2405	5.0	990.8825721740723
228	597.90204	285.3647	1089.2815	383.8188	1000.0	60.042835	40.124844	104.65435	-59.803135	916000	-1.8119811e-08	878.6447	-0.016240848	-184.93524	2.5977373	0.016902355	0.2165	5.0	995.003915309906
229	943.9275	202.17091	1140.5555	606.3598	1000.0	72.38157	27.088354	103.00576	-50.569588	920000	2.4318695e-08	837.8898	-0.012671067	-281.4646	2.5873258	0.024349462	0.30525	4.0	999.0292408466339
230	886.24963	103.41499	1005.9933	759.38226	1000.0	91.677704	25.160543	109.917046	-43.92711	924000	1.2159347e-08	989.6701	-0.015628468	-203.49036	2.5760815	0.0136565715	0.2085	5.0	1003.8657808303833
231	1081.4519	71.87245	1166.3341	969.84436	1000.0	83.23062	17.006088	104.111885	-11.330057	928000	-2.360344e-08	845.4485	-0.013538404	-272.69873	2.5608385	0.015829576	0.2325	5.0	1007.6135976314545
232	454.57147	194.59607	756.47876	240.75734	1000.0	52.563	40.98963	112.66039	-38.483788	932000	1.45435335e-08	1088.4563	-0.013249921	-448.42303	2.544554	0.019235345	0.2065	4.0	1011.402093410492
233	952.3268	188.24327	1153.7399	704.7465	1000.0	72.24278	21.857483	103.71781	-36.90189	936000	-5.9604643e-10	973.0876	-0.015276462	-290.71838	2.5319536	0.01887898	0.264	5.0	1015.3468635082245
234	853.29333	232.57727	1086.9612	498.4017	1000.0	72.82017	32.305313	108.41546	-40.500664	940000	1.2397766e-08	710.255	-0.018353099	-92.71753	2.5512013	0.016587963	0.234	5.0	1019.4486014842987
235	600.1302	308.62476	1070.4332	238.49918	1000.0	59.833134	40.535706	111.87035	-41.85633	944000	4.7683715e-09	887.4147	-0.039209183	-162.05072	2.5527766	0.015440594	0.26125	16.0	1023.7135181427002
236	887.0309	219.43005	1100.5636	536.9386	1000.0	69.51489	34.131557	107.97804	-37.793575	948000	1.424551e-08	823.14276	-0.016744738	-180.48065	2.5634346	0.015784608	0.1965	5.0	1027.8952581882477
237	841.0526	167.24068	1018.04944	571.25867	1000.0	84.66233	30.318867	112.87377	-24.410532	952000	1.1563301e-08	880.624	-0.015851129	-227.4856	2.516388	0.019369928	0.229	4.0	1032.0810685157776
238	939.5137	200.5523	1124.6018	601.51544	1000.0	77.33313	25.408169	108.5416	-30.323544	956000	4.172325e-09	607.0178	-0.013428907	-134.26245	2.5271595	0.01414729	0.22025	4.0	1036.1729526519775
239	1005.34235	64.035995	1102.3528	937.22076	1000.0	92.89927	21.587463	110.96077	-42.658142	960000	9.536743e-09	794.618	-0.018602049	-113.82037	2.5664406	0.017235843	0.278	6.0	1040.4910879135132
240	1097.5657	40.997932	1150.8701	1052.6207	1000.0	93.15642	16.220133	108.8033	-21.376455	964000	9.536743e-09	1151.8838	-0.014155003	-180.51569	2.4950938	0.018586742	0.27175	5.0	1045.4294836521149
241	937.0795	250.84814	1174.3635	536.3303	1000.0	87.36728	30.54661	115.356995	-3.8858705	968000	6.9141386e-09	582.70123	-0.012668655	-60.079956	2.4790235	0.018233927	0.224	4.0	1049.696388721466
242	1106.0835	79.74784	1160.1	968.41223	1000.0	102.23048	9.357249	115.70802	3.0236125	972000	-1.1444092e-08	812.3345	-0.007262592	-66.62042	2.5554717	0.020445118	0.21625	3.0	1054.1815781593323
243	1097.0815	153.07582	1274.2284	887.18536	1000.0	90.388664	33.281963	117.12563	-25.049902	976000	-9.536744e-10	1079.4353	-0.014831637	-310.81305	2.4902163	0.01589702	0.24325	5.0	1058.4870402812958
244	900.2975	394.27396	1252.7502	267.5128	1000.0	94.137794	52.802147	123.56309	-85.26042	980000	1.3828277e-08	1530.4865	-0.015634878	-364.6997	2.5197103	0.018078005	0.23925	5.0	1062.962862253189
245	775.6572	177.54634	1060.2229	591.86084	1000.0	66.82561	50.24014	118.02313	-62.670162	984000	-1.3828277e-08	1081.1025	-0.02534593	-353.31976	2.4795575	0.016467053	0.22625	8.0	1067.0449981689453
246	995.324	84.87442	1078.6787	853.484	1000.0	88.47621	17.19106	113.252464	-14.35551	988000	-1.3351441e-08	850.84515	-0.07294534	-109.5874	2.5001447	0.0150135495	0.37575	72.0	1072.0576770305634
247	926.6059	266.20877	1199.7292	538.8837	1000.0	77.37206	31.05135	114.88205	-11.689889	992000	2.2649765e-08	580.22064	-0.040256158	-93.17926	2.503513	0.015493281	0.24875	15.0	1076.1387078762054
248	1108.8918	96.556015	1233.0952	971.29944	1000.0	98.16795	20.23717	116.87801	-27.01707	996000	-6.198883e-09	981.0102	-0.014162003	-104.59735	2.4924822	0.020296814	0.27775	4.0	1080.3031558990479
249	936.9765	301.57654	1121.4302	414.7951	1000.0	81.80272	37.250694	119.01152	-38.89511	1000000	-1.2397766e-08	764.003	-0.01381806	-118.21747	2.446747	0.018515417	0.26225	4.0	1085.2858574390411
