Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
98	-319.89682	62.850117	-215.11336	-382.40454	1000.0	-34.230923	5.929125	12.723617	-51.955757	396000	-0.01602266	242.43687	-0.0017393567	-91.96445	5.423419	-0.00010575229	428.68553400039673
99	-401.3318	36.336338	-346.9174	-448.78137	1000.0	-30.247168	10.136461	30.46211	-46.219604	400000	-0.036921967	248.11815	-0.001046814	-141.97977	5.4409924	0.0007822923	432.76384472846985
100	-337.1814	24.532894	-310.62103	-370.27866	1000.0	-35.64876	6.044133	20.047377	-54.424126	404000	0.0039698337	278.28232	-0.0016992576	-50.49185	5.4165826	5.233723e-05	437.5542356967926
101	-428.53006	81.143105	-341.4593	-532.50757	1000.0	-34.262524	7.3707604	13.063535	-57.61828	408000	-6.012821e-05	348.6806	-0.00085138035	-83.84259	5.4210577	0.0005479964	441.7648046016693
102	-310.5831	31.430386	-268.1267	-345.99503	1000.0	-36.140274	7.318047	8.015061	-63.633915	412000	-0.01331744	241.74619	-0.00080282986	-110.956985	5.442588	0.00031422896	445.95268630981445
103	-329.86993	40.658154	-282.60034	-385.92334	1000.0	-30.788042	5.3654737	3.0878537	-48.38971	416000	-0.02865072	92.18526	-0.0011955835	-9.67585	5.4730763	6.4588785e-06	450.24962878227234
104	-352.16888	34.370518	-302.3574	-387.94516	1000.0	-31.663042	4.16005	-6.901913	-41.76858	420000	-0.07895418	155.58684	-0.0011855587	-26.19011	5.468925	0.00044902516	454.7778630256653
105	-359.89908	32.39467	-311.87857	-403.10367	1000.0	-29.328032	7.3483562	14.564718	-48.121136	424000	-0.065482914	228.96786	-0.002063617	-64.48793	5.47842	0.00081651774	459.1100790500641
106	-330.95715	7.980118	-319.6019	-339.6979	1000.0	-33.222733	3.8022194	6.045782	-51.4905	428000	-0.053166375	124.19807	-0.0014873706	-25.785736	5.445788	-0.000118252996	463.5035254955292
107	-321.0652	57.352535	-256.28848	-411.79056	1000.0	-28.826859	7.1338334	16.192976	-49.997753	432000	-0.032249007	293.03937	-0.0011564903	-42.590805	5.4348936	0.00035124522	467.8060836791992
108	-382.99567	42.59263	-318.91342	-438.52902	1000.0	-29.821741	7.463632	0.37616664	-54.700012	436000	-0.009620852	270.5201	-0.001052904	-84.72899	5.4462914	0.00014350271	471.8797664642334
109	-364.36673	54.310375	-290.4442	-441.53003	1000.0	-35.430202	4.9878383	7.9490747	-59.527283	440000	0.018909462	160.18909	-0.0013546236	-29.666016	5.4173183	0.00031308722	476.24585032463074
110	-355.50763	94.94271	-256.68515	-473.9257	1000.0	-32.164803	6.8782015	9.901571	-59.547962	444000	-0.052076288	339.88342	-0.0019866303	-64.62012	5.4453588	0.0005476434	481.29985070228577
111	-364.69037	55.64622	-289.86145	-443.5858	1000.0	-34.008133	5.117097	-4.968336	-58.691933	448000	-0.07335565	132.97084	-0.0017716959	-22.688515	5.436083	0.0008615911	485.69342947006226
112	-328.12543	30.105919	-276.29465	-350.7891	1000.0	-31.664476	4.993511	3.7105484	-55.69025	452000	-0.08280808	164.50461	-0.0014026836	-52.37915	5.466645	0.00096549344	489.6243793964386
113	-367.97876	38.445232	-309.61957	-417.12384	1000.0	-27.642616	7.2864494	6.205174	-54.48687	456000	-0.03920004	410.326	-0.0012186691	-121.84354	5.4473076	0.00040797913	494.0373480319977
114	-291.27228	27.251173	-263.57333	-336.00342	1000.0	-33.268337	5.7026906	-0.7745408	-56.721497	460000	-0.0070976582	193.20224	-0.00042822817	-70.71946	5.4228263	0.00036304767	498.2748775482178
115	-318.9563	34.361713	-262.7068	-352.22293	1000.0	-26.251463	5.368049	22.268894	-47.95048	464000	-0.071762614	131.31279	-0.0015289038	-21.108955	5.4370203	-0.00023122286	501.94281554222107
116	-351.64258	35.945065	-326.13306	-413.59665	1000.0	-27.281353	6.0366225	5.07517	-49.488544	468000	-0.006877388	224.68932	-0.0017113043	-73.91701	5.4430184	0.0002666374	506.1684465408325
117	-339.8403	13.406087	-320.58664	-355.83017	1000.0	-32.762524	3.1513424	-9.78849	-50.917366	472000	0.0008232241	148.66487	-0.0010715914	-38.622086	5.474225	-3.2940625e-05	510.5192177295685
118	-341.5348	32.60796	-308.35446	-395.63507	1000.0	-29.2378	6.861666	27.901964	-46.43084	476000	-0.057063777	235.33629	-0.0010220855	-52.804596	5.437293	0.00045600903	514.9159398078918
119	-297.72906	42.81486	-232.42157	-352.36926	1000.0	-30.351265	5.3659053	15.624474	-50.624744	480000	-0.014520241	143.23137	-0.001565354	-23.708061	5.467714	5.1311254e-06	518.7373690605164
120	-293.4063	95.60031	-180.34927	-407.885	1000.0	-24.505985	7.176013	7.851941	-46.926144	484000	-0.038545016	230.69122	-0.00151347	-38.69182	5.426111	3.234339e-05	523.6218695640564
121	-339.01996	44.887928	-262.88794	-377.087	1000.0	-27.599836	8.374703	7.2064366	-52.194878	488000	-0.038728394	185.31671	-0.00077229366	-53.167557	5.416867	0.0005185781	527.9358243942261
122	-315.5666	46.48486	-259.03674	-365.1661	1000.0	-30.784597	4.3708186	-3.5881538	-47.57289	492000	0.009419264	169.18138	-0.0018416182	-22.329224	5.421423	-0.0006452121	532.1830999851227
123	-298.56757	76.67641	-215.2962	-418.65768	1000.0	-29.769272	6.4730163	14.729515	-48.2576	496000	-0.0014773102	204.70705	-0.0016588441	-43.540573	5.409831	0.0005813841	536.5650637149811
124	-369.1576	41.571896	-335.65817	-440.41385	1000.0	-28.05116	6.117596	9.970691	-47.333813	500000	-0.094169535	213.88187	-0.0018241107	-64.97781	5.3891377	0.000666982	540.9320368766785
125	-332.29425	35.946438	-280.5656	-378.50272	1000.0	-30.919384	4.3885465	-0.8119494	-50.87578	504000	-0.06631538	154.55824	-0.00198254	-20.803192	5.3983173	0.0007356861	545.3563916683197
126	-346.76114	15.700613	-319.60577	-357.0068	1000.0	-30.90163	4.385931	10.29218	-47.718845	508000	-0.035302427	225.4215	-0.0024945848	-45.478943	5.4068193	0.0011114965	549.5297152996063
127	-308.95618	45.55346	-262.38907	-377.76346	1000.0	-31.275808	8.433783	23.113909	-52.132477	512000	-0.050123986	234.5325	-0.0012078173	-44.922073	5.479468	0.00051168684	553.6737313270569
128	-323.8281	70.49871	-212.7961	-406.38138	1000.0	-29.109047	7.390936	5.173956	-58.89084	516000	-0.012888107	267.9231	-0.0011938494	-49.323456	5.4300237	0.0002790904	558.0997276306152
129	-332.88745	31.12613	-286.05316	-373.24384	1000.0	-30.631788	6.614428	12.482579	-55.311695	520000	-0.06770316	125.76248	-0.0011915863	-21.639359	5.397723	-0.00023535287	562.2982790470123
130	-261.04297	73.66969	-163.66905	-362.0754	1000.0	-29.137215	6.670858	24.68234	-49.645786	524000	-0.059869535	186.61269	-0.00094763935	-43.141785	5.4471817	0.0007311428	567.3135290145874
131	-329.49316	19.232014	-313.01312	-360.52475	1000.0	-28.906801	4.7362037	8.236167	-40.717987	528000	-0.054873932	77.63645	-0.0017419122	-11.4092865	5.3709517	0.00037695645	571.5692698955536
132	-355.8819	78.90327	-258.55716	-476.0763	1000.0	-27.444733	8.101805	8.360029	-42.744682	532000	-0.028605847	383.31723	-0.0018073991	-166.90837	5.4717293	-3.653574e-05	575.7852668762207
