Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
72	-244.12917	326.1164	-22.459635	-1078.7603	-111.20476	130.52931	-5.8367653	-415.0588	324.0	364.3	360000	167.57986	97.52083	558.36914	-191.38258	-170.34499	51.903267	4286.4681186676025
73	-339.00122	355.55624	0.4899376	-862.8551	-44.21704	187.98764	170.92432	-527.12103	595.2857	784.8	365000	157.13374	88.17237	430.49704	-176.88422	-159.7919	46.75341	4346.426351070404
74	-303.59528	323.70007	119.48208	-817.8404	-746.5145	347.4391	-8.461141	-986.8687	1000.0	830.3	370000	147.95564	81.008385	383.75522	-259.28418	-150.43993	40.042305	4416.054993867874
75	-420.43692	403.5223	-8.929517	-982.4388	-315.00073	301.7439	119.40078	-987.222	853.0	935.4	375000	136.44135	71.69867	371.49664	-284.9896	-138.77565	33.449657	4486.011996984482
76	-148.71365	241.02179	34.676723	-637.284	-63.604187	82.2754	17.2084	-227.29039	740.2857	213.8	380000	126.099304	63.03578	298.33188	-160.14899	-128.31096	28.345833	4545.248840808868
77	-51.75569	280.87274	533.22345	-487.54938	-126.72139	92.23583	-30.547832	-315.6443	642.375	657.9	385000	117.5384	55.71297	368.48483	-173.00818	-119.68099	26.42076	4610.307690858841
78	-89.88401	149.99231	181.58362	-419.9383	-519.40936	756.0818	301.77286	-1744.2758	556.1111	668.2	390000	109.73183	49.5232	261.71188	-131.60631	-111.77767	21.002613	4675.697772741318
79	-258.88434	548.54254	401.7906	-1278.4187	-322.3556	281.23602	195.83644	-798.5554	675.75	927.3	395000	103.50114	43.20293	254.06323	-126.57724	-105.45884	17.855303	4747.839432477951
80	-172.97871	245.34651	125.026566	-633.07666	38.474613	444.02884	525.9646	-1047.2107	718.2857	685.6	400000	101.68456	38.454563	250.49928	-124.91351	-103.95924	18.494425	4812.262683868408
81	-232.66574	171.23604	-20.749727	-495.97913	-1052.4299	471.46625	-11.348008	-2096.3867	866.6	885.4	405000	106.08659	49.237015	315.68842	-172.9262	-108.49598	23.074024	4873.616242170334
82	-891.4523	764.58655	390.754	-1992.2373	-735.44794	1049.8442	511.35403	-2346.5295	1000.0	803.0	410000	109.72589	57.292667	319.39694	-195.3342	-112.0802	27.98947	4942.137206792831
83	-974.2339	520.33527	-344.10513	-1998.2002	-269.98395	266.86536	259.8739	-672.2808	868.5	656.8	415000	113.90249	60.591652	313.26608	-163.89365	-116.35685	29.669573	5008.496941804886
84	-153.43195	352.24738	361.3034	-981.14746	-212.13992	299.42685	527.3491	-499.68253	421.0909	937.9	420000	117.921715	60.29611	271.16394	-141.74565	-120.47941	27.307686	5073.032979726791
85	-518.5081	617.5964	208.01651	-1739.0197	-767.14825	884.8654	448.68774	-2095.1108	836.8333	1000.0	425000	118.43122	56.25413	255.39894	-108.71431	-120.7566	23.770105	5144.57039141655
86	-429.57648	518.3118	378.36932	-1086.1964	-643.6746	475.99112	12.462413	-1232.941	1000.0	810.0	430000	114.70408	48.968838	300.96088	-99.07124	-116.84795	18.631908	5214.6261510849
87	-265.20737	497.51755	150.73175	-1334.9569	298.24866	115.52728	399.11697	52.830444	851.0	1000.0	435000	109.48335	41.61305	233.84341	-177.94322	-111.49723	16.953514	5285.4227657318115
88	148.74255	178.18974	368.5086	-20.856598	84.22102	210.30573	498.08963	-181.93768	1000.0	1000.0	440000	103.67397	35.000423	210.0803	-202.73747	-105.56518	13.421469	5355.055773019791
89	357.23026	207.65741	561.926	-16.185297	-29.493982	229.32014	222.79454	-371.26544	1000.0	1000.0	445000	97.621994	28.709558	242.19963	-108.06361	-99.406624	11.421821	5425.8219928741455
90	209.85098	245.16574	538.93536	-212.84581	446.50104	105.61436	628.81555	286.4328	1000.0	959.3	450000	92.73577	23.36552	155.61554	-97.44128	-94.50187	9.450832	5495.46066737175
91	235.17815	225.69379	571.31506	-53.15235	335.9047	79.79926	459.12747	223.04413	702.4286	1000.0	455000	88.91429	19.252117	150.73763	-143.92432	-90.65674	8.737903	5564.972905635834
92	143.55759	380.99496	422.17062	-742.67865	562.1742	196.99757	778.8915	196.9056	765.7143	1000.0	460000	85.74083	15.822368	143.74956	-141.26662	-87.4507	7.8546233	5638.879990339279
93	430.17105	220.8963	660.6917	3.955806	324.90018	100.05208	451.02274	88.46425	801.0	909.3	465000	83.38338	13.698621	147.6814	-122.37964	-85.073044	7.379437	5706.005069255829
94	381.84335	178.6109	595.4782	155.38124	512.60114	156.02654	718.7742	220.60866	1000.0	1000.0	470000	81.571495	12.625388	214.22646	-108.69911	-83.24843	6.8001194	5776.730048894882
95	509.52032	162.73921	698.5538	242.29382	778.786	164.36052	907.59735	309.14334	790.0	929.8	475000	80.48777	12.155521	127.69251	-86.705765	-82.171745	6.4734755	5850.671204328537
96	691.7417	204.71873	893.2316	299.66403	820.8434	243.04268	1034.6411	149.08359	873.8	914.1	480000	80.64018	12.272622	142.47809	-79.52131	-82.341255	6.210004	5913.752751588821
97	840.60144	192.40495	1082.2448	532.3769	645.7685	126.97069	792.4241	358.27118	1000.0	903.3	485000	80.96218	12.46011	124.59668	-106.60349	-82.65516	6.5010242	5982.422538995743
98	749.9996	91.66199	914.345	676.0122	336.65912	145.91705	680.3851	160.29352	994.4	1000.0	490000	81.74589	12.685386	133.30838	-85.46885	-83.44249	6.044933	6052.43966460228
99	540.71185	317.51828	999.9156	120.59657	594.0865	267.83307	894.8407	50.130413	803.8333	797.3	495000	82.80692	13.051388	173.08226	-108.8087	-84.494995	6.2041907	6118.588049650192
100	451.6255	277.94302	697.71326	11.892316	641.8643	361.17392	1006.5397	29.00043	721.8571	729.8	500000	83.57142	13.522095	139.93083	-96.547165	-85.286736	6.442208	6186.193127155304
101	608.3146	228.20131	883.2623	93.83517	754.0141	259.26794	1232.1088	243.29126	831.7143	859.3	505000	85.13616	14.122029	142.68889	-116.08003	-86.873375	6.6398787	6262.253344535828
102	680.46423	96.0093	764.25354	495.32477	660.6562	225.46661	814.74896	-4.759879	1000.0	874.4	510000	86.55032	14.109535	156.82622	-119.70375	-88.282715	6.4751134	6332.104705810547
103	741.68005	55.951233	848.65826	690.26074	503.06284	329.4331	876.58276	6.986965	1000.0	708.0	515000	88.10493	14.459244	174.08128	-162.41417	-89.86061	6.864432	6398.645139455795
104	442.94406	212.34755	744.7798	125.95001	567.03455	328.54782	1016.37085	9.273643	538.55554	675.5	520000	89.895256	14.773738	207.42079	-75.63522	-91.64772	7.070762	6464.615320444107
105	565.17	242.08708	833.0156	229.31651	875.1011	107.88358	1046.501	715.2582	758.5	1000.0	525000	90.93026	14.972561	213.93279	-100.4897	-92.66686	7.227556	6532.772961854935
106	789.055	115.75462	1002.21313	674.416	463.14764	280.88995	830.0388	8.118566	1000.0	744.3	530000	91.84649	15.381376	241.39719	-82.048454	-93.57396	7.6648545	6599.539110183716
107	432.51114	373.61456	820.2442	-174.93452	579.25793	338.4912	992.88983	0.67006326	838.8333	725.7	535000	92.67175	15.571443	207.8711	-88.23728	-94.40029	7.1009865	6666.864101886749
108	362.18015	276.0895	697.744	-0.85215724	619.2466	451.1104	1300.8258	6.7161217	508.0	612.9	540000	93.67752	16.104528	220.72624	-82.369064	-95.398575	7.0614805	6732.922983884811
109	695.0544	298.0236	1026.4668	275.2088	793.97473	400.0584	1365.733	64.7784	780.8333	812.0	545000	94.17697	16.387924	211.23285	-84.227974	-95.86717	6.9975605	6798.65309548378
110	992.2946	246.73643	1391.622	738.97266	515.5398	376.04492	1154.308	14.574117	1000.0	572.5	550000	94.773026	16.703587	192.13234	-106.90866	-96.46913	7.013783	6862.455759048462
111	675.28815	292.2509	1024.7722	84.481415	730.3663	402.03925	1249.0139	60.001263	849.5	682.5	555000	95.40884	17.479643	195.22076	-92.75492	-97.13019	7.0554147	6927.966338157654
112	724.23645	16.89504	757.2655	712.34033	634.65375	350.30035	1023.02606	9.208952	1000.0	735.8	560000	96.56471	18.412323	189.74127	-102.34293	-98.26754	6.968007	6994.834819078445
113	874.91223	174.17128	1091.0073	629.6098	735.72784	213.62573	895.28235	146.13478	1000.0	902.5	565000	97.01485	18.792368	208.44965	-111.398705	-98.69723	7.312825	7064.951723814011
114	793.02924	123.54579	988.8224	657.539	714.502	235.33585	853.4442	13.054773	939.1667	901.0	570000	97.68851	19.371466	204.48683	-69.29641	-99.375046	6.964309	7140.229215621948
115	713.62396	280.27136	1204.5717	306.46124	526.80914	342.6349	976.9502	39.905685	800.5	615.3	575000	98.4247	20.056494	198.6333	-111.83957	-100.12069	7.1099896	7202.8332579135895
116	711.8777	310.81488	997.6735	39.730247	436.16513	384.68884	927.2008	16.440004	839.3333	530.0	580000	99.401505	20.905794	210.04439	-160.95074	-101.10527	7.2776384	7266.786766529083
117	395.07117	372.4348	1193.7888	3.9179614	913.054	320.5157	1180.4618	21.308245	454.27274	902.7	585000	100.29925	21.493212	189.78407	-99.94107	-101.9837	7.515098	7337.190427303314
118	688.8574	318.46982	1138.2268	71.05767	670.30615	339.18585	1096.2922	36.157482	791.6667	655.5	590000	101.016365	22.026022	222.14487	-80.69585	-102.70543	7.6685114	7399.259440898895
119	459.97635	372.36768	888.516	-20.06892	403.9541	301.39563	855.49677	21.24846	587.44446	507.0	595000	101.93104	22.576954	224.84088	-72.53874	-103.63831	7.833579	7465.916783332825
120	426.6407	271.07132	745.90106	34.955463	797.42773	135.71695	929.1796	436.36865	580.1111	945.9	600000	103.13119	22.98127	222.56407	-117.16431	-104.83066	7.8633404	7538.98513507843
121	478.96027	299.8238	774.6558	20.231167	539.3531	265.91513	759.14246	18.03325	641.1429	766.0	605000	103.82891	23.563572	256.30304	-71.64286	-105.54885	8.311482	7602.261493444443
122	641.5702	250.25023	976.1263	136.68423	504.27554	315.88315	860.7262	39.07229	851.6667	655.9	610000	105.49124	24.87555	265.78244	-73.14019	-107.230675	8.595397	7667.975660800934
123	487.10535	353.63498	897.73157	32.527027	632.48145	258.6075	912.3596	96.73789	649.375	837.1	615000	106.519516	25.518105	262.50952	-143.79903	-108.25638	8.930165	7739.6795172691345
124	421.93677	264.664	773.1784	17.078299	402.56024	305.86154	784.1286	14.555726	598.375	651.3	620000	108.01586	26.635944	300.6152	-79.06281	-109.773186	9.714886	7805.341294527054
125	532.80743	141.60197	701.2021	319.3547	257.798	302.4624	708.66864	-47.081062	882.1667	467.9	625000	109.79926	28.068388	380.0253	-129.24979	-111.59555	10.932627	7871.220732450485
126	387.6166	276.0765	612.3473	-39.376087	370.35388	308.25046	766.8132	6.5541425	749.5	561.2	630000	111.76502	30.030579	383.3342	-81.7619	-113.55093	11.522731	7932.320545911789
127	329.6695	301.3202	721.41364	-33.490833	132.85995	209.53224	662.84247	-7.388851	535.1	268.3	635000	113.5443	31.609015	397.042	-106.86814	-115.38609	12.559948	7996.05292224884
128	112.62841	308.67334	715.75555	-423.65573	150.58162	286.90958	779.59326	-15.370842	408.58334	225.1	640000	117.06614	34.476	394.1724	-78.95828	-118.99114	13.690005	8054.934767961502
129	260.95377	235.22511	593.99756	-5.6104426	560.5676	141.49364	798.20856	356.09836	563.125	971.1	645000	118.51563	35.908016	304.19635	-88.360214	-120.33199	12.334168	8121.899256229401
130	436.07007	264.57166	745.9569	34.36074	579.77826	204.78447	797.1085	36.246063	643.625	881.3	650000	117.80997	35.201145	314.80405	-85.905556	-119.56341	12.036559	8192.495569467545
131	645.5274	150.36084	761.065	338.55515	453.55118	493.4965	838.55396	-820.9817	930.8333	908.7	655000	116.5584	33.659054	236.81346	-85.41585	-118.27486	11.317014	8267.934276103973
132	520.29376	313.328	843.3132	38.039597	733.46204	231.31512	1001.4722	120.71897	806.5	861.4	660000	115.429695	32.343822	239.02606	-81.35418	-117.12586	10.997559	8334.229876756668
133	541.1947	248.9632	785.3049	22.499395	736.3727	161.76335	891.1103	280.58234	728.8571	941.2	665000	114.73198	31.121307	232.91368	-94.56755	-116.421234	10.334021	8404.525526285172
134	670.5251	255.69814	855.91254	107.29646	497.61224	336.54666	1081.0626	23.295647	789.0	453.2	670000	114.15408	30.256498	236.57251	-65.36084	-115.82322	9.77297	8465.397544145584
135	530.48627	356.38406	1073.8309	11.023144	928.46094	344.0647	1329.03	53.73788	735.2857	905.5	675000	113.4467	29.50765	256.64987	-98.326744	-115.10267	9.702455	8537.267415523529
136	821.2629	150.59007	1083.6471	629.01715	926.60046	307.71432	1203.1326	283.53268	1000.0	876.0	680000	113.11047	29.040106	257.1078	-112.02632	-114.74409	9.506032	8607.010026216507
137	538.9906	266.8762	977.0506	1.9935948	375.97433	318.21158	866.60254	6.159488	655.0	467.8	685000	112.681404	28.616858	219.87105	-119.507965	-114.30577	9.106341	8673.877608060837
138	855.7297	159.39415	1122.9713	672.9241	991.13885	254.33257	1314.3608	627.29425	1000.0	907.5	690000	112.1641	28.611578	245.47018	-96.83522	-113.7785	9.20986	8746.464539766312
139	614.6419	326.7933	1120.4174	202.00458	799.3725	289.66385	1109.2157	58.810856	687.5714	815.1	695000	111.64336	28.198511	237.69653	-85.29409	-113.23038	8.942613	8815.034826278687
140	913.53375	415.04343	1244.9813	47.68508	643.2079	352.7052	990.1582	33.82484	842.6667	693.5	700000	111.53636	27.65416	243.98004	-94.338326	-113.12869	8.297665	8883.489143371582
