Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
20	-695.5789	508.8924	-121.15955	-1472.5234	179.67487	33.818287	219.82332	122.48084	994.4	1000.0	100000	265.62277	33.739853	364.01035	-348.29077	-268.7337	61.749435	1070.2016952037811
21	-16.019531	471.18207	310.80682	-946.9228	2.9490256	35.960587	51.177895	-57.814674	1000.0	1000.0	105000	204.83818	28.927744	290.12503	-225.34064	-207.93175	42.698536	1136.147320985794
22	-88.12034	217.81985	124.05178	-517.8475	-48.61872	132.61906	162.31313	-295.56235	837.5	941.8	110000	166.108	30.017694	244.20018	-211.75313	-169.29195	32.849163	1199.782397031784
23	-244.37886	348.82657	210.69308	-872.70184	53.217876	168.53006	268.8184	-365.64813	649.1429	593.3	115000	140.4001	34.700153	221.1361	-229.02803	-143.46591	29.044651	1254.4870307445526
24	-207.80054	283.8559	109.354256	-607.873	-83.36674	100.3796	188.28304	-190.77596	1000.0	1000.0	120000	119.9036	41.44367	213.73888	-151.52399	-122.78685	24.672462	1319.5330753326416
25	-21.889181	121.59894	147.22589	-225.46245	-69.30086	372.1101	483.73438	-731.11237	770.2857	750.1	125000	102.6832	48.720474	208.69278	-146.43214	-105.53329	21.702187	1385.6498470306396
26	-215.98457	324.52194	118.0984	-815.37305	243.74771	114.45464	413.21182	20.858313	838.8	848.4	130000	92.33553	53.152695	201.81952	-123.66809	-95.20692	20.29796	1441.2623949050903
27	-5.996188	342.69733	494.03592	-844.20624	20.859692	141.93184	370.8491	-130.22812	589.4	778.6	135000	87.612495	54.250107	191.80684	-150.68129	-90.53538	19.194925	1512.9864223003387
28	-400.9751	817.4633	225.01746	-2203.0193	159.73636	160.67996	474.36984	-45.42752	700.8333	599.4	140000	86.064354	53.372147	180.95113	-154.54977	-88.963005	17.81897	1565.9063713550568
29	-191.0789	464.6598	195.49567	-914.17017	446.25595	153.78198	665.0743	191.557	917.0	906.3	145000	85.794304	51.039425	174.24083	-123.010315	-88.69155	16.575895	1635.6279573440552
30	144.45464	142.14017	427.70523	-43.899998	79.68632	168.63014	363.29062	-282.87595	639.4286	762.3	150000	87.9967	48.145493	177.67216	-107.84963	-90.845955	16.25172	1694.2109243869781
31	114.338554	181.33504	363.22345	-129.4518	173.83832	148.85915	448.3451	-22.666573	874.3333	529.0	155000	89.91378	45.65304	188.69495	-136.24567	-92.75164	15.827106	1755.7400496006012
32	-102.63927	378.8727	322.9265	-900.816	117.0125	240.05153	470.1024	-307.71658	646.875	626.4	160000	92.85891	44.20193	209.58301	-134.02377	-95.726265	16.25603	1818.980054616928
33	80.46208	120.40754	245.98401	-111.35772	-101.861534	365.36398	151.70325	-1175.6909	704.2857	680.7	165000	97.51008	43.5996	203.57602	-125.71758	-100.3869	17.309492	1879.588624238968
34	-145.57114	405.59933	167.6149	-1198.6656	56.5164	323.778	470.00598	-774.85	588.875	904.6	170000	101.83978	42.9639	194.19746	-112.551384	-104.70172	17.28461	1943.9086034297943
35	14.117059	352.24213	442.03656	-761.55963	79.712906	217.9842	567.4893	-232.03879	710.0	354.3	175000	105.08919	42.663414	198.29762	-114.911934	-107.90658	17.10312	2001.4369759559631
36	4.473871	87.54396	215.02036	-176.68306	-33.585453	82.006454	103.23044	-189.7249	443.84616	532.8	180000	107.30242	43.24964	207.49751	-85.5625	-110.0948	17.50209	2067.5077311992645
37	45.972477	185.2641	366.78262	-264.07874	87.11752	118.606316	364.04007	-20.426764	491.1111	428.8	185000	108.94036	43.923016	206.63582	-88.98792	-111.69986	16.832897	2121.289001941681
38	196.3479	217.65193	497.3076	-81.51823	92.19849	175.38295	545.3766	-86.06279	859.5	737.9	190000	109.44417	44.955727	209.06334	-107.3714	-112.16439	16.589706	2184.375063896179
39	104.26147	167.11208	443.77164	-8.882274	174.54526	229.9933	698.7944	-74.120155	399.84616	665.1	195000	110.247826	46.12746	206.79654	-105.65447	-112.95875	16.092415	2248.0541048049927
40	119.23401	212.16667	511.43356	-126.492874	241.4259	198.0729	536.861	37.551258	576.3333	646.4	200000	111.59323	46.93732	201.12558	-86.65161	-114.274605	16.504702	2311.7860157489777
41	36.179348	150.08527	342.0586	-143.45938	113.82727	163.38531	431.50232	-84.424	733.8333	763.0	205000	111.82072	46.235744	193.42647	-93.24809	-114.40661	15.665108	2369.6555309295654
42	174.83163	216.03969	455.52997	-146.86159	221.55305	176.5055	553.6889	39.87553	725.2857	745.2	210000	110.41626	44.66663	193.6138	-107.901436	-112.90104	13.801608	2433.883276462555
43	207.83022	226.89548	558.6083	-92.33948	210.67447	210.10872	542.8203	-24.054647	587.6667	438.9	215000	108.280655	42.49206	210.96458	-81.64774	-110.725655	13.601735	2496.601649045944
44	179.60963	194.41058	621.446	-40.934227	-306.37543	488.71152	339.74957	-1242.2676	583.6667	479.7	220000	107.29525	40.763577	204.85228	-84.87579	-109.686966	13.470993	2558.4827179908752
45	-25.508295	554.296	550.75604	-1617.0748	146.60727	235.9513	714.1909	-23.193632	413.0	269.6	225000	106.48997	39.81458	232.98647	-107.81389	-108.809204	13.27565	2608.490782260895
46	174.12035	195.06517	531.05725	-74.8682	110.13115	240.9422	553.43304	-373.24792	523.63635	485.7	230000	105.39175	39.002956	225.77399	-165.02406	-107.71826	14.067173	2676.5725395679474
47	257.30984	301.6641	620.30286	-133.84953	67.111565	202.94647	453.2276	-296.34406	743.0	454.2	235000	105.3124	38.83794	258.9795	-80.980995	-107.632515	13.7131	2732.1951143741608
48	-14.699906	290.8849	409.834	-851.5221	385.69128	226.13771	645.94495	-3.3634698	488.0	775.2	240000	105.29171	39.56125	270.3734	-160.48166	-107.562035	14.433344	2799.8849256038666
49	86.576996	199.80019	619.8836	-128.95177	71.89765	177.04947	506.24548	-148.54128	398.84616	714.7	245000	106.32934	40.37136	320.2194	-90.86463	-108.68222	16.155586	2866.703953266144
50	309.80713	240.91351	581.502	-0.21545269	117.66593	252.87384	754.969	-97.156525	643.125	296.9	250000	108.62184	40.414047	356.66174	-99.03256	-111.01846	18.06731	2925.7164256572723
51	-219.88258	746.22217	387.77704	-2285.1543	183.0712	245.5369	645.40857	-10.748112	549.44446	440.1	255000	112.43569	41.359035	399.27045	-87.970055	-114.88386	20.89163	2984.6723992824554
52	-54.318413	509.50732	454.12897	-1516.209	99.84326	185.8615	573.7403	-29.65953	443.1	340.1	260000	115.13853	42.783176	411.08478	-114.67978	-117.53193	20.75307	3039.0291471481323
53	-365.88312	526.1623	308.40054	-1338.18	-319.57794	445.83163	272.38882	-1030.939	554.7	526.2	265000	117.71297	44.467735	451.64423	-143.0684	-120.19582	23.27177	3107.4855065345764
54	-77.683655	245.62662	340.4244	-386.82706	125.22109	183.64769	534.9271	-63.91736	697.3333	484.1	270000	120.241585	46.665894	388.5809	-124.890144	-122.668304	20.889074	3160.388659954071
55	-193.5211	470.33157	394.39804	-1251.9868	17.549187	127.58565	351.71213	-178.6742	717.7143	370.6	275000	121.41199	48.385708	284.37512	-90.169914	-123.82086	20.256445	3220.1214179992676
56	-337.8804	563.6101	26.705637	-1933.2998	-281.0254	362.04523	179.17757	-1067.1783	421.6154	916.2	280000	127.25954	47.065193	244.83682	-110.258804	-129.93568	21.71238	3291.1958808898926
57	-289.38095	682.5459	323.55276	-1781.2032	76.256485	213.71657	481.73062	-244.41582	832.3333	525.9	285000	129.26627	45.46739	262.29318	-106.369995	-131.63506	19.486477	3351.6916241645813
58	43.48294	244.20427	302.2335	-320.75034	96.65381	202.8431	370.06955	-186.96927	960.2	805.7	290000	127.42531	44.907604	260.46155	-94.37814	-129.78427	19.175262	3414.7612705230713
59	97.49742	121.40503	302.1622	-53.234325	179.45967	258.272	581.78156	-334.10373	658.875	881.6	295000	126.00075	44.656433	283.95633	-93.87785	-128.3213	19.29156	3483.7526857852936
60	160.60986	236.09056	482.76007	-228.41655	339.9246	265.10696	674.74445	20.88371	643.625	650.8	300000	123.47265	43.317455	267.5141	-111.68989	-125.67618	16.650253	3548.4932749271393
61	143.92325	197.8151	487.38068	-107.175766	326.30386	279.80298	616.68805	-110.52894	744.8333	824.2	305000	119.537445	41.05291	259.9743	-87.44884	-121.64954	15.059594	3610.4822161197662
62	306.44125	238.44757	558.07996	21.754368	421.9081	303.86154	692.7647	-289.09433	725.4286	903.1	310000	115.24173	38.185356	261.51776	-85.44314	-117.26457	14.090888	3679.566582918167
63	39.737347	433.203	509.11566	-1030.0885	161.2375	391.28143	635.8147	-794.83124	565.44446	730.8	315000	110.86449	35.570618	231.86864	-71.74982	-112.81583	12.393163	3745.9565925598145
64	354.27496	194.8842	563.7175	38.440434	68.54542	185.68213	542.7115	-106.084496	1000.0	623.4	320000	106.826454	33.553	225.74844	-93.56446	-108.7219	11.274419	3808.1361799240112
65	336.714	232.05539	567.48444	15.134497	159.92203	511.08902	896.171	-726.03864	656.5	921.7	325000	103.23451	31.637793	213.2889	-97.39291	-105.10187	10.5923815	3878.1745676994324
66	188.37816	213.06673	559.5226	-23.991608	261.80597	396.15097	942.0437	-519.77704	632.375	651.0	330000	100.47696	30.02211	199.08974	-85.351135	-102.312416	10.052866	3941.9404244422913
67	99.9079	243.46417	502.64035	-237.87381	361.3945	251.88327	766.07916	-0.77017593	733.3333	675.4	335000	98.60891	28.84547	167.04361	-88.83078	-100.42105	9.905891	4000.6085319519043
68	306.99557	227.5224	703.7731	27.732407	225.5706	127.16628	465.16632	69.408646	727.0	925.6	340000	97.0787	27.712055	166.66536	-86.12973	-98.8667	9.213048	4069.531821489334
69	415.32315	228.35489	730.838	93.46783	497.46826	357.81668	890.78186	16.884716	857.5	635.4	345000	95.7543	26.567358	169.97575	-73.32294	-97.52176	9.035315	4134.147244215012
70	567.52814	133.05806	693.62604	328.12048	142.49164	256.82883	641.1539	-210.16269	1000.0	457.7	350000	94.72507	25.78304	176.42783	-81.393456	-96.495636	9.0582075	4195.292131662369
71	399.58734	258.72818	700.2657	28.656872	206.80876	215.94447	633.6862	-0.56999755	677.0	521.2	355000	94.6784	25.46576	179.90817	-83.225136	-96.45441	8.940166	4261.065159320831
72	276.37616	128.72113	559.0588	154.7394	119.31931	362.6599	660.96765	-328.04724	677.5714	617.7	360000	94.74146	25.294668	173.63889	-117.37316	-96.47678	8.467882	4322.634973287582
73	296.1247	246.51321	742.9651	24.16689	227.3332	265.64374	634.101	-33.027836	474.7	421.9	365000	94.475975	24.772814	163.40318	-73.17507	-96.20807	8.534015	4381.131816625595
74	382.67133	275.2062	765.93256	74.688416	351.32315	312.43433	668.9948	1.7263066	756.8571	526.5	370000	94.30191	24.626673	174.34561	-57.550552	-96.00418	8.711653	4447.359219789505
75	469.2066	259.13937	720.4058	-4.3776474	668.68933	385.06992	1219.3462	40.30827	732.2857	821.8	375000	94.28077	24.218039	166.29662	-100.35055	-96.00273	8.665972	4516.209248304367
76	546.5804	201.04153	815.69495	216.19485	219.7001	329.02258	994.7161	-2.2094486	875.6	259.8	380000	94.63508	24.1282	168.92867	-70.80551	-96.342896	8.203855	4569.3401420116425
77	410.80365	262.7742	750.3792	1.6674441	676.81555	302.07822	1035.0092	29.871523	662.75	784.1	385000	94.68548	24.31211	166.9733	-104.12996	-96.363075	7.764782	4638.68051815033
78	506.623	326.12918	788.25934	-4.1369357	598.65485	309.11063	1103.6659	29.43787	723.0	744.0	390000	94.61931	24.744123	163.38731	-82.746506	-96.27854	7.647171	4704.678913116455
79	521.96106	311.98538	976.2026	18.926342	690.81055	315.30246	1113.717	16.345373	688.375	783.5	395000	95.04682	25.277224	163.06297	-86.13358	-96.70123	7.926804	4775.091954946518
80	739.87616	167.81082	1020.7028	495.8064	712.5226	339.85413	1128.4055	87.96218	873.4	830.4	400000	95.48898	25.299147	165.97147	-111.86457	-97.14736	8.251799	4836.821137428284
81	578.8552	264.61258	828.79614	163.10387	765.7796	219.95456	1180.8177	277.75723	748.8571	885.5	405000	95.80653	25.49205	170.11778	-108.93498	-97.4542	7.9569507	4904.04647397995
82	368.02228	304.61166	781.45844	12.226676	345.3511	288.41757	799.52466	33.40608	474.0	456.8	410000	96.71223	26.083942	172.68582	-77.27802	-98.3622	8.178423	4966.070127725601
83	581.55096	220.64337	791.3997	114.749466	575.0485	274.87183	812.0326	35.933846	846.6667	762.3	415000	97.266075	26.617916	173.1185	-81.02671	-98.911125	8.243491	5033.589865922928
84	480.329	247.56532	746.17554	51.23874	805.5541	361.97247	1468.7463	24.326979	716.3333	796.7	420000	98.03678	27.07224	174.63152	-81.56643	-99.67845	8.393036	5093.268515110016
85	723.78973	119.445724	947.7353	591.70074	287.6549	297.05588	808.92584	24.052853	1000.0	441.5	425000	98.70075	27.32514	181.76497	-67.7561	-100.33351	8.23003	5154.174548625946
86	551.07166	231.42784	734.41284	44.937332	717.57007	295.78232	984.4855	13.479329	839.6667	788.6	430000	98.9883	27.641222	175.9545	-70.90143	-100.61765	8.136401	5220.167829036713
87	328.15753	313.76813	788.6684	4.1159916	587.17786	292.05402	928.6121	116.52686	520.36365	737.2	435000	100.149666	28.008764	181.35278	-81.79074	-101.8011	8.821401	5291.864194154739
88	433.35352	375.43182	1400.8344	5.419444	519.97473	254.27544	779.567	44.77221	452.72726	606.0	440000	100.903114	27.968718	197.88728	-68.6397	-102.51805	8.631741	5356.281576156616
89	869.6219	255.76797	1374.5746	689.7173	666.47833	243.101	976.38873	123.847305	1000.0	782.7	445000	101.57289	28.393635	193.12929	-99.619835	-103.19357	9.104712	5423.695763587952
90	727.22766	69.4305	815.27203	620.328	575.43835	281.0111	820.37036	7.986656	957.8	737.8	450000	102.64107	29.210243	183.72786	-64.39911	-104.27865	9.182734	5486.970895767212
91	722.2419	136.03224	967.9038	559.2826	527.4525	378.2033	885.53076	5.902554	914.2	634.5	455000	103.821266	30.169292	186.16104	-117.84199	-105.463	9.377991	5546.989216566086
92	471.95035	233.26984	738.626	114.28231	646.02655	252.2074	1110.8752	147.68095	745.8571	910.9	460000	104.71695	31.140186	196.84099	-68.21445	-106.33625	9.439653	5618.808198451996
93	568.9054	290.99304	903.1624	93.948395	486.53775	442.5708	1150.6383	-209.85504	767.1429	587.2	465000	105.569786	31.97817	193.50775	-96.4621	-107.201584	9.395927	5687.996474981308
94	498.0438	302.96307	1050.8246	4.177596	472.84503	288.79245	906.3266	25.983582	561.55554	532.4	470000	106.485275	32.595432	199.59547	-73.226585	-108.115776	9.880365	5752.969177722931
95	474.6701	398.45557	1261.6237	-1.0496433	747.05334	326.15268	1139.9722	45.62074	551.125	816.9	475000	107.51182	32.999954	194.31677	-63.21118	-109.16217	9.880023	5815.619225740433
96	525.3904	322.51755	957.0189	48.73914	920.64294	436.12863	1610.8936	128.88863	591.125	770.8	480000	108.714966	33.31631	193.43074	-84.17471	-110.33755	9.980968	5879.735233068466
97	518.5553	327.33942	1072.8193	29.98885	563.62964	383.53033	1229.2673	-17.233736	670.125	649.7	485000	109.76394	33.878574	196.74944	-79.54116	-111.40925	10.348507	5948.241565942764
98	576.466	354.89594	1040.1273	8.958109	563.85315	332.23273	1180.0742	64.72597	707.0	693.3	490000	110.966866	34.098625	203.62166	-89.67852	-112.61332	11.088295	6013.299391746521
99	697.7248	295.7322	909.2665	55.368523	531.503	269.8529	880.7323	68.13608	776.1667	557.9	495000	111.89545	34.831993	224.03178	-71.14927	-113.51856	10.665296	6075.652175188065
100	562.8742	332.72165	861.8743	36.2189	650.7584	229.37386	914.3351	285.59778	727.7143	763.9	500000	112.516846	35.863686	212.73506	-91.063446	-114.163216	10.963338	6144.156064271927
101	754.73047	480.41464	1374.842	-1.2963861	792.74396	141.7586	1074.2129	608.0432	740.7143	917.6	505000	113.46133	36.631203	218.22388	-73.179855	-115.11118	11.469854	6215.89845085144
102	348.9977	409.6008	1086.9425	-202.13371	636.2728	318.60342	999.0707	24.102919	499.27274	705.6	510000	114.61794	37.577534	254.30356	-98.65916	-116.23662	11.429871	6288.115052461624
103	418.80292	310.41714	966.9018	9.326746	373.92456	314.4026	826.7639	3.7892592	492.7	476.6	515000	114.9168	37.869797	275.18848	-65.42827	-116.5325	11.858282	6351.501980543137
104	589.7614	456.25385	1503.4778	9.122607	616.2518	343.4897	1095.486	46.56792	647.25	703.8	520000	115.45459	38.479435	240.83289	-86.6277	-117.08057	11.654269	6420.173223018646
105	544.54803	411.0612	1154.2262	9.126723	903.6576	464.74927	1506.0612	72.95999	525.25	748.3	525000	116.79585	39.43112	226.78331	-76.69038	-118.43048	11.558343	6480.895711898804
106	552.97314	420.4891	1260.6361	14.780742	998.70685	352.64233	1465.5829	202.66554	597.0	912.1	530000	117.65107	40.388195	228.75458	-123.01687	-119.2668	12.2639675	6555.673627614975
107	525.67694	427.7216	1289.2601	28.396399	606.0016	325.97595	885.6547	34.427177	526.55554	639.2	535000	118.08417	41.0382	235.32256	-73.839745	-119.718796	12.371422	6620.046992778778
108	674.3667	284.09497	1049.0385	206.23267	560.3081	436.8251	1636.9275	105.69065	735.4286	555.3	540000	119.71616	42.394012	238.71147	-95.89124	-121.406685	13.003308	6686.683498382568
109	666.66675	269.33765	916.06006	90.70311	858.23846	473.7865	1483.6031	5.9977145	844.8333	795.4	545000	120.78246	43.84001	228.94142	-79.89481	-122.41643	12.715766	6757.163779020309
110	658.7515	471.9092	1421.0414	18.60959	547.2555	215.69873	762.7809	67.6195	835.5	823.4	550000	121.472786	44.70542	232.97818	-85.56867	-123.12011	13.430009	6827.388573169708
111	730.2669	332.04083	1039.3784	66.17705	591.80316	426.6637	1540.8582	123.0459	842.5	578.9	555000	122.385284	45.394485	239.0008	-102.06903	-124.02351	13.148893	6893.1380977630615
112	807.8036	106.69562	938.67017	678.8745	248.9753	208.19664	789.51337	-21.993076	919.2	247.0	560000	122.556305	45.620594	247.28088	-85.28067	-124.18689	13.222369	6949.566917896271
113	566.6677	280.20526	997.57294	59.657223	629.27246	267.72174	969.1252	96.41813	694.5	781.2	565000	123.2763	46.41524	252.495	-110.15679	-124.908615	13.4736395	7022.009219408035
114	608.16797	338.73697	1093.591	220.29189	785.73413	456.16263	1472.8137	129.09111	602.5	685.9	570000	123.82754	46.968708	239.91252	-86.83744	-125.43592	13.912964	7087.330808401108
115	415.03287	348.30984	1143.252	8.32328	509.74332	229.74982	755.2561	41.524467	480.7	834.1	575000	123.98092	47.113495	237.47707	-76.00145	-125.60885	14.230961	7152.40634894371
116	507.42178	329.5808	813.4214	-2.5284474	509.77594	357.99115	1001.59534	22.407183	722.0	511.1	580000	124.35155	47.31582	245.05763	-83.9234	-125.97669	13.770024	7215.934663057327
117	582.67645	335.5661	1144.7943	49.553425	489.18253	343.51648	919.9045	16.982244	623.625	643.1	585000	124.94852	47.830036	248.44925	-76.69389	-126.57046	14.609538	7282.36444234848
118	486.34174	343.05368	957.3123	12.642803	629.89185	371.9158	1152.9518	15.127658	627.8889	603.0	590000	125.012665	47.80521	280.2091	-101.156784	-126.60757	14.430116	7353.390961647034
119	394.8095	438.88544	1474.9042	15.140102	606.9282	289.66992	908.7488	104.375305	385.46155	714.6	595000	125.14151	47.600906	308.09763	-106.26689	-126.69925	15.258721	7419.934121131897
120	404.45773	209.03792	704.5883	128.6434	604.77484	433.75385	1227.8881	11.030968	608.75	527.2	600000	124.73377	47.56072	296.06244	-90.962395	-126.3087	15.80573	7482.2614023685455
121	458.22195	312.24557	930.52386	22.453074	485.2896	360.17282	996.0455	-168.52406	544.1111	662.5	605000	124.72776	47.648914	281.41373	-126.11852	-126.311386	15.860342	7547.674860954285
122	600.8999	428.6566	1412.2706	21.44063	616.5104	256.81006	981.21765	75.00273	676.4286	639.5	610000	125.54034	48.08846	283.97043	-94.45775	-127.159454	15.799409	7612.172298908234
123	545.8663	319.16324	1174.6163	92.29	409.80542	335.4379	969.4844	-6.088621	662.75	468.8	615000	126.75715	49.34444	289.1345	-71.656075	-128.40274	16.754562	7677.933333396912
124	440.82013	335.8386	965.0243	12.957528	695.177	433.7158	1650.3466	53.113388	424.54544	610.1	620000	128.38326	51.49388	299.53848	-113.64165	-130.06227	17.520493	7740.17427110672
125	469.8421	306.33878	942.274	66.21187	417.71127	314.14008	934.048	28.233679	512.8	431.6	625000	131.53694	55.533485	348.13412	-92.735306	-133.30766	18.635996	7803.636962175369
126	209.15997	167.79253	533.41315	-5.0766864	725.0624	573.428	1634.3167	83.787155	270.7647	671.3	630000	135.65408	60.709732	397.92157	-129.11026	-137.44458	21.135353	7866.475606441498
127	92.38403	575.0286	1099.4395	-685.0085	-65.89834	619.7256	657.452	-1291.8685	641.3333	545.9	635000	138.97638	64.0032	360.93762	-99.352974	-140.77516	22.472887	7939.394977807999
128	253.41058	276.7639	754.59686	-10.079782	134.24132	152.48544	540.4501	0.69686115	491.55554	369.1	640000	141.64389	65.43698	324.12872	-92.040184	-143.46513	23.602255	7997.713111400604
129	-430.99698	544.22534	263.86328	-1214.464	-318.60724	369.23904	31.340889	-1012.8429	982.4	505.4	645000	143.35536	65.92709	309.9272	-139.54741	-145.14023	22.335787	8060.428545475006
130	-1187.8042	801.0442	41.924423	-2021.4811	-395.80035	502.6746	787.6118	-886.19946	841.6667	810.6	650000	144.57173	67.06529	309.80148	-96.8675	-146.3974	22.462618	8130.462907791138
131	174.94266	273.4882	771.39624	-52.673275	449.40714	288.6998	841.04736	9.210338	481.6	731.8	655000	144.77748	66.579926	321.7018	-195.78386	-146.51869	21.759314	8198.037855863571
132	426.84998	395.59824	1264.5071	-17.482622	161.14247	283.37344	836.60406	-120.58346	697.0	586.8	660000	143.71262	64.93877	307.63806	-120.252594	-145.432	21.489803	8269.023635149002
133	229.58664	199.30888	696.5763	35.281235	377.07416	228.60043	807.87646	-49.95677	500.33334	747.3	665000	142.20041	62.14025	308.58612	-107.554665	-143.88475	20.241648	8333.671365261078
134	261.3361	331.78516	659.08856	-156.39584	49.920403	550.4437	652.68506	-1188.6431	822.3333	883.8	670000	140.2733	60.306526	311.07828	-92.928345	-141.94814	19.457176	8402.784133672714
135	-106.27951	378.322	183.44872	-1215.8595	-118.19702	845.36444	740.73694	-1627.6277	452.27274	824.4	675000	139.53175	59.03583	345.08063	-141.70569	-141.18639	19.69695	8472.164477348328
136	272.20233	672.18555	1005.5112	-1279.1968	204.16855	209.44814	778.4679	22.88309	677.0	313.4	680000	137.90053	56.89015	328.24768	-95.482956	-139.5101	20.147947	8538.35396528244
137	610.3128	332.16888	1173.9434	28.521381	414.54694	386.78806	1213.1609	44.026703	844.5	422.7	685000	135.78528	55.161846	299.31122	-111.55217	-137.4234	19.040916	8601.906460762024
138	411.75452	297.91086	973.8794	63.44717	580.8801	643.82465	1496.3722	-153.04788	539.2222	903.9	690000	134.82593	54.656704	313.3155	-124.70743	-136.44305	17.279467	8669.984272003174
139	510.64658	536.9304	1291.537	-259.3046	731.0894	456.24277	1640.503	9.46217	675.125	760.3	695000	133.32344	54.143234	270.0674	-164.81476	-134.90326	18.156199	8741.379224777222
140	554.6856	221.75848	870.403	139.60115	452.4485	313.11142	826.2774	71.558044	732.8333	648.5	700000	132.47157	53.72449	296.65402	-103.40539	-134.05699	18.15177	8801.4994161129
141	636.01996	327.70895	1312.5919	107.639626	524.1224	363.99374	1019.4071	3.787719	716.8571	584.4	705000	131.61592	53.31555	298.31073	-105.26087	-133.21983	18.49401	8867.301950931549
