Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-62.543224	106.09629	9.687668	-371.29428	-183.26317	317.35855	-16.660398	-1115.2009	177.4	159.8	5000	-0.107149474	1.9927238	16.766666	-11.2383995	-0.10718658	1.9937936	17.161499	-11.537592	-0.8484267	0.22791378	34.57159113883972
2	-70.47494	123.83798	40.14214	-407.09183	-57.28947	32.0482	-19.899847	-126.8628	212.45833	26.7	10000	4.1577854	4.0181885	44.07514	-12.743614	4.1577244	4.0182605	44.24866	-12.842401	-6.2548003	0.8389693	71.27454614639282
3	-70.4634	347.38525	450.51434	-1059.1898	71.00608	71.07678	215.38069	-16.40374	331.0	223.5	15000	8.275992	4.966617	51.95361	-21.70047	8.276345	4.970257	51.90477	-13.747761	-10.078619	1.6493894	112.93226552009583
4	115.79722	123.51564	371.77414	-4.3420887	102.05571	127.37513	423.80984	-6.5986924	391.7143	322.5	20000	9.719693	5.897562	55.95707	-16.304457	9.720117	5.898318	54.866055	-15.009191	-11.449361	1.6631483	159.29902911186218
5	136.76787	132.7558	401.21838	-0.76997983	96.67107	185.92982	639.27734	-22.838022	362.84616	166.1	25000	11.456066	6.9008703	59.217678	-15.453465	11.456499	6.9022226	60.070446	-13.383161	-13.194473	2.1694462	199.22956705093384
6	196.38882	225.47919	580.6251	-4.6337833	269.08917	218.59932	660.8675	-11.289632	403.72726	560.2	30000	13.087325	7.3519535	62.66263	-13.671202	13.087642	7.353114	59.7763	-14.978091	-14.814359	2.0673628	243.02339386940002
7	284.54926	294.25037	681.60205	-5.55667	187.28806	286.44818	827.904	10.962301	488.63635	288.8	35000	15.14416	7.4130697	56.271046	-16.080269	15.144587	7.4147453	57.695972	-15.001914	-16.801949	2.1104233	288.8754086494446
8	261.37692	298.45102	736.6612	-6.309517	203.30347	231.63672	630.02014	2.6874661	457.9	368.3	40000	17.427418	7.196841	58.355114	-13.5119505	17.427763	7.197223	59.603928	-11.213055	-19.022915	2.137817	331.1879596710205
9	169.05856	204.9644	724.7836	7.112497	326.99664	249.0392	754.74744	8.66495	299.0	459.3	45000	19.53077	7.166591	58.332493	-10.764591	19.531275	7.1664634	57.929756	-11.632263	-21.002216	2.3543434	377.476145029068
10	375.15393	267.50012	686.72754	-3.274296	385.98007	336.0038	776.6563	1.2427939	635.8889	514.8	50000	21.761543	7.2204328	59.902546	-11.076337	21.762007	7.2203603	63.69293	-19.711407	-23.164848	2.5079057	428.9247579574585
11	443.54953	311.3331	760.7638	64.03569	502.0559	250.05057	776.8781	160.93387	640.4286	616.8	55000	23.597265	7.0143523	60.17162	-12.615376	23.597551	7.0141177	62.11871	-11.803264	-24.962208	2.3573694	474.6132879257202
12	316.66434	315.15887	742.6817	-6.792471	383.9005	287.4999	804.3079	33.905487	433.63635	487.5	60000	25.357655	7.0365148	63.787224	-12.847939	25.357939	7.0364485	63.386806	-17.928974	-26.682898	2.3978782	520.3713636398315
13	382.211	266.3779	745.3243	36.23743	407.101	252.26433	766.2095	24.445118	502.8	472.4	65000	27.275291	7.1939583	63.68301	-16.457273	27.275684	7.193139	63.469982	-13.880199	-28.548765	2.5717509	567.361762046814
14	370.86334	312.3815	875.4798	12.264017	523.66565	354.44824	905.3933	19.140564	446.23077	644.8	70000	29.497217	7.4948883	67.08258	-12.974009	29.497335	7.4959455	65.20359	-19.006603	-30.726131	2.781995	622.0388717651367
15	370.7969	307.98535	930.626	10.780244	459.98038	284.06036	858.23956	57.820595	398.58334	536.3	75000	31.789072	7.9613295	67.42593	-14.526593	31.789257	7.9623275	66.15624	-14.491824	-33.033092	3.130908	668.3203613758087
16	383.5991	329.46722	973.6107	11.070714	625.7311	270.5342	879.82214	114.905075	450.27274	705.6	80000	33.74833	8.375492	70.82332	-20.70516	33.74852	8.375021	70.22503	-34.405834	-35.00568	3.2051637	718.8365726470947
17	614.2811	386.8767	1226.3319	104.41678	394.2958	275.1212	930.6632	39.54765	652.875	442.7	85000	35.752552	8.899978	72.125984	-17.818792	35.753002	8.90054	71.56045	-17.671803	-37.000694	3.4443686	767.127240896225
18	377.17624	279.81534	818.8388	23.665424	370.3954	336.23907	1066.2721	28.038017	405.83334	283.5	90000	37.70816	9.468976	73.92049	-23.099747	37.70814	9.470374	72.84942	-37.957394	-38.96374	3.7377079	811.1054627895355
19	448.16376	327.38614	898.0816	76.80611	668.8557	317.99005	1096.286	24.36327	444.9	602.4	95000	39.46029	10.117667	76.904305	-22.480196	39.460148	10.120513	77.88909	-22.34423	-40.735756	4.323043	856.7918491363525
20	569.3047	461.83304	1489.4972	-1.588016	766.0321	347.99747	1143.9032	236.09308	478.9	625.9	100000	40.975643	10.662371	82.06987	-30.375517	40.975494	10.665676	80.40877	-43.910423	-42.300064	4.651917	904.1588246822357
21	681.8277	485.0163	1581.0594	68.923256	726.0808	431.52603	1517.8628	107.43901	578.0	661.3	105000	42.69212	11.407273	83.256256	-22.072151	42.692158	11.408658	83.78454	-36.04399	-44.006466	4.9591846	955.6385407447815
22	614.7932	541.599	1557.7961	9.823531	470.23944	301.41983	1053.3578	80.56036	486.9091	379.1	110000	44.341904	12.053913	84.1247	-24.567183	44.341858	12.055942	85.63732	-28.976154	-45.66513	5.352357	1003.9284827709198
