Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
36	7262.44	2109.687	8660.219	3075.245	9009.293	60.007454	9155.628	8933.086	1000.0	1000.0	180000	493.3021	146.51476	697.40454	-165.5678	493.30237	146.51544	698.36414	-176.23079	493.3504	145.45201	695.9139	-170.73387	5.197225	4.5728436	50.373924	-13.680279	-494.98776	8.473177	8.236101	10.090427	1586.73739695549
37	8373.884	348.34686	8696.993	7827.824	9534.638	61.775517	9626.523	9434.439	1000.0	1000.0	185000	503.21646	145.13492	711.01624	-173.5006	503.21667	145.13622	711.6111	-141.84045	503.28217	144.02287	707.82135	-138.67337	5.3188615	4.638966	53.66136	-11.758839	-504.8556	8.455604	8.16373	9.947486	1632.5335643291473
38	8447.842	287.5689	8965.513	8149.0815	9468.821	150.16667	9687.8955	9192.339	1000.0	1000.0	190000	511.37918	147.25293	722.9699	-107.33161	511.37924	147.25334	719.8139	-112.19341	511.33643	146.25781	719.74225	-131.81508	5.3477397	4.647853	57.661304	-13.103497	-512.954	8.986486	8.741507	10.625046	1678.03706741333
39	8512.838	355.5194	8802.304	7817.0664	9441.303	166.17163	9601.542	9088.067	1000.0	1000.0	195000	520.5155	148.09634	728.3954	-184.28023	520.51514	148.09775	726.6041	-228.6554	520.48724	147.03064	724.75574	-155.97685	5.416068	4.6282434	50.62575	-13.333895	-522.1301	9.046211	8.944919	10.642891	1723.6189217567444
40	8430.037	808.0981	9165.087	6926.518	8455.713	115.638336	8692.394	8291.709	1000.0	1000.0	200000	528.8514	149.50626	735.0189	-115.261566	528.8512	149.50706	734.2354	-160.10306	528.8146	148.4199	732.8667	-124.29197	5.552891	4.632839	47.475025	-14.54805	-530.47327	9.780704	9.641176	11.38033	1769.102353811264
41	8577.613	313.34024	9054.883	8211.517	8374.569	105.60092	8585.733	8155.3945	1000.0	1000.0	205000	536.0151	149.78534	738.9893	-158.69804	536.0151	149.78522	739.40424	-147.45404	535.94965	148.67786	738.0897	-161.34274	5.549508	4.6200027	49.502144	-14.679527	-537.5993	10.1520605	9.973278	11.410448	1813.8935506343842
42	8511.708	279.80466	8880.005	8116.5728	8160.0986	256.50034	8538.249	7762.833	1000.0	1000.0	210000	543.2981	149.4489	748.88336	-164.8796	543.2991	149.44893	748.3955	-163.36012	543.1815	148.33513	745.5672	-151.24637	5.6512327	4.6020613	59.919212	-13.967776	-544.8097	10.627344	10.397807	12.013216	1860.20898103714
43	8558.133	526.59186	9105.825	7920.878	9649.6	171.50673	9867.96	9361.71	1000.0	1000.0	215000	549.015	150.92366	753.55634	-115.15515	549.0149	150.92494	750.63586	-195.849	548.8929	149.8578	748.6775	-120.74622	5.688626	4.584089	62.708183	-11.904397	-550.51715	10.172169	10.1094	11.406607	1905.9783823490143
44	8766.959	340.60486	9149.69	8176.163	8821.994	204.62563	9044.288	8291.463	1000.0	1000.0	220000	555.3741	152.58536	762.06177	-129.89235	555.374	152.58618	763.92755	-203.64188	555.19354	151.55164	760.59045	-123.77815	5.6957164	4.5805583	56.407463	-11.051596	-556.83	10.5323925	10.352356	11.97763	1952.364495754242
45	8929.052	448.30893	9233.449	8039.7817	9030.08	70.09127	9134.402	8919.897	1000.0	1000.0	225000	561.02356	154.76012	766.6383	-137.9214	561.0239	154.76126	767.5767	-123.615234	560.82056	153.70753	766.10693	-115.27898	5.7353826	4.6172276	50.061226	-13.666571	-562.45685	10.473561	10.321711	11.940638	1997.7748217582703
46	8924.021	237.93082	9172.87	8539.121	8728.588	145.22997	8962.859	8531.198	1000.0	1000.0	230000	566.5016	154.40717	771.74414	-178.78845	566.5013	154.40808	769.20355	-126.663025	566.3034	153.23352	773.3091	-116.86148	5.8262463	4.6577525	61.37923	-15.521449	-567.9345	9.998563	9.857772	11.497588	2044.3078029155731
47	8711.5	415.38095	9166.885	8113.591	6698.142	2098.2183	8492.696	990.1576	1000.0	1000.0	235000	572.574	154.35115	770.23737	-142.05904	572.57404	154.35144	772.938	-112.68406	572.3966	153.18307	775.78015	-111.648285	5.9204555	4.6979394	52.25379	-11.967417	-574.0242	10.046281	9.9105015	11.486789	2090.4285893440247
48	8753.974	680.9115	9266.54	7426.996	9600.494	85.52441	9727.114	9472.912	1000.0	1000.0	240000	578.88556	153.73077	784.9028	-173.05908	578.8851	153.73157	782.01263	-156.79807	578.66595	152.56718	781.6283	-95.3629	5.897215	4.6730676	63.386467	-11.877146	-580.2962	10.4371605	10.277693	11.569536	2137.0154769420624
49	9165.943	142.42313	9330.333	8962.5625	9312.889	71.37811	9436.473	9188.635	1000.0	1000.0	245000	584.0258	154.6303	786.64075	-168.20203	584.02606	154.6318	784.66095	-165.02522	583.76025	153.53925	786.672	-142.49178	5.862082	4.611809	60.543133	-13.094352	-585.3782	10.355954	10.047037	11.485894	2183.423467874527
50	9201.394	190.93472	9448.178	8946.451	9489.633	104.673065	9689.872	9350.564	1000.0	1000.0	250000	589.82623	156.39351	791.92065	-106.34798	589.8262	156.39488	791.2743	-219.71059	589.5844	155.31662	791.21436	-115.24443	5.973273	4.615367	51.67787	-11.857897	-591.20593	10.247431	10.068595	11.863779	2229.838028907776
51	8227.59	1490.9854	9425.8545	5294.4604	10011.946	153.14644	10243.886	9767.961	1000.0	1000.0	255000	594.3595	159.06496	794.0515	-105.51321	594.35913	159.06635	794.3846	-111.016205	594.0721	157.94014	791.4095	-169.45673	5.9681716	4.638472	56.28472	-13.481683	-595.7161	10.874697	10.666432	12.006061	2276.225576877594
52	9163.847	232.77	9491.469	8774.343	9659.839	153.9047	9988.21	9385.388	1000.0	1000.0	260000	599.3707	159.392	796.2199	-167.0269	599.37054	159.39238	794.5282	-167.93277	599.0971	158.28468	796.94366	-155.0113	6.0578103	4.6643395	57.287125	-13.881161	-600.75214	11.134887	10.947227	12.380636	2322.5487287044525
53	8331.282	1174.7239	9248.272	6192.131	9846.729	78.07222	9977.377	9709.719	1000.0	1000.0	265000	603.4923	161.45735	801.0565	-189.38087	603.4928	161.45914	798.3754	-219.33858	603.1724	160.35329	798.21735	-190.23256	6.087906	4.632083	54.924004	-12.70119	-604.8223	11.575621	11.197849	12.872941	2368.6759176254272
54	9356.731	210.40599	9600.602	9006.465	10144.202	109.19628	10282.055	9960.021	1000.0	1000.0	270000	608.035	161.57825	806.18445	-347.973	608.0348	161.58177	803.2277	-361.9414	607.6919	160.49194	802.42017	-319.17496	6.1408005	4.6299667	59.130714	-14.625507	-609.3644	12.809541	12.460715	13.465554	2415.3273174762726
55	9209.83	304.93396	9487.558	8712.492	8424.632	221.94096	8748.287	8038.505	1000.0	1000.0	275000	612.0189	162.13435	806.6519	-312.542	612.0187	162.13696	807.8151	-318.55002	611.65515	161.02863	809.1319	-353.61774	6.1509295	4.5892873	54.280697	-12.207676	-613.3181	12.053669	11.87702	13.11916	2461.563308954239
56	8941.537	532.01276	9504.744	7938.624	10008.721	94.337555	10125.988	9827.107	1000.0	1000.0	280000	615.403	162.49915	810.5496	-352.78973	615.40356	162.49948	812.748	-371.19778	615.02203	161.36188	806.6927	-391.8621	6.197274	4.6308384	62.17893	-11.853296	-616.68054	12.151848	11.674616	13.035957	2508.2559683322906
57	9522.734	211.90038	9745.608	9118.298	9746.731	66.31615	9875.598	9661.315	1000.0	1000.0	285000	620.01013	161.86378	813.7334	-267.47366	620.0095	161.86592	811.99005	-293.13892	619.61194	160.7497	812.06714	-297.27026	6.139334	4.612219	64.6976	-12.115942	-621.2632	11.9422455	11.566377	12.845265	2554.607227563858
58	8256.564	2514.42	9776.568	3245.8774	9414.986	82.06835	9541.655	9297.579	1000.0	1000.0	290000	623.72217	163.16342	820.894	-245.2481	623.7225	163.16464	818.6951	-271.3936	623.30963	162.05415	817.19324	-320.46167	6.206299	4.619978	57.54144	-13.4091	-624.9459	12.007537	11.794721	13.603219	2600.8782861232758
59	9310.847	447.6268	9840.613	8653.663	9840.648	156.38571	10041.962	9434.398	1000.0	1000.0	295000	625.8279	166.2361	830.23883	-249.41925	625.82794	166.23741	830.6275	-247.07271	625.3806	165.11736	830.93805	-263.62402	6.2065616	4.604687	64.5382	-11.638305	-627.0365	12.32307	11.949124	13.353722	2647.4555785655975
60	9362.318	273.42477	9802.551	9068.945	9678.979	101.63785	9771.54	9446.367	1000.0	1000.0	300000	629.8262	166.15298	834.97974	-146.37708	629.8261	166.15352	833.30273	-162.11922	629.41327	165.03464	832.5392	-151.14102	6.207837	4.625082	63.47112	-11.708616	-631.0178	11.75259	11.573651	13.208206	2694.197976589203
61	9053.588	896.4152	9772.493	7284.535	10061.279	133.19366	10188.904	9699.991	1000.0	1000.0	305000	634.4069	166.71425	838.3684	-261.0106	634.407	166.71695	837.59546	-352.96024	633.97125	165.60011	835.68604	-167.48648	6.3188376	4.6277547	76.28295	-13.894358	-635.57825	12.595982	12.317527	13.9447155	2741.4705855846405
62	8971.26	1038.236	9657.457	6918.7334	10053.337	97.0258	10217.685	9879.015	1000.0	1000.0	310000	637.396	168.76706	839.2362	-305.29492	637.39575	168.7674	839.66064	-277.2463	636.9425	167.62495	838.50024	-288.63727	6.261404	4.586297	63.680378	-14.108224	-638.5599	12.794077	12.744942	13.994574	2787.774889230728
63	9420.481	104.56616	9485.157	9212.123	9829.547	124.27046	10059.414	9549.77	1000.0	1000.0	315000	641.61835	167.63133	842.8259	-247.84831	641.61835	167.63377	843.60095	-250.75294	641.12836	166.55405	838.91376	-281.06732	6.3284364	4.618824	56.141426	-11.72429	-642.77277	13.244222	13.00433	14.343175	2834.4408688545227
64	9569.744	219.57722	9971.562	9346.949	10278.927	173.36575	10587.565	9922.617	1000.0	1000.0	320000	643.991	169.29253	845.9928	-263.48694	643.9914	169.29195	842.3503	-224.98456	643.5047	168.17789	842.2224	-238.31667	6.341162	4.6169877	65.91408	-12.478469	-645.16144	14.222612	13.925216	14.946062	2881.3899252414703
65	9392.456	284.84955	9668.683	8917.201	10123.256	96.65947	10357.863	9992.917	1000.0	1000.0	325000	647.74414	169.38246	848.15875	-237.26955	647.74347	169.38512	845.4558	-224.75842	647.23785	168.28812	845.78864	-274.56003	6.367107	4.599712	74.23558	-15.333261	-648.8769	13.607705	13.46143	14.376266	2927.6529564857483
66	9366.596	309.17606	9629.184	8786.901	10346.992	74.51471	10519.05	10242.906	1000.0	1000.0	330000	651.09485	167.3884	849.01636	-194.18549	651.0952	167.38988	847.42523	-184.06273	650.5799	166.20992	849.3017	-173.08226	6.3928633	4.6543508	67.02204	-13.796535	-652.2622	13.974134	13.618888	14.65051	2974.736153125763
67	9686.618	323.84055	10170.114	9273.008	10151.253	202.37254	10414.075	9650.334	1000.0	1000.0	335000	654.6211	167.23817	853.981	-190.05151	654.6205	167.24052	853.9994	-192.74268	654.096	166.08182	849.87366	-219.28821	6.41148	4.6191425	64.422646	-13.428991	-655.7587	12.858127	12.532477	13.998788	3021.152580499649
68	7819.1436	3410.8726	9940.844	1012.9227	10190.592	126.86929	10348.418	9922.036	1000.0	1000.0	340000	655.2719	170.63155	856.00446	-235.34555	655.2724	170.63301	856.96173	-211.00188	654.68896	169.54453	852.32874	-201.62701	6.3866763	4.642158	59.53914	-12.831749	-656.3376	14.198753	13.934884	15.195048	3068.9250495433807
69	9770.086	231.3472	10024.42	9344.422	10267.791	89.967735	10387.677	10122.186	1000.0	1000.0	345000	658.22394	170.06445	858.3694	-241.57799	658.22406	170.06448	856.75903	-226.11893	657.6637	168.94257	853.7344	-212.17732	6.487195	4.675713	55.991623	-11.660347	-659.317	14.578468	14.352345	14.813959	3115.7901699543
70	9661.339	252.63843	9873.912	9165.023	10049.813	89.33233	10173.741	9885.849	1000.0	1000.0	350000	661.94696	170.14178	856.7269	-219.74504	661.9475	170.14143	859.16486	-219.57666	661.39386	169.03012	857.9997	-193.47923	6.518549	4.641564	64.87393	-12.0718975	-663.0168	13.796381	13.518072	14.201939	3162.8959703445435
71	9807.225	198.3565	10051.535	9602.785	10409.976	89.755325	10578.579	10261.476	1000.0	1000.0	355000	665.024	170.27318	859.20233	-122.43189	665.0242	170.273	860.7707	-97.89174	664.4518	169.12894	857.40466	-156.07567	6.4724584	4.6441064	66.333145	-12.482906	-666.0802	13.6794	13.48204	14.06305	3210.0776212215424
72	9677.972	483.24356	10085.182	8753.194	8512.811	2842.252	10363.821	2921.6072	1000.0	1000.0	360000	668.44366	170.21053	865.1422	-233.15675	668.44354	170.21089	861.33545	-179.15353	667.8436	169.1207	860.6723	-181.59785	6.530887	4.6613016	58.96655	-12.693132	-669.4868	14.063107	13.898245	14.626662	3257.675776720047
73	9808.231	137.40305	9991.877	9609.077	10231.121	168.36546	10429.029	9901.581	1000.0	1000.0	365000	671.5953	169.77618	865.80505	-185.21925	671.59595	169.77649	865.28644	-181.14796	671.0155	168.61794	862.9757	-193.06033	6.570158	4.6260962	60.84738	-12.77791	-672.6051	14.046863	13.731666	14.106059	3305.34375166893
74	9171.721	800.7449	10040.426	7723.3735	10109.51	85.19645	10210.303	9987.35	1000.0	1000.0	370000	675.19104	169.43199	867.98755	-201.47054	675.19147	169.43195	867.1494	-223.80147	674.5845	168.31415	865.27466	-163.12202	6.5376525	4.580399	66.71931	-12.423014	-676.165	13.651103	13.408534	14.028274	3352.848997116089
75	9653.503	219.41972	9886.74	9338.968	10309.0	66.103485	10429.617	10198.052	1000.0	1000.0	375000	677.5833	169.68237	869.92804	-261.88342	677.58344	169.684	869.19434	-204.59415	676.96216	168.58127	869.06256	-212.93266	6.5230284	4.6057916	56.752457	-18.998837	-678.5547	13.290988	12.858487	13.32124	3400.547326564789
76	9487.413	477.69897	10002.069	8667.721	10821.611	73.588295	10920.317	10699.881	1000.0	1000.0	380000	680.55865	168.0863	874.98553	-201.9176	680.5586	168.08632	871.8386	-200.78758	679.9428	166.89368	869.84467	-199.23325	6.5021286	4.5369196	52.167866	-14.680705	-681.5183	13.229894	13.133806	13.921887	3447.3137834072113
77	10040.143	265.29645	10423.698	9684.572	10912.27	104.90539	11093.877	10724.089	1000.0	1000.0	385000	683.2208	169.0835	880.48553	-174.90898	683.2208	169.08612	878.65955	-179.1158	682.56995	168.00916	875.7776	-161.70547	6.567878	4.5661187	59.04581	-12.160942	-684.1672	13.794756	13.81638	14.356971	3495.2091732025146
78	10020.979	160.97165	10282.215	9781.358	10554.693	83.505165	10667.014	10399.523	1000.0	1000.0	390000	686.2985	168.87767	882.0136	-297.01318	686.29895	168.87576	881.2046	-273.1565	685.63086	167.78673	880.03467	-262.9191	6.6209536	4.6222744	68.30842	-12.508797	-687.2517	14.639435	14.513616	14.954742	3542.717803478241
