Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
18	-318.8839	43.113636	-266.1485	-386.30878	1000.0	-32.90471	8.874822	15.698254	-43.092045	76000	-6.198883e-09	292.5062	-0.021790972	-57.359375	5.2518845	0.015134659	0.1565	8.0	85.12991333007812
19	-408.39215	43.062397	-354.98825	-459.02347	1000.0	-33.477398	6.985277	3.2782881	-41.930744	80000	1.2159347e-08	369.43213	-0.019435892	-53.44162	5.211337	0.016262334	0.1915	7.0	89.4569571018219
20	-367.06287	90.237885	-249.92288	-462.77484	1000.0	-34.976116	7.1201096	21.095234	-42.432285	84000	-5.00679e-09	267.85126	-0.013079026	-57.768875	5.1829295	0.020204833	0.22975	5.0	94.30540657043457
21	-389.4226	59.889626	-292.33478	-446.75034	1000.0	-32.981754	9.279465	9.985165	-42.58377	88000	2.002716e-08	246.02588	-0.013687793	-34.141144	5.1921906	0.02463382	0.26625	5.0	98.7677731513977
22	-340.94345	118.55367	-191.90697	-519.88196	1000.0	-35.066376	9.528842	8.692696	-43.03693	92000	-7.033348e-09	487.46863	-0.043108672	-98.84201	5.2358317	0.01593543	0.211	18.0	103.42864418029785
23	-384.2881	44.268566	-318.12622	-433.08078	1000.0	-33.007793	8.478633	20.997839	-42.743324	96000	2.3841857e-09	189.48804	-0.0426701	-55.365204	5.2221475	0.016836481	0.20675	18.0	107.75573992729187
24	-357.9404	51.17098	-270.4263	-399.76205	1000.0	-32.9534	10.615707	9.161199	-42.559216	100000	2.7179718e-08	342.89532	-0.014438969	-61.17694	5.180886	0.016967217	0.2005	5.0	111.79700589179993
25	-329.5534	88.98171	-182.50702	-421.16528	1000.0	-31.310617	9.898797	23.84576	-42.312782	104000	-1.6689301e-09	228.23106	-0.012254145	-34.600433	5.1646447	0.021180943	0.25375	5.0	116.10812425613403
26	-348.58566	81.69369	-260.98328	-431.30185	1000.0	-31.465218	9.543603	13.77963	-41.948063	108000	3.8146974e-09	180.75325	-0.016024526	-23.75557	5.1669526	0.01765474	0.22725	6.0	120.6312484741211
27	-319.60736	60.952713	-234.72598	-387.65286	1000.0	-31.110006	9.085581	4.225042	-42.22218	112000	-3.218651e-09	203.06668	-0.016762607	-39.59227	5.2023134	0.017381119	0.286	6.0	125.0020501613617
28	-374.36914	45.115032	-326.82452	-440.72556	1000.0	-33.66675	4.5805926	-0.8063575	-40.582634	116000	4.768372e-10	136.33823	-0.040638003	-9.571693	5.144756	0.015926827	0.19475	18.0	129.13148760795593
29	-301.92184	47.346943	-224.8244	-343.60977	1000.0	-30.867458	7.724449	23.724497	-41.374855	120000	-1.4781952e-08	162.72957	-0.043980148	-27.49501	5.140215	0.016205722	0.19425	19.0	133.38723587989807
30	-317.99954	121.27726	-116.24642	-439.38943	1000.0	-28.460875	8.525581	10.586301	-39.621223	124000	5.722046e-09	293.46793	-0.058897704	-54.072647	5.104637	0.015374649	0.30275	33.0	138.45199394226074
31	-310.90616	88.983475	-181.6651	-421.5591	1000.0	-29.48357	8.2407	26.833244	-40.054916	128000	-9.536743e-09	168.85497	-0.045420505	-29.672836	5.0495467	0.01602145	0.20025	20.0	143.17474913597107
32	-304.7929	44.601	-242.06798	-364.48633	1000.0	-29.993237	8.695796	9.275395	-39.926853	132000	-2.324581e-08	148.38806	-0.016562292	-15.135468	5.0367365	0.016495062	0.19	6.0	147.49755358695984
33	-338.80536	54.540543	-275.71732	-414.96902	1000.0	-28.738184	8.053812	13.506155	-39.259605	136000	1.013279e-09	174.49399	-0.04506856	-37.355362	5.0179157	0.016119083	0.2265	21.0	152.09238862991333
34	-252.89911	73.75344	-151.02031	-356.34482	1000.0	-29.58398	6.7595744	12.875647	-41.303963	140000	-1.9788741e-08	310.0934	-0.019914126	-84.31061	5.0350757	0.014652924	0.233	7.0	156.4576234817505
35	-335.3531	35.76955	-301.38757	-394.2019	1000.0	-26.367731	8.301963	14.472428	-39.48026	144000	7.152557e-09	331.21436	-0.018857786	-59.695557	4.9988194	0.015723446	0.21075	7.0	160.71022939682007
36	-334.7877	27.731705	-299.17468	-365.4049	1000.0	-30.054327	6.2310038	29.828276	-42.355167	148000	1.6570091e-08	132.71915	-0.044107955	-23.638023	5.0758085	0.016640674	0.21275	19.0	164.85267043113708
37	-354.07364	30.782316	-318.58652	-399.7484	1000.0	-27.570929	12.349716	33.154087	-41.083527	152000	2.2411346e-08	296.67456	-0.062501974	-161.71646	4.9920316	0.015363299	0.30675	40.0	169.3425121307373
38	-271.01376	21.56606	-254.35172	-307.66763	1000.0	-30.9247	4.161955	-11.696963	-43.25982	156000	-1.1205673e-08	235.80441	-0.043862563	-75.86667	4.9810004	0.015819753	0.194	19.0	173.88626337051392
39	-248.90596	43.740456	-177.54156	-292.18216	1000.0	-25.721638	5.2862334	3.7379327	-39.359962	160000	-2.7656554e-08	155.93697	-0.05173901	-36.712982	4.9703965	0.015115974	0.25775	26.0	178.217449426651
40	-257.9668	39.292675	-196.66454	-303.62482	1000.0	-22.821644	7.4622087	9.621966	-38.987045	164000	6.437302e-09	215.78868	-0.01479479	-39.41263	4.9380507	0.018823149	0.24175	5.0	182.67865371704102
41	-274.53546	51.511936	-205.41824	-332.4514	1000.0	-23.526714	6.55355	11.502104	-39.484226	168000	3.2663344e-08	252.73482	-0.042503398	-41.79492	4.858704	0.016687011	0.21675	18.0	186.94099879264832
42	-253.36974	72.15601	-142.48996	-338.91483	1000.0	-25.783665	5.5337176	1.6858788	-40.29696	172000	-2.193451e-08	220.57373	-0.036351282	-37.000168	4.9234753	0.015867036	0.1905	14.0	190.98469591140747
43	-273.52228	34.732853	-215.32388	-303.22482	1000.0	-23.81121	5.6192365	7.607803	-38.657326	176000	2.193451e-08	117.064964	-0.021499306	-33.742355	4.825404	0.017041223	0.20375	7.0	195.2844955921173
44	-256.0387	64.45947	-149.57036	-318.7763	1000.0	-22.151392	9.595559	13.398227	-37.364185	180000	-4.529953e-09	153.30672	-0.021667419	-36.922226	4.8726006	0.015262416	0.18225	8.0	199.32085990905762
45	-259.01447	5.0333066	-253.96333	-267.2635	1000.0	-27.161915	7.6586943	11.867279	-36.79723	184000	2.3126603e-08	107.52536	-0.017677259	-18.54641	4.8713202	0.017678514	0.22025	6.0	203.27227926254272
46	-242.03583	83.49782	-169.03355	-383.32077	1000.0	-9.228145	17.29853	32.40766	-34.408424	188000	-3.7789345e-08	823.37775	-0.042830568	-608.5783	4.7839947	0.016988408	0.19075	17.0	207.72938752174377
47	-235.03036	20.91328	-217.26004	-269.1887	1000.0	-21.715668	6.457394	13.925455	-39.178463	192000	9.536743e-09	150.97023	-0.040604256	-31.854233	4.8169246	0.016540028	0.1935	16.0	212.02321815490723
48	-212.14746	69.18079	-104.340195	-293.13156	1000.0	-22.511688	5.981776	4.572609	-35.62109	196000	6.437302e-09	146.537	-0.052428864	-19.56092	4.771443	0.015858239	0.25575	28.0	216.29572105407715
49	-233.31456	38.642414	-183.45222	-272.4661	1000.0	-21.095242	6.2143273	0.44753787	-31.791698	200000	1.45435335e-08	120.79261	-0.01679075	-16.706291	4.7140245	0.017245026	0.20875	6.0	220.497891664505
50	-258.69876	46.502922	-185.48253	-306.5511	1000.0	-21.093672	7.386428	7.2892632	-33.2598	204000	4.4703485e-09	199.95012	-0.017516166	-40.13336	4.7253904	0.015402024	0.21175	6.0	225.11459112167358
51	-190.38849	79.24968	-72.984314	-291.4337	1000.0	-24.394905	5.9817567	7.199255	-38.428387	208000	1.7642975e-08	231.04332	-0.048885692	-53.79535	4.77097	0.016273247	0.2335	22.0	229.51485085487366
52	-184.36798	54.37559	-148.04793	-278.17606	1000.0	-18.231863	7.3778987	7.992631	-36.820526	212000	4.2915342e-09	180.2241	-0.04500951	-22.912537	4.744634	0.016235871	0.25275	20.0	233.99911069869995
53	-140.35376	85.021255	-24.889893	-261.85742	1000.0	-19.093136	8.079045	14.249043	-32.046288	216000	-2.026558e-08	187.99896	-0.042648092	-61.967545	4.7263	0.016673502	0.19275	17.0	238.25614976882935
54	-246.31676	28.935656	-202.3234	-283.57626	1000.0	-16.584005	8.451626	15.690953	-31.922714	220000	-1.4305114e-08	149.73584	-0.013205781	-62.39971	4.663138	0.017501242	0.23925	5.0	242.6705458164215
55	-159.15002	60.401516	-83.2827	-228.99574	1000.0	-14.213924	6.5903535	13.372869	-32.637535	224000	-2.4914742e-08	212.28671	-0.048404574	-39.336456	4.66544	0.015374207	0.2395	21.0	247.09072875976562
56	-208.47699	52.776936	-137.92458	-260.96347	1000.0	-18.37163	7.3334594	9.305832	-32.16564	228000	1.0490417e-08	128.6037	-0.042185947	-18.131462	4.6588655	0.016123693	0.197	16.0	251.26426649093628
57	-231.44513	28.857464	-193.79477	-265.99277	1000.0	-19.09192	7.8649483	7.0358095	-32.82502	232000	2.6106834e-08	133.70946	-0.015931485	-32.526756	4.692199	0.020718155	0.2135	5.0	255.39084315299988
58	-147.1591	91.88417	-43.995018	-292.16147	1000.0	-20.844824	7.4158254	10.591652	-32.876503	236000	1.6450882e-08	202.83577	-0.0136405965	-90.33868	4.6294026	0.017464321	0.19175	5.0	259.73913168907166
59	-237.71211	56.29869	-182.19554	-307.17792	1000.0	-19.483027	9.056114	10.969476	-31.208275	240000	2.0384789e-08	249.4785	-0.047806263	-63.218033	4.604535	0.015567682	0.245	22.0	264.21779799461365
60	-258.772	30.498224	-235.32782	-311.21167	1000.0	-22.976383	10.987504	30.092678	-35.590294	244000	2.6226044e-08	142.2252	-0.046920862	-30.383545	4.612676	0.016521778	0.23375	22.0	268.8519649505615
61	-74.68444	135.5095	62.753277	-299.45862	1000.0	-17.97297	9.911303	18.62592	-36.089775	248000	-7.152557e-09	320.2445	-0.041039374	-155.61288	4.502613	0.015956981	0.19075	16.0	273.05168056488037
62	-253.41838	53.426403	-167.26103	-306.61746	1000.0	-12.111294	12.004158	19.94317	-33.53533	252000	5.3644182e-09	376.94147	-0.054657478	-192.39586	4.443699	0.016117886	0.292	27.0	277.3782866001129
63	-125.23018	52.541817	-41.590084	-174.71754	1000.0	-20.468298	7.1054244	13.781042	-37.036137	256000	-1.001358e-08	324.93533	-0.052585524	-125.89299	4.481979	0.016151711	0.26375	24.0	281.7132956981659
64	-89.34897	18.374468	-60.363155	-105.59146	1000.0	-11.259981	9.39479	21.767353	-33.386074	260000	-2.0980835e-08	194.11241	-0.019023824	-34.963318	4.454259	0.014035274	0.159	7.0	286.17656350135803
65	-182.13734	93.68629	-21.491367	-253.70154	1000.0	-13.65136	8.950789	17.207577	-27.023777	264000	-5.2452087e-09	112.63828	-0.012160084	-25.832443	4.445003	0.022241268	0.25275	4.0	290.4340398311615
66	-162.93304	70.63307	-83.735146	-245.84143	1000.0	-15.274513	9.087411	15.097573	-30.092869	268000	1.5199184e-08	108.04086	-0.014014432	-13.396851	4.4069486	0.022093307	0.21	5.0	294.76259779930115
67	-202.47281	73.981155	-108.56252	-315.83194	1000.0	-17.307882	10.156195	11.433944	-31.767097	272000	-4.887581e-09	158.928	-0.016530225	-19.900406	4.475234	0.015666636	0.2505	6.0	299.06654810905457
68	-207.85446	101.68951	-41.356754	-313.7834	1000.0	-15.081242	8.937242	17.15048	-32.718845	276000	-3.671646e-08	296.15155	-0.050041795	-50.26367	4.457213	0.016248954	0.27375	24.0	303.4569616317749
69	-162.4171	56.400486	-74.072395	-215.16216	1000.0	-18.126232	8.673168	14.308792	-36.427822	280000	9.536744e-10	152.87833	-0.02119404	-31.406914	4.387713	0.015709009	0.2005	7.0	307.789687871933
70	-41.36741	119.265396	86.28288	-216.44815	1000.0	-13.401135	7.6664004	23.0076	-32.85132	284000	-1.9073486e-08	280.44183	-0.040186796	-114.170685	4.418501	0.0166233	0.18225	15.0	312.60868740081787
71	-80.20319	43.618206	-30.377165	-150.19275	1000.0	-4.4550653	10.212994	21.819492	-28.434183	288000	4.2915342e-09	193.54459	-0.012452155	-25.714584	4.3443966	0.01945219	0.27025	5.0	316.59895634651184
72	-169.57744	121.40702	-10.803614	-310.3774	1000.0	-10.358084	10.064044	17.689932	-27.384455	292000	-1.6093255e-08	218.42569	-0.0661191	-49.89081	4.338461	0.015270113	0.335	43.0	321.02091789245605
73	-46.439133	43.31602	10.529848	-106.9578	1000.0	-6.407941	8.928159	23.007343	-35.148914	296000	-2.2649765e-08	193.02171	-0.016225068	-42.27368	4.382867	0.01676119	0.23475	6.0	325.3487637042999
74	-101.092705	100.535355	5.7946377	-249.91425	1000.0	-6.110239	7.8084474	17.269487	-28.074007	300000	1.29342075e-08	356.98343	-0.01644375	-84.130554	4.3603396	0.015245876	0.22475	6.0	329.67430424690247
75	-43.557297	47.4605	4.5606008	-119.34012	1000.0	-3.8463116	10.169557	31.937809	-37.000206	304000	7.867813e-09	206.46921	-0.013216348	-46.693985	4.3771663	0.019436864	0.272	5.0	333.8875901699066
76	-68.76015	118.34582	74.245224	-244.2582	1000.0	-6.043364	9.575603	20.891256	-30.937393	308000	6.198883e-09	163.05606	-0.014245507	-49.452232	4.315757	0.018031117	0.21925	5.0	338.1429307460785
77	-27.786598	38.23087	31.940386	-61.24399	1000.0	0.027405364	7.155103	27.127325	-27.552265	312000	4.2915342e-09	181.44179	-0.06210461	-35.9281	4.3194685	0.015371637	0.27825	43.0	342.7839734554291
78	-73.575714	143.52538	77.65385	-288.71692	1000.0	-0.61294323	7.4473567	26.473982	-22.341766	316000	1.1920929e-09	512.56256	-0.038045745	-256.14612	4.327303	0.01648925	0.198	15.0	347.25404500961304
79	30.01329	49.119698	89.51227	-47.100983	1000.0	-3.012919	7.0470157	17.344288	-32.699574	320000	-2.4318695e-08	289.92752	-0.013099406	-70.311386	4.323333	0.019563023	0.26625	4.0	351.4280812740326
80	-49.877884	73.185135	59.279873	-146.24207	1000.0	-0.29554322	8.414513	24.060448	-31.327503	324000	-3.242493e-08	220.73466	-0.039644387	-44.585327	4.284457	0.015792169	0.20075	16.0	356.32567381858826
81	-147.12819	58.831654	-57.187847	-213.147	1000.0	-9.066975	9.879325	15.370019	-30.583662	328000	2.0861625e-08	138.33734	-0.053019647	-63.948357	4.3024035	0.015965335	0.24875	24.0	360.4961349964142
82	-6.0376296	78.67738	75.567665	-135.68086	1000.0	-5.076756	5.375393	12.712078	-26.048403	332000	-3.695488e-09	261.79785	-0.017690213	-53.16455	4.2740264	0.016810585	0.21175	6.0	364.39078736305237
83	23.564196	98.359695	161.63313	-71.237915	1000.0	0.4420464	6.3859687	20.551016	-24.69374	336000	-1.2218952e-08	245.2125	-0.024539411	-37.88031	4.2439404	0.014751873	0.20725	8.0	368.45309042930603
84	52.116276	46.73532	130.5866	7.274213	1000.0	2.7465165	6.478823	20.429335	-21.190048	340000	1.45435335e-08	224.50006	-0.048869178	-37.787094	4.240242	0.0152630005	0.24425	25.0	373.0938296318054
85	64.228455	84.66355	204.52095	-7.057438	1000.0	3.9503908	7.027918	25.95685	-32.287685	344000	1.9788741e-08	408.12393	-0.042949192	-55.108612	4.2218113	0.016735813	0.23775	18.0	377.07107162475586
86	24.940702	74.395836	125.90027	-51.966957	1000.0	4.2426405	9.9397335	28.423138	-31.106995	348000	6.9141386e-09	264.92017	-0.014230148	-42.774857	4.211597	0.016009757	0.21325	5.0	381.121933221817
87	-6.4381456	92.10209	127.03785	-126.657234	1000.0	3.348623	7.89799	28.118843	-28.045591	352000	1.6212464e-08	312.46918	-0.05116546	-97.019485	4.1898026	0.01609724	0.247	23.0	385.35268902778625
88	39.186684	40.815956	96.34008	-18.80352	1000.0	1.1906332	6.7081957	22.475357	-25.46085	356000	-3.33786e-08	205.46951	-0.05089233	-73.383514	4.208388	0.016052425	0.27125	22.0	389.3754127025604
89	17.825764	30.199007	57.25735	-22.142527	1000.0	5.6197286	6.267569	30.033098	-24.220537	360000	8.34465e-09	281.05075	-0.037634764	-46.37372	4.2104955	0.015827235	0.197	16.0	393.8655595779419
90	-40.465702	64.66831	29.48201	-135.93813	1000.0	2.2579327	8.401632	30.15672	-28.383202	364000	-2.2292138e-08	303.81207	-0.04707869	-75.31656	4.110225	0.016780673	0.2495	19.0	398.6249487400055
91	-17.111296	85.85586	111.798584	-109.23644	1000.0	-7.4388785	9.666976	20.692987	-29.950418	368000	6.6757204e-09	235.6358	-0.045331746	-71.013275	4.140211	0.016298601	0.21025	19.0	402.82985043525696
92	150.86578	50.007294	215.17757	77.88518	1000.0	5.344571	7.8145475	27.763168	-28.427877	372000	-7.390976e-09	290.35263	-0.053722024	-115.38153	4.1291385	0.015434515	0.26975	27.0	407.2450602054596
93	52.034252	87.091995	191.44379	-48.12716	1000.0	13.492168	5.746304	29.270588	-20.74337	376000	6.198883e-09	308.442	-0.016757604	-104.857864	4.089802	0.01568319	0.234	5.0	411.47879242897034
94	101.84054	164.34872	268.29523	-163.86942	1000.0	3.1544156	8.674973	25.754368	-26.257675	380000	-1.3589859e-08	384.1204	-0.02101438	-162.28583	4.101619	0.016675072	0.1735	7.0	415.6685516834259
95	158.5124	82.44282	247.32835	32.57015	1000.0	12.059278	13.075121	39.669384	-34.19613	384000	9.536744e-10	162.05379	-0.04671388	-42.679695	4.0728674	0.015624823	0.2275	20.0	420.09766840934753
96	84.59003	107.430954	233.12808	-22.999527	1000.0	16.492735	6.4530272	35.88867	-23.60248	388000	9.775162e-09	478.4999	-0.042670883	-128.18533	4.0477138	0.01614458	0.2375	19.0	424.3065378665924
97	181.84656	64.97362	279.32693	99.66824	1000.0	9.796685	8.754563	32.699688	-24.878735	392000	-2.861023e-09	268.64877	-0.0160049	-82.78148	4.010853	0.01535499	0.229	5.0	428.35798835754395
98	38.359367	44.290424	105.75203	-12.425908	1000.0	14.817348	7.811736	34.709614	-26.721436	396000	8.8214875e-09	502.7132	-0.033714347	-174.26135	4.0904784	0.01604733	0.20375	12.0	432.62155175209045
99	14.009918	84.32779	109.534035	-76.55585	1000.0	1.1955483	10.74147	27.46165	-30.35029	400000	-8.5830685e-09	284.80063	-0.045268707	-40.521378	4.0086613	0.015343555	0.2535	19.0	437.2696008682251
100	123.7296	52.926025	205.38498	57.236744	1000.0	4.4159346	7.3152986	27.9336	-27.868135	404000	1.8119811e-08	304.1071	-0.01378018	-82.32277	4.024984	0.015167043	0.21725	4.0	442.2613081932068
101	-31.430986	100.71237	121.83209	-148.65709	1000.0	7.20204	10.077797	28.862644	-24.746351	408000	1.704693e-08	298.82605	-0.06539107	-124.31589	3.9735048	0.015547901	0.29625	40.0	446.8123850822449
102	75.48654	102.05452	206.33977	-77.84017	1000.0	1.2147688	6.486486	28.969728	-24.210793	412000	-1.502037e-08	375.41074	-0.01494322	-65.71774	3.9645889	0.01598804	0.21275	5.0	451.08594942092896
103	143.048	68.86172	257.3609	84.426605	1000.0	6.215729	7.550332	30.106384	-22.396318	416000	-6.556511e-09	290.45078	-0.03411934	-88.4043	3.9313579	0.015546698	0.186	13.0	455.3393063545227
104	207.11395	84.7706	337.24847	109.60251	1000.0	13.695482	6.3803096	30.67006	-25.579063	420000	4.2438508e-08	304.91275	-0.01373541	-78.01193	3.9006615	0.016741248	0.20675	5.0	459.609943151474
105	74.52459	64.04381	143.94403	-29.37343	1000.0	18.506542	8.2401495	37.262997	-28.502037	424000	7.092953e-09	421.2756	-0.04667553	-144.02097	3.920877	0.015669338	0.23625	19.0	463.808345079422
106	116.45903	73.02512	235.68945	48.840282	1000.0	7.851588	8.386921	32.131573	-25.560328	428000	2.9325486e-08	235.10202	-0.013336412	-31.871078	3.8500664	0.017804537	0.25725	4.0	467.64271092414856
107	169.06949	36.933037	225.62105	130.20908	1000.0	11.418109	6.2115126	31.808918	-21.172562	432000	7.987023e-09	256.86658	-0.048132423	-42.27426	3.9123945	0.01639301	0.2735	21.0	472.0989582538605
108	193.73611	118.350235	279.96466	-9.227789	1000.0	15.204426	7.6530995	35.18075	-30.028145	436000	3.8146974e-09	413.53705	-0.045958307	-64.23639	3.8661752	0.016243272	0.2575	20.0	476.52926421165466
109	264.39816	52.101364	314.35254	177.18129	1000.0	19.771935	8.98713	44.568527	-28.958942	440000	2.861023e-09	313.47913	-0.05407496	-64.46738	3.9018264	0.016041165	0.27825	24.0	480.7122721672058
110	240.4013	28.167227	273.7926	200.3133	1000.0	23.599178	6.9139347	40.146942	-9.313414	444000	-9.298325e-09	182.20212	-0.0652555	-35.75331	3.849286	0.0154362945	0.31325	44.0	485.9013967514038
111	194.25284	24.752361	228.34071	164.33739	1000.0	21.570545	5.7950535	36.497936	-11.744306	448000	1.5974045e-08	232.25801	-0.04756556	-38.94522	3.8362865	0.016540507	0.2635	21.0	490.1744213104248
112	252.57677	107.78765	433.96936	156.66699	1000.0	18.489534	5.8084292	32.98827	-10.55423	452000	-5.1259996e-09	345.13943	-0.043031383	-64.46942	3.833019	0.01652097	0.256	17.0	494.53935742378235
113	64.4078	117.168106	189.28247	-127.25279	1000.0	16.149406	13.856606	44.249172	-22.727743	456000	2.7298928e-08	418.16898	-0.016359167	-164.08307	3.8148963	0.01911105	0.2555	5.0	498.8274927139282
114	58.82122	117.232124	210.74617	-101.58747	1000.0	1.4927986	18.206835	33.901073	-36.29815	460000	1.0490417e-08	192.21458	-0.050854173	-38.030914	3.7935283	0.016437469	0.26625	22.0	502.8837037086487
115	148.67245	200.12848	344.55478	-181.93877	1000.0	8.507848	19.111912	38.841072	-33.586594	464000	-1.0490417e-08	253.28644	-0.017420582	-54.600494	3.7427497	0.017806126	0.20975	5.0	507.08291816711426
116	94.74784	198.45969	264.3129	-243.18556	1000.0	11.913158	19.966217	38.714886	-31.686129	468000	-1.9311905e-08	269.36444	-0.044546727	-58.915497	3.8297026	0.015629385	0.25075	19.0	511.2463119029999
117	182.6846	116.58922	369.66382	49.026268	1000.0	16.730507	8.370829	39.98086	-22.54658	472000	-2.2172928e-08	387.63425	-0.048131272	-57.449646	3.7865038	0.015490847	0.25125	23.0	515.8168382644653
118	153.51173	196.92436	322.6139	-177.49883	1000.0	14.351708	13.31835	43.25988	-31.877323	476000	1.9550324e-08	336.65558	-0.04622604	-54.39395	3.7476287	0.01643575	0.25525	20.0	520.1965937614441
119	209.72618	33.264946	255.67169	161.67519	1000.0	17.875816	8.875545	44.709583	-23.656567	480000	1.001358e-08	263.48282	-0.04716705	-50.61931	3.709462	0.015560051	0.25025	21.0	524.5352845191956
120	275.70068	57.14265	322.11273	178.37231	1000.0	21.529284	6.862039	41.512108	-15.946516	484000	2.861023e-09	327.92755	-0.045469213	-59.059174	3.7504556	0.01667133	0.246	19.0	529.2728471755981
121	281.92484	68.48175	357.16528	206.29808	1000.0	25.656366	7.5908165	49.363228	-14.261407	488000	1.1444092e-08	310.20395	-0.047745045	-43.81421	3.6750526	0.016740311	0.26175	19.0	533.8806419372559
122	216.22928	49.12093	267.169	146.19688	1000.0	23.938992	8.897031	47.544373	-19.497051	492000	-4.482269e-08	340.31842	-0.012214343	-66.091034	3.6157725	0.021334354	0.22225	4.0	538.0540885925293
123	283.91003	108.8422	416.86182	113.65251	1000.0	21.41064	8.210803	44.979347	-20.08472	496000	2.5868415e-08	403.52298	-0.044936854	-77.78931	3.680796	0.015932133	0.28025	19.0	542.309707403183
124	222.83205	36.203896	264.3153	178.20726	1000.0	25.254984	9.240019	49.3518	-19.898987	500000	-5.00679e-09	280.6485	-0.044246662	-90.757675	3.6589215	0.016156234	0.24025	19.0	546.6187608242035
