Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
11	4166.3057	116.58825	4351.814	4011.5889	4301.6772	133.70454	4456.745	3978.0461	1000.0	1000.0	55000	179.79674	75.871506	282.86145	-47.434288	179.79732	75.87179	282.92798	-43.140938	-182.07214	16.824913	459.65279841423035
12	2797.1165	1664.8951	4273.0664	141.85512	4325.3047	100.48106	4441.9453	4104.697	1000.0	1000.0	60000	192.49982	82.83106	299.45328	-41.24141	192.49992	82.83113	302.6128	-40.92407	-194.5266	17.855896	501.70122241973877
13	4256.0396	94.37786	4401.591	4112.7466	4205.8066	848.1742	4632.4736	1670.5232	1000.0	1000.0	65000	206.70895	87.667816	319.66437	-67.30203	206.70937	87.66718	317.2907	-73.6908	-208.85657	20.217628	542.7562069892883
14	4368.9917	96.0642	4543.7593	4268.9316	3996.6401	652.6626	4380.0454	2058.0195	1000.0	1000.0	70000	221.86574	90.12157	333.009	-77.10838	221.86589	90.12066	332.5716	-74.49583	-223.95065	21.405424	584.9873144626617
15	4301.2334	119.36936	4419.573	4118.4697	4539.6064	140.09068	4784.5244	4340.1997	1000.0	1000.0	75000	235.09612	92.21149	342.3026	-58.169964	235.09673	92.210785	340.58417	-66.03166	-237.10155	22.141624	627.6600439548492
16	4526.5264	82.79454	4578.02	4362.2593	4597.7896	151.64009	4805.1836	4288.7856	1000.0	1000.0	80000	247.71146	93.48446	355.5367	-57.563198	247.71175	93.48385	353.44006	-61.118694	-250.01033	22.980606	670.677627325058
17	3645.2085	1977.0663	4881.9673	-296.1385	4400.026	1158.7654	4895.908	931.8831	1000.0	1000.0	85000	256.8106	97.81012	361.32025	-59.00763	256.81122	97.80898	362.436	-48.134426	-258.69736	23.606009	713.4650146961212
18	4278.8135	667.01544	4714.7554	2950.042	4933.5312	83.81432	5082.853	4802.5728	1000.0	1000.0	90000	266.67453	100.41661	373.13068	-77.0682	266.67526	100.415146	373.80164	-73.28849	-268.8658	24.303722	756.2767362594604
19	4826.923	121.78939	4957.01	4667.0327	4903.609	82.729164	5024.6895	4779.0796	1000.0	1000.0	95000	275.34616	103.329956	380.18402	-101.987335	275.3466	103.32871	380.15216	-96.280594	-277.30927	26.070719	798.9828283786774
20	4794.331	140.05885	4972.7817	4555.366	3286.522	1767.0829	5213.5195	-126.18602	1000.0	1000.0	100000	284.771	104.53029	388.26978	-101.93071	284.771	104.52926	389.99673	-108.09492	-286.7795	25.911932	841.6461665630341
21	4815.365	140.73553	4952.688	4588.463	4976.2783	681.6242	5360.2817	2956.3896	1000.0	1000.0	105000	293.99408	105.595825	398.4165	-97.23442	293.99457	105.594025	398.64365	-120.085625	-295.9938	26.22115	884.190842628479
22	4470.3647	758.7479	5011.5503	2979.559	5208.9663	101.38603	5352.6104	5031.1665	1000.0	1000.0	110000	301.34702	107.18074	404.30585	-108.32969	301.34772	107.178444	404.26248	-133.0136	-303.28244	28.153812	927.0800819396973
23	4915.551	107.01252	5094.802	4763.4204	5271.5317	112.320366	5483.929	5094.638	1000.0	1000.0	115000	308.77875	108.57666	411.42917	-90.202965	308.7787	108.57553	411.0796	-103.043365	-310.5789	27.0345	969.3479368686676
24	4950.8296	138.41391	5135.3877	4818.448	5171.3345	109.19039	5359.1553	4979.8496	1000.0	1000.0	120000	316.12415	109.549225	417.52356	-136.2653	316.12488	109.54731	417.14944	-114.98262	-318.11224	28.33035	1011.9118864536285
25	4038.0317	1800.5317	5044.946	445.00635	5355.2725	90.16678	5512.5835	5234.206	1000.0	1000.0	125000	322.6513	111.24249	423.8778	-124.29455	322.65176	111.24128	422.17267	-143.39746	-324.23	28.461319	1053.9710021018982
26	5107.321	171.03514	5381.6123	4842.361	5370.5674	85.10013	5496.3193	5234.829	1000.0	1000.0	130000	328.2244	113.56241	441.28415	-114.91391	328.22522	113.560394	440.38882	-119.85617	-330.3664	28.907005	1096.676560163498
27	5188.2827	92.84287	5255.932	5012.0093	5443.5093	91.909805	5586.2266	5259.835	1000.0	1000.0	135000	335.09958	114.25467	444.77823	-117.12973	335.1001	114.25374	446.5337	-139.34079	-337.0112	28.3713	1139.4706807136536
28	5244.302	123.99082	5369.0425	5044.1226	5368.8438	94.13478	5514.597	5241.6235	1000.0	1000.0	140000	341.66	114.18211	449.81128	-125.36263	341.66025	114.18029	449.54858	-136.38004	-343.16766	28.011438	1182.6329917907715
29	4819.5205	1212.6929	5576.6133	2401.5051	5521.266	128.20694	5700.7305	5297.754	1000.0	1000.0	145000	347.64523	114.8099	457.1712	-142.03293	347.64594	114.8079	456.32028	-126.651	-349.2185	27.569475	1225.6776232719421
30	5358.485	58.16629	5442.577	5265.8765	5696.9077	72.915306	5810.2285	5583.8247	1000.0	1000.0	150000	353.25525	116.093155	464.0079	-172.60652	353.25598	116.09185	461.621	-155.7783	-355.0464	28.105188	1269.1323363780975
31	5380.24	86.48324	5526.4688	5256.601	5762.115	99.97124	5883.7817	5527.0522	1000.0	1000.0	155000	358.95322	117.46145	464.6107	-135.93423	358.9533	117.46052	464.5291	-152.51392	-360.82632	28.178093	1312.573543548584
32	5513.5303	67.37466	5584.069	5401.107	5784.969	55.73681	5902.8896	5713.3184	1000.0	1000.0	160000	364.9191	118.136765	471.4723	-158.53854	364.91965	118.134834	470.9255	-160.41983	-366.87173	28.42675	1356.8867182731628
33	5572.661	172.85284	5820.1313	5277.581	5997.4243	79.2882	6117.858	5868.8735	1000.0	1000.0	165000	371.41028	117.56434	475.2646	-137.81364	371.41098	117.56212	473.41156	-188.2279	-373.3012	29.527912	1399.728039264679
34	5561.344	84.06027	5633.1313	5396.9473	5908.917	117.87489	6067.0425	5687.784	1000.0	1000.0	170000	377.04794	118.2667	482.60266	-142.21596	377.04813	118.26502	481.61987	-146.298	-379.11993	29.962568	1442.93856716156
35	5788.151	96.02384	5930.2446	5635.622	5971.5093	76.95413	6056.0034	5846.9004	1000.0	1000.0	175000	382.61346	118.78871	489.00812	-141.15761	382.61374	118.78804	485.02484	-163.93193	-384.39896	29.31425	1486.8659980297089
36	5715.3145	117.86273	5908.2285	5588.3164	5951.111	134.92772	6099.0464	5668.03	1000.0	1000.0	180000	388.33377	118.890755	498.9964	-106.8996	388.33444	118.88857	503.6273	-114.57882	-390.21283	29.55485	1529.2702069282532
37	5774.956	172.63403	6011.417	5487.0796	6282.4736	186.30534	6573.4775	5952.999	1000.0	1000.0	185000	393.73276	118.82285	506.53177	-112.12748	393.73312	118.8223	509.61575	-123.45858	-395.49194	31.137278	1572.7918906211853
38	5871.167	185.25534	6114.162	5616.328	6012.4	820.4009	6443.958	3596.1375	1000.0	1000.0	190000	399.28296	118.32462	529.379	-119.19966	399.28317	118.32399	532.1264	-119.99446	-401.1923	29.79045	1617.107877254486
39	5838.552	207.42787	6036.8228	5447.423	6694.0312	187.21605	7053.8237	6355.844	1000.0	1000.0	195000	405.26334	117.93649	533.34	-108.322136	405.2634	117.93379	532.09906	-154.48187	-407.11273	30.131882	1660.1350700855255
40	6193.6978	147.25972	6389.7827	5971.397	6516.364	104.2986	6601.6953	6292.0356	1000.0	1000.0	200000	411.0652	118.22227	548.20856	-102.706474	411.06564	118.220924	546.4924	-109.873764	-413.1334	31.09233	1704.2351541519165
41	5095.493	1463.2974	6288.5464	2660.725	6187.3696	1124.8921	6834.4497	2855.6636	1000.0	1000.0	205000	415.21887	120.933365	548.8176	-145.76277	415.2195	120.93107	552.6022	-139.08635	-417.27957	34.15097	1748.7492530345917
42	6253.1323	200.00815	6554.755	6022.131	6254.7725	918.50397	6796.7334	3520.4912	1000.0	1000.0	210000	420.42514	122.884575	561.90625	-177.30956	420.42575	122.88264	564.66895	-206.08575	-422.3467	36.71195	1791.9305772781372
43	6344.8047	329.20056	6722.34	5768.165	6771.065	184.21082	7009.9995	6329.155	1000.0	1000.0	215000	426.83755	122.35008	570.37866	-171.49342	426.83807	122.34845	571.33575	-189.33427	-428.9324	38.599083	1836.2554490566254
44	6389.5293	212.3252	6641.6846	6026.2007	6561.72	216.93901	6766.828	5983.1655	1000.0	1000.0	220000	432.61575	122.85222	573.66547	-154.12172	432.61557	122.8518	577.2888	-166.89012	-434.6418	41.188408	1880.4226372241974
45	6517.7803	221.05382	6815.413	6150.7593	6797.947	501.08536	7187.647	5342.715	1000.0	1000.0	225000	438.2307	123.64037	585.63934	-166.8388	438.23083	123.63856	583.316	-139.9809	-440.4923	39.486893	1925.22221493721
46	6647.263	101.18159	6729.138	6451.4277	6838.654	172.02559	7237.5083	6571.87	1000.0	1000.0	230000	444.72794	123.14061	589.88806	-170.85558	444.7282	123.139336	589.13	-203.57607	-446.86945	41.497456	1969.6167736053467
47	6664.505	135.95767	6896.4414	6503.554	7258.675	124.134346	7466.8184	7068.567	1000.0	1000.0	235000	449.72998	124.383385	597.3619	-196.00941	449.73007	124.38085	597.0027	-163.50378	-451.8234	41.62069	2013.9976842403412
48	6732.0664	247.91493	7188.9805	6462.7397	7264.1133	177.0764	7618.8945	6977.392	1000.0	1000.0	240000	456.2214	124.16485	607.84235	-163.92944	456.22226	124.16254	606.36865	-201.60568	-458.3618	42.98079	2058.928098678589
49	6967.1055	353.54178	7333.9614	6409.586	7203.9297	155.12167	7442.1167	6908.4473	1000.0	1000.0	245000	462.3605	124.45893	612.9787	-205.68355	462.3599	124.45801	613.9568	-221.36598	-464.7318	43.00542	2103.290456056595
50	6993.185	240.0144	7398.9487	6749.0767	7297.8203	138.81825	7502.814	7068.7983	1000.0	1000.0	250000	468.45932	125.26679	620.04944	-195.61348	468.45984	125.26503	622.5946	-213.93414	-470.4437	44.118286	2148.0678894519806
51	6968.8936	82.908264	7112.9355	6868.6826	7629.8584	120.565636	7856.417	7386.003	1000.0	1000.0	255000	474.73233	125.68329	627.9697	-182.36761	474.73233	125.68048	628.527	-195.0004	-477.2212	44.75084	2193.4535970687866
52	7404.331	247.22043	7778.7563	7116.5063	7434.475	112.22695	7598.2803	7252.1514	1000.0	1000.0	260000	481.6274	125.25309	646.41425	-168.57504	481.62775	125.25113	643.11505	-193.95677	-483.9928	45.576237	2238.825347185135
53	7291.139	333.62436	7769.2363	6825.8965	7199.128	1826.9199	8252.892	1785.0444	1000.0	1000.0	265000	488.1078	125.56719	652.5591	-185.74736	488.10803	125.5654	648.7766	-236.70981	-490.42996	47.043404	2283.632933139801
54	7380.221	426.30914	8112.168	6787.0864	8090.218	193.49193	8426.367	7794.371	1000.0	1000.0	270000	494.56726	126.19836	661.301	-141.6887	494.5673	126.19572	661.6472	-136.25795	-497.06546	46.785458	2328.3574352264404
55	7885.6797	209.95143	8112.8926	7497.2773	7925.9624	155.95638	8253.807	7692.3457	1000.0	1000.0	275000	501.69562	127.14079	671.74396	-184.10957	501.6959	127.13922	672.0357	-183.07709	-504.62036	50.996204	2373.4621057510376
56	7669.5103	157.35062	7910.963	7447.017	8053.655	307.56958	8537.204	7331.919	1000.0	1000.0	280000	508.91806	128.81522	673.44196	-189.87738	508.91812	128.81364	676.84985	-191.33424	-511.6816	52.509045	2419.238632917404
57	8080.3384	283.08398	8614.0	7790.1562	8591.967	98.95601	8751.901	8445.609	1000.0	1000.0	285000	516.67255	129.16022	688.65857	-181.96393	516.67267	129.15787	695.2993	-168.15369	-519.5537	54.223576	2464.3528442382812
58	8029.1416	154.27315	8337.155	7935.8057	8556.533	125.78624	8824.655	8356.93	1000.0	1000.0	290000	523.74445	131.39699	698.0677	-210.24524	523.7442	131.3961	699.92566	-196.14333	-526.7614	57.64836	2508.8810272216797
59	8101.378	307.9608	8544.834	7587.9517	8578.904	139.41467	8784.019	8335.474	1000.0	1000.0	295000	531.6057	132.07419	712.31995	-184.47293	531.606	132.07161	706.87054	-201.91447	-534.5148	60.237217	2551.5393600463867
60	8016.587	259.02618	8242.432	7682.2275	8180.8623	997.65533	9021.364	5263.317	1000.0	1000.0	300000	538.76025	133.50171	718.5969	-217.84247	538.7603	133.49956	719.895	-258.3085	-541.64526	62.240925	2596.240861415863
61	8297.714	365.97794	8822.298	7728.551	8988.645	193.8454	9306.849	8629.091	1000.0	1000.0	305000	545.7809	134.44417	729.841	-202.46439	545.7814	134.44157	729.9785	-219.00568	-548.7333	63.621975	2641.013429403305
62	8266.231	132.14783	8482.096	8096.2383	8739.872	137.96944	8965.499	8542.155	1000.0	1000.0	310000	553.00226	135.07184	742.77576	-213.49081	553.0022	135.06996	752.16077	-188.9694	-555.79114	69.24436	2687.2436294555664
63	8437.157	229.07541	8833.644	8127.2236	8752.443	167.35342	9021.626	8456.458	1000.0	1000.0	315000	559.1142	136.01068	752.94543	-202.31853	559.1139	136.00867	752.6404	-214.78297	-562.3078	70.44313	2733.5723440647125
64	8376.748	241.7377	8678.159	8127.666	9034.541	162.7166	9300.627	8767.914	1000.0	1000.0	320000	565.774	136.81311	754.1084	-173.81638	565.7745	136.81099	752.07184	-246.77567	-568.8177	73.19329	2778.4081869125366
65	8633.698	270.7105	8960.35	8155.999	8407.584	1185.492	9008.012	4871.3594	1000.0	1000.0	325000	572.62445	137.50697	769.9211	-136.75653	572.62494	137.50583	765.0695	-152.87085	-576.1134	73.631546	2824.149044752121
66	8650.131	146.20393	8827.644	8453.463	9067.189	195.10349	9485.731	8733.367	1000.0	1000.0	330000	579.3991	138.83293	774.39484	-201.89424	579.3989	138.83058	771.21106	-177.63968	-582.68195	74.29049	2870.0662002563477
67	8591.948	197.7947	8884.76	8279.706	9301.556	225.30844	9717.115	9021.135	1000.0	1000.0	335000	585.257	139.53972	779.06464	-196.38377	585.25775	139.5363	776.1736	-173.39676	-588.4047	75.27866	2916.422831773758
68	8698.518	352.9296	9088.715	8060.301	9079.455	275.1434	9538.696	8499.056	1000.0	1000.0	340000	591.12213	140.57149	786.2788	-160.93318	591.12225	140.57019	784.42737	-156.68834	-594.4173	75.8628	2961.194830417633
69	8764.984	345.1367	9212.713	8334.387	9058.211	267.49118	9635.794	8691.918	1000.0	1000.0	345000	596.7686	141.72154	794.601	-218.11797	596.76825	141.7197	788.6626	-164.89304	-600.1422	80.03338	3006.257982969284
70	8673.811	657.49274	9107.849	7366.494	9149.242	93.464264	9258.992	8928.917	1000.0	1000.0	350000	602.4935	142.97142	795.83826	-189.81955	602.4938	142.96956	795.96277	-197.2821	-605.59125	82.098366	3052.656915664673
71	9013.253	239.85144	9243.947	8596.598	9117.894	157.32344	9297.51	8794.463	1000.0	1000.0	355000	608.04486	143.52972	798.1623	-171.25728	608.0452	143.52902	795.63574	-187.52701	-611.36816	82.85518	3099.656121492386
72	9043.509	217.15892	9316.307	8730.468	9382.104	140.61678	9588.004	9193.337	1000.0	1000.0	360000	613.2425	145.01329	805.4223	-144.69283	613.2427	145.01172	803.96564	-159.55872	-616.7694	85.36257	3146.619126558304
73	8793.709	609.9604	9401.551	7655.8545	9256.93	146.58453	9488.414	9082.109	1000.0	1000.0	365000	618.9687	144.8963	807.9529	-164.27911	618.9687	144.89331	805.23895	-143.76248	-622.3408	84.72682	3193.3186106681824
74	9091.23	242.82884	9423.361	8705.759	9534.508	312.779	9831.339	8730.225	1000.0	1000.0	370000	624.32117	145.36787	810.6873	-172.48117	624.3213	145.36687	808.04755	-175.67026	-627.6545	86.30305	3239.1378676891327
75	8971.661	132.09988	9151.627	8804.316	9725.37	119.36407	9928.546	9570.29	1000.0	1000.0	375000	629.1893	147.51195	819.3983	-149.83968	629.1897	147.50926	815.05133	-135.02682	-632.6161	86.69509	3283.928176879883
76	8356.126	791.35547	9119.397	6942.4946	9382.056	337.7914	9798.616	8835.431	1000.0	1000.0	380000	633.69977	148.97752	824.86176	-176.45168	633.70044	148.97392	819.021	-187.85791	-637.0647	88.276024	3329.312518596649
77	9015.037	319.92297	9432.021	8474.018	9713.086	187.11867	9958.082	9416.723	1000.0	1000.0	385000	638.3378	148.9718	832.78796	-195.82678	638.33746	148.97237	825.6486	-199.9064	-641.7348	93.53609	3374.734878540039
78	9245.307	162.06651	9404.882	8952.222	9850.986	205.77274	10235.188	9524.789	1000.0	1000.0	390000	642.726	148.98459	835.4514	-201.07608	642.72614	148.98656	832.6323	-266.9695	-645.976	99.82776	3419.62003326416
79	9289.735	184.15456	9475.367	8962.865	9533.857	168.80533	9757.797	9187.768	1000.0	1000.0	395000	646.7651	149.39995	836.1123	-263.3235	646.76526	149.39607	836.6816	-258.57416	-650.22424	96.36873	3463.219270467758
80	9255.101	185.7791	9394.625	8886.966	9628.144	654.4771	10086.049	7748.262	1000.0	1000.0	400000	650.95087	149.01575	843.55505	-192.84526	650.95135	149.01376	840.7724	-183.38379	-654.4905	94.85339	3507.6120944023132
81	9132.881	264.61646	9514.0625	8800.957	9819.915	169.44926	10051.706	9481.077	1000.0	1000.0	405000	654.6154	150.23454	849.10364	-242.10686	654.6151	150.22989	848.4783	-240.02087	-657.8522	96.973854	3553.3052229881287
82	9372.884	390.05978	10073.891	9038.859	9584.425	236.49002	10203.677	9313.932	1000.0	1000.0	410000	658.22284	150.85405	846.9847	-266.12247	658.2229	150.85356	845.36426	-257.62537	-661.5776	100.72015	3599.219933986664
83	9302.047	243.2488	9513.491	8846.448	9744.051	164.17441	9946.907	9390.565	1000.0	1000.0	415000	662.4982	150.44768	849.97437	-239.37486	662.4985	150.44687	847.4726	-220.35635	-665.9968	102.336174	3645.6479699611664
84	9453.375	255.447	9763.72	9042.67	9758.254	133.20401	9967.3545	9547.081	1000.0	1000.0	420000	665.978	150.67776	850.13745	-329.78497	665.97894	150.67502	851.3858	-295.47446	-669.69385	102.092674	3691.054322719574
85	9479.938	212.63344	9819.861	9210.38	10120.681	225.55295	10430.804	9597.489	1000.0	1000.0	425000	669.566	150.3636	857.4118	-269.8013	669.56555	150.36124	856.50195	-232.8714	-672.9978	101.273865	3736.06227684021
86	9542.3125	172.04984	9698.562	9251.519	9964.082	197.10432	10275.815	9641.945	1000.0	1000.0	430000	672.4334	150.63234	857.395	-196.96417	672.43384	150.62903	858.8462	-222.88708	-675.92456	98.64224	3781.5721957683563
87	9468.934	174.19011	9652.425	9143.154	9533.514	1518.7827	10193.227	4991.7456	1000.0	1000.0	435000	676.292	150.1749	859.85706	-265.86356	676.292	150.17375	858.24255	-214.58795	-679.8787	101.9417	3827.7962176799774
88	9660.9795	243.44914	10019.527	9279.766	10118.375	154.41019	10383.22	9829.425	1000.0	1000.0	440000	679.13776	150.55888	860.4993	-231.51363	679.1381	150.5561	863.85175	-259.22778	-682.6312	102.59882	3873.9293689727783
89	8948.719	1417.9824	10088.199	6196.5312	10089.875	138.39397	10396.423	9862.408	1000.0	1000.0	445000	682.1062	150.41223	872.51526	-131.45981	682.1064	150.41121	870.7783	-119.99261	-685.4965	99.31103	3919.308351755142
90	9505.866	244.50037	9727.421	9067.425	10255.863	132.25887	10568.0	10072.569	1000.0	1000.0	450000	684.9042	150.63777	867.96655	-163.94104	684.90436	150.6369	867.9339	-160.3824	-688.4473	96.85752	3964.6589477062225
91	9683.861	267.31705	10064.832	9255.114	10220.639	182.35149	10664.93	9928.76	1000.0	1000.0	455000	688.3574	150.09297	877.1506	-131.38466	688.3583	150.09085	875.00543	-173.9374	-691.6908	97.681076	4010.429674386978
92	9347.762	471.38947	9789.365	8476.55	10076.039	99.89674	10252.68	9947.347	1000.0	1000.0	460000	691.7667	150.72289	876.2061	-178.58961	691.76697	150.72089	873.4435	-230.80397	-695.2201	100.21355	4057.1614139080048
93	9414.12	339.99362	9698.79	8767.807	10229.635	159.50616	10494.276	9994.666	1000.0	1000.0	465000	694.6487	151.16704	884.2436	-133.80148	694.64844	151.16707	880.26434	-114.84032	-697.78	101.64538	4103.59158873558
94	9786.643	118.29822	9942.303	9644.765	10352.623	152.16129	10651.387	10160.454	1000.0	1000.0	470000	697.97784	151.11491	889.983	-158.96284	697.9779	151.1138	881.4483	-128.45386	-701.4157	96.984695	4149.239808320999
95	9661.463	286.0308	9953.207	9257.753	10263.541	220.43863	10663.862	9927.048	1000.0	1000.0	475000	701.20465	151.60423	884.60266	-171.74014	701.2043	151.60286	883.9546	-158.79839	-704.6199	99.01611	4196.020704507828
96	9587.088	231.82413	9992.276	9352.244	10289.944	159.40791	10461.606	9915.946	1000.0	1000.0	480000	704.34973	151.33502	888.01514	-159.07013	704.34955	151.33391	888.39935	-184.88434	-707.553	102.02592	4241.2666029930115
97	9577.828	147.82318	9863.274	9433.853	10042.007	107.037766	10228.726	9785.465	1000.0	1000.0	485000	706.7619	152.19023	894.91693	-131.03877	706.762	152.18945	888.76843	-129.04338	-709.9294	102.67317	4287.5665555000305
98	9531.325	295.51947	9837.902	9127.219	10228.37	114.6345	10399.344	10042.518	1000.0	1000.0	490000	709.7884	151.9006	892.4729	-113.65821	709.7883	151.89734	893.647	-136.92194	-713.0288	99.82233	4334.354858160019
99	9845.303	234.85391	10299.213	9661.008	10354.8	187.70862	10545.805	10030.872	1000.0	1000.0	495000	713.08307	150.84608	895.8846	-155.17918	713.0831	150.8442	895.64764	-156.77126	-716.5923	102.25926	4380.8316016197205
100	9617.802	217.66034	10034.876	9435.601	9434.848	157.42613	9849.68	9282.267	1000.0	1000.0	500000	714.97406	151.77158	900.00214	-123.80442	714.97473	151.77069	896.44073	-123.86858	-718.05206	102.58375	4427.34010887146
101	9501.086	273.20773	9920.554	9181.739	9941.941	198.30894	10316.342	9715.717	1000.0	1000.0	505000	717.3185	151.3614	900.36743	-136.83037	717.3185	151.35936	898.041	-116.27068	-720.58954	102.69612	4473.410497426987
102	9871.861	152.33195	10055.95	9613.258	9995.951	159.90834	10201.602	9746.758	1000.0	1000.0	510000	719.9608	150.93562	897.4509	-105.89054	719.96063	150.93477	898.1155	-125.58994	-722.9064	98.580055	4520.170802593231
103	9656.693	339.52527	9994.429	9086.837	9868.861	202.93567	10085.619	9460.954	1000.0	1000.0	515000	722.4203	151.2073	900.7578	-146.62306	722.4203	151.20554	901.89124	-86.54138	-725.48334	101.79303	4566.369522571564
104	9594.948	97.19284	9751.193	9494.993	9230.987	198.43208	9557.379	8950.071	1000.0	1000.0	520000	724.0503	152.9174	904.47327	-199.91087	724.05066	152.91525	904.7951	-195.00009	-726.9764	100.55639	4612.956613302231
105	9723.679	469.4473	10022.613	8787.663	9047.013	218.16487	9466.837	8757.201	1000.0	1000.0	525000	727.0901	152.20415	904.8984	-166.59969	727.08997	152.20564	901.85535	-159.04803	-730.4385	101.96996	4660.724055051804
106	9672.255	388.38177	9947.499	8909.171	10267.65	146.55989	10501.042	10032.707	1000.0	1000.0	530000	729.35693	151.87874	905.92554	-189.49696	729.3568	151.8764	903.6322	-202.90192	-732.1559	101.1458	4707.779131650925
107	9868.411	208.16399	10087.895	9526.299	9894.545	61.29049	9968.236	9753.298	1000.0	1000.0	535000	731.762	151.88281	908.1855	-221.51268	731.7628	151.88026	908.12256	-274.02533	-735.035	101.899826	4754.740211725235
108	9782.042	309.77457	10162.56	9267.291	10210.902	114.917336	10470.631	10048.279	1000.0	1000.0	540000	733.2274	151.97415	910.7067	-138.0463	733.2277	151.9719	909.901	-203.2843	-736.4578	101.23414	4801.913444757462
109	9793.037	234.42044	10090.219	9373.08	10553.466	114.41303	10772.447	10388.258	1000.0	1000.0	545000	735.23035	151.9083	915.3716	-147.51881	735.23016	151.9074	909.81085	-194.50922	-738.68146	103.13716	4849.085175991058
110	9933.358	161.39775	10159.451	9678.93	10462.631	127.190025	10618.564	10130.464	1000.0	1000.0	550000	737.5202	151.98853	912.3976	-130.11765	737.52045	151.98817	913.49347	-121.49941	-740.4414	99.30355	4896.129404067993
111	9954.83	202.06335	10340.125	9790.911	10261.8545	84.6782	10412.843	10081.85	1000.0	1000.0	555000	739.6048	152.08244	914.27606	-117.75919	739.6053	152.07767	916.5115	-129.24446	-742.9974	101.06052	4941.90482544899
112	9869.631	313.50854	10253.158	9439.244	10249.662	77.043526	10421.103	10143.696	1000.0	1000.0	560000	741.7138	152.64867	920.8885	-163.42087	741.7137	152.64708	920.35767	-151.25885	-744.3149	99.05347	4988.24884724617
113	9871.917	236.45436	10162.34	9510.288	10340.658	90.7435	10524.817	10192.364	1000.0	1000.0	565000	744.03046	151.90242	922.91895	-129.61615	744.031	151.90106	920.70825	-132.62668	-746.7983	102.262886	5034.788811922073
114	10074.863	71.78639	10132.546	9937.499	10105.177	159.16318	10323.296	9839.078	1000.0	1000.0	570000	745.57434	152.63216	922.31726	-134.99773	745.57416	152.63046	921.3399	-121.78888	-748.6329	99.32887	5082.927374839783
115	9863.647	209.7168	10258.612	9637.686	10329.897	96.905334	10527.6045	10175.546	1000.0	1000.0	575000	747.76025	151.76459	924.6216	-110.34186	747.75995	151.76465	922.76117	-181.12476	-750.8155	97.530174	5130.623342752457
