Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
31	689.52686	430.6423	1358.6166	54.643627	485.46674	367.99365	1069.1492	102.64195	680.0	413.2	155000	44.903885	10.837013	75.83734	-29.70233	44.904186	10.836801	77.30058	-25.927914	-46.149105	5.6831436	1447.197036266327
32	493.36148	383.19995	1268.2458	-0.020807605	834.9411	262.5114	1195.7557	248.89908	422.08334	847.9	160000	45.86321	11.06852	77.692375	-26.938366	45.863094	11.068886	79.18563	-34.785175	-47.128872	5.8739657	1501.94287109375
33	666.9413	513.8898	1443.0348	23.656246	685.78894	378.07678	1165.1833	127.75659	478.4	652.2	165000	46.882534	11.363144	79.20396	-26.0187	46.882896	11.363668	81.11122	-32.06441	-48.103695	6.305585	1552.4817843437195
34	992.38403	392.7355	1493.0787	215.44426	801.18097	606.1287	1891.767	72.340355	854.6667	490.9	170000	47.95013	11.667026	82.42946	-29.000835	47.95009	11.667026	82.91145	-23.184143	-49.24508	6.701987	1602.973834991455
35	646.4808	299.62863	1048.2357	179.18997	612.93427	434.34055	1423.3616	17.086641	665.4286	574.5	175000	48.967342	11.895312	84.651375	-30.277428	48.96763	11.893529	85.95994	-26.802847	-50.241074	6.562759	1651.8705759048462
36	842.7281	364.87817	1395.5615	160.00171	736.8072	438.56918	1360.2745	49.30433	850.0	599.9	180000	49.859367	12.265337	98.31587	-28.891193	49.859196	12.265192	96.152534	-36.040802	-51.140522	6.922152	1703.5109593868256
37	794.76514	461.20734	1389.5399	83.31782	661.3432	383.03497	1193.7601	84.35924	620.0	528.7	185000	50.62909	12.715961	103.08709	-20.456375	50.628876	12.714378	104.71312	-47.26658	-51.92405	7.244468	1753.0960896015167
38	470.92117	302.95786	1119.8711	90.873695	941.82996	575.6348	1997.3586	311.56952	338.53333	603.8	190000	51.362648	13.249194	98.2026	-47.370308	51.36278	13.248419	99.67942	-56.575268	-52.59354	7.737038	1804.6300246715546
39	658.4824	442.33218	1405.99	43.500057	1316.7297	382.8095	1786.4286	738.1281	608.0	892.5	195000	52.09343	13.805502	99.155876	-32.885315	52.093307	13.805673	96.66272	-40.117676	-53.40392	7.958347	1858.956000328064
40	746.616	482.6634	1519.7067	70.31676	693.4483	432.58044	1439.8219	3.975592	506.22223	589.8	200000	52.812523	14.357246	96.645	-28.556368	52.812496	14.355472	98.35478	-29.963848	-54.09399	8.007176	1907.126140832901
41	598.12976	329.73166	971.921	88.87981	1056.3279	451.06854	1836.1558	176.63354	568.55554	830.6	205000	53.462593	15.000114	96.36737	-41.966698	53.462696	14.999805	96.670265	-33.77937	-54.78517	8.496874	1962.8633031845093
42	496.3266	365.47662	1279.6803	71.10017	816.93475	518.9803	1466.9031	64.81918	483.3	568.6	210000	53.95833	15.36566	98.043465	-50.56575	53.95827	15.362582	98.43177	-36.59906	-55.26545	8.603673	2013.346952676773
43	1041.3942	454.03644	1828.312	233.34671	1220.5089	559.8212	2056.5632	18.74487	655.7778	783.0	215000	54.5585	15.810393	99.64598	-58.44527	54.558533	15.8087225	97.44637	-48.35286	-55.785122	8.907072	2072.300940513611
44	584.67377	437.87164	1637.3425	59.399117	949.4899	739.32367	2171.9333	90.43964	357.35715	484.8	220000	55.593475	16.44566	101.83947	-41.239407	55.593052	16.44495	100.02984	-47.217655	-56.865097	9.231166	2122.0570130348206
45	594.6838	360.29016	1192.3009	113.50761	795.89856	573.5475	1809.3036	50.974487	452.5	477.1	225000	56.44519	16.994823	102.80966	-47.23195	56.445312	16.991104	103.61143	-45.04105	-57.66432	9.680404	2168.392801761627
46	1464.6846	641.56	2119.5635	411.9546	1295.0237	450.95343	2282.9866	722.84607	874.1667	1000.0	230000	57.303844	17.614939	105.569046	-37.588005	57.30374	17.614109	107.973015	-41.281643	-58.610756	9.994191	2227.339494943619
47	1016.63806	618.0775	2043.427	115.43423	1275.2594	494.08594	2101.2954	424.65857	659.0	855.2	235000	58.513523	18.386728	108.12566	-35.7336	58.513214	18.387247	110.763626	-30.256466	-59.844154	10.132399	2279.898353099823
48	1081.1459	719.3443	2221.759	34.962204	1187.0393	780.3348	2361.0784	43.06887	678.375	810.5	240000	59.681263	19.247137	112.3954	-53.43457	59.68118	19.24744	116.77364	-30.902475	-61.03117	10.590445	2338.2610623836517
49	1315.8859	668.6633	2005.213	186.50226	1862.0647	487.5279	2363.6782	893.1456	691.7143	976.0	245000	61.211433	20.284842	118.43763	-26.534935	61.211243	20.28359	119.99198	-52.197807	-62.506386	10.593603	2395.1192111968994
50	1666.232	367.3179	2096.4194	1058.1782	1605.3207	697.9412	2445.9912	50.339443	988.0	765.7	250000	62.50767	21.331656	119.22543	-33.250336	62.507595	21.33093	125.17036	-33.032536	-63.826656	11.453432	2448.2650175094604
51	1428.995	529.7977	2028.3539	783.4258	981.81903	436.19974	2032.8851	345.96207	913.4	918.1	255000	63.532715	22.14124	124.6311	-36.181934	63.5327	22.139736	122.5446	-37.82311	-64.83192	11.74408	2502.927515029907
52	798.4674	538.0872	1702.1528	60.264545	1031.8772	704.78076	2542.244	117.28258	585.44446	636.6	260000	64.79395	23.024942	126.776855	-37.10325	64.79379	23.0217	126.25137	-33.21579	-66.124626	12.059404	2557.3646986484528
53	1087.8168	491.3658	2051.6416	406.44788	1983.8894	661.7497	2615.0854	623.82104	876.1667	990.1	265000	65.900665	23.911194	128.68982	-45.15631	65.90052	23.910492	130.23863	-38.720867	-67.28256	12.892571	2615.474495410919
54	1090.7346	744.5941	2254.4534	5.8436403	1027.4398	579.5239	2315.1	307.545	621.5	678.7	270000	67.237564	24.878757	136.82938	-44.328606	67.23758	24.877672	134.28792	-37.192394	-68.64838	13.168696	2668.6171686649323
55	1192.5298	489.35977	2084.5881	742.75824	1667.1614	816.3197	2837.2046	247.50461	785.6667	751.8	275000	68.465996	25.99659	134.12141	-33.826416	68.46573	25.996056	134.69807	-35.831715	-69.84574	13.760573	2721.071355819702
56	1204.9712	917.80853	2538.2769	59.041553	880.6251	449.29837	1652.9796	124.91042	665.625	494.1	280000	69.85996	27.178875	142.90233	-41.016018	69.86015	27.176252	142.87315	-34.66901	-71.3299	14.785874	2773.521608352661
57	938.8419	848.7098	2569.5935	53.140907	1832.3914	718.957	2783.883	595.85626	525.7778	847.0	285000	71.24146	28.33651	145.8225	-75.67675	71.240845	28.336119	147.54932	-51.26991	-72.78979	15.361434	2826.6675062179565
58	1248.704	813.49585	2552.4265	309.63406	1299.782	558.663	2455.3857	339.34644	615.6667	668.2	290000	72.65926	29.506227	150.0199	-71.54343	72.6594	29.504673	151.16795	-58.738796	-74.232086	16.25271	2883.8400180339813
59	1806.6035	892.64606	2789.0557	476.1224	1682.4626	1212.1154	3083.453	36.160683	692.2857	672.1	295000	74.40705	30.916079	155.99715	-47.17555	74.407196	30.913986	157.29868	-45.694695	-76.00559	17.997292	2934.94961977005
60	1765.6494	751.639	2819.8403	827.2554	712.1791	783.8727	2622.174	58.179947	946.6	327.5	300000	75.708466	32.056206	162.80647	-58.30325	75.70882	32.053932	161.9597	-44.544506	-77.25165	18.067831	2980.879734516144
61	1535.2257	822.661	2737.6057	205.50027	2507.9348	877.2556	3215.8796	539.6733	715.1429	888.4	305000	77.063065	33.41398	162.79291	-73.65231	77.06257	33.412704	161.07602	-48.965454	-78.80637	19.503477	3036.2336921691895
62	1314.2902	824.60034	2740.534	287.9523	1842.526	1217.2776	3481.6426	281.01788	820.6667	614.6	310000	78.647934	34.733395	164.893	-69.398865	78.647995	34.73205	163.23575	-67.91988	-80.23964	20.590149	3088.714129924774
63	1383.2986	1085.2617	3087.3306	17.376862	2141.8977	1061.2705	3237.4602	440.9729	535.0	707.2	315000	79.64605	36.166283	169.65198	-89.97187	79.64642	36.161263	172.90628	-48.492653	-81.29937	21.481094	3145.22078871727
64	969.7807	811.09735	2800.371	139.44685	686.5751	441.47696	1527.1106	39.242474	735.5714	487.9	320000	81.052284	37.59366	172.32062	-71.43543	81.05143	37.590134	171.63509	-61.136063	-82.80426	21.83139	3197.934037208557
65	612.9413	242.485	836.08	84.00584	1504.3347	716.7357	2620.3723	567.01794	589.5	721.0	325000	81.57904	38.848557	178.45319	-61.3222	81.57893	38.848316	176.23662	-63.87142	-83.33106	22.706757	3251.260142803192
66	1968.7465	772.3562	3139.1511	886.67786	2049.7827	1114.8604	3238.2893	122.42033	841.1667	776.4	330000	82.56341	40.070595	179.8665	-55.540417	82.563576	40.06854	181.27806	-48.925613	-84.44596	24.144838	3306.6896438598633
67	2453.2065	998.7239	3088.35	283.38098	2814.984	681.20624	3238.0686	923.9797	854.1667	904.6	335000	84.01672	41.258675	181.82396	-63.583107	84.016815	41.255444	186.53151	-56.45782	-85.83407	24.682941	3364.6688289642334
68	1941.4553	1066.2314	3109.1199	259.86792	1583.3372	919.8998	2837.3552	219.20302	737.0	698.0	340000	85.34604	42.56073	185.97226	-55.56374	85.345406	42.560055	185.87007	-70.740814	-87.16899	25.080252	3420.4346210956573
69	854.56305	752.60114	2690.9705	72.669075	3011.1511	890.01605	3481.1353	366.50323	464.1111	915.3	345000	86.44291	43.84083	190.18727	-52.51992	86.4429	43.84127	192.68184	-45.071014	-88.13453	26.021158	3472.247971057892
70	2249.3782	1360.2916	3569.108	19.30845	2636.5344	1199.1514	3790.0298	403.53442	690.625	848.1	350000	88.34422	45.29466	194.74443	-59.773354	88.34412	45.29167	196.1657	-48.791973	-90.21345	28.201492	3532.2480494976044
71	2105.4014	1215.4945	3371.9233	115.82097	2271.5986	777.44073	3326.8938	917.71893	664.375	841.2	355000	90.24386	46.78002	195.38402	-91.92985	90.243355	46.779232	199.41187	-67.736984	-92.13175	29.20893	3591.5427765846252
72	2420.387	1213.9435	3826.999	306.1875	2818.3604	842.0455	3577.409	971.6747	773.6667	933.0	360000	91.64938	48.183598	197.86865	-60.334858	91.6493	48.183697	198.54982	-52.038223	-93.646736	30.590967	3646.3557500839233
73	1916.991	1307.202	3729.3032	236.36281	3201.5178	715.5728	3751.0635	1563.6764	695.2857	959.3	365000	93.206795	49.81112	198.87271	-68.16903	93.206345	49.80792	203.07642	-60.29106	-95.26907	30.84906	3701.920858860016
74	2014.515	1188.9617	3232.5596	395.9346	2685.5093	999.52246	3560.4604	36.23	664.1429	890.2	370000	94.49148	51.648895	204.85449	-71.36341	94.49148	51.64754	203.3317	-55.544018	-96.540695	31.829832	3755.783576965332
75	2123.4949	974.0512	3378.2004	714.9529	3687.9883	221.98756	3979.5356	3087.6575	624.6667	1000.0	375000	96.56814	53.747635	210.94882	-69.383	96.56879	53.746197	210.45908	-51.211777	-98.66894	34.758717	3819.809503555298
76	3015.4214	1023.83923	3716.4045	983.15356	1825.2633	1185.295	3674.8818	545.1486	857.8	719.3	380000	98.105	55.788555	213.53679	-61.74399	98.105255	55.789234	216.21158	-70.79598	-100.2196	36.087673	3870.0813508033752
77	2261.509	1121.3916	3577.872	507.91254	3402.6333	831.98804	3928.0325	1013.78015	743.5714	915.8	385000	99.22188	57.950645	217.06593	-53.52686	99.22258	57.94849	223.47142	-61.317177	-101.34514	37.739204	3929.840832710266
78	2051.7742	1528.485	3647.2686	93.430176	3090.1482	1308.3496	4027.709	397.36752	697.5	914.3	390000	99.33584	61.60387	220.0735	-67.64528	99.336945	61.59993	218.69954	-109.28302	-101.67999	39.50866	3992.5691089630127
79	2488.4944	1204.4543	3919.085	208.38007	2870.4272	1176.2388	4167.8813	673.9731	729.1429	901.8	395000	100.47344	64.858215	222.04208	-70.16395	100.47857	64.8478	227.50629	-71.37145	-102.8785	40.77227	4052.5914096832275
80	1791.1464	1460.9294	3847.0505	76.59983	3663.8047	609.8971	3945.65	1851.3995	687.0	1000.0	400000	101.28498	66.3914	225.50786	-72.59005	101.29096	66.38121	224.97717	-89.732185	-103.5012	41.076126	4107.378826141357
81	3156.793	867.9738	3983.4612	1436.426	3174.2715	797.47534	3894.7769	1286.7295	897.3333	972.5	405000	102.92441	68.47049	226.6724	-95.35255	102.93806	68.4492	232.0002	-111.36831	-105.52886	43.481514	4169.595773458481
82	2555.9504	1500.9974	3776.7903	65.893555	3665.0813	1289.6577	4469.1553	14.832935	703.0	899.0	410000	102.44303	72.94089	227.81523	-102.769966	102.45244	72.92655	233.80106	-102.37343	-105.031494	46.657585	4225.942026138306
83	2100.186	1597.1759	4007.366	630.21545	3713.3835	1136.6064	4301.3154	413.47968	663.7143	897.6	415000	102.86705	76.11187	231.91727	-89.87285	102.870476	76.10616	234.3903	-82.44238	-105.38979	45.794777	4283.946702718735
84	2906.9827	829.10846	4027.269	1684.9694	2220.0466	1410.4622	4076.5522	289.2765	860.3333	568.3	420000	104.75709	77.45548	234.26926	-98.78104	104.757065	77.45419	234.53719	-143.86267	-107.50266	47.86466	4339.584004163742
85	2264.1885	1028.7177	3802.1616	1070.7274	4214.749	117.80079	4454.595	4082.968	616.0	1000.0	425000	107.60303	78.18921	241.15619	-95.17247	107.60225	78.18931	240.18243	-106.321266	-110.23278	48.30923	4399.22185921669
86	2686.3225	1556.6436	4151.669	94.037994	3186.5603	1449.0858	4439.1406	773.2032	840.8333	830.2	430000	110.18746	78.68203	242.72615	-101.691185	110.188034	78.67881	247.91934	-73.81177	-112.96087	49.41701	4457.5755162239075
87	3535.4507	949.265	4132.4014	1644.6921	2963.7341	1378.1343	4508.162	21.763527	1000.0	687.6	435000	112.99894	79.35424	244.60197	-102.17453	112.999176	79.35256	246.42006	-98.59032	-115.47118	49.664265	4513.265054225922
88	3259.068	1381.8744	4232.395	247.21127	3323.8313	1155.1093	4173.7812	719.3819	820.3333	879.0	440000	115.95935	79.87608	255.01088	-99.25495	115.96052	79.873665	249.83038	-98.40253	-118.54935	50.04424	4571.773584365845
89	2578.1	1707.0521	4349.324	50.261417	2945.9053	1795.3887	4619.2935	328.35846	645.2222	667.1	445000	119.133156	80.2689	253.93015	-110.436905	119.13404	80.26576	254.3441	-116.806244	-121.72097	51.226597	4633.558841943741
90	2499.1304	1285.352	3958.126	613.6939	2913.9502	1577.6497	4344.708	186.4084	630.875	710.5	450000	121.7635	80.74202	264.24466	-72.03295	121.76437	80.74038	273.82343	-89.94968	-124.18422	53.381023	4689.656473875046
91	3516.5984	1264.5457	4318.647	1002.4434	3261.586	1273.7463	4384.7583	308.19443	1000.0	768.3	455000	124.2512	81.48335	256.82947	-105.23589	124.25171	81.485535	263.29474	-88.66294	-127.0458	55.93783	4746.094870328903
92	3502.7285	1018.0314	4330.79	1510.2177	1978.9095	1356.791	4034.3774	185.34187	985.4	500.3	460000	126.13075	82.31043	260.2254	-94.95452	126.129425	82.30998	258.8849	-122.66449	-128.67143	56.38296	4798.93391251564
93	2539.3735	1340.2953	4267.3545	1357.5925	3909.1753	1212.1377	4568.372	315.3369	888.6	907.7	465000	128.34183	82.96383	259.958	-85.54939	128.34258	82.96284	263.62564	-102.44459	-130.88805	56.434517	4853.797338008881
94	3215.08	1341.988	4266.585	674.30115	4292.739	112.97903	4518.1426	4097.9126	786.5	1000.0	470000	130.25911	83.5664	266.29495	-101.01803	130.25948	83.56179	266.0097	-98.42429	-133.03345	57.96187	4912.671409606934
95	2921.955	1381.6951	4368.707	877.42694	3471.1914	1222.0259	4407.9917	1163.7192	702.5	895.9	475000	133.40437	84.44636	267.23587	-90.283264	133.40482	84.441635	275.09894	-111.25743	-136.12726	58.977367	4975.8588280677795
96	4099.776	398.68362	4349.3135	3314.321	4352.1807	208.0678	4621.021	3791.3489	982.0	1000.0	480000	136.07675	85.38114	272.1413	-103.299965	136.07632	85.37942	270.72095	-177.30423	-138.59871	59.580276	5035.756374359131
97	3289.8167	1592.0366	4387.471	209.90105	4033.3809	1070.3976	4686.4023	847.6992	775.4286	924.0	485000	138.79518	86.352325	272.7459	-98.456	138.7943	86.35124	274.21707	-103.861176	-141.48674	61.334896	5099.320510149002
98	3521.4355	1445.2682	4394.57	640.0448	4377.935	81.0305	4502.4673	4260.911	1000.0	1000.0	490000	140.76866	87.2996	275.39032	-149.40051	140.76767	87.29834	273.4408	-127.934555	-143.10016	61.37919	5160.717787504196
99	3779.7593	776.9471	4395.2056	2335.136	4536.359	113.07393	4734.22	4408.9644	879.0	1000.0	495000	143.08513	88.405365	276.53452	-129.99403	143.08527	88.40009	278.0484	-200.8864	-145.82155	63.70965	5216.728041648865
100	2515.154	2053.2104	4601.0884	26.103094	4057.858	985.9684	4659.4307	1252.9432	723.1429	975.0	500000	144.84111	89.468376	277.79376	-101.83139	144.84155	89.4659	279.38974	-67.0133	-147.69633	63.98285	5278.011165857315
101	3014.3435	1212.0916	4411.3438	1058.5704	4292.3174	79.80606	4410.2905	4125.952	691.0	1000.0	505000	146.9618	90.27312	282.28134	-89.507744	146.96007	90.27131	284.56528	-109.70287	-149.6114	63.086494	5337.462316036224
102	3807.1055	1154.6965	4529.5054	1511.0221	4349.8936	697.6097	4773.8525	2325.326	1000.0	929.6	510000	148.9793	90.94983	284.02985	-117.896355	148.97926	90.94719	288.03497	-130.97063	-151.6886	65.93537	5397.751978397369
103	3718.864	1135.888	4549.248	1478.1238	4494.0767	173.08598	4751.774	4240.625	980.6	1000.0	515000	150.73392	91.56204	287.36295	-110.18611	150.73529	91.552025	287.61237	-114.325096	-153.23566	65.19333	5457.397698640823
104	3332.9578	1169.5842	4415.57	1663.1965	4192.411	1028.6119	4687.676	1119.8936	903.5	1000.0	520000	152.84859	92.21256	287.2685	-99.87736	152.84805	92.210266	286.40924	-107.32166	-155.69327	64.96235	5521.735021114349
105	4115.2847	294.15463	4444.102	3561.1326	2794.1724	1751.141	4440.5703	32.340927	960.2	724.4	525000	155.09204	93.19462	289.1313	-99.995895	155.09175	93.19134	290.1103	-114.34605	-157.74982	66.371956	5576.5748879909515
106	3323.6016	1130.1093	4550.4175	1681.5898	4640.5957	126.42062	4784.6406	4361.586	767.2857	995.1	530000	157.70863	94.12081	294.81833	-105.06813	157.70773	94.11725	293.35815	-120.52508	-160.4841	66.99058	5639.485637426376
107	3748.071	974.8262	4527.8804	1995.3839	2958.6875	1499.9117	4774.112	475.1701	853.3333	643.9	535000	159.36989	95.03776	295.41235	-101.757256	159.3685	95.03674	295.47287	-117.26198	-162.19217	67.58991	5696.02295088768
108	3576.2703	1457.0674	4507.4785	682.4009	4335.832	1285.6653	4959.2285	494.5639	832.8	913.6	540000	161.01208	95.80691	298.5854	-135.32315	161.01093	95.804596	297.78842	-108.96085	-163.71391	69.95897	5749.485775947571
109	3435.6406	1591.2496	4555.8916	253.7535	3722.9468	1324.849	4799.0654	1225.4238	786.1429	883.3	545000	163.10757	96.31717	299.13065	-119.33579	163.10614	96.3147	299.10458	-164.21657	-165.9522	68.419914	5812.85347867012
110	3506.364	1445.9912	4738.312	1348.281	4582.3833	794.9162	5094.6133	2273.3958	789.0	938.6	550000	165.11473	96.85851	303.4351	-99.59118	165.11339	96.85984	301.5932	-135.27867	-167.78357	68.85241	5871.367001771927
111	3902.2773	1131.299	4704.1807	1396.7522	3984.5435	1375.9716	4702.117	205.70677	885.6667	906.3	555000	166.88545	97.72142	303.3282	-128.58122	166.88306	97.71776	305.03134	-122.774124	-169.90038	71.291115	5933.8216116428375
112	3272.5637	1240.4496	4577.174	1596.8123	3127.3958	1664.9486	4942.46	207.2788	832.1667	725.1	560000	168.51613	98.27734	303.15186	-122.022194	168.51472	98.27423	304.196	-118.475136	-171.14174	70.32126	5991.886023759842
113	3583.9585	876.5085	4555.3237	2397.0435	4648.872	109.79809	4877.2344	4481.85	889.2	1000.0	565000	169.83682	98.90658	303.72223	-134.63457	169.83675	98.89914	306.29657	-127.95179	-172.67078	70.55138	6049.520148992538
114	3247.438	1629.8832	4601.969	616.2079	3946.5522	1561.3818	5017.811	160.14998	731.7143	819.1	570000	171.76839	99.91902	305.6781	-174.84442	171.76637	99.920425	309.7259	-110.24422	-174.36601	70.14921	6109.297766685486
115	4565.578	248.99826	4969.955	4263.7056	4106.103	1329.6952	4986.3145	285.39667	1000.0	884.1	575000	173.78714	100.8408	310.44626	-115.15891	173.78665	100.83927	309.64584	-220.58495	-176.73363	73.04357	6168.905375003815
