Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
13	3595.7993	55.681473	3681.371	3531.0664	3597.093	68.50606	3684.5054	3473.3767	1000.0	1000.0	65000	329.079	91.79282	422.56317	127.05402	-330.8122	8.416037	638.7605171203613
14	3559.1145	88.51958	3629.2966	3384.3508	3431.786	60.64013	3539.3215	3339.5386	1000.0	1000.0	70000	342.87155	92.81169	430.40137	124.58398	-344.4848	7.7930865	685.2563729286194
15	3609.6216	63.545677	3683.2437	3535.5352	3597.155	59.147175	3694.2578	3507.607	1000.0	1000.0	75000	353.38104	91.91606	435.70093	126.02612	-354.9029	7.871068	731.7524015903473
16	3557.0613	119.205246	3754.7686	3397.5132	3619.228	68.424644	3728.618	3528.4607	1000.0	1000.0	80000	361.28766	90.177826	437.82004	133.15076	-362.7692	7.846806	777.5916495323181
17	3629.843	50.154835	3679.9097	3542.5037	3616.3071	46.66337	3708.9106	3546.9097	1000.0	1000.0	85000	368.37094	86.85271	441.03278	139.5009	-369.8014	7.40228	823.5381243228912
18	3356.8657	672.2196	3767.6787	2017.5103	3762.016	43.084255	3813.0627	3690.456	1000.0	1000.0	90000	373.0888	85.82226	444.39902	143.80559	-374.49695	7.351878	870.0245623588562
19	3793.0073	25.517977	3827.1765	3755.142	3818.4019	70.03748	3906.1804	3696.6216	1000.0	1000.0	95000	378.8899	87.81821	447.68735	134.87016	-380.2467	7.4766703	915.6446940898895
20	3763.6824	46.69883	3840.739	3704.5098	3816.8257	58.628887	3906.0938	3712.2415	1000.0	1000.0	100000	384.75208	87.919815	450.43042	138.96855	-386.11215	8.024794	962.6638176441193
21	3716.9668	94.73024	3809.5557	3554.646	3743.6836	76.772	3823.7026	3561.6885	1000.0	1000.0	105000	390.46698	84.20209	471.63504	136.43112	-391.8472	8.160107	1008.9907627105713
22	3782.4739	58.60958	3881.0913	3716.8726	3789.0117	45.499245	3879.7673	3717.6135	1000.0	1000.0	110000	396.13574	79.11445	555.12726	157.0865	-397.5171	8.159176	1055.2083241939545
23	2895.7866	1730.5264	3831.3389	-564.4411	3769.642	86.27822	3851.7117	3591.567	1000.0	1000.0	115000	402.14523	71.65161	603.1399	177.17334	-403.58582	8.996947	1100.8687040805817
24	3789.0034	50.59849	3856.3254	3708.468	3705.1953	69.73929	3816.3948	3563.0754	1000.0	1000.0	120000	408.07364	62.560608	714.1179	147.76312	-409.56195	9.728009	1147.357058763504
25	3667.0227	79.36285	3782.5303	3540.384	3792.086	56.752834	3877.3962	3702.8306	1000.0	1000.0	125000	415.51044	51.450546	829.4222	107.75077	-417.09396	10.674836	1194.246778011322
26	3760.666	27.864687	3806.4705	3731.5142	3790.2175	53.55999	3883.4338	3724.6257	1000.0	1000.0	130000	423.9376	42.149582	1010.121	185.87924	-425.63794	12.086766	1241.5902621746063
27	3776.077	26.323029	3825.0166	3747.1125	3408.933	891.25665	3853.4905	753.64386	1000.0	1000.0	135000	433.64346	43.505386	1062.4851	168.04778	-435.4136	15.425481	1289.8046123981476
28	2929.017	1708.3806	3838.8997	-486.78806	-456.12152	45.822853	-392.0454	-516.8028	1000.0	1000.0	140000	454.5328	66.29138	1343.9924	167.89561	-460.8189	33.924202	1337.8735723495483
29	-369.70108	48.080452	-305.6725	-429.9214	-375.2932	225.57169	-18.298193	-835.93945	1000.0	1000.0	145000	677.3625	110.0626	2454.543	184.86804	-686.07837	47.55862	1386.1392498016357
30	1417.3492	1576.2675	3475.9143	-412.71436	3233.195	135.81	3462.6787	3034.3674	1000.0	1000.0	150000	671.3784	181.86636	3071.4495	316.7345	-672.5374	28.11937	1435.5489256381989
31	3487.6235	235.54805	3810.4014	3215.7292	3696.1062	46.265347	3760.4631	3621.9985	1000.0	1000.0	155000	610.1946	143.97244	2472.0933	245.11275	-611.2172	18.93135	1484.8931498527527
32	3780.9421	51.121025	3861.4177	3700.282	3755.2336	53.953316	3841.0342	3660.9092	1000.0	1000.0	160000	562.8475	110.2317	1992.0513	261.64877	-563.9387	15.324295	1533.926165342331
33	3674.8918	68.66509	3750.235	3553.7869	3737.0203	72.735214	3844.844	3604.9407	1000.0	1000.0	165000	525.9066	87.135414	1628.2107	274.9801	-526.947	12.971802	1583.5203602313995
34	3815.9094	55.37602	3898.4292	3727.3462	3824.2356	48.782024	3905.05	3742.42	1000.0	1000.0	170000	496.9361	72.62257	1312.2173	248.9639	-497.931	12.0540495	1633.5553421974182
35	3783.4148	21.501253	3800.1255	3741.5168	3684.472	352.06763	3888.3657	2640.235	1000.0	1000.0	175000	474.63458	66.12183	1107.0187	248.80692	-475.61115	11.026181	1682.3649101257324
36	3724.6836	77.00889	3828.651	3606.4453	3804.2905	26.535769	3852.9346	3764.9565	1000.0	1000.0	180000	456.84082	64.27926	926.8927	238.64508	-457.7982	10.316727	1730.8685879707336
37	3774.9058	59.979847	3844.6836	3693.179	3741.2551	59.92261	3816.4204	3603.7202	1000.0	1000.0	185000	443.66174	64.73025	777.4679	211.54182	-444.58926	8.852489	1780.2962000370026
38	3802.382	39.53855	3873.1047	3759.8162	3651.6199	58.589546	3746.5776	3536.447	1000.0	1000.0	190000	432.86206	67.73893	680.5233	179.7404	-433.7816	9.228766	1829.590027809143
39	3760.8665	112.00177	3872.845	3563.0925	3837.489	50.241093	3901.5293	3733.7456	1000.0	1000.0	195000	425.20157	70.07824	605.96344	180.85957	-426.11835	8.315539	1876.867623090744
40	3738.2102	48.84628	3802.6758	3653.8042	3577.45	95.51748	3743.6604	3395.846	1000.0	1000.0	200000	418.95114	71.968	556.462	152.41992	-419.8169	7.975325	1926.8778717517853
41	3746.7231	95.96562	3839.4624	3622.9104	3844.4102	72.501854	3937.0728	3685.391	1000.0	1000.0	205000	413.681	74.02673	503.1853	142.92313	-414.51956	7.455295	1974.1518404483795
42	3706.129	47.86113	3771.4712	3654.3958	3840.1782	65.65565	3942.0586	3743.5208	1000.0	1000.0	210000	409.0578	77.18022	457.97223	112.70922	-409.86072	7.2467384	2020.941013097763
43	3764.8433	30.018045	3794.9412	3710.334	3822.4844	72.39368	3925.6675	3696.86	1000.0	1000.0	215000	405.5405	80.85081	454.51172	97.40764	-406.35364	7.3294735	2068.720647573471
44	3761.8801	31.893126	3787.9824	3701.2395	3796.017	76.880005	3889.987	3644.8538	1000.0	1000.0	220000	402.6583	84.34169	451.99246	90.226555	-403.40906	7.0192	2116.2488644123077
45	3659.088	233.76936	3808.838	3197.5896	3827.6562	52.105537	3917.5254	3738.0955	1000.0	1000.0	225000	399.88342	87.559326	450.26193	76.37941	-400.6281	7.046558	2164.1849501132965
46	3780.6606	26.224817	3810.9731	3740.9958	3805.5066	63.53342	3893.926	3687.256	1000.0	1000.0	230000	397.83835	90.350044	448.31046	65.890656	-398.55923	7.4563656	2212.419023036957
47	3761.4688	95.35212	3882.7815	3642.7415	3860.7969	67.97037	3964.511	3732.6687	1000.0	1000.0	235000	397.00873	92.89171	461.87613	49.364113	-397.7947	6.9037094	2259.2438702583313
48	3798.6008	34.89526	3861.5222	3760.2585	3753.9165	88.52331	3860.678	3540.6997	1000.0	1000.0	240000	396.999	94.166435	497.40665	47.702175	-397.7271	6.925883	2305.6462841033936
49	3786.4883	27.00474	3816.3486	3751.5503	3827.8406	68.56976	3945.7285	3701.314	1000.0	1000.0	245000	396.3648	95.31402	546.65826	48.49133	-397.09796	6.9537797	2352.6087918281555
50	3742.0527	46.40196	3786.399	3666.4248	3838.016	51.829052	3910.4321	3738.884	1000.0	1000.0	250000	396.41394	95.58564	595.0598	49.2763	-397.13077	6.686922	2401.319489479065
51	3792.4102	39.806316	3853.6692	3751.7842	3810.0437	65.46263	3909.1973	3700.596	1000.0	1000.0	255000	396.17957	96.49796	729.905	22.93449	-396.9231	6.817746	2448.989152431488
52	3783.728	52.277985	3849.3794	3697.704	3735.3633	67.41576	3830.3218	3622.7	1000.0	1000.0	260000	396.49094	95.663315	804.6373	30.491966	-397.184	7.0251923	2498.398046731949
53	3780.7305	33.06939	3823.407	3735.384	3833.6602	47.389114	3949.8696	3767.684	1000.0	1000.0	265000	395.57538	94.9846	719.01886	24.233898	-396.24182	6.9721017	2546.2114102840424
54	3792.1743	83.23594	3896.373	3670.7761	3832.7415	55.054905	3946.4119	3741.3682	1000.0	1000.0	270000	396.1545	94.64741	738.8145	-7.5474114	-396.87216	7.1658373	2595.0702373981476
55	3795.857	33.829178	3843.6177	3751.7988	3824.8022	54.993153	3925.0278	3748.2515	1000.0	1000.0	275000	397.45108	92.65838	771.9165	17.105118	-398.17435	7.055654	2644.2570493221283
56	3791.6934	32.009403	3834.6838	3744.992	3388.2124	1219.1637	3861.9277	-266.87866	1000.0	1000.0	280000	398.36588	91.673546	795.2784	34.8252	-399.09772	7.027335	2692.1141650676727
57	3801.358	39.97294	3843.036	3737.349	3749.8354	120.42129	3881.932	3453.8948	1000.0	1000.0	285000	399.1482	91.15435	888.2312	-4.284808	-399.8364	7.171706	2740.888825416565
58	3728.353	161.68944	3859.9404	3410.311	3343.8809	1328.4221	3892.2573	-635.1655	1000.0	1000.0	290000	399.9642	91.3977	950.94165	16.994339	-400.70255	9.909402	2790.375361442566
59	3738.5535	82.99216	3880.1978	3647.4868	3805.7886	71.77018	3922.6326	3675.0083	1000.0	1000.0	295000	400.58713	91.37548	1059.4878	25.868725	-401.2753	8.342431	2839.8768303394318
60	3768.1472	50.417065	3851.234	3707.0298	3842.0144	40.249718	3901.3596	3771.6067	1000.0	1000.0	300000	401.32913	92.2248	1171.2441	30.32259	-402.056	7.429714	2889.004076719284
61	3757.4438	39.77	3826.9753	3715.633	3782.0332	74.07285	3923.1921	3661.0557	1000.0	1000.0	305000	402.57535	90.44002	1136.2218	52.271763	-403.27856	6.8981924	2937.4572389125824
62	3605.3704	287.5336	3846.6194	3051.824	3827.1985	132.58818	3973.9873	3555.6345	1000.0	1000.0	310000	403.33105	91.28011	1247.8257	33.32823	-404.0488	8.275444	2986.598697900772
63	2624.8284	1674.2291	3837.403	-499.7465	145.7814	489.4217	714.5108	-544.9238	1000.0	1000.0	315000	405.9911	94.7936	1540.5586	23.224224	-406.82584	13.230532	3035.19921875
64	2068.517	1495.112	3779.0999	-63.56123	3751.2817	73.70882	3884.2798	3647.0308	1000.0	1000.0	320000	412.3679	97.0337	1179.4802	25.057377	-413.18396	10.250779	3082.6333656311035
65	3768.3079	47.27143	3812.8928	3680.1526	3855.7715	64.42708	3938.4473	3742.5378	1000.0	1000.0	325000	409.53256	96.68698	1179.7567	54.576347	-410.24216	8.476394	3130.0025510787964
66	2891.081	1741.3048	3820.0435	-588.6448	3770.2769	82.70789	3919.491	3630.764	1000.0	1000.0	330000	409.34885	98.010994	1243.2715	45.405804	-410.0779	9.55317	3176.9518661499023
67	3754.767	39.062286	3821.9443	3703.9424	3805.6738	33.964798	3858.7305	3737.7625	1000.0	1000.0	335000	409.17606	92.9906	1064.4163	61.13093	-409.8434	8.217193	3223.8418338298798
68	3769.8833	64.15728	3863.355	3678.2708	3798.8906	66.6212	3915.3257	3723.4302	1000.0	1000.0	340000	406.41446	83.99199	906.3765	29.866467	-407.01694	6.478251	3271.3185415267944
69	3778.278	57.703796	3873.7737	3707.1655	3865.668	48.816925	3933.914	3772.2415	1000.0	1000.0	345000	405.24506	82.941055	763.43384	30.897516	-405.96738	6.4053445	3318.3629364967346
70	3812.491	34.62816	3849.9287	3752.784	3776.7183	67.70929	3872.753	3659.2256	1000.0	1000.0	350000	405.33014	83.709274	770.1458	30.348722	-406.00662	6.353804	3365.58829331398
71	3781.6895	53.558086	3883.9426	3732.546	3874.082	73.405174	3974.0916	3742.0947	1000.0	1000.0	355000	404.44983	80.632256	673.39874	50.073395	-405.07654	5.6671085	3412.7840819358826
72	3759.2258	51.46898	3830.0435	3686.5286	3853.399	53.753326	3950.5315	3780.23	1000.0	1000.0	360000	402.63922	79.17907	588.5916	46.150055	-403.22086	5.8459344	3459.8254182338715
73	3791.8804	64.474556	3914.155	3726.9255	3683.194	49.450928	3790.0432	3600.7112	1000.0	1000.0	365000	400.99826	80.273	440.66977	28.023663	-401.5919	5.6638026	3507.734403848648
74	3743.4734	32.717552	3773.9421	3682.836	3763.808	63.930088	3860.7947	3633.6558	1000.0	1000.0	370000	401.05743	80.82389	441.68896	43.586166	-401.71655	5.7328734	3554.97900891304
75	3782.9922	33.005928	3838.1497	3748.3633	3896.9902	49.120617	3974.945	3842.5134	1000.0	1000.0	375000	401.55142	80.35977	440.6086	35.04671	-402.189	5.8309846	3603.5339179039
76	3785.6204	23.059639	3819.127	3749.1272	3817.4688	79.093025	3932.0576	3646.0535	1000.0	1000.0	380000	401.76007	80.35934	440.55844	24.155361	-402.4022	5.4392595	3651.840924978256
77	3791.5254	62.715736	3852.0015	3677.607	3789.1733	123.135605	3945.2617	3463.972	1000.0	1000.0	385000	402.1359	78.964355	440.695	26.56474	-402.76865	5.4739532	3698.850291967392
78	3802.664	10.900302	3814.6807	3782.3462	3760.802	70.99229	3886.2979	3592.352	1000.0	1000.0	390000	402.1622	77.55057	440.30978	23.009296	-402.7904	5.4179077	3746.657589673996
79	3734.1836	113.77763	3852.5303	3531.163	3763.0676	92.21208	3858.356	3577.7583	1000.0	1000.0	395000	402.37573	76.82557	440.3053	49.375587	-402.95554	5.8065286	3794.098239183426
80	3775.8406	94.646255	3870.4724	3595.4495	3846.489	79.094154	3992.6003	3660.624	1000.0	1000.0	400000	402.45807	76.603806	439.25534	42.689476	-403.07135	5.7902603	3842.0327265262604
81	3784.2778	63.74795	3863.4734	3708.2944	3842.1106	61.512283	3921.1118	3706.8186	1000.0	1000.0	405000	402.65213	74.64572	439.6531	29.549843	-403.2684	5.7036943	3889.573584794998
82	3813.8306	35.00575	3850.551	3753.0344	3860.3345	29.432587	3911.5767	3806.8157	1000.0	1000.0	410000	403.88068	69.24621	439.0431	46.892906	-404.54916	5.5338798	3938.027643918991
83	3817.2456	40.61855	3873.4302	3775.036	3840.0867	66.91619	3944.4192	3694.1255	1000.0	1000.0	415000	404.60757	66.740944	439.6216	75.05336	-405.2404	5.1635427	3986.11799287796
84	3799.6626	21.260088	3825.0693	3761.0728	3742.5442	62.899628	3828.3616	3597.0273	1000.0	1000.0	420000	404.8595	66.397705	438.68988	90.10279	-405.45746	4.8256297	4035.3371284008026
85	3776.373	52.849487	3828.9387	3684.1187	3912.5977	44.918602	3971.1511	3829.2559	1000.0	1000.0	425000	404.64252	67.59581	438.59	63.803757	-405.23477	5.369542	4086.1218767166138
86	3788.3196	54.721634	3846.0667	3691.6826	3799.6199	67.19949	3858.836	3663.4019	1000.0	1000.0	430000	404.89313	67.44753	438.74847	71.03757	-405.49646	5.28412	4136.898486375809
87	3792.8013	51.09385	3880.4158	3728.9453	3785.2773	43.95037	3864.0857	3699.176	1000.0	1000.0	435000	405.01907	67.59654	438.2612	76.96533	-405.6361	5.2211986	4189.008519411087
88	3750.7148	74.903656	3853.4333	3646.8447	3889.9773	53.323925	3958.6248	3799.9304	1000.0	1000.0	440000	405.48602	66.6913	438.56638	70.783936	-406.0916	4.939449	4240.742192983627
89	3815.761	36.401337	3842.5793	3743.799	3876.934	33.256363	3929.5789	3825.795	1000.0	1000.0	445000	405.43176	66.08363	438.8189	69.14101	-406.0085	4.748921	4291.991454839706
90	3794.4507	46.228325	3885.4937	3760.2788	3783.9292	43.748684	3856.0002	3713.5276	1000.0	1000.0	450000	404.5191	66.888245	438.37653	49.11657	-405.0707	4.977243	4342.062591791153
91	3809.1375	34.203476	3862.3179	3766.494	3840.314	65.74287	3956.8467	3693.4463	1000.0	1000.0	455000	404.30566	66.50696	437.02652	39.607937	-404.85126	5.0742207	4392.138477802277
92	3808.9277	24.160849	3831.5544	3766.6987	3885.7446	48.524624	3967.3916	3797.84	1000.0	1000.0	460000	403.67148	67.31263	436.3487	14.258207	-404.22885	4.646821	4454.21407866478
93	3826.7961	46.19313	3883.4722	3745.261	3907.0845	48.629585	4002.014	3828.7427	1000.0	1000.0	465000	403.73355	67.310936	436.27792	-5.032035	-404.30396	4.656227	4515.889156103134
94	3791.7585	33.710617	3842.1863	3746.1836	3826.9438	40.376545	3878.9028	3747.33	1000.0	1000.0	470000	404.00342	66.575485	436.16513	55.203476	-404.56406	4.34976	4577.574328184128
95	3810.2683	20.32547	3832.2886	3773.8718	3751.5464	114.58606	3936.281	3509.1106	1000.0	1000.0	475000	404.51334	64.536415	435.96536	43.294315	-405.1014	4.4400945	4641.722269773483
96	3834.521	21.486145	3871.885	3813.812	3760.98	58.884007	3833.3838	3651.8098	1000.0	1000.0	480000	404.86847	63.279274	435.28677	71.15672	-405.41058	4.297489	4707.917187690735
97	3700.2917	120.65085	3802.244	3482.7356	3803.9934	67.02984	3870.455	3644.8538	1000.0	1000.0	485000	404.5623	64.030975	436.11847	56.167866	-405.0972	4.665324	4770.429092407227
98	3812.3047	30.061043	3843.9648	3762.525	3885.2085	51.602673	3987.2495	3795.2974	1000.0	1000.0	490000	404.66788	64.84997	436.59116	44.512966	-405.21884	4.6056924	4834.143968343735
99	3778.6255	38.272137	3824.3987	3723.8303	3806.6516	50.839764	3902.5537	3759.9395	1000.0	1000.0	495000	404.71265	67.27961	436.64935	52.75157	-405.24545	4.5044236	4896.3345952034
100	3754.441	63.15211	3813.7324	3645.4553	3774.3098	72.20864	3875.9602	3673.2905	1000.0	1000.0	500000	405.0276	67.38193	435.8808	17.795605	-405.55222	4.634335	4957.923151254654
101	3755.634	87.468216	3855.8481	3598.5732	3925.2734	42.755753	3994.8325	3845.0283	1000.0	1000.0	505000	404.1649	69.16391	435.6583	11.724226	-404.6808	4.6957097	5020.692658901215
102	3806.319	17.737734	3828.0295	3776.704	3859.1753	63.55465	3946.0308	3771.7375	1000.0	1000.0	510000	404.57947	69.40439	437.71143	40.58233	-405.12256	4.5710073	5084.021192073822
103	3791.1504	42.125088	3848.6555	3727.4521	3773.5015	63.773396	3841.877	3664.2178	1000.0	1000.0	515000	404.65268	69.96775	436.74405	43.288036	-405.17303	4.202748	5145.45808506012
104	3788.5884	55.09163	3875.349	3703.7925	3761.075	77.95762	3844.4226	3611.3848	1000.0	1000.0	520000	404.30457	70.51615	435.34073	25.059475	-404.81448	4.7947884	5206.368040323257
105	3812.3071	38.365776	3846.2888	3763.889	3857.816	63.577282	3945.865	3722.9187	1000.0	1000.0	525000	404.56418	70.72714	435.84915	25.84248	-405.08063	4.5723815	5269.3567481040955
106	3805.4954	33.181324	3857.4358	3770.0767	3887.442	40.950092	3941.079	3819.8103	1000.0	1000.0	530000	404.06506	71.60028	436.3489	17.015396	-404.54916	4.54844	5331.971398353577
107	3767.004	71.04265	3845.6846	3635.0845	3901.8203	46.829777	3953.8242	3779.1016	1000.0	1000.0	535000	403.8294	71.95108	434.97263	-11.665716	-404.32364	4.3775177	5394.903561115265
108	3768.8374	88.02319	3852.4897	3639.9468	3596.4116	951.6236	3983.4006	745.3134	1000.0	1000.0	540000	404.15366	70.21685	435.0991	30.688858	-404.661	4.221227	5467.766969203949
109	3771.9487	26.077005	3790.8362	3722.2773	3857.1042	56.59793	3935.4207	3723.9053	1000.0	1000.0	545000	403.9384	69.502625	434.5081	24.454336	-404.4289	3.968768	5533.950714826584
110	3789.1238	40.922924	3831.8804	3720.688	3816.4148	42.363808	3884.725	3758.0977	1000.0	1000.0	550000	403.96555	68.80214	434.36365	24.378963	-404.44785	4.1076317	5596.791755199432
111	3777.6804	38.90579	3832.4307	3722.2217	3882.062	67.01301	3939.7683	3719.9092	1000.0	1000.0	555000	403.14606	69.65698	433.06354	5.151496	-403.60947	4.153244	5660.111156463623
112	3833.086	42.84292	3884.707	3757.2983	3859.851	43.830994	3947.2834	3817.5437	1000.0	1000.0	560000	403.01788	69.75149	433.67548	17.51078	-403.5035	3.9295692	5724.982470035553
113	3787.1848	72.87685	3881.3982	3688.6177	3902.852	47.368595	3980.4468	3826.2095	1000.0	1000.0	565000	403.00058	69.793625	432.9617	15.75397	-403.48685	4.2200494	5790.883245944977
114	3759.5261	43.96511	3817.8843	3702.6384	3858.563	43.724102	3914.8562	3790.0261	1000.0	1000.0	570000	403.0278	69.246284	433.11282	23.134537	-403.48904	4.1883802	5853.293025493622
115	3778.7417	32.6317	3838.4202	3750.5781	3893.9453	38.79187	3984.67	3834.0627	1000.0	1000.0	575000	403.11362	70.13339	433.5517	20.70261	-403.61084	4.1766577	5916.019156694412
116	3797.401	30.192448	3836.4146	3754.0396	3846.9277	57.22583	3976.9333	3743.6323	1000.0	1000.0	580000	403.58878	69.71897	433.37714	7.5056887	-404.0701	4.28876	5978.111231803894
117	3779.0645	58.492855	3849.0913	3676.42	3834.664	32.129326	3870.7153	3770.4949	1000.0	1000.0	585000	403.30234	70.09011	432.95987	-41.114784	-403.75726	4.39859	6041.325398445129
118	3790.5813	46.862507	3835.3005	3707.1792	3804.129	56.37721	3875.053	3694.3098	1000.0	1000.0	590000	403.23535	69.782265	432.78458	-32.916637	-403.70844	4.3281236	6104.528737783432
119	3800.907	39.776436	3854.4714	3753.8025	3835.621	42.933495	3907.7222	3780.9768	1000.0	1000.0	595000	403.07504	70.057556	433.45172	-5.0300975	-403.5437	4.0963044	6166.6232743263245
120	3806.5632	46.15561	3856.8796	3731.8162	3844.4797	39.239487	3912.0728	3780.7744	1000.0	1000.0	600000	403.21655	69.53963	431.87482	-1.8061309	-403.68973	3.8700945	6228.960421323776
121	3774.5044	45.307003	3845.3054	3732.883	3870.0415	22.924322	3915.6296	3823.8557	1000.0	1000.0	605000	403.3858	67.93651	433.46307	26.931293	-403.87643	3.7419775	6292.289732456207
122	3734.2964	107.26625	3859.5793	3573.0034	3901.6128	30.246647	3950.9158	3847.98	1000.0	1000.0	610000	403.80295	66.68671	432.80936	15.352463	-404.2416	3.706114	6354.699553012848
123	3748.8706	77.20171	3795.315	3595.053	3931.0422	47.629726	4012.2104	3850.7368	1000.0	1000.0	615000	403.21243	66.34506	432.14908	14.473974	-403.65466	3.6933985	6418.117318153381
124	3818.9062	54.529564	3899.7397	3739.5593	3839.0825	54.302364	3915.7825	3743.11	1000.0	1000.0	620000	402.93665	65.89443	431.99673	23.586073	-403.39227	3.6640391	6480.846027851105
125	3830.98	65.30515	3913.5046	3731.414	3765.4543	107.46331	3864.7952	3475.9521	1000.0	1000.0	625000	402.39395	67.05048	430.2566	-3.54981	-402.8401	3.800057	6546.68044757843
126	3810.9055	36.586697	3857.3867	3756.9878	3872.935	47.48087	3920.5107	3742.4622	1000.0	1000.0	630000	402.14145	67.362465	431.92328	-7.266865	-402.5696	3.7711086	6612.263121843338
127	3797.2078	32.99508	3844.636	3761.7026	3914.309	17.050165	3945.646	3892.2725	1000.0	1000.0	635000	401.65048	68.02026	429.83234	-7.070024	-402.08356	3.9625394	6679.083661556244
128	3840.6245	28.546404	3882.2603	3794.0957	3835.6753	31.00753	3902.762	3793.105	1000.0	1000.0	640000	401.84598	68.536896	429.86557	10.701261	-402.26526	4.314463	6747.521245002747
129	3788.0188	42.951492	3832.5264	3720.9656	3705.8657	76.39183	3817.7986	3604.4343	1000.0	1000.0	645000	401.92783	68.717766	430.80292	13.89332	-402.36185	4.035885	6814.222336769104
130	3784.3823	74.57078	3887.6523	3678.4768	3899.3386	45.919308	3974.5037	3822.8398	1000.0	1000.0	650000	401.7791	68.945076	430.15823	-1.6699371	-402.17953	4.06518	6879.452277898788
131	3830.8608	27.28922	3863.6418	3792.7722	3819.3843	41.374153	3883.0215	3762.8738	1000.0	1000.0	655000	401.70505	69.13106	429.60205	12.671245	-402.1337	3.7270808	6947.754326105118
132	3800.0488	18.049196	3831.3389	3781.237	3877.2202	47.1734	3935.0369	3801.4658	1000.0	1000.0	660000	401.85974	68.33756	430.48193	11.907944	-402.29404	3.733336	7014.972238063812
133	3809.243	37.231903	3855.1448	3745.886	3863.2505	35.16389	3913.623	3808.9646	1000.0	1000.0	665000	402.2045	68.13275	429.61536	-1.0006661	-402.643	3.4783406	7082.246293783188
134	3802.9211	37.801037	3829.8306	3728.4695	3950.3848	36.704853	4020.5059	3880.7595	1000.0	1000.0	670000	402.4926	67.08042	429.4933	-2.4840198	-402.93115	3.6473665	7147.682322025299
135	3812.4468	50.49668	3863.5247	3715.4756	3932.6008	38.490135	3990.5344	3862.8386	1000.0	1000.0	675000	402.7983	65.88231	430.3083	16.175251	-403.24023	3.8405573	7213.682459115982
136	3814.5996	37.956226	3868.7485	3749.9587	3858.5613	42.77194	3918.102	3764.4233	1000.0	1000.0	680000	403.3085	64.71294	430.46576	33.843582	-403.76068	3.6460676	7282.168872833252
137	3792.183	44.52436	3855.3918	3723.842	3857.45	42.005985	3929.0823	3765.014	1000.0	1000.0	685000	403.71692	63.707245	431.268	27.89799	-404.16467	3.6439247	7349.306111574173
