Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
85	-288.76614	28.467497	-247.06393	-321.62003	1000.0	-26.80501	5.226465	8.792324	-36.27416	344000	-0.014695358	123.85526	-0.0016077133	-16.266953	5.44937	0.00016063488	373.20818042755127
86	-239.46033	89.18556	-111.802956	-338.83228	1000.0	-24.07936	8.258628	8.67642	-38.189724	348000	0.0050317515	146.1547	-0.0012302264	-30.223679	5.4518075	2.2220016e-05	377.4822072982788
87	-281.53278	36.349888	-245.43379	-341.10373	1000.0	-21.39125	9.505845	4.8717575	-39.89051	352000	-0.017716514	220.8905	-0.0014781654	-66.25865	5.4305067	8.305776e-05	381.7656080722809
88	-305.34912	39.626713	-266.97888	-371.39597	1000.0	-28.467691	6.484085	11.611112	-42.081417	356000	-0.049357228	177.2274	-0.0027612336	-25.475952	5.4780684	0.00022401058	386.22757029533386
89	-286.5866	44.948574	-213.90248	-327.22614	1000.0	-27.784426	5.494838	13.971793	-40.821198	360000	-0.0385637	132.60446	-0.0010185279	-17.88758	5.4972215	0.00055569975	390.6203842163086
90	-253.50348	35.891487	-213.04399	-289.27615	1000.0	-23.148964	7.1325383	6.886351	-41.58107	364000	-0.03458738	207.70892	-0.0006852448	-24.419601	5.4168625	0.0007781439	395.59101915359497
91	-279.63345	35.706535	-222.58134	-310.89624	1000.0	-24.3342	6.3663497	3.005401	-40.81599	368000	-0.04883052	167.24228	-0.0012273937	-28.204498	5.466492	0.00018090337	399.7363440990448
92	-257.868	59.450504	-195.47673	-350.36267	1000.0	-26.260298	5.1004763	1.4409106	-39.001656	372000	-0.04815911	152.09015	-0.0011944026	-44.027115	5.4751525	2.9231966e-05	404.00758481025696
93	-256.14008	74.894264	-160.21013	-358.16818	1000.0	-23.39294	8.308333	12.538922	-38.564426	376000	-0.06395716	226.45312	-0.0011925548	-42.37729	5.45204	0.00067241426	408.1828422546387
94	-299.29767	38.638462	-233.25288	-328.7007	1000.0	-23.773535	8.152362	16.00957	-42.27274	380000	-0.073382795	215.7015	-0.0016721636	-48.04698	5.468357	0.00023573106	412.3637948036194
95	-307.0027	15.126689	-294.53824	-331.684	1000.0	-29.654696	6.1098027	8.0708275	-43.527954	384000	-0.021337213	121.81694	-0.0009112805	-19.322441	5.447448	-4.4490695e-05	416.66214537620544
96	-251.76987	32.56993	-216.54834	-297.21738	1000.0	-27.566027	7.2347336	12.518031	-44.440025	388000	-0.0005044174	156.82744	-0.0012763271	-45.367706	5.4430537	0.00021670782	421.00494050979614
97	-277.70193	49.71719	-230.19273	-355.18518	1000.0	-23.418516	8.126149	13.184118	-44.912075	392000	0.061451998	196.61934	-0.0008594878	-41.079926	5.430931	1.1999428e-05	424.6484332084656
98	-245.48526	69.942024	-175.48639	-331.57703	1000.0	-25.85249	5.9726624	4.410858	-42.75164	396000	-0.025295328	142.03185	-0.0016021207	-55.09269	5.51706	-5.0028026e-05	428.64640641212463
99	-272.7527	9.387184	-257.32608	-282.70218	1000.0	-23.851719	8.258356	8.80321	-39.20907	400000	0.0056497976	105.48772	-0.0015111496	-16.274658	5.444514	-9.962642e-05	432.69119334220886
100	-252.30615	43.074272	-203.46404	-319.084	1000.0	-23.411016	8.5268	10.621757	-35.640354	404000	-0.0064598247	131.06189	-0.0016376777	-18.932068	5.475326	0.0006508808	437.595009803772
101	-263.02582	29.10119	-232.1401	-307.74792	1000.0	-23.862406	8.685956	9.557232	-40.041996	408000	-0.07099938	118.778076	-0.0012272745	-20.966873	5.4280415	0.00038603204	441.9105305671692
102	-301.75555	39.80581	-240.62344	-349.8661	1000.0	-28.092676	5.606733	1.354537	-37.650608	412000	-0.09050827	126.24909	-0.0009937286	-12.808044	5.461227	5.1136554e-05	446.5571930408478
103	-256.68732	66.11531	-144.23386	-311.7214	1000.0	-25.536926	8.114386	5.27814	-38.24032	416000	-0.07040101	109.28621	-0.0013364479	-15.26236	5.4299865	0.00018949658	451.07876229286194
104	-311.81244	32.156143	-256.91406	-338.70477	1000.0	-27.283611	5.9868536	7.817658	-38.444794	420000	-0.08188185	130.0145	-0.00083097816	-29.346962	5.4092937	-0.00033881862	454.94764733314514
105	-212.33035	63.702972	-129.29713	-292.11288	1000.0	-25.24384	5.7207136	-4.860248	-42.746315	424000	-0.013710653	212.15797	-0.0007542819	-67.00697	5.432878	0.0002802089	459.2979202270508
106	-308.60895	54.932457	-235.9564	-388.94595	1000.0	-22.124168	8.180328	0.6477208	-36.27709	428000	-0.02957088	290.44406	-0.0010900665	-94.40105	5.376883	0.00015070921	463.53157925605774
107	-281.55383	52.597225	-203.59088	-345.50558	1000.0	-30.882088	4.468516	-3.6014106	-47.91252	432000	-0.004137808	162.78185	-0.00080760196	-40.117218	5.4415927	0.0004781773	467.5142056941986
108	-311.87155	33.254375	-275.38425	-362.4338	1000.0	-27.131582	6.979047	8.407019	-41.321705	436000	-0.028340599	105.99845	-0.0011213422	-21.568672	5.418159	0.0005998903	471.74865078926086
109	-265.6803	55.856213	-190.78566	-337.9064	1000.0	-27.211506	6.355172	-0.3309551	-38.257885	440000	-0.023664951	148.41574	-0.00088391826	-29.288597	5.4595995	0.00025185276	476.0353810787201
110	-247.37933	21.473015	-230.59354	-283.90604	1000.0	-24.50406	6.61409	8.342993	-38.966263	444000	-0.027689423	190.47818	-0.001931414	-39.143097	5.434978	0.0007040097	480.40364384651184
111	-286.35474	53.23935	-248.6651	-378.00726	1000.0	-24.190649	7.017503	21.318184	-41.24952	448000	-0.031150412	122.135155	-0.0009788387	-28.007484	5.4463267	0.00016875309	484.6994023323059
112	-230.77353	41.435566	-179.1128	-275.6335	1000.0	-23.99568	7.120925	3.241815	-45.59368	452000	-0.022308212	236.06956	-0.0011265092	-53.46324	5.4528303	0.0005549286	488.74226903915405
113	-266.3059	46.16104	-197.08195	-322.18082	1000.0	-18.847536	16.344347	38.886753	-45.219593	456000	-0.049860857	381.47772	-0.0017661825	-235.93373	5.447541	0.00020681799	492.6663465499878
114	-281.39105	36.069134	-241.02704	-339.70496	1000.0	-26.23614	5.8181405	7.4196553	-44.525227	460000	-0.0038742565	160.63467	-0.0010841691	-43.014244	5.4271994	0.0003310674	496.99864864349365
115	-221.89949	43.97376	-163.93703	-275.0935	1000.0	-22.892616	10.642105	13.976546	-44.604187	464000	-0.025157169	167.9662	-0.0010781568	-42.14463	5.3728466	1.627189e-05	501.42234325408936
116	-202.99232	37.173065	-146.05719	-242.3239	1000.0	-18.056107	8.980989	8.959775	-40.18481	468000	-0.04062951	235.48557	-0.0014397055	-45.647736	5.459383	-0.00011131674	505.8125123977661
117	-264.84717	12.612098	-248.16922	-283.70068	1000.0	-21.172186	6.7428823	13.558879	-40.445126	472000	-0.05844375	150.89128	-0.0010425933	-35.46183	5.431378	4.765427e-05	510.1533637046814
118	-232.78934	51.82501	-174.26105	-305.51138	1000.0	-23.68175	5.7469473	4.990046	-38.92461	476000	-0.07994507	183.87706	-0.0016190037	-34.82521	5.4171524	0.0003839515	514.1490986347198
119	-320.85245	41.25671	-271.9775	-385.23065	1000.0	-22.880417	5.21264	3.237949	-38.770237	480000	0.0020807362	215.31015	-0.0016493283	-57.067947	5.398885	0.0002675073	518.4454927444458
120	-260.23987	35.813557	-219.30635	-298.77814	1000.0	-26.812468	6.6551647	8.877688	-44.621742	484000	-0.04755645	236.30992	-0.0009050593	-51.416504	5.477459	0.00015650374	523.1086254119873
121	-246.67145	43.7141	-195.77861	-297.19653	1000.0	-26.197657	7.938609	13.650483	-41.00837	488000	0.008209563	127.10081	-0.0010407837	-27.897652	5.4243793	0.0005478716	527.1343305110931
122	-299.9685	69.38666	-227.39246	-379.3165	1000.0	-22.713303	7.122583	5.7515006	-40.903492	492000	-0.06599313	258.54462	-0.0016930848	-52.465652	5.375075	8.397198e-05	531.5439894199371
123	-326.13763	43.03713	-260.10025	-367.00754	1000.0	-27.683023	5.117814	7.581421	-44.30653	496000	-0.075803496	146.75484	-0.0014292747	-33.99993	5.440097	0.00035251223	535.4785921573639
124	-264.0802	45.706707	-222.97643	-341.31314	1000.0	-28.55384	7.1135535	4.0256963	-42.53674	500000	-0.022067402	196.74413	-0.0011697058	-43.439133	5.4262166	7.395118e-05	539.6897127628326
125	-312.56033	81.03928	-195.71413	-422.68845	1000.0	-25.248596	7.1861043	11.221882	-43.893402	504000	-0.029197492	196.5679	-0.0007792916	-42.904053	5.4584866	0.0005169917	543.432368516922
126	-306.22046	36.388317	-249.64594	-341.5391	1000.0	-27.196291	7.4412236	19.150316	-50.5014	508000	0.0004453659	200.16606	-0.001030674	-50.22635	5.4084044	0.0003688615	547.7134659290314
127	-286.9606	37.569912	-223.85641	-318.74246	1000.0	-28.573988	3.8076642	-2.896532	-51.89256	512000	-0.0603915	110.257576	-0.0013468601	-23.415154	5.384421	-0.00040814013	551.9779994487762
128	-250.07724	31.350548	-201.7512	-289.34137	1000.0	-25.575338	6.2608786	6.0806794	-42.421413	516000	-0.02683468	120.36152	-0.0014642254	-24.163689	5.402872	0.00010274959	556.2728793621063
129	-191.39786	13.538164	-169.24371	-204.57324	1000.0	-21.05817	8.281055	8.823168	-41.60044	520000	-0.031159965	128.21414	-0.0008731466	-31.213417	5.46252	0.00031024718	560.5089755058289
130	-280.38626	44.15793	-237.06534	-351.11734	1000.0	-22.884918	7.411218	8.8894825	-34.864044	524000	-0.004676015	163.91539	-0.00087947026	-49.384544	5.4221735	0.00011372983	565.4727866649628
131	-302.90152	38.54666	-251.40053	-358.12708	1000.0	-26.482843	3.7521038	-4.747328	-40.640625	528000	-0.05346673	164.28635	-0.001600638	-34.986176	5.3908114	9.982329e-05	569.6757898330688
132	-244.73128	51.169373	-159.97809	-290.86145	1000.0	-29.077656	4.9938974	4.994042	-45.99424	532000	-0.06549502	148.9274	-0.0012180656	-56.704567	5.4438605	0.00025715856	573.8694064617157
133	-274.9049	53.99678	-213.7154	-330.3435	1000.0	-19.129398	7.9332767	6.9885826	-39.183567	536000	-0.011382274	200.73694	-0.0015481114	-65.356	5.398406	3.190303e-05	578.1108055114746
