Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
72	6905.913	2615.916	8380.841	1677.5573	8658.05	158.17137	8968.782	8430.991	1000.0	1000.0	360000	560.22003	107.51515	698.5147	-84.33969	560.22015	107.514595	699.9685	-84.14269	559.804	106.6672	696.4024	-79.994286	5.3313756	4.5533915	54.540657	-15.064354	-560.96716	6.198909	6.1683836	7.5270123	3251.5652544498444
73	8127.986	119.665886	8258.328	7943.9443	8822.344	159.64003	9053.453	8463.21	1000.0	1000.0	365000	562.80927	109.27293	696.82043	-91.86568	562.8093	109.271736	698.4537	-79.89867	562.416	108.42825	695.50073	-102.3653	5.360354	4.591238	45.88139	-11.944888	-563.57245	6.5059104	6.590119	7.7133865	3299.4011738300323
74	8329.197	189.01524	8664.148	8153.7466	8729.868	121.10256	8917.6875	8481.578	1000.0	1000.0	370000	566.2738	109.43771	699.8841	-152.04204	566.27386	109.43795	699.7174	-127.207794	565.8792	108.59615	699.74634	-135.06467	5.465053	4.606955	51.507195	-15.451479	-567.0358	6.425577	6.359255	7.813975	3348.0174453258514
75	8237.347	482.2301	8683.603	7341.2173	8496.682	1029.2412	9120.732	5463.002	1000.0	1000.0	375000	569.3765	109.46113	706.9797	-141.06061	569.3767	109.45938	709.27606	-157.58713	568.9556	108.620384	703.613	-148.23035	5.449368	4.600906	74.15134	-15.093367	-570.1308	6.355989	6.490578	7.770635	3395.232079744339
76	6768.22	2336.013	8626.881	2305.178	8978.567	79.55995	9145.114	8890.095	1000.0	1000.0	380000	571.6563	110.90362	708.9409	-132.03973	571.65674	110.90212	711.3085	-138.71092	571.2026	110.07269	707.56854	-130.04141	5.494101	4.600435	60.04937	-13.008225	-572.4028	7.231953	7.300862	8.561331	3443.653259754181
77	8477.248	118.263916	8634.094	8314.674	8489.467	2322.0466	9528.892	1532.9922	1000.0	1000.0	385000	573.3079	113.76473	713.0773	-149.29327	573.30786	113.76129	712.4549	-130.71582	572.89233	112.92364	711.1981	-72.396484	5.534359	4.613226	59.111225	-11.962575	-574.0853	7.2525406	7.27905	8.589692	3491.8643333911896
78	8429.778	184.80284	8790.937	8274.045	9017.259	536.7855	9293.814	7435.823	1000.0	1000.0	390000	575.95483	113.990204	715.66064	-127.26383	575.955	113.9892	716.3257	-130.07097	575.5087	113.14377	713.7012	-120.08451	5.538786	4.59505	63.34036	-12.550307	-576.7088	7.283639	7.307058	8.4717045	3539.9692080020905
79	8426.652	185.50595	8785.8545	8269.318	8914.939	101.45557	9075.957	8782.2	1000.0	1000.0	395000	579.26306	113.35351	721.1077	-96.72245	579.2635	113.3505	720.1813	-90.69723	578.797	112.521164	716.06384	-120.92375	5.5815363	4.627171	59.86419	-16.76564	-580.0117	7.1626086	7.27768	8.473688	3588.87695646286
80	8496.708	68.57239	8599.313	8416.14	8941.046	105.169136	9133.63	8778.265	1000.0	1000.0	400000	582.008	113.70441	720.72046	-142.96886	582.0084	113.701706	723.0962	-134.62347	581.576	112.8565	718.84064	-138.31645	5.6225743	4.6152563	59.428802	-12.514998	-582.7824	7.284796	7.267627	8.537625	3637.852902173996
81	8568.389	215.32698	8855.677	8225.954	8245.9795	2278.5703	9367.569	1427.9268	1000.0	1000.0	405000	584.8919	113.52537	723.0752	-84.36634	584.8924	113.52287	724.88666	-94.001816	584.42865	112.677414	724.1675	-131.61359	5.6155653	4.6289253	57.162945	-11.834712	-585.6325	7.0590343	7.1200404	8.436262	3687.135452747345
82	8149.3735	852.6851	8786.14	6469.4	9128.558	75.50768	9243.8545	9012.833	1000.0	1000.0	410000	586.8749	115.14472	727.1336	-63.062298	586.87537	115.14131	727.86304	-92.65866	586.4122	114.30657	725.9105	-165.03374	5.6776156	4.6317377	69.62611	-16.928293	-587.6279	7.4897923	7.5327845	8.744583	3735.839320898056
83	8778.739	190.99498	9028.7295	8461.724	9196.638	72.705124	9297.696	9097.465	1000.0	1000.0	415000	589.64667	115.10672	727.184	-107.55694	589.64667	115.10476	726.9522	-88.344505	589.17426	114.26484	727.70197	-114.11048	5.71603	4.6147223	62.885025	-13.153437	-590.4014	7.9865475	7.932709	8.995164	3783.8654839992523
84	8863.422	171.18703	9186.035	8690.404	9439.58	111.45612	9696.878	9285.71	1000.0	1000.0	420000	592.12616	116.13011	731.96747	-64.92297	592.12665	116.12621	732.7763	-73.79317	591.653	115.29475	728.25745	-88.60971	5.7186556	4.618657	57.50342	-12.103386	-592.8686	7.35895	7.535307	8.670379	3831.8500938415527
85	8857.576	123.783066	9006.238	8710.605	8735.511	1316.0979	9441.008	4810.228	1000.0	1000.0	425000	595.4675	115.96569	733.6068	-124.00552	595.4681	115.96345	736.21356	-131.16124	595.02234	115.11435	733.82715	-137.64427	5.768456	4.6291823	64.08776	-12.288919	-596.2482	7.182402	7.236465	8.419496	3880.0787723064423
86	8747.93	229.5357	9106.789	8502.879	9276.097	44.429832	9378.473	9218.972	1000.0	1000.0	430000	598.7792	115.85548	745.31665	-98.54313	598.77997	115.85071	742.36536	-99.123314	598.31384	114.9954	741.5428	-99.09761	5.8345776	4.6259828	65.03758	-12.600285	-599.5394	7.511009	7.585675	8.669959	3929.7926228046417
87	8846.063	153.36046	9065.484	8642.848	8612.197	1652.546	9528.247	3675.634	1000.0	1000.0	435000	601.8354	115.66152	745.8892	-81.333466	601.83575	115.66014	744.4868	-54.117096	601.3774	114.80368	744.55164	-98.66686	5.8240995	4.612499	51.77592	-12.791458	-602.6063	7.4491687	7.541094	8.661264	3978.734611272812
88	8816.791	227.038	9022.038	8402.487	9627.782	118.00428	9808.916	9346.602	1000.0	1000.0	440000	604.89246	116.43226	748.1713	-91.47202	604.8929	116.430534	751.37445	-63.30243	604.42334	115.57542	750.52747	-83.48061	5.8289557	4.612484	66.3473	-13.061551	-605.6752	7.772123	7.6780577	9.07284	4027.338186264038
89	8938.738	226.82799	9117.945	8517.653	9562.476	71.140686	9684.101	9476.282	1000.0	1000.0	445000	607.7856	116.53586	755.48083	-55.019444	607.78613	116.532394	755.5997	-74.547844	607.3023	115.685974	752.3017	-111.41488	5.8727837	4.591728	55.292927	-17.139698	-608.5671	7.8044124	7.8789024	8.994934	4076.581366300583
90	8892.521	151.11948	9084.208	8699.882	9376.363	91.44217	9482.149	9177.149	1000.0	1000.0	450000	610.22943	117.51385	755.2671	-77.82273	610.23	117.511444	756.6798	-91.93466	609.737	116.65372	756.57587	-86.88097	5.970605	4.6087627	68.822876	-11.342049	-611.0121	8.701844	8.627474	9.376084	4124.512536048889
91	9085.935	129.714	9273.999	8929.225	9690.845	127.67714	9956.38	9499.468	1000.0	1000.0	455000	612.82336	117.68023	758.58075	-104.10855	612.82385	117.67741	758.1119	-91.19323	612.3319	116.82841	755.828	-65.16957	5.9651985	4.5738373	54.37789	-14.909645	-613.5988	8.644171	8.722542	9.306817	4173.307200193405
92	9073.973	90.70676	9222.6455	8947.593	8933.155	869.4608	9386.579	6337.0215	1000.0	1000.0	460000	615.23773	118.30117	764.1974	-117.252464	615.23834	118.29768	764.2305	-85.73865	614.761	117.446724	758.675	-106.15131	6.0220747	4.644246	64.98461	-13.277027	-616.0138	8.041548	8.170425	9.173553	4222.551630735397
93	8808.7295	244.45062	9069.383	8417.176	9394.702	105.31298	9576.507	9183.115	1000.0	1000.0	465000	618.52203	118.11709	769.70276	-90.69218	618.5235	118.10901	768.97974	-92.13521	618.0514	117.23269	765.4115	-93.41422	6.026747	4.621149	67.85783	-14.728211	-619.3289	8.121145	8.226478	9.489705	4270.353597640991
94	8999.298	159.65842	9226.097	8834.537	8774.914	2302.5574	9692.345	1874.0033	1000.0	1000.0	470000	621.22455	118.690346	769.6018	-100.47065	621.22626	118.68133	770.47943	-146.96799	620.7362	117.8133	768.77576	-126.50362	6.0789347	4.6037626	77.16666	-14.655188	-622.0184	8.108362	8.185808	9.280432	4319.22904586792
95	9059.242	231.73001	9378.471	8750.752	9749.091	109.57536	9905.399	9536.294	1000.0	1000.0	475000	623.7588	118.92305	770.30096	-47.698097	623.76	118.91362	773.55554	-83.647575	623.2745	118.052956	771.6036	-58.135612	6.097227	4.5957675	56.693764	-12.3823395	-624.55664	8.006882	8.217504	9.192072	4366.898636341095
96	9070.251	134.73814	9230.854	8872.581	9824.326	85.65507	10020.14	9670.223	1000.0	1000.0	480000	626.5952	119.09525	777.74164	-179.34323	626.5978	119.08275	776.0356	-158.91325	626.10046	118.21103	777.41736	-167.96132	6.1287217	4.617388	57.41489	-14.314959	-627.40717	8.312594	8.3684	9.349475	4415.254790306091
97	9151.8125	77.46894	9255.34	9022.9795	9636.451	102.75113	9816.716	9425.491	1000.0	1000.0	485000	629.6547	118.78632	782.14325	-121.10633	629.656	118.77806	781.01605	-112.03362	629.17804	117.899506	782.6439	-95.30978	6.181396	4.6062374	55.600452	-15.032612	-630.4788	8.477473	8.733342	9.417722	4464.556809902191
98	7619.831	3359.5217	9590.823	919.5561	9653.513	89.13367	9836.42	9554.645	1000.0	1000.0	490000	631.4937	122.47662	788.1587	-59.5995	631.49524	122.467255	790.6662	-52.515118	631.0113	121.60837	790.08813	-66.58438	6.168356	4.6331873	63.76214	-13.209457	-632.3095	8.507577	8.563994	9.508297	4513.419398069382
99	9098.824	167.49203	9288.781	8880.668	9778.204	140.2888	9947.08	9535.625	1000.0	1000.0	495000	633.7219	123.281944	795.9066	-55.938488	633.7234	123.27425	797.7498	-59.499626	633.2263	122.41178	798.64136	-83.99223	6.179976	4.569807	65.62505	-13.79748	-634.5311	8.380025	8.359098	9.257156	4562.935554265976
100	9252.252	149.4059	9412.49	8990.534	9722.8125	91.451546	9856.66	9531.3	1000.0	1000.0	500000	636.64557	121.98127	797.6314	-133.89366	636.6478	121.96966	798.93195	-89.02753	636.12695	121.097534	802.576	-89.67544	6.1699023	4.5894127	68.34507	-11.531999	-637.4411	8.658039	8.651557	9.74834	4612.751737833023
101	9040.673	394.60797	9414.543	8331.138	9957.653	169.97108	10188.2	9608.893	1000.0	1000.0	505000	638.9823	122.27607	802.041	-100.22783	638.9837	122.268265	798.8358	-129.97964	638.48895	121.40087	797.5028	-129.18964	6.2484	4.6006107	71.18566	-12.265333	-639.8068	8.67773	8.620464	9.700958	4662.344410419464
102	9415.341	156.92506	9613.972	9192.253	9249.323	1912.5427	10061.131	3521.09	1000.0	1000.0	510000	641.7175	121.95181	804.01746	-67.934235	641.7185	121.94504	803.5117	-80.36186	641.2264	121.05851	803.4069	-70.894264	6.246066	4.599405	66.037544	-12.690855	-642.5223	8.654209	8.812486	9.470476	4711.692367553711
103	9306.246	104.11899	9456.231	9168.964	10095.568	127.45777	10237.108	9886.601	1000.0	1000.0	515000	644.34033	123.240746	807.3796	-93.68088	644.3428	123.22657	804.1589	-128.42038	643.8679	122.34747	802.20123	-122.5824	6.3035975	4.5770774	59.08091	-12.534698	-645.1977	8.915179	8.992032	9.760808	4761.036091804504
104	9266.536	212.78018	9537.617	8940.691	9926.061	82.39055	10075.72	9827.071	1000.0	1000.0	520000	646.74097	123.52903	807.0015	-135.52951	646.7421	123.522224	808.79553	-121.937004	646.2291	122.64126	806.6042	-141.94307	6.3081946	4.598237	62.097267	-13.583762	-647.5878	9.327682	9.427101	10.193803	4811.051868200302
105	7148.286	3044.8438	9702.191	2753.274	10082.561	119.793976	10243.99	9837.666	1000.0	1000.0	525000	648.4071	125.64533	809.4684	-97.94316	648.40814	125.63896	811.43677	-245.91165	647.90796	124.77002	815.3681	-108.85116	6.323761	4.617682	72.56899	-12.875836	-649.2629	9.674897	9.731201	10.410841	4860.590625286102
106	9514.882	133.44707	9647.4	9271.54	9887.888	83.773796	10039.772	9743.11	1000.0	1000.0	530000	649.8842	128.04132	815.1881	-101.477585	649.88556	128.03188	815.28845	-107.542465	649.38855	127.1645	814.3656	-50.610584	6.3711624	4.6552143	53.01186	-12.988189	-650.7407	9.7556	9.800467	9.966398	4910.453962802887
107	9428.369	160.63106	9616.722	9185.743	10277.388	75.59778	10411.265	10153.63	1000.0	1000.0	535000	652.81396	128.09544	819.01624	-84.50044	652.8157	128.08878	816.7277	-92.51231	652.3391	127.22143	815.42004	-109.027245	6.450004	4.6718044	58.55916	-14.09288	-653.6921	9.6543045	9.660348	10.329036	4959.313760280609
108	9647.82	124.7686	9877.138	9516.961	10157.801	147.85303	10441.515	9924.836	1000.0	1000.0	540000	656.58716	127.722115	825.2318	-132.41289	656.5874	127.72064	824.94025	-98.59946	656.1312	126.8396	820.14154	-106.595245	6.5455594	4.633227	59.98362	-12.552384	-657.5115	9.89566	9.932179	10.40885	5009.458306789398
109	9455.939	198.70818	9701.395	9178.351	9745.635	323.11267	10064.486	8857.257	1000.0	1000.0	545000	659.13275	128.57329	827.7282	-118.13222	659.1346	128.56331	822.793	-90.92101	658.6623	127.70967	828.8312	-82.986145	6.5182037	4.655648	58.71165	-12.502418	-660.02423	9.437809	9.636241	10.123345	5059.697460651398
110	9545.417	189.42865	9879.487	9341.466	10213.719	140.72006	10407.217	9915.411	1000.0	1000.0	550000	661.79126	128.31017	826.42645	-160.03204	661.79254	128.30122	829.2766	-123.93136	661.2861	127.420746	822.9512	-126.52045	6.519882	4.684957	54.27735	-12.900803	-662.6816	10.040653	9.926712	10.655872	5109.702973842621
111	9592.01	175.89929	9830.126	9313.864	9846.908	70.40536	9920.418	9713.003	1000.0	1000.0	555000	664.2636	128.58539	825.70667	-67.79146	664.2645	128.57967	829.08124	-69.11844	663.7774	127.70848	827.76685	-118.254074	6.4893494	4.6554127	89.742485	-12.624449	-665.1661	9.697454	9.801148	10.247176	5159.492804050446
112	9622.041	308.7181	10118.389	9272.772	10054.342	135.78596	10236.959	9814.885	1000.0	1000.0	560000	667.1699	128.81026	834.00323	-58.26097	667.1719	128.80191	833.9254	-48.67218	666.7119	127.93161	830.034	-64.0861	6.531229	4.680563	59.53444	-11.996286	-668.0885	10.03636	10.069116	10.506481	5209.459443092346
113	9675.372	173.29242	9918.014	9448.748	9524.674	1768.5292	10268.178	4228.252	1000.0	1000.0	565000	670.0164	129.38895	839.2492	-104.55226	670.0176	129.38068	841.1881	-111.890854	669.57007	128.49655	835.1595	-74.77325	6.6291447	4.6996565	59.572117	-12.032775	-670.9462	9.609199	9.577717	10.23026	5259.95831489563
114	9796.101	258.18356	10040.843	9325.97	10229.6455	129.8968	10436.86	10025.435	1000.0	1000.0	570000	673.0676	128.85968	844.88916	-60.363777	673.0701	128.84695	841.0744	-62.46794	672.5885	127.968834	839.7432	-61.77887	6.6307373	4.688518	65.54269	-14.097183	-673.9678	10.007423	10.135282	10.600018	5309.908712148666
115	9850.584	147.2368	9988.427	9565.133	10103.6455	67.70338	10229.192	9996.071	1000.0	1000.0	575000	674.65295	129.6887	843.6654	-127.730774	674.65466	129.67894	844.24744	-87.28818	674.1662	128.795	845.10254	-100.33855	6.6341677	4.6864195	64.39696	-11.927997	-675.55206	10.095603	10.119644	10.445232	5360.262195587158
116	9375.901	450.08304	9889.951	8606.509	10310.083	107.20683	10480.001	10100.982	1000.0	1000.0	580000	677.2857	129.99425	846.94586	-63.21746	677.2881	129.98169	847.41144	-64.66346	676.7913	129.09363	844.29156	-102.26434	6.629885	4.690919	58.451607	-12.068217	-678.2058	10.498892	10.465719	10.775061	5410.231049537659
117	9514.592	228.29823	9723.027	9115.378	10372.42	109.38438	10570.706	10202.691	1000.0	1000.0	585000	679.2168	129.48615	844.5073	-96.15842	679.219	129.4727	843.35205	-93.63029	678.6842	128.58386	850.33276	-142.26982	6.7099433	4.6829185	63.845127	-13.525156	-680.1241	10.932569	11.069793	11.197825	5460.54292845726
118	9585.588	298.93015	9814.89	9004.845	9729.795	127.48519	9873.137	9511.063	1000.0	1000.0	590000	680.9959	129.95287	855.0676	-63.75593	680.9973	129.94373	852.2321	-72.85681	680.4932	129.05473	849.17676	-67.53172	6.6237154	4.6691813	56.577984	-13.993199	-681.897	10.469571	10.570757	10.617251	5511.6569175720215
119	9552.08	445.19193	10032.967	8758.889	10093.097	107.18193	10223.923	9903.977	1000.0	1000.0	595000	683.43695	130.13712	855.4458	-70.52214	683.4396	130.12451	854.6907	-63.367027	682.9149	129.25647	851.6148	-64.53484	6.7020226	4.70492	56.854233	-13.235982	-684.3253	9.507773	9.62779	10.131973	5562.093511104584
120	9731.747	229.12714	9982.811	9313.772	10169.434	127.16184	10443.587	9965.071	1000.0	1000.0	600000	684.89087	130.43382	852.7626	-111.099945	684.8926	130.42322	855.549	-122.37903	684.35767	129.52287	850.96387	-85.15575	6.7042627	4.675774	61.025387	-15.87354	-685.7859	10.696658	10.701822	10.979639	5612.865169048309
121	9888.213	203.08694	10136.331	9636.246	9854.502	157.58257	10089.266	9621.859	1000.0	1000.0	605000	687.50885	129.67644	864.466	-77.99744	687.5104	129.66821	866.41406	-87.841064	686.9924	128.78148	865.87695	-106.37674	6.720304	4.6541576	55.44248	-12.131902	-688.39764	10.297544	10.421778	10.719093	5663.548138618469
122	9697.036	54.451973	9777.45	9630.199	10015.738	87.04845	10131.83	9867.364	1000.0	1000.0	610000	689.5626	130.50626	870.3507	-91.98851	689.56476	130.49286	867.174	-143.3066	689.03937	129.60933	865.3839	-84.638985	6.733572	4.6838603	63.720314	-11.907798	-690.4502	10.483474	10.652106	10.842102	5714.544756412506
123	9827.05	208.8579	10142.782	9611.827	9302.566	2563.946	10402.863	1633.6378	1000.0	1000.0	615000	691.4941	130.58194	869.563	-106.30724	691.4958	130.57356	870.2533	-114.35953	690.9715	129.6712	867.0388	-129.84607	6.7226834	4.689187	53.227016	-14.125277	-692.3983	10.54478	10.578637	10.968082	5765.283492803574
124	9891.916	223.38263	10188.664	9511.613	10659.319	147.2229	10927.319	10439.664	1000.0	1000.0	620000	693.4045	130.4594	878.9178	-120.788284	693.4062	130.44926	876.57764	-104.92351	692.8826	129.5392	871.5677	-115.667175	6.7449045	4.7182813	60.678314	-14.423874	-694.30646	10.899881	10.823693	11.119676	5814.484372377396
125	9917.689	266.39197	10205.782	9463.917	9737.69	99.113625	9917.988	9549.623	1000.0	1000.0	625000	696.0213	130.70087	872.96674	-146.04942	696.0238	130.68875	873.221	-139.04411	695.48883	129.77585	872.21857	-177.17606	6.859488	4.7683997	58.676453	-12.686962	-696.9288	11.6422	11.598622	11.5908	5864.660554647446
126	9900.732	336.4593	10391.816	9365.92	10429.346	57.665913	10538.596	10326.514	1000.0	1000.0	630000	697.5103	130.78447	877.1861	-154.66179	697.5121	130.77573	877.1723	-171.64313	696.97363	129.85652	872.9961	-172.6263	6.7899985	4.661218	57.973827	-12.0283165	-698.4235	11.381914	11.481638	11.325508	5916.143239021301
127	9900.314	248.80276	10197.427	9591.668	10510.621	67.17726	10575.024	10352.804	1000.0	1000.0	635000	699.6141	130.93245	877.1527	-75.13653	699.6158	130.92302	879.2299	-74.71998	699.0962	130.01144	876.5384	-71.08016	6.787174	4.6682596	59.67206	-12.8322315	-700.5295	10.552475	10.618901	10.781986	5968.097817897797
128	9889.804	329.28665	10506.627	9518.735	10418.761	136.92363	10791.559	10271.674	1000.0	1000.0	640000	701.7584	131.6221	896.171	-150.50566	701.75977	131.6151	895.1252	-147.23012	701.22235	130.68546	892.71216	-70.2031	6.792569	4.665385	57.91849	-16.903526	-702.6492	10.924516	10.97713	11.210903	6019.008734226227
129	10110.263	171.12183	10438.659	9975.584	10635.105	115.319405	10805.531	10476.614	1000.0	1000.0	645000	703.934	132.07039	895.44965	-79.467255	703.936	132.05873	893.076	-67.77127	703.4465	131.14175	892.6876	-67.94606	6.8713307	4.698514	76.8019	-12.168674	-704.8818	10.652572	10.728587	10.929003	6071.159196853638
130	9936.749	359.46747	10302.541	9249.49	10214.359	986.24835	10715.906	7279.632	1000.0	1000.0	650000	706.3311	131.72365	895.7183	-75.33775	706.3334	131.71068	896.05804	-70.042015	705.76843	130.79552	894.3041	-104.70567	6.879738	4.6655087	54.908905	-15.635507	-707.2276	10.787652	10.910808	10.872342	6122.599901676178
131	9980.467	382.84744	10237.428	9223.142	10638.049	136.72414	10837.565	10412.13	1000.0	1000.0	655000	707.8705	132.37	900.41504	-76.24911	707.87164	132.3631	899.4889	-92.28846	707.3491	131.452	895.32306	-90.36535	6.824851	4.6629596	65.82873	-11.4027195	-708.7856	10.481892	10.662841	10.507425	6174.861653327942
132	10113.969	282.48438	10478.433	9668.158	9693.662	64.54177	9830.685	9585.885	1000.0	1000.0	660000	710.319	131.717	900.4188	-80.95498	710.32	131.71123	899.71844	-77.10055	709.8057	130.7977	901.3273	-87.124916	6.840617	4.6306844	56.8249	-13.152607	-711.2207	10.516693	10.401115	10.38932	6227.652071237564
133	9125.8545	865.4108	10110.058	7533.4546	10252.127	99.395294	10469.19	10098.378	1000.0	1000.0	665000	711.92725	133.32756	904.7664	-80.02775	711.9294	133.31589	902.5622	-76.06144	711.383	132.41592	904.26373	-109.50645	6.898975	4.639306	50.501972	-13.551444	-712.8351	11.11531	11.317738	11.070763	6279.735857725143
134	10056.555	224.29514	10470.776	9830.517	9640.241	2103.6074	10632.617	3469.4563	1000.0	1000.0	670000	712.9413	134.0915	905.2592	-76.77944	712.9432	134.08473	905.9435	-92.1437	712.397	133.17267	902.5306	-93.21146	6.8752203	4.6496296	58.35504	-14.180949	-713.863	12.208964	12.440054	11.710878	6332.232105016708
135	10077.456	266.246	10497.859	9662.979	10370.659	724.1486	10883.743	8256.524	1000.0	1000.0	675000	715.8678	133.00111	903.84705	-141.95557	715.86847	132.99644	905.33636	-173.06155	715.29517	132.09639	902.99603	-103.588234	6.9122586	4.693051	60.858826	-13.702898	-716.7685	11.448485	11.399425	11.455771	6384.728120803833
136	8089.366	2802.4893	10541.653	3266.1545	9734.336	312.59296	10035.108	8899.477	1000.0	1000.0	680000	716.75946	135.18977	916.48987	-348.40045	716.7627	135.17215	915.2039	-142.09564	716.2098	134.25555	907.55414	-80.13357	6.8994236	4.6803603	67.33108	-12.368227	-717.7018	12.302251	12.265305	11.897953	6437.554964542389
137	10156.58	290.6964	10425.154	9632.08	9602.592	2805.7395	10788.83	1195.2021	1000.0	1000.0	685000	717.6473	137.33438	908.2889	-104.99937	717.6486	137.32173	909.8918	-181.35918	717.09564	136.42729	905.5445	-128.85654	6.964585	4.666649	66.23786	-12.758545	-718.5991	13.842629	13.943509	12.532088	6490.583626508713
138	10122.971	261.9485	10412.64	9737.21	10053.38	112.684685	10165.125	9782.486	1000.0	1000.0	690000	719.4565	137.0704	909.2594	-77.06194	719.45734	137.06438	911.6547	-73.91385	718.8943	136.17532	908.4492	-75.40772	6.972146	4.7018633	63.146275	-13.118271	-720.3614	11.789735	11.860686	11.1953535	6542.540724992752
139	10071.227	292.1826	10377.398	9647.848	10500.846	138.4306	10699.638	10260.878	1000.0	1000.0	695000	721.6475	136.48827	910.51624	-85.21668	721.6497	136.4775	912.0816	-80.07961	721.0754	135.59085	909.7744	-147.2049	6.973493	4.651312	77.74055	-11.044443	-722.5626	12.265079	12.461723	11.958705	6594.479019165039
140	8104.3936	2707.4768	10548.085	3444.6794	10666.48	105.03615	10886.803	10497.653	1000.0	1000.0	700000	721.24304	140.20296	910.8189	-85.20645	721.24536	140.19157	911.0383	-111.875435	720.649	139.31343	908.0456	-107.776024	6.939909	4.663566	60.561317	-12.9120655	-722.1444	12.328991	12.395895	11.960473	6646.703894853592
141	10111.884	157.13629	10353.316	9934.064	9933.478	2621.815	11093.081	2088.7913	1000.0	1000.0	705000	722.71814	139.76279	916.9973	-91.13774	722.7194	139.75443	914.00934	-94.43368	722.13916	138.8739	912.4213	-82.14823	7.0335174	4.6802063	67.94155	-13.165683	-723.6362	13.305147	13.449622	12.274511	6697.391950845718
142	10164.256	274.4404	10469.991	9663.963	10755.904	156.95952	11048.807	10499.121	1000.0	1000.0	710000	724.6162	140.07906	915.8585	-108.66422	724.6179	140.06541	916.0004	-124.62551	724.03925	139.18645	916.1628	-146.9782	7.0274844	4.669476	57.76858	-14.677517	-725.56915	12.861994	13.35993	12.403938	6747.623924255371
143	9008.25	2163.6797	10401.157	4710.679	10923.256	77.00199	11069.228	10815.549	1000.0	1000.0	715000	726.1819	141.1704	916.0012	-118.94387	726.18365	141.16208	917.3401	-107.98716	725.59314	140.28162	914.9673	-92.57171	7.045845	4.6821604	55.463516	-13.882857	-727.1392	12.674556	12.4472475	12.02972	6800.234198331833
144	10062.934	289.09393	10341.649	9662.129	10647.408	106.968864	10731.531	10400.316	1000.0	1000.0	720000	727.54565	142.22563	920.5869	-93.41347	727.5466	142.22217	918.61224	-96.799095	726.96936	141.34929	916.3201	-118.322075	7.014204	4.7039065	72.6252	-12.716174	-728.4923	12.947014	12.973569	12.002339	6853.060102462769
145	10347.363	182.14738	10635.311	10159.912	10907.167	192.51053	11293.356	10520.792	1000.0	1000.0	725000	729.3708	142.2096	924.2027	-96.65915	729.3718	142.20396	924.49615	-104.82112	728.7709	141.30667	928.3568	-90.31073	6.983843	4.687774	73.39072	-12.878701	-730.2784	13.569213	13.536466	12.783075	6905.325372695923
146	10384.771	142.2648	10539.24	10176.753	10846.89	90.42581	11030.364	10697.834	1000.0	1000.0	730000	731.27313	141.54166	926.50696	-90.98496	731.27515	141.53133	924.9618	-88.68378	730.67975	140.62546	923.843	-91.88392	7.065594	4.7012787	69.6203	-13.135439	-732.1672	13.091083	13.345528	12.13388	6958.597783088684
147	9209.854	2691.2427	10776.348	3834.6802	10170.248	72.750404	10313.541	10064.077	1000.0	1000.0	735000	733.0423	142.31783	930.24255	-218.74348	733.0434	142.30698	926.2435	-193.46172	732.43115	141.44467	926.9075	-195.22273	7.0381694	4.708389	59.83264	-13.888964	-733.9241	12.798743	12.950319	11.947577	7012.188277959824
148	9129.221	1561.8334	10563.12	6272.429	10776.111	230.3787	11062.057	10388.704	1000.0	1000.0	740000	732.6048	145.79134	931.9632	-231.45586	732.607	145.78012	931.2551	-219.05711	732.0044	144.96254	925.4976	-222.58899	7.110323	4.695001	70.302345	-11.863272	-733.5278	14.426128	14.647847	12.709332	7064.861894369125
149	10091.734	294.9285	10558.039	9677.158	10088.785	182.15797	10366.61	9859.786	1000.0	1000.0	745000	734.67487	145.85419	932.5995	-257.77237	734.67676	145.8389	930.7425	-239.23155	734.0734	144.98459	925.8298	-244.45338	7.1257715	4.652547	70.49329	-12.35082	-735.6189	14.617026	14.755372	13.048851	7117.3082365989685
150	10158.882	448.20425	10642.877	9377.485	11078.893	117.06574	11251.268	10897.283	1000.0	1000.0	750000	736.1532	146.50352	935.6305	-268.89395	736.15674	146.48698	932.948	-256.52588	735.55884	145.64653	927.7408	-261.97165	7.1526184	4.6881022	64.555405	-14.99801	-737.1146	13.90835	13.671597	13.069678	7169.574027061462
151	9733.541	1490.3062	10792.852	6788.001	10702.568	111.90618	10997.666	10588.147	1000.0	1000.0	755000	737.69434	147.30838	934.8756	-276.09796	737.6972	147.2932	935.8531	-256.88486	737.0794	146.44319	933.38074	-261.85175	7.177232	4.6655073	65.570274	-11.9720955	-738.6079	15.376178	15.493898	13.420555	7222.053614139557
152	10301.66	239.57486	10615.914	9936.77	10878.614	137.47511	11044.892	10603.03	1000.0	1000.0	760000	738.5228	147.37645	932.6053	-295.6663	738.5256	147.36835	935.77106	-251.8763	737.89935	146.49997	930.1022	-255.9511	7.1817656	4.6952205	102.721565	-11.608263	-739.4536	16.884398	16.81978	13.665849	7274.957329034805
