Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
17	-372.60193	653.3142	-30.130196	-2421.4275	-799.78143	1019.46674	-43.014576	-2614.866	187.2	315.6	85000	1738.9481	195.58275	2164.9856	-1112.4268	-1759.9105	3490.677	886.780965089798
18	-402.1542	652.9376	-18.73263	-2420.9275	-397.50275	617.15735	-17.195082	-2059.3806	184.5	157.0	90000	1519.8641	172.9599	1916.9972	-1197.2472	-1537.8932	2742.3652	934.5281085968018
19	-341.29745	697.8883	-18.278072	-2467.672	-91.69015	52.466637	-24.102123	-181.19337	160.67567	57.6	95000	1294.3682	158.57011	1732.0533	-1336.6464	-1309.7592	2005.3679	994.2122368812561
20	-358.6201	681.55096	-20.90528	-2268.3015	-660.5077	979.112	-20.995163	-2628.5525	174.33333	287.2	100000	1086.2388	132.96924	1452.0739	-1077.4232	-1098.8663	1492.6813	1047.5537061691284
21	-557.5893	848.4522	-24.69969	-2428.34	-139.0585	58.089775	-66.05693	-265.27823	268.73685	178.3	105000	913.1129	117.098915	1212.0292	-836.79913	-923.7027	1001.49097	1101.9067652225494
22	-810.8327	990.1184	-48.15022	-2411.2107	-593.76	941.4513	-5.2202845	-2701.952	434.7	435.5	110000	764.87036	103.7397	1014.24274	-666.357	-773.9477	737.84656	1153.0247313976288
23	-559.3037	727.45825	-10.099598	-1914.5289	-1136.3597	804.2746	-101.722435	-2261.5898	461.0	758.7	115000	641.4186	100.37937	879.65497	-615.9702	-649.4068	506.8487	1214.9965996742249
24	-633.64307	342.12955	-183.15118	-1258.7911	-752.1754	508.12415	-285.98926	-2121.5674	783.0	801.1	120000	532.0016	104.01935	777.9878	-874.8092	-539.3754	362.66406	1281.1633477210999
25	-950.7651	874.93176	-10.987648	-2047.5472	-844.3019	926.67114	26.77802	-2405.9778	573.7778	738.6	125000	443.52603	108.66503	701.05115	-436.0048	-449.97128	275.92584	1343.2629098892212
26	-264.19144	348.9093	-13.0692	-1084.4362	-666.08026	977.1483	20.56992	-2583.6423	335.57144	412.9	130000	374.28693	116.836136	625.7525	-387.8947	-380.10446	223.85342	1397.047903060913
27	-601.43805	795.8113	39.280693	-1830.8647	-1124.4456	318.14136	-644.7558	-1732.9065	417.41666	995.3	135000	314.1463	121.199974	564.7261	-693.0003	-319.37265	195.34186	1462.7945394515991
28	-1329.6893	607.7297	-594.9966	-2288.5303	-1499.8815	1104.9712	-8.842759	-2732.6323	834.0	696.6	140000	259.87994	123.11218	500.9216	-327.75388	-264.64563	154.50926	1521.5850005149841
29	-450.2184	375.67145	-56.892284	-1288.786	-581.4933	653.6432	-194.59666	-2508.1042	530.9	864.4	145000	217.02887	127.7423	445.28107	-381.56674	-221.44905	126.749344	1587.5959360599518
30	-942.76855	709.12756	-100.33591	-2133.7935	-696.9227	181.17635	-195.65433	-909.9732	826.6	917.4	150000	188.69685	133.90251	399.4302	-241.81947	-192.95128	116.64334	1644.0293028354645
31	-596.7082	657.2579	-72.302795	-2444.2822	-1258.846	876.6161	-3.1555667	-2545.897	576.8	672.0	155000	168.15965	140.45955	423.17575	-320.03415	-172.50192	111.8373	1712.7193973064423
32	-700.2873	821.7855	-5.4649963	-2527.5474	-817.7425	1011.54974	-13.322547	-2488.1694	434.41666	606.4	160000	154.25371	145.08568	425.31842	-285.83353	-158.52235	110.28538	1774.8963820934296
33	-597.67725	718.0271	-82.436066	-2291.8013	-1130.0043	1192.1858	-7.901892	-2737.6973	528.625	704.6	165000	148.22662	142.06898	390.41663	-229.85347	-152.27164	106.37634	1830.4374315738678
34	-719.6905	1000.5957	-16.396881	-2566.5679	-1591.7987	889.6558	-335.74786	-2794.766	379.73334	805.4	170000	141.91647	137.47348	405.8346	-321.30878	-146.1225	103.46464	1900.0251505374908
35	-1539.7601	583.2061	-453.07376	-2083.0857	-674.10425	901.95667	-32.965836	-2739.4114	863.2	379.5	175000	138.86133	136.07428	429.78705	-195.36102	-143.19244	103.84377	1950.198003768921
36	-491.0626	831.51764	17.753725	-2493.072	-1071.9011	982.1774	-65.17742	-2761.7024	243.9	474.7	180000	136.19461	137.47089	446.24954	-218.32608	-140.35297	105.33054	2007.204086780548
37	-621.68384	549.69635	-32.74609	-1791.1328	-706.9915	1014.39276	-21.838793	-2757.5227	378.69232	295.2	185000	134.19078	141.42728	449.4219	-284.0991	-138.22966	110.87322	2062.8224403858185
38	-1460.0701	1056.2332	-46.5081	-2536.8464	-637.4494	922.30786	-79.44608	-2721.3796	651.44446	295.4	190000	132.28644	145.00473	415.44675	-201.44011	-136.4224	111.67768	2126.2702770233154
39	-1106.9973	958.2813	-24.849583	-2351.7861	-523.0322	579.7448	-22.5227	-1677.0853	602.25	290.5	195000	132.10896	151.10893	391.44193	-145.63745	-136.38182	112.51863	2180.681815624237
40	-813.3236	794.24866	-40.94011	-2381.7244	-848.1627	922.6523	-14.486567	-2796.581	470.7	410.6	200000	132.02563	152.57788	404.7917	-185.54767	-136.20581	112.31426	2235.2692437171936
41	-561.9484	896.87006	4.5157766	-2574.822	-509.0638	760.0449	-0.10707134	-2671.4902	258.66666	232.1	205000	130.99463	152.9589	404.76602	-273.55692	-135.20732	114.38347	2294.0081458091736
42	-601.9516	672.5895	-19.43896	-2058.0522	-302.0392	583.7681	-18.535463	-1952.1813	364.92856	177.7	210000	130.79796	153.52908	407.82993	-201.64125	-134.90674	113.37226	2349.204350709915
43	-550.20685	731.55743	-19.632713	-2629.638	-151.41147	129.591	-1.6421505	-453.9333	316.2143	113.9	215000	129.69482	152.8601	407.0258	-178.2092	-133.82108	115.33049	2398.2744817733765
44	-532.46716	461.2765	-45.2637	-1545.6343	-664.2017	820.77527	-16.665064	-2537.372	418.0	312.3	220000	128.8376	150.40015	396.60046	-201.70822	-132.88054	109.00222	2456.644125699997
45	-660.5473	606.24854	-63.06722	-1995.6123	-386.5484	561.1861	6.7302504	-1952.429	422.92307	320.9	225000	121.969635	143.07765	359.82892	-244.9565	-125.6288	96.36642	2519.8189132213593
46	-750.2266	713.8817	-25.468102	-2551.986	-526.38367	730.8405	-15.92171	-2299.0042	419.27274	285.6	230000	110.42503	134.7732	320.87033	-216.2438	-113.80435	83.106926	2574.440084695816
47	-206.38986	225.0244	-4.2349396	-751.5762	-631.3922	305.2292	-51.610424	-1044.157	241.42857	762.6	235000	99.5002	127.94436	307.11462	-175.60687	-102.62728	74.247635	2640.7859716415405
48	-571.61835	636.5169	-1.6202528	-1898.7458	-567.926	458.91714	-135.82442	-1602.2527	402.15384	446.6	240000	88.59027	119.771385	307.6688	-161.3636	-91.61912	68.99888	2703.0543394088745
49	-357.67252	412.48395	-15.508547	-1497.2407	-393.09912	435.00696	-34.505436	-1333.3091	294.17648	284.6	245000	77.81336	112.59931	262.37384	-241.54977	-80.55543	59.14824	2761.526127099991
50	-504.5284	518.7195	-5.438075	-1933.3583	-118.414795	101.02297	-21.527985	-398.02536	368.7143	139.8	250000	66.67792	104.01677	230.79323	-158.26558	-69.27505	51.0986	2818.7228722572327
51	-146.9413	184.92198	22.926695	-628.0486	-176.80075	166.05142	-4.784938	-519.0601	247.55	295.0	255000	55.273804	96.15587	230.81766	-244.74667	-57.63576	43.305664	2877.2148451805115
52	-306.80145	391.47214	-8.16144	-1307.8989	-374.1798	430.58917	20.842037	-1210.208	390.72726	487.9	260000	46.44039	88.94359	186.19606	-142.90422	-48.72099	39.018482	2933.0422456264496
53	-350.71863	380.1705	5.675779	-1003.2224	-647.02246	540.57684	-5.0431633	-1287.1641	479.18182	551.7	265000	38.862297	82.50992	196.84753	-229.11627	-41.052433	32.800247	2997.4647839069366
54	-349.92746	380.18628	28.927233	-1210.2891	-328.25092	534.352	54.45084	-1777.8679	478.0	366.1	270000	31.427193	75.87399	173.189	-122.83068	-33.466255	28.562922	3059.9212341308594
55	-279.05023	538.25684	82.25188	-2051.3196	-7.272292	71.782	103.95427	-133.821	368.76923	228.5	275000	24.137234	71.3133	145.09265	-106.40031	-26.114632	24.861883	3116.3992898464203
56	-157.67592	164.39276	41.08855	-405.2248	-454.52484	371.95996	-33.192654	-1157.3158	538.1	776.1	280000	18.173199	67.4269	176.02814	-133.75711	-20.056858	21.742897	3186.4766483306885
57	-311.7211	354.6853	21.258537	-1061.94	-334.1762	577.0514	29.257524	-1571.2434	794.1667	559.5	285000	13.093912	64.38049	156.2775	-105.1263	-14.982178	20.762753	3246.256020307541
58	-142.82445	290.60257	274.69055	-653.5692	-41.72918	143.42392	113.840324	-379.5961	642.2857	429.8	290000	10.752374	61.627922	184.83551	-84.2056	-12.661976	19.290186	3302.223350048065
59	125.021805	281.01938	447.42804	-401.14963	72.778336	185.42749	424.62985	-130.0532	1000.0	811.1	295000	10.172079	58.93786	154.44762	-145.92365	-12.102022	18.856613	3367.2170543670654
60	192.27141	255.07024	633.5587	-159.57928	199.27463	229.46252	420.20044	-407.64172	808.3333	931.7	300000	10.77259	56.790733	193.9888	-119.98964	-12.696196	17.802711	3431.992996454239
61	191.57965	268.92737	582.82263	-273.1679	-100.485596	184.34943	287.4099	-419.53644	870.3333	636.3	305000	11.063154	57.066326	193.54237	-86.699	-12.983286	16.558464	3497.04412484169
62	-5.521364	323.30057	374.52957	-548.65625	144.79674	89.38976	300.39688	-23.401926	1000.0	728.8	310000	12.775432	56.45062	130.59409	-94.8794	-14.691641	17.059685	3561.0364711284637
63	178.64632	177.02814	517.5587	-103.77154	166.51186	183.98325	563.8557	5.144682	445.33334	247.4	315000	14.667315	54.980633	198.05583	-115.44884	-16.651802	17.641344	3620.766010761261
64	401.46054	318.17792	1089.5522	34.394985	344.41635	284.18704	711.2771	-101.95204	629.5	587.9	320000	18.161266	52.60634	228.03384	-93.257545	-20.132418	17.228628	3682.6980459690094
65	464.71603	283.64563	909.257	-4.955766	79.04718	141.11201	385.92978	-28.495062	595.25	627.6	325000	21.15672	51.633587	154.58649	-107.878716	-23.132914	17.04294	3743.528191804886
66	410.48315	143.491	635.4872	208.97272	106.873634	142.01968	398.19424	-61.904778	795.3333	216.1	330000	23.526873	52.25493	151.69446	-204.4364	-25.456686	15.843812	3797.8073377609253
67	436.12363	286.1171	999.1249	11.780961	155.65569	149.36903	458.0329	4.0558906	577.8	221.4	335000	25.651081	54.486954	152.59935	-88.14432	-27.580553	15.768498	3860.897059202194
68	266.7317	281.39288	810.18115	-20.515944	516.056	365.98364	1038.3589	-2.8959067	322.7857	544.6	340000	28.218807	56.28103	128.20808	-81.042755	-30.182468	16.379608	3916.539491891861
69	273.8916	299.35123	971.97345	1.797029	131.64944	258.4717	840.1018	-96.49279	322.4375	223.8	345000	31.540287	58.060116	130.46928	-85.941315	-33.55219	17.416668	3975.2000000476837
70	367.66785	344.50977	942.6964	-2.4355056	300.00323	411.82755	1103.3337	-28.379963	438.41666	318.6	350000	35.1733	59.577812	133.84073	-93.226036	-37.190712	18.022886	4036.679139614105
71	338.59174	320.9288	1092.6245	46.469193	408.7062	521.8262	917.2214	-817.9862	556.2222	670.8	355000	39.460064	60.042892	151.672	-88.02314	-41.555695	19.200045	4100.79542183876
72	619.4742	449.59753	1185.7946	18.114323	461.10883	446.45444	1133.8829	5.8921404	586.0	440.0	360000	43.13466	59.94692	165.48482	-93.6272	-45.17699	18.50338	4158.416226863861
73	289.704	334.16122	1176.2327	-193.32669	487.45206	229.58241	714.7672	35.285603	425.91666	776.3	365000	45.874626	60.732742	164.28452	-76.74091	-47.871307	17.85985	4224.803661108017
74	451.88202	283.41656	847.9373	14.703261	320.55484	258.42014	915.3864	-8.748759	519.5	237.0	370000	47.669292	63.48286	177.27853	-112.76324	-49.684048	18.709867	4283.768402099609
75	262.54156	267.87592	830.1922	-23.62638	957.1937	502.43793	1366.14	32.193367	328.73334	743.8	375000	50.391094	66.529465	148.53366	-89.24169	-52.477142	19.984888	4347.884505033493
76	296.655	348.9661	1307.204	-59.49559	721.7181	347.6797	1142.9974	100.07794	328.4	749.7	380000	54.106747	68.04075	151.38971	-77.89834	-56.2072	20.278578	4412.659785747528
77	377.09872	282.1115	906.4677	-81.49308	810.46423	638.6119	1680.1073	-87.49409	399.72726	523.2	385000	56.42987	70.09855	154.28874	-81.78849	-58.50813	21.689966	4469.196468830109
78	380.31894	456.63608	1437.3971	0.88877803	554.1459	448.02264	1243.4014	3.075978	385.42856	407.4	390000	59.4686	72.05441	161.19514	-117.10963	-61.559113	22.353926	4533.758325099945
79	485.2358	360.43347	1208.5847	55.86089	190.51688	193.25908	538.65814	-51.03349	494.0	178.4	395000	62.50315	74.12895	178.9351	-96.83105	-64.62486	22.615526	4594.5392973423
80	333.30017	388.3545	1229.9086	-168.12988	491.2945	459.84692	1537.7867	71.13238	366.46155	406.2	400000	67.04934	74.2902	180.90396	-93.02167	-69.27409	25.226608	4654.203981399536
81	328.7736	388.69458	1198.8771	-76.328735	521.2946	477.73166	1355.3356	7.778902	372.69232	453.7	405000	70.9172	73.43408	174.94244	-69.62193	-73.1596	26.189434	4714.3516438007355
82	166.89885	244.35849	718.44946	-424.1357	689.118	581.8922	1355.9113	-63.073643	279.89474	522.0	410000	75.21777	72.88658	205.33461	-178.90288	-77.446396	26.839067	4780.965230464935
83	553.8308	263.04965	984.25195	99.66895	752.6124	637.9118	1435.4663	-51.834084	552.8889	570.5	415000	77.97167	73.19002	195.04816	-81.206566	-80.172806	28.087156	4844.852443218231
84	487.93823	505.52286	1303.7363	-303.4279	664.69226	520.8528	1573.724	2.1727822	411.66666	505.5	420000	80.48401	73.49826	189.21532	-73.57648	-82.70114	27.822384	4908.2906975746155
85	321.4359	424.9784	1352.3977	-61.296253	883.6102	457.78555	1434.294	-5.506541	278.875	701.3	425000	82.924355	73.54284	201.09741	-73.48022	-85.11773	28.53607	4968.358870983124
86	548.05615	231.75832	870.2696	97.38219	1047.6877	545.72424	1429.4995	-3.192769	487.4	764.7	430000	84.49131	75.028595	220.17764	-101.62689	-86.67176	27.634594	5032.455853223801
87	341.58768	407.90894	1446.0061	-21.802464	214.1729	162.08574	585.8459	41.56398	290.05	232.4	435000	86.41863	77.64068	194.45589	-132.4962	-88.60683	27.63234	5098.143336772919
88	392.15942	425.3615	1411.3928	-147.36703	240.52827	367.95108	1051.4683	-319.30945	355.5	254.8	440000	88.93527	79.19604	220.07918	-80.83355	-91.18983	30.017988	5156.515895366669
89	388.39066	276.73883	1115.6272	12.29981	322.4994	163.22115	537.64777	71.99676	324.8	198.8	445000	92.055046	79.427795	205.5449	-93.73819	-94.30203	31.759874	5213.853893995285
90	449.63876	413.7784	1411.572	5.2982903	507.05185	444.5643	1659.29	45.8468	369.5	323.6	450000	93.98155	80.830025	216.99548	-130.17293	-96.1987	32.24629	5276.210007190704
91	422.36328	538.81525	1548.0054	-318.35733	538.1639	601.6931	1717.033	19.376049	359.0	329.1	455000	96.05024	82.22956	201.92459	-82.51564	-98.29894	31.549646	5333.478292942047
92	598.71313	507.16458	1523.5085	-130.75616	1065.8948	604.5048	1635.2444	85.65944	465.0	692.2	460000	98.43927	82.995384	208.7635	-140.08571	-100.72022	33.36491	5399.581727743149
93	237.98032	299.30048	1002.88257	-162.61227	700.05365	321.81485	1022.3674	184.69385	215.68182	744.4	465000	101.11874	82.59351	214.2744	-75.94806	-103.429214	34.45448	5463.5469608306885
94	703.8148	390.4648	1434.431	-0.0029436436	917.5638	497.9322	1866.0944	1.7625874	602.75	527.7	470000	103.37273	83.12857	210.71399	-83.91234	-105.617386	34.703865	5524.385467529297
95	497.44302	491.87994	1615.0504	0.62421954	125.69515	89.16419	363.6628	49.903423	347.0	114.1	475000	104.87229	84.356285	224.54688	-75.31795	-107.123695	34.659966	5586.624066114426
96	744.01996	526.005	1590.7052	81.85611	1459.2924	549.76385	1969.368	345.71866	508.66666	855.8	480000	106.9715	84.98029	223.83194	-90.782166	-109.233345	36.303024	5649.375491857529
97	500.2764	673.8825	1990.1826	-392.52344	421.3318	400.85965	1291.8352	64.75666	334.9375	282.7	485000	108.69203	83.97277	236.9222	-116.99661	-110.96261	36.45603	5712.202000379562
98	606.26495	420.58124	1702.1646	88.344025	1316.572	660.15393	2123.746	65.294914	379.58334	707.2	490000	111.67394	83.202	273.98663	-114.49485	-113.99888	37.58071	5774.6129739284515
99	629.46497	552.16	1400.9506	-49.13328	571.89984	474.76617	1577.4216	4.1657753	504.72726	387.5	495000	113.6661	83.89561	226.72932	-125.9511	-115.920525	36.859257	5840.790282964706
100	495.80692	490.41766	1390.0696	-267.52527	1468.2229	346.66272	1831.9434	685.9484	357.07144	889.5	500000	115.44216	85.95593	227.47453	-91.54446	-117.712616	36.691383	5910.227113485336
101	781.10675	842.0528	1833.4252	-493.69974	803.5616	527.4145	1598.1747	27.593939	617.5	416.4	505000	116.97914	88.592	230.12558	-111.82011	-119.26565	37.044777	5970.736786365509
102	721.0999	520.40393	1696.0713	50.294033	1116.6873	704.7295	1853.7913	146.71062	456.9	647.4	510000	119.13485	89.327705	232.25644	-127.337746	-121.44119	38.458416	6031.623606443405
103	596.4597	597.7012	1774.1063	-329.60715	1102.7742	839.85693	2194.7979	-236.59398	459.41666	560.5	515000	121.331276	91.06455	236.55936	-95.653244	-123.648026	39.53549	6099.230455875397
104	888.1912	615.8442	1562.7227	-136.25227	1277.073	566.60474	1922.8448	25.891016	609.375	752.2	520000	123.999	91.662506	234.86629	-105.84554	-126.34602	40.96072	6165.6923978328705
105	255.41534	772.32416	1992.0077	-1099.9624	801.43713	618.1051	1848.9354	-208.26697	372.07693	566.2	525000	126.83691	92.03133	254.57161	-94.344246	-129.18153	39.92954	6227.331486225128
106	563.5676	539.8341	1712.5913	27.423832	783.7704	503.0083	1679.377	16.372967	425.16666	450.5	530000	128.14311	94.45333	243.66418	-125.49289	-130.46829	40.65293	6289.914401292801
107	502.49872	603.69275	1809.0919	-332.4482	1149.5538	707.27094	2265.0884	35.04575	392.23077	586.5	535000	130.32515	96.96629	250.55902	-90.998856	-132.6828	40.309875	6354.75066447258
108	765.33246	738.69104	1987.482	95.378685	1964.416	163.08061	2227.3074	1718.3464	439.54544	983.8	540000	132.57278	98.533295	269.00906	-141.94836	-134.96004	45.377842	6421.855290651321
109	955.0162	705.30255	2025.8588	-34.218884	635.2441	617.20337	2298.5894	125.31204	552.7778	310.9	545000	135.27914	98.80267	257.44843	-124.73729	-137.66357	43.847363	6481.023989915848
110	620.9544	878.3324	1991.7894	-570.34143	1464.4315	936.7891	2471.4153	-49.843166	431.66666	694.5	550000	137.3602	100.75488	267.80414	-88.46742	-139.71025	44.56271	6547.869649171829
111	805.39233	639.3148	2133.0674	163.51505	1230.3508	868.5035	2371.4973	29.321913	443.45456	613.1	555000	139.45601	101.943115	260.20752	-122.438034	-141.85297	46.587025	6610.024005413055
112	954.0053	843.5375	2051.4607	-225.12372	1106.2075	837.80853	2462.622	-11.530947	566.1111	570.3	560000	142.25949	102.75332	264.83316	-119.79368	-144.68646	48.43743	6674.932112693787
113	661.02936	757.82196	1965.3641	-125.171814	1294.8485	602.051	2142.922	297.56042	370.3846	658.6	565000	145.32777	103.66055	272.80524	-128.92644	-147.8274	48.96789	6737.547671079636
114	741.5598	520.7502	1728.7225	5.1406507	467.3055	656.2026	1852.33	57.532463	433.75	269.4	570000	148.75145	104.04346	290.90692	-122.065834	-151.27682	51.756172	6798.801722288132
115	779.4893	745.85187	2088.0046	11.079328	1004.3053	672.686	1879.979	88.888115	442.54544	596.9	575000	152.49976	103.31408	278.68942	-116.41303	-155.03922	51.51579	6860.901268959045
116	524.40704	630.5474	1999.7733	-56.489162	668.8477	624.5243	1868.9661	14.419138	347.85715	374.9	580000	157.09395	102.79284	281.51242	-148.32794	-159.68481	52.514103	6919.556706666946
117	1010.71515	760.064	2335.0789	12.322823	1139.0137	874.7537	2201.2332	5.973128	563.7778	557.9	585000	159.26512	103.68941	283.88052	-125.19332	-161.79926	54.450798	6984.46479010582
118	1239.2837	677.9057	2219.533	136.64516	1181.2024	752.4393	2105.5164	187.8479	593.1111	600.5	590000	162.24745	104.27906	284.9799	-102.05497	-164.81856	54.260223	7052.757194519043
119	722.27563	667.6877	2299.9639	39.10428	1296.9554	1013.89594	2670.5825	-306.83838	379.92307	558.1	595000	165.70047	103.93019	299.03058	-105.87674	-168.29391	54.452717	7115.359827756882
120	1323.7842	817.55927	2582.1833	444.7219	655.9933	449.29813	1212.9052	5.707913	630.0	359.1	600000	168.0164	103.56684	295.31567	-132.8902	-170.63087	59.517105	7170.008451700211
121	642.4819	695.063	1958.4896	-294.2662	2121.9219	756.9696	2726.3809	483.4212	354.6	864.5	605000	170.50035	104.1656	302.50742	-160.21712	-173.08124	57.685562	7238.848283290863
122	915.0878	710.7557	2186.3865	27.41919	720.7781	575.2313	1732.563	8.780694	463.45456	486.7	610000	172.94809	105.0765	299.5099	-121.8129	-175.49455	57.749508	7301.7931225299835
123	1004.5199	820.01447	2262.3733	-62.104553	1610.4645	857.82806	2430.098	4.1888704	606.375	721.3	615000	174.3081	108.07778	308.5694	-107.29717	-176.89134	59.02948	7367.322203397751
124	939.4918	952.21576	2249.559	12.151397	978.9172	595.89795	1687.2955	8.452456	495.3	676.0	620000	176.93329	109.86593	309.06808	-165.37366	-179.57472	61.169403	7432.026266336441
125	885.2028	798.5354	2424.4255	1.3461016	895.8179	669.8678	2313.5454	198.5104	501.0	454.4	625000	178.4748	110.21272	321.16263	-143.9786	-181.06868	59.437115	7494.328335285187
126	787.7387	569.6822	1928.2764	4.912134	1640.6409	818.99475	2407.5195	142.98413	397.53845	771.4	630000	180.95981	109.66326	312.01794	-102.48859	-183.62428	63.786022	7563.441652536392
127	424.72055	491.6264	2126.7078	2.2062001	303.4223	465.6542	1403.8943	-28.942398	283.83334	242.0	635000	185.95966	111.09465	380.07306	-109.87999	-188.86847	70.94924	7623.567690849304
128	618.96796	596.2209	2174.35	-228.97194	219.51749	238.16531	716.3733	4.1672506	350.5	233.6	640000	193.87573	115.58118	369.71655	-127.68228	-196.75853	76.18895	7681.187143564224
129	856.7661	641.92535	2074.271	11.48371	1573.9951	527.0081	2314.844	692.0766	549.55554	763.5	645000	196.43787	116.42458	332.33426	-134.75856	-199.20035	71.071304	7746.556575298309
130	1068.1785	791.061	2472.47	13.543566	1427.6078	872.3184	2440.575	187.52122	524.5	677.9	650000	197.94925	115.42322	336.40503	-132.34096	-200.68723	73.00216	7814.140439987183
131	1011.1389	776.4496	2327.5527	103.944176	645.80524	526.934	1640.635	-144.76859	615.875	466.8	655000	198.51474	114.83185	340.41595	-220.94951	-201.24988	71.9009	7876.697151660919
132	916.45874	973.4704	2290.5593	-822.203	381.63876	205.09811	647.6085	12.327553	559.6667	690.1	660000	199.72084	115.57506	437.13043	-130.33875	-202.78577	81.62856	7943.51754784584
133	301.93274	512.45087	2189.6094	-202.41959	2225.9036	744.03394	2682.0452	158.83543	247.61111	875.0	665000	216.86794	124.97474	445.40787	-208.18631	-220.36061	104.5048	8006.988131284714
134	1098.2683	921.64526	2593.4592	0.43103892	803.2863	700.4059	1845.383	8.154969	547.4	318.1	670000	220.27664	124.354866	372.29553	-251.92084	-223.16792	84.54787	8072.071181058884
135	930.0611	775.8307	2352.006	11.379286	344.7578	408.3707	1148.6523	-27.90498	458.45456	353.5	675000	218.18796	122.10771	361.75812	-128.40454	-220.98726	82.51554	8133.955711841583
136	1124.8667	671.9548	2327.9639	421.32016	1300.7367	897.5396	2652.2307	-291.83032	647.5714	674.1	680000	215.72491	120.892685	355.50146	-173.0394	-218.47905	78.90706	8196.521760225296
137	1724.2139	752.3338	2463.2832	132.59708	1101.0487	830.57367	2121.7717	-154.18059	869.0	685.7	685000	214.11009	118.7665	355.59482	-152.75168	-216.84692	77.75677	8265.583015680313
138	862.359	717.51154	1979.9728	-0.44150352	1043.6843	834.31055	2663.9468	-66.294426	458.72726	486.4	690000	212.767	116.70146	356.31207	-169.06737	-215.52774	78.002846	8329.36537361145
