Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-519.9832	59.40198	-445.23645	-596.3389	1000.0	-46.049946	4.68091	24.090458	-47.45853	44000	-2.2649765e-08	598.9634	-0.052268863	-40.29138	5.3605657	0.016022788	0.28025	25.0	50.12829327583313
11	-524.76874	15.683315	-499.4569	-539.85785	1000.0	-43.562172	6.600507	23.82051	-47.580685	48000	-2.193451e-08	310.89212	-0.044005014	-41.37805	5.365022	0.016839778	0.22825	19.0	54.406798124313354
12	-551.70593	146.14014	-302.3964	-658.7276	1000.0	-46.400852	3.088992	-6.8539515	-47.759842	52000	-2.9087067e-08	779.8866	-0.059418704	-72.77008	5.3487234	0.015101852	0.3245	31.0	58.75676465034485
13	-470.39746	15.474865	-455.13528	-495.73636	1000.0	-43.153603	8.491	25.554995	-48.598736	56000	-9.775162e-09	286.3736	-0.016478572	-53.93062	5.2986746	0.021289283	0.2505	5.0	62.82773542404175
14	-528.7303	35.607204	-491.08035	-578.91486	1000.0	-43.392056	3.883033	-11.098904	-48.32431	60000	1.6212464e-08	400.5534	-0.038870823	-32.81842	5.324939	0.015689546	0.21625	16.0	67.01295042037964
15	-481.87927	53.580814	-411.98944	-542.6447	1000.0	-42.45064	4.796298	-4.1240926	-48.918854	64000	8.5830685e-09	243.52553	-0.017726569	-47.073364	5.31654	0.019859651	0.23675	6.0	71.67972016334534
16	-469.47372	41.781216	-415.9371	-533.2108	1000.0	-43.05875	5.726105	11.262011	-48.854427	68000	-1.1444092e-08	204.96492	-0.050673224	-24.126099	5.268851	0.016173823	0.283	25.0	75.97653913497925
17	-405.49664	71.35207	-320.27042	-507.42075	1000.0	-39.238094	5.995295	-6.3845816	-48.494907	72000	-7.629395e-09	354.44354	-0.04481034	-44.631744	5.2330256	0.016514013	0.21175	19.0	80.39056921005249
18	-519.1373	68.63112	-458.7421	-634.80927	1000.0	-37.561737	6.416839	1.9560218	-48.27504	76000	5.543232e-09	420.10928	-0.014422659	-117.40729	5.2514043	0.018061852	0.24325	5.0	84.36957716941833
19	-484.20312	101.28437	-400.40335	-654.49414	1000.0	-44.97181	4.386014	0.115998864	-49.019222	80000	-1.7166137e-08	338.71707	-0.015723666	-28.207825	5.280346	0.015328621	0.19925	6.0	88.3600206375122
20	-401.92578	94.75222	-311.64005	-559.5417	1000.0	-41.02622	6.9339232	19.242374	-49.007645	84000	-2.2649764e-09	421.46277	-0.01911224	-56.047546	5.2331805	0.016950779	0.2205	7.0	92.71755266189575
21	-442.4062	118.39429	-284.83414	-593.44586	1000.0	-37.65692	6.173279	2.866998	-48.77353	88000	1.3351441e-08	457.79175	-0.040223785	-50.903717	5.235126	0.015735907	0.1915	17.0	96.84994053840637
22	-408.158	60.061462	-332.83975	-468.62628	1000.0	-39.495956	8.535005	3.5507455	-49.223934	92000	2.3841857e-09	441.6609	-0.014018764	-59.99109	5.200472	0.019467717	0.21325	5.0	100.90608406066895
23	-404.7616	109.65062	-217.45135	-490.57916	1000.0	-31.50832	6.9095373	9.52331	-48.892006	96000	-1.692772e-08	445.42218	-0.016735552	-227.67949	5.1663957	0.016360004	0.226	6.0	105.00320744514465
24	-493.89102	54.817787	-420.69174	-559.26227	1000.0	-31.784378	10.8385105	19.875673	-49.1283	100000	2.5510788e-08	654.5389	-0.04644871	-251.08307	5.193062	0.016223883	0.2525	21.0	109.37593340873718
25	-378.34283	29.491121	-339.3984	-417.63538	1000.0	-43.439663	5.083957	5.670232	-49.856167	104000	1.8119811e-08	317.92874	-0.046147045	-104.17677	5.0980496	0.016094482	0.22125	21.0	113.7331109046936
26	-460.1519	107.4617	-364.44888	-642.40576	1000.0	-35.00314	6.9871907	5.0192337	-48.70386	108000	-1.5377998e-08	507.16397	-0.047841754	-119.64496	5.108039	0.01634691	0.26225	22.0	118.15660667419434
27	-412.61273	46.99466	-342.1996	-464.61478	1000.0	-43.438923	5.298963	13.111214	-49.940838	112000	1.7881394e-08	255.34517	-0.02059069	-56.557037	5.0472536	0.015328701	0.231	7.0	122.21239471435547
28	-385.68933	70.92351	-307.60895	-456.92908	1000.0	-35.454845	9.252533	19.226301	-49.112408	116000	8.5830685e-09	202.1476	-0.042921294	-31.71399	5.0696535	0.016496388	0.1915	18.0	126.480220079422
29	-425.77704	45.849197	-346.53894	-456.7414	1000.0	-39.348892	6.3143387	11.3884535	-48.890064	120000	-4.2915342e-09	186.98872	-0.04616986	-21.664917	5.084894	0.016254468	0.23825	21.0	130.76036071777344
30	-367.8579	86.81169	-241.37859	-481.8002	1000.0	-36.517082	8.548541	9.646826	-48.928127	124000	-2.1457673e-08	213.07759	-0.050287437	-33.567642	5.0188837	0.016292699	0.2475	26.0	135.24620580673218
31	-524.7426	55.473312	-471.71393	-612.7749	1000.0	-26.922848	21.682384	36.264023	-48.428646	128000	1.3589859e-08	1120.2357	-0.047498517	-879.6965	5.0137596	0.015823806	0.243	19.0	139.10464358329773
32	-368.92584	54.308273	-304.12408	-453.23578	1000.0	-43.78679	4.2447076	-10.167857	-50.592407	132000	-1.4305114e-08	413.8806	-0.020922495	-142.81653	4.947068	0.01563275	0.15275	7.0	143.32362294197083
33	-356.9278	56.510296	-300.3881	-425.34128	1000.0	-33.202545	8.09874	15.188884	-49.08002	136000	0.0	430.14938	-0.015425857	-61.417236	5.011829	0.018577129	0.23725	4.0	147.42664980888367
34	-399.358	36.702785	-344.1913	-441.67215	1000.0	-36.05077	6.592643	5.5200386	-49.265793	140000	-8.106232e-09	176.69128	-0.01333579	-24.316101	4.96722	0.015039764	0.20075	5.0	151.56685423851013
35	-356.375	58.08148	-273.59824	-427.72763	1000.0	-32.47146	9.058835	8.33155	-49.203026	144000	9.059906e-09	295.87323	-0.02142623	-46.077972	4.966293	0.016121276	0.25875	7.0	155.95356249809265
36	-336.2016	91.12533	-226.77567	-478.2236	1000.0	-33.191444	6.1917477	-0.32736665	-48.64208	148000	8.34465e-09	450.93704	-0.012926491	-49.35916	4.995804	0.018499753	0.21275	4.0	160.55562019348145
37	-350.18057	88.953285	-268.86765	-498.60632	1000.0	-30.490978	11.244564	31.525023	-48.94169	152000	2.0742416e-08	350.40826	-0.04705907	-125.24254	4.9958344	0.015989302	0.254	22.0	165.03634548187256
38	-387.4549	87.5967	-268.77222	-479.39392	1000.0	-31.471672	6.783346	1.3409244	-48.04382	156000	1.525879e-08	289.43784	-0.013716811	-45.29889	4.983005	0.017113058	0.2305	5.0	169.36722135543823
39	-349.31906	122.124374	-141.80266	-451.989	1000.0	-33.143295	5.8811502	8.132218	-48.39909	160000	1.7404556e-08	253.83165	-0.03362723	-72.681335	4.986073	0.015728654	0.169	14.0	173.75407934188843
40	-337.02322	70.437935	-227.2923	-400.60855	1000.0	-31.45894	8.76192	-0.7678329	-48.224396	164000	-9.536743e-09	176.51607	-0.015359966	-21.829437	4.9699163	0.018934892	0.22825	5.0	178.3194296360016
41	-379.93573	97.056854	-213.14166	-451.42685	1000.0	-30.337393	9.307993	11.955825	-45.59805	168000	-1.6689301e-09	268.68463	-0.01681134	-103.25398	4.9852543	0.018956264	0.23975	5.0	182.30890536308289
42	-324.4839	90.35008	-220.2541	-467.86337	1000.0	-31.756468	8.845165	9.971568	-48.666386	172000	9.536743e-09	272.31656	-0.038499217	-43.72058	4.92344	0.015558159	0.17325	15.0	186.8302779197693
43	-251.6922	137.3212	-93.727234	-468.62607	1000.0	-27.328203	8.4187355	3.7227623	-45.48778	176000	-3.2782555e-08	258.02734	-0.019480407	-72.74353	4.8968954	0.015168406	0.1885	7.0	191.20281052589417
44	-321.2105	74.60293	-201.1669	-399.72897	1000.0	-22.059593	11.289025	11.089293	-44.826077	180000	-2.7894973e-08	440.1492	-0.044681508	-106.93121	4.8827577	0.015966859	0.21975	21.0	195.66254472732544
45	-308.61035	97.56377	-156.11656	-423.95255	1000.0	-31.150597	9.987758	17.843546	-47.593346	184000	-1.0848045e-08	284.58127	-0.047237188	-52.958588	4.796456	0.017128238	0.24125	25.0	200.00449132919312
46	-278.4342	128.5285	-161.60286	-474.2854	1000.0	-18.992445	12.7060585	33.346447	-46.429882	188000	-1.8119811e-08	449.14172	-0.014366896	-263.38647	4.831036	0.015419365	0.219	5.0	204.1613118648529
47	-182.54091	61.867577	-116.09371	-283.25912	1000.0	-21.226934	8.910004	6.541522	-46.653015	192000	-4.2915346e-08	418.84558	-0.042423267	-71.44806	4.7964025	0.016204331	0.201	17.0	208.23256397247314
48	-288.59317	147.15666	-98.73714	-456.96143	1000.0	-22.268484	10.835258	12.140059	-43.815754	196000	5.4836273e-09	253.37582	-0.045465153	-61.5316	4.854341	0.01749594	0.23425	20.0	212.64932775497437
49	-247.15298	14.457621	-226.32597	-261.32495	1000.0	-20.189846	10.207587	19.485586	-46.67338	200000	1.2397766e-08	369.01218	-0.07269938	-63.35269	4.7555885	0.015386687	0.353	64.0	217.59441924095154
50	-158.16669	72.17667	-114.02915	-283.08322	1000.0	-20.898542	8.387973	5.9141884	-43.45374	204000	-1.9073487e-09	253.25804	-0.033898138	-109.10477	4.754966	0.016137997	0.17675	12.0	222.5668761730194
51	-169.36702	168.80757	32.54507	-421.0551	1000.0	-13.798769	10.340569	17.893526	-39.632572	208000	3.796816e-08	329.30313	-0.014247647	-78.22679	4.753216	0.020328326	0.29525	4.0	226.5864622592926
52	-159.9491	54.543526	-72.7089	-210.72537	1000.0	-9.254796	9.257405	33.72108	-48.409977	212000	2.193451e-08	390.37488	-0.07812754	-84.37094	4.7327657	0.01450951	0.367	79.0	231.7389166355133
53	-105.811035	49.97046	-30.307734	-160.59947	1000.0	-11.312531	9.087782	20.855736	-48.52955	216000	2.2649765e-08	300.2157	-0.05393514	-48.176758	4.6708183	0.015785249	0.2825	28.0	236.17604207992554
54	-149.78569	114.861534	-7.768457	-302.73883	1000.0	-9.556055	7.2739882	12.880718	-43.48037	220000	-3.0994416e-09	370.8097	-0.04902478	-72.838776	4.6820407	0.01734434	0.25075	22.0	240.29179167747498
55	-164.39249	208.94818	16.069885	-518.3038	1000.0	-12.78147	8.50233	21.6275	-39.818058	224000	8.702278e-09	493.247	-0.04290664	-305.1866	4.666638	0.016640846	0.208	17.0	244.52498531341553
56	-267.40063	128.9087	-151.28442	-466.08524	1000.0	-11.01813	9.816915	23.875515	-46.598186	228000	-4.673004e-08	644.6768	-0.026337102	-394.34552	4.6275506	0.014808173	0.13975	9.0	249.02082538604736
57	-126.33626	37.222767	-63.17809	-159.53076	1000.0	-15.29733	14.488383	22.564764	-45.93622	232000	1.1920929e-08	272.90292	-0.029791703	-65.44066	4.6263247	0.016299434	0.198	11.0	253.19015550613403
58	-200.8667	94.09356	-114.22156	-341.99823	1000.0	-16.375696	12.096498	16.22046	-43.22013	236000	1.9073486e-08	174.56012	-0.03916796	-24.292969	4.6091943	0.015811648	0.20075	17.0	257.7672576904297
59	-152.9404	135.85939	40.206974	-334.28473	1000.0	-14.686303	10.401955	14.43362	-41.4221	240000	-7.390976e-09	321.91843	-0.013758739	-56.76068	4.5851955	0.013926415	0.18975	5.0	261.94223165512085
60	-221.02356	193.77075	-2.2179909	-495.79132	1000.0	-12.244515	11.737188	33.21888	-45.74638	244000	-2.002716e-08	588.6619	-0.048100058	-296.8059	4.533828	0.016766598	0.22325	23.0	266.72537326812744
61	-134.67604	96.471054	-14.141851	-283.53162	1000.0	-13.32517	15.982589	22.76428	-50.688145	248000	-8.106232e-09	315.66064	-0.04467582	-58.618347	4.5507145	0.015623082	0.22425	20.0	271.0877802371979
62	-11.675518	58.411865	58.940475	-100.117744	1000.0	-5.375261	11.095198	23.613903	-41.68633	252000	-7.152557e-09	312.78464	-0.017414903	-59.237915	4.5524406	0.0155945895	0.211	5.0	275.67595863342285
63	-97.99275	99.337234	53.13855	-210.4828	1000.0	-2.1465442	9.458052	23.803652	-39.90409	256000	5.00679e-09	374.76266	-0.03991141	-77.87799	4.5636473	0.015379455	0.20525	17.0	280.0172576904297
64	48.563175	99.81837	142.02599	-119.137955	1000.0	-4.0488863	9.444767	27.546555	-42.33963	260000	-1.6093255e-09	427.43903	-0.020868894	-116.91174	4.492828	0.016454903	0.196	7.0	284.3513147830963
65	-5.488859	56.873234	85.88177	-67.18422	1000.0	5.078392	8.319509	30.973827	-36.64907	264000	-1.758337e-09	310.1314	-0.017153684	-56.638412	4.542599	0.014935343	0.236	6.0	288.5907542705536
66	119.69385	51.72899	166.41225	34.77321	1000.0	0.8266549	7.5598483	26.56052	-32.453156	268000	-1.192093e-10	470.23172	-0.046066634	-154.85834	4.561225	0.0161617	0.239	22.0	293.0276749134064
67	-153.40527	304.63962	229.0931	-601.61743	1000.0	-0.92273825	17.181099	33.77564	-41.94192	272000	-2.7656554e-08	791.2092	-0.04011735	-428.7304	4.489081	0.0164043	0.208	14.0	297.2082996368408
68	-2.6786437	95.89757	105.51455	-157.0652	1000.0	0.46561158	19.91789	40.285465	-48.881035	276000	4.529953e-09	311.71136	-0.0136106415	-73.935394	4.503911	0.017108819	0.216	4.0	301.427401304245
69	32.882076	89.70761	115.68118	-118.55711	1000.0	2.6370597	13.257859	26.020657	-47.07391	280000	-1.4960765e-08	617.29987	-0.014525389	-83.43988	4.445122	0.016224405	0.24275	5.0	305.9115936756134
70	-66.12158	236.5489	204.34053	-381.63467	1000.0	-9.084024	22.84826	37.7198	-50.421932	284000	-9.298325e-09	272.55283	-0.036767267	-91.03279	4.438466	0.01711763	0.1785	15.0	310.5041596889496
71	-48.048164	264.73267	249.14894	-347.64206	1000.0	-3.894752	25.783499	34.080032	-50.33291	288000	2.3126603e-08	434.122	-0.017322417	-67.25064	4.436791	0.015590757	0.205	6.0	314.74636721611023
72	114.26178	246.07796	317.67047	-303.44284	1000.0	2.9559574	22.852608	40.500435	-48.287346	292000	-3.349781e-08	403.82788	-0.039927118	-129.51883	4.4335985	0.016884856	0.24875	15.0	319.1039445400238
73	189.66646	66.22347	273.2612	92.33955	1000.0	22.119959	9.369784	41.961304	-30.245384	296000	-1.5974045e-08	410.13928	-0.046667017	-70.84616	4.4191866	0.015315459	0.2395	24.0	323.533243894577
74	173.68102	70.50335	251.97867	72.998405	1000.0	17.978933	10.154728	43.08354	-43.74231	300000	1.692772e-08	346.49518	-0.01179649	-50.414856	4.35936	0.015423368	0.1965	4.0	327.7786021232605
75	180.34567	73.1787	295.92465	116.66522	1000.0	15.650636	9.403472	35.600075	-35.272522	304000	-3.2544136e-08	457.58945	-0.03474595	-52.005646	4.40088	0.015611148	0.189	15.0	332.04019355773926
76	230.14398	74.07925	349.3466	145.80666	1000.0	16.934523	11.191249	38.58195	-43.678352	308000	-1.2695789e-08	493.57013	-0.049238805	-89.37662	4.394409	0.01553294	0.2635	27.0	336.6668846607208
77	-234.31284	369.91406	374.83926	-619.54755	1000.0	-6.5123005	26.631006	46.315018	-49.06831	312000	-6.341934e-08	1033.8928	-0.045374602	-554.20044	4.3259015	0.0154545605	0.1945	19.0	340.98843598365784
78	9.374107	240.89499	256.52887	-248.04657	1000.0	0.50528514	31.761097	44.82232	-53.39755	316000	-1.1444092e-08	406.15167	-0.039509263	-106.756226	4.389582	0.016412232	0.20525	16.0	345.5086841583252
79	-23.205791	281.1336	217.29913	-489.85648	1000.0	3.7397149	26.822325	41.687664	-52.383175	320000	0.0	571.5994	-0.01930888	-119.18994	4.3424726	0.014205933	0.20225	6.0	350.29075717926025
80	47.84558	196.8731	246.09439	-246.1575	1000.0	3.8707588	23.356224	41.775814	-58.34991	324000	-2.2411346e-08	508.90292	-0.013052762	-109.76181	4.325335	0.015898805	0.18925	4.0	355.3452594280243
81	315.34445	80.76888	364.36026	175.51157	1000.0	13.248901	10.684656	42.29024	-35.335052	328000	-4.768372e-10	695.8776	-0.053996474	-277.29327	4.287302	0.015210264	0.268	34.0	359.9655101299286
82	69.01062	174.14328	273.23837	-104.668785	1000.0	15.000648	26.326166	50.502945	-58.783466	332000	-2.336502e-08	650.552	-0.07729972	-188.11707	4.2993827	0.015347834	0.36575	71.0	364.65389752388
83	107.24841	252.3025	370.24872	-240.48972	1000.0	8.687109	20.945507	42.58508	-51.993725	336000	-3.8146974e-09	705.4929	-0.043856166	-133.07904	4.2614913	0.016427083	0.2325	19.0	368.99093556404114
84	60.326527	67.407585	169.61414	-13.6928625	1000.0	7.7399287	25.556536	49.87038	-56.09384	340000	-1.8119811e-08	720.86115	-0.013591399	-111.90723	4.232549	0.017658902	0.20875	4.0	373.20306634902954
85	-121.004684	240.246	98.40792	-498.2246	1000.0	-5.2442956	26.508612	41.380165	-54.391888	344000	1.6689301e-09	533.35315	-0.039268043	-159.7821	4.2205076	0.015612899	0.2145	15.0	377.82637095451355
86	224.06833	264.30518	424.67886	-230.60352	1000.0	1.8760313	24.87821	44.60795	-56.064693	348000	1.525879e-08	787.74615	-0.05009018	-366.51184	4.2078905	0.015600971	0.2775	23.0	382.2710952758789
87	-29.76204	311.0648	246.12944	-534.27313	1000.0	7.833551	33.379173	50.145737	-55.471317	352000	-7.867813e-09	602.44635	-0.063009374	-203.43045	4.175964	0.015159728	0.31925	41.0	386.9298620223999
88	227.60266	111.962975	379.55273	66.44506	1000.0	15.985111	9.716775	40.018696	-35.2895	356000	-2.5987624e-08	643.6498	-0.038498126	-132.21115	4.1697364	0.015332004	0.2	16.0	391.1183135509491
89	172.1243	172.31053	357.65228	-100.67087	1000.0	12.388318	26.1801	48.16829	-58.233913	360000	-1.8119811e-08	543.24023	-0.017634362	-82.862976	4.1359835	0.016610913	0.20125	5.0	395.3330156803131
90	281.95154	181.88705	402.44565	-32.11721	1000.0	19.954905	22.820536	48.61058	-57.31818	364000	-2.3841858e-08	458.10876	-0.02810939	-102.05475	4.141262	0.01703557	0.2045	10.0	399.7979452610016
91	79.50376	74.09922	158.43787	-11.21764	1000.0	17.706453	31.945713	53.749634	-59.86302	368000	-2.2411346e-08	860.5321	-0.07818301	-312.49982	4.187291	0.010227318	0.38325	79.0	404.7523572444916
92	24.18689	423.22705	470.4362	-567.90497	1000.0	-0.680832	26.184149	41.100853	-48.661224	372000	3.051758e-08	766.5241	-0.052912764	-274.2018	4.093741	0.016268171	0.24525	26.0	409.1763074398041
93	115.54825	388.12604	444.5431	-546.55774	1000.0	11.09616	35.3111	52.36126	-60.66335	376000	-3.7670137e-08	589.6604	-0.046863876	-85.87106	4.119367	0.016441291	0.259	21.0	413.57525515556335
94	335.84705	218.01524	475.87473	-41.44538	1000.0	22.733915	27.037113	54.117176	-62.942284	380000	-1.168251e-08	516.595	-0.034762464	-151.80252	4.057648	0.015388028	0.21725	12.0	417.7254476547241
95	117.46267	228.25497	347.52774	-127.23015	1000.0	24.12082	26.90023	55.67193	-51.84525	384000	3.1471252e-08	847.3558	-0.034459718	-339.45703	4.0784283	0.016801702	0.23025	13.0	422.0768234729767
96	313.69724	191.42624	509.22815	25.949938	1000.0	20.1336	23.828941	51.7632	-56.258476	388000	-1.0669232e-08	761.0766	-0.0291053	-190.89136	4.0522304	0.016446466	0.23	10.0	426.4317967891693
97	465.1333	82.79847	601.51355	382.0236	1000.0	36.671783	10.351323	57.106426	-31.406559	392000	-1.8119811e-08	412.0295	-0.04521269	-88.19516	4.0377016	0.015409712	0.26375	21.0	430.8468358516693
98	265.18665	221.13394	504.3955	-33.070564	1000.0	26.726002	31.302948	62.3225	-59.449356	396000	-6.198883e-09	450.28775	-0.037270416	-92.77829	3.9815497	0.015116535	0.23525	14.0	435.18430852890015
99	192.40228	219.86697	464.89355	-119.46402	1000.0	20.120892	35.207924	57.503456	-60.03527	400000	1.525879e-08	691.33075	-0.01747621	-104.90289	3.9811223	0.016528368	0.22075	5.0	439.4287531375885
100	148.97124	240.20126	415.29718	-237.73291	1000.0	17.46461	32.568363	54.17262	-59.175247	404000	-3.8146972e-08	666.6861	-0.010400082	-124.96234	3.9482455	0.016091652	0.202	3.0	444.3010320663452
101	458.43646	84.763214	570.7867	358.24448	1000.0	26.281092	10.112038	54.194565	-30.820837	408000	-1.3113022e-09	746.2646	-0.042223576	-322.49615	3.9478009	0.016694916	0.266	17.0	448.51123309135437
102	-77.79869	469.44223	429.83368	-667.4409	1000.0	4.575327	42.54371	61.575165	-59.697113	412000	-2.4080277e-08	647.40533	-0.015936436	-285.88763	3.9464397	0.013078151	0.188	5.0	452.8062720298767
103	148.9851	397.56473	556.98395	-502.73474	1000.0	8.101222	40.393963	54.475063	-65.77862	416000	3.3378602e-09	681.8656	-0.013932897	-112.32391	3.9712148	0.018743653	0.2255	4.0	456.80872106552124
104	327.50308	246.5493	508.4618	-97.12395	1000.0	33.51573	18.174603	59.075672	-59.349598	420000	4.708767e-09	804.3058	-0.06295175	-136.33405	3.964858	0.015382916	0.32925	44.0	461.46184039115906
105	121.41842	386.79865	470.52188	-527.704	1000.0	15.17925	32.348675	57.61273	-57.954712	424000	4.7683715e-09	612.49524	-0.01353599	-103.70587	3.9506218	0.01711219	0.225	4.0	465.86603021621704
106	268.67664	343.1396	537.48267	-302.5946	1000.0	16.840742	31.473259	59.337784	-63.364277	428000	-2.7656554e-08	684.46423	-0.019117251	-113.75812	3.9160285	0.017240481	0.216	7.0	469.97694087028503
107	475.16956	58.60512	552.57965	395.62305	1000.0	37.646442	9.339668	60.29597	-14.170195	432000	-1.1920929e-08	481.97385	-0.017638085	-75.91522	3.9016173	0.015941307	0.19925	5.0	474.2851414680481
108	406.6684	59.938686	463.38483	306.82367	1000.0	41.42873	11.265226	65.96984	-41.34409	436000	-5.3644182e-09	419.27264	-0.037048236	-84.10947	3.910613	0.015930874	0.23175	17.0	478.5127921104431
109	210.48625	487.5139	606.01483	-624.5765	1000.0	16.825338	35.707424	56.649902	-61.12608	440000	7.56979e-09	635.8271	-0.031539556	-152.54617	3.8563266	0.016380431	0.20375	12.0	482.938423871994
110	-24.98109	238.46199	271.06848	-310.75476	1000.0	6.9840245	47.672478	68.7811	-63.86898	444000	3.4332274e-08	1100.7583	-0.00864927	-434.70203	3.8689537	0.020468092	0.247	3.0	487.8063952922821
111	160.90463	453.97693	474.89932	-618.9105	1000.0	2.9514306	32.36834	53.572945	-61.67217	448000	-5.2452087e-09	705.0945	-0.022616662	-396.52118	3.8574946	0.016424675	0.19675	8.0	491.94828724861145
112	458.87482	85.54677	587.92255	373.65848	1000.0	42.724194	8.791035	65.17097	-19.651121	452000	4.6253206e-08	496.539	-0.01660024	-55.069733	3.877172	0.0125172995	0.1905	5.0	496.336305141449
113	271.00916	280.02264	451.20505	-213.32669	1000.0	29.86173	31.958998	63.70291	-63.51607	456000	-3.0428172e-08	596.9821	-0.023460595	-84.0119	3.8496706	0.015794838	0.184	9.0	500.58309745788574
114	143.20963	305.6162	432.35666	-321.82764	1000.0	14.143075	40.186413	59.548367	-63.069687	460000	-1.1205673e-08	597.8381	-0.025272358	-74.45502	3.8166888	0.015219814	0.222	9.0	504.6393349170685
115	310.88324	64.83745	409.449	241.6716	1000.0	32.384655	8.919722	56.91965	-16.804165	464000	-8.3446505e-10	356.09366	-0.046487816	-66.4187	3.8293896	0.015775913	0.235	22.0	508.7428925037384
116	355.4576	260.2909	560.2905	-86.49902	1000.0	21.303843	27.481611	53.055115	-58.000484	468000	-5.5551528e-08	621.7706	-0.03167835	-170.84698	3.8074512	0.0155797675	0.18675	12.0	513.1702768802643
117	269.91882	190.38422	512.84985	-19.016947	1000.0	36.636	16.852768	64.03999	-38.651215	472000	4.2080877e-08	791.9391	-0.014666102	-395.7906	3.8191886	0.015982715	0.18525	4.0	517.2764041423798
118	411.3033	25.059948	437.4537	380.8235	1000.0	35.490543	9.54478	61.120377	-22.065523	476000	-1.2159347e-08	664.05304	-0.029215353	-88.30316	3.778084	0.016048085	0.2025	10.0	521.6514201164246
119	259.21017	439.69305	575.70056	-493.34393	1000.0	21.3533	36.522438	66.08721	-62.597443	480000	-1.0251999e-08	622.8975	-0.01722314	-155.28708	3.7946172	0.015081952	0.24275	5.0	525.7651619911194
120	-42.647495	383.56195	503.06964	-562.78345	1000.0	0.66618997	47.569386	68.71434	-64.18086	484000	-2.193451e-08	749.9573	-0.019847553	-191.85101	3.7466688	0.019342473	0.22475	6.0	530.8528225421906
121	426.67422	128.22404	541.8281	210.56174	1000.0	31.59733	20.639322	59.9945	-61.340534	488000	6.6757204e-09	754.6991	-0.030411642	-193.70209	3.7307358	0.016057154	0.2575	11.0	535.1201019287109
122	190.26538	512.39124	669.0041	-664.79987	1000.0	24.990786	38.11587	69.12554	-59.069527	492000	2.324581e-08	821.9687	-0.0372423	-211.64465	3.726408	0.01689651	0.2235	17.0	539.4529864788055
123	288.19394	374.48145	624.2049	-335.22296	1000.0	21.665476	41.12904	73.36071	-67.82024	496000	-1.2397766e-08	579.931	-0.034974374	-106.69443	3.6981568	0.01636987	0.2145	13.0	543.704651594162
124	513.05426	93.70674	631.723	399.02393	1000.0	43.115555	11.341275	71.21818	-18.54952	500000	2.503395e-08	500.35672	-0.013478834	-81.97528	3.6602285	0.016488908	0.1625	4.0	548.0644590854645
