Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
38	-522.9702	94.80683	-366.18704	-617.7937	1000.0	-52.40467	10.15965	-16.23645	-70.788475	156000	-1.0728836e-09	416.6856	-0.0602227	-54.826904	0.009123491	0.0	182.3248245716095
39	-560.4608	77.778786	-446.0425	-646.57764	1000.0	-44.915077	11.547485	10.357712	-72.9997	160000	1.4305114e-08	581.7463	-0.06151682	-94.06418	0.009107714	0.0	186.8976287841797
40	-569.3176	146.7087	-409.23807	-721.0462	1000.0	-50.25397	11.0748415	-7.999944	-74.46475	164000	-2.002716e-08	546.4796	-0.05982216	-46.6438	0.009173197	0.0	192.22474575042725
41	-565.937	107.886536	-431.49368	-711.9411	1000.0	-51.347595	12.302409	-0.08861977	-77.173355	168000	3.4332274e-08	471.72614	-0.05780414	-43.066925	0.009188278	0.0	196.61397194862366
42	-414.31573	71.43039	-309.52094	-496.17813	1000.0	-47.21775	9.866657	-11.669829	-74.34159	172000	-2.4914742e-08	459.17258	-0.057381224	-141.414	0.0091737965	0.0	201.4423451423645
43	-425.70248	123.845276	-237.34436	-558.5604	1000.0	-37.646843	6.802941	3.365819	-69.82978	176000	-1.1920929e-08	395.3413	-0.055006284	-52.882874	0.009018273	0.0	206.11096787452698
44	-448.69745	122.44601	-300.1711	-591.6628	1000.0	-41.78889	8.509259	1.2338271	-69.018684	180000	-1.9073487e-09	404.71606	-0.058189064	-60.835632	0.009086221	0.0	210.60458755493164
45	-471.3405	62.55781	-379.8964	-547.2052	1000.0	-40.216633	11.873973	8.96186	-65.94654	184000	-7.629395e-09	413.64807	-0.058504608	-84.50781	0.0090842	0.0	215.02724027633667
46	-319.18207	20.656683	-296.56467	-351.8292	1000.0	-38.76343	7.9556694	-0.36470848	-63.81086	188000	-1.3351441e-08	364.76544	-0.05617253	-120.09306	0.009296055	0.0	219.5876543521881
47	-451.67383	64.978905	-346.00003	-512.6245	1000.0	-31.940136	6.1142373	-6.2379494	-62.567345	192000	-1.6331672e-08	336.27338	-0.055446845	-116.5356	0.009067646	0.0	224.10597324371338
48	-348.4267	106.35355	-222.52132	-501.36914	1000.0	-40.049744	7.474696	-6.5937266	-63.90227	196000	-3.576279e-08	310.48962	-0.05733854	-112.13118	0.009128954	0.0	228.4900665283203
49	-375.56946	60.050312	-317.17273	-474.39023	1000.0	-28.060993	7.664186	1.8221666	-70.11919	200000	-4.768372e-10	364.1173	-0.057043564	-53.249756	0.009144282	0.0	233.22629833221436
50	-421.8272	46.516754	-366.59464	-486.92993	1000.0	-35.075855	9.91367	-5.0894203	-66.52714	204000	7.987023e-09	503.67618	-0.05942874	-72.19162	0.00923612	0.0	238.11062717437744
51	-487.32007	146.6487	-234.69424	-596.1271	1000.0	-41.66147	11.347526	16.222519	-73.19148	208000	2.6226044e-09	424.3999	-0.05950557	-86.30838	0.009067204	0.0	242.4659264087677
52	-381.9712	118.46708	-251.44487	-574.58405	1000.0	-35.409	13.199691	15.786642	-72.93334	212000	-1.001358e-08	420.5172	-0.05814482	-62.767212	0.009203606	0.0	247.0220057964325
53	-310.7875	96.977646	-160.847	-414.31827	1000.0	-32.458862	9.92498	-0.17253935	-71.94895	216000	9.059906e-09	389.1086	-0.055589948	-65.09854	0.009137144	0.0	251.51740217208862
54	-466.3017	41.175343	-421.42368	-518.752	1000.0	-35.240402	9.623798	0.601509	-66.33804	220000	-2.5629998e-08	313.68268	-0.05932303	-84.78323	0.009218421	0.0	256.0409948825836
55	-466.7129	102.22741	-296.3722	-569.0516	1000.0	-40.72178	7.981215	1.6651269	-59.32552	224000	1.1324882e-08	381.47305	-0.05684403	-46.074554	0.0091984905	0.0	260.7095184326172
56	-345.234	149.53612	-189.19083	-589.1374	1000.0	-40.628727	9.98165	-10.326646	-63.608116	228000	-6.437302e-09	364.55237	-0.061817344	-144.59615	0.00916643	0.0	265.48803758621216
57	-367.93875	71.20243	-268.24646	-466.74368	1000.0	-32.167034	14.103116	20.826283	-62.46563	232000	3.1232833e-08	304.2833	-0.060717657	-66.90102	0.009120013	0.0	270.17485189437866
58	-338.93423	153.04286	-178.6889	-583.804	1000.0	-33.297565	10.059532	14.621782	-58.630928	236000	1.8119811e-08	280.96732	-0.057045978	-87.652756	0.009166983	0.0	275.0082790851593
59	-370.1161	37.30796	-317.36145	-421.28125	1000.0	-25.599907	12.436487	19.50007	-58.46656	240000	4.053116e-09	372.5724	-0.059258014	-126.45532	0.009127218	0.0	279.9659023284912
60	-365.96228	55.60771	-276.1326	-416.85315	1000.0	-32.868156	7.861967	-9.83525	-59.45104	244000	-9.536743e-09	303.0276	-0.06152328	-35.31671	0.009187141	0.0	285.35643696784973
61	-394.45453	137.5955	-184.53088	-568.0193	1000.0	-36.329426	9.239771	-2.241377	-55.017544	248000	-1.7881394e-10	376.48843	-0.0578658	-43.56848	0.009046392	0.0	289.96592020988464
62	-323.2192	132.89055	-109.65827	-443.86765	1000.0	-33.73736	10.697884	5.447098	-58.026997	252000	-1.9073487e-09	366.39343	-0.059212748	-56.27768	0.0090593165	0.0	294.75629448890686
63	-399.85672	138.69008	-278.37	-633.44916	1000.0	-32.245033	10.72719	9.296694	-56.91907	256000	-2.0802021e-08	282.4745	-0.05879558	-70.352585	0.009073288	0.0	299.4036109447479
64	-373.96332	92.4385	-253.21355	-499.75778	1000.0	-38.48268	16.017712	20.408028	-67.01233	260000	-2.9802322e-08	270.3958	-0.059284493	-35.72307	0.009025075	0.0	304.3647313117981
65	-343.315	55.127937	-272.8836	-426.5314	1000.0	-29.152275	7.290587	5.591386	-56.44509	264000	2.8133393e-08	315.28687	-0.05899611	-33.727173	0.009093645	0.0	309.1144211292267
66	-345.39758	187.00589	-224.17596	-668.8619	1000.0	-19.787916	20.722452	52.193512	-54.187557	268000	-9.536744e-10	1344.5983	-0.0587874	-1122.97	0.009087807	0.0	313.7040214538574
67	-393.3783	50.721004	-315.94296	-454.5408	1000.0	-25.833895	8.3858595	13.507601	-60.716743	272000	-1.6689301e-09	508.97153	-0.056790467	-172.22711	0.009109821	0.0	318.231333732605
68	-269.62076	57.69042	-215.7298	-366.72025	1000.0	-34.796486	7.181919	0.9477546	-67.909096	276000	-8.34465e-09	310.89313	-0.059696123	-125.09204	0.009090906	0.0	322.8846583366394
69	-365.0197	141.65356	-196.80783	-556.98065	1000.0	-26.66555	6.5003657	-3.973384	-56.929623	280000	1.01923945e-08	379.13568	-0.057250325	-105.75751	0.009109468	0.0	327.3333520889282
70	-276.767	73.99831	-211.1141	-400.8468	1000.0	-31.23241	9.5253	-6.9610653	-58.57591	284000	-1.4781952e-08	324.28262	-0.059564147	-64.755005	0.009126576	0.0	332.37729239463806
71	-288.53946	92.0312	-209.55641	-444.6048	1000.0	-22.801355	5.6841235	-0.12649083	-50.23965	288000	-2.8252602e-08	257.17883	-0.056236334	-33.495224	0.009118979	0.0	336.8061909675598
72	-382.98828	77.301445	-277.16666	-491.90375	1000.0	-30.973234	8.190382	-8.003344	-51.529877	292000	1.4185906e-08	263.48666	-0.058127332	-76.31142	0.009208463	0.0	341.6428017616272
73	-292.34476	91.42784	-159.36765	-379.6716	1000.0	-28.091387	6.489135	-10.428567	-55.482727	296000	-1.07288365e-08	254.94913	-0.054498196	-26.670029	0.009166668	0.0	346.3575744628906
74	-220.48656	63.627335	-149.68536	-316.93353	1000.0	-24.756485	7.402212	-1.3083706	-54.81366	300000	-2.6702882e-08	231.54065	-0.06052769	-43.375366	0.009201355	0.0	351.0771453380585
75	-280.80292	15.025984	-265.3874	-296.07382	1000.0	-22.664806	9.289781	-0.17438257	-53.90262	304000	-9.298325e-09	250.41943	-0.054468095	-33.852524	0.009102796	0.0	355.3781361579895
76	-324.87607	111.18981	-186.0399	-478.79996	1000.0	-30.347004	10.916851	1.0360379	-51.855225	308000	-2.384186e-10	343.49005	-0.05742393	-79.82971	0.009102089	0.0	359.7137916088104
77	-179.38162	56.614113	-113.40516	-250.10936	1000.0	-20.00634	8.926572	17.514046	-51.277	312000	2.4914742e-08	200.053	-0.05810962	-45.431747	0.009148592	0.0	364.2292935848236
78	-359.56784	178.70366	-169.66289	-546.6604	1000.0	-30.042925	17.99237	11.857419	-59.035923	316000	1.7881394e-08	211.10233	-0.057916593	-28.192795	0.009108824	0.0	368.7227511405945
79	-259.6709	76.839775	-171.10837	-362.93964	1000.0	-19.574558	7.1653757	7.778551	-49.628857	320000	2.193451e-08	376.9994	-0.056533266	-47.641754	0.009207581	0.0	373.40300393104553
80	-255.46852	77.86425	-136.80281	-350.445	1000.0	-24.30087	12.340673	13.778624	-61.093285	324000	-5.5789947e-08	243.9839	-0.05580719	-48.495407	0.009318056	0.0	378.56618070602417
81	-233.55722	97.265396	-164.13168	-400.84534	1000.0	-24.518953	9.412781	12.621968	-52.039837	328000	-2.5272369e-08	217.39195	-0.057702247	-49.99054	0.0092184385	0.0	383.3836307525635
82	-183.41489	48.533005	-133.5018	-238.17535	1000.0	-17.105488	6.9838376	13.750838	-47.356148	332000	2.193451e-08	178.07816	-0.05590612	-19.459412	0.009176437	0.0	387.9197955131531
83	-236.41837	67.96246	-169.23836	-340.22202	1000.0	-18.389347	7.220458	6.132453	-47.410645	336000	-1.1920929e-08	217.27475	-0.053497043	-29.251099	0.009134317	0.0	392.4393858909607
84	-350.5598	79.102875	-227.01195	-440.97876	1000.0	-29.613642	15.349148	3.4119368	-62.330128	340000	2.6464463e-08	284.5953	-0.055230517	-108.17406	0.009199213	0.0	397.12780141830444
85	-295.3247	54.288445	-228.3231	-364.98505	1000.0	-31.616152	7.0954795	7.516577	-57.29942	344000	-2.2172928e-08	239.48637	-0.058698144	-37.61197	0.009162479	0.0	401.96380519866943
86	-164.35925	12.209142	-150.90652	-179.19547	1000.0	-25.335945	7.54596	0.09164858	-47.55794	348000	-5.2809714e-08	427.9799	-0.055520553	-200.0076	0.009135103	0.0	406.4240641593933
87	-279.36942	60.69335	-177.73941	-326.4226	1000.0	-14.076067	9.184009	23.891516	-57.259895	352000	-6.6757204e-09	450.0975	-0.05708354	-178.63391	0.009217317	0.0	411.0508556365967
88	-182.5318	66.70803	-108.19971	-287.59064	1000.0	-24.65846	7.30655	4.365131	-48.95881	356000	1.3351441e-08	304.4529	-0.05615128	-91.14044	0.009250598	0.0	415.7655711174011
89	-237.23666	88.98632	-83.88693	-301.51627	1000.0	-20.890274	10.025754	7.3743954	-47.904045	360000	-2.3841857e-09	218.74022	-0.059422713	-25.15886	0.009150854	0.0	420.5570287704468
90	-167.83864	37.929653	-114.24619	-207.48523	1000.0	-19.521242	7.3180475	5.5838423	-47.89547	364000	-2.026558e-09	241.75906	-0.056644496	-47.260483	0.0092668	0.0	425.70351910591125
91	-211.91037	45.07968	-164.51477	-282.60843	1000.0	-16.19091	8.426227	22.091822	-45.545353	368000	1.0848045e-08	221.4779	-0.055508137	-41.049164	0.00922015	0.0	430.62103390693665
92	-108.49588	58.352554	-8.167766	-148.64037	1000.0	-18.312927	6.654795	6.867297	-44.589252	372000	2.5749207e-08	220.66707	-0.055417918	-101.795395	0.009218025	0.0	435.1671943664551
93	-92.2704	45.390606	-25.651325	-143.29648	1000.0	-9.13309	5.2663703	12.408317	-37.322983	376000	1.26361845e-08	211.9861	-0.05385448	-27.098068	0.009385512	0.0	440.0238707065582
94	-143.70984	97.44367	-53.35086	-303.274	1000.0	-6.8397913	7.5852485	30.418304	-38.593094	380000	-2.7656554e-08	330.79608	-0.056086447	-60.213074	0.009269699	0.0	444.9013829231262
95	-172.92017	161.83435	35.379177	-419.0987	1000.0	-15.687804	11.183827	19.162643	-44.807716	384000	-4.1007997e-08	234.27379	-0.057648465	-62.725754	0.009300922	0.0	449.56567645072937
96	-141.41953	52.454887	-76.45093	-220.54492	1000.0	-10.428804	7.408064	26.35809	-39.85778	388000	5.722046e-09	205.00024	-0.05276487	-24.64032	0.009181974	0.0	454.30487728118896
97	-179.09363	70.03829	-70.62411	-265.0967	1000.0	-12.580186	7.4809937	21.515137	-41.1317	392000	-1.6689301e-09	232.79684	-0.05426736	-34.376663	0.0092905555	0.0	458.8199944496155
98	-162.50443	70.49701	-85.55193	-273.21976	1000.0	-15.417348	7.4738784	17.118458	-44.93207	396000	2.2292138e-08	351.18918	-0.05779145	-37.440918	0.009131137	0.0	463.2724652290344
99	-174.22855	59.977264	-119.68843	-273.16092	1000.0	-18.26951	11.884194	22.654676	-54.500816	400000	2.503395e-09	224.87883	-0.058482654	-39.710083	0.009267086	0.0	467.5214509963989
100	-121.043564	64.9461	-66.40239	-227.4738	1000.0	-13.407332	7.2082562	29.635998	-35.664726	404000	-1.1920929e-09	282.62936	-0.05132929	-53.91896	0.009175311	0.0	472.9079804420471
101	-101.50726	57.64855	-31.464571	-184.37154	1000.0	-8.342463	9.443473	23.288568	-39.93385	408000	-3.5762786e-09	237.59128	-0.052726276	-29.965286	0.009288819	0.0	477.42514181137085
102	-116.739815	97.81443	-18.186626	-223.00485	1000.0	-9.996124	7.7053213	22.37423	-33.6266	412000	1.9550324e-08	224.80591	-0.05492743	-29.701752	0.009306135	0.0	482.2113399505615
103	-109.293495	76.26337	-7.5777087	-184.15376	1000.0	-11.957619	10.316265	17.495852	-49.550697	416000	1.001358e-08	206.05206	-0.056091253	-27.429245	0.009290306	0.0	486.62081813812256
104	-31.445744	51.132572	46.094414	-97.50092	1000.0	-6.21064	6.9396477	27.221525	-35.05094	420000	2.384186e-10	198.77837	-0.056177225	-32.95279	0.009308767	0.0	491.42109084129333
105	-102.66229	98.34829	35.761925	-241.35634	1000.0	-6.7725096	12.201632	17.691208	-45.37134	424000	1.3828277e-08	214.61128	-0.055506617	-32.93683	0.009365344	0.0	496.51650953292847
106	-55.277397	24.973158	-13.991188	-81.201225	1000.0	-6.9888687	6.9717607	23.02002	-39.616356	428000	-8.106232e-09	149.64748	-0.05254803	-23.50486	0.009331183	0.0	500.9821035861969
107	20.171146	27.674595	62.67957	-13.090077	1000.0	-4.3340516	6.6879306	29.937761	-30.557795	432000	7.390976e-09	239.50665	-0.053226806	-82.16954	0.009358511	0.0	505.4930696487427
108	-136.90663	150.90855	-16.131407	-387.10504	1000.0	-2.7111557	12.447494	23.990847	-41.619366	436000	-5.2452087e-09	322.11572	-0.054130405	-159.61069	0.009296095	0.0	510.30204010009766
109	-37.443367	41.442802	22.157408	-94.68276	1000.0	-4.71712	7.886631	19.990532	-33.649086	440000	1.3113022e-08	204.03894	-0.05196192	-34.710403	0.0093490025	0.0	515.255042552948
110	-15.517387	87.98044	100.38489	-146.23792	1000.0	-3.7107942	5.8483286	18.70065	-28.600492	444000	-4.9114227e-08	187.61737	-0.052026976	-28.028961	0.00937577	0.0	520.7803282737732
111	-54.750023	43.020466	0.97259754	-99.5238	1000.0	-1.2259831	7.253422	28.997742	-33.653664	448000	1.6689301e-09	328.62094	-0.05389831	-46.182007	0.0093599325	0.0	525.3797740936279
112	20.941942	71.29719	109.70407	-75.74662	1000.0	-3.7331684	8.150209	37.39942	-38.520653	452000	3.951788e-08	243.33675	-0.05674355	-68.42662	0.009312914	0.0	529.9366846084595
113	-128.65211	62.37824	-61.74443	-228.18161	1000.0	0.8958566	6.9705	36.926437	-22.819191	456000	-4.2915346e-08	364.53278	-0.05426206	-180.2949	0.009220878	0.0	534.5077290534973
114	-39.52227	73.418724	38.190647	-116.78913	1000.0	-10.551361	6.1529536	18.55566	-35.19861	460000	1.3351441e-08	295.30658	-0.056246575	-85.8799	0.009411237	0.0	539.3423609733582
115	-34.915455	27.360943	3.2629557	-72.54898	1000.0	-3.1383314	8.6762	33.067047	-31.858181	464000	-2.6226044e-09	214.279	-0.054676957	-33.28331	0.009317444	0.0	544.0599031448364
116	-25.47208	39.58223	20.701185	-88.46201	1000.0	-3.829999	5.8805475	27.527088	-27.558163	468000	-1.9073487e-09	212.40237	-0.05426457	-25.171463	0.009278962	0.0	548.3919031620026
117	-88.67763	82.48553	-2.480557	-178.85025	1000.0	-3.9184458	6.939005	24.840992	-35.872578	472000	8.940697e-09	258.08902	-0.051866807	-46.237	0.009230601	0.0	553.1719019412994
118	-10.004072	54.636993	42.91812	-96.57235	1000.0	-6.76942	6.0250635	18.295662	-25.482521	476000	-2.4437905e-09	237.3809	-0.054667898	-64.5	0.009316443	0.0	557.8316071033478
119	-117.15153	132.36446	23.324865	-298.63577	1000.0	-7.948981	14.656279	31.73873	-43.089767	480000	-4.768372e-10	189.9666	-0.05596329	-57.17668	0.009195253	0.0	562.7682464122772
120	18.268486	81.42908	155.54695	-49.094093	1000.0	-2.5227127	5.6369576	21.224329	-29.77617	484000	2.1457673e-08	169.09314	-0.05336265	-35.243195	0.009278112	0.0	567.9994177818298
121	-16.707012	106.43364	109.56001	-162.86844	1000.0	1.7560439	5.580903	23.510551	-23.508663	488000	1.4781952e-08	213.97421	-0.054627493	-33.4628	0.009378382	0.0	572.9741010665894
122	25.372993	129.35632	160.93759	-179.93555	1000.0	-0.46576563	8.151348	25.4621	-33.40474	492000	-2.8371812e-08	263.7094	-0.05393715	-52.565506	0.009356076	0.0	577.9776637554169
123	-22.116636	49.52667	16.537806	-107.062	1000.0	3.0258868	8.094124	33.751385	-31.37013	496000	1.2397766e-08	194.53824	-0.055020545	-57.941666	0.009349453	0.0	582.3110122680664
124	12.393862	59.80322	100.51763	-67.2525	1000.0	-1.4367161	6.3445473	31.955292	-24.775412	500000	-2.5272369e-08	153.27872	-0.0540029	-28.345383	0.009330871	0.0	586.7695534229279
125	32.168	49.758266	84.54074	-27.925673	1000.0	2.085171	6.108918	28.73703	-18.950224	504000	2.193451e-08	182.58781	-0.05310025	-26.287155	0.009378384	0.0	591.3125560283661
126	-6.368121	80.23602	130.8121	-68.83439	1000.0	1.9138035	7.240227	32.378117	-18.67117	508000	2.1457671e-09	213.20667	-0.052985296	-32.40741	0.009402049	0.0	596.0645983219147
127	32.633766	119.52881	130.46643	-171.31561	1000.0	1.3658857	8.885143	37.629158	-27.6001	512000	1.7166137e-08	318.1402	-0.053915493	-45.654205	0.009429873	0.0	600.7016689777374
128	5.8267174	88.90071	114.534355	-119.65663	1000.0	2.2679565	8.8531065	35.475723	-34.591022	516000	1.001358e-08	182.83679	-0.054917675	-39.23256	0.009469554	0.0	605.466123342514
129	46.432087	18.97821	64.6259	17.602156	1000.0	2.0194778	6.608541	30.507477	-26.27305	520000	7.629395e-09	191.55205	-0.054820813	-43.743073	0.009333015	0.0	609.9967565536499
130	14.1563	60.481354	96.75155	-65.089554	1000.0	5.0774164	6.722143	34.59793	-29.543087	524000	-3.2901763e-08	195.86427	-0.054199893	-42.849	0.009363816	0.0	615.0262155532837
131	75.69148	64.84742	182.93657	8.658262	1000.0	2.7077982	7.3701134	25.99401	-28.334183	528000	8.5830685e-09	254.54411	-0.05479412	-46.622803	0.009458873	0.0	619.6223249435425
132	101.43029	39.443977	137.7132	41.158882	1000.0	6.157107	7.091395	34.65719	-33.557564	532000	-5.2452087e-09	172.64561	-0.05353642	-34.11586	0.00929594	0.0	624.805773973465
133	-62.45839	182.519	109.85086	-350.15836	1000.0	-1.5015693	19.38905	35.01871	-43.80752	536000	1.525879e-08	202.80508	-0.055769578	-86.99783	0.009383311	0.0	629.6070511341095
134	61.059757	25.221745	100.76796	34.660652	1000.0	8.375984	6.2196245	30.32494	-31.52012	540000	-1.4305114e-08	145.5105	-0.054444168	-25.882217	0.009378064	0.0	634.2071590423584
135	17.248405	55.263474	108.695755	-33.198574	1000.0	5.340401	5.411962	23.851341	-28.176067	544000	-6.377697e-09	192.74612	-0.051412668	-34.681137	0.0094016	0.0	638.9190204143524
