Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
81	-450.5738	40.23411	-403.38992	-509.0229	1000.0	-39.911808	5.559158	0.37091386	-63.689533	328000	-0.013988229	224.93053	-0.002011125	-39.855865	5.4767346	0.00016067755	349.8437879085541
82	-387.56796	101.77814	-223.08176	-499.53238	1000.0	-40.836117	6.928926	6.4546504	-61.545273	332000	-0.034192827	210.53232	-0.0016772486	-55.358658	5.4920626	0.0014832165	354.17492604255676
83	-360.2564	56.23984	-305.05896	-441.18484	1000.0	-34.326527	9.652884	10.473442	-58.959225	336000	-0.05174064	284.2401	-0.0020032264	-53.48465	5.437316	0.0012127011	358.53503918647766
84	-349.71823	152.21364	-166.83249	-568.8302	1000.0	-33.61564	8.013135	4.7856107	-59.427788	340000	-0.06945256	453.53036	-0.0010679588	-128.53488	5.4541144	0.00042207897	362.7843039035797
85	-333.63153	55.520176	-244.60773	-393.69165	1000.0	-31.599817	14.257232	36.492916	-69.746414	344000	-0.020311374	296.2612	-0.0018014032	-87.87427	5.422171	0.00019247079	367.1982743740082
86	-344.39264	72.110115	-220.59015	-394.5194	1000.0	-31.30436	9.646999	5.7860985	-66.29815	348000	-0.078253955	380.03482	-0.001618132	-69.33963	5.4547033	-0.0002032426	371.2889630794525
87	-452.14713	74.52403	-339.1472	-548.6114	1000.0	-33.432423	6.677862	14.241914	-54.649643	352000	-0.0086114155	266.03204	-0.0011807252	-109.06726	5.4977226	0.00117418	375.1818974018097
88	-400.6428	55.92055	-307.45016	-456.53165	1000.0	-40.524242	5.2724357	-9.578431	-55.65734	356000	0.022311639	174.94913	-0.0012125447	-36.39438	5.4734054	0.00015712196	379.6935169696808
89	-392.6449	35.152	-356.91354	-439.69202	1000.0	-37.91613	5.848169	3.8239856	-48.964424	360000	-0.00096371316	136.63297	-0.0011376973	-15.0054245	5.443737	-0.00021926188	384.2768108844757
90	-375.06772	105.77757	-235.96758	-519.60547	1000.0	-34.91739	8.404442	17.338768	-45.215305	364000	-0.03670956	292.71368	-0.00107399	-81.41263	5.4181905	-3.508413e-05	388.8614401817322
