Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
34	-460.76874	66.887085	-411.53784	-575.2631	1000.0	-40.316025	2.978335	-2.3277056	-47.240776	140000	-0.06480002	153.79318	-0.0014380813	-11.582809	5.498172	0.0005835039	153.0984468460083
35	-416.45697	40.640236	-379.61823	-484.74045	1000.0	-41.4278	3.9856849	13.140833	-47.676685	144000	0.003224093	144.50116	-0.0020719161	-17.576797	5.4906363	0.00045343398	157.52454137802124
36	-424.1615	52.296726	-384.3413	-513.9907	1000.0	-39.012913	3.5760427	-3.6456697	-46.87466	148000	-0.040254228	204.39265	-0.0025355741	-23.612747	5.471417	-0.00016136897	161.76449704170227
37	-435.7847	74.14129	-315.1316	-515.25305	1000.0	-36.922985	3.458559	-12.442443	-46.852325	152000	-0.04916583	247.1787	-0.0014849268	-23.676697	5.4730463	0.0001877153	166.22519731521606
38	-452.4513	56.949722	-357.4621	-505.8599	1000.0	-39.73454	4.0736847	-1.4082453	-47.989353	156000	-0.028512837	184.83635	-0.0021702405	-14.698441	5.5223165	0.00059086375	170.39760041236877
39	-458.02338	49.72379	-395.7721	-533.5087	1000.0	-40.602577	3.9000366	-3.9918582	-48.010113	160000	-0.009567213	219.05458	-0.0021853652	-22.627945	5.5091834	0.0014507427	174.82290983200073
40	-376.1828	22.616638	-350.72314	-412.70126	1000.0	-39.305054	3.178135	-14.670848	-48.379753	164000	-0.016712118	160.69743	-0.0013165977	-42.016106	5.4811554	0.0006547981	179.67019367218018
41	-412.29745	51.198177	-331.07318	-463.50388	1000.0	-35.948128	5.033212	19.677284	-47.57622	168000	0.033090524	188.06842	-0.0027090516	-18.8853	5.4687386	0.0019006946	183.97924542427063
42	-404.69147	77.76121	-274.4378	-471.1549	1000.0	-37.188892	2.9508028	-6.210926	-47.672092	172000	-0.001700634	173.49234	-0.0018663778	-13.223816	5.489724	0.0009854377	188.1938898563385
43	-383.69028	45.97572	-311.39896	-435.6011	1000.0	-33.20681	10.014471	32.53224	-46.94255	176000	-0.053092144	206.14847	-0.0016034357	-90.5092	5.459075	0.0004623614	192.47028827667236
44	-404.81665	40.351948	-362.30032	-470.33423	1000.0	-35.4281	4.375704	17.2347	-47.110733	180000	-0.05534372	174.89513	-0.001633808	-24.966263	5.508065	0.00094394	196.62633180618286
45	-392.86414	62.660477	-289.5555	-458.1994	1000.0	-36.74933	4.237251	-7.152073	-47.080246	184000	-0.050701145	146.79582	-0.0020872355	-14.699753	5.4827027	0.0003429748	200.84778571128845
46	-429.41528	107.99853	-338.2257	-613.0086	1000.0	-34.78261	3.9160333	-8.849025	-47.212833	188000	-0.050442223	403.35968	-0.002335675	-68.7218	5.5535684	-1.8720626e-05	205.2395703792572
47	-342.02625	35.9378	-309.86438	-401.4447	1000.0	-36.34129	5.7383823	-4.834641	-50.184498	192000	0.0116353	150.981	-0.0018618908	-53.598373	5.4607716	0.000562332	209.59972190856934
48	-359.07147	27.020813	-320.835	-394.15015	1000.0	-32.118645	2.1155498	-5.7781887	-42.872322	196000	-0.047594965	145.39325	-0.0021731034	-21.805557	5.497233	0.00065116107	214.04787468910217
49	-313.1257	54.304905	-244.48192	-377.59802	1000.0	-30.829266	7.308087	24.73654	-47.133495	200000	-0.03749099	171.5363	-0.0013799742	-45.288002	5.4974017	0.0005781917	218.43667578697205
50	-312.91348	82.32791	-192.6311	-418.2645	1000.0	-28.980703	4.6487575	7.6869626	-41.51775	204000	0.0055408496	204.63095	-0.0015705968	-43.747803	5.4373126	0.00018561978	223.16316890716553
51	-379.3442	28.731033	-350.58038	-426.3378	1000.0	-32.22568	5.774729	27.664993	-49.072823	208000	-0.054718412	169.07372	-0.0008758195	-39.77794	5.523705	0.0007372569	227.9266984462738
52	-376.15848	69.36765	-302.00186	-469.12787	1000.0	-32.454865	6.9565644	19.301846	-49.176334	212000	-0.02768504	176.06021	-0.001015719	-49.58657	5.530939	0.00046961277	231.93154764175415
53	-346.81598	50.444824	-273.3103	-409.2647	1000.0	-33.654755	3.1269798	4.259552	-48.241306	216000	-0.06551859	137.80737	-0.001711756	-17.17978	5.4645143	0.00012685185	235.7339277267456
54	-315.2397	84.64002	-224.67209	-434.51733	1000.0	-31.526258	4.0687423	3.050447	-48.47582	220000	-0.07159469	190.57329	-0.0026113614	-51.53488	5.4728045	0.00080976094	240.18673753738403
55	-308.56082	30.813213	-270.67947	-356.496	1000.0	-28.74395	3.0814152	1.6440771	-44.274754	224000	-0.047115203	110.47208	-0.0028187782	-12.295502	5.525568	0.0008867213	244.67706942558289
56	-397.8413	83.65632	-296.67236	-495.9829	1000.0	-29.286726	6.8732157	39.44209	-46.32107	228000	-0.04956021	344.08466	-0.0021387711	-139.53482	5.4865947	0.00080400554	249.02547883987427
57	-377.4981	46.382507	-315.5852	-440.22607	1000.0	-35.275703	4.6032166	-14.481693	-50.955822	232000	-0.06883063	195.48518	-0.0014891326	-35.941467	5.4797306	0.0012196371	253.3117799758911
58	-338.1333	12.450575	-321.94656	-354.99142	1000.0	-30.451183	4.6624804	-4.326868	-50.60077	236000	-0.0022164478	141.7506	-0.0013160515	-11.823425	5.506619	6.279403e-05	257.2661600112915
59	-293.2911	31.373995	-245.40205	-331.92538	1000.0	-30.194616	2.7493165	-22.76933	-49.785748	240000	-0.075419895	153.79378	-0.001833424	-28.581078	5.4751105	0.0005541762	261.5536313056946
60	-319.5877	52.813873	-228.83374	-359.3222	1000.0	-26.226105	8.140177	34.61971	-49.850555	244000	0.027995635	206.68175	-0.0022761635	-78.4521	5.47145	0.0005210842	266.1982705593109
61	-292.9345	35.590267	-255.30937	-345.86194	1000.0	-29.325964	2.3707113	-16.38157	-49.55713	248000	-0.0724961	138.32257	-0.0025393814	-22.829071	5.4782414	0.001184962	270.5332670211792
62	-307.89594	30.893423	-266.18268	-353.37292	1000.0	-27.279673	4.327257	20.38608	-48.761265	252000	-0.033001352	123.41348	-0.0017629452	-22.602531	5.4871984	0.0012934005	275.2213878631592
63	-264.5944	63.21386	-165.3774	-336.07373	1000.0	-26.942816	5.627084	19.519136	-44.203854	256000	-0.016819322	117.08911	-0.0013068933	-23.05732	5.449094	0.0010075347	279.22775959968567
64	-277.02148	19.724697	-257.60373	-301.92636	1000.0	-25.344719	3.6346183	-1.0784266	-45.994812	260000	0.0211937	125.88972	-0.0025863368	-14.638573	5.5039597	0.00058555056	283.4030420780182
65	-274.8512	33.66149	-234.60847	-315.06827	1000.0	-25.407175	2.9810047	-4.715763	-40.732174	264000	-0.056335602	80.9648	-0.0027395599	-6.5099716	5.414647	-1.3678431e-05	287.7267804145813
66	-273.6614	99.09127	-155.33409	-430.00156	1000.0	-23.071684	5.6104136	11.163163	-41.04032	268000	-0.039103705	223.2102	-0.0021717474	-56.17627	5.492405	-0.00041778715	292.17359232902527
67	-265.62708	25.978117	-242.02808	-307.3347	1000.0	-25.124138	4.062224	3.8088143	-43.03467	272000	-0.08380571	76.766785	-0.0019496828	-15.076004	5.501195	0.000745982	296.1946220397949
68	-235.15465	12.520025	-215.2193	-247.94588	1000.0	-24.45803	4.001298	14.393354	-37.529804	276000	-0.08824359	113.73786	-0.0018072352	-20.43605	5.462628	-0.0003428343	300.47188806533813
69	-288.97827	40.0602	-253.34985	-356.78476	1000.0	-21.83622	4.652791	11.3666315	-44.66929	280000	-0.01319393	177.32726	-0.0013371566	-67.98865	5.495845	0.000616219	304.7551643848419
70	-283.3492	30.946283	-244.16527	-325.228	1000.0	-24.81855	3.2364883	-7.1824164	-46.2973	284000	-0.046275984	106.48552	-0.002541624	-8.177483	5.4680634	0.00026092387	309.640105009079
71	-253.76772	52.48263	-189.89886	-335.94482	1000.0	-25.67432	5.0961175	22.09747	-48.359695	288000	-0.057755243	138.55638	-0.0021299012	-52.607567	5.4568934	0.00065193465	313.7408583164215
72	-285.58807	51.110573	-244.58302	-373.17987	1000.0	-20.490341	3.175493	-1.4965296	-41.003864	292000	-0.016607674	145.39427	-0.0031032898	-41.277893	5.463474	0.00085190067	318.05395317077637
73	-276.74536	34.954327	-247.36194	-336.12683	1000.0	-25.627268	4.089686	19.501253	-48.1296	296000	-0.038721766	185.01544	-0.0007088445	-38.45819	5.4755673	0.0008795053	322.4241054058075
74	-253.80643	36.927162	-219.41675	-316.1028	1000.0	-23.364805	4.0711074	-8.9131775	-48.105885	300000	-0.047794864	60.862377	-0.001962535	-11.290852	5.3887167	0.0011020887	326.63360238075256
75	-246.10675	72.86105	-181.80199	-365.4286	1000.0	-23.127148	2.9960055	-8.29602	-49.53991	304000	-0.08614277	106.19698	-0.0013851449	-15.286652	5.4711337	0.00058504945	330.7330768108368
76	-272.15027	21.80397	-250.24771	-298.58075	1000.0	-21.4443	3.963434	-3.021737	-50.06081	308000	-0.11882346	84.61158	-0.0017927885	-13.8134	5.480111	0.000551279	335.0325984954834
77	-265.4672	55.00323	-193.30592	-347.54013	1000.0	-24.962898	4.0422335	11.091238	-47.76983	312000	-0.08295229	81.88581	-0.0021799877	-12.460312	5.452588	0.0012724807	339.3291163444519
78	-251.79172	28.091244	-228.66156	-298.80627	1000.0	-22.709454	2.959777	-4.7354035	-46.458122	316000	-0.06680908	89.236755	-0.0019161552	-5.9153214	5.499563	0.0006378399	343.78893637657166
79	-261.46225	54.61137	-194.80998	-340.61578	1000.0	-23.094286	3.358545	-7.349892	-48.34138	320000	-0.096873365	85.19148	-0.0017829239	-11.9353485	5.4549227	0.0005896062	348.1894087791443
80	-229.60147	25.407652	-202.27919	-268.44028	1000.0	-22.268366	4.827563	-1.245841	-50.4773	324000	-0.08911485	110.77504	-0.0012761652	-22.333946	5.456844	0.0007278648	353.0929365158081
81	-246.12784	25.018377	-216.60727	-274.42282	1000.0	-21.919367	3.241831	-3.6720412	-46.380184	328000	-0.036062256	154.94777	-0.0022732243	-23.220078	5.469388	-0.00039213567	357.3885660171509
82	-187.54538	13.925523	-174.50563	-209.43465	1000.0	-21.48298	3.6938796	24.46668	-48.74969	332000	-0.046007276	109.85536	-0.0022287928	-37.159195	5.4198194	1.8177509e-05	361.6452536582947
83	-223.32576	34.588512	-185.56749	-265.04333	1000.0	-18.225777	3.8086245	11.758964	-43.170837	336000	-0.07382224	113.97036	-0.0020257533	-17.04139	5.4856358	0.0005239495	365.6411395072937
84	-208.44464	45.974346	-146.01453	-259.8646	1000.0	-18.477053	4.499612	16.061905	-38.957256	340000	-0.04121003	90.04989	-0.0014122464	-30.981342	5.4520135	0.00051183783	369.939909696579
85	-218.2167	81.14547	-153.77615	-353.29022	1000.0	-18.22719	3.4311087	8.487589	-42.777588	344000	-0.030643038	165.51768	-0.0021611229	-40.511116	5.442165	0.00034367258	374.41229581832886
86	-194.35529	56.925835	-141.30316	-286.7298	1000.0	-18.814203	4.038035	2.9612856	-50.515923	348000	-0.11933917	119.49313	-0.0014115646	-28.110725	5.4626455	0.00073562015	378.79564452171326
87	-198.58672	35.286846	-145.28502	-232.77301	1000.0	-17.87762	5.142161	10.868606	-47.798706	352000	-0.026566315	82.10011	-0.0020034853	-19.07159	5.458403	0.00078236306	383.2037081718445
88	-221.9021	31.465979	-189.03995	-271.95706	1000.0	-17.75885	4.4452906	6.9475384	-47.076576	356000	-0.08516467	91.19951	-0.0019691214	-19.993423	5.43282	-2.4574458e-05	387.64809346199036
89	-181.6764	66.378006	-93.55298	-280.45245	1000.0	-19.507215	6.8474483	13.385113	-47.32064	360000	-0.0627479	163.83362	-0.0019207373	-47.578995	5.3891177	2.5353014e-05	391.9675018787384
90	-240.28793	52.76321	-182.22449	-318.10217	1000.0	-14.917633	4.43035	9.815217	-49.570152	364000	-0.05174007	181.84067	-0.0015231892	-71.62171	5.390736	0.0010803597	396.95930457115173
91	-171.66742	29.80952	-124.22913	-205.09158	1000.0	-19.393047	4.103422	-7.2662487	-45.840034	368000	-0.03753025	101.67585	-0.0013588555	-30.60704	5.4182734	-0.0001860404	400.96784234046936
92	-193.94485	28.886332	-160.03706	-239.40703	1000.0	-16.095137	2.9301608	11.057339	-46.497505	372000	-0.08424649	69.65206	-0.0020743385	-11.018154	5.403017	0.0006566715	405.3360095024109
93	-164.50966	55.33479	-85.994804	-221.85039	1000.0	-17.234648	3.128043	8.687871	-45.449936	376000	-0.03483948	159.34303	-0.001050435	-28.554031	5.427368	0.0001147241	409.6804823875427
94	-229.306	83.17771	-148.79031	-365.5211	1000.0	-16.022717	5.6853995	6.1077566	-47.159775	380000	-0.014869211	169.93019	-0.0020091273	-73.86013	5.435109	0.00061532645	414.0003786087036
95	-172.07411	38.735844	-142.41444	-238.44199	1000.0	-16.278614	5.364017	-1.8681465	-54.228905	384000	-0.08649812	84.897156	-0.002464801	-24.774559	5.438626	0.0008427473	418.37658405303955
96	-166.75182	54.744213	-106.34778	-235.39667	1000.0	-15.445067	2.5898228	14.861773	-45.566307	388000	-0.069399334	62.40238	-0.0026436523	-11.657631	5.4395967	0.0005663907	422.7786109447479
97	-157.42082	33.1235	-126.31922	-212.2046	1000.0	-15.702283	4.160762	-2.9908276	-51.911785	392000	-0.106580324	63.10468	-0.002566971	-11.970062	5.395692	0.00057883264	426.99087738990784
98	-153.18018	56.595066	-97.19245	-221.6233	1000.0	-14.2549925	5.861848	14.957709	-52.55977	396000	-0.070287734	120.251175	-0.0015075803	-44.071472	5.436383	-0.0001544643	431.44079852104187
99	-145.1695	14.211714	-126.780014	-163.05295	1000.0	-13.478016	3.34906	16.760405	-43.645924	400000	-0.039241273	53.586697	-0.0031160861	-9.203068	5.3848596	0.00058254326	435.81520080566406
100	-162.24799	41.830006	-102.59595	-213.19006	1000.0	-13.165162	3.1969042	8.089704	-45.096443	404000	-0.12423759	85.71464	-0.0012399927	-13.351715	5.3563085	1.7094612e-07	440.82138752937317
101	-131.86348	32.808773	-104.19282	-185.52892	1000.0	-14.014891	3.1460042	0.84595263	-42.822376	408000	-0.03741846	50.327793	-0.0012902506	-11.84782	5.386849	0.00045148976	445.2135624885559
102	-133.41801	38.794025	-73.42793	-180.76749	1000.0	-11.940868	3.324885	7.0069566	-35.968754	412000	-0.045287445	72.71904	-0.0015572533	-14.647301	5.4465156	0.0008578996	449.85641145706177
103	-122.6062	10.663611	-104.40253	-131.5829	1000.0	-11.4623375	2.4411018	8.608822	-32.511044	416000	-0.10515919	48.56983	-0.0015366077	-5.563942	5.400366	0.00031996678	454.2314314842224
104	-210.59404	44.530857	-138.5442	-257.33783	1000.0	-11.639844	3.2662482	6.1277246	-46.266113	420000	-0.084999256	127.975395	-0.0011363626	-55.23011	5.411673	0.0003469113	458.68625950813293
105	-121.99899	58.098217	-35.497948	-191.64317	1000.0	-17.168339	3.4062448	10.774576	-44.46436	424000	-0.05525645	151.73357	-0.0019068234	-63.36389	5.4778905	0.00041009003	462.99294996261597
106	-127.572	25.324049	-93.211296	-164.23648	1000.0	-10.185453	4.1466317	22.225597	-50.56688	428000	-0.095294036	81.47373	-0.0015439019	-16.076385	5.398478	0.0014956967	467.4888916015625
107	-106.92851	27.463003	-71.078835	-147.72063	1000.0	-11.703586	4.081965	21.168697	-46.11388	432000	-0.08194426	74.20883	-0.0017787069	-23.545238	5.3785872	0.00041151387	471.35916090011597
108	-107.698364	58.363655	-47.068356	-194.72432	1000.0	-9.11461	3.2589436	12.015425	-41.780502	436000	-0.049771186	71.998344	-0.002678156	-19.309055	5.4039135	-0.00026406496	475.6901681423187
109	-169.43973	49.71541	-119.97346	-243.20084	1000.0	-8.226428	4.635883	18.298475	-48.720535	440000	-0.001958064	130.58965	-0.0015150472	-65.179596	5.4007745	0.00075375644	480.15777921676636
110	-152.8098	79.27273	-39.417004	-248.79965	1000.0	-13.181732	8.530052	33.70559	-52.572132	444000	-0.072964005	146.04102	-0.0014966875	-64.0746	5.400592	0.0003559379	484.7785813808441
111	-123.00345	14.200427	-107.23395	-144.37025	1000.0	-10.127924	5.552233	-0.03661987	-47.961052	448000	-0.06545068	66.95241	-0.0013651401	-23.492943	5.440785	8.5338055e-05	489.2878727912903
112	-127.84302	51.843903	-65.38383	-191.88072	1000.0	-10.328095	3.3149278	7.674743	-43.51031	452000	-0.034858413	111.66666	-0.0016933829	-30.800957	5.411625	-0.0002634958	493.6489329338074
113	-106.85759	26.518147	-70.03494	-136.38132	1000.0	-10.363254	4.4245563	11.458973	-40.519215	456000	-0.044778567	89.74078	-0.0026372261	-19.126923	5.4096966	0.0005526553	498.1232991218567
114	-84.10478	48.367138	-10.534499	-141.80315	1000.0	-10.021514	3.7501686	8.679066	-42.738586	460000	-0.067316316	81.12585	-0.0016590804	-21.905048	5.3577623	0.00041464574	502.5082805156708
115	-138.78203	27.762064	-103.81292	-170.10483	1000.0	-7.6929092	5.0081797	19.514965	-39.50446	464000	-0.072401896	100.93389	-0.0022931695	-49.05535	5.3965673	0.00063445803	507.1154978275299
116	-75.182724	24.485334	-46.421127	-110.51849	1000.0	-9.572008	3.8089776	2.1456032	-41.686234	468000	-0.08806328	76.682816	-0.0024441853	-24.785564	5.4032297	0.00081722595	511.5038342475891
117	-87.34908	20.345127	-66.507774	-116.24859	1000.0	-7.991671	3.3923588	11.18099	-34.552505	472000	-0.08298627	62.045452	-0.0026665851	-13.706047	5.415859	0.0003239314	516.0671889781952
118	-87.424286	16.82836	-59.115032	-100.372795	1000.0	-6.302238	2.4037375	10.924909	-29.833637	476000	-0.0850452	50.980648	-0.0013854429	-7.6150665	5.4293146	0.00063771335	520.0491437911987
119	-121.57632	66.12847	-58.499928	-232.62639	1000.0	-8.084913	3.1308784	11.7539835	-33.017735	480000	-0.055689033	183.83157	-0.002014216	-76.57974	5.428887	0.00082482654	524.51500248909
120	-106.083244	24.522104	-77.54471	-142.46475	1000.0	-9.101441	6.0921154	0.5764595	-49.24071	484000	-0.111254044	53.83626	-0.0020927265	-17.129192	5.4023075	0.0011722639	529.5210890769958
121	-75.200645	45.13893	-27.367903	-144.10126	1000.0	-9.463503	3.8364286	6.7418633	-44.745407	488000	-0.045071304	62.92894	-0.0019357428	-24.496017	5.3882675	0.00049913087	533.8352212905884
122	-83.101166	13.881403	-66.87849	-98.4964	1000.0	-5.867499	3.5829787	15.376301	-40.835682	492000	-0.053002898	64.46588	-0.0018760823	-13.630531	5.430322	-0.00039489675	538.3425726890564
123	-135.96086	35.757404	-108.12181	-197.35114	1000.0	-8.203949	3.7803745	10.022245	-40.229176	496000	-0.041628327	145.37524	-0.0012499094	-59.881355	5.410804	0.0010401907	542.6395726203918
124	-94.85974	27.072289	-57.904312	-124.05378	1000.0	-8.6588125	4.949287	-0.7585306	-48.0253	500000	-0.065869585	76.630516	-0.0010770261	-19.000088	5.457308	-6.7016124e-05	547.020117521286
125	-57.789993	13.480848	-42.67998	-78.17001	1000.0	-7.91554	3.1599464	6.484088	-38.51652	504000	-0.034490936	75.93191	-0.0017651133	-16.688007	5.388422	0.0003122453	551.3253102302551
126	-37.061413	55.39544	18.965197	-127.90474	1000.0	-5.03342	2.7386382	12.274993	-29.249218	508000	-0.104748175	58.98849	-0.0020427406	-11.113045	5.3557887	0.0003034656	555.7539005279541
127	-71.28423	32.200706	-43.1713	-122.95885	1000.0	-3.4422123	3.5385332	13.258065	-41.16119	512000	-0.06481967	78.133865	-0.0019174218	-31.568336	5.4012313	0.00059109094	560.2940096855164
128	-79.26553	25.091627	-36.00511	-97.15287	1000.0	-6.1526847	5.5703363	5.2924757	-48.753498	516000	-0.09694267	73.69142	-0.0022367984	-16.722286	5.3978176	0.0007002251	564.3320565223694
129	-86.23915	65.91188	14.906945	-163.74092	1000.0	-7.030723	4.8843946	4.910053	-41.851807	520000	-0.046906546	114.93619	-0.0014427267	-21.463142	5.3957887	0.00019062823	568.8149552345276
130	-149.96378	93.69548	-21.341927	-248.0252	1000.0	-7.7801557	7.192385	7.237039	-49.848568	524000	-0.07637872	264.22293	-0.0019290149	-124.125565	5.361179	8.3779094e-05	573.8402552604675
131	-123.193855	66.00626	-38.579773	-199.16727	1000.0	-11.972922	14.0457945	11.579594	-61.35481	528000	-0.06590447	168.06102	-0.0015396923	-90.64915	5.340167	0.00023966664	578.3327674865723
132	-72.07774	56.813866	11.073881	-146.5043	1000.0	-7.5695815	8.002908	8.105066	-56.418365	532000	-0.062444337	97.247314	-0.0010330155	-32.831703	5.370375	0.00044165057	582.7780730724335
133	-105.98397	63.464558	-45.428253	-212.51573	1000.0	-4.8985724	7.8642025	13.310577	-55.50485	536000	-0.06352597	100.83559	-0.0016965196	-36.818604	5.4340496	0.00088527903	587.1989922523499
