Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
97	357.1803	47.554226	418.0072	285.16837	1000.0	29.398018	7.7569885	50.273006	-12.862467	392000	-4.6491624e-09	512.0087	-0.051890694	-70.99692	0.009509591	0.0	460.180047750473
98	318.6114	92.67522	429.45764	177.40341	1000.0	32.726543	8.6654625	54.099983	-12.207003	396000	-1.1444092e-08	341.14713	-0.05369304	-52.031586	0.009428346	0.0	465.04753398895264
99	254.24564	108.89169	430.90488	133.28217	1000.0	28.327528	8.689036	51.717068	-10.885028	400000	1.0967255e-08	311.71432	-0.054109324	-47.56537	0.009447959	0.0	470.0687065124512
100	329.45782	46.090687	401.49692	275.08664	1000.0	26.286673	8.124876	48.78759	-14.277845	404000	-1.1444092e-08	297.52878	-0.050413854	-75.36047	0.009380399	0.0	475.28586506843567
101	405.98776	72.26542	500.0725	297.4382	1000.0	32.906845	6.2497954	51.7019	0.32098928	408000	-4.768372e-10	336.64618	-0.05471161	-63.958405	0.0093966285	0.0	479.9593780040741
102	322.61792	96.915276	433.4623	167.92986	1000.0	36.90359	7.615865	56.724785	-2.9718635	412000	-1.6450882e-08	583.4226	-0.053180672	-135.68768	0.009456347	0.0	484.6295177936554
103	217.25523	195.4713	480.2715	20.458826	1000.0	28.012281	12.028651	56.506615	-41.218445	416000	-1.9073486e-08	618.622	-0.050486043	-157.36896	0.009383742	0.0	489.30745816230774
104	425.73187	95.67716	566.313	314.59952	1000.0	23.860102	10.674305	51.680706	-18.36628	420000	3.516674e-08	600.9892	-0.05224917	-248.23758	0.009375258	0.0	494.0005350112915
105	344.83185	87.4069	430.9016	203.08774	1000.0	36.428883	9.005829	58.61246	-8.82596	424000	1.8119811e-08	412.38193	-0.052922472	-82.39975	0.00949338	0.0	498.83637738227844
106	376.45917	68.77055	466.20917	292.8694	1000.0	30.669678	8.183409	56.09888	-12.406272	428000	5.9604643e-10	397.31845	-0.053450428	-62.171906	0.009427322	0.0	503.28948736190796
107	412.28647	107.77394	581.7698	312.7735	1000.0	35.624855	8.188052	61.259525	-8.32868	432000	1.2397766e-08	482.51886	-0.053607885	-68.24487	0.009541077	0.0	508.0538499355316
108	430.12207	115.2572	589.1893	298.99323	1000.0	39.45267	10.278978	61.875465	-18.507692	436000	-1.26361845e-08	592.12573	-0.04979792	-79.604126	0.009409736	0.0	512.6938531398773
109	507.48502	38.615826	558.96606	450.6757	1000.0	43.029877	12.378466	70.29305	-17.238914	440000	2.0980835e-08	472.13113	-0.050679155	-88.38443	0.009454634	0.0	517.2314560413361
110	424.1024	119.183716	624.14594	309.72183	1000.0	46.221657	10.54975	66.961395	-3.790633	444000	1.0967255e-08	467.36087	-0.055894475	-100.39508	0.009470925	0.0	522.4471106529236
111	318.22382	104.73531	486.51056	204.63098	1000.0	37.353058	11.709322	62.065193	-22.547258	448000	-3.409386e-08	618.44006	-0.051365398	-136.36304	0.00946282	0.0	526.9364194869995
112	508.60272	26.005543	543.2856	471.66223	1000.0	32.57885	9.198666	57.12827	-3.7271874	452000	-3.004074e-08	527.6245	-0.0539206	-258.07947	0.009541199	0.0	531.3934352397919
113	429.135	35.42436	487.23163	391.2094	1000.0	45.635044	6.9797883	65.75656	5.530522	456000	1.37090685e-08	411.85095	-0.0514558	-63.914703	0.009546529	0.0	536.0698065757751
114	377.27032	132.76485	497.38275	165.11914	1000.0	40.60798	8.501091	60.487137	-1.7444776	460000	-1.5974045e-08	566.2907	-0.050921552	-105.75308	0.009393046	0.0	540.4584562778473
115	507.11664	40.67613	551.55286	443.35794	1000.0	35.830593	9.738344	59.745644	-7.5842953	464000	9.059906e-09	550.80786	-0.055999305	-184.73254	0.009601247	0.0	545.1360418796539
116	472.6631	59.80598	565.13306	397.98233	1000.0	46.644737	8.456534	65.04895	2.0976982	468000	7.1525574e-10	350.3012	-0.048434485	-52.185028	0.009468191	0.0	549.9860305786133
117	491.95026	165.5106	661.8839	222.22278	1000.0	43.053654	8.452322	64.46387	-7.941919	472000	-1.5497208e-09	516.2149	-0.05245128	-52.13321	0.009499309	0.0	554.6021270751953
118	475.58313	97.47	596.80084	324.49106	1000.0	45.19782	9.502313	68.249374	-7.5357814	476000	-4.673004e-08	564.1014	-0.05285972	-69.539734	0.009521487	0.0	558.8832821846008
119	515.4432	98.508316	676.71234	410.28632	1000.0	44.272766	10.864526	69.19414	-3.7552361	480000	-2.4080277e-08	463.74146	-0.05609204	-74.44827	0.009479173	0.0	563.6244938373566
120	398.21237	98.0671	543.2657	285.0916	1000.0	45.667538	8.5274105	66.28188	2.2612224	484000	1.66893e-08	469.53442	-0.053622793	-128.03195	0.009324712	0.0	568.8595652580261
121	403.05746	94.79253	502.09644	263.8635	1000.0	36.41123	9.2026415	62.82013	-32.86478	488000	2.9802323e-09	472.04193	-0.052421436	-55.66104	0.009573382	0.0	573.710648059845
122	439.02783	48.383297	507.22778	370.78705	1000.0	39.12825	8.532613	62.718716	0.021437094	492000	8.46386e-09	366.52164	-0.05418479	-45.39264	0.009556601	0.0	578.3595306873322
123	463.1398	69.56035	573.72003	387.13028	1000.0	39.49818	8.61902	64.255035	3.5701807	496000	2.3066997e-08	571.87415	-0.05572129	-77.47189	0.009602437	0.0	583.1238770484924
124	486.36325	80.414665	605.8421	401.28625	1000.0	43.60086	9.194218	64.96621	-7.4067965	500000	3.3378602e-09	350.91135	-0.052009836	-52.79648	0.0095623955	0.0	587.8380587100983
125	480.35168	111.046394	650.0781	377.6367	1000.0	44.95258	10.13376	70.2785	-8.718788	504000	-4.2915342e-09	518.68005	-0.052106947	-61.94699	0.009604879	0.0	592.6141486167908
126	401.50186	164.21977	606.9711	151.94121	1000.0	42.87901	10.386187	69.06574	-25.849932	508000	-3.0338764e-08	664.95386	-0.052013755	-121.68915	0.00953843	0.0	597.3115885257721
127	494.9005	115.27319	620.50714	310.3985	1000.0	38.142982	10.964011	70.98592	-1.3153578	512000	-5.9604646e-09	559.73083	-0.053015314	-117.07193	0.009493525	0.0	602.1077585220337
128	533.85785	76.26479	637.7933	438.8677	1000.0	45.674587	10.48419	74.64449	-22.679188	516000	-1.9550324e-08	433.71185	-0.053691823	-70.54971	0.009607568	0.0	606.787177324295
129	514.54126	71.665146	620.8772	422.31	1000.0	48.859158	8.301606	73.14487	4.275759	520000	-1.0967255e-08	441.69006	-0.05127891	-59.54474	0.009571921	0.0	611.2943584918976
130	544.5396	79.75049	664.9934	452.11243	1000.0	49.246796	9.27713	75.540985	1.3381298	524000	4.4345857e-08	472.25082	-0.050302353	-60.592102	0.009568918	0.0	616.4609060287476
131	584.1428	82.51882	712.26056	506.08633	1000.0	50.651695	9.812773	78.5021	2.0859287	528000	1.8119811e-08	441.5678	-0.053456493	-75.51022	0.009561493	0.0	620.648294210434
132	524.51373	95.04697	667.56744	433.00677	1000.0	54.050915	9.160048	75.876976	-0.7740413	532000	-6.198883e-09	426.7221	-0.05367518	-94.05835	0.009602221	0.0	625.429728269577
133	616.86633	76.97858	735.266	525.8317	1000.0	48.220085	7.4274387	68.61959	11.709058	536000	-2.3841858e-08	500.13895	-0.05198665	-126.54495	0.00959849	0.0	630.2518584728241
134	491.33368	75.05113	608.1217	419.29422	1000.0	55.623962	8.46351	76.770836	19.865126	540000	1.3351441e-08	607.0689	-0.052763615	-168.48486	0.0094883265	0.0	634.747695684433
