Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
52	1443.3551	852.6195	2373.6367	167.78464	1380.4026	963.4563	2684.273	31.747257	724.0	633.4	260000	71.271484	26.2996	135.84096	-45.42407	71.271255	26.299978	134.78104	-40.313232	-72.71706	12.702224	2605.572189807892
53	1874.6549	558.3913	2511.8171	998.22955	2525.3296	56.77982	2649.6765	2422.0864	1000.0	997.6	265000	72.804886	27.521955	140.80171	-43.460896	72.8051	27.52332	140.40533	-38.16667	-74.19371	13.277412	2662.1797063350677
54	1783.0592	755.1889	2430.4827	320.18173	2007.8073	820.2255	2726.9478	43.708477	855.6667	836.1	270000	74.36458	28.949364	142.75175	-48.144745	74.36434	28.951656	141.65976	-41.21609	-75.88817	13.763601	2718.492766857147
55	1385.4268	861.6119	2702.717	388.79434	1367.1956	781.23834	2584.4563	211.70532	777.2857	616.3	275000	75.73805	30.317999	144.67995	-40.096382	75.73778	30.321764	145.41032	-41.783306	-77.272	14.2374115	2773.8146913051605
56	1935.0602	894.48944	2851.6167	470.4183	1767.7311	840.0013	2877.4841	440.2458	769.6667	706.1	280000	77.313446	31.755314	148.61998	-38.743748	77.31335	31.757532	149.31465	-35.376987	-78.87252	14.750066	2824.571862220764
57	1752.5663	936.8086	2813.9646	378.79507	2572.561	492.69897	3145.2217	1820.7284	712.5714	947.2	285000	78.79882	33.14124	155.09334	-40.53277	78.79898	33.145485	154.18105	-44.93085	-80.405914	15.44348	2880.986486196518
58	2347.9126	555.15436	2814.5217	1235.2622	1609.0687	861.33655	2976.3625	257.08826	881.1667	693.5	290000	80.680176	34.801216	159.9071	-83.27855	80.68004	34.803062	163.77792	-48.41035	-82.26782	16.508484	2936.0428836345673
59	1689.2725	1052.7314	3146.638	20.59659	2026.3274	767.0528	2937.3745	922.6187	741.4286	923.2	295000	82.477425	36.337017	164.91313	-49.698154	82.4775	36.339497	164.45465	-39.233345	-84.045296	17.955215	2993.753637313843
60	2130.6438	1174.8627	3082.8442	49.994873	1957.7119	926.62683	3102.999	718.963	725.0	924.7	300000	84.52957	37.875916	168.15697	-38.666527	84.52908	37.877903	167.76671	-49.765285	-86.179565	18.364798	3045.6595335006714
61	1786.7734	848.8568	2935.2825	476.67545	1983.8308	974.3193	3245.534	98.443245	720.1429	742.9	305000	86.30816	39.521606	178.51436	-49.534252	86.30833	39.523594	180.68275	-78.39208	-87.974075	18.740475	3099.7758178710938
62	1579.7462	1032.0457	3174.8235	23.685043	2265.6091	887.61584	3081.1836	210.66545	720.2857	796.2	310000	87.946846	41.266975	172.6364	-43.61072	87.94672	41.268047	173.96182	-49.351715	-89.75837	20.536581	3154.536217212677
63	1747.4382	1159.5281	3012.9087	190.54951	2483.0852	652.89716	3015.8477	1208.8854	659.5	964.2	315000	89.84702	42.909325	184.89651	-40.95106	89.84656	42.910286	186.63454	-46.211197	-91.55478	21.146805	3213.6118104457855
64	2047.0569	671.76917	2898.1797	1228.0098	2602.9993	871.3464	3095.7935	118.93599	1000.0	879.0	320000	91.519	44.441723	186.51505	-91.62587	91.51875	44.443428	181.81424	-52.382202	-93.14038	22.90692	3270.6600563526154
65	1769.3068	1144.9465	2961.3257	239.33582	2670.332	1033.379	3306.9138	607.90643	845.6667	841.0	325000	92.764626	45.805534	187.78873	-54.536537	92.764275	45.80818	186.16501	-76.13202	-94.76871	22.808872	3327.3216381073
66	1808.1405	803.3745	3042.7466	899.3261	2390.6848	1209.5089	3324.272	19.669203	799.1667	802.8	330000	94.14636	47.30822	187.33778	-55.315002	94.146324	47.308094	187.01768	-58.43507	-95.891464	23.787882	3381.627444267273
67	2049.56	869.5832	3118.5693	700.67126	2619.2166	1152.5818	3356.2505	262.8362	906.5	822.5	335000	95.63447	48.640446	190.8401	-59.8728	95.63494	48.640293	190.87773	-62.41115	-97.3651	24.686537	3440.1519474983215
68	2042.7773	907.5369	3062.726	623.4739	2688.9133	1027.137	3467.0396	550.5606	809.1667	901.5	340000	96.90677	49.920532	193.81511	-67.93237	96.90699	49.920086	197.2746	-55.512283	-98.79407	24.890045	3496.787290096283
69	2133.4758	1033.7719	3146.7786	559.54254	2688.376	1023.4034	3492.5403	212.24243	865.6667	889.0	345000	98.22883	51.08559	195.54918	-63.982185	98.22912	51.086742	201.91515	-54.88272	-100.04094	24.647915	3555.5414612293243
70	2583.1287	1195.3643	3373.0764	202.35333	2185.1445	1331.3176	3484.624	137.64519	819.4	838.8	350000	100.19548	52.571503	201.98825	-112.06956	100.19596	52.571396	200.2933	-52.483326	-102.17017	26.440338	3606.4996449947357
71	1642.1348	1145.5646	3424.3325	464.975	2895.4993	669.3555	3377.578	1512.1102	735.1429	943.6	355000	101.405685	53.967087	200.89157	-75.91947	101.40518	53.96861	205.31975	-61.555958	-103.30016	26.986708	3665.654133796692
