Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
44	1440.9607	698.03754	1921.4508	62.99292	1635.8843	806.1865	2150.4895	21.388958	809.8	795.6	220000	78.66513	34.26594	135.1169	-52.16983	78.665344	34.2666	135.42493	-24.447386	-80.0692	6.883948	2234.2128252983093
45	1667.7504	565.7167	2060.9429	416.7973	1252.6688	819.8357	2131.8772	56.893726	870.1667	811.0	225000	80.82463	35.372528	138.77368	-40.71179	80.82441	35.373768	138.31506	-26.113081	-82.25176	7.021093	2288.093613386154
46	882.0204	734.31494	1937.9507	36.834503	1115.1418	930.8094	2093.5415	15.611113	726.8571	566.9	230000	82.45576	36.459793	141.09232	-30.192524	82.45548	36.46099	141.20393	-54.57296	-83.897224	7.503565	2339.0696098804474
47	988.737	959.8203	2072.7756	0.12991892	1706.4089	659.8214	2064.915	59.494946	517.3	903.5	235000	83.97482	37.470947	142.488	-35.35245	83.97426	37.47282	142.25375	-26.130045	-85.3804	7.6108837	2394.248595714569
48	1654.975	723.4357	2117.0461	54.56952	1086.2004	945.3055	2254.6384	36.002052	846.5	714.6	240000	86.07192	38.39235	143.74597	-39.85778	86.07127	38.39424	144.06537	-44.46694	-87.46623	7.783066	2445.8479351997375
49	1276.1207	898.66864	2140.7673	6.3882837	1649.876	817.59546	2105.0903	10.331682	723.4286	803.5	245000	87.580215	39.285435	145.90396	-27.479637	87.57871	39.289265	145.38206	-29.062698	-89.08242	8.1191635	2499.3151893615723
50	1639.3602	715.53326	2018.1848	42.79996	1605.0632	855.4031	2201.5603	76.79686	840.3333	904.3	250000	89.388466	40.180744	147.6127	-42.005024	89.38622	40.18622	149.23029	-25.131044	-90.88172	8.22715	2553.932574748993
51	1473.6058	812.46075	2074.1328	35.269676	2152.2708	38.33574	2221.0876	2083.2458	837.8333	1000.0	255000	90.90277	41.014626	149.464	-43.99079	90.900856	41.01927	149.39389	-35.19219	-92.259224	8.43168	2608.3805816173553
52	2033.6406	61.046318	2120.8154	1947.0928	1116.9902	1080.4985	2297.4963	5.858572	1000.0	515.0	260000	92.44515	41.977283	151.76945	-36.83086	92.44299	41.982437	152.0486	-32.77046	-93.892136	8.455686	2657.8125495910645
53	1469.1206	825.1671	2126.4521	40.810604	1401.9215	871.15765	2156.5833	33.289352	838.6667	902.6	265000	93.87302	42.80562	153.84146	-36.856888	93.87135	42.810062	153.14151	-35.37818	-95.21586	8.628111	2711.919333219528
54	1108.0735	926.30865	2082.6062	15.06213	1383.2855	1028.983	2270.902	41.478287	640.0	709.4	270000	95.03397	43.575897	154.65295	-54.077106	95.03238	43.57963	154.82556	-32.257095	-96.507	8.571243	2764.1066043376923
55	1767.2074	539.4291	2120.4182	693.4336	1933.6248	703.42426	2314.2014	458.93555	1000.0	1000.0	275000	96.38927	44.551144	157.39073	-50.64198	96.385704	44.55891	157.12413	-35.61386	-97.8713	8.934989	2820.10142827034
56	2066.7334	110.37345	2180.8403	1904.1626	1699.9036	835.6591	2346.8538	14.661784	1000.0	901.2	280000	97.915276	45.38528	159.1538	-36.37223	97.91144	45.394165	159.4988	-55.436745	-99.38935	9.181038	2873.506817340851
57	1736.2335	757.911	2141.8196	47.370995	1732.7435	875.7586	2254.407	-33.089848	843.0	904.9	285000	99.248024	46.284554	160.60797	-52.21518	99.24454	46.293156	160.70526	-30.130936	-100.82486	9.477283	2926.552140235901
58	1715.8063	765.8552	2159.2468	9.785423	1414.7034	968.3764	2260.3677	8.457707	838.8333	714.9	290000	100.578384	47.25425	161.95883	-44.921185	100.57408	47.26385	160.99178	-45.701508	-102.17065	9.58275	2979.005825281143
59	1675.28	841.1209	2223.5356	4.9924383	1567.7	1102.4678	2378.6875	-376.4777	808.4	806.8	295000	102.12763	47.886097	163.16428	-39.818928	102.12644	47.88934	162.60957	-40.603123	-103.70771	9.862043	3024.571037054062
60	1389.6519	812.1878	2165.1848	60.186707	2112.6787	518.9091	2338.58	560.3123	936.8333	930.5	300000	102.9558	48.614838	163.9003	-38.57987	102.955475	48.616516	164.25697	-38.747845	-104.40204	9.590778	3083.877068758011
61	1782.5312	783.8666	2205.4932	34.638256	1894.4203	821.6874	2358.4888	8.762667	838.3333	902.3	305000	104.0918	49.496586	165.26624	-42.447617	104.09172	49.497032	165.86774	-34.55527	-105.627495	9.752923	3137.62775182724
62	1027.9667	932.55615	2236.3665	22.45807	1825.3737	860.52576	2380.8406	43.51944	724.0	903.0	310000	105.10607	50.11892	166.13075	-57.830746	105.10677	50.117607	166.21213	-42.8137	-106.50054	9.699654	3193.2449429035187
63	1241.1866	1083.5092	2294.0024	15.281302	1680.5398	846.6501	2240.7737	34.300674	570.44446	874.4	315000	105.92717	50.831074	167.95248	-58.739384	105.92742	50.831158	167.6643	-54.806667	-107.41359	9.884986	3249.843040704727
64	1844.5164	628.6675	2237.118	589.9642	1166.3007	1129.5193	2369.4656	23.077559	1000.0	514.5	320000	107.03899	51.210297	169.50407	-36.693195	107.03907	51.21042	168.30876	-48.68468	-108.47531	10.243892	3300.511869907379
65	1533.8885	952.5237	2224.7234	23.473843	1217.5597	1014.3175	2256.9631	17.94479	723.5714	567.4	325000	108.13512	51.391468	168.69682	-45.179447	108.13517	51.392696	169.89333	-57.831516	-109.828835	10.437894	3351.6982684135437
66	1355.8297	816.7045	2171.7952	4.812729	1532.2322	948.94965	2375.7927	14.469608	841.6667	901.4	330000	108.89707	51.842953	171.11526	-37.70569	108.89674	51.844707	170.64766	-41.673195	-110.43256	10.446058	3407.5890374183655
67	1378.0023	938.2975	2192.722	-6.9536386	1983.0895	820.6162	2444.2788	32.06876	804.0	902.9	335000	109.3371	52.440895	171.59564	-35.704422	109.336555	52.442764	171.05334	-40.39972	-110.96124	10.650295	3455.710387468338
68	1930.1146	620.2901	2319.0994	693.36365	976.09534	1075.607	2345.5842	16.810635	1000.0	518.1	340000	109.914635	53.044304	171.31848	-33.331547	109.91353	53.047092	172.85405	-42.569542	-111.4421	10.861172	3505.871935606003
69	2185.6172	61.12249	2277.003	2103.4062	1945.5602	817.58966	2452.8892	41.264713	1000.0	903.4	345000	110.78019	53.63401	172.63858	-65.141075	110.779144	53.637028	173.6539	-45.075974	-112.31091	10.850164	3561.364264726639
70	1206.3696	948.57104	2222.2512	15.400396	1440.9781	1440.4331	2348.449	-1924.2957	634.1111	808.2	350000	111.637924	54.43273	173.24379	-49.419212	111.63653	54.43676	174.59923	-49.466995	-113.14073	11.059205	3621.75669836998
71	2199.3389	72.45427	2271.3162	2069.7417	1401.1921	1113.2296	2366.3596	26.871758	1000.0	612.0	355000	112.59797	54.996735	174.15158	-72.098076	112.597404	54.998802	174.73666	-47.71446	-114.10765	11.312531	3715.0401751995087
72	2207.748	107.783264	2382.9785	2080.986	2038.9479	427.70386	2276.6702	763.0974	1000.0	999.7	360000	113.70169	55.257862	176.46562	-46.67624	113.70167	55.258648	176.75198	-49.020382	-115.3268	11.154989	3810.248012781143
73	2205.357	107.20878	2349.5608	2021.5159	2363.8962	20.123234	2395.005	2327.6294	1000.0	1000.0	365000	114.44999	55.809986	177.1759	-53.28818	114.44877	55.81336	177.3909	-56.47102	-115.97492	11.358851	3910.681175470352
74	1606.6656	906.5624	2320.3035	32.710133	1315.3425	1155.2814	2498.629	16.42473	840.5	615.8	370000	115.06605	55.904755	178.90459	-51.588505	115.06609	55.9059	177.55917	-47.907738	-116.510956	11.843083	3999.9502749443054
75	1472.6149	922.7939	2396.3489	19.104683	1463.5771	1169.8586	2493.835	18.410543	749.1667	611.0	375000	116.021225	55.92652	178.2519	-53.459396	116.02073	55.928104	179.58752	-74.16865	-117.53981	11.725408	4082.3003153800964
76	1382.1859	1053.2618	2306.9868	10.654074	1481.7047	1173.4866	2491.752	24.386057	635.625	615.5	380000	116.85419	56.21628	191.31445	-56.072323	116.85435	56.217354	181.68721	-55.42928	-118.46103	11.974916	4149.363101482391
77	1071.8568	1028.7859	2229.441	19.133139	1848.9004	879.8466	2529.668	22.197395	571.8889	842.4	385000	117.91376	56.279945	179.37639	-58.954506	117.91345	56.280846	180.03375	-46.13119	-119.43818	12.208092	4216.7875328063965
78	1657.2324	1025.1584	2436.3982	13.83391	2064.2622	669.3189	2351.2341	58.9383	722.5714	903.8	390000	118.80708	56.33265	180.13141	-45.832214	118.806595	56.33494	181.05199	-48.94654	-120.28065	11.825079	4284.217347621918
79	1908.9938	839.73944	2341.4775	33.028305	2325.599	540.20605	2538.9675	706.0831	838.0	1000.0	395000	119.631004	56.576393	180.83206	-63.798454	119.631195	56.577133	180.51389	-62.037075	-121.23254	11.992425	4348.468545436859
80	1740.1863	647.45483	2257.9412	589.3923	2179.757	481.02054	2462.3699	921.3142	926.8	941.6	400000	120.301254	56.884212	181.17686	-68.141914	120.30086	56.886623	181.55238	-70.55494	-121.7394	12.296541	4408.4854056835175
81	1942.2158	871.0661	2463.4722	3.7351112	1823.9207	1004.1641	2538.8157	17.116724	835.6667	901.7	405000	121.253105	57.109528	183.44106	-71.140724	121.252754	57.110626	183.11092	-65.0553	-122.56679	12.187023	4468.594050884247
82	1427.8452	1084.0095	2308.1877	16.881905	2024.0963	837.88885	2492.58	7.4084673	634.875	833.3	410000	122.25475	57.266575	183.27124	-81.07958	122.25453	57.269012	182.65294	-71.916336	-123.76516	12.292711	4530.412155866623
83	1716.2665	886.59424	2337.7048	3.7073376	2087.0493	685.41675	2408.6191	36.008205	763.4286	905.0	415000	123.08966	57.47304	182.9814	-71.897995	123.08939	57.474712	183.20837	-69.87916	-124.58261	12.137106	4591.053093194962
84	1635.2357	1024.6504	2335.849	6.1249866	2074.8835	877.80414	2577.9587	33.870808	722.4286	902.8	420000	123.93931	57.865074	183.35237	-78.33301	123.93932	57.866886	184.65643	-75.18257	-125.45619	12.145818	4654.915599107742
85	1656.0342	890.7215	2383.9006	17.10051	1816.2418	984.12524	2513.6914	15.774589	836.0	805.4	425000	124.8062	57.82582	184.96112	-78.63693	124.80625	57.82655	185.02045	-62.187458	-126.26291	12.721426	4713.579137802124
86	2270.3735	51.834347	2364.3555	2214.569	1946.0891	958.482	2492.5698	22.980682	1000.0	807.6	430000	125.60305	57.755505	186.1597	-71.35954	125.60258	57.757446	185.4197	-70.593155	-127.00555	12.903968	4774.02060675621
87	1601.3112	922.94324	2367.7378	18.461369	2147.1235	706.1876	2488.7705	43.86389	807.0	905.5	435000	126.27507	57.684017	185.73402	-70.31404	126.27459	57.686	186.40805	-66.37952	-127.78614	12.953271	4829.772469758987
88	1932.2212	858.66986	2399.707	17.781374	2026.4174	1004.64215	2580.548	8.466061	845.6667	806.6	440000	127.11623	57.47005	186.6161	-79.578415	127.11632	57.47042	186.54045	-62.96548	-128.52284	12.679633	4892.194998264313
89	2319.9917	102.92054	2426.6973	2139.5852	1781.0697	919.7042	2399.1418	29.067501	1000.0	902.7	445000	127.96593	57.34401	186.80373	-53.552055	127.965866	57.34489	186.72852	-57.32168	-129.5324	12.489153	4954.739826917648
90	2290.815	29.806833	2334.1514	2241.0183	2099.7202	682.88696	2402.3958	54.930454	1000.0	903.0	450000	128.88177	57.410423	187.08688	-65.498665	128.88187	57.411266	187.695	-66.54097	-130.26062	12.588597	5020.249802827835
91	1659.9825	1034.9253	2401.74	24.196932	1523.9716	1120.6547	2519.5923	6.511428	721.2857	704.8	455000	129.32297	57.581764	187.38377	-64.59603	129.32297	57.58302	187.82263	-59.58936	-130.7452	13.175799	5083.942271947861
92	1656.976	1042.9584	2430.4111	4.9747977	2001.4563	989.29694	2589.2805	14.842446	719.8571	804.7	460000	130.01215	57.567604	187.23384	-85.06332	130.01227	57.56905	188.49077	-70.37169	-131.3044	12.97899	5145.49228477478
93	1958.296	866.80334	2414.1184	22.007807	2023.4092	980.7281	2554.9778	46.636093	836.3333	808.5	465000	130.97597	57.597706	187.73143	-58.835197	130.97542	57.599136	188.15776	-62.598564	-132.35162	12.470555	5209.960245370865
94	1958.2657	879.79517	2537.4111	10.078614	1860.251	972.6433	2565.3076	19.03836	835.1667	762.7	470000	131.75789	57.682762	188.49252	-58.491077	131.75772	57.684284	188.46	-79.36159	-133.28102	12.599213	5273.401593208313
95	1690.6345	1058.1321	2408.7375	7.586451	1138.9865	1138.8942	2431.1003	1.3727996	720.0	485.8	475000	132.34279	57.86114	189.60414	-58.64298	132.34297	57.8629	189.39969	-77.96258	-133.88278	12.92263	5334.884997844696
96	1488.6743	1146.1036	2432.6272	-0.76741135	1395.1205	1111.5112	2353.9832	6.8648295	630.875	706.7	480000	133.02272	57.820534	190.01465	-97.086266	133.02278	57.821423	189.8828	-79.97124	-134.46321	12.968549	5396.613898277283
97	1892.3574	845.17566	2393.3374	13.4578085	1907.9026	1017.22925	2633.756	11.763821	837.1667	857.0	485000	133.56264	57.8202	189.61655	-50.561523	133.56236	57.82254	190.26875	-48.892303	-135.07524	13.008621	5459.6572144031525
98	1930.672	869.904	2483.9397	31.390259	1233.6146	1354.3505	2623.7532	-636.21375	803.1667	610.5	490000	134.0224	58.151356	192.28653	-53.128975	134.02255	58.152042	191.46388	-43.318398	-135.59772	13.205503	5516.99391579628
99	1358.0583	1050.9478	2367.7405	7.4530406	2014.317	700.50275	2439.4722	55.810493	720.5714	907.0	495000	134.36119	58.272285	191.24078	-60.954746	134.36125	58.27313	191.11742	-60.29544	-135.8766	14.00237	5579.889903783798
100	1681.9701	872.87225	2490.4124	7.727559	1596.8468	1135.0267	2535.194	16.265814	836.6667	709.2	500000	134.4101	58.38716	192.20769	-50.901173	134.4102	58.388844	191.5966	-66.484955	-135.76443	13.814128	5640.211982250214
101	2375.6802	64.838036	2444.126	2263.5212	1345.8784	1136.2384	2477.7102	-415.9454	1000.0	691.5	505000	134.56857	58.73016	191.07256	-58.579357	134.56825	58.7318	191.6453	-51.53105	-135.95877	13.496904	5698.638995170593
102	2240.1907	130.53229	2376.3486	2022.1165	1629.5222	954.19305	2453.2463	37.766945	965.0	696.5	510000	135.1732	58.823975	191.32191	-108.624466	135.17299	58.826424	192.42896	-86.503006	-136.70381	13.860143	5755.990033864975
103	2034.3945	714.8495	2448.161	608.96765	2018.6449	995.9017	2605.7249	8.695925	1000.0	811.0	515000	135.60182	58.90615	191.60179	-61.257298	135.60127	58.907722	192.05475	-96.74417	-137.06079	13.649468	5818.141529083252
104	767.54553	1023.6719	2403.4497	3.1718526	1012.40607	1194.8289	2525.136	2.7320652	718.7143	418.7	520000	135.6728	59.275894	192.05862	-71.522316	135.67303	59.276928	191.70778	-83.030785	-137.04216	13.726098	5870.568502187729
105	1628.2734	971.82825	2417.7083	14.304193	1908.7214	1010.1315	2608.2224	8.59091	812.6667	757.7	525000	135.70659	59.583973	192.8578	-76.64967	135.70604	59.58727	192.8282	-82.28868	-137.03448	14.035182	5929.89840388298
106	1330.3049	1020.08435	2473.9966	56.766582	2221.1833	732.27435	2506.3433	25.564177	582.0	902.6	530000	136.04974	59.820805	194.20258	-67.02824	136.04878	59.823643	193.94698	-63.472637	-137.52274	13.65278	5994.796188592911
107	1967.7937	707.55975	2366.4375	555.8517	2227.149	609.6388	2645.3618	645.4322	1000.0	966.2	535000	136.1192	60.29547	194.32893	-81.371864	136.11829	60.298744	193.9993	-70.41193	-137.49394	14.713661	6059.659382820129
108	2381.239	94.30418	2501.2769	2227.3586	2026.7493	911.9565	2635.073	16.797573	1000.0	868.8	540000	136.39056	60.75341	194.47757	-139.59666	136.38995	60.756634	193.4328	-130.46208	-137.79703	14.382306	6120.274364233017
109	2351.9246	69.14521	2474.0742	2271.451	2478.8257	34.82022	2543.172	2416.9282	1000.0	1000.0	545000	136.539	61.114952	194.68932	-81.25225	136.53812	61.117683	193.96715	-94.68785	-137.89165	14.619616	6180.95752620697
110	2390.4614	68.15912	2504.443	2290.4824	2184.67	707.87933	2566.2163	243.6845	1000.0	874.1	550000	137.0196	61.453224	193.76375	-76.32439	137.01886	61.45542	194.00986	-78.4095	-138.3232	14.4882	6244.294783115387
111	1113.9441	1005.8869	2468.492	13.569112	2308.13	751.9476	2607.899	54.937088	664.625	906.0	555000	136.986	61.822308	195.03854	-131.28557	136.98543	61.824253	195.5017	-140.00566	-138.332	14.842608	6307.156046628952
112	1468.2648	987.1066	2377.9182	14.416038	1941.0833	1065.3975	2576.6917	-809.223	653.8571	902.5	560000	137.23587	62.009026	194.652	-88.5832	137.23592	62.010487	194.39348	-83.294205	-138.48027	15.6183605	6366.543977975845
113	2390.8176	23.840515	2425.497	2362.6274	2520.8767	49.643127	2596.0188	2425.2385	1000.0	1000.0	565000	137.75548	61.94393	195.82034	-76.07492	137.75552	61.945667	194.9771	-81.38037	-139.13661	14.995636	6431.350528478622
114	2082.1802	635.86896	2494.669	818.33075	1963.6289	974.50867	2683.9849	105.463486	1000.0	906.2	570000	137.74898	62.36288	195.02573	-68.942276	137.74867	62.363773	195.26111	-80.863205	-139.1901	14.46304	6489.909531116486
