Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
41	-227.73213	205.66916	-7.0644236	-820.79315	-238.1718	208.76009	-40.861988	-792.0205	133.8108	140.3	205000	218.64587	168.69595	640.33905	-363.08316	-224.08879	238.57549	2236.9568927288055
42	-268.17712	412.53204	-19.887781	-1803.2339	-619.06055	584.2942	-134.61629	-1750.3534	161.81482	331.1	210000	216.6673	165.3303	597.3916	-284.13757	-221.89879	226.4794	2289.7187366485596
43	-582.7279	734.1585	-25.582207	-2518.4553	-165.39012	151.74197	-28.203959	-444.4094	297.44446	89.6	215000	214.52228	159.69687	571.78357	-265.85507	-219.72952	206.04674	2346.7064757347107
44	-391.49677	486.44916	-25.804499	-1830.8634	-652.0211	599.3673	-67.646454	-1930.0558	227.30435	371.5	220000	211.04198	153.77301	564.17004	-243.67915	-216.07297	191.52736	2407.752756357193
45	-170.05463	224.47864	-9.767049	-1294.1643	-150.08093	178.52214	-32.973385	-629.1784	101.47727	96.3	225000	204.21393	147.37927	527.19525	-162.82065	-209.01361	184.3897	2458.1618773937225
46	-400.84598	521.15717	-17.913128	-1558.3673	-210.00557	380.25116	-7.17469	-1316.4409	271.6111	161.2	230000	193.39903	139.42162	518.29065	-185.41829	-197.8921	170.95795	2512.637634038925
47	-322.00183	435.93326	-23.470314	-1443.0034	-571.6589	637.7602	-51.867268	-2093.1692	258.5263	382.9	235000	182.70677	133.39584	481.22736	-161.9196	-187.10759	153.91042	2570.4941744804382
48	-311.42197	452.46558	-2.2663453	-1552.0928	-383.55518	434.2075	-15.544431	-1231.8936	238.91667	263.2	240000	172.75658	125.95845	456.40872	-192.82898	-176.9743	141.7102	2632.990783214569
49	-369.30603	414.3624	-18.499544	-1420.5048	-500.03168	470.6606	-8.54292	-1431.7454	282.94446	406.8	245000	162.9562	118.66003	442.8473	-193.109	-166.97038	124.21588	2692.269926548004
50	-548.1777	482.71017	-22.256636	-1471.5059	-509.99927	355.79327	-7.971403	-1022.2722	411.16666	471.6	250000	152.35753	110.45533	379.84778	-237.57382	-156.0985	110.18253	2753.1643068790436
51	-318.18927	433.72546	-7.282885	-1243.8577	-480.5096	509.50003	-13.370143	-1538.3733	234.57143	361.8	255000	140.69064	101.021	336.7632	-225.2209	-144.23717	92.67987	2811.692917585373
52	-482.35956	448.70306	-16.912231	-1455.3915	-239.72855	401.8754	-12.083297	-1187.6798	366.69232	158.4	260000	129.74347	90.9741	326.9998	-194.07799	-133.01277	78.71789	2865.673710823059
53	-400.90866	486.72775	-11.404882	-1635.0214	-449.93604	431.3386	-13.793447	-1136.2249	326.33334	383.6	265000	115.40712	81.09478	364.8998	-181.87416	-118.359116	65.392685	2925.3845496177673
54	-712.4254	465.09903	-16.645544	-1255.3065	-849.9206	746.6536	-6.8779917	-1855.5835	647.5	600.4	270000	99.5853	71.82284	315.83624	-129.22627	-102.25442	51.51302	2990.615903377533
55	-503.2906	404.40613	-5.8294973	-1316.9719	-302.09497	299.44083	-21.328947	-805.2065	558.1111	424.2	275000	84.31297	63.63852	241.17392	-209.66049	-86.71514	41.29828	3047.9952535629272
56	-386.7747	275.65723	2.3184714	-865.9267	-760.6275	220.70235	-227.40372	-1020.4676	604.875	870.3	280000	71.08153	56.560738	213.48878	-124.074615	-73.26628	31.813665	3111.850124359131
57	-602.80255	356.18985	-27.640314	-1079.6741	-541.0733	508.47263	37.881737	-1414.5099	748.5714	1000.0	285000	58.883797	50.56786	225.35452	-162.24571	-60.90746	25.259722	3181.8056247234344
58	-99.6426	201.30984	221.48979	-429.0616	-448.18262	145.24866	-176.31184	-648.19824	704.1429	1000.0	290000	46.42095	46.23504	171.14078	-97.94911	-48.31052	19.829927	3248.9842069149017
59	-328.54672	359.80692	263.74274	-870.6893	188.73972	83.30157	263.55902	-10.757363	1000.0	891.9	295000	36.7958	42.391655	145.94249	-163.98758	-38.716152	16.518654	3317.0998582839966
60	-22.457111	249.24158	266.41464	-419.87344	-102.26582	79.35303	6.313379	-252.59776	886.2	964.3	300000	31.698723	38.56598	141.77309	-108.45362	-33.615967	15.417208	3379.961673974991
61	-86.35592	252.07674	333.89233	-457.14966	202.12436	165.00539	407.40332	-96.59621	1000.0	877.4	305000	28.289114	36.02354	119.0731	-103.53509	-30.183882	13.752753	3445.4227242469788
62	193.9066	155.46617	388.05945	-5.828946	65.98915	80.14894	235.81177	-59.07307	852.6667	982.7	310000	26.0609	33.88525	130.80623	-105.69213	-27.963638	13.073536	3514.435474395752
63	198.24068	129.53542	444.8065	56.29487	114.946	32.154137	179.03905	81.35472	852.3333	1000.0	315000	25.359375	32.74065	126.936104	-91.85322	-27.261976	11.795093	3582.474484682083
64	134.75865	285.6298	478.6941	-472.48984	614.99414	64.1509	709.149	512.5823	777.8571	987.5	320000	26.28178	32.280006	119.3395	-73.235725	-28.242554	11.956537	3654.7549073696136
65	405.8961	254.8735	784.44226	44.185127	121.45131	109.95425	299.85992	-40.27037	933.2	934.3	325000	28.278717	31.70798	182.83049	-79.19207	-30.25573	11.921852	3718.5875854492188
66	364.13834	141.45593	553.04	179.80496	422.9611	224.49173	804.594	88.947624	789.6667	762.6	330000	31.000006	30.772947	201.59253	-92.9295	-33.02513	12.173888	3780.7074933052063
67	353.98248	219.99345	677.7636	59.551414	436.00372	136.71234	596.2035	141.19757	730.1429	853.0	335000	33.982178	30.025593	184.10815	-97.18336	-35.999916	11.938724	3844.8005447387695
68	316.1049	176.00381	497.74765	23.680216	575.4246	270.39624	934.8424	58.206753	695.875	818.3	340000	36.838936	29.597668	175.24495	-82.12166	-38.886723	12.034351	3913.792979955673
69	251.42302	263.34888	611.64716	-66.20346	329.00006	196.20108	693.98975	55.174355	505.8889	667.5	345000	40.130756	29.428707	192.04004	-64.065704	-42.185623	11.776894	3972.0949144363403
70	135.07199	349.56122	763.3031	-660.7671	225.33737	250.36662	499.79703	-322.04645	476.1	920.0	350000	42.88442	29.94524	181.11667	-83.46032	-44.947384	12.423196	4036.6587874889374
71	205.5805	123.39534	363.35876	27.865059	374.30124	188.78958	652.7632	28.987555	634.0	728.3	355000	45.33648	30.597406	178.8094	-101.993416	-47.400795	12.451287	4107.202771902084
72	332.8547	367.78925	1115.6743	11.669971	225.03096	161.1432	532.26324	42.592438	588.2857	393.2	360000	47.70542	31.299524	183.9363	-71.008194	-49.787277	12.742032	4159.998534202576
73	475.58374	176.71506	681.4846	225.17691	12.400671	396.8429	512.6634	-775.34955	886.8333	570.6	365000	50.104607	31.193909	158.6289	-79.67986	-52.226192	12.43371	4225.172848701477
74	151.66214	210.48001	465.78104	-260.91687	267.87753	161.89667	568.5824	40.35876	670.7143	360.4	370000	53.329697	30.638664	138.12549	-51.89509	-55.473278	12.55511	4282.139267206192
75	362.46558	215.48344	592.7888	2.1392272	362.79477	207.06439	679.6695	46.0542	1000.0	674.7	375000	56.00055	30.451134	217.05649	-73.21501	-58.149662	12.65162	4345.909358739853
76	345.73892	216.77	681.36505	19.731688	274.69418	168.50253	469.1641	38.069794	839.6667	595.0	380000	58.731777	30.65529	145.69052	-80.36835	-60.88758	12.301348	4408.71759724617
77	397.9349	145.10739	678.9167	210.92812	717.60333	363.64413	1134.887	78.92436	797.8571	865.2	385000	60.88849	30.727934	149.96527	-50.160328	-63.009388	11.733702	4480.946250915527
78	445.16934	240.15802	745.42377	101.220474	359.00208	229.16336	741.69604	87.96307	727.3333	577.9	390000	63.20134	30.652256	151.13792	-80.352234	-65.3355	12.148457	4537.91455245018
79	330.5305	224.60689	683.7785	0.86653143	500.70963	174.73206	800.5241	92.175865	720.7143	895.0	395000	64.73927	30.434172	170.15364	-138.76135	-66.84036	11.81737	4603.236054420471
80	502.73697	264.494	1105.5668	234.12509	441.0293	248.5914	781.8739	53.64018	721.7143	869.3	400000	66.422424	30.408127	145.6366	-166.18045	-68.58722	12.083721	4671.143043518066
81	325.6846	175.19586	592.84796	80.96826	160.89873	163.20714	465.14374	17.933962	765.0	271.1	405000	69.42244	30.3579	180.38632	-95.59655	-71.564125	12.361689	4733.160688877106
82	307.90677	261.35648	984.5648	24.926374	512.4479	296.21808	1062.316	129.8809	429.45456	701.9	410000	71.22757	29.985136	179.86946	-93.71472	-73.363434	12.566773	4795.081150531769
83	498.98767	273.3792	767.87396	46.687634	456.6176	211.18639	682.195	13.675819	681.25	713.1	415000	73.32128	29.398903	168.13179	-126.24858	-75.45341	12.204105	4863.001356124878
84	337.98114	271.9929	930.8405	-3.5046647	536.7974	227.14511	931.81024	248.0192	516.9	879.6	420000	75.05274	29.135855	168.43575	-62.74252	-77.214005	12.885629	4931.569086790085
85	280.2004	196.49924	508.1958	-0.27673528	349.84616	239.77211	772.82117	53.625103	559.75	578.8	425000	77.11314	29.334259	179.75087	-75.4778	-79.29073	12.723085	4990.923714399338
86	487.46182	118.24348	674.24493	342.50974	669.9097	188.06628	953.2615	263.87436	1000.0	899.3	430000	79.10885	29.790897	172.50995	-101.59997	-81.28085	13.03068	5058.479718208313
87	537.1367	414.4461	1113.7096	-23.99479	376.93253	247.01605	742.2538	-10.479056	605.6667	727.2	435000	81.33806	30.315487	166.1365	-87.96721	-83.502106	13.367613	5128.295599937439
88	380.8883	185.04308	619.6425	12.275156	518.6204	271.49948	829.80707	98.33407	643.625	742.4	440000	83.936356	30.768393	188.69579	-93.308464	-86.12949	13.985666	5195.02507686615
89	289.5558	172.13843	605.3508	59.976135	389.26962	251.25798	677.8755	-7.184266	503.8	709.5	445000	86.06614	31.24974	217.77069	-73.5633	-88.264244	14.789022	5260.847025156021
90	442.56137	144.53395	631.8513	154.9747	414.68326	259.60446	682.06995	-4.777812	720.1429	657.0	450000	88.21576	31.339432	229.53578	-76.485565	-90.45536	15.651297	5325.0327179431915
91	351.13614	245.23563	698.4732	3.8602629	477.07104	282.29825	846.7961	5.6979475	570.125	580.9	455000	91.38748	31.943703	258.50455	-64.84675	-93.66008	16.869114	5384.496083974838
92	510.3488	245.99777	755.8494	23.580566	567.94226	298.67554	904.3215	74.13874	837.1667	759.4	460000	93.14932	32.123074	249.18974	-74.65402	-95.31459	15.755552	5449.254037618637
93	425.8837	255.75134	697.719	21.001497	449.34174	209.17868	748.4511	51.06081	736.4286	760.3	465000	93.26553	32.249313	241.6596	-123.65538	-95.411415	15.857147	5515.007435321808
94	501.274	90.23995	599.06116	340.85297	405.7557	277.47348	803.5915	64.63249	858.0	541.8	470000	93.91134	32.488785	254.7448	-77.98494	-96.0698	15.339622	5571.174406290054
95	348.34082	260.88275	735.71	27.939798	382.05832	254.29453	664.70746	55.47789	512.0	650.6	475000	95.190445	32.71146	275.90387	-98.80128	-97.35245	15.969816	5637.282168626785
96	425.8682	229.4137	730.20844	55.23401	553.65497	336.23685	1021.7281	54.346172	725.25	613.9	480000	95.65801	32.737293	306.0543	-96.42237	-97.80491	16.495848	5707.439678430557
97	372.86368	287.35608	745.5334	-0.9321864	249.81763	258.29	698.9942	6.6555314	550.625	311.9	485000	97.0424	32.65718	329.79214	-92.053024	-99.20976	17.02929	5762.015504837036
98	554.1913	190.33092	767.27515	152.90598	506.309	257.97488	873.18286	7.407153	857.5	658.0	490000	98.32951	32.84038	321.40564	-86.28281	-100.50248	16.964077	5827.715008497238
99	474.43646	235.4119	783.15717	86.60904	379.91357	244.2515	712.55505	6.1312284	652.0	618.8	495000	100.54524	33.846207	302.62225	-82.75051	-102.78288	17.509665	5888.036054849625
100	413.94702	247.2064	688.7539	26.687666	-36.727684	606.9224	660.9077	-1626.077	665.625	588.2	500000	102.999855	35.59408	338.73682	-80.37027	-105.22347	19.57656	5955.482844114304
101	289.62112	258.66882	719.5682	3.365935	363.74188	248.82742	702.271	10.191969	441.08334	525.5	505000	105.48436	36.635204	266.92215	-76.90898	-107.72171	18.852861	6021.79020357132
102	296.49228	251.80254	683.14484	5.393513	703.13074	332.04694	1100.8573	176.94339	527.8889	835.9	510000	107.85894	38.889668	251.26942	-86.206985	-110.074974	20.300087	6086.280064105988
103	369.99573	294.67694	935.5747	18.590038	299.93048	399.61618	667.2274	-711.7588	595.3333	748.5	515000	108.3038	39.39651	238.03117	-95.96049	-110.441124	19.807438	6156.647143363953
104	198.82845	234.23137	636.55664	-11.484661	483.96753	248.77594	896.87775	39.789577	366.58334	757.3	520000	108.22656	39.960114	215.76982	-90.3206	-110.377365	19.505854	6216.944029808044
105	286.62378	167.44902	506.72946	36.957222	309.33698	287.10553	611.043	-251.57347	501.27274	708.9	525000	108.205574	39.64357	248.32373	-116.61473	-110.33481	20.189217	6287.786736726761
106	346.45096	355.88657	669.63855	-405.4964	320.95776	276.60873	698.3779	-67.6165	875.1667	874.3	530000	107.75433	38.906357	283.45303	-115.70615	-109.82427	19.308537	6357.8079652786255
107	331.24203	257.9708	729.89307	-3.1938229	337.11743	238.30995	634.5225	-3.0364592	514.75	601.2	535000	106.90408	37.563198	261.93854	-99.72154	-108.95421	17.94906	6414.961358785629
108	197.16203	395.1206	1057.5642	-475.20535	506.5879	311.59036	899.77905	91.2661	604.3333	566.4	540000	106.06698	35.973286	274.7254	-89.67243	-108.07238	17.29994	6483.913321256638
109	570.4914	453.66028	1224.2316	16.31522	805.9873	445.56485	1505.3519	131.3367	562.55554	754.7	545000	104.81253	34.368156	274.19208	-119.87773	-106.77795	16.354326	6552.213891029358
110	561.5956	423.22803	1301.2632	-6.466126	584.84186	255.17749	848.2621	26.682732	667.25	769.6	550000	103.15412	33.349514	237.37802	-85.440895	-105.10963	15.944754	6623.748135328293
111	471.83063	476.1892	1109.7819	-96.25804	392.7338	359.01535	1057.9286	3.3037882	1000.0	471.6	555000	103.08133	33.313133	225.51372	-96.54936	-105.0901	15.855905	6685.58158826828
112	726.7733	206.50221	1133.22	565.23615	503.93115	287.35217	831.72516	9.844629	1000.0	682.6	560000	103.37643	33.369564	197.33643	-85.62483	-105.33482	15.111769	6751.223683595657
113	630.639	388.61914	1273.7241	120.27846	654.9579	248.77237	976.8654	277.8773	615.1429	768.2	565000	104.66906	33.76417	206.93965	-113.92016	-106.7628	15.971354	6811.4391260147095
114	604.4829	395.46213	1173.8835	52.359196	683.7479	354.79593	1294.7238	90.19682	609.125	696.8	570000	109.75915	37.71759	273.41364	-160.52292	-112.02655	18.616724	6876.611604213715
115	683.9577	93.578926	825.9662	538.9609	-53.33338	814.56604	937.01526	-1632.2875	922.3333	552.8	575000	115.35735	43.73391	293.90167	-145.01212	-117.602806	21.740997	6944.290895462036
116	-204.02942	903.78705	715.7258	-2147.2668	-260.5508	711.05975	719.41754	-1245.9135	690.0	918.6	580000	119.24552	47.381554	301.8232	-110.42838	-121.471664	24.184172	7011.796998977661
117	171.95349	425.4265	646.99695	-594.01587	222.33682	196.44945	746.67596	1.2147808	726.7143	720.2	585000	121.53903	48.110344	277.96582	-80.56212	-123.67432	23.363497	7079.212891578674
118	182.29805	234.47687	581.7873	-308.0167	231.22949	271.96365	658.0628	-45.39336	599.3333	617.0	590000	121.95378	46.30132	246.94278	-102.054	-124.08069	21.891682	7146.935973167419
119	-0.4914638	434.05103	558.1113	-725.966	-160.25116	256.5478	15.552606	-911.9198	641.2857	809.7	595000	122.193184	45.14272	250.97034	-89.71494	-124.335976	21.97938	7211.345443487167
120	-136.84708	111.09402	46.730106	-256.34106	59.16404	279.26492	789.2968	-258.30225	1000.0	796.7	600000	122.322235	43.497288	308.96338	-86.798515	-124.4059	21.354143	7278.719640493393
121	386.6852	272.83716	821.3857	139.12828	478.0233	182.38321	791.27795	152.92456	1000.0	806.3	605000	120.21393	41.007233	283.37015	-86.26836	-122.20761	19.61606	7346.509549379349
122	594.92645	577.71387	1272.2803	-503.4674	758.5509	473.76816	1226.4584	-0.6067781	840.1667	693.5	610000	117.74407	39.06529	212.78235	-96.05867	-119.734825	18.536652	7413.1497194767
123	432.4935	583.7775	1350.4216	-782.5174	1007.529	325.01166	1324.5319	270.1329	611.125	983.7	615000	116.50267	37.800827	240.91495	-81.873	-118.486336	17.544836	7481.891371488571
124	635.271	441.67917	1287.7635	97.10591	447.67877	438.45465	1101.3319	19.846352	612.125	433.2	620000	116.050766	37.402203	260.79892	-135.69691	-118.07451	17.660086	7542.862101078033
125	503.84494	307.3849	920.1428	33.80523	439.20013	433.93866	1044.7698	-237.59282	598.3333	629.0	625000	116.20801	37.26617	266.10266	-84.44421	-118.187416	16.888252	7612.1567277908325
126	829.09296	170.64946	1065.9583	605.829	508.13345	379.65002	1035.6473	10.93067	914.8	631.3	630000	116.5127	37.61473	213.8829	-95.82777	-118.52213	17.331213	7674.048251390457
127	987.07666	301.7216	1538.3895	674.45306	1310.2004	204.44739	1550.1111	860.423	939.5	1000.0	635000	116.40058	37.736588	227.59303	-108.97728	-118.372116	16.571781	7749.44530749321
128	727.2382	652.03906	1530.4695	-255.71318	736.2368	244.19125	935.5826	247.51526	843.6667	758.6	640000	116.81184	38.05975	224.38046	-129.40138	-118.80004	16.580605	7817.293171882629
129	417.0627	420.8358	1484.9749	12.368539	1173.9807	208.98337	1587.0992	837.6047	376.75	999.7	645000	117.08665	38.25094	217.56383	-92.7196	-119.056435	17.07592	7882.12575340271
130	1101.2859	244.84464	1488.002	776.8479	786.1279	311.6134	1084.3019	194.32362	1000.0	788.8	650000	117.34684	38.492123	212.54323	-83.10031	-119.33429	17.051418	7950.17488861084
131	664.89075	407.81204	1086.5529	47.560722	656.8627	366.72562	1224.2372	94.38084	736.4286	676.7	655000	117.9271	38.939636	226.84726	-67.90307	-119.90846	17.082232	8018.717822790146
132	747.30615	457.71997	1626.295	16.498512	708.87823	401.46307	1431.7258	66.997154	658.0	625.2	660000	118.584694	39.270905	219.89267	-107.11676	-120.58531	17.33193	8086.702896595001
133	341.7574	350.44318	765.6676	-323.44022	1057.8558	219.8563	1327.3589	629.1438	511.0	1000.0	665000	120.51447	39.872803	262.26035	-83.45419	-122.54697	17.747047	8158.914238452911
134	638.13617	451.825	1437.4576	29.36269	931.9049	440.6249	1492.1871	134.0441	617.5	809.0	670000	122.23328	40.72449	236.1322	-101.369255	-124.25276	18.008549	8226.189340353012
135	935.41437	319.11642	1423.6501	629.51697	702.3658	533.85144	1725.2189	30.45689	1000.0	698.2	675000	123.31659	41.631496	213.7893	-87.43231	-125.32064	18.667591	8292.710865974426
136	660.83435	363.1889	1203.2512	107.43862	518.3695	237.43095	759.3275	108.76831	733.0	513.5	680000	124.13255	41.787525	221.81673	-112.84447	-126.13152	18.327549	8350.842010974884
137	701.77344	224.02832	983.71625	234.8128	656.2247	456.07178	1386.4164	61.467648	802.1429	580.6	685000	123.92801	42.356186	219.78645	-113.133156	-125.88247	17.905205	8422.514014482498
138	538.9448	189.1455	862.8606	249.46524	503.29663	368.65204	829.4413	-194.36899	631.875	639.5	690000	123.856705	42.463287	221.75705	-80.30332	-125.83577	17.875021	8487.868839740753
139	716.46576	434.76828	1436.0599	25.303299	640.31903	390.0199	1105.9164	-0.8040068	693.2857	610.8	695000	124.524124	42.86485	232.82303	-94.85141	-126.50211	17.92339	8551.87909579277
140	813.8572	254.16476	1299.5803	555.287	611.8063	494.64352	1659.134	41.9159	1000.0	575.3	700000	124.768425	43.1964	219.8287	-129.35753	-126.738	18.500671	8616.899797916412
