Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
27	4300.369	76.698265	4420.922	4186.309	4700.6587	117.66865	4843.1504	4385.662	1000.0	1000.0	135000	450.15298	124.10331	573.4971	19.62634	-452.08624	12.452157	1642.4857473373413
28	4477.4673	36.320953	4540.0464	4430.2363	4569.212	122.97238	4804.1978	4379.889	1000.0	1000.0	140000	454.82187	119.05398	576.78467	32.755413	-456.6566	11.019157	1700.9834933280945
29	4533.6177	100.74288	4633.723	4395.0625	4705.2534	62.350075	4817.2397	4627.5156	1000.0	1000.0	145000	457.1711	114.9873	572.4476	56.21014	-458.9243	10.928224	1759.921947479248
30	4413.491	77.67262	4500.6333	4281.561	4770.121	103.32182	4855.7593	4570.089	1000.0	1000.0	150000	459.83524	112.94609	575.3402	73.33805	-461.5696	10.97165	1818.952931880951
31	4432.849	105.03197	4545.8574	4272.1406	4728.6035	120.92184	4887.715	4581.106	1000.0	1000.0	155000	460.969	110.49991	574.43115	53.997936	-462.626	10.407505	1879.714292049408
32	4404.397	118.59126	4529.8984	4253.847	4778.2583	118.58142	4973.661	4520.2495	1000.0	1000.0	160000	463.01733	107.1471	573.12537	82.92096	-464.6567	10.175365	1940.2648663520813
33	4467.0234	106.955185	4638.0977	4334.251	4700.384	94.62726	4883.84	4586.08	1000.0	1000.0	165000	463.3746	105.20693	569.0505	104.05287	-464.94354	9.471274	2001.372058391571
34	4484.6313	72.113075	4592.267	4394.1245	4815.801	114.58968	5018.3545	4621.6104	1000.0	1000.0	170000	463.9613	103.57616	567.62946	103.311264	-465.4921	9.747733	2060.8919961452484
35	4384.096	140.65492	4496.0757	4135.3325	4791.36	76.5513	4893.327	4674.1294	1000.0	1000.0	175000	465.20926	101.304405	569.6152	92.01628	-466.7613	9.643863	2119.7579770088196
36	4501.042	166.54175	4790.063	4337.103	4841.7505	60.610023	4911.0728	4689.8716	1000.0	1000.0	180000	466.7664	99.34289	567.5684	90.87748	-468.25006	9.585069	2182.071947336197
37	4430.31	90.21249	4548.9956	4307.3765	4817.459	152.58197	4992.4795	4457.5093	1000.0	1000.0	185000	467.87027	97.89691	566.6988	84.94489	-469.33365	9.298612	2244.3484811782837
38	4490.2114	81.95055	4623.1543	4364.4414	4883.9307	97.67243	5038.064	4664.2617	1000.0	1000.0	190000	468.83725	95.87501	564.6341	80.80217	-470.24835	8.941511	2307.912132024765
39	4518.8564	127.27599	4705.493	4371.6646	4869.5674	86.98384	5015.3364	4712.959	1000.0	1000.0	195000	469.38165	94.540146	565.0276	112.219215	-470.788	9.117817	2374.1674942970276
40	3892.0671	1209.5029	4639.4517	1492.2748	4813.222	68.3362	4928.6846	4721.143	1000.0	1000.0	200000	470.04608	94.289444	563.7268	92.10325	-471.4487	9.606301	2439.671762943268
41	4478.138	68.65194	4607.2217	4420.2544	4809.682	68.88065	4935.349	4722.376	1000.0	1000.0	205000	469.68564	96.02979	563.0179	101.013405	-470.981	9.007987	2505.377635240555
42	4526.911	43.738483	4610.894	4491.2305	4858.7124	105.150314	4985.116	4660.4863	1000.0	1000.0	210000	470.1174	97.60536	565.6209	76.30295	-471.4268	9.217739	2571.0616703033447
43	4530.572	84.73817	4651.681	4410.562	4983.954	108.385124	5100.662	4711.6157	1000.0	1000.0	215000	470.58105	98.26212	563.6476	54.588535	-471.8856	9.358497	2636.0393166542053
44	4501.215	66.036964	4587.8823	4440.6123	4946.436	54.615734	5059.9805	4856.033	1000.0	1000.0	220000	471.50195	98.07201	564.7107	72.52651	-472.7893	9.023815	2700.2590663433075
45	4595.4463	100.44364	4696.464	4403.3564	4896.187	101.459465	5082.735	4742.189	1000.0	1000.0	225000	472.89868	97.5704	564.6197	50.748226	-474.1892	9.050062	2760.32439994812
46	4582.1885	44.203403	4649.0728	4529.9634	4937.023	87.80518	5094.9688	4775.2246	1000.0	1000.0	230000	473.90985	98.03354	565.2954	61.582745	-475.1544	9.451534	2819.659772157669
47	4646.4727	41.880474	4711.662	4586.973	5021.2515	73.742485	5132.093	4886.792	1000.0	1000.0	235000	474.9407	98.43053	567.7111	52.614403	-476.1585	9.031053	2877.6918728351593
48	4539.85	38.87872	4592.945	4490.611	4924.0137	77.81394	5027.306	4762.124	1000.0	1000.0	240000	475.5279	99.28395	565.8272	50.527264	-476.749	8.918845	2938.455408334732
49	4631.2876	51.41282	4696.4443	4557.464	5001.691	68.277794	5110.329	4895.902	1000.0	1000.0	245000	477.4606	98.207695	567.0647	55.186314	-478.6737	8.833441	2997.593531847
50	4569.758	76.33448	4700.0723	4501.7734	4928.373	102.36015	5110.1626	4796.634	1000.0	1000.0	250000	478.20023	97.64927	565.0981	35.50872	-479.4184	8.838491	3056.704563140869
51	4630.425	133.13889	4830.8477	4449.766	4757.5327	114.42843	5014.6987	4583.987	1000.0	1000.0	255000	479.2403	97.057976	566.4601	44.59176	-480.43204	8.928706	3114.9514853954315
52	4502.564	68.92493	4612.088	4415.9556	4900.827	63.264046	5006.253	4795.755	1000.0	1000.0	260000	480.3274	96.87241	566.3147	49.309128	-481.4829	8.74068	3174.4726552963257
53	4546.895	64.37219	4628.83	4459.003	5040.0503	94.97462	5209.3823	4859.925	1000.0	1000.0	265000	481.44424	96.19736	567.54474	51.30875	-482.61465	8.736199	3236.3665323257446
54	4612.3936	63.57405	4678.431	4527.3276	4935.096	58.329266	5045.266	4835.1006	1000.0	1000.0	270000	482.3157	95.360916	568.4372	46.09764	-483.4649	8.287317	3298.6216378211975
55	4609.926	57.591625	4692.232	4538.357	4754.3594	143.82576	5009.937	4552.3076	1000.0	1000.0	275000	483.30692	94.12417	567.6411	51.512085	-484.44366	8.494469	3362.4075648784637
56	4692.656	94.19367	4816.1675	4564.3184	5084.0654	70.666	5217.0957	4939.033	1000.0	1000.0	280000	483.9376	95.031334	568.1623	16.788542	-485.0469	8.696465	3426.5117089748383
57	4689.8765	45.095364	4738.0195	4611.595	4926.719	95.712166	5157.1177	4829.972	1000.0	1000.0	285000	484.3634	94.96972	567.18964	7.635785	-485.45016	8.609707	3490.93319606781
58	4575.925	73.34879	4685.939	4488.288	4967.8037	124.99883	5210.0234	4780.592	1000.0	1000.0	290000	485.00632	95.36932	566.61456	1.2137523	-486.1097	8.662725	3554.014865875244
59	4659.7275	73.18225	4779.776	4551.8223	5064.0547	48.578434	5144.8677	4973.7036	1000.0	1000.0	295000	485.71997	95.550316	569.70276	-19.308907	-486.8076	8.641872	3617.7345180511475
60	4686.5635	54.280025	4788.055	4628.5405	5089.412	102.25403	5326.976	4941.6367	1000.0	1000.0	300000	486.60718	94.910446	567.62366	4.3033695	-487.68695	8.150341	3683.4920012950897
61	4634.4775	122.788506	4851.2656	4478.5	5107.956	65.844154	5196.3164	4994.9355	1000.0	1000.0	305000	487.69922	93.78691	568.22687	-29.362005	-488.7915	8.183456	3747.9984850883484
62	4608.6445	61.592354	4679.525	4502.7397	5080.72	95.89804	5232.7715	4908.388	1000.0	1000.0	310000	488.39917	93.09815	568.9374	4.129242	-489.4689	8.057829	3812.382376909256
63	4664.747	79.41168	4756.8135	4521.581	4980.821	63.369694	5103.6875	4872.855	1000.0	1000.0	315000	489.02148	92.17759	569.804	10.5054035	-490.09915	8.379659	3877.2358565330505
64	4622.458	73.29019	4753.7812	4533.4023	5025.49	95.23505	5177.9434	4898.4673	1000.0	1000.0	320000	489.69135	91.78567	571.1919	11.737591	-490.741	8.287063	3942.1976964473724
65	4703.7144	89.78611	4825.8506	4595.471	5085.415	65.39107	5221.5894	5000.562	1000.0	1000.0	325000	490.5339	91.61502	569.8018	1.0708628	-491.6095	8.350074	4007.9042348861694
66	4675.298	36.07811	4747.193	4651.9395	5128.6616	64.225204	5260.8564	5048.7637	1000.0	1000.0	330000	491.8584	89.38078	568.97296	17.262167	-492.9217	8.048171	4071.8601202964783
67	4717.9585	41.267056	4766.7593	4650.145	5071.0664	101.291985	5226.0303	4923.7783	1000.0	1000.0	335000	492.63162	87.18658	568.47485	34.52759	-493.66336	7.838483	4137.450284719467
68	4676.2783	104.35322	4818.905	4554.9233	5032.285	81.6986	5186.496	4940.0693	1000.0	1000.0	340000	493.01727	86.77211	567.9593	29.59621	-494.0462	7.894388	4202.333767414093
69	4673.6294	21.144264	4706.52	4640.5625	4974.754	114.19511	5130.772	4837.887	1000.0	1000.0	345000	494.01236	85.69166	566.79285	34.857136	-495.04776	7.5959735	4266.920234441757
70	4684.4624	98.43602	4834.093	4574.154	5133.1167	67.25724	5208.2646	4988.664	1000.0	1000.0	350000	494.75183	84.93252	568.8321	31.503895	-495.7662	7.658275	4331.981473207474
71	4710.4014	86.706474	4779.825	4557.589	5162.2773	48.67603	5235.0493	5090.3667	1000.0	1000.0	355000	495.066	85.06737	568.9104	35.15386	-496.079	7.6053014	4396.233671665192
72	4595.8086	122.325485	4794.8843	4410.82	5106.5	89.91803	5349.4805	5024.647	1000.0	1000.0	360000	495.99625	84.645775	569.0923	15.698944	-497.00644	7.6671	4464.213493108749
73	4655.226	43.20239	4717.66	4617.901	5145.2427	58.27601	5262.6924	5065.9946	1000.0	1000.0	365000	496.53085	83.981316	568.93036	-4.383503	-497.5295	7.6742516	4527.934233903885
74	4722.5986	60.713375	4825.8833	4634.9966	5026.669	104.6401	5203.163	4833.2637	1000.0	1000.0	370000	496.98407	82.51488	567.8304	-6.57829	-497.9808	7.2961187	4588.73734498024
75	4640.1514	122.05123	4786.27	4483.12	5189.5522	93.09718	5366.4883	4995.6997	1000.0	1000.0	375000	497.40973	81.22501	567.89325	-3.538398	-498.3999	7.4948173	4650.620434045792
76	4714.17	124.62808	4932.9194	4563.365	5094.6855	91.16755	5213.8784	4959.5747	1000.0	1000.0	380000	498.00845	78.84768	569.69464	16.897942	-498.9942	7.4207516	4710.5073595047
77	4707.081	39.480988	4758.6494	4651.789	5104.6377	43.71365	5170.478	5016.147	1000.0	1000.0	385000	498.11716	78.62641	568.53827	33.476337	-499.05905	7.26004	4773.4350073337555
78	4622.6406	180.80531	4847.688	4328.3594	5116.7153	88.51126	5271.1074	4969.004	1000.0	1000.0	390000	497.92334	80.06034	567.9662	49.790165	-498.84134	7.282436	4836.914532184601
79	4662.731	88.88883	4781.5967	4521.942	5114.1865	75.311356	5275.154	4985.079	1000.0	1000.0	395000	497.72034	81.328125	567.34973	37.586014	-498.64175	7.397954	4899.299347162247
80	4653.708	65.97944	4739.5107	4556.649	5052.3633	95.15605	5190.667	4878.6147	1000.0	1000.0	400000	497.98962	80.94898	568.8175	36.97809	-498.92996	7.3767424	4961.832015037537
81	4704.443	103.6187	4832.1113	4576.44	5032.616	76.783806	5201.4585	4949.303	1000.0	1000.0	405000	498.72116	78.60669	569.4399	42.10058	-499.6584	7.5721493	5022.611527204514
82	4643.155	198.35869	4792.067	4250.024	4983.4404	92.53098	5084.4985	4823.5977	1000.0	1000.0	410000	499.2142	76.640045	567.6887	34.62422	-500.1529	7.4048686	5086.202377319336
83	4751.9	99.26506	4843.1895	4566.378	5193.8057	84.88378	5347.057	5052.5254	1000.0	1000.0	415000	499.6384	74.81146	566.2698	44.691086	-500.5549	7.1744924	5155.581031084061
84	4690.3096	84.71587	4803.552	4574.2085	5111.3564	135.40642	5375.9507	4901.116	1000.0	1000.0	420000	500.1187	74.015785	567.7199	55.376434	-501.046	7.38496	5226.627842664719
85	4831.066	66.53426	4936.5073	4746.3213	5049.589	72.54399	5174.021	4948.107	1000.0	1000.0	425000	500.66788	73.0909	567.6574	39.67816	-501.5842	6.9643784	5297.790754318237
86	4795.245	43.13596	4854.654	4720.5747	5157.5664	42.922165	5227.5303	5086.442	1000.0	1000.0	430000	500.7507	73.096855	568.1436	65.936646	-501.6514	7.261988	5365.022430419922
87	4739.667	86.89241	4833.843	4589.05	5080.6104	70.223885	5180.814	4965.835	1000.0	1000.0	435000	501.11417	73.74323	567.7077	70.701485	-502.0086	7.1832438	5431.369606733322
88	4777.4033	80.9185	4849.0195	4667.5405	5166.9307	76.68175	5273.8296	4988.9272	1000.0	1000.0	440000	501.41827	74.32689	567.61115	58.118137	-502.31265	6.9962673	5497.20312333107
89	4699.789	69.06437	4760.421	4594.434	5232.8403	99.54181	5368.016	5049.508	1000.0	1000.0	445000	501.9445	74.34077	568.9684	69.87974	-502.8264	6.8588414	5562.968971967697
90	4749.423	87.46898	4869.4434	4627.3423	5095.0522	73.26793	5201.238	4971.0776	1000.0	1000.0	450000	501.97418	74.334656	566.46423	70.02554	-502.839	6.6781664	5629.2532823085785
91	4711.948	49.21879	4800.0176	4654.036	5064.7783	65.57369	5179.3804	4915.342	1000.0	1000.0	455000	501.893	74.81699	568.8419	64.79002	-502.76086	6.826983	5695.905193090439
92	4735.4775	59.13803	4823.5757	4679.8037	5117.835	76.93011	5305.816	4985.3003	1000.0	1000.0	460000	502.6873	74.081726	567.74445	57.607506	-503.5726	7.0197787	5762.605007171631
93	4742.932	84.225716	4835.304	4635.575	5201.707	67.36085	5316.23	5101.483	1000.0	1000.0	465000	502.85953	74.958336	568.59106	59.2493	-503.7206	6.84015	5829.9098834991455
94	4774.8965	84.71901	4878.8364	4652.496	5129.764	58.376793	5256.167	5040.4707	1000.0	1000.0	470000	503.46732	75.099304	568.4466	41.167217	-504.3322	7.2993846	5898.010699748993
95	4788.5234	63.061985	4844.997	4669.757	5048.5376	83.62399	5157.6577	4915.211	1000.0	1000.0	475000	503.44495	75.99078	568.0194	30.283169	-504.31516	7.014695	5965.10678768158
96	4794.326	58.140244	4898.6187	4722.558	5199.2007	74.26253	5365.294	5099.6685	1000.0	1000.0	480000	504.1324	75.517525	568.2337	4.64044	-504.9755	7.0260096	6031.024128198624
97	4769.7383	98.36886	4885.11	4609.3086	5247.3857	57.078453	5397.8374	5181.515	1000.0	1000.0	485000	504.18643	75.69688	567.6621	8.078346	-505.0404	7.064649	6096.319381952286
98	4822.151	84.43599	4918.144	4684.3174	5124.2456	98.85435	5254.6445	4909.1426	1000.0	1000.0	490000	504.9964	75.2814	569.6586	8.60231	-505.8626	7.15865	6162.265194177628
99	4690.0825	88.65359	4850.011	4614.365	5189.286	85.07767	5307.982	5043.952	1000.0	1000.0	495000	505.99384	74.36348	570.0944	12.174276	-506.8726	6.790963	6228.2307505607605
100	4785.385	195.701	5080.7173	4578.845	5272.421	48.92343	5330.454	5192.295	1000.0	1000.0	500000	506.8917	74.21456	570.497	9.142748	-507.7535	7.2457438	6294.188000202179
101	4759.12	91.262566	4905.875	4651.7773	5095.824	106.56417	5254.1553	4904.9287	1000.0	1000.0	505000	507.6158	73.44317	573.04114	3.3890224	-508.4579	7.0121565	6360.474669933319
102	4720.9067	142.54822	4916.7036	4499.653	5153.239	59.73775	5236.7285	5056.2266	1000.0	1000.0	510000	507.9477	74.10913	573.52057	30.414476	-508.8137	6.9368076	6427.988179922104
103	4825.535	74.695076	4953.5317	4724.3193	5096.9473	96.546364	5278.454	4964.878	1000.0	1000.0	515000	508.57523	74.30994	572.92084	32.505085	-509.44156	7.236515	6493.988409519196
104	4655.9053	184.5786	4846.7466	4320.497	5075.781	113.69768	5302.308	4859.48	1000.0	1000.0	520000	509.446	73.693	574.23755	30.84314	-510.2883	7.2425437	6560.315002918243
105	4820.5786	56.516876	4881.9604	4721.7764	5201.2007	93.899185	5355.147	5026.6035	1000.0	1000.0	525000	509.695	74.12591	573.3658	18.18222	-510.5273	7.1870923	6626.297560214996
106	4769.5703	95.353325	4865.551	4586.568	4844.294	1194.6602	5403.3867	1264.6622	1000.0	1000.0	530000	509.88153	74.64685	573.24585	8.034841	-510.7369	7.2056155	6692.891671419144
107	3986.5933	1456.8085	4891.945	1080.9783	5188.8594	86.25049	5353.5806	5059.7383	1000.0	1000.0	535000	510.45444	76.66365	575.9527	22.148714	-511.3266	7.0776486	6758.929733991623
108	4578.3306	689.65674	4964.0967	3202.6345	5315.3457	73.44768	5442.573	5233.283	1000.0	1000.0	540000	511.501	78.46878	575.2603	22.711824	-512.3707	7.4877157	6825.133955001831
109	4841.4863	77.79564	4954.6445	4722.2397	5196.9023	54.671608	5316.651	5138.194	1000.0	1000.0	545000	513.04504	79.354485	580.2984	11.338363	-513.9353	7.8797984	6890.3786861896515
110	4893.1626	92.23801	4972.6934	4712.89	4829.3887	1511.3534	5480.256	307.2744	1000.0	1000.0	550000	514.36206	80.418724	580.4038	-15.762673	-515.2428	7.748347	6953.698522090912
111	4867.9644	120.39607	5018.1	4651.2812	5275.995	50.537464	5391.113	5206.0405	1000.0	1000.0	555000	515.605	80.991234	579.6335	-30.47702	-516.487	7.5254407	7017.485360383987
112	4887.4185	111.10232	5018.398	4709.891	5340.839	60.39134	5420.8813	5240.316	1000.0	1000.0	560000	516.2861	82.370804	581.07104	-41.973446	-517.1576	7.388825	7082.0105674266815
113	4907.53	102.36063	5030.1963	4728.9727	5111.9346	798.48553	5495.558	2722.6323	1000.0	1000.0	565000	517.22363	83.2523	581.3923	-61.919678	-518.0978	7.903258	7145.310478925705
114	4855.345	166.15681	5001.66	4552.6797	5099.559	105.60132	5238.643	4838.637	1000.0	1000.0	570000	518.7941	83.568306	582.8657	-71.87718	-519.6893	8.082283	7209.961706876755
115	4861.2896	53.74447	4941.816	4772.9253	5331.9565	63.329887	5464.573	5203.476	1000.0	1000.0	575000	519.91144	83.92144	585.10767	-55.298325	-520.819	8.204958	7275.922221422195
116	4779.396	90.45279	4888.403	4632.827	5282.4766	73.10711	5433.7285	5203.8193	1000.0	1000.0	580000	521.41473	82.777794	585.1603	-52.43199	-522.3276	7.908739	7340.60339140892
117	4850.7295	63.44333	4913.3433	4757.8843	5329.03	63.35608	5425.645	5233.64	1000.0	1000.0	585000	522.24475	82.19231	586.09845	-43.65389	-523.13983	7.5637593	7404.21111869812
118	4791.708	101.08694	4962.728	4664.3955	5300.5986	95.784134	5461.6494	5117.533	1000.0	1000.0	590000	523.0356	80.616394	584.07855	-18.688728	-523.9212	7.450244	7468.641464948654
119	4865.3774	89.42152	4929.9297	4692.097	5211.128	77.60454	5302.837	5057.9077	1000.0	1000.0	595000	522.6224	82.22778	584.9825	-54.79227	-523.4913	7.8279233	7533.119832277298
120	4838.1274	106.19295	4978.1636	4715.764	5262.613	93.607185	5399.733	5116.839	1000.0	1000.0	600000	522.93024	81.48836	587.55664	-23.489939	-523.8054	7.649404	7599.686640739441
121	4801.064	103.051125	4979.769	4677.746	4653.3105	1303.5602	5420.3506	1176.2802	1000.0	1000.0	605000	523.29565	81.103516	586.37933	-29.171436	-524.1797	7.751745	7666.145982980728
122	4566.943	515.82135	4985.0435	3554.977	5124.749	47.134144	5217.191	5040.6265	1000.0	1000.0	610000	523.93823	81.28433	589.0559	-50.035606	-524.8271	7.725533	7733.989298582077
123	4963.311	92.1103	5134.094	4873.8765	5070.6025	90.70745	5207.744	4939.746	1000.0	1000.0	615000	524.3146	81.114204	589.7574	-5.9600534	-525.19965	7.736688	7802.6073405742645
124	4839.3164	73.29357	4969.695	4753.5293	5057.122	554.5988	5324.2666	3402.2886	1000.0	1000.0	620000	524.7474	81.767334	592.2733	-12.546885	-525.62427	7.4788976	7870.827090263367
125	4865.6963	62.60725	4924.776	4746.6606	5328.0957	86.66903	5486.436	5201.29	1000.0	1000.0	625000	525.16516	81.77953	590.1955	-63.23107	-526.0353	7.5569983	7938.32266163826
126	4945.7783	97.973	5085.6562	4817.2896	5284.3696	58.461395	5412.8745	5185.8354	1000.0	1000.0	630000	525.8263	81.26835	590.32983	-21.674685	-526.699	7.7814164	8004.448836326599
127	4878.457	130.877	5009.0493	4640.0264	5132.22	96.846504	5304.0156	4973.337	1000.0	1000.0	635000	525.8677	81.91525	591.64825	-43.293907	-526.7507	7.658742	8072.586935520172
128	4730.0146	45.663074	4758.1074	4639.3555	5326.938	107.199455	5432.811	5080.7837	1000.0	1000.0	640000	526.2996	81.19639	594.1861	-67.43831	-527.1788	7.322239	8136.3326115608215
129	4830.1875	112.07697	4981.4214	4695.344	4249.9316	1545.8711	5360.6167	963.8971	1000.0	1000.0	645000	527.4899	81.30674	592.9838	-86.34413	-528.4159	7.794342	8199.000606536865
130	3392.2964	1939.5809	5042.448	245.88177	5195.431	101.48955	5306.3506	4939.81	1000.0	1000.0	650000	530.1041	83.08957	601.7758	-195.60762	-531.0753	8.51565	8260.76609659195
131	4748.8647	118.412895	4900.5244	4582.0913	5232.208	214.78171	5439.138	4687.5703	1000.0	1000.0	655000	532.48706	86.02092	601.2048	-172.83318	-533.50507	9.071157	8326.403235673904
132	4897.7627	109.151764	5030.76	4763.1553	4949.119	554.43054	5446.084	3488.7534	1000.0	1000.0	660000	535.1176	86.88124	600.62714	-38.908237	-536.1298	8.4676285	8387.6266913414
133	4898.8506	120.83279	5066.7812	4754.4478	5419.061	59.939266	5518.15	5306.2393	1000.0	1000.0	665000	537.4636	87.17217	605.9119	-102.94619	-538.4894	8.107277	8452.865832328796
134	4952.881	43.29825	5003.738	4885.109	5173.288	97.63773	5345.8203	5062.88	1000.0	1000.0	670000	539.33075	87.285095	603.5355	-196.6823	-540.3189	8.089782	8512.62472820282
135	4903.8955	162.64777	5125.7036	4676.1465	5373.911	120.57356	5588.3647	5100.7896	1000.0	1000.0	675000	540.39886	87.8898	607.7512	-155.62515	-541.4067	8.125752	8579.350979804993
136	4989.5967	64.87698	5055.56	4898.133	5112.6885	1050.8975	5610.143	1968.7878	1000.0	1000.0	680000	542.0237	87.3681	607.11414	-69.01985	-543.0503	8.173403	8638.750763177872
137	4981.387	189.53581	5212.857	4647.0396	4696.8433	1509.6033	5468.7046	527.8804	1000.0	1000.0	685000	543.26355	86.657326	609.09973	-84.1982	-544.27795	8.07463	8707.691840410233
138	5053.435	72.391014	5156.3833	4929.857	5454.7476	99.41004	5594.1045	5309.429	1000.0	1000.0	690000	544.3993	86.11113	610.8567	-103.55967	-545.43207	7.743733	8776.178258180618
139	4994.183	219.99321	5263.9214	4655.6235	5253.589	161.59764	5559.4995	4924.0674	1000.0	1000.0	695000	544.89575	86.11705	610.2468	-80.920425	-545.90955	7.985884	8845.108353376389
140	5013.3965	81.959564	5128.7227	4913.564	5408.665	96.79069	5658.268	5292.8203	1000.0	1000.0	700000	545.6194	85.38084	608.5312	-92.31769	-546.6327	7.649692	8912.989442825317
