Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-762.5038	43.83948	-689.41235	-799.3589	1000.0	-0.022648739	1.299413	3.0752723	-3.3314157	4000	-0.037551995	5161.131	-0.010177903	-754.1875	5.498237	0.0029514108	4.956053256988525
1	-672.5205	58.90792	-588.92285	-753.6523	1000.0	-5.1423955	5.220397	14.02505	-15.95921	8000	0.027986024	3735.347	-0.007356826	-1771.3656	5.5137205	0.0018149646	8.984147310256958
2	-657.76965	57.383896	-598.0132	-752.2007	1000.0	-23.767221	1.087581	-12.55428	-24.920893	12000	-0.02886313	2056.7822	-0.0054091867	-469.33582	5.5383115	0.0010063986	12.723572254180908
3	-666.3039	56.488785	-570.23804	-715.4312	1000.0	-31.288786	0.29095757	-26.452427	-31.54252	16000	0.041600965	1364.9542	-0.0040890835	-317.29858	5.5397296	0.0017669436	16.925199270248413
4	-589.9021	59.301846	-545.0379	-691.8929	1000.0	-36.89419	0.19584435	-33.906403	-37.058376	20000	-0.008032077	677.46	-0.002513444	-91.91101	5.552708	0.0018437793	21.198999643325806
5	-563.6329	140.94746	-423.36234	-724.79816	1000.0	-40.119324	0.13286985	-37.681797	-40.233047	24000	0.006471756	734.4925	-0.0020922758	-46.46582	5.5324636	0.0010036234	25.482301473617554
6	-541.9546	78.74879	-430.76788	-641.0316	1000.0	-42.36879	0.26085666	-39.471928	-42.531994	28000	0.005860829	497.65356	-0.0034889053	-18.594238	5.471621	1.7574786e-05	29.938711404800415
7	-604.1832	105.55475	-446.4747	-707.4149	1000.0	-43.169125	3.937737	33.766285	-43.945904	32000	0.030027004	570.1772	-0.0030447189	-72.207	5.4932246	0.00064709265	33.9247260093689
8	-518.75507	87.05225	-399.36948	-638.93555	1000.0	-45.782524	2.2810879	17.060806	-46.292763	36000	-0.016371172	432.60434	-0.0027557295	-11.540894	5.5379305	0.0012568872	38.269240856170654
9	-590.08417	94.01071	-478.18658	-711.41205	1000.0	-45.496998	4.274733	23.027931	-46.71576	40000	0.015246125	636.57416	-0.0030279066	-55.60077	5.4928427	0.00015921288	41.85495710372925
10	-570.44794	116.61829	-382.45923	-696.6292	1000.0	-47.198124	3.9915354	6.5756817	-48.72937	44000	-0.0069590514	564.91614	-0.0032341587	-21.353943	5.521706	0.0010603862	46.413130044937134
11	-420.5031	67.81826	-354.14816	-529.617	1000.0	-46.10527	8.462603	39.814	-50.065483	48000	0.009120661	563.9468	-0.0018494474	-163.7333	5.506217	-0.0009830057	50.45353150367737
12	-467.16806	81.16767	-333.3943	-548.33795	1000.0	-36.769154	10.144496	19.42723	-49.536896	52000	0.014902521	523.45386	-0.001493847	-81.36542	5.50411	0.00032338552	54.339991092681885
13	-542.0612	213.97475	-210.78235	-806.147	1000.0	-41.75853	8.874438	11.517983	-49.769943	56000	0.0097644385	836.4835	-0.0018839967	-89.59265	5.5234084	0.001173011	58.67295980453491
14	-443.66486	45.656025	-367.20383	-485.56403	1000.0	-42.068546	10.968064	27.916922	-51.659737	60000	-0.017398957	328.86743	-0.003343882	-71.07272	5.5030403	-2.2284747e-05	62.97463369369507
15	-493.40155	56.419777	-412.09	-565.4728	1000.0	-36.286552	13.450976	46.32713	-51.17163	64000	-0.038185135	496.78598	-0.0016200244	-228.85202	5.4933457	0.000690966	67.52317476272583
16	-499.90637	89.361145	-389.9546	-619.8874	1000.0	-45.14404	4.8211412	-15.72317	-51.338184	68000	-0.018078335	339.5823	-0.0021658316	-34.5065	5.5166607	0.0007675153	71.93183279037476
17	-500.20508	29.711725	-464.97818	-533.58203	1000.0	-42.95761	9.798913	46.479465	-51.41659	72000	0.015761705	428.08414	-0.002959081	-86.15881	5.513623	0.001223714	76.52392673492432
18	-444.51398	119.7742	-282.99734	-616.2108	1000.0	-44.227177	7.5091496	2.7245474	-51.63511	76000	-0.03024773	476.62534	-0.0016737394	-90.605896	5.5128126	0.00020362693	80.88463306427002
19	-453.0935	122.431496	-323.4762	-600.9512	1000.0	-37.367798	8.290909	10.307262	-51.76809	80000	-0.048033908	451.62115	-0.0013316944	-63.363342	5.483667	0.0008191689	85.33844757080078
