Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
34	-526.1983	76.07152	-401.83954	-607.8196	1000.0	-47.05381	11.867133	22.582804	-67.61685	140000	-2.861023e-09	397.86093	-0.056845732	-67.830536	0.008837686	0.0	161.01796960830688
35	-456.62207	96.105606	-304.92905	-565.8503	1000.0	-45.60365	8.573451	-7.0214367	-67.88022	144000	1.6570091e-08	337.17188	-0.05831453	-93.66638	0.008810653	0.0	165.59806156158447
36	-544.9587	63.662464	-464.65134	-639.83295	1000.0	-41.46236	10.161621	3.4275222	-67.096725	148000	-2.2172928e-08	494.1049	-0.05481749	-137.37619	0.008695952	0.0	170.04153776168823
37	-475.75214	27.284397	-452.7288	-522.27594	1000.0	-44.320896	8.448038	-13.804323	-67.604996	152000	-1.1920929e-09	234.07706	-0.061813246	-46.058563	0.008721233	0.0	174.70456862449646
38	-460.5854	82.76888	-369.12137	-575.585	1000.0	-44.004353	10.148461	5.8548117	-67.28915	156000	2.1457671e-09	627.654	-0.05679366	-101.74304	0.0087955585	0.0	179.3254063129425
39	-449.53494	110.92476	-297.4961	-569.0018	1000.0	-40.98	11.228801	9.686123	-66.93998	160000	-1.1444092e-08	468.35538	-0.05709217	-78.57001	0.008873519	0.0	183.91450357437134
40	-421.50638	69.804596	-306.09915	-493.8626	1000.0	-38.22097	6.02926	2.9484448	-64.61386	164000	1.9073487e-09	274.09805	-0.05744335	-95.07266	0.008672793	0.0	188.54442048072815
41	-534.15625	140.96167	-377.81766	-763.0197	1000.0	-27.802874	15.334082	22.841616	-66.23956	168000	-1.1920929e-08	1027.9309	-0.058239754	-643.54254	0.0089092925	0.0	192.9229290485382
42	-474.65146	43.801495	-402.8342	-520.9892	1000.0	-46.801937	8.523917	4.579878	-68.5309	172000	-1.1920929e-09	335.05243	-0.0580137	-84.89174	0.00872073	0.0	197.6066415309906
43	-469.46408	44.902996	-412.7597	-515.9245	1000.0	-42.938507	7.023384	4.9204164	-67.12815	176000	-1.34706495e-08	263.64493	-0.059410524	-44.80493	0.00868561	0.0	202.1288080215454
44	-503.6475	50.01037	-421.37128	-554.5413	1000.0	-44.056732	5.429198	-2.1399837	-64.876	180000	1.5497207e-08	257.44778	-0.058339518	-45.773254	0.008784372	0.0	207.05401420593262
45	-414.12894	43.500076	-345.45792	-465.3846	1000.0	-45.020065	7.4555697	-0.49441957	-67.43838	184000	2.026558e-08	421.84332	-0.057219982	-102.58322	0.008746807	0.0	211.6432282924652
46	-340.35208	88.410645	-194.9805	-412.6824	1000.0	-38.016914	9.241121	24.298662	-65.57261	188000	-1.001358e-08	382.51492	-0.057124436	-112.17944	0.008752139	0.0	216.05149841308594
47	-431.73682	37.134857	-371.91986	-473.96313	1000.0	-31.053825	8.832014	8.662736	-55.24938	192000	-5.197525e-08	403.38	-0.06055769	-145.25717	0.008774487	0.0	220.64315533638
48	-447.38373	114.7543	-254.98582	-557.80853	1000.0	-40.8164	6.143447	-4.372027	-61.163486	196000	-1.7166137e-08	529.10126	-0.0579872	-98.17706	0.0087845	0.0	225.27613854408264
49	-464.68558	49.627495	-400.88535	-527.953	1000.0	-40.34158	12.837851	30.902365	-67.57697	200000	-7.867813e-09	517.3452	-0.057212982	-78.83365	0.008853671	0.0	230.01630187034607
50	-440.9303	116.32586	-309.70825	-591.72363	1000.0	-40.99914	9.334409	-8.600715	-65.91846	204000	-4.4703485e-09	776.52875	-0.055221096	-153.97607	0.008867029	0.0	235.00780844688416
51	-391.0321	46.602253	-330.43994	-461.10663	1000.0	-38.67746	11.789279	41.084198	-67.33026	208000	1.4305115e-09	272.816	-0.058135077	-84.255936	0.008973604	0.0	239.65704107284546
52	-380.10092	69.029236	-268.39874	-439.86642	1000.0	-36.93736	8.791588	10.992967	-64.19907	212000	-3.051758e-08	450.455	-0.05451407	-69.620026	0.0089050215	0.0	243.8647837638855
53	-333.69592	100.69634	-195.7774	-442.7402	1000.0	-33.561752	6.819489	-1.493127	-61.966305	216000	-2.0563602e-08	305.1149	-0.058433905	-88.179794	0.008870465	0.0	248.51314687728882
54	-347.47543	87.62851	-209.91743	-446.7123	1000.0	-29.622145	8.6996565	11.811885	-57.07306	220000	8.106232e-09	231.39008	-0.060270615	-32.919876	0.0088159	0.0	253.26458048820496
55	-383.62518	114.90963	-184.8601	-459.37857	1000.0	-29.560528	9.173508	4.241358	-50.264557	224000	-4.130602e-08	442.4381	-0.061436236	-164.10736	0.008937887	0.0	257.9624972343445
56	-415.8963	125.0528	-200.63751	-508.61676	1000.0	-33.293114	11.367558	15.23923	-56.795574	228000	1.6212464e-08	434.84488	-0.05495536	-104.231964	0.00873251	0.0	262.4976532459259
57	-346.60938	149.26805	-150.14131	-566.111	1000.0	-35.468304	8.714378	9.591549	-62.06359	232000	-2.5272369e-08	454.29095	-0.058421787	-130.40414	0.008789505	0.0	267.193589925766
58	-369.38547	108.73671	-261.46857	-550.77454	1000.0	-25.482035	14.296891	21.420576	-65.02305	236000	-1.525879e-08	641.4183	-0.056449182	-149.66827	0.008857199	0.0	272.0555143356323
59	-370.10104	33.714367	-329.0335	-413.47107	1000.0	-33.89354	10.838008	10.011697	-64.14553	240000	-2.002716e-08	321.5818	-0.053589627	-65.727844	0.008834137	0.0	276.90313625335693
60	-370.6819	28.623144	-329.00745	-406.38034	1000.0	-30.264994	10.859538	13.598186	-59.551376	244000	5.9604646e-09	454.63358	-0.055342473	-127.59512	0.008821989	0.0	281.66224908828735
61	-344.9848	50.907455	-262.25577	-397.24356	1000.0	-32.52155	8.703126	4.6152124	-61.122803	248000	-1.1920929e-08	346.42737	-0.05661683	-46.0625	0.008904117	0.0	286.3194568157196
62	-417.85983	226.83173	-29.941	-593.1953	1000.0	-34.61381	8.050857	-4.8010125	-61.99567	252000	-2.2649765e-08	529.14557	-0.058333352	-147.59225	0.008782678	0.0	291.2223274707794
63	-379.81357	101.49424	-256.29004	-536.5627	1000.0	-28.416521	16.208149	26.047785	-69.13746	256000	5.4836273e-09	410.0448	-0.058212735	-159.64146	0.008951756	0.0	295.7426302433014
64	-262.83875	25.195631	-224.2411	-294.62726	1000.0	-28.098703	8.395374	6.046273	-60.28436	260000	1.4781952e-08	347.69095	-0.052309465	-83.89624	0.00885256	0.0	300.19091415405273
65	-339.23886	131.51985	-127.07283	-486.36227	1000.0	-29.241962	8.667857	-0.43627697	-53.304897	264000	-3.027916e-08	243.86084	-0.06045057	-56.618835	0.008826025	0.0	304.94653964042664
66	-284.10812	66.77079	-223.1495	-394.12762	1000.0	-24.30725	10.579813	10.347803	-58.62994	268000	1.9073487e-09	357.29425	-0.055979725	-65.978424	0.009055163	0.0	309.5883331298828
67	-398.1306	116.568596	-283.47397	-589.95526	1000.0	-29.472918	10.306182	3.424903	-57.215572	272000	-9.775162e-09	602.9669	-0.06132973	-140.36383	0.00900151	0.0	314.19405460357666
68	-225.80832	100.73386	-118.9331	-353.35333	1000.0	-26.262821	16.840282	37.029488	-69.73208	276000	-6.6757204e-09	731.34973	-0.054799512	-219.0824	0.008937565	0.0	318.8237054347992
69	-338.52185	81.014206	-234.68466	-420.66797	1000.0	-23.860851	13.491827	18.497406	-66.53876	280000	-4.768372e-10	550.43164	-0.05625991	-178.01834	0.008823362	0.0	323.82189989089966
70	-369.99933	58.42404	-299.81363	-429.9092	1000.0	-31.923721	7.4141884	5.4542565	-63.04413	284000	-5.9604646e-09	267.87918	-0.05792081	-61.546097	0.008827843	0.0	329.34056663513184
71	-317.5254	59.92446	-223.13673	-370.24225	1000.0	-32.019173	9.871144	1.0794402	-64.39618	288000	-4.529953e-09	279.83612	-0.05869654	-60.812576	0.0089346	0.0	334.4134247303009
72	-306.5136	60.459785	-237.97275	-391.6511	1000.0	-29.169363	8.381471	0.10051614	-58.228176	292000	2.360344e-08	337.05963	-0.05786618	-56.535706	0.008894759	0.0	338.76799035072327
73	-309.79462	75.777115	-243.52077	-434.78183	1000.0	-27.526016	11.227037	16.659876	-60.062748	296000	-1.2516975e-08	334.30634	-0.055446576	-71.6142	0.008867413	0.0	343.38770818710327
74	-250.5982	84.0963	-110.41459	-331.96494	1000.0	-25.67879	10.5516615	19.5289	-59.651646	300000	2.4199485e-08	329.72437	-0.057374388	-82.61186	0.008901094	0.0	347.60954427719116
75	-395.5813	95.589645	-319.62643	-559.53674	1000.0	-30.522926	10.156586	9.674756	-57.200623	304000	2.5272369e-08	320.80035	-0.053209286	-79.14935	0.00886439	0.0	352.2329652309418
76	-176.56693	174.79636	17.950806	-401.805	1000.0	-28.51044	10.826952	17.323923	-62.710598	308000	3.242493e-08	512.0937	-0.055801634	-257.51523	0.009065068	0.0	356.9950895309448
77	-241.15454	126.810905	-91.90371	-440.55783	1000.0	-16.064056	16.211826	34.048813	-51.40499	312000	-4.529953e-09	331.81754	-0.052748896	-85.284515	0.008984085	0.0	361.68832421302795
78	-338.67517	168.59068	-107.40972	-515.3756	1000.0	-20.894264	14.708403	23.174513	-56.065975	316000	-5.8174134e-08	586.89215	-0.05734103	-344.7563	0.008894978	0.0	366.29995584487915
79	-242.64304	159.89769	-98.20801	-511.52325	1000.0	-21.20405	14.371807	20.675745	-53.486538	320000	2.3841857e-09	225.56174	-0.055537242	-47.232727	0.0089918235	0.0	371.3015489578247
80	-301.21918	167.27174	-157.89252	-575.02905	1000.0	-23.736578	15.915596	11.481319	-50.221794	324000	1.001358e-08	547.9656	-0.05865133	-133.72574	0.008847509	0.0	376.62538480758667
81	-288.00742	70.82664	-193.84947	-390.51807	1000.0	-28.768879	14.034282	17.080006	-73.17461	328000	1.7642975e-08	480.038	-0.05404595	-87.00842	0.008760161	0.0	381.5732126235962
82	-198.47989	112.81921	-40.480347	-358.12225	1000.0	-23.15249	12.570971	18.84525	-64.403534	332000	-1.8268823e-08	266.07977	-0.058656033	-70.97389	0.008915566	0.0	386.162410736084
83	-87.02735	49.623085	-7.176693	-143.10568	1000.0	-10.999325	7.345874	20.816614	-52.66898	336000	-1.1444092e-08	214.88165	-0.0543694	-56.075653	0.009063056	0.0	391.035311460495
84	-182.68271	154.42857	72.11569	-323.75214	1000.0	-13.297134	12.031406	18.743687	-47.570103	340000	2.336502e-08	266.62503	-0.054900974	-61.203568	0.008870911	0.0	395.67197489738464
85	-317.6128	84.92378	-245.4608	-460.9113	1000.0	-19.82363	14.739456	15.741351	-57.439957	344000	1.2874604e-08	460.07996	-0.057986688	-163.13513	0.0090168705	0.0	399.6793694496155
86	-289.7606	30.191895	-260.62186	-340.40234	1000.0	-32.810307	9.624714	8.179468	-50.289272	348000	1.4305114e-08	222.23494	-0.05789611	-76.5285	0.008916345	0.0	404.31611490249634
87	-297.40033	100.14654	-177.50862	-434.08807	1000.0	-24.983116	14.869761	18.030968	-62.5783	352000	1.1920929e-08	392.10214	-0.058699656	-104.06088	0.008980959	0.0	409.1238360404968
88	-269.0935	159.74884	-55.372166	-503.69086	1000.0	-21.6723	14.122816	23.148876	-68.58499	356000	4.7683715e-09	452.1477	-0.054854993	-103.71359	0.008950312	0.0	413.8121156692505
89	-189.64194	94.92474	-106.08	-350.97757	1000.0	-21.228739	12.16646	14.611872	-60.09594	360000	9.536743e-09	439.32144	-0.056127537	-109.32947	0.008919813	0.0	418.69159507751465
90	-63.044014	94.78383	62.086365	-195.66226	1000.0	-11.8215	11.899629	24.46535	-56.920773	364000	-6.437302e-09	386.24838	-0.05420427	-100.80438	0.009119399	0.0	423.8010160923004
91	-204.04343	105.57543	-92.704254	-375.5947	1000.0	-6.7161407	11.303898	35.019733	-49.463287	368000	-2.8133393e-08	495.38452	-0.05728479	-206.03616	0.008977766	0.0	428.7593150138855
92	-47.49888	75.37917	32.797165	-133.19637	1000.0	-14.93732	7.5147376	17.86364	-50.405003	372000	-1.4781952e-08	345.5211	-0.05219372	-150.3178	0.008919905	0.0	433.65611028671265
93	-218.62053	141.95312	-109.03722	-460.2545	1000.0	-9.523943	9.552364	15.230696	-37.606506	376000	-1.4781952e-08	328.7485	-0.05725498	-178.16809	0.009011873	0.0	438.03723430633545
94	-121.09564	150.03654	64.876785	-347.8087	1000.0	-13.961107	7.633039	19.750675	-45.27128	380000	-1.886487e-08	432.41623	-0.056422405	-127.63406	0.009047397	0.0	442.51946473121643
95	-176.39622	67.2891	-81.157005	-247.20537	1000.0	-14.158403	15.410297	27.398382	-58.095173	384000	-4.7683715e-09	256.52316	-0.06435279	-58.42801	0.008991806	0.0	447.18739771842957
96	-188.24042	119.02487	-63.768936	-314.48297	1000.0	-16.63809	12.21159	9.881901	-48.630085	388000	-4.7683715e-09	315.70575	-0.05419138	-48.316742	0.008991433	0.0	451.7864966392517
97	-151.95724	140.31882	4.8586974	-299.7267	1000.0	-18.491863	11.867592	10.887684	-43.11279	392000	8.34465e-09	264.09027	-0.05858786	-92.91826	0.009201094	0.0	456.32398557662964
98	-46.21008	61.83864	41.048176	-128.129	1000.0	-2.7411194	8.1019125	23.358273	-46.53953	396000	-7.867813e-09	306.27942	-0.054838136	-61.266617	0.009089862	0.0	460.7683069705963
99	-120.78508	110.78547	46.436596	-263.42603	1000.0	-8.409377	12.051692	33.3118	-44.91455	400000	-5.3644182e-09	422.10593	-0.05562887	-80.15323	0.009067599	0.0	465.4635548591614
100	-160.92809	109.685455	-35.46758	-307.9308	1000.0	-14.701071	12.448278	23.218992	-46.663567	404000	1.001358e-08	261.22272	-0.055009946	-78.28087	0.009072022	0.0	470.4440767765045
101	31.616478	12.754127	44.75041	12.655044	1000.0	-5.1793213	11.027136	21.251598	-42.70358	408000	3.3378602e-09	228.33006	-0.056750983	-93.42561	0.009149379	0.0	475.0492842197418
102	-178.16183	206.30833	130.16914	-442.26147	1000.0	-9.575401	14.877201	25.667679	-37.90267	412000	1.6689301e-09	345.2828	-0.05775383	-124.11722	0.009121502	0.0	479.76452922821045
103	17.57579	81.52586	137.52368	-67.19831	1000.0	0.24458191	7.802817	27.648304	-36.328846	416000	-1.1920929e-08	276.2653	-0.053911824	-61.56259	0.009102356	0.0	484.458877325058
104	-53.497334	57.781513	15.512308	-140.73853	1000.0	0.18504432	9.135337	36.888645	-48.87315	420000	-3.8146974e-09	493.72476	-0.05431627	-126.092224	0.008996597	0.0	489.0217206478119
105	-44.120148	161.69444	146.4848	-266.8069	1000.0	-8.245716	14.651192	43.316788	-48.199226	424000	4.768372e-10	375.04773	-0.05651474	-87.26279	0.009092274	0.0	493.286199092865
106	-16.98113	44.489204	45.32054	-77.669395	1000.0	-0.47709754	9.412023	33.895824	-42.591698	428000	2.3841857e-09	217.18034	-0.056613177	-49.997406	0.009160892	0.0	497.91185903549194
107	29.673046	75.060745	137.37361	-68.86517	1000.0	-2.6257722	11.641918	36.37428	-41.8051	432000	2.18153e-08	315.86008	-0.05490146	-71.35629	0.009083982	0.0	502.4660782814026
108	-36.42483	108.82977	119.92724	-187.01132	1000.0	4.077907	8.499016	32.84814	-32.351463	436000	-3.4570693e-08	503.7494	-0.053851813	-137.04114	0.009138231	0.0	507.05299377441406
109	-83.306946	123.517044	14.209288	-291.28632	1000.0	-6.7943254	13.068539	21.69907	-47.489693	440000	-2.0384789e-08	326.8598	-0.053057607	-89.24304	0.008976295	0.0	511.5922751426697
110	81.606255	47.419918	140.20526	11.592134	1000.0	-0.9463652	8.172854	21.205153	-43.372932	444000	-1.7166137e-08	265.5071	-0.056585625	-123.11542	0.009117714	0.0	517.1685907840729
111	31.036083	97.27404	142.6586	-122.63716	1000.0	4.722488	11.074689	28.649616	-39.55387	448000	5.722046e-09	330.61664	-0.05532882	-65.917755	0.009257125	0.0	521.8046255111694
112	75.828384	104.6182	230.40298	-44.841328	1000.0	5.061638	12.203481	43.757988	-39.48704	452000	-1.3113022e-08	263.91794	-0.05741124	-51.158356	0.009097134	0.0	526.212408542633
113	77.911476	104.79169	197.36156	-89.20585	1000.0	8.897877	7.7244215	34.37877	-28.174461	456000	1.7166137e-08	327.0993	-0.05486545	-51.05011	0.009181458	0.0	530.9248669147491
114	109.392334	98.016304	241.35786	-9.996674	1000.0	7.9446435	9.853192	42.396103	-37.802177	460000	3.3378602e-09	228.96329	-0.056640156	-51.3815	0.009115702	0.0	535.676792383194
115	-116.93958	186.83275	188.268	-295.38675	1000.0	6.4367437	12.350269	31.662546	-29.678215	464000	1.0728836e-09	820.7773	-0.055820327	-385.706	0.0091503775	0.0	540.4396243095398
116	44.750954	93.738396	185.53433	-58.54632	1000.0	-2.4662075	10.113339	20.760061	-42.713596	468000	-2.4795533e-08	371.0637	-0.053986967	-122.23175	0.009107265	0.0	544.8712937831879
117	96.030846	50.893436	158.52083	30.908918	1000.0	6.393545	8.29826	33.26572	-39.13453	472000	1.4305115e-09	265.10867	-0.054419648	-47.028458	0.009127848	0.0	549.3684711456299
118	44.849293	255.43832	227.11176	-394.91144	1000.0	4.0596323	13.423061	30.35214	-35.294773	476000	-2.3841857e-09	453.3716	-0.05705832	-210.2036	0.009118547	0.0	553.9889702796936
119	69.78585	113.76027	154.48677	-122.872444	1000.0	12.254938	11.368955	46.713062	-34.85522	480000	4.2915342e-09	411.1706	-0.053123977	-107.63684	0.009115324	0.0	558.6896908283234
120	89.68771	37.818325	148.87743	43.661823	1000.0	7.671324	9.410333	32.815063	-39.753414	484000	-9.536744e-10	315.97226	-0.055237725	-57.928253	0.009182465	0.0	564.1186308860779
121	-74.74775	231.8138	183.43259	-351.37726	1000.0	-2.1949403	19.017204	40.914265	-46.316963	488000	7.629395e-09	373.3915	-0.05646382	-141.17401	0.00918735	0.0	568.7092046737671
122	37.772404	91.93113	156.23306	-98.481346	1000.0	5.9874325	12.897325	35.463627	-45.561806	492000	-7.092953e-09	442.2825	-0.05515494	-98.64725	0.009171834	0.0	573.5382611751556
123	89.83323	77.06862	221.59174	28.674599	1000.0	4.5661817	8.994059	35.934593	-42.21467	496000	1.7166137e-08	353.16864	-0.053720906	-76.18988	0.009143321	0.0	577.9062392711639
124	-51.015453	155.54446	78.70978	-316.79782	1000.0	2.6518035	15.885524	37.74474	-44.100174	500000	-1.809001e-08	564.04376	-0.055769615	-156.29248	0.009140743	0.0	582.5440735816956
125	87.42971	69.85742	191.17165	2.3453708	1000.0	1.8508773	13.373074	32.587048	-53.354115	504000	1.0251999e-08	536.7197	-0.05428099	-136.3046	0.009232897	0.0	587.2668402194977
126	-20.44659	227.67738	260.8891	-244.80531	1000.0	-1.9593345	20.432518	34.02862	-49.518112	508000	2.360344e-08	451.25067	-0.05620119	-83.71948	0.009215225	0.0	592.2618961334229
127	-69.79532	149.34427	101.802284	-290.7654	1000.0	-0.63802004	17.923914	36.460144	-47.56241	512000	-5.2452087e-09	439.85956	-0.057115566	-125.67563	0.009138794	0.0	596.9828517436981
128	-73.26226	54.815018	3.1980686	-150.82324	1000.0	-7.31059	15.521806	25.515465	-47.92402	516000	-4.7683715e-09	411.56766	-0.054696906	-76.33548	0.009350214	0.0	601.611081123352
129	97.41113	127.19042	188.22118	-119.92766	1000.0	-2.6589525	14.3334875	25.95168	-50.80088	520000	4.768372e-10	452.71295	-0.05546206	-226.52832	0.009223429	0.0	606.3514702320099
130	-9.486233	148.06917	186.57487	-214.17119	1000.0	8.391624	14.750454	37.668495	-37.529667	524000	-4.6253206e-08	533.5756	-0.05650461	-196.12924	0.009179611	0.0	611.4861409664154
131	133.29633	268.45062	392.3649	-305.2433	1000.0	-0.9815491	18.854858	34.65575	-43.118385	528000	1.0967255e-08	506.40927	-0.058316067	-283.50742	0.0091601005	0.0	616.2519524097443
132	39.98639	235.29753	275.15378	-344.9593	1000.0	8.98319	25.924358	51.62553	-45.26598	532000	1.9073487e-09	334.85507	-0.057949465	-83.556274	0.0092903925	0.0	620.9481019973755
133	-9.373978	229.4233	170.35498	-393.3825	1000.0	2.6042354	24.259605	44.39884	-44.94819	536000	-1.8715859e-08	247.1112	-0.053651363	-46.03508	0.009132484	0.0	625.3319919109344
134	136.22127	69.205765	221.99667	59.79607	1000.0	12.950572	9.575883	42.740948	-37.710533	540000	-2.026558e-08	330.45355	-0.05134377	-43.232788	0.0092628235	0.0	629.9281587600708
135	175.16026	98.19354	235.58661	5.1398425	1000.0	13.808524	8.093675	41.89848	-25.96445	544000	-2.3841858e-08	291.41544	-0.053468045	-73.14697	0.009052559	0.0	634.5358605384827
136	22.750778	168.67442	191.61972	-239.80002	1000.0	11.194334	15.600272	42.55974	-39.114586	548000	-1.5974045e-08	512.03094	-0.053253967	-152.7428	0.009191909	0.0	638.9521386623383
