Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
35	7612.9478	384.28323	8235.831	7267.088	7930.495	867.4547	8707.445	5451.526	1000.0	1000.0	175000	483.69943	176.12766	683.22815	-57.571465	483.69946	176.12804	685.6971	-60.37939	-486.9286	66.42375	1492.3942725658417
36	8138.8647	276.51834	8381.51	7759.9077	8720.754	156.4813	9074.102	8485.098	1000.0	1000.0	180000	495.37994	176.80475	700.1527	-22.10414	495.3801	176.80603	703.4794	-22.864384	-498.45554	62.09049	1535.941231250763
37	8075.1484	214.5735	8396.674	7780.624	8065.996	1744.7311	9136.026	3520.039	1000.0	1000.0	185000	505.81833	178.95107	711.57385	-83.72908	505.8181	178.95097	715.1665	-54.38259	-509.1707	61.70108	1580.9694838523865
38	8148.4556	138.00333	8352.0205	8002.7607	8275.539	1202.7628	9076.559	4715.982	1000.0	1000.0	190000	516.333	180.79749	726.4846	-77.39325	516.3329	180.79796	723.7436	-58.307976	-519.40314	66.52619	1628.742437362671
39	8322.261	254.14944	8601.123	7947.924	7897.883	2001.889	8770.392	1906.3616	1000.0	1000.0	195000	525.3763	182.76648	730.41833	-55.627937	525.3762	182.76878	732.6872	-88.56078	-528.7927	65.77598	1671.2059073448181
40	8212.597	327.7924	8587.825	7612.906	7887.0586	1756.9304	8657.244	2630.8418	1000.0	1000.0	200000	535.16534	184.10684	736.7688	-46.027866	535.1657	184.10733	736.758	-54.915077	-538.38257	66.34868	1714.4505400657654
41	8219.591	216.72716	8503.998	7850.993	8539.256	137.34242	8810.107	8332.022	1000.0	1000.0	205000	544.2321	186.11278	747.10175	-48.601105	544.232	186.1119	746.8959	-52.32928	-548.1205	68.57221	1758.3522083759308
42	8217.64	303.1817	8599.187	7721.6626	7503.72	332.6765	7909.088	6951.5557	1000.0	1000.0	210000	552.7225	187.47476	755.35126	-47.77276	552.7223	187.47621	757.7177	-45.479683	-556.1942	69.15793	1801.698543548584
43	7065.4766	2809.3733	8815.33	1499.8503	8835.4795	413.05057	9169.784	7634.392	1000.0	1000.0	215000	559.61176	190.165	767.34045	-75.08882	559.61176	190.1638	766.5322	-68.15808	-563.4549	73.30172	1844.9993600845337
44	8377.474	127.83333	8612.013	8256.677	8979.584	174.8532	9326.926	8702.075	1000.0	1000.0	220000	566.6661	191.86475	773.8903	-51.37572	566.6655	191.86438	776.50336	-60.408237	-569.7741	73.51315	1888.7499198913574
45	8269.196	435.62515	8722.897	7508.512	8899.256	141.91223	9146.896	8669.257	1000.0	1000.0	225000	574.0157	192.7273	781.89496	-86.69496	574.01605	192.72768	781.5203	-74.102646	-577.485	78.60915	1932.1004602909088
46	8592.263	316.7608	9185.216	8318.849	9470.44	229.26852	9832.649	9104.992	1000.0	1000.0	230000	581.7854	192.07639	787.9821	-57.911938	581.7856	192.07681	790.4171	-45.77958	-585.0534	77.67975	1975.2742450237274
47	8633.963	282.3046	9012.975	8304.642	9044.794	233.24318	9423.941	8707.643	1000.0	1000.0	235000	588.3243	192.81009	796.3747	-31.669342	588.32404	192.81001	802.4172	-35.156937	-591.6414	79.37405	2019.252177476883
48	8320.545	498.09305	8893.105	7611.6772	9218.27	118.86581	9412.923	9039.709	1000.0	1000.0	240000	595.07587	193.29193	803.3552	-61.680275	595.0753	193.2924	799.93335	-59.39863	-598.59	82.48905	2062.843140602112
49	8707.081	278.3117	9153.255	8280.144	9419.463	214.9514	9782.556	9113.777	1000.0	1000.0	245000	601.0905	193.4909	806.6373	-91.07785	601.0907	193.4915	807.5479	-96.79088	-603.54553	84.694275	2106.17525267601
50	8869.8	276.3877	9270.084	8460.168	8749.841	1042.4277	9409.239	5652.549	1000.0	1000.0	250000	607.7243	193.44385	811.5722	-118.34897	607.7237	193.44513	809.9454	-124.10283	-610.7666	88.26455	2149.2658882141113
51	8923.713	191.81625	9146.726	8596.821	9515.04	103.66402	9756.523	9406.007	1000.0	1000.0	255000	612.83453	194.44698	815.5957	-56.75497	612.835	194.44737	817.1066	-107.69883	-615.96326	86.782234	2192.0337896347046
52	8907.797	485.82382	9490.855	8321.67	8383.033	1909.2933	9501.467	4280.28	1000.0	1000.0	260000	618.8391	193.58742	826.73553	-83.053535	618.83887	193.58772	825.663	-112.99093	-621.3799	82.01106	2234.784994125366
53	8760.408	227.64693	9140.96	8478.017	9052.191	154.47643	9372.136	8898.184	1000.0	1000.0	265000	624.3196	193.6867	830.9792	-66.33713	624.3199	193.68718	835.17426	-89.856575	-627.4232	83.65476	2278.8613243103027
54	9117.841	395.95743	9476.6455	8367.548	9237.164	120.27546	9426.405	9072.766	1000.0	1000.0	270000	629.1332	194.12581	834.8554	-76.63008	629.1328	194.12605	834.77826	-61.977226	-632.1892	84.918755	2323.948219537735
55	9137.092	395.8911	9493.327	8382.874	9102.455	146.45876	9339.8545	8849.014	1000.0	1000.0	275000	634.85205	194.35179	842.1398	-75.58453	634.85126	194.35277	847.1487	-66.13926	-638.1079	84.46162	2368.9155037403107
56	7844.2017	2639.7192	9617.669	2590.1667	9577.977	130.91466	9807.512	9392.727	1000.0	1000.0	280000	639.8435	194.62202	848.6879	-73.324295	639.8441	194.62143	850.88275	-147.29813	-643.2782	87.185	2412.4548664093018
57	8832.984	682.52716	9405.825	7707.8296	9497.146	159.86691	9798.719	9266.337	1000.0	1000.0	285000	643.5184	196.70647	852.2421	-61.98845	643.51874	196.70569	852.5308	-107.3786	-646.8397	93.55623	2456.7532892227173
58	9355.324	178.55202	9646.297	9156.616	9906.879	131.93643	10090.104	9618.048	1000.0	1000.0	290000	647.7135	197.11536	858.5582	-127.60828	647.71356	197.11604	861.36035	-143.39554	-650.8982	94.46039	2500.3835253715515
59	9214.272	152.6115	9428.86	9051.189	8830.342	1413.2693	9412.845	4595.246	1000.0	1000.0	295000	652.2569	197.1693	863.7724	-76.88555	652.2571	197.16806	866.20715	-86.177704	-655.3159	92.44104	2544.1918263435364
60	9017.217	332.9491	9444.307	8428.777	9618.96	174.97958	9875.849	9317.235	1000.0	1000.0	300000	656.61035	197.0232	869.9938	-326.54114	656.6107	197.0224	871.66406	-236.65132	-659.598	91.729965	2588.1004116535187
61	8977.58	327.69275	9522.344	8595.649	9397.395	1108.7892	10025.075	6101.481	1000.0	1000.0	305000	660.77124	196.96246	874.827	-142.2517	660.77106	196.96335	874.0766	-82.68191	-663.4764	91.92942	2632.5900933742523
62	9328.659	181.50502	9534.314	8996.255	9232.1045	1345.9287	9935.874	5211.57	1000.0	1000.0	310000	664.1659	197.91428	872.33685	-87.866585	664.16595	197.91212	872.6099	-104.42031	-667.51965	94.895134	2676.383282661438
63	7718.7236	2882.4978	9225.348	1954.6947	9655.15	166.94254	9891.105	9347.864	1000.0	1000.0	315000	666.06244	200.3542	877.9007	-122.14138	666.062	200.35503	877.45215	-103.472	-668.8143	97.9829	2721.074114561081
64	9165.897	117.761765	9313.72	8954.899	9771.4375	167.71223	10110.163	9558.205	1000.0	1000.0	320000	669.40247	200.00151	877.67084	-72.427734	669.40326	200.00111	880.47266	-82.719215	-672.3947	99.08953	2764.88822889328
65	8251.803	1246.7467	9478.785	5912.7163	9308.465	1014.4919	10074.524	6319.9526	1000.0	1000.0	325000	672.8927	199.74437	879.15375	-134.63853	672.8935	199.74324	879.2612	-146.43158	-676.233	99.70483	2809.2532324790955
66	9093.864	233.40836	9385.253	8713.24	9813.154	103.465355	10018.796	9673.518	1000.0	1000.0	330000	675.8339	200.66978	884.9551	-159.0282	675.83356	200.67082	888.37683	-94.97101	-679.002	106.64285	2852.354444026947
67	9223.494	230.21053	9658.65	9014.296	8814.436	2216.0684	10108.216	2560.1714	1000.0	1000.0	335000	678.3851	200.69235	888.40717	-92.82777	678.3851	200.68921	884.2512	-103.12461	-681.32385	105.1674	2894.58353972435
68	9263.171	260.68518	9563.732	8916.109	9918.526	153.46461	10282.344	9723.132	1000.0	1000.0	340000	681.48724	199.50406	887.1055	-82.475746	681.4867	199.50987	889.5462	-64.98895	-684.6698	105.20242	2938.1120710372925
69	9283.88	268.34705	9725.276	8998.6455	10017.561	99.33555	10146.049	9844.265	1000.0	1000.0	345000	684.8912	198.79936	895.83795	-71.64487	684.8908	198.7969	893.8604	-71.7791	-688.0332	106.058975	2982.024318933487
70	9241.371	204.98843	9508.273	9000.611	8976.754	1871.0002	9817.5625	3382.995	1000.0	1000.0	350000	687.56616	199.27931	895.39386	-82.05876	687.56604	199.28073	899.214	-73.45543	-690.7137	98.236336	3025.7523272037506
71	7588.1626	2615.6584	9666.251	2532.536	9829.236	199.04413	10106.793	9390.254	1000.0	1000.0	355000	689.17535	201.03493	901.18286	-95.611435	689.1749	201.03622	899.0021	-158.8061	-691.96814	106.626434	3069.7240664958954
72	9587.309	207.44083	9915.172	9299.036	9632.43	173.2674	9905.985	9344.1	1000.0	1000.0	360000	691.41595	201.50676	899.71606	-115.76647	691.4155	201.50833	902.23157	-103.16031	-694.1221	105.24152	3114.187010526657
73	9476.2	205.58212	9823.223	9216.154	9968.027	131.32536	10202.186	9839.188	1000.0	1000.0	365000	694.291	201.43803	897.35156	-126.155075	694.29114	201.44084	898.97015	-205.6851	-697.3621	113.04206	3157.9342901706696
74	9561.838	238.83492	9832.847	9209.746	9629.5625	1265.2124	10324.238	5864.894	1000.0	1000.0	370000	697.2988	200.83276	900.9253	-113.15035	697.2981	200.83414	901.7342	-195.41124	-700.1594	107.06436	3202.930111646652
75	9490.346	349.87643	9746.819	8819.16	6889.65	3150.7444	9771.918	1669.1752	1000.0	1000.0	375000	699.14435	201.55466	900.16943	-170.28923	699.14453	201.55307	899.70917	-129.2061	-702.1869	103.74027	3247.306203842163
76	9324.692	284.7796	9746.641	8891.692	9291.02	186.01024	9505.11	8885.057	1000.0	1000.0	380000	702.76373	199.76677	904.6375	-133.58794	702.7634	199.76689	905.9957	-131.1029	-705.638	107.11701	3292.7591469287872
77	9246.695	406.50574	9726.974	8692.454	9787.854	138.728	10058.942	9600.225	1000.0	1000.0	385000	705.73883	199.32979	907.32837	-132.42549	705.7381	199.33107	910.7306	-129.57173	-708.5399	109.15779	3338.033924818039
78	9593.281	208.05841	9857.553	9305.22	9719.602	1150.8853	10304.982	6364.2837	1000.0	1000.0	390000	708.4973	199.21785	906.59894	-206.00995	708.4972	199.21927	906.7573	-171.13647	-711.3846	112.16577	3383.9074852466583
79	9427.158	257.29132	9922.379	9231.511	9985.315	203.35405	10215.963	9578.386	1000.0	1000.0	395000	710.3574	198.94855	909.97626	-310.3445	710.3573	198.9466	904.2448	-304.91364	-713.3125	111.30228	3429.401699781418
80	6803.095	3459.0715	9630.6045	1861.1187	10099.115	325.01285	10354.763	9144.305	1000.0	1000.0	400000	711.95776	200.0245	910.0343	-194.91795	711.95764	200.02765	909.6304	-227.07057	-714.7724	114.5005	3476.2883262634277
81	9775.713	239.66887	9971.1045	9322.439	9811.75	250.01698	10285.178	9332.697	1000.0	1000.0	405000	713.4063	202.18692	906.1653	-231.07565	713.40686	202.18675	913.7223	-345.82626	-716.66046	115.02332	3522.5421047210693
82	9713.76	215.41525	9907.264	9303.517	9676.316	400.78137	10131.6875	8634.292	1000.0	1000.0	410000	715.1054	202.67932	910.879	-143.19533	715.10486	202.67975	911.37415	-136.71228	-717.8214	112.1844	3568.5656402111053
83	7630.728	2184.6438	9432.234	4404.6147	9696.158	1416.8578	10365.28	5456.4673	1000.0	1000.0	415000	715.66534	205.12444	910.26874	-235.40733	715.6645	205.1275	911.474	-342.314	-718.6079	120.68875	3615.250171661377
84	9449.887	584.7315	9905.315	8311.836	10082.748	128.96217	10248.592	9888.557	1000.0	1000.0	420000	717.87836	204.21518	909.8113	-145.20999	717.8788	204.21579	914.52155	-138.24673	-720.9802	126.400276	3662.8822870254517
85	9683.114	306.70944	10104.631	9193.952	9913.231	112.20761	10048.8	9677.794	1000.0	1000.0	425000	719.6255	203.9655	910.8188	-199.64903	719.6253	203.96431	914.3723	-230.778	-722.94635	130.50229	3709.552663087845
86	8248.588	2473.5552	10036.003	3359.264	10181.193	164.00278	10368.809	9813.216	1000.0	1000.0	430000	719.7775	204.59813	913.946	-214.02126	719.7776	204.59712	919.2649	-321.02216	-722.98645	138.4396	3756.733400583267
87	9679.833	241.82216	10060.718	9308.892	10169.704	89.25087	10281.745	9991.414	1000.0	1000.0	435000	721.2215	203.73192	919.12213	-317.31525	721.22076	203.7363	915.4264	-299.95193	-723.6795	141.24825	3804.13498210907
88	9516.807	362.38943	9910.663	8873.217	9932.857	230.32759	10279.311	9533.82	1000.0	1000.0	440000	721.96234	203.91986	914.25714	-131.83487	721.9624	203.91772	911.4923	-208.62315	-725.2613	123.37929	3851.4400482177734
89	9568.295	262.6774	9740.781	9047.777	9909.156	195.8892	10148.254	9595.981	1000.0	1000.0	445000	723.9773	202.54561	913.0051	-128.52115	723.97736	202.54587	913.74316	-111.517426	-726.9527	131.12582	3899.1723103523254
90	8413.811	1504.1311	9634.9375	5474.624	9715.058	165.10175	10005.117	9374.299	1000.0	1000.0	450000	724.7657	201.91353	913.1488	-169.4539	724.7649	201.91132	920.216	-181.9074	-728.1284	133.77269	3947.57967209816
91	9588.984	233.08498	9942.77	9327.017	10498.867	153.50813	10730.789	10114.733	1000.0	1000.0	455000	725.59326	201.26187	911.58624	-207.21507	725.5936	201.26297	912.87634	-133.09134	-728.5944	129.69563	3994.005068540573
92	9248.267	697.1053	10242.901	8077.4424	10074.787	193.38425	10288.151	9560.461	1000.0	1000.0	460000	727.2019	199.88542	913.3289	-193.31277	727.2023	199.88493	915.0117	-236.59587	-729.46	128.88036	4040.221689939499
93	8947.814	1758.9802	10057.903	5445.2417	9060.569	2246.4636	10017.31	2335.7703	1000.0	1000.0	465000	727.35	201.30391	914.7294	-172.41048	727.3494	201.30638	918.93054	-107.66669	-730.2964	135.36325	4086.1105625629425
94	9884.595	340.8911	10420.8545	9495.432	9901.299	1655.8043	10732.746	4967.3774	1000.0	1000.0	470000	728.6654	201.55579	917.81976	-157.69194	728.6651	201.5579	921.8739	-123.04013	-732.2113	139.80627	4131.949562072754
95	9751.546	281.90457	10164.068	9368.025	10487.342	219.18474	10987.159	10226.545	1000.0	1000.0	475000	729.97046	201.32384	917.58795	-208.02258	729.9696	201.32623	914.5623	-290.70337	-732.9114	137.24385	4179.196444511414
96	8999.99	1455.5011	10222.92	6151.9224	10187.733	501.46756	10683.393	8774.345	1000.0	1000.0	480000	731.02124	201.25604	913.84717	-246.02515	731.0216	201.25526	915.3594	-349.00708	-733.1382	139.33244	4224.833650588989
97	8055.872	2854.1423	9844.937	2400.5679	10307.31	131.20656	10541.355	10129.434	1000.0	1000.0	485000	730.7761	203.31064	911.4689	-163.35748	730.7757	203.30939	915.5497	-241.15775	-733.5281	152.5133	4271.467022180557
98	9747.323	54.57405	9809.966	9663.3955	10372.381	166.91618	10648.393	10037.597	1000.0	1000.0	490000	731.9576	202.16608	918.1323	-254.99847	731.95776	202.16658	923.2842	-187.56795	-734.835	151.31163	4316.833996295929
99	9776.981	125.34113	9994.268	9658.989	9487.221	2260.846	10530.018	2745.2932	1000.0	1000.0	495000	733.37885	202.12498	916.63245	-199.19542	733.3784	202.12907	916.5432	-128.86098	-736.1718	138.2421	4362.762964725494
100	9554.303	145.44157	9829.824	9415.107	10495.748	106.06933	10703.606	10345.522	1000.0	1000.0	500000	734.23584	202.16684	918.12866	-245.24773	734.23645	202.16306	915.68115	-188.17856	-737.4201	150.88942	4409.376782655716
101	9762.053	360.65536	10328.33	9252.4375	10052.97	132.77188	10300.431	9907.486	1000.0	1000.0	505000	736.1237	201.09799	916.20667	-269.7782	736.1229	201.09927	917.9486	-216.40787	-738.50885	147.5719	4455.342952013016
102	8879.326	1559.9344	10181.084	5874.9253	10220.383	673.91614	10642.988	8253.047	1000.0	1000.0	510000	736.2802	202.66147	915.81213	-221.86275	736.2802	202.66478	914.88574	-187.52103	-739.4536	153.98813	4501.506645679474
103	9820.345	353.09607	10350.12	9387.297	8995.244	2250.465	10321.303	3094.657	1000.0	1000.0	515000	736.44305	202.56226	915.14795	-174.3642	736.4427	202.5639	914.87244	-165.60175	-739.0298	148.06952	4547.130218505859
104	9942.667	143.86905	10150.481	9735.106	10137.114	897.1951	10579.684	7459.1973	1000.0	1000.0	520000	737.59814	201.86252	913.21375	-134.12582	737.59784	201.86401	917.4371	-126.88782	-740.3342	137.45943	4592.694044589996
105	9893.192	195.8475	10188.786	9675.702	10265.639	114.68269	10408.961	10035.0	1000.0	1000.0	525000	740.3207	199.34395	914.0228	-119.17173	740.3202	199.34508	917.546	-158.44318	-742.9331	135.40836	4640.303787469864
106	9888.502	226.27957	10125.063	9489.071	10427.036	130.42139	10610.831	10252.008	1000.0	1000.0	530000	741.9681	198.87163	918.0473	-149.31056	741.9673	198.87703	918.7009	-199.78654	-744.9059	134.83023	4688.718753576279
107	9961.235	155.25537	10262.843	9840.47	10380.636	183.47783	10609.139	10012.461	1000.0	1000.0	535000	742.03107	199.32095	919.5152	-200.83304	742.03046	199.32224	919.8733	-176.53891	-744.97943	139.88168	4735.818805932999
108	10011.495	146.65204	10266.594	9831.607	9646.156	2573.5662	10809.374	1956.9061	1000.0	1000.0	540000	743.3628	199.2316	917.8353	-248.1	743.3628	199.22977	916.83606	-212.99722	-746.03516	136.71097	4784.095419645309
109	10033.15	315.83813	10541.514	9589.561	9473.546	2964.768	10799.832	595.3802	1000.0	1000.0	545000	745.83563	197.70561	923.317	-212.2041	745.8352	197.70908	920.637	-216.9521	-748.7414	142.28674	4831.897432088852
110	9846.397	318.05133	10177.206	9263.349	10084.51	126.027794	10222.172	9833.369	1000.0	1000.0	550000	746.6923	198.00455	922.3881	-158.10513	746.69257	198.00648	929.09045	-172.83337	-749.5493	140.42017	4880.009457111359
111	9190.297	1164.6768	10098.424	6920.2314	10592.854	218.71906	10939.55	10211.769	1000.0	1000.0	555000	748.09625	197.9515	925.2991	-201.90063	748.09534	197.95256	926.711	-208.95999	-750.3532	139.35506	4927.752250671387
112	9423.482	774.62036	10181.186	8376.109	10104.085	729.02246	10452.918	7932.805	1000.0	1000.0	560000	749.6069	197.8311	924.94354	-199.66481	749.60693	197.82803	923.87164	-199.19374	-752.8634	149.47305	4975.302799701691
113	9888.396	237.58568	10233.964	9503.567	10496.57	133.20729	10710.396	10296.954	1000.0	1000.0	565000	750.19604	198.47147	922.44574	-186.23503	750.1965	198.47685	922.9671	-229.02013	-752.97455	156.20378	5021.564823150635
114	10085.892	306.87152	10433.806	9553.346	9960.068	132.9983	10150.91	9768.487	1000.0	1000.0	570000	751.324	197.7685	922.2292	-256.26038	751.3231	197.77094	925.5338	-278.83832	-753.9986	147.65215	5070.09872341156
115	9836.256	360.78003	10275.091	9310.265	9833.102	2323.2036	10835.1875	2876.8318	1000.0	1000.0	575000	752.4933	196.71118	926.1462	-117.58431	752.4933	196.71274	924.8471	-179.20467	-754.9014	139.93225	5117.621593236923
