Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-58.052277	76.32955	-1.4101526	-320.47372	-857.4042	1136.4656	-44.494305	-2858.0933	167.25	302.7	5000	15.05022	17.547762	111.37775	-16.794497	-18.528122	1.3056654	46.84980773925781
2	-96.86728	113.263885	-8.478484	-343.64438	-51.072617	22.542923	-24.119349	-111.89508	272.26315	20.4	10000	377.9062	266.15958	1172.4124	-187.92229	-421.5189	220.63043	93.9477379322052
3	-595.50745	956.2234	-22.45292	-2749.8274	-754.35803	1127.2505	-61.685745	-3003.1377	231.66667	248.9	15000	1522.1725	320.3705	2296.8953	-452.58087	-1595.7297	2464.6404	139.82894277572632
4	-678.64264	1062.819	-16.867813	-2726.3435	-380.46643	880.79834	-49.90625	-3021.4941	249.21739	126.3	20000	2536.5657	389.33838	3528.342	-1022.7376	-2612.016	5399.5444	196.98688864707947
5	-216.1283	550.2643	-12.515174	-2699.2153	-69.60146	45.693233	-23.859346	-171.13184	80.64616	25.6	25000	3231.0994	270.37677	3997.4016	-2021.9736	-3284.1304	11507.42	249.33477592468262
6	-537.78143	968.49225	-17.147581	-2746.7751	-388.50552	879.43994	-32.052906	-3016.7625	200.5	130.5	30000	3216.6006	366.97842	3855.9817	-1729.8406	-3261.4224	15360.1045	299.38686966896057
7	-578.9234	1013.44543	-32.268604	-2702.3088	-130.8865	83.805084	-31.608503	-272.61865	217.2381	40.6	35000	3025.8618	363.10986	3766.525	-1634.1848	-3061.4583	9460.76	345.8334426879883
8	-677.03064	1033.2012	-19.015272	-2765.1953	-1126.2213	1306.6011	-56.353817	-3067.5232	247.65	379.4	40000	2861.5232	314.6672	3514.5256	-1879.3011	-2895.2969	8165.7266	400.6624813079834
9	-397.62762	769.8501	-17.166523	-2713.4768	-399.66476	876.8618	-20.55295	-3018.147	149.29411	132.1	45000	2591.576	290.03897	3138.6194	-1402.4851	-2617.1104	6432.51	452.76212215423584
10	-867.24884	1185.3873	-29.410234	-2740.1558	-393.48102	880.64087	-48.108772	-3029.9219	319.2353	129.1	50000	2225.6106	273.24612	2760.7034	-1500.2079	-2245.5103	5216.49	508.10195326805115
11	-878.1582	1212.503	-38.516792	-2713.5576	-145.26477	92.4733	-32.0992	-309.0292	326.69232	45.5	55000	1889.937	238.50252	2362.9922	-1059.6305	-1903.2556	3218.089	551.4537928104401
12	-540.8696	975.17474	-34.99985	-2716.5671	-480.49692	846.56696	-34.603542	-2981.6204	200.6207	162.2	60000	1515.4657	212.70172	1985.3663	-934.83746	-1524.6722	2085.5374	610.4327952861786
13	-1154.8969	1261.6566	-29.959122	-2783.0513	-676.0482	1163.9507	-31.77983	-3022.2	426.0	224.1	65000	1202.1782	159.95049	1537.977	-884.7432	-1210.2742	1284.7819	657.714108467102
14	-538.17633	951.2649	-24.018826	-2732.839	-1257.4532	1409.1805	-24.714012	-3012.4636	200.11539	423.3	70000	967.21277	141.80951	1299.5562	-1183.1002	-973.1255	838.75305	715.6162700653076
15	-508.56143	927.29456	-34.914173	-2784.5525	-74.097565	40.421303	-27.254978	-156.5527	188.2069	26.4	75000	731.21924	109.287285	988.2488	-750.46246	-735.1756	445.69397	769.0846138000488
16	-195.88371	487.04462	-20.89846	-2689.2268	-718.7755	1167.0726	-27.96137	-3052.4976	76.08064	237.3	80000	534.8104	84.77356	723.0682	-705.55756	-537.30255	290.80927	820.8078060150146
17	-416.45847	873.92365	-23.011076	-2746.5356	-59.635437	28.945137	-29.310368	-104.56906	157.03226	18.8	85000	377.84583	70.831215	533.2153	-390.41455	-379.69583	162.1848	870.6263942718506
18	-828.00775	1169.3499	-30.02266	-2773.2056	-742.7096	1124.2518	-40.832256	-2994.0803	306.55554	253.0	90000	246.47916	58.15435	381.17557	-422.33496	-247.75143	65.16523	929.2604746818542
19	-1049.2568	1169.1932	-35.773655	-2705.4353	-1598.989	1369.9568	-34.924393	-2976.6123	390.41666	541.4	95000	150.61613	42.80343	248.5525	-276.73294	-151.62749	31.83552	985.695259809494
20	-1448.9384	1140.2379	-132.14247	-2717.275	-2357.24	996.70245	-732.25287	-3092.0088	538.2222	786.9	100000	83.16983	33.911354	179.40022	-147.85524	-84.08959	15.479276	1046.8603613376617
21	-1437.5953	1258.8448	-50.512554	-2715.7856	-2195.0168	1110.4425	-309.55194	-3064.6538	532.9	720.7	105000	25.351791	27.300907	102.77995	-161.67381	-25.913624	7.208891	1109.2955708503723
22	-1056.0917	1248.243	-28.486723	-2737.0452	-1860.0026	1386.798	-35.588787	-3017.493	392.54544	622.6	110000	-19.924667	17.0641	66.74985	-71.167915	19.534895	7.589141	1163.4388318061829
23	-978.6552	1224.3518	-25.070337	-2741.0283	-675.03656	1161.3011	-28.458803	-3015.2393	363.4	224.4	115000	-54.602825	15.60562	48.995857	-102.622314	54.023323	12.500636	1221.639690876007
24	-98.396935	333.89444	-15.808978	-2707.9075	-45.063164	19.624651	-28.169891	-96.07338	37.3986	15.0	120000	-76.464485	22.166492	37.04825	-120.7736	75.22936	13.816972	1277.2197229862213
25	-37.255245	40.570568	-11.346981	-476.73215	-30.849873	20.517849	-13.125248	-90.55642	15.841615	12.5	125000	-81.4242	33.70077	24.912176	-130.1819	80.08707	12.6819315	1331.7462406158447
26	-32.060413	23.923702	-6.033993	-189.56184	-18.552668	2.7375362	-15.064503	-24.519033	14.910448	10.2	130000	-83.27536	41.093925	32.534435	-143.89563	81.86804	12.525455	1385.7726376056671
27	-21.944855	10.45	-3.2432232	-84.26203	-22.498835	3.301127	-17.31817	-30.344023	11.730769	11.1	135000	-82.52121	45.497936	24.878206	-150.95631	81.067474	12.385735	1433.7531189918518
28	-38.078674	203.69579	-6.2805047	-2660.5225	-20.103716	3.6629338	-17.224081	-30.17	17.274096	9.5	140000	-82.46062	50.08279	42.217625	-158.87157	81.07733	12.842026	1494.26780295372
29	-19.684095	9.15572	-4.5032296	-98.59869	-21.868773	6.253327	-14.8532	-35.17679	10.462343	9.3	145000	-80.40492	52.40253	54.9912	-157.31194	78.887764	13.134178	1548.6544828414917
30	-19.547453	10.483186	-4.463448	-106.98063	-20.054647	4.6738534	-15.355207	-30.809526	10.591102	9.8	150000	-76.897675	52.823433	66.72345	-160.40733	75.45676	11.348989	1604.1038990020752
31	-19.750244	11.457328	11.192213	-107.2992	-20.05401	5.4242883	-11.580871	-30.719757	11.574074	9.9	155000	-72.43257	51.762726	68.47885	-155.27222	70.8904	10.8511095	1659.6395864486694
32	-18.469187	7.6259804	2.3841813	-81.85545	-21.240139	9.621493	-13.221983	-48.546474	10.5548525	11.4	160000	-67.78259	49.501537	58.99611	-145.78796	66.340454	9.5563135	1715.6706545352936
33	-17.078226	5.4703827	-5.230577	-52.904964	-15.5297165	3.5060027	-9.873208	-20.997023	9.656371	8.4	165000	-64.31692	48.611134	47.827164	-144.80449	62.901222	9.215521	1772.4359662532806
34	-16.376898	6.496307	-1.8331096	-58.710033	-18.332897	6.3332534	-11.769766	-33.03976	9.578544	9.7	170000	-62.264626	48.43082	38.743263	-144.6705	60.905437	9.171633	1828.3206508159637
35	-17.135548	7.7948766	6.1496716	-83.97023	-14.503807	4.2262506	-8.599754	-23.60383	10.092929	8.6	175000	-59.63439	47.58757	58.635853	-143.74234	58.252354	8.954678	1883.0820615291595
36	-18.161423	12.013979	18.671892	-116.54291	-21.42831	11.365785	-13.674036	-52.882027	10.700214	10.4	180000	-56.739437	46.235165	38.28706	-139.05774	55.432346	8.615199	1938.5471603870392
37	-18.2067	33.116676	-1.8929751	-751.68304	-16.216974	2.5180435	-11.671599	-19.788208	9.7421875	8.5	185000	-56.059082	46.69665	34.746265	-138.96964	54.867317	8.519724	1994.0994470119476
38	-16.77484	7.401233	-4.3869114	-66.140205	-18.891066	4.6369014	-9.471573	-29.51383	9.600768	8.7	190000	-55.52103	48.212288	62.620483	-142.60057	54.36909	7.938977	2050.598266839981
39	-16.235949	8.867172	-3.9084926	-127.10094	-23.034891	17.528738	-11.220486	-74.64069	10.056225	10.3	195000	-55.016815	49.17541	36.132652	-145.1468	53.83577	7.658594	2107.037882089615
40	-16.264233	8.174308	-2.9466434	-86.07452	-17.613544	2.5097806	-13.954256	-21.800346	9.783203	8.3	200000	-53.752495	49.079304	45.564884	-143.14877	52.62661	7.639215	2164.0134110450745
41	-15.875372	5.5559587	6.487372	-62.437378	-20.634628	7.034104	-13.562105	-39.82141	9.426415	10.1	205000	-53.04925	49.421036	34.564823	-138.1584	51.942455	7.1408925	2220.9270389080048
42	-16.174875	5.9799833	-3.362619	-62.318756	-17.676586	3.3843322	-12.3022	-23.258814	9.673114	9.5	210000	-51.965664	49.25138	22.519861	-138.51866	50.853756	7.147861	2278.0466599464417
43	-15.728102	5.4958634	-0.70747375	-82.18973	-16.22703	2.5422988	-13.026843	-20.400734	9.211786	8.7	215000	-51.112347	49.31192	29.13698	-141.0737	50.088528	6.9345036	2335.584608078003
44	-16.476353	9.649708	-4.321751	-177.60446	-15.137047	3.3038585	-7.1169662	-19.06468	9.776908	9.4	220000	-50.017094	49.05239	33.910915	-139.88983	48.960182	7.097979	2391.7224218845367
45	-15.713958	6.4982877	-5.041798	-97.993576	-17.11668	3.5086248	-12.596201	-25.034018	9.493359	8.9	225000	-49.40369	49.366043	40.462624	-139.61433	48.411755	7.2183504	2448.7006578445435
46	-15.745491	5.103716	4.4377103	-68.49238	-17.953114	3.2167299	-11.25821	-22.690554	9.349533	8.8	230000	-48.983803	50.010555	38.828976	-143.16266	48.021217	7.1095505	2505.9316651821136
47	-16.023726	5.48154	-3.0457997	-78.72461	-15.248561	2.3706226	-11.142256	-18.787167	9.357677	9.0	235000	-48.62145	50.770863	33.437675	-150.45564	47.70893	6.6483717	2562.884957075119
48	-15.839007	4.871821	0.11991658	-41.515774	-15.347415	2.6716921	-11.569983	-20.358332	9.345795	8.7	240000	-48.73381	51.775063	45.53055	-153.87486	47.864937	6.8672976	2620.316245317459
49	-15.223155	5.033981	9.354559	-51.35707	-14.796272	6.2305017	-10.282785	-31.90291	9.400376	9.5	245000	-48.354225	52.43898	35.071445	-160.97418	47.47981	6.8142796	2677.6863870620728
50	-16.271334	25.80647	13.672358	-567.59015	-17.548203	5.4235873	-12.792915	-31.544546	10.256674	9.4	250000	-47.963757	52.735493	35.005413	-159.89386	47.104122	6.8665032	2734.753708600998
51	-15.895711	7.336161	-2.629734	-77.874954	-20.00476	5.4501276	-10.629715	-30.47839	9.819608	9.4	255000	-46.795547	52.445744	40.677986	-158.85225	45.912323	6.748474	2791.437657356262
52	-15.983328	6.9273906	-4.1449885	-72.57163	-17.716356	3.2452655	-14.107609	-22.849085	10.004008	8.6	260000	-45.826584	51.92319	34.678764	-150.07779	44.925842	6.5258694	2848.024030447006
53	-17.522404	23.907167	-1.347747	-492.00708	-19.443468	3.9601479	-13.452921	-27.626194	10.275154	9.4	265000	-45.570198	51.874924	44.60357	-147.21715	44.73665	6.4776874	2904.186365365982
54	-15.9064	8.060481	-3.2270472	-111.341095	-15.66614	4.4955072	-6.4457335	-20.09627	9.811765	9.0	270000	-45.51137	52.623558	66.7618	-153.45715	44.694637	6.698275	2961.0360736846924
55	-15.411566	6.09364	-2.4318693	-71.753876	-17.457056	3.0376544	-13.336923	-23.09995	9.508572	9.3	275000	-44.727036	52.367233	24.117828	-154.60599	43.903084	6.896302	3017.4173333644867
56	-16.122705	7.6652236	-1.0627792	-82.01594	-29.159504	23.506884	-8.112034	-77.927055	10.004	14.2	280000	-43.831154	51.53697	33.258213	-151.51819	43.05664	6.968236	3074.37695813179
57	-15.5004225	6.1882806	-3.9731083	-60.26669	-19.250607	2.240735	-16.722172	-24.383978	9.748538	8.8	285000	-43.24909	51.460213	35.08103	-152.30849	42.472073	6.941382	3131.2751338481903
58	-16.023447	9.032699	3.7324162	-120.22806	-16.341494	2.7462428	-11.2368555	-20.842756	9.799607	8.3	290000	-42.34968	51.046898	21.723698	-148.0673	41.541313	6.61575	3187.61612868309
59	-15.422421	6.1504006	-0.8654473	-70.79903	-15.383594	5.4669666	-5.353869	-26.875086	9.66474	9.3	295000	-40.763462	49.528107	31.686832	-142.13332	39.956192	6.139814	3244.4659440517426
60	-15.334538	8.878543	22.234667	-160.42215	-17.587719	3.891056	-10.733692	-25.752665	10.086868	9.7	300000	-39.964443	48.499737	28.943003	-140.81912	39.220947	6.3722034	3301.681480407715
61	-16.25963	7.1200495	-2.845066	-66.55626	-21.984142	19.397053	-12.280239	-79.791405	10.10505	11.1	305000	-39.460712	48.42495	35.813442	-141.22255	38.74695	6.328867	3359.285125732422
62	-16.213467	6.9962735	9.398536	-66.63546	-15.868181	2.2774541	-13.262037	-19.610651	9.765625	8.8	310000	-38.985912	48.32661	29.612614	-142.93614	38.28075	6.216353	3417.1268615722656
63	-15.951831	7.213077	-1.739906	-95.90954	-24.86771	21.53045	-10.985265	-88.59611	9.769531	10.6	315000	-38.20884	47.906708	33.58853	-141.2251	37.509716	6.009098	3475.159476518631
64	-14.968822	4.920681	-0.95790476	-50.89334	-16.72179	3.1900513	-12.311165	-22.936935	9.633911	9.0	320000	-37.7964	47.810444	28.157091	-145.82904	37.136387	6.3743744	3533.040891647339
65	-15.725573	7.488677	1.8384047	-83.569176	-16.390108	3.627674	-11.379487	-24.253946	10.004	8.5	325000	-38.23858	49.080288	38.035053	-146.791	37.615765	6.3249726	3590.8662316799164
66	-15.7795105	9.258	21.276619	-151.26543	-15.490552	5.209558	-4.048009	-22.214746	10.326447	13.0	330000	-37.99105	49.061188	32.518414	-145.76817	37.34679	6.3452063	3648.828141927719
67	-15.516103	7.288849	1.2001585	-66.20212	-18.805258	2.4460566	-15.583445	-22.47698	10.056338	8.8	335000	-37.610573	49.535744	33.147972	-150.14893	36.98458	6.1521897	3706.341151237488
68	-15.700622	8.777559	-2.682621	-115.51943	-14.885205	3.0727923	-8.922911	-19.558088	9.893281	9.1	340000	-37.290936	49.587795	46.36654	-155.80234	36.633495	6.393816	3764.740399837494
69	-15.560343	6.9023027	-5.3303833	-94.99172	-306.95587	873.64246	-9.32382	-2927.8625	9.585413	107.9	345000	-36.4275	48.668106	50.746506	-158.77191	35.78517	6.1609416	3824.5779531002045
70	-14.313416	4.8139415	2.8955064	-36.816154	-17.749943	5.2568994	-10.854758	-29.961191	9.51711	9.5	350000	-36.231667	49.10951	37.78003	-159.45807	35.60145	6.2846704	3882.8450429439545
71	-15.181061	16.675117	1.2743484	-354.69733	-23.257643	16.147383	-11.258167	-70.756424	10.26078	10.0	355000	-36.049778	49.063805	32.362083	-156.70752	35.37995	6.21579	3940.506762266159
72	-14.853504	4.934096	1.8046732	-52.227566	-21.011	10.070333	-11.002028	-47.33084	9.465909	9.5	360000	-35.319515	48.081116	39.463654	-153.78122	34.660572	6.3383746	3998.372782230377
73	-14.20964	4.3801527	-2.3225439	-31.655098	-19.735422	6.34033	-9.731185	-32.362225	9.206642	9.5	365000	-34.150566	46.832623	24.182236	-147.48466	33.46045	5.8583355	4056.5604507923126
74	-15.211262	12.368072	21.65137	-243.3158	-17.431183	5.4468555	-9.254921	-31.045242	10.529411	9.4	370000	-33.406616	45.849274	21.313591	-148.65706	32.774315	5.885371	4114.700513124466
75	-15.062386	7.9450574	2.5306413	-90.09935	-16.815966	4.655882	-8.936836	-23.682377	10.31134	10.2	375000	-33.260845	46.07407	27.027657	-144.53171	32.66557	5.9222655	4173.074061870575
76	-15.042696	6.4374814	1.8296344	-72.374405	-15.004602	2.7538302	-11.354984	-19.005362	10.193877	9.3	380000	-33.456177	47.065212	53.97521	-147.25719	32.864357	5.839111	4230.9202272892
77	-15.1857395	7.251252	0.7421545	-94.47086	-18.434036	4.1200447	-13.034324	-29.318144	9.602687	9.0	385000	-33.79207	48.154484	45.635296	-149.16216	33.228912	5.8169284	4289.769830703735
78	-15.086598	7.449488	6.8409653	-87.89905	-14.971197	6.851464	0.011057418	-28.466406	10.166667	10.4	390000	-33.7939	48.60377	26.335917	-152.20085	33.218376	6.099615	4347.862799882889
79	-15.111034	7.345608	-2.239237	-73.8357	-19.349566	6.614645	-13.106414	-35.035797	10.224949	10.4	395000	-33.40699	48.04131	46.099964	-148.23022	32.822826	5.894119	4406.0351457595825
80	-15.681801	8.064324	3.0742998	-83.962845	-12.967417	5.7185373	-1.968853	-22.638884	10.57839	13.0	400000	-33.08185	47.94322	47.56026	-154.21552	32.52188	6.108692	4464.528095960617
81	-14.326099	6.180688	8.003149	-68.77063	-20.446732	8.096755	-9.423168	-36.833477	10.006	10.4	405000	-32.52747	47.505806	36.741344	-147.64284	31.938799	6.2207475	4522.824853658676
82	-15.0525465	8.462449	18.983702	-94.91922	-17.087734	4.955866	-11.248804	-30.258537	10.229039	9.7	410000	-31.818457	46.893826	27.403084	-151.44093	31.266949	6.0175858	4581.35121846199
83	-14.987196	7.1971803	-3.9841468	-120.87582	-13.896826	3.521359	-8.768257	-20.015875	9.732944	10.0	415000	-31.49411	46.368095	29.672466	-151.98132	30.958717	5.8689675	4639.812712430954
84	-14.266267	5.1175966	-0.34570575	-53.955627	-13.216161	3.0407143	-8.600829	-19.07499	9.645473	9.6	420000	-31.515265	46.3816	30.40549	-150.8543	31.006735	5.9499025	4697.902604818344
85	-14.30717	6.5869675	6.087427	-79.864204	-16.023806	7.336919	-8.8176155	-33.744125	9.578544	10.2	425000	-30.92666	46.382797	31.620554	-147.93567	30.356615	5.959642	4757.174410820007
86	-14.306378	5.8309083	3.4100618	-60.107834	-14.943828	3.2765284	-9.708754	-20.047571	9.5892515	9.0	430000	-30.19884	45.392582	34.167847	-148.57968	29.647474	6.093386	4817.097916126251
87	-15.858105	35.657753	-4.599737	-792.9762	-16.491741	7.1203876	-9.669052	-36.897964	10.160243	9.9	435000	-30.236782	45.78891	35.059643	-153.88213	29.723846	6.108638	4877.172370433807
88	-13.442326	4.519617	0.40101913	-49.792496	-15.675189	2.844471	-10.348002	-19.219841	9.36773	8.6	440000	-30.32907	46.355385	27.8643	-157.40831	29.762861	5.811676	4936.128574371338
89	-13.97876	4.884643	3.314523	-60.65583	-16.928432	3.4594445	-12.435464	-23.452845	9.307262	9.0	445000	-29.686186	45.629574	31.992619	-158.28407	29.142982	5.646594	4994.651857376099
90	-14.191071	5.371007	0.8667129	-69.11079	-17.83879	4.7715325	-11.675158	-28.155773	9.302974	9.4	450000	-29.968466	46.338947	37.685345	-166.46025	29.465778	6.254844	5053.142861127853
91	-13.928384	5.6885805	6.4288063	-84.23866	-13.258608	3.0136905	-6.3645754	-17.761003	9.208103	9.2	455000	-29.784079	46.726086	52.09174	-164.3946	29.251455	6.1802735	5111.736039161682
92	-13.978322	4.6996465	-1.9982612	-55.97761	-16.873297	4.3117537	-10.124344	-27.38385	9.096364	8.9	460000	-29.978289	47.207657	33.204506	-161.24442	29.48697	6.06233	5170.623227119446
93	-13.691189	4.368822	6.169325	-36.62111	-17.142397	3.2034795	-11.970648	-24.523579	9.181985	9.1	465000	-30.365667	48.147312	36.2175	-164.56526	29.874691	6.0172887	5229.253492593765
94	-13.882771	5.5969872	-3.8363438	-71.19636	-22.220226	7.831456	-14.148466	-39.169613	9.370787	10.4	470000	-30.309917	48.478653	52.9799	-164.71056	29.846422	5.97656	5287.898153543472
95	-13.161875	5.4296217	36.22776	-62.521896	-15.971518	2.8603852	-11.42292	-21.894203	9.538168	8.7	475000	-29.95039	48.185295	37.545586	-163.11234	29.441393	5.9326267	5346.858538866043
96	-14.274662	18.693516	-4.3915358	-430.55383	-15.939229	3.444279	-11.997876	-22.670456	9.560229	9.1	480000	-29.384338	47.456577	72.40357	-162.83572	28.892338	5.979946	5406.031777858734
97	-13.594247	4.334882	-2.3172324	-31.344782	-15.109007	3.889631	-7.7122984	-20.250866	9.305401	8.9	485000	-29.130424	47.329784	44.621075	-169.27972	28.670996	5.8650675	5464.896750926971
98	-13.554526	4.817853	6.4358387	-61.916767	-18.475313	4.1022015	-11.536383	-26.821348	9.529524	8.8	490000	-29.010231	47.57463	55.3997	-165.56157	28.551237	5.9832373	5524.018409252167
99	-13.773922	4.895126	0.7784772	-52.74231	-13.59199	2.308698	-9.996235	-18.635252	9.351402	9.0	495000	-28.749949	47.572796	42.592915	-167.72781	28.280416	5.757607	5583.374039173126
100	-13.476326	4.563741	-3.5514355	-51.20648	-16.712358	5.1257567	-8.088687	-26.155111	9.246296	9.6	500000	-28.603502	47.754242	41.17407	-169.14099	28.135618	5.8633056	5643.425433635712
101	-13.824722	5.3505282	7.280882	-66.644325	-15.706766	4.92087	-5.51531	-23.4488	9.332089	9.3	505000	-28.50843	47.718147	41.37054	-173.65369	28.021984	5.8817225	5703.026848077774
102	-13.714433	5.9032664	15.580726	-80.4427	-13.800763	4.5809693	-3.392407	-22.956127	9.582376	10.3	510000	-27.372993	45.864616	57.85425	-164.27171	26.849245	5.8709545	5762.952726602554
103	-13.676922	5.0708823	-2.5831378	-55.28175	-17.11609	5.1949296	-11.374672	-28.801348	9.784314	8.8	515000	-26.931858	45.038525	58.814274	-160.81407	26.482296	5.739309	5821.826865673065
104	-13.899412	5.7528753	19.610518	-62.006054	-18.657269	5.3635116	-12.785934	-30.840958	9.817647	9.1	520000	-26.849222	44.57153	56.513714	-159.37474	26.387697	6.1312833	5881.5625257492065
105	-13.663829	4.3695107	8.149906	-43.542152	-15.128897	2.3357837	-9.832642	-17.455633	9.349533	8.6	525000	-26.616581	44.58271	39.512707	-161.77731	26.191637	5.558508	5941.780935049057
106	-13.600546	4.4174123	2.1200407	-57.32145	-16.921766	5.3264847	-9.90923	-28.694805	9.225092	9.1	530000	-26.748766	45.285694	50.17022	-165.26721	26.317204	5.5551076	6001.326375961304
107	-20.459515	133.11517	20.844141	-2662.183	-14.738136	4.760179	-3.7221253	-19.231524	11.992424	12.1	535000	-27.230278	46.048904	47.315556	-167.87386	26.845604	5.6466527	6057.977818727493
108	-19.299805	123.75204	9.161955	-2653.821	-16.390717	3.1289608	-11.544816	-22.262886	11.545055	8.8	540000	-28.342682	48.9597	53.47122	-179.50021	27.973429	6.190851	6119.245822906494
109	-13.408869	5.103297	-1.9280618	-51.575336	-15.6729555	4.2402983	-10.686107	-22.847786	9.69186	9.0	545000	-29.845104	52.58506	31.261213	-184.92114	29.470749	6.2779484	6178.867272377014
110	-13.732091	5.7295403	39.685017	-52.13577	-15.792951	3.0319703	-11.551135	-20.301155	9.410546	8.8	550000	-30.59521	54.411537	46.23805	-188.23674	30.246235	6.468416	6238.878066062927
111	-13.512091	4.815505	19.385244	-43.46583	-15.46506	4.709047	-9.367561	-24.696405	9.428302	9.6	555000	-31.343477	56.508476	35.458286	-193.02089	31.00316	6.523108	6298.476489067078
112	-13.337821	4.9496503	8.889441	-70.486275	-16.31606	4.1296186	-9.530244	-25.005379	9.596929	8.9	560000	-31.394093	57.05171	37.91918	-196.98328	31.004091	6.528289	6358.235891819
113	-13.311006	4.404829	0.9251793	-28.754204	-14.734897	2.3919873	-11.971724	-18.28182	9.553435	9.0	565000	-31.412886	57.22533	82.59943	-204.1265	31.059965	6.6469197	6418.089992761612
114	-13.827702	5.4615097	13.525028	-48.611977	-14.975565	4.7460814	-8.574096	-24.874977	9.727627	9.2	570000	-31.522013	58.0438	49.98017	-196.27283	31.134745	6.7501	6477.911304235458
115	-13.247189	5.5485606	-1.3574353	-88.14975	-14.431795	3.8988063	-8.803836	-21.210962	9.543893	9.2	575000	-31.015198	57.70949	40.653843	-194.74057	30.632189	6.4767475	6537.6032083034515
116	-13.797815	5.371653	-0.8538679	-58.264347	-17.480303	3.3817735	-12.125608	-22.684134	9.398497	9.2	580000	-30.476398	56.973248	40.766125	-192.10939	30.084621	6.3531337	6597.207096815109
117	-14.852927	7.0078387	2.4331782	-64.79231	-15.578977	4.194181	-10.049203	-23.373547	9.71068	9.1	585000	-30.281822	56.212906	58.636368	-193.3495	29.970644	6.31667	6657.073616027832
118	-14.19353	5.834147	6.2437344	-56.50194	-18.186417	6.374592	-7.3810906	-30.209259	9.633911	10.5	590000	-30.2102	56.51022	61.029217	-196.11678	29.91095	6.2552266	6716.562947750092
