Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
11	4419.2925	37.077892	4476.2227	4381.1606	4882.5103	102.12752	5071.0547	4660.1675	1000.0	1000.0	55000	199.87773	73.569084	312.2187	18.767723	199.87811	73.569534	311.69925	19.16911	200.40228	72.91407	308.9013	20.667961	1.773082	4.0623884	33.5099	-14.14625	-201.55902	2.388014	2.2596786	3.4553413	455.0769855976105
12	4591.335	175.22246	4832.5874	4297.9253	5004.3213	88.1675	5100.637	4832.0127	1000.0	1000.0	60000	221.48224	78.51405	331.61057	18.16269	221.48293	78.51435	331.8096	17.489706	221.94456	77.81939	332.06232	20.10485	1.9437264	4.0863276	35.91456	-13.882454	-223.11105	2.5751648	2.4583166	3.6810868	496.6157433986664
13	4597.962	160.80916	4745.912	4287.4536	4588.6616	1054.9749	5055.1323	1431.411	1000.0	1000.0	65000	240.77464	82.24366	349.6898	16.950352	240.77455	82.24455	348.27005	16.062355	241.15808	81.5257	348.91467	19.331692	2.1060152	4.151889	39.6715	-14.785679	-242.3267	2.7477543	2.6723886	3.9487095	539.4985227584839
14	4783.755	65.96138	4855.128	4658.823	5300.7056	82.86631	5461.6465	5146.2607	1000.0	1000.0	70000	258.3358	84.820366	365.8536	15.23783	258.33594	84.82077	367.26944	17.45456	258.66675	84.06749	365.90155	16.879375	2.319262	4.218838	38.223564	-12.541887	-259.83658	2.923226	2.8697515	4.165061	581.4531650543213
15	4930.7314	95.007416	5056.5264	4763.0767	5226.1787	51.639782	5333.9478	5148.329	1000.0	1000.0	75000	273.4733	87.30442	379.5718	15.642954	273.47318	87.30519	382.44977	17.82071	273.75888	86.54622	377.4248	18.540464	2.4032662	4.2683764	40.055183	-14.487264	-274.93774	2.971394	2.87251	4.2233205	623.3518896102905
16	4910.8286	35.951862	4949.406	4858.4946	5334.13	67.83189	5481.9287	5262.6343	1000.0	1000.0	80000	287.5905	88.47937	391.29086	17.720222	287.5909	88.479034	391.91748	15.197843	287.80698	87.70744	390.5704	18.980062	2.452498	4.2765837	44.439808	-14.148483	-288.95627	2.9841979	2.9149313	4.251878	665.485253572464
17	4964.0703	29.892962	5013.7954	4925.95	5301.7505	54.24451	5397.946	5226.3086	1000.0	1000.0	85000	299.7348	89.439835	409.4357	16.74762	299.7353	89.439865	410.1941	14.783136	299.90128	88.67568	404.6983	17.61176	2.4993844	4.2633286	46.751827	-13.197096	-301.02917	3.056067	2.9613461	4.275539	709.0985689163208
18	5025.1533	103.74164	5182.347	4863.0625	5321.7993	60.763706	5424.6055	5217.225	1000.0	1000.0	90000	310.32556	90.224625	415.71765	16.026237	310.3259	90.22482	416.13434	14.448242	310.46176	89.45324	415.4507	12.064576	2.551701	4.2480626	43.640343	-14.204663	-311.5765	3.0900578	3.024825	4.3749704	752.7628285884857
19	5087.4375	52.532883	5138.659	4994.96	5328.9995	92.35531	5483.2617	5208.714	1000.0	1000.0	95000	320.38467	90.47314	425.0188	13.890192	320.38464	90.47291	425.17978	15.733413	320.47565	89.70054	421.38074	13.742623	2.6279519	4.265571	40.64635	-14.907482	-321.57266	3.0244374	2.9737976	4.273828	797.0689241886139
20	5115.917	131.43973	5342.4746	4954.7314	5362.1064	425.71075	5572.705	4125.435	1000.0	1000.0	100000	329.68655	90.499596	428.62634	11.438944	329.68683	90.49946	428.27826	10.379731	329.74268	89.731575	425.91342	13.761229	2.7203383	4.279563	41.648346	-13.90597	-330.81284	3.0731688	3.030855	4.3549304	841.1230647563934
21	5281.1265	149.76595	5428.4443	5085.0947	5574.5522	111.62144	5779.9707	5370.8945	1000.0	1000.0	105000	337.6494	90.711624	437.3069	11.928782	337.64944	90.71148	432.29565	11.519726	337.68402	89.94343	429.8546	14.969656	2.740664	4.2712326	42.469666	-15.467937	-338.7546	3.0829906	3.0239305	4.2893944	885.1503472328186
22	5194.9326	41.43279	5248.523	5121.524	5690.702	86.26835	5817.643	5552.3276	1000.0	1000.0	110000	345.13855	90.154434	441.5676	10.080397	345.13892	90.15458	444.43115	10.717373	345.12958	89.38934	439.1074	12.264548	2.7143323	4.226886	38.221638	-13.32611	-346.1791	3.0341215	2.9807417	4.232281	928.8057444095612
23	5199.815	210.43428	5436.6694	4823.7764	5727.9814	97.78865	5914.1577	5583.6777	1000.0	1000.0	115000	351.23196	90.29794	442.7562	8.848613	351.23175	90.29797	443.91882	13.052162	351.18173	89.53988	442.44318	13.225594	2.7501433	4.2409916	50.39601	-13.0503025	-352.21826	3.1300254	3.1441243	4.294912	973.0423047542572
24	5295.2754	85.27734	5432.1587	5167.2285	5857.9326	97.85555	5991.324	5674.2705	1000.0	1000.0	120000	357.12943	89.9891	447.39673	8.215313	357.1296	89.98948	447.1643	12.318653	357.065	89.230896	445.845	12.053228	2.7786934	4.214759	37.176502	-12.479963	-358.09207	3.1671183	3.1287506	4.3792243	1016.7714536190033
25	3817.353	1980.8003	5570.3013	1301.289	5781.3887	85.30527	5900.52	5651.2754	1000.0	1000.0	125000	359.86478	94.6546	451.93164	-24.014063	359.86475	94.655235	452.9259	-15.4929905	359.77792	93.92813	452.35934	-29.06023	2.7458532	4.228102	41.077164	-12.674752	-360.80676	3.456396	3.4383035	4.6264935	1060.9411997795105
26	5380.439	117.27606	5529.024	5169.8213	5022.1396	1869.1146	6131.1616	790.9042	1000.0	1000.0	130000	363.46347	96.09105	455.95407	-48.02933	363.4637	96.09095	457.7369	-46.962498	363.35962	95.37423	454.92755	-50.775543	2.7568085	4.2341266	42.09699	-15.300758	-364.38895	3.529965	3.4562407	4.7310743	1105.9081587791443
27	5503.099	56.60665	5567.2075	5414.15	5830.5986	81.40596	5980.569	5706.8315	1000.0	1000.0	135000	368.29022	95.73982	462.80325	-58.724964	368.2903	95.74027	462.49808	-59.241005	368.14267	95.03189	458.92465	-63.66653	2.7863743	4.259151	42.39638	-15.395557	-369.19672	3.686885	3.615232	4.8801517	1149.950543165207
28	5599.7275	108.53474	5730.2993	5436.809	6062.7217	103.21277	6199.509	5906.0845	1000.0	1000.0	140000	373.22873	95.55441	468.57974	-63.314373	373.2287	95.55414	467.38205	-58.823692	373.10324	94.83421	468.17355	-42.53439	2.8731318	4.2481112	52.184414	-12.023897	-374.13474	3.4849656	3.4590883	4.7493067	1193.34290766716
29	5541.935	72.90246	5617.782	5412.0923	6190.4956	82.714096	6279.9185	6028.1157	1000.0	1000.0	145000	378.3793	95.28771	473.22256	-36.94842	378.37933	95.28825	471.35693	-31.385849	378.23087	94.57153	469.98718	-40.14929	2.9158287	4.226221	43.558422	-13.505538	-379.2543	3.5462945	3.5009196	4.7466784	1237.562702178955
30	5691.991	147.00452	5971.2285	5551.331	6234.1816	131.85931	6483.4497	6063.068	1000.0	1000.0	150000	383.1659	94.98419	491.3131	-30.46282	383.16592	94.984505	491.5907	-18.143068	383.0135	94.25232	486.6344	-13.779953	2.9576254	4.249238	50.351017	-14.206429	-384.0471	3.5215054	3.5114815	4.7306027	1281.6654722690582
31	5707.159	136.79646	5846.3066	5472.109	6383.6226	108.9741	6511.382	6190.3413	1000.0	1000.0	155000	388.35577	94.608795	493.0839	-61.197617	388.35565	94.60889	493.69385	-53.01104	388.1922	93.879486	490.71542	-41.654633	3.0176358	4.2466593	43.48542	-13.718348	-389.22046	3.573714	3.513237	4.74977	1325.0512042045593
32	5796.574	75.82287	5940.525	5715.793	6643.018	85.71228	6771.292	6464.6787	1000.0	1000.0	160000	393.32553	94.4983	495.17245	-45.2317	393.32587	94.49843	496.1935	-35.094727	393.16345	93.77545	494.2786	-42.77172	3.094872	4.228481	46.609894	-14.292693	-394.184	3.6122587	3.554341	4.7576165	1368.7545375823975
33	5334.683	1205.8911	6204.197	2946.4626	6690.2095	126.6831	6972.682	6478.4395	1000.0	1000.0	165000	397.10565	96.47111	501.78674	-76.00984	397.10568	96.4713	504.05414	-72.77022	396.92648	95.77968	500.20206	-73.371635	3.1322947	4.2225475	45.01458	-13.347641	-397.9792	3.801537	3.738121	4.9326496	1412.9018726348877
34	6007.171	198.11198	6193.7114	5666.51	6312.962	82.072464	6500.3433	6209.1357	1000.0	1000.0	170000	401.83777	96.86152	505.00674	-96.67929	401.8375	96.86193	506.08408	-87.00883	401.65616	96.16801	505.10095	-81.470184	3.1739116	4.204827	39.246933	-13.027788	-402.7074	3.880918	3.8480942	4.977525	1457.060976266861
35	6078.4756	120.95383	6287.155	5912.645	6413.4014	105.25922	6632.1143	6263.4976	1000.0	1000.0	175000	406.36853	97.26978	512.93207	-72.33459	406.36862	97.270424	512.58826	-71.38566	406.1685	96.5937	513.9049	-72.14663	3.284003	4.2201385	41.736725	-12.646292	-407.23886	4.101572	4.0566516	5.265186	1500.0217008590698
36	5110.327	1273.4187	6299.433	2721.5042	6713.3	74.440025	6870.651	6575.0684	1000.0	1000.0	180000	410.95813	98.14662	522.7773	-59.933323	410.95813	98.14652	523.34564	-61.245365	410.75967	97.4686	517.9868	-71.25956	3.3442144	4.232889	53.50397	-13.787737	-411.84076	4.35321	4.2831197	5.488536	1543.9684057235718
37	6084.322	594.2558	6593.3984	4938.4434	6753.9463	91.22958	6955.1987	6645.0923	1000.0	1000.0	185000	414.7409	99.98248	531.93835	-61.363842	414.7412	99.98209	529.045	-60.675304	414.55508	99.30944	523.55865	-76.062744	3.4128883	4.2760477	55.072224	-13.943689	-415.63898	4.7566967	4.685703	5.9108353	1588.6617822647095
38	5292.9937	2309.0623	6650.1636	689.41034	6820.161	132.39377	7064.842	6559.5156	1000.0	1000.0	190000	417.08475	104.288956	543.6351	-183.52426	417.0845	104.289474	541.48987	-150.98907	416.88153	103.61783	538.07965	-159.28645	3.4359488	4.3184667	51.534725	-11.97787	-418.0029	5.2909994	5.282771	6.4897337	1633.2469146251678
39	5143.495	2441.0989	6520.845	267.7447	7317.3477	127.51605	7470.66	7110.1636	1000.0	1000.0	195000	419.80573	107.58386	543.5813	-142.28986	419.80585	107.584175	541.7687	-142.97397	419.60086	106.93608	543.98004	-163.0634	3.512153	4.337241	54.695225	-17.109903	-420.7484	5.3913665	5.4039826	6.574668	1677.7776634693146
40	6532.401	133.39261	6702.633	6362.774	6846.3096	96.28095	7029.688	6683.5903	1000.0	1000.0	200000	424.60718	108.744415	546.4852	-120.46212	424.60684	108.7454	548.4517	-146.44083	424.41342	108.07239	546.9342	-124.182785	3.6172817	4.3367295	56.023533	-13.355661	-425.557	5.441479	5.4221697	6.5350156	1722.1519403457642
41	6538.128	186.02106	6817.6333	6256.3496	7044.686	96.04544	7193.0435	6922.412	1000.0	1000.0	205000	429.9106	108.59763	572.73584	-110.99105	429.91068	108.59746	570.08844	-139.79791	429.72818	107.92519	567.80115	-141.7515	3.7017183	4.3633046	52.40013	-16.633232	-430.8817	5.3285565	5.305973	6.59035	1766.8454208374023
42	6427.242	149.16058	6696.225	6263.304	6233.877	2051.4048	7562.888	2024.7866	1000.0	1000.0	210000	435.3526	108.23482	575.07025	-135.66638	435.3527	108.23504	574.5067	-125.73463	435.147	107.574524	572.7163	-134.45161	3.7640028	4.335348	52.073414	-14.16199	-436.31665	5.6183257	5.558288	6.7649565	1811.7355787754059
43	6626.675	110.10391	6826.1484	6527.521	6593.2905	1356.5134	7182.1216	2540.308	1000.0	1000.0	215000	439.69986	108.58722	579.0716	-124.24026	439.6997	108.587906	579.136	-96.701065	439.462	107.9032	573.9112	-142.34387	3.78814	4.340978	57.493835	-14.103335	-440.65536	5.8072424	5.696201	6.879008	1856.3655517101288
44	6834.2705	116.02585	7009.5435	6725.3027	7249.6123	127.64158	7444.9487	7065.772	1000.0	1000.0	220000	444.7742	108.7817	584.0282	-116.907	444.7741	108.78214	582.6912	-127.32872	444.58987	108.09041	580.99915	-115.424065	3.8819928	4.3849206	54.08116	-11.869108	-445.76215	5.7290406	5.7260146	6.9042463	1901.2462120056152
45	6841.343	145.25827	7037.6562	6656.075	7427.147	82.10183	7536.8413	7232.8174	1000.0	1000.0	225000	449.8916	109.15947	588.21716	-104.98113	449.89136	109.16134	586.9359	-98.77073	449.68604	108.475975	588.00903	-90.96056	3.926274	4.3804317	51.751053	-14.186883	-450.8714	5.96591	5.9247274	7.138111	1945.9755580425262
46	5543.064	1933.6813	7310.201	2497.3372	7233.835	74.78973	7332.231	7076.0024	1000.0	1000.0	230000	454.21274	110.33157	591.5311	-107.070656	454.21277	110.33138	591.86725	-98.83895	454.0057	109.644844	589.489	-123.00089	4.02901	4.392899	56.77533	-14.397566	-455.2017	6.101494	6.0881085	7.332553	1990.7646293640137
47	6159.7114	1833.7843	7405.232	2528.58	8055.8306	1037.5508	8514.256	4954.6177	1000.0	1000.0	235000	456.35544	114.67672	607.2979	-131.10931	456.3557	114.67591	608.66943	-122.41595	456.14243	114.01114	604.6777	-147.53171	4.032197	4.3993225	57.08916	-13.170636	-457.3772	6.882334	6.889689	7.944484	2035.4464929103851
48	7306.811	372.59515	7888.344	6798.916	7195.341	83.02253	7282.083	6997.1	1000.0	1000.0	240000	461.23953	115.616066	609.7881	-173.05869	461.23978	115.61595	611.22394	-167.0364	461.01373	114.94463	609.8763	-160.1277	4.1374545	4.397577	53.93883	-17.084087	-462.2592	7.167807	7.0666947	8.377642	2081.671667575836
49	7183.4023	254.58887	7540.6196	6886.733	8060.44	84.92545	8207.78	7942.0327	1000.0	1000.0	245000	465.669	116.97121	619.18	-132.78767	465.669	116.97126	618.1757	-130.37856	465.46826	116.29421	617.8107	-124.617714	4.246852	4.434131	55.606194	-15.985145	-466.7516	7.288594	7.364636	8.638292	2127.2591524124146
50	6934.046	699.34485	7704.909	5616.2524	7900.0146	82.06984	8029.7344	7775.14	1000.0	1000.0	250000	471.2015	117.162766	624.43933	-170.80725	471.20132	117.16263	627.33685	-171.49228	470.99927	116.47237	620.63257	-171.61636	4.3407526	4.46934	52.608013	-13.36165	-472.28046	7.7935357	7.8596525	8.834821	2172.567007780075
51	6571.7603	1336.3794	7735.296	4023.3958	7813.91	80.5575	7917.354	7663.197	1000.0	1000.0	255000	475.57892	117.758316	630.0817	-208.05296	475.5787	117.75931	628.5916	-156.04425	475.36206	117.06875	626.0687	-175.05228	4.3809366	4.4482026	50.10407	-13.603789	-476.6757	8.197001	8.129495	9.135805	2218.972002506256
52	7457.3975	148.29501	7717.4453	7257.6675	8322.584	132.71725	8548.453	8067.004	1000.0	1000.0	260000	479.9909	119.68704	639.2394	-136.12881	479.99115	119.6869	638.4889	-134.14703	479.77002	119.009705	637.4474	-147.02022	4.4318476	4.497982	69.65597	-12.691945	-481.08246	8.702914	8.628602	9.498363	2264.734966278076
53	7764.374	126.959496	7951.64	7587.462	7547.1226	1909.314	8649.0205	3289.5872	1000.0	1000.0	265000	485.02396	120.22535	644.5933	-88.393684	485.02393	120.22603	647.34424	-89.2767	484.82053	119.538704	642.19635	-106.61717	4.643365	4.5046535	55.616318	-14.730462	-486.1179	8.427284	8.52118	9.52776	2310.866131067276
54	7876.474	86.48818	7966.734	7749.3975	8381.901	121.024864	8545.381	8181.6655	1000.0	1000.0	270000	490.85837	120.76383	660.267	-147.67027	490.85843	120.76434	657.4069	-130.36891	490.64	120.06669	657.2349	-203.58995	4.577202	4.4520745	51.075768	-12.824446	-491.9528	8.355076	8.181665	9.246903	2356.9708247184753
55	7939.65	99.353676	8083.5317	7811.81	8709.861	98.310005	8894.851	8575.981	1000.0	1000.0	275000	495.4626	121.90761	665.5292	-116.795265	495.46204	121.908844	664.99567	-137.88425	495.23346	121.19916	663.1827	-131.5229	4.658236	4.4416356	53.34996	-14.552006	-496.55215	8.33864	8.359148	9.10948	2402.9585371017456
56	8014.5493	117.90817	8189.6333	7852.9463	8848.42	113.49102	9009.891	8648.384	1000.0	1000.0	280000	501.21185	122.76828	669.0703	-146.60507	501.21213	122.76904	669.36664	-119.747246	501.00708	122.045	669.93146	-135.67047	4.811154	4.491753	54.576164	-13.522961	-502.3567	9.090711	8.890139	10.053882	2448.116457462311
57	8019.112	251.99294	8397.147	7621.1475	8750.578	252.37303	9139.89	8192.581	1000.0	1000.0	285000	506.94968	123.948395	684.9931	-167.75117	506.94904	123.94798	686.8393	-151.70244	506.75238	123.235794	685.454	-159.0796	4.8856864	4.509933	58.106445	-12.658628	-508.12134	8.627543	8.697242	9.68868	2493.240381717682
58	7845.354	269.0926	8099.8926	7369.124	8992.261	81.26227	9108.382	8787.43	1000.0	1000.0	290000	512.3264	124.83546	691.9372	-149.70993	512.3269	124.83554	692.2757	-122.80343	512.1295	124.10613	690.01825	-109.91481	4.946008	4.5200853	54.883183	-15.587233	-513.5047	9.023186	8.914187	9.883938	2538.934311389923
59	8337.26	127.97953	8538.359	8159.091	8902.428	83.08769	9043.405	8771.0205	1000.0	1000.0	295000	518.2288	125.62314	701.97504	-142.77606	518.22845	125.62503	703.8377	-186.60857	518.048	124.87082	700.55316	-126.51468	5.0251813	4.5224347	72.48866	-15.016872	-519.4562	9.218115	9.114784	10.338748	2585.157597541809
60	7509.478	1780.5386	8607.327	3957.2559	8905.926	186.98386	9297.632	8669.639	1000.0	1000.0	300000	524.032	126.76872	704.57684	-104.94263	524.03156	126.76951	706.1894	-113.98644	523.856	126.03109	705.39716	-113.613785	5.074352	4.561437	66.23133	-11.418276	-525.25494	9.622853	9.710071	10.356971	2631.0318188667297
61	8269.338	464.9753	8805.877	7485.2495	9228.274	87.18447	9387.815	9085.854	1000.0	1000.0	305000	528.9994	128.16167	712.7636	-95.28696	528.9994	128.16269	711.40564	-130.09947	528.8077	127.40837	712.2843	-124.61528	5.1496186	4.6192665	58.245907	-11.635404	-530.2203	9.502719	9.485726	10.440332	2677.021064758301
62	6921.947	3079.2742	8773.345	775.2093	8456.602	136.33205	8804.38	8289.332	1000.0	1000.0	310000	534.0196	130.18478	715.69867	-119.27877	534.0197	130.18517	716.33307	-125.69556	533.80554	129.4451	715.45355	-140.91153	5.154045	4.563839	53.067734	-12.438099	-535.2354	10.1593	10.158296	11.038045	2723.8160417079926
63	8344.317	239.17229	8593.492	7924.852	9208.119	162.62418	9454.753	8897.387	1000.0	1000.0	315000	537.3887	133.07576	721.94183	-150.02412	537.3877	133.07803	722.7901	-195.5176	537.188	132.3355	723.9604	-247.0326	5.200308	4.561989	58.455143	-12.879684	-538.63275	10.693802	10.723197	11.3542	2769.806113243103
64	8541.439	191.49826	8809.497	8220.545	8691.908	177.54736	8882.093	8308.522	1000.0	1000.0	320000	543.0998	133.80826	726.2321	-205.62724	543.10016	133.80807	728.88336	-169.55794	542.90204	133.06087	727.40704	-133.45383	5.2535005	4.606961	62.019943	-12.279466	-544.3617	10.6069975	10.477028	11.334392	2816.632986307144
65	8217.404	487.44342	8618.003	7269.7915	9080.17	71.39076	9185.937	8952.983	1000.0	1000.0	325000	547.94604	134.89876	733.2573	-177.0681	547.94617	134.89986	735.8788	-209.01257	547.73755	134.14046	733.68854	-159.00063	5.285914	4.5757647	64.48078	-13.460562	-549.19763	10.6876335	10.582919	11.512221	2862.9797337055206
66	8717.148	241.1452	9063.539	8448.998	8010.3335	1373.2059	8762.655	3975.2466	1000.0	1000.0	330000	552.6952	135.64267	750.8411	-171.08685	552.69495	135.64311	751.2965	-176.76964	552.50574	134.86278	755.9047	-161.96614	5.3255324	4.5661	55.320946	-14.57324	-553.9759	11.269969	11.04044	11.925713	2909.709869861603
67	8644.039	420.25653	9005.276	7908.047	9418.029	146.46617	9584.376	9137.968	1000.0	1000.0	335000	557.59375	136.15292	757.422	-233.75693	557.59375	136.15411	759.7161	-179.46994	557.3999	135.37389	754.453	-175.30164	5.3767033	4.564399	54.155075	-11.875793	-558.87683	10.922201	10.749733	11.424453	2956.6695523262024
68	8684.247	229.41327	8975.58	8309.823	8906.947	150.33888	9102.453	8704.6455	1000.0	1000.0	340000	562.8242	137.0792	760.36444	-153.89139	562.82416	137.07993	761.6334	-121.561844	562.626	136.29546	761.486	-127.51024	5.4032903	4.5981092	56.367012	-13.488953	-564.0989	10.950592	10.941582	11.610269	3002.8076186180115
69	8782.986	287.1865	9016.678	8235.6045	9816.835	115.18465	10043.356	9679.566	1000.0	1000.0	345000	567.8627	137.95879	767.2225	-134.08495	567.8626	137.9589	767.8957	-107.3338	567.6721	137.16272	765.77875	-127.28572	5.420764	4.569272	56.853245	-12.762398	-569.1345	10.52782	10.526797	11.683551	3049.5204787254333
70	8600.231	456.17886	9321.972	8077.343	8686.829	186.00735	9029.114	8446.512	1000.0	1000.0	350000	572.6437	138.56644	771.9311	-96.8871	572.6435	138.5665	770.946	-79.00081	572.4628	137.7467	768.3956	-98.790764	5.447429	4.5630474	59.895393	-13.466878	-573.9195	10.907603	10.884206	11.863027	3096.8838527202606
71	8470.4795	439.7781	9051.259	7902.461	9176.542	182.92943	9460.436	8813.816	1000.0	1000.0	355000	577.7624	138.5521	788.1795	-147.74318	577.76245	138.55312	790.78467	-112.317535	577.5737	137.73828	784.9468	-76.57413	5.5112896	4.56118	56.02984	-11.836402	-579.0325	11.091817	10.943626	11.769178	3143.8407697677612
72	8968.921	460.43448	9775.589	8386.148	9689.889	136.65034	9876.184	9447.437	1000.0	1000.0	360000	582.4542	138.69374	792.5878	-69.80528	582.454	138.69453	791.70953	-85.53217	582.28326	137.88246	788.17944	-91.35835	5.535356	4.573045	55.85681	-14.883186	-583.73334	10.560664	10.614774	11.340591	3190.537529230118
73	9181.055	274.77646	9643.915	8897.127	9690.877	116.18259	9881.633	9510.52	1000.0	1000.0	365000	587.17426	140.48392	794.6895	-115.55893	587.1744	140.48381	798.26227	-134.75827	586.9882	139.67009	794.9431	-167.55592	5.5323954	4.5653176	58.04688	-11.258449	-588.4402	10.547295	10.472844	11.368378	3236.9528284072876
74	9169.088	298.26318	9661.631	8760.474	9914.252	175.21988	10147.368	9578.923	1000.0	1000.0	370000	592.1163	140.16379	814.6915	-122.199844	592.11597	140.16684	815.1659	-162.09384	591.9339	139.30974	817.7831	-158.46217	5.657697	4.59136	61.053684	-14.082587	-593.4429	11.934253	11.674504	12.530166	3283.9289784431458
75	8198.377	2099.827	9328.698	4000.4915	8776.98	1226.7305	9649.3545	5561.903	1000.0	1000.0	375000	595.799	143.09187	821.6123	-157.06998	595.7989	143.09172	822.96814	-112.176414	595.61285	142.28447	815.5894	-164.42879	5.658692	4.586046	57.996597	-11.506506	-597.12225	11.786718	11.913342	12.501843	3331.091812849045
76	8744.128	306.26788	9014.515	8237.293	9807.754	182.19527	10194.595	9426.951	1000.0	1000.0	380000	599.9724	144.51157	824.7235	-127.54047	599.9725	144.51332	825.1907	-116.16402	599.75714	143.68948	822.22003	-145.9779	5.666213	4.548415	64.527084	-14.676085	-601.301	12.504665	12.414658	13.085661	3379.0148437023163
77	9220.619	275.9619	9597.453	8820.464	9778.606	163.06282	10031.789	9440.032	1000.0	1000.0	385000	603.68933	144.91806	829.95636	-148.89534	603.68945	144.919	828.87573	-147.63895	603.4784	144.08281	829.0827	-105.08351	5.7389936	4.5710073	49.493793	-12.36533	-604.991	11.898202	11.696512	12.477372	3427.5328528881073
78	8693.966	474.31757	9301.013	7957.545	9942.939	143.55905	10146.604	9673.921	1000.0	1000.0	390000	608.2928	145.40459	831.8472	-129.73102	608.29236	145.40547	834.02216	-137.06126	608.09283	144.58531	833.28656	-128.71341	5.75041	4.5932083	58.24036	-14.229897	-609.6071	11.602646	11.662087	12.057127	3476.06849360466
