Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
32	4163.757	233.15306	4482.429	3864.0686	4115.1333	1360.1478	4823.4604	92.862724	1000.0	1000.0	160000	429.61475	72.38146	530.4047	131.36688	-431.4259	14.337139	1929.7199144363403
33	4498.452	158.05952	4632.8755	4210.523	4498.9067	159.16373	4752.503	4305.692	1000.0	1000.0	165000	436.20462	70.05466	540.1667	145.01927	-438.0314	15.106612	1991.4850325584412
34	4162.841	616.91595	4617.743	2946.0588	4033.9028	1032.0936	4738.9824	1145.4521	1000.0	1000.0	170000	441.93893	69.824844	546.13776	143.40735	-443.7207	14.992308	2048.9917776584625
35	3939.338	522.3183	4433.8174	2959.1362	4865.568	99.3823	5003.286	4669.04	1000.0	1000.0	175000	445.71942	73.22623	548.03265	132.00414	-447.4575	15.795244	2110.9685311317444
36	4586.5796	347.23807	4862.66	3902.1301	5164.0483	90.63372	5402.475	5063.9746	1000.0	1000.0	180000	449.7314	77.68663	561.34814	136.43169	-451.511	16.741888	2174.1524000167847
37	4896.4053	200.61665	5110.8784	4607.798	5030.787	235.33957	5276.9707	4474.454	1000.0	1000.0	185000	455.93784	81.68173	571.84985	133.46771	-457.771	18.201412	2237.5504908561707
38	5083.6367	226.6065	5306.405	4646.5728	5044.8945	180.55377	5385.0356	4701.2026	1000.0	1000.0	190000	465.44537	82.25044	582.3878	137.89178	-467.4385	18.34141	2300.3413741588593
39	5075.673	211.74998	5255.1426	4673.83	5124.456	108.52339	5333.3003	4921.6963	1000.0	1000.0	195000	474.69296	81.98165	593.0514	146.989	-476.71024	18.683722	2361.23765707016
40	5134.8584	237.89433	5392.039	4755.4424	5367.283	71.01171	5470.6143	5237.5747	1000.0	1000.0	200000	485.31213	81.08573	603.51373	175.5893	-487.3629	19.55996	2422.8379487991333
41	5203.655	144.32086	5394.886	4958.102	5500.1274	119.04202	5683.9956	5344.0225	1000.0	1000.0	205000	494.61887	81.54129	608.07056	160.29597	-496.6811	19.437666	2485.1754961013794
42	5408.524	150.45193	5650.1323	5202.983	5702.199	98.143585	5885.0254	5504.297	1000.0	1000.0	210000	503.66183	83.60168	628.54944	161.58118	-505.7458	20.79412	2548.635309934616
43	5251.6533	422.1474	5668.748	4449.079	5537.6084	67.5214	5627.9204	5411.7524	1000.0	1000.0	215000	513.46545	86.245865	640.824	158.8852	-515.68933	21.722515	2611.799165725708
44	5521.507	270.49136	5736.8936	4996.2695	6175.1543	94.45224	6381.902	5997.356	1000.0	1000.0	220000	526.4729	86.62497	653.11646	177.71892	-528.8022	23.716793	2674.5903012752533
45	5890.0327	171.0926	6042.301	5565.6187	6013.247	63.38693	6089.6504	5921.475	1000.0	1000.0	225000	538.4304	87.16456	675.9291	189.49652	-540.754	23.486015	2737.4534595012665
46	5874.8784	159.83089	6178.3306	5720.424	6106.716	120.481705	6324.71	5905.962	1000.0	1000.0	230000	550.41327	89.16815	685.2713	179.2487	-552.8532	24.41977	2799.732587814331
47	5751.0327	330.2527	6131.9033	5169.535	6157.1313	56.447002	6221.1084	6042.9014	1000.0	1000.0	235000	563.8335	89.690155	697.99207	195.67505	-566.3414	24.89737	2862.3510246276855
48	5970.2256	71.409134	6066.7197	5863.238	6289.2803	92.0169	6457.8433	6147.5215	1000.0	1000.0	240000	576.1822	90.78274	716.5124	218.35036	-578.6881	24.940138	2926.4501564502716
49	6007.2515	195.62578	6271.866	5754.1494	5891.2725	823.2603	6515.977	3546.055	1000.0	1000.0	245000	587.6047	90.918625	726.38965	227.33798	-590.1611	25.562931	2990.795220375061
50	6286.817	74.10217	6363.774	6168.542	5879.755	162.8184	6179.5566	5616.315	1000.0	1000.0	250000	598.9644	91.08148	734.86755	211.1803	-601.5464	25.074326	3055.193204641342
51	6105.7866	195.75192	6421.9297	5819.739	6275.304	312.14072	6957.4336	5892.9517	1000.0	1000.0	255000	608.19507	93.118675	748.3574	192.00728	-610.7548	25.03838	3120.153353691101
52	5878.132	128.02473	6091.371	5713.309	6827.2524	131.19325	7014.367	6600.648	1000.0	1000.0	260000	616.986	93.09976	756.28345	200.99261	-619.56055	26.475374	3184.643210172653
53	6104.665	166.2505	6395.1675	5908.014	6804.221	126.60136	6988.3096	6603.6387	1000.0	1000.0	265000	625.5756	94.24967	767.46484	224.2065	-628.2208	26.55317	3248.389637231827
