Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
67	-330.46167	187.5398	-23.785547	-498.86127	1000.0	-36.817547	11.448616	1.6941967	-54.516396	272000	3.0994416e-09	322.6303	-0.061735634	-83.0509	0.0088150725	0.0	324.98978996276855
68	-372.53485	39.229343	-332.66608	-428.4043	1000.0	-32.678005	14.085031	5.165719	-50.091026	276000	0.0	274.35806	-0.06256513	-45.350174	0.008823109	0.0	329.6949381828308
69	-259.76492	89.43208	-196.79149	-414.18402	1000.0	-26.307678	12.421202	14.484325	-51.53734	280000	-3.8146974e-09	214.45438	-0.060547657	-50.15886	0.008915051	0.0	334.28863978385925
70	-395.73218	110.402885	-288.7348	-573.4009	1000.0	-30.616367	13.161515	3.4413598	-52.113842	284000	-1.168251e-08	299.98203	-0.06284253	-76.10809	0.008851431	0.0	339.36866426467896
71	-319.27057	86.01722	-185.39131	-423.104	1000.0	-33.33454	11.226057	13.533481	-50.373974	288000	-2.8252602e-08	298.6322	-0.06681008	-43.17177	0.008846672	0.0	343.80580282211304
72	-278.0122	107.49196	-95.98364	-372.4063	1000.0	-29.082975	12.474143	23.20455	-52.420303	292000	-4.053116e-09	298.57556	-0.06000175	-44.40422	0.0087735215	0.0	348.39149379730225
73	-350.4799	83.21665	-239.97946	-439.89426	1000.0	-30.310377	12.346071	8.499858	-46.82154	296000	9.179115e-09	238.70963	-0.06385641	-30.981064	0.008916859	0.0	353.24709367752075
74	-358.85352	88.25885	-267.87454	-449.23718	1000.0	-33.633068	12.203442	4.522302	-47.826622	300000	1.6212464e-08	161.65044	-0.06643875	-18.537994	0.008881462	0.0	357.7629187107086
75	-351.54062	119.605774	-164.65125	-473.6048	1000.0	-31.90189	10.690691	0.06528062	-46.362057	304000	1.45435335e-08	258.0037	-0.06435046	-32.726227	0.00890995	0.0	362.03503155708313
76	-287.7567	99.059944	-148.01941	-426.57562	1000.0	-33.477474	12.172089	0.98448426	-52.048862	308000	7.629395e-09	249.86806	-0.06230578	-49.949844	0.008889081	0.0	366.61503767967224
77	-246.2241	77.48801	-128.57256	-324.1207	1000.0	-24.707497	12.712504	12.11096	-46.823296	312000	-2.026558e-09	279.40506	-0.061726555	-33.22644	0.008888793	0.0	370.9314076900482
78	-299.90756	104.533585	-184.89368	-440.13843	1000.0	-24.332829	13.947355	12.742241	-50.02731	316000	-8.8214875e-09	295.4093	-0.0608833	-54.331177	0.00886543	0.0	375.8394377231598
79	-330.3638	65.54324	-281.8074	-443.2813	1000.0	-30.593227	11.202605	1.6461124	-50.39715	320000	-4.148483e-08	242.64738	-0.061937515	-35.037918	0.008883641	0.0	380.717973947525
80	-382.18164	69.295204	-269.52905	-456.40347	1000.0	-36.438663	7.8609695	6.6655707	-47.476074	324000	-2.503395e-09	162.68185	-0.06883858	-36.98065	0.008877252	0.0	385.98722434043884
81	-243.72733	113.530655	-87.613205	-399.3678	1000.0	-26.619217	14.272808	14.606362	-46.772682	328000	-1.1742115e-08	200.17157	-0.06918686	-38.070282	0.008967266	0.0	390.63688015937805
82	-350.60138	148.05779	-126.24761	-505.8641	1000.0	-22.072344	14.346061	13.162519	-47.05367	332000	1.3947487e-08	441.4062	-0.06346001	-157.84271	0.008986091	0.0	395.1910560131073
83	-212.56277	94.515	-134.64676	-367.38297	1000.0	-25.797255	12.130051	5.989273	-51.034744	336000	-1.3113022e-08	290.6947	-0.057536423	-69.408615	0.008916668	0.0	400.23659014701843
84	-270.75098	138.4184	-102.07715	-440.99652	1000.0	-27.002851	16.691893	11.72213	-56.131203	340000	-1.7881394e-08	257.91275	-0.06409248	-56.06447	0.008988406	0.0	405.072402715683
85	-199.03964	147.47177	-27.359118	-350.87195	1000.0	-16.042429	14.590803	15.421778	-53.071	344000	-3.0994416e-09	320.8628	-0.05968584	-59.715942	0.008809113	0.0	409.98306584358215
86	-260.7959	58.74053	-178.5797	-323.88657	1000.0	-24.643051	15.469322	13.343832	-54.003258	348000	1.6212464e-08	257.42386	-0.06347654	-53.37108	0.008844954	0.0	414.9439368247986
87	-225.11075	134.69203	-31.119608	-353.0031	1000.0	-23.886332	11.940902	4.093647	-46.622208	352000	2.3841857e-09	264.00824	-0.061483126	-81.4474	0.008834828	0.0	419.6173028945923
88	-249.21487	186.68048	-64.17303	-550.6013	1000.0	-20.809801	18.069605	27.466825	-54.495728	356000	8.8214875e-09	198.97525	-0.06168653	-51.674805	0.008915865	0.0	424.3439185619354
89	-182.22858	70.35612	-113.69056	-290.66226	1000.0	-16.404858	15.040229	17.716309	-48.682823	360000	-6.198883e-09	310.02316	-0.0610717	-56.190704	0.008849184	0.0	428.7753462791443
90	-312.29736	111.45978	-129.39716	-421.27896	1000.0	-23.650194	14.1954365	14.8564205	-47.276306	364000	-1.525879e-08	341.25275	-0.059670772	-77.81406	0.00886845	0.0	433.69903898239136
91	-269.51736	121.74387	-116.14252	-401.64746	1000.0	-28.943872	14.132867	21.740997	-50.379757	368000	1.0490417e-08	205.17238	-0.06480743	-63.907806	0.008908812	0.0	438.44684290885925
92	-243.26733	103.17491	-146.46832	-393.66022	1000.0	-16.811924	14.758173	14.9469	-46.67786	372000	7.152557e-09	412.1809	-0.061807685	-104.64328	0.008876842	0.0	443.030868768692
93	-305.79294	173.1445	-12.464196	-433.66196	1000.0	-29.918144	13.476751	7.773382	-49.282715	376000	-1.847744e-08	214.8545	-0.0644015	-44.540024	0.008907585	0.0	447.3530423641205
94	-91.0766	85.991104	-4.8589826	-231.60963	1000.0	-13.799813	15.092329	31.503363	-50.516495	380000	1.9073487e-09	260.48053	-0.06127065	-59.891037	0.008816673	0.0	452.00009965896606
95	-174.92278	72.3279	-73.321495	-277.5287	1000.0	-12.368228	15.392513	27.51989	-47.85734	384000	-1.680851e-08	336.468	-0.057877485	-74.8544	0.008827391	0.0	456.40139865875244
96	-210.24832	71.5922	-152.8073	-331.9857	1000.0	-17.422085	13.73905	18.941765	-50.018246	388000	3.5762786e-09	347.39462	-0.060435567	-68.48361	0.008942045	0.0	461.23492980003357
97	-297.95764	100.13366	-143.11392	-396.22372	1000.0	-24.956465	10.241867	17.945112	-46.14897	392000	-3.0994416e-09	217.67119	-0.06166248	-59.208405	0.00888938	0.0	465.79182386398315
98	-260.51138	65.41937	-183.9648	-332.18613	1000.0	-23.891785	13.055556	7.970176	-45.99973	396000	-8.8214875e-09	204.22021	-0.061991718	-31.385483	0.008859977	0.0	470.09557342529297
99	-106.569626	47.509846	-38.5377	-158.21404	1000.0	-14.987838	8.9038725	18.296835	-41.92472	400000	-5.00679e-09	326.97824	-0.060139593	-63.783875	0.009043758	0.0	474.7457160949707
100	-211.77037	151.76031	0.5441749	-426.18195	1000.0	-18.85094	14.574431	20.422132	-45.593662	404000	3.8146974e-09	305.99863	-0.062411893	-61.483444	0.008960489	0.0	479.9505925178528
101	-256.9074	131.89938	-88.09056	-389.81107	1000.0	-17.343142	15.787934	32.487885	-49.47099	408000	-2.5749207e-08	359.65887	-0.06151087	-160.34587	0.008962517	0.0	484.3907039165497
102	-156.41492	177.86388	10.183077	-433.53452	1000.0	-16.391472	12.419617	15.262419	-56.654514	412000	-2.4080277e-08	413.13718	-0.05800025	-65.97623	0.008897243	0.0	489.0145208835602
103	-287.68396	93.30073	-140.1694	-398.99713	1000.0	-21.570692	16.322128	21.9157	-56.575523	416000	0.0	385.29807	-0.060908973	-116.91531	0.008891243	0.0	493.79386854171753
104	-137.23232	105.57021	27.242035	-267.15863	1000.0	-23.849083	10.134468	12.975224	-50.968987	420000	4.529953e-08	338.8275	-0.062212903	-165.83076	0.008960596	0.0	498.7234935760498
105	-84.968285	97.21065	64.5485	-203.55466	1000.0	-11.938518	12.318185	18.352299	-44.00658	424000	2.682209e-08	271.5695	-0.058523227	-41.904205	0.008896497	0.0	503.24573159217834
106	-129.23624	113.352295	-19.8972	-319.3097	1000.0	-10.168899	11.701741	24.610159	-43.13606	428000	9.417534e-09	451.41757	-0.058494914	-92.438385	0.008892901	0.0	507.7911489009857
107	-259.57935	196.46841	-60.51893	-459.56726	1000.0	-18.071558	18.250206	45.09977	-56.077515	432000	1.7166137e-08	469.15958	-0.05860847	-163.47745	0.00893502	0.0	512.5507338047028
108	-151.84094	138.11687	-18.582146	-346.4088	1000.0	-16.42558	14.213584	16.385305	-55.809208	436000	-1.168251e-08	377.88275	-0.057847843	-67.1723	0.008840569	0.0	517.1187009811401
109	-159.88333	121.38863	-56.90051	-363.83456	1000.0	-14.644306	14.620094	26.145645	-52.00811	440000	1.859665e-08	293.20807	-0.057541247	-57.336197	0.008973781	0.0	521.5487868785858
110	-16.90763	65.488625	60.42854	-91.799164	1000.0	-6.26989	8.78895	22.578735	-44.470463	444000	1.1205673e-08	200.1287	-0.057605572	-45.519592	0.0089961225	0.0	526.7631673812866
111	-73.36948	28.332897	-53.28917	-122.0434	1000.0	-4.0875597	7.890906	25.51886	-35.47455	448000	1.1444092e-08	199.87044	-0.05831241	-35.57939	0.008934124	0.0	531.494143486023
112	-167.01271	132.89108	-21.59076	-369.23724	1000.0	-10.648039	12.541953	17.60608	-48.13224	452000	3.8146974e-09	322.22726	-0.06081377	-104.16809	0.008878275	0.0	536.0871398448944
113	-111.12605	90.44434	14.980814	-207.71342	1000.0	-12.698153	8.571127	16.020563	-37.433144	456000	-1.4424324e-08	228.39806	-0.060668178	-42.988983	0.008894709	0.0	540.5615699291229
114	-66.711975	56.55527	9.921006	-140.2378	1000.0	-7.9737344	7.251094	21.12068	-44.445545	460000	-1.192093e-10	357.59088	-0.059379984	-55.755463	0.009093944	0.0	545.1373572349548
115	-32.560585	84.02285	75.88749	-157.57007	1000.0	-6.846585	9.07094	31.720333	-38.101543	464000	2.4676323e-08	295.38022	-0.059057236	-50.53128	0.009033788	0.0	550.0506942272186
116	-307.04922	172.71562	-53.51791	-512.83734	1000.0	-20.177393	16.209885	25.045761	-51.278217	468000	-1.7166137e-08	410.89218	-0.061862394	-161.92789	0.00900256	0.0	554.7148652076721
117	-115.4678	160.01045	89.302246	-322.60223	1000.0	-13.319158	17.824564	22.292698	-62.72973	472000	-1.9073486e-08	307.77426	-0.059929706	-60.458298	0.008940395	0.0	559.4729461669922
118	-13.419223	106.733604	105.33852	-174.17387	1000.0	-5.2172003	8.684512	27.768284	-44.95155	476000	2.026558e-08	290.88208	-0.058450144	-62.359375	0.009042799	0.0	564.0776791572571
119	-56.500477	170.29324	76.76742	-345.79352	1000.0	-6.4729633	15.640798	25.419548	-48.786877	480000	-3.170967e-08	271.47925	-0.057948995	-65.31064	0.008947538	0.0	568.5253190994263
120	-128.01804	146.04482	35.568806	-348.629	1000.0	-8.679531	19.28483	33.675323	-54.173443	484000	4.7683715e-09	369.01556	-0.05705433	-79.21716	0.008928758	0.0	573.7885491847992
121	32.517906	42.948063	92.65598	-15.461931	1000.0	-3.2205305	8.634874	25.398539	-40.72944	488000	-8.8214875e-09	269.11612	-0.056348532	-66.89351	0.009029124	0.0	578.1074392795563
122	-37.008762	114.85869	125.72667	-195.89555	1000.0	-2.8041492	14.25018	25.726536	-47.74531	492000	8.106232e-09	175.16042	-0.0646312	-41.167175	0.008972666	0.0	582.7190318107605
123	40.29812	95.10976	192.54189	-69.29957	1000.0	2.821542	6.756289	25.826723	-31.566254	496000	-3.4332274e-08	231.52934	-0.057471927	-37.60135	0.008939864	0.0	587.3622663021088
124	-103.356094	141.62091	106.76006	-280.9868	1000.0	-11.314099	22.28835	27.896105	-54.668728	500000	1.1205673e-08	263.70554	-0.05951122	-48.127136	0.0090622865	0.0	592.133985042572
125	-57.161327	167.67412	93.22705	-341.51703	1000.0	-3.8390336	16.513441	26.286987	-50.330166	504000	2.5987624e-08	333.733	-0.056450784	-52.05304	0.00906411	0.0	596.8230903148651
126	25.18262	164.2773	177.28618	-250.81294	1000.0	-4.970471	17.719732	29.140316	-49.48385	508000	-1.2397766e-08	243.70703	-0.059940226	-79.79591	0.009029553	0.0	601.4748523235321
127	-109.08	83.68662	5.4627805	-211.40793	1000.0	-4.0985613	21.682398	37.788597	-47.925835	512000	1.3232231e-08	321.9523	-0.06136582	-134.97104	0.008932962	0.0	606.1817927360535
128	-2.7065868	82.59628	92.21501	-90.93633	1000.0	-4.604046	9.984793	32.92856	-38.759274	516000	-1.7285346e-08	318.78998	-0.05827891	-68.364975	0.00907305	0.0	610.7826943397522
129	-50.481583	81.02453	50.262245	-166.69257	1000.0	-3.554427	14.6988	33.08857	-39.777485	520000	3.8146974e-09	253.98476	-0.0613677	-51.42804	0.009146376	0.0	615.5828063488007
130	-36.636875	170.74504	162.95729	-307.68234	1000.0	-5.6434608	16.086725	31.123022	-44.118378	524000	3.8146974e-09	293.77087	-0.06128957	-55.375244	0.009006022	0.0	620.7684762477875
131	26.052092	145.70859	226.25192	-161.09918	1000.0	0.26526222	15.360062	38.438503	-54.052216	528000	5.4836273e-09	354.374	-0.055625446	-67.52127	0.008930754	0.0	625.6308727264404
132	76.01166	84.32673	134.54918	-69.608864	1000.0	4.3937564	10.461977	39.49896	-45.034306	532000	-9.059906e-09	226.65518	-0.05913185	-61.9646	0.009116547	0.0	630.3335909843445
133	30.345245	169.52768	190.50801	-250.42554	1000.0	4.3627276	12.829629	31.811457	-39.606144	536000	2.026558e-08	377.0703	-0.059221447	-69.59378	0.008936747	0.0	635.1357712745667
134	52.715134	168.1538	162.97295	-237.71808	1000.0	4.0491943	12.930956	35.447556	-45.085438	540000	-5.8174134e-08	319.32712	-0.061612763	-107.42949	0.009067451	0.0	639.5411643981934
135	14.934467	108.856285	106.44353	-170.98947	1000.0	2.6687381	18.611376	34.51967	-51.787983	544000	9.536744e-10	294.50742	-0.06079441	-61.90503	0.009000238	0.0	644.3183250427246
136	65.56244	148.43294	203.95146	-182.45511	1000.0	3.1899042	14.153636	34.363796	-43.791767	548000	-2.8371812e-08	250.39957	-0.060466446	-54.388947	0.009004347	0.0	649.2560842037201
