Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
11	4159.0127	84.38588	4291.2983	4069.947	4550.7554	168.38898	4860.0146	4177.549	1000.0	1000.0	55000	197.30127	60.95265	297.1529	8.174596	197.30064	60.95547	302.51517	8.354215	197.69283	60.291462	297.60352	7.009282	2.0966523	3.9015665	33.44902	-15.8984375	-198.88077	3.140557	3.0486386	4.072824	461.28666281700134
12	4350.0405	194.02942	4591.1216	4076.0671	4806.46	67.16687	4973.4976	4725.809	1000.0	1000.0	60000	215.98149	65.053314	317.27835	2.312779	215.9815	65.05573	317.9332	2.9034123	216.35675	64.3671	316.78204	4.111668	2.3627615	3.9959118	40.4288	-14.021919	-217.5871	3.4122875	3.2692919	4.3417296	504.08710050582886
13	3958.2786	1106.4408	4644.2026	1761.9863	4882.502	87.47733	5024.595	4764.7017	1000.0	1000.0	65000	233.1853	70.128586	338.13745	-0.17566156	233.18512	70.13074	339.1689	-2.0986252	233.55408	69.439255	337.0601	-0.34260356	2.5554836	4.064854	42.42984	-12.143244	-234.80243	3.6735172	3.5605721	4.687968	546.6857273578644
14	4582.1436	126.93541	4741.1094	4421.2964	5232.345	69.74324	5301.5483	5049.622	1000.0	1000.0	70000	249.14647	73.76776	350.12183	-9.044166	249.14638	73.77005	350.49042	-4.3357897	249.48248	73.060455	351.27777	-1.6103803	2.6698265	4.1085577	33.86788	-14.886379	-250.73793	3.704236	3.5729086	4.7588396	589.6056258678436
15	4634.3467	543.89404	5128.368	3596.033	5419.493	105.66829	5628.3877	5227.056	1000.0	1000.0	75000	264.2717	76.6429	367.54343	-1.6802099	264.2712	76.64456	369.06824	-4.4387026	264.55084	75.92495	364.5276	-4.0027995	2.7632759	4.161725	47.436684	-14.419627	-265.80264	3.6830747	3.5900226	4.832073	633.2274520397186
16	4809.366	748.5338	5333.9985	3323.5127	5327.383	67.98753	5462.0435	5229.412	1000.0	1000.0	80000	277.0127	80.425735	381.07642	-22.178604	277.01248	80.42727	382.48618	-24.72021	277.232	79.72862	379.84857	-7.6850924	2.8369088	4.2405796	41.79658	-13.918978	-278.49298	3.856895	3.8293524	5.1566954	677.2335703372955
17	4973.7056	98.22329	5081.3076	4817.212	5501.069	72.13555	5625.7915	5397.5947	1000.0	1000.0	85000	289.81805	82.762856	396.9002	-24.55266	289.81808	82.76373	396.88354	-19.171175	290.0109	82.03677	394.88824	-12.074936	2.981991	4.3123126	40.77233	-14.763133	-291.28275	4.3121047	4.2595797	5.675525	720.6574153900146
18	5022.1255	93.38068	5131.9814	4877.7207	5421.8193	86.74156	5561.685	5282.0605	1000.0	1000.0	90000	301.63388	83.85317	405.31274	-29.699293	301.6339	83.85354	406.6341	-36.584915	301.771	83.11205	408.52325	-29.785492	3.045383	4.328838	34.693142	-15.8057	-303.0532	4.4089766	4.3491135	5.7429423	763.5829374790192
19	5381.2188	180.32011	5568.9424	5070.435	5416.299	1191.4684	5926.0605	1849.8634	1000.0	1000.0	95000	312.44833	84.74314	418.40662	-16.88453	312.44836	84.74412	420.07065	-29.689188	312.57904	83.98914	416.2438	-16.893448	3.1735077	4.3742867	41.837837	-13.209457	-313.858	4.386332	4.3486576	5.68972	806.7954571247101
20	5321.5615	72.17129	5436.07	5221.798	6036.176	82.604294	6168.5796	5914.304	1000.0	1000.0	100000	323.3701	85.66794	429.9256	-18.118793	323.3701	85.66939	430.2317	-24.41608	323.47	84.91127	427.55975	-18.69403	3.2379363	4.3781614	37.044247	-12.979473	-324.73215	4.4641643	4.3316045	5.7419014	850.2488958835602
21	5456.757	168.93784	5679.7285	5169.1006	6194.879	139.09418	6462.9204	5933.7334	1000.0	1000.0	105000	333.6932	86.37873	441.2501	-25.41856	333.69302	86.379875	440.7018	-31.862131	333.7744	85.60716	439.34775	-19.31066	3.266122	4.385527	38.262085	-14.216951	-335.02997	4.5363584	4.464151	5.8619704	892.2107238769531
22	5717.634	165.77203	5955.056	5500.826	6144.5923	67.07102	6223.855	6018.815	1000.0	1000.0	110000	343.1653	86.97408	455.827	-20.460136	343.16562	86.97435	451.97687	-22.337116	343.21484	86.18347	453.25482	-27.890987	3.335682	4.427899	49.029182	-13.242434	-344.46326	4.3994927	4.343017	5.6459365	935.7563660144806
23	5698.06	78.20498	5808.261	5600.5254	6085.9653	360.06274	6319.9277	5031.205	1000.0	1000.0	115000	352.0717	87.910324	461.1035	-27.722992	352.07175	87.90978	461.09402	-30.977047	352.09573	87.116165	458.72864	-16.058502	3.385374	4.440521	44.785744	-12.416678	-353.3292	4.4625845	4.443876	5.8523536	979.7912344932556
24	5840.7393	130.10632	6003.7417	5635.1846	6172.5835	108.137505	6412.4263	6010.585	1000.0	1000.0	120000	360.89572	88.443665	469.05466	-13.129524	360.89578	88.44397	467.5471	-11.657034	360.891	87.650246	463.7381	-18.065384	3.4759054	4.4738994	40.708076	-16.470419	-362.13596	4.5071	4.4748735	5.9181714	1023.2559278011322
25	5705.044	92.9117	5846.2017	5587.28	6406.0986	78.17428	6533.5166	6244.9746	1000.0	1000.0	125000	368.82233	88.72795	471.8415	-33.739975	368.8225	88.728806	472.15735	-35.07136	368.8017	87.90362	470.60138	-15.60478	3.5101447	4.4983397	43.49926	-16.235184	-370.04745	4.662321	4.588443	6.071906	1067.692468881607
26	5897.4033	132.92921	6039.961	5678.376	5510.09	2046.8984	6753.4136	714.7285	1000.0	1000.0	130000	376.3599	89.05146	480.929	-29.822634	376.35986	89.05213	479.10294	-30.00236	376.31348	88.24548	479.01642	-26.904325	3.5858293	4.4789853	40.693665	-13.222553	-377.55374	4.61559	4.5589757	5.996687	1111.491593837738
27	6035.789	173.92722	6316.627	5821.2305	6253.057	87.06306	6388.3057	6107.1616	1000.0	1000.0	135000	383.68896	89.165215	497.22876	-25.496754	383.6889	89.165375	499.60947	-28.669437	383.60928	88.32267	497.22934	-26.588396	3.6145802	4.5019894	37.676613	-12.701304	-384.84894	4.5577626	4.5616946	6.0200257	1155.3911209106445
28	5965.825	111.5361	6096.1895	5772.183	5856.4272	935.4191	6509.8315	3646.7275	1000.0	1000.0	140000	390.69968	89.28291	503.1204	-16.390854	390.6999	89.28283	505.0311	-14.42636	390.6259	88.46791	501.7009	-21.75912	3.6896818	4.5293865	38.68148	-13.445322	-391.8732	4.7442	4.662799	6.1085362	1199.5385165214539
29	6149.646	174.78445	6404.182	5888.3813	6909.3623	114.36868	7076.756	6776.475	1000.0	1000.0	145000	397.6284	89.41431	509.00677	-32.046364	397.62845	89.41409	507.0285	-26.534477	397.53845	88.59204	507.61005	-18.917995	3.7604375	4.5522246	42.74663	-13.605935	-398.7931	4.825151	4.8045692	6.1858764	1243.254061460495
30	5637.0327	1220.1765	6499.4688	3211.7942	6803.8486	117.47335	7041.039	6646.517	1000.0	1000.0	150000	403.53278	91.20713	515.2392	-55.558693	403.53305	91.20627	515.9574	-60.644516	403.42712	90.40399	512.54755	-40.22791	3.7771297	4.571799	43.024014	-12.419375	-404.6649	4.858129	4.9113274	6.4635224	1289.2243483066559
31	6287.8916	74.760735	6400.922	6184.4844	5944.8506	1313.6086	6955.821	2454.6611	1000.0	1000.0	155000	408.55243	93.14801	521.2379	-32.961845	408.55243	93.14859	521.2014	-63.7101	408.42505	92.33422	523.239	-46.266705	3.8996418	4.579025	44.028168	-16.343105	-409.6755	5.1963797	5.1817155	6.676841	1334.4482502937317
32	6183.6636	341.366	6664.874	5691.1455	6988.7124	116.58439	7267.317	6819.485	1000.0	1000.0	160000	414.17157	94.115326	529.7066	-48.014927	414.17154	94.11449	532.34076	-49.857475	414.0354	93.30513	529.61914	-60.68472	3.9454813	4.6341968	43.716187	-14.371103	-415.30618	5.45624	5.458326	7.0234766	1377.9320740699768
33	6357.3057	222.57834	6601.3	6016.807	6860.539	651.4367	7244.875	4964.6304	1000.0	1000.0	165000	420.0851	94.781006	539.9468	-36.04847	420.08493	94.78212	538.9378	-37.66049	419.9521	93.95409	538.41034	-59.56758	4.02242	4.6793876	47.376316	-12.339312	-421.2085	5.7360163	5.752067	7.177203	1422.6231276988983
34	5296.4697	2257.2205	6492.711	783.19165	6147.696	1564.0319	7130.157	2743.5764	1000.0	1000.0	170000	424.75317	96.78049	544.25214	-299.72626	424.7538	96.778694	541.6927	-271.09683	424.56155	96.02373	539.6552	-235.88614	4.0555544	4.6244187	65.695274	-13.673812	-425.8568	6.4070187	6.4387693	8.0152645	1466.4055693149567
35	6410.204	145.29866	6618.3003	6271.9927	7193.4688	105.309044	7379.386	7051.609	1000.0	1000.0	175000	427.93646	101.49004	552.6237	-324.93387	427.93695	101.489624	553.1459	-358.98453	427.74942	100.754486	553.16144	-287.46164	4.1740804	4.6532054	55.562042	-13.190664	-429.05734	6.499195	6.5308905	7.798844	1508.6151518821716
36	6587.2344	161.04604	6858.1865	6378.0176	7498.686	182.66112	7711.5894	7173.932	1000.0	1000.0	180000	432.11737	103.19544	560.44415	-426.3925	432.11734	103.19444	562.43994	-385.31805	431.8858	102.4618	560.77106	-412.63538	4.2351975	4.6826487	54.609127	-14.318029	-433.2411	7.324936	7.2992725	8.697756	1551.6310667991638
37	5110.4927	2005.2083	6919.3193	2107.2834	6540.455	1238.8545	7213.914	2862.3352	1000.0	1000.0	185000	436.0559	104.00411	565.8398	-295.4245	436.0558	104.00481	566.6225	-279.23615	435.8113	103.22384	564.79333	-309.80927	4.2352257	4.664493	75.07787	-13.21856	-437.1505	7.1578913	6.997543	8.48822	1593.8267440795898
38	6581.5264	247.72485	6911.1045	6202.8125	6640.4053	1775.0883	7484.6724	1339.4476	1000.0	1000.0	190000	438.57184	106.62736	571.03906	-247.15404	438.57236	106.62793	571.585	-224.30974	438.31317	105.884415	564.2212	-222.30888	4.3127894	4.7119503	48.579132	-13.844116	-439.642	7.211422	7.108756	8.606663	1635.9657883644104
39	6771.728	107.47765	6928.9043	6599.015	6165.2188	2204.766	7411.2363	1052.3525	1000.0	1000.0	195000	442.6126	106.45142	572.75006	-210.43184	442.61295	106.45011	574.0984	-249.5843	442.33942	105.7092	571.56433	-204.2154	4.2582173	4.6770706	51.063957	-12.978613	-443.6407	7.0219827	7.0945764	8.410044	1678.6803181171417
40	6759.165	187.91367	7086.525	6558.828	7563.216	144.91035	7841.507	7321.413	1000.0	1000.0	200000	447.0149	106.73799	579.39154	-194.24174	447.01468	106.73754	577.2048	-179.46678	446.74338	105.98032	574.36346	-181.96367	4.359953	4.7143483	54.105858	-12.7128315	-448.0585	7.1502705	7.05125	8.508011	1720.9921610355377
41	6831.2354	114.01021	7022.2876	6674.1426	7555.022	138.55286	7715.302	7248.273	1000.0	1000.0	205000	450.96707	107.110504	578.6814	-185.4196	450.9671	107.11175	579.3046	-180.90932	450.67148	106.338	575.5074	-227.82178	4.354133	4.706369	64.453835	-12.439427	-451.99106	6.817072	6.8175507	8.246304	1763.2064197063446
42	6887.668	121.256165	6984.099	6666.4805	6783.5625	1944.8546	7920.3223	1264.1345	1000.0	1000.0	210000	455.29404	106.41793	580.0709	-195.87642	455.2942	106.416725	583.40784	-271.93573	454.98172	105.64486	579.8271	-183.88297	4.370455	4.7096033	66.91043	-22.489227	-456.2874	7.1221924	7.2041297	8.698031	1805.7997696399689
43	7133.3774	86.336494	7281.9985	7020.993	7314.9414	565.24194	7587.16	5633.0635	1000.0	1000.0	215000	459.70844	106.43133	585.0422	-219.10011	459.70847	106.429565	584.6634	-199.20602	459.41763	105.63706	584.3976	-206.72885	4.468489	4.7298603	51.201687	-15.280233	-460.7218	7.2058077	7.3049016	8.670923	1848.5934522151947
44	7126.7227	142.67415	7387.896	6967.9346	7776.163	120.046844	8000.3335	7587.689	1000.0	1000.0	220000	464.28012	106.51697	595.79425	-249.48772	464.28015	106.51774	596.933	-245.3446	463.97162	105.72511	596.1977	-236.05508	4.516504	4.7175055	52.954712	-15.8947935	-465.2851	7.14337	7.167433	8.507794	1891.5014305114746
45	7225.6704	136.16234	7471.6973	7074.943	7456.7515	76.65674	7541.1	7333.5303	1000.0	1000.0	225000	468.87183	106.0994	600.24194	-162.80577	468.87198	106.09838	601.4021	-174.37396	468.54944	105.295586	601.48627	-199.96756	4.544127	4.705836	65.90956	-13.947671	-469.85626	6.917447	6.9884615	8.181353	1934.2450323104858
46	7002.0117	286.19156	7547.446	6769.5923	7735.3037	107.64688	7892.549	7559.414	1000.0	1000.0	230000	473.42053	105.782005	604.27496	-213.36852	473.42056	105.78104	603.7156	-203.6938	473.10413	104.96516	604.6285	-195.30557	4.6261964	4.7164497	52.819607	-11.580273	-474.4196	7.295479	7.404408	8.689293	1977.6935453414917
47	7280.1665	364.09387	7884.829	6825.8794	8016.5493	138.39363	8187.1904	7764.324	1000.0	1000.0	235000	478.34677	105.65176	614.18396	-189.04276	478.34677	105.650444	614.36597	-192.12164	478.04062	104.824455	610.96277	-211.35301	4.6978507	4.738885	61.45966	-12.632658	-479.33344	6.7626953	6.854725	8.194041	2020.8140120506287
48	7259.392	236.22151	7589.688	6992.639	7782.509	187.15858	8132.646	7508.821	1000.0	1000.0	240000	482.5627	106.74243	620.6892	-207.31175	482.56244	106.74216	617.191	-198.06648	482.23297	105.93765	617.3172	-194.76758	4.7087636	4.7572308	61.014328	-14.163784	-483.5548	6.915542	6.957134	8.146342	2064.703132867813
49	7366.819	36.809174	7400.862	7305.962	7775.659	214.5591	8200.201	7362.865	1000.0	1000.0	245000	487.19727	106.16239	624.21234	-191.25809	487.19778	106.16019	624.27576	-204.96037	486.86502	105.32409	619.0862	-190.67453	4.6804094	4.7119737	51.52347	-12.903791	-488.1412	6.9043236	6.922072	8.098633	2109.667311191559
50	7574.6353	139.42131	7711.9424	7341.4775	7946.9897	166.89449	8341.976	7753.4727	1000.0	1000.0	250000	491.79953	106.64214	640.8684	-186.74503	491.79956	106.642586	640.4027	-179.61334	491.46893	105.84387	635.4601	-182.06721	4.751495	4.7127886	55.18882	-13.998833	-492.7491	7.0032673	7.0664797	8.246833	2154.460307598114
51	7591.538	202.9458	7898.299	7359.8135	8205.053	116.212494	8397.415	7964.297	1000.0	1000.0	255000	496.56583	106.894806	643.98505	-155.90472	496.5656	106.895035	645.5816	-150.54216	496.2265	106.0737	641.65454	-147.15633	4.816351	4.7548494	50.382324	-14.082887	-497.53214	6.9418783	6.961428	8.287275	2199.515810728073
52	7726.3687	121.88332	7845.951	7547.489	8071.5635	968.87036	8627.801	5199.501	1000.0	1000.0	260000	500.9413	107.5556	647.1853	-152.46745	500.94165	107.55415	647.50354	-144.4353	500.61273	106.72407	643.6733	-142.54666	4.860438	4.7384934	51.065586	-13.236538	-501.9258	7.105858	7.118279	8.317083	2244.160921573639
53	7906.4233	166.03899	8118.474	7669.6797	8379.685	115.28865	8647.303	8182.7314	1000.0	1000.0	265000	505.76007	108.188156	654.4515	-154.92976	505.7604	108.18622	654.214	-136.31738	505.43408	107.33783	651.79785	-137.58565	4.9624057	4.763318	63.581253	-13.994234	-506.73444	7.0874796	7.1863594	8.345658	2288.4799070358276
54	7629.9126	231.59038	8086.0103	7470.3594	8095.464	72.5329	8215.62	8013.899	1000.0	1000.0	270000	510.96884	108.12282	657.68304	-146.34787	510.96863	108.12302	656.27496	-151.21	510.65378	107.27075	657.39557	-147.82317	5.0232363	4.767024	52.927334	-13.696078	-511.95386	7.1940455	7.2601447	8.339037	2333.7266879081726
55	7838.991	219.74103	8065.9253	7502.9385	8391.807	116.04883	8565.35	8202.257	1000.0	1000.0	275000	516.3453	107.48802	668.71423	-165.27676	516.3453	107.48646	669.28986	-148.80888	515.999	106.629974	666.0423	-137.95686	5.060739	4.8142962	72.49976	-13.327396	-517.3093	7.292981	7.291783	8.512648	2380.2405569553375
56	8050.3	231.5829	8248.096	7602.6616	8020.035	125.69301	8293.782	7836.244	1000.0	1000.0	280000	520.2271	108.45414	675.72986	-198.72662	520.22687	108.453384	679.12634	-187.61815	519.872	107.57286	674.22455	-179.13234	5.16024	4.819695	57.66739	-13.968012	-521.212	7.7294555	7.8413453	8.7895155	2426.0611884593964
57	7898.7734	263.69937	8405.931	7674.6167	8737.656	74.333	8908.174	8630.959	1000.0	1000.0	285000	524.5547	108.793335	677.3918	-123.427795	524.5549	108.794556	680.7106	-164.3878	524.2212	107.89627	683.8128	-144.50896	5.2095847	4.7929034	56.529503	-13.480357	-525.55597	7.4977984	7.5368094	8.587062	2472.022779941559
58	7993.936	241.027	8245.291	7597.614	8750.143	182.30327	8967.763	8442.371	1000.0	1000.0	290000	529.3088	108.94194	684.1869	-117.921936	529.30853	108.94137	687.3569	-104.73666	528.9653	108.073204	683.5174	-134.98918	5.2223983	4.787896	62.741814	-15.324326	-530.2872	7.4800735	7.54685	8.675497	2518.5002970695496
59	8014.7046	171.55214	8301.496	7769.1226	8461.813	163.90186	8763.394	8200.3125	1000.0	1000.0	295000	533.46564	109.54316	688.9269	-113.1666	533.46576	109.54217	689.24286	-97.90094	533.1412	108.637634	684.4646	-128.79906	5.23938	4.7931514	72.69675	-14.155448	-534.4664	7.7086983	7.7608194	8.76534	2564.4771208763123
60	8049.9297	147.14429	8207.716	7853.4155	8529.924	163.47952	8762.552	8212.696	1000.0	1000.0	300000	538.5253	109.298546	692.1511	-161.01357	538.5252	109.29712	691.7203	-170.42313	538.19476	108.40978	692.0709	-210.58954	5.3049655	4.847403	61.279816	-13.324553	-539.5093	7.6601453	7.8383594	8.90907	2610.863986968994
61	8015.5376	216.39915	8274.813	7637.889	8820.316	185.7058	9178.281	8564.038	1000.0	1000.0	305000	542.5044	110.70458	699.94464	-193.56155	542.5045	110.70311	701.7232	-156.40747	542.16327	109.81061	699.1671	-168.2468	5.4160604	4.818337	71.896866	-13.21604	-543.5107	7.8741484	7.9898915	9.209885	2657.4299540519714
62	8383.6045	192.94298	8559.798	8037.258	8643.105	197.8926	8999.104	8263.994	1000.0	1000.0	310000	547.27954	110.354225	708.7509	-130.44322	547.2798	110.353	712.7945	-122.33082	546.9414	109.46476	712.5619	-150.96425	5.416101	4.8058147	67.09423	-12.921968	-548.2905	7.825671	7.957165	8.956001	2703.7973022460938
63	8290.589	278.52066	8807.073	7964.235	8716.478	110.48509	8844.223	8428.865	1000.0	1000.0	315000	551.87714	110.74568	714.63525	-137.77155	551.877	110.74503	714.4539	-100.73944	551.5253	109.84116	716.68274	-127.374626	5.489832	4.798461	67.43323	-14.351492	-552.888	7.979151	8.050191	9.15948	2750.545332670212
64	8289.971	216.19043	8701.801	8070.4155	9199.834	121.42662	9381.037	8973.766	1000.0	1000.0	320000	555.4848	111.71255	719.4646	-129.62169	555.4844	111.7136	718.0931	-124.137184	555.11884	110.82012	718.62933	-129.80017	5.461039	4.787124	70.3397	-15.556115	-556.48175	8.275721	8.471008	9.432023	2796.3412113189697
65	8303.664	199.37056	8569.109	8072.8955	9006.686	171.55211	9271.453	8796.51	1000.0	1000.0	325000	558.9319	111.81816	730.03955	-142.61377	558.93176	111.81826	733.447	-120.64284	558.5512	110.915245	728.54193	-145.43274	5.570211	4.839129	61.09578	-12.4692955	-559.9288	8.284289	8.298674	9.414214	2842.4239580631256
66	8394.878	105.36764	8492.964	8258.517	9214.12	80.60916	9320.913	9062.807	1000.0	1000.0	330000	562.7726	111.55876	730.0953	-201.96034	562.77295	111.55674	730.2393	-150.35025	562.4056	110.60709	730.9645	-135.35594	5.594436	4.760481	64.9706	-16.139019	-563.7811	8.213711	8.3251095	9.249449	2888.569191932678
67	8757.838	247.25505	9200.37	8506.64	9298.382	204.18053	9560.943	8827.219	1000.0	1000.0	335000	566.7162	111.39906	738.43207	-117.91188	566.71576	111.39809	737.3924	-123.20735	566.3436	110.47721	729.691	-116.25975	5.6531715	4.790187	70.81001	-15.251493	-567.7226	8.135555	8.366339	9.228203	2934.7598650455475
68	8643.803	318.1288	9119.139	8215.914	9407.854	172.88454	9681.862	9117.419	1000.0	1000.0	340000	570.6911	112.467064	738.71893	-119.848236	570.6911	112.46811	739.44714	-119.16399	570.3078	111.55871	739.9086	-127.83626	5.6651087	4.767702	70.60761	-13.384842	-571.7014	8.354488	8.534696	9.564201	2980.522758960724
69	7174.1313	3047.2292	8976.071	1105.5753	9342.817	148.61522	9523.486	9088.078	1000.0	1000.0	345000	573.6209	115.655945	739.1697	-215.35867	573.6204	115.65537	743.9074	-189.56235	573.25714	114.73214	737.2405	-195.47665	5.7166176	4.804217	69.13049	-14.105099	-574.6526	8.655482	8.680482	9.654744	3027.23477435112
70	8752.753	232.26663	9007.952	8349.611	7926.517	1635.6532	9166.34	4687.059	1000.0	1000.0	350000	576.8312	116.82211	750.8811	-177.21326	576.83057	116.82326	754.76337	-167.10135	576.44476	115.90599	746.00104	-169.66205	5.776059	4.8229876	59.149918	-12.943953	-577.8561	9.305178	9.416347	9.949644	3073.896877527237
71	8689.071	211.56	9034.595	8417.631	9559.939	92.382286	9729.623	9431.942	1000.0	1000.0	355000	580.3281	116.64681	751.7791	-226.65683	580.3282	116.647316	753.5192	-226.15242	579.91534	115.72001	749.6874	-203.87549	5.8537474	4.8085585	61.184944	-12.071656	-581.34735	9.900309	9.865569	10.455883	3120.3325505256653
72	8950.383	327.80063	9206.624	8314.77	9348.24	153.84003	9572.922	9162.386	1000.0	1000.0	360000	584.0131	116.84741	760.86945	-181.24182	584.01276	116.84817	760.7518	-197.39893	583.5974	115.92065	753.7128	-206.74474	5.890073	4.812585	58.646355	-16.13919	-585.0521	10.043706	10.163617	10.60606	3166.717166185379
73	9013.049	206.67148	9307.236	8772.695	9385.262	99.24532	9545.559	9196.402	1000.0	1000.0	365000	587.6173	118.131485	761.8197	-183.21858	587.6175	118.13078	763.7605	-181.8659	587.20264	117.23405	761.0601	-158.72372	5.929543	4.8215094	53.562325	-12.10084	-588.6436	9.091596	9.238793	10.138814	3214.2945675849915
74	9052.836	361.84955	9460.604	8439.393	8875.264	1860.1746	9653.246	3313.1055	1000.0	1000.0	370000	591.1144	118.975624	766.10095	-149.21973	591.11456	118.97483	769.2706	-147.16237	590.6941	118.05012	762.8821	-169.72147	5.96208	4.827966	73.46529	-14.115661	-592.15	9.551133	9.594768	10.4367075	3261.335610628128
75	8961.026	228.9157	9413.984	8810.226	9542.774	152.81693	9734.395	9262.115	1000.0	1000.0	375000	595.1591	118.306885	769.99945	-175.68216	595.1585	118.30611	769.8739	-170.27477	594.74493	117.33289	765.4105	-173.41959	6.050454	4.8223286	57.96099	-14.663418	-596.189	9.583664	9.588897	10.334621	3308.887600660324
76	7670.366	3255.3965	9658.168	1172.4523	9339.187	188.10786	9725.028	9112.578	1000.0	1000.0	380000	598.4983	119.61353	775.071	-153.38792	598.49817	119.61328	774.5507	-167.28154	598.0693	118.680565	771.76733	-143.00943	6.064476	4.8412595	58.664516	-13.722285	-599.524	9.407073	9.4446535	10.353362	3355.5732986927032
77	8289.811	1252.9498	9093.39	5791.641	9963.081	102.81138	10144.204	9808.99	1000.0	1000.0	385000	600.19574	124.2089	779.4105	-398.9564	600.19556	124.21065	781.0364	-413.88754	599.75635	123.307846	774.08606	-477.7111	6.0883837	4.8302417	63.07766	-12.583525	-601.2415	10.714094	10.834333	11.431328	3403.5515117645264
