Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
13	4676.7373	90.85616	4805.6147	4521.6978	5006.469	75.82016	5144.3335	4891.112	1000.0	1000.0	65000	253.33206	79.74067	354.87628	-1.4320812	253.33168	79.74225	354.92258	-0.25331366	253.58664	78.985054	353.70923	-0.7331673	2.5353324	4.166484	44.31285	-13.912921	-254.77545	2.7930484	2.7899208	4.1312103	543.5053486824036
14	4829.497	86.88219	4980.2324	4717.579	5072.648	57.778988	5154.1245	4981.6836	1000.0	1000.0	70000	268.9898	81.63826	373.93573	-4.5630984	268.98987	81.63982	373.7029	-2.9134402	269.19217	80.87703	368.00385	-1.5931375	2.589813	4.2211003	39.64337	-15.141628	-270.35196	2.7613401	2.7036328	4.1422796	586.2499935626984
15	4698.3384	110.27529	4829.4463	4528.382	5113.1104	83.0414	5296.59	5021.0376	1000.0	1000.0	75000	283.1563	82.85502	380.79947	-2.4242048	283.15576	82.856514	381.34402	-2.088822	283.30728	82.07913	378.55167	0.20799983	2.652412	4.2497334	36.62798	-12.957619	-284.4423	2.6953325	2.7170038	4.0790086	628.3682136535645
16	4804.7603	43.685352	4869.1377	4762.8154	4999.9414	82.01521	5112.6055	4794.2583	1000.0	1000.0	80000	295.63483	83.232704	393.76874	-2.8679268	295.6345	83.23417	393.53726	0.7720977	295.74536	82.438416	389.11392	0.06845236	2.6885087	4.3017907	41.04488	-13.928152	-296.84106	2.696199	2.6765811	4.076798	670.6462118625641
17	4887.05	35.048573	4917.3994	4819.4927	5133.433	63.70679	5207.7344	4995.869	1000.0	1000.0	85000	306.56253	83.42106	396.416	-14.72109	306.56232	83.42196	398.6685	1.7386378	306.61462	82.636375	399.424	3.2939532	2.6628366	4.3071775	36.063786	-14.463959	-307.6828	2.6482234	2.61057	3.9440923	713.2443063259125
18	4837.252	74.16694	4905.984	4733.582	5238.0923	89.07086	5351.835	5087.602	1000.0	1000.0	90000	315.90048	83.31448	405.1521	1.3799857	315.9005	83.315384	405.59695	1.4972681	315.9271	82.529205	403.05463	2.34251	2.6999245	4.3687534	39.36115	-15.511414	-316.98392	2.7247758	2.6825027	4.0541196	755.7786891460419
19	4873.451	123.1725	5012.3506	4675.824	5190.723	78.2217	5373.311	5064.6934	1000.0	1000.0	95000	324.24384	82.97002	413.57394	-0.76615894	324.24362	82.97143	411.67816	2.086668	324.2538	82.16403	410.00464	1.2961748	2.713914	4.357138	40.620956	-14.617051	-325.2812	2.6789453	2.6468253	3.9633758	799.6951861381531
20	4946.5376	93.57071	5050.1167	4822.207	5290.966	69.3598	5351.554	5119.094	1000.0	1000.0	100000	331.693	82.667725	418.02133	3.4798744	331.69305	82.66828	414.78848	3.2239432	331.6587	81.880615	415.26508	4.455084	2.679108	4.366665	39.2564	-13.364692	-332.66083	2.621871	2.5670574	3.8255563	843.3642468452454
21	5006.1787	57.014153	5074.589	4903.762	5365.0674	46.399227	5440.0596	5276.3145	1000.0	1000.0	105000	338.6643	82.10848	421.23364	3.3697562	338.66406	82.10963	422.0148	3.9793365	338.61157	81.32662	420.20245	6.3790164	2.6448882	4.345255	42.770424	-14.042124	-339.58936	2.6613803	2.6116958	3.9539902	887.1488907337189
22	5129.5796	70.32354	5236.3086	5039.934	5328.5938	112.085884	5493.733	5161.9463	1000.0	1000.0	110000	345.2938	81.5068	428.70544	3.815742	345.29373	81.50809	426.52972	5.9214563	345.21454	80.72292	427.30188	7.347052	2.7598271	4.4001045	42.388985	-13.102495	-346.18994	2.6995153	2.6515317	3.9804218	931.407041311264
23	4315.859	1545.0242	5199.1113	1231.1624	5425.8687	80.58205	5530.7837	5257.4673	1000.0	1000.0	115000	349.51163	84.37278	430.16214	-3.7701097	349.51157	84.37384	430.4892	2.6516967	349.4144	83.61416	429.62302	2.657464	2.7620993	4.423236	41.412678	-15.011526	-350.3884	2.8405168	2.7693348	4.128223	975.128915309906
24	5050.6353	88.00498	5167.566	4915.2334	5414.7925	98.02646	5520.5986	5240.2266	1000.0	1000.0	120000	354.39142	84.53728	434.76932	2.1156974	354.39142	84.53865	434.74344	5.616243	354.2654	83.7855	433.00357	7.4831867	2.753418	4.4129815	60.09135	-14.254262	-355.23196	2.7849274	2.7540665	4.0516157	1019.1629559993744
25	5074.618	99.86255	5197.5303	4959.673	4968.2437	1072.5345	5471.6523	1759.1234	1000.0	1000.0	125000	359.29025	83.98758	436.50003	6.425388	359.29013	83.988014	439.15222	3.6964722	359.168	83.24409	434.7117	7.254844	2.752506	4.424416	44.74301	-18.305782	-360.0993	2.731632	2.7285302	3.9966366	1062.6286978721619
26	5178.368	67.36175	5268.7695	5077.6963	5567.486	62.424362	5654.4595	5442.16	1000.0	1000.0	130000	364.08554	83.348465	444.8588	-7.8792057	364.08545	83.349464	443.7474	-7.5584135	363.9408	82.60255	444.02203	6.3606205	2.7382212	4.3750834	61.507843	-13.118414	-364.8758	2.7546966	2.7334821	3.9631946	1106.344129562378
27	5128.7275	90.84012	5287.694	5013.1904	5588.335	44.50809	5681.835	5512.082	1000.0	1000.0	135000	368.66968	82.19225	446.51956	4.950735	368.66968	82.19334	447.12064	3.7003133	368.49954	81.44864	446.4785	4.40922	2.7648134	4.4071255	60.893745	-14.618188	-369.4319	2.7266273	2.6740804	3.910511	1149.9777176380157
28	5218.9385	56.839813	5322.3887	5175.245	5660.4463	76.19809	5809.1177	5554.8354	1000.0	1000.0	140000	372.52927	81.80231	450.58542	-2.7827094	372.52917	81.80364	452.3542	3.5859535	372.3391	81.06179	448.27805	5.6274467	2.7942312	4.4047327	47.246193	-14.457579	-373.2607	2.7783616	2.7276223	3.9710526	1192.7523701190948
29	5239.902	44.847195	5312.795	5186.2744	5681.261	72.064316	5788.1553	5559.3594	1000.0	1000.0	145000	376.3655	81.171524	451.31482	3.2025342	376.36523	81.1715	452.25095	-0.48082495	376.17197	80.444496	450.77954	4.9723105	2.7900567	4.405707	49.21525	-16.485577	-377.09073	2.7315488	2.69033	3.8192458	1235.8807592391968
30	5231.798	72.19965	5355.8506	5170.2246	5470.9165	81.04087	5612.0957	5335.8584	1000.0	1000.0	150000	380.0074	80.938095	456.8491	7.1119757	380.0074	80.939354	455.4439	5.715583	379.79727	80.21837	454.15155	9.45445	2.7948422	4.390971	51.618355	-15.269217	-380.699	2.8044918	2.7853673	3.9559321	1279.4133758544922
31	5306.9736	41.37403	5362.716	5249.729	5635.911	87.989685	5804.2065	5504.669	1000.0	1000.0	155000	383.56064	80.278656	458.79202	5.3835526	383.56067	80.2795	459.5889	-1.1851358	383.34442	79.5481	456.9104	10.859709	2.8220096	4.4084506	53.829002	-18.59283	-384.2455	2.8491905	2.8204556	4.031175	1323.292882680893
32	5303.698	76.622116	5396.7134	5198.4365	5693.6294	86.13987	5842.0435	5526.2563	1000.0	1000.0	160000	387.40448	79.16815	461.77087	-3.8294196	387.40433	79.169334	460.1772	7.6959696	387.17456	78.451935	459.10294	5.884141	2.8660762	4.4462967	50.79996	-12.338855	-388.0598	2.7524304	2.7365181	3.9039047	1366.545439004898
33	5296.6206	108.46675	5453.641	5170.201	5631.9287	103.09557	5790.8022	5500.513	1000.0	1000.0	165000	390.55197	79.074165	462.92633	5.912216	390.5517	79.07524	462.1987	9.526875	390.329	78.35807	460.58484	12.007374	2.8194304	4.410806	52.873486	-13.823662	-391.20166	2.6921933	2.7013361	3.7815301	1410.5126781463623
34	5280.9814	50.419807	5336.1924	5196.9688	5256.1636	1164.6829	5716.2056	1765.3942	1000.0	1000.0	170000	393.9546	78.45841	462.998	7.23974	393.95456	78.45924	463.19363	9.597902	393.6995	77.75373	462.27542	10.244959	2.7989225	4.411127	63.655865	-12.697764	-394.5638	2.714832	2.669428	3.739661	1454.260605096817
35	5048.414	558.418	5400.5083	3944.4941	5624.163	64.67912	5767.101	5508.0435	1000.0	1000.0	175000	396.40186	78.689255	466.53494	8.0285015	396.40143	78.689926	466.45413	6.3087463	396.1344	78.002846	465.25314	8.298768	2.7975645	4.3931623	52.45163	-12.511636	-396.9933	2.7467823	2.8268468	3.8773406	1498.1622569561005
36	5327.953	64.28089	5378.605	5202.0425	5680.7065	39.5767	5750.0186	5625.879	1000.0	1000.0	180000	398.80566	78.784035	466.78778	-10.710902	398.80554	78.78535	466.96713	-58.58623	398.53586	78.09509	466.83905	-11.500407	2.8787694	4.409074	55.859917	-14.488894	-399.38156	2.9187548	2.8888152	4.0906377	1541.861507177353
37	5420.0117	37.07438	5466.5693	5380.6865	5707.3076	73.02614	5874.106	5588.5635	1000.0	1000.0	185000	401.77753	77.61342	468.94183	3.5495915	401.77747	77.614494	468.85742	-6.2156544	401.51254	76.911644	469.2911	-2.4559214	2.8632236	4.396467	48.18635	-13.203854	-402.3567	2.7858996	2.7693741	3.8543062	1586.0420949459076
38	5313.4194	268.4959	5514.781	4782.063	5768.5884	53.878036	5845.244	5675.6934	1000.0	1000.0	190000	403.90457	78.12802	474.047	-21.086384	403.9046	78.1287	474.16763	-76.75664	403.59903	77.460495	471.8791	-6.483316	2.823356	4.415067	46.417896	-13.121283	-404.44424	2.9267054	2.9088674	4.039837	1630.1129441261292
39	5433.6733	87.89447	5539.156	5289.0806	5709.928	63.45419	5829.3003	5597.3594	1000.0	1000.0	195000	405.96964	77.847534	477.17465	-11.465592	405.9694	77.848694	476.67078	-44.098747	405.6545	77.17625	473.79993	-34.137318	2.810853	4.3802795	48.73086	-15.733646	-406.49445	2.8514457	2.8528616	3.8848095	1674.6377198696136
40	5394.2603	112.06916	5555.856	5223.5044	5764.5415	42.40924	5823.4614	5686.899	1000.0	1000.0	200000	407.97455	77.56779	480.13174	-77.69404	407.97424	77.56815	478.60754	-49.480045	407.67035	76.89386	478.86508	-52.840267	2.7835746	4.387185	45.821335	-13.42627	-408.5032	2.9418905	2.9611926	4.0521803	1719.1052029132843
41	5323.4277	231.60773	5573.7754	4902.545	5861.366	53.68521	5950.5283	5779.303	1000.0	1000.0	205000	410.27548	76.87	485.26648	-48.851112	410.2758	76.87006	482.47272	-72.47375	409.94702	76.215225	480.20792	-25.107891	2.769702	4.3577495	44.026005	-17.007645	-410.7801	2.8979733	2.9073563	3.958922	1762.9267327785492
42	5400.289	57.299484	5455.634	5315.784	5861.046	69.96456	5954.093	5736.1636	1000.0	1000.0	210000	412.57233	76.065575	483.78842	-21.733011	412.57196	76.0673	483.47574	-24.7449	412.2461	75.40742	482.61713	-13.426928	2.821456	4.3600063	57.272007	-15.12968	-413.05975	2.9240494	2.8806005	3.8729374	1807.200748682022
43	5432.3096	47.44238	5494.9233	5369.3022	5908.083	88.014565	6045.445	5786.162	1000.0	1000.0	215000	413.9987	76.3567	483.83987	-39.278522	413.99878	76.35689	484.53018	-37.359486	413.65195	75.70264	484.27182	-31.070753	2.8624766	4.36802	45.373356	-14.365603	-414.49286	3.0721102	3.0892003	4.0900774	1851.9783375263214
44	5485.083	85.99295	5576.556	5342.801	5807.2188	54.990097	5915.4844	5726.28	1000.0	1000.0	220000	415.60388	75.53751	486.0305	-41.8945	415.60394	75.53719	486.05856	-98.57077	415.22995	74.900314	484.1913	-41.145023	2.813699	4.360697	48.0861	-13.592089	-416.07043	3.0734346	3.088816	4.068868	1896.5837941169739
45	5482.131	48.052574	5542.3677	5405.361	5854.0903	65.05426	5934.2363	5737.4014	1000.0	1000.0	225000	417.13037	75.05545	486.87213	-113.219505	417.1304	75.0567	486.13953	-84.836464	416.7749	74.419846	486.41977	-49.10131	2.8220022	4.3575096	49.25191	-15.11348	-417.5976	2.9896297	2.925146	4.014427	1941.8559889793396
46	5498.8657	59.97573	5575.323	5390.7485	5799.889	61.37504	5932.891	5704.408	1000.0	1000.0	230000	419.44843	74.42069	488.9456	-5.0868406	419.4482	74.42092	487.29877	-30.53742	419.0995	73.79296	485.79688	-23.343683	2.8450408	4.367707	45.07641	-12.810288	-419.8912	2.8058796	2.8672354	3.8629785	1987.0456697940826
47	5579.718	61.243866	5652.916	5478.4053	6008.7246	76.22479	6095.004	5852.1875	1000.0	1000.0	235000	421.3833	74.41639	490.61618	-41.54105	421.38318	74.41723	489.1144	-50.52825	421.02847	73.78117	486.6739	-16.384922	2.8497872	4.329254	46.87877	-13.673469	-421.8308	2.8897293	2.8337853	3.8897114	2031.395711183548
48	5534.114	92.749054	5643.3438	5368.2056	5954.894	44.20199	6042.7485	5903.9424	1000.0	1000.0	240000	423.6384	73.51469	489.31213	-104.915344	423.63837	73.51471	490.87363	-79.44625	423.27692	72.884	490.29764	-16.471231	2.8656182	4.3336844	46.916218	-13.298154	-424.0823	2.8456852	2.8748727	3.781932	2076.6999406814575
49	5253.623	562.78076	5635.4326	4141.6626	5898.8267	65.92745	5979.4443	5761.1543	1000.0	1000.0	245000	425.11432	74.45787	492.62866	-88.47812	425.11447	74.45868	492.8398	-121.45865	424.75302	73.83904	494.56168	-73.666016	2.8674145	4.360434	41.997265	-14.135586	-425.551	2.9889534	2.925675	3.856206	2122.090945005417
50	5583.81	92.290985	5745.169	5504.7954	5897.074	70.1183	5999.5156	5743.963	1000.0	1000.0	250000	426.90213	74.32678	493.5604	-82.17611	426.902	74.32712	493.43805	-25.001642	426.54544	73.71078	491.64185	-31.127872	2.8966427	4.3298764	49.555843	-16.908136	-427.3342	2.943879	2.9546852	3.9287212	2167.3075935840607
51	5526.1865	75.476425	5624.444	5438.096	6069.7446	51.64017	6156.6016	5975.6284	1000.0	1000.0	255000	428.8011	73.93972	496.3119	-19.958473	428.80106	73.94	493.83688	-25.397514	428.42053	73.32194	496.51602	-28.500216	2.837609	4.3346043	67.01378	-12.856506	-429.21545	2.903111	2.8959503	3.8075223	2211.594128370285
52	5616.631	82.87741	5744.204	5503.4165	6023.115	73.17231	6144.6807	5877.698	1000.0	1000.0	260000	430.3649	73.46667	494.89377	-50.476337	430.36472	73.468216	494.7409	-47.77378	429.97604	72.85315	494.2792	-36.380337	2.8284786	4.3214808	59.410316	-16.578897	-430.77954	2.977514	2.9601254	3.8801017	2256.70183634758
53	5582.3647	75.40134	5685.7617	5491.919	6015.0454	67.48549	6096.4214	5901.0146	1000.0	1000.0	265000	431.83905	73.35266	497.50198	-27.779114	431.8391	73.35273	496.39487	-39.93393	431.45074	72.7445	497.06436	-29.198347	2.8925016	4.364945	48.506504	-12.716213	-432.2443	2.9002492	2.936458	3.8312454	2302.435252904892
54	5657.6416	94.92804	5800.9775	5550.028	5974.7114	40.619408	6020.4043	5884.0303	1000.0	1000.0	270000	433.48727	72.85346	497.5274	-21.508862	433.48685	72.8547	496.9174	-20.890144	433.10434	72.253525	497.9359	-37.14825	2.9219244	4.347751	46.801983	-15.847342	-433.8906	2.9220316	2.917842	3.8024983	2347.8465440273285
55	5611.6865	13.868067	5637.193	5594.874	6080.4033	59.64851	6178.367	6011.3965	1000.0	1000.0	275000	435.14136	72.6551	498.80875	-29.799831	435.14114	72.65508	498.41757	-14.926674	434.7617	72.049736	497.9776	-26.04784	2.9217484	4.353979	50.175102	-13.020954	-435.5408	2.9962504	2.952869	3.8624578	2393.469864845276
56	5694.3086	82.50442	5765.8623	5553.3877	6091.7153	84.178696	6234.002	5994.899	1000.0	1000.0	280000	436.62775	72.56074	499.46402	-126.056435	436.6278	72.56062	499.19028	-43.597084	436.22604	71.983345	499.55142	-78.237885	2.8557708	4.354279	47.467392	-13.408215	-436.99954	2.7772093	2.7986066	3.6341288	2439.0114040374756
57	5687.373	76.82905	5812.3667	5571.7036	5966.9487	69.027466	6052.6436	5861.447	1000.0	1000.0	285000	438.21887	72.2252	500.65036	-20.19857	438.2186	72.22615	501.3728	-11.919451	437.83713	71.63672	500.01965	-12.191678	2.8788857	4.3450236	55.831802	-14.120527	-438.5915	2.7715185	2.7939086	3.5911922	2484.982991695404
58	5599.264	93.84753	5785.6533	5534.8135	6109.3257	66.151215	6211.287	6000.392	1000.0	1000.0	290000	439.87466	72.14428	503.29602	-60.154552	439.87445	72.145256	502.7522	-74.439255	439.4705	71.560036	501.5768	-37.895683	2.8523743	4.2993026	57.395874	-12.358631	-440.23566	2.8860247	2.8518271	3.7072687	2531.215616941452
59	5690.456	150.78072	5865.7207	5470.867	6095.7104	57.318287	6205.647	6023.2305	1000.0	1000.0	295000	441.5596	71.53685	504.41568	-116.58459	441.5596	71.53702	502.64395	-54.962967	441.1667	70.95018	502.3935	-26.085218	2.898825	4.3019433	56.513405	-13.065924	-441.9282	2.9593215	2.9329572	3.792082	2576.56684756279
60	5698.546	111.47359	5859.3315	5517.86	5973.157	68.32815	6111.6553	5855.636	1000.0	1000.0	300000	442.96133	71.065865	505.07724	-38.49087	442.96136	71.06672	505.67563	-71.315735	442.55814	70.49234	502.74072	-66.3752	2.965281	4.319322	51.405766	-15.412671	-443.322	2.8840144	2.8691344	3.8264797	2622.95268535614
61	5722.179	53.311115	5811.119	5649.0366	6088.31	87.99135	6258.8345	5925.421	1000.0	1000.0	305000	444.32483	71.54142	505.83395	-53.80859	444.32462	71.542206	506.2666	-25.135612	443.9345	70.96448	505.07587	-20.245285	2.9570296	4.3262515	51.62597	-13.635514	-444.6966	2.8754401	2.8525348	3.6312945	2669.253977060318
62	5774.5303	75.99536	5865.671	5682.5693	6090.9053	86.5853	6271.6655	5975.9497	1000.0	1000.0	310000	445.9429	70.83226	510.50662	-92.8636	445.943	70.83227	508.76416	-58.07848	445.54266	70.25721	508.52173	-19.19726	2.9611142	4.3023877	58.122482	-16.19728	-446.2982	2.826213	2.8249207	3.6021762	2715.2479326725006
63	5738.5527	47.434845	5825.3555	5685.791	6177.5166	74.287994	6304.266	6033.274	1000.0	1000.0	315000	447.6597	69.880714	509.67188	-42.342266	447.6598	69.881355	507.31793	-36.06491	447.24786	69.30643	508.42883	-58.633904	2.9283671	4.3181596	52.04231	-12.40998	-447.9998	2.8110688	2.8137672	3.6457515	2761.2928569316864
64	5762.4014	68.74226	5845.489	5641.601	6062.025	41.98201	6134.822	5994.319	1000.0	1000.0	320000	448.99603	69.741974	510.6438	-14.386463	448.996	69.742615	511.50528	-18.025015	448.59802	69.170815	508.43958	-14.174047	2.9495108	4.3163714	52.51085	-13.900077	-449.35095	2.8098662	2.8004718	3.5180914	2807.262170791626
65	5765.544	144.72754	5947.3574	5519.7866	6213.8857	60.861908	6310.8438	6129.5474	1000.0	1000.0	325000	450.3809	69.60372	511.0467	-40.28495	450.38074	69.603874	511.18768	-23.311396	449.9748	69.040115	508.37735	-41.940323	2.9001405	4.289867	47.492783	-13.815856	-450.7218	2.6876776	2.713122	3.5040054	2853.9181802272797
66	5789.1963	48.901733	5853.495	5704.231	6179.076	89.14024	6358.984	6052.7793	1000.0	1000.0	330000	451.73026	69.06691	511.80832	-26.269218	451.73013	69.06688	512.355	-1.8908863	451.3098	68.50319	510.24084	-26.66571	2.9332337	4.3051143	57.504772	-13.745674	-452.0448	2.7232347	2.759294	3.5580087	2898.9415833950043
67	5776.7695	85.44275	5874.9917	5653.813	6191.7705	56.675117	6277.8936	6113.8823	1000.0	1000.0	335000	452.82315	69.25986	511.68042	-39.7502	452.82333	69.25952	513.1689	-28.860847	452.40933	68.70004	512.4745	-14.771966	2.9768658	4.2656636	60.837124	-16.346687	-453.15216	2.761398	2.775738	3.5118563	2944.516923189163
68	5841.189	97.20278	5959.701	5692.91	6198.255	54.17905	6290.4453	6133.664	1000.0	1000.0	340000	454.12067	69.16919	514.47485	-36.45088	454.12067	69.17061	513.59503	-44.083427	453.69977	68.607285	515.1842	-36.0657	2.9923465	4.3117485	58.467224	-14.748725	-454.4459	2.8517144	2.8354828	3.6415203	2991.0636830329895
69	5841.333	98.49026	5928.203	5651.0405	6227.3154	51.179996	6305.465	6135.5537	1000.0	1000.0	345000	455.4125	68.321144	517.6909	-49.184032	455.41232	68.32121	517.6042	-74.59922	454.9916	67.764336	515.7221	-18.300148	2.9658904	4.2976475	63.421787	-13.362261	-455.7289	2.7661939	2.7721095	3.4902265	3037.784754753113
70	5799.8584	48.807293	5888.402	5750.7163	6175.7236	73.24432	6291.772	6062.8496	1000.0	1000.0	350000	456.2852	68.67372	517.0855	-97.52655	456.28537	68.67396	516.6401	-46.955765	455.8408	68.13131	515.8154	-36.31851	2.989566	4.314658	59.38005	-14.068005	-456.59344	2.9016237	2.8598568	3.72475	3083.641699075699
71	5831.5337	102.52978	6011.572	5704.4106	6164.9907	41.689682	6254.1772	6092.7036	1000.0	1000.0	355000	457.42426	68.38368	517.2185	-75.890564	457.42432	68.38379	517.57794	-40.843365	456.99146	67.83574	513.7833	-31.60838	3.0051963	4.2847486	57.91845	-13.764061	-457.7337	2.8657265	2.8475542	3.538505	3130.072862148285
72	5848.161	60.152176	5927.847	5742.1694	6227.0913	56.959652	6307.7954	6117.554	1000.0	1000.0	360000	458.5133	68.53377	518.50256	-50.158936	458.51324	68.53389	518.616	-58.01207	458.07782	67.98746	519.53595	-47.283943	2.9745452	4.263786	58.35959	-15.796512	-458.8169	2.7471397	2.765609	3.4378984	3176.8451421260834
73	5808.316	34.158123	5851.0684	5764.3213	6274.472	63.77602	6432.7485	6187.4307	1000.0	1000.0	365000	459.79138	67.40532	517.3594	-13.195907	459.79117	67.405945	519.65375	-8.449989	459.35977	66.85536	519.2378	-16.959133	3.0095997	4.2656865	50.862095	-14.618231	-460.0935	2.804633	2.812355	3.5574632	3223.640714406967
74	5889.263	48.01835	5953.3213	5806.6035	6355.0415	71.60798	6475.7134	6239.9253	1000.0	1000.0	370000	460.72287	67.64925	517.919	-38.144203	460.72287	67.64984	518.968	-18.37182	460.28915	67.107414	517.665	-3.8703544	2.9841192	4.2867727	58.450596	-13.116951	-461.00964	2.7447457	2.7622044	3.5092156	3270.822422981262
75	5873.3486	73.61405	5986.4697	5761.7773	6223.003	78.5709	6335.079	6072.9595	1000.0	1000.0	375000	462.00513	67.13769	521.01154	-26.544527	462.0049	67.13755	520.8169	-23.37668	461.56644	66.59948	519.12976	-27.134727	3.0105078	4.265959	55.671066	-13.017644	-462.2857	2.7325957	2.729483	3.4527218	3316.5572040081024
76	5875.2656	53.804398	5933.5825	5810.835	6362.7886	64.14171	6461.4917	6276.2144	1000.0	1000.0	380000	463.19113	67.17208	521.1881	-40.54854	463.19116	67.17217	520.2652	-12.441878	462.74103	66.63699	520.35864	-22.500504	3.051137	4.2628107	51.28777	-13.844224	-463.4648	2.7518315	2.7501874	3.444468	3364.4854423999786
77	5876.05	96.091156	5956.0273	5688.073	6377.404	59.102173	6466.5474	6298.6084	1000.0	1000.0	385000	464.33026	66.83539	522.0053	-11.090651	464.33	66.83698	522.8468	-55.518936	463.88733	66.30632	523.93335	-27.596937	3.0105882	4.236599	60.89466	-14.006851	-464.6201	2.8336685	2.8826888	3.5415657	3411.070483446121
