Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
38	6480.56	213.75026	6747.2524	6101.4775	7249.757	93.75803	7354.5737	7037.937	1000.0	1000.0	190000	469.64804	155.17104	608.1337	-16.069399	469.6477	155.17108	605.7305	-41.730896	-471.8542	44.492455	1593.8649411201477
39	6502.5674	151.03398	6780.1284	6339.973	6964.331	122.49075	7264.412	6795.3403	1000.0	1000.0	195000	474.37305	154.38577	609.27905	-20.165722	474.37292	154.38608	608.4176	-31.521519	-476.73065	43.249058	1636.4046041965485
40	6559.7666	138.70352	6711.3076	6317.9717	7096.733	45.91185	7137.8945	6978.2026	1000.0	1000.0	200000	478.63348	153.84045	612.36835	-20.377659	478.63428	153.83928	612.0573	-19.711655	-480.36206	45.952614	1678.1200919151306
41	6509.968	151.78607	6671.814	6230.128	7319.453	89.07147	7453.1963	7198.1284	1000.0	1000.0	205000	482.51294	153.58887	617.26605	-32.87876	482.51245	153.5906	615.7285	-43.33294	-484.6026	43.807373	1719.795993566513
42	6468.8105	116.0898	6651.9575	6297.7925	7080.008	146.34564	7319.917	6850.487	1000.0	1000.0	210000	485.9188	153.37668	617.38007	-36.956028	485.9179	153.37862	617.519	-32.742443	-487.8546	43.751663	1761.778687953949
43	6471.1006	196.86748	6770.9697	6214.687	6986.6494	104.21199	7111.6943	6747.747	1000.0	1000.0	215000	489.30225	152.65779	620.12103	-54.8901	489.30194	152.65839	618.2483	-42.991505	-491.277	42.832058	1803.9348788261414
44	6642.4346	98.71708	6775.3496	6500.2783	7217.8345	160.33603	7473.234	6937.5063	1000.0	1000.0	220000	492.83945	151.65567	618.3643	-35.52175	492.83942	151.656	619.00165	-34.2848	-494.7438	43.019875	1846.2499890327454
45	6734.9893	59.926838	6811.5244	6638.9844	7047.3936	170.62703	7398.662	6778.816	1000.0	1000.0	225000	496.5906	150.07233	621.76465	-19.88734	496.5907	150.07173	621.7907	-26.213017	-498.7793	42.37118	1888.1018764972687
46	5583.034	2245.3765	6723.896	1092.3806	7399.247	53.082836	7463.6416	7320.324	1000.0	1000.0	230000	497.2335	152.85547	628.849	-40.058228	497.23337	152.85655	627.22845	-61.71646	-499.5151	44.291187	1930.6756646633148
47	6591.5845	65.12429	6697.517	6492.829	7072.4663	81.54638	7155.056	6890.2344	1000.0	1000.0	235000	500.63513	152.26712	628.07306	-48.20592	500.63437	152.2692	629.4722	-53.96696	-502.471	44.108456	1972.0065519809723
48	6616.2197	131.45052	6765.01	6378.573	7227.5166	110.41405	7393.1436	6987.667	1000.0	1000.0	240000	503.0228	152.05847	629.34894	-36.637886	503.0223	152.05894	629.06226	-26.373396	-504.4096	42.85678	2013.703675031662
49	6599.254	106.746414	6724.06	6466.009	7302.6924	71.41051	7426.594	7138.611	1000.0	1000.0	245000	505.7261	151.04634	634.4466	-53.87954	505.72565	151.04715	631.8889	-33.85467	-507.3758	42.927254	2055.9672708511353
50	6770.2344	74.209656	6864.0215	6662.4185	7193.5107	86.442184	7299.959	6995.601	1000.0	1000.0	250000	508.55344	150.2765	628.90826	-37.031147	508.55325	150.27719	630.21844	-48.711605	-510.3343	41.136875	2098.230204820633
51	6632.7393	69.451645	6705.4487	6501.173	7305.03	117.40942	7493.6177	7073.748	1000.0	1000.0	255000	510.66443	149.71169	632.5311	-39.612003	510.6645	149.71097	633.0124	-48.978737	-512.2741	41.687363	2140.1384608745575
52	6746.6562	100.07567	6870.386	6614.791	7181.7334	84.42807	7355.9688	7035.5044	1000.0	1000.0	260000	512.9582	148.81523	635.27563	-54.40024	512.95807	148.81522	635.0397	-52.883602	-514.53	40.96345	2181.8150050640106
53	6729.6304	179.98871	6910.264	6452.6143	7301.5166	82.59352	7441.1987	7186.8613	1000.0	1000.0	265000	515.26685	148.27623	637.0248	-44.62301	515.2667	148.27664	634.78546	-58.154793	-517.4462	39.416294	2224.495550632477
54	6696.948	141.00711	6884.745	6454.6406	7005.775	114.3245	7169.579	6694.6313	1000.0	1000.0	270000	517.4439	147.91954	635.9569	-41.653915	517.4433	147.92029	636.7449	-46.294655	-519.5041	40.179394	2268.1205887794495
55	6621.1016	193.00708	6889.4663	6299.986	7261.1304	92.8459	7421.8306	7141.144	1000.0	1000.0	275000	519.11566	147.66666	640.3789	-61.79145	519.1155	147.66557	639.651	-52.026966	-521.0519	42.545708	2310.2003581523895
56	6630.583	159.3469	6730.722	6317.9966	7377.6274	103.30264	7555.2056	7178.8027	1000.0	1000.0	280000	521.14087	147.06357	637.2057	-44.85326	521.14105	147.06433	640.29565	-60.768734	-523.015	40.224915	2352.85564827919
57	6626.8936	75.21379	6740.1436	6519.8647	7267.47	135.03146	7438.3047	6980.385	1000.0	1000.0	285000	523.5298	146.06212	639.53595	-45.995697	523.5299	146.06047	639.96735	-57.638634	-525.56714	40.409733	2394.187685728073
58	6747.4766	74.14303	6824.8467	6624.146	7388.2314	108.575806	7566.998	7216.2876	1000.0	1000.0	290000	525.39734	145.7646	642.6525	-41.334076	525.3966	145.76515	641.2662	-81.528564	-526.9938	40.100655	2436.861681699753
59	6653.297	238.26643	6902.608	6288.224	6992.6016	76.37521	7122.6963	6873.6406	1000.0	1000.0	295000	527.88464	144.62329	643.2484	-61.70574	527.88434	144.62364	641.2859	-57.357796	-529.6378	39.167164	2480.9039363861084
60	6706.819	114.42812	6876.869	6527.174	7119.9834	96.03747	7270.9497	6944.1704	1000.0	1000.0	300000	529.24	144.66039	643.77386	-55.229336	529.2405	144.65903	641.7163	-43.87594	-530.86273	40.67774	2523.16206908226
61	6773.2407	218.02628	7022.593	6442.8027	7407.733	95.60215	7540.3984	7168.939	1000.0	1000.0	305000	531.4393	143.11395	644.0632	-51.366722	531.43884	143.11302	644.3964	-32.683983	-533.4173	38.775913	2566.3471987247467
62	6789.6626	98.63863	6922.7827	6648.7676	7364.507	112.523895	7549.7036	7187.846	1000.0	1000.0	310000	533.7759	141.80522	646.0524	-43.032112	533.7763	141.80533	645.791	-34.641933	-535.22894	38.043106	2607.5795798301697
63	6778.962	243.94121	7054.081	6357.7036	7420.84	80.6797	7531.607	7224.1313	1000.0	1000.0	315000	534.82654	141.9244	645.92285	-45.584023	534.82605	141.92427	647.3256	-39.83436	-536.1868	38.10056	2649.5254049301147
64	6739.083	66.72633	6837.1816	6659.781	7480.435	97.92249	7615.672	7306.1055	1000.0	1000.0	320000	536.2929	141.66512	648.78815	-60.130043	536.29236	141.6655	648.23486	-48.82117	-537.9924	39.013405	2692.280529975891
65	6828.449	158.79694	6995.9097	6572.833	7537.9	139.7601	7728.798	7268.657	1000.0	1000.0	325000	537.75885	140.92606	650.86005	-77.56511	537.7589	140.92505	651.8193	-89.69492	-539.3177	40.641045	2735.483068704605
66	6793.6514	90.13948	6913.429	6642.8525	7447.332	62.160637	7574.616	7336.679	1000.0	1000.0	330000	539.5301	140.16653	652.43604	-86.088974	539.53	140.16525	652.7901	-71.44278	-541.5006	40.546604	2777.3940348625183
67	6843.2656	95.498566	6969.506	6735.984	7519.496	87.78086	7710.186	7412.7466	1000.0	1000.0	335000	540.9734	139.93285	654.9927	-53.81539	540.9734	139.93245	655.1085	-60.99642	-542.60315	40.035873	2818.938452243805
68	6884.578	109.73704	7080.806	6762.226	7208.1313	190.81165	7454.8716	6824.5244	1000.0	1000.0	340000	542.73883	138.8178	656.7946	-42.52263	542.73883	138.81825	656.3299	-53.057755	-544.16974	39.505844	2862.22478055954
69	6663.7764	135.76996	6786.8994	6413.4585	7518.759	93.00872	7648.1064	7373.1055	1000.0	1000.0	345000	544.0891	138.99133	661.9879	-50.45419	544.08887	138.9904	660.43756	-60.815945	-545.7754	38.66496	2905.5964353084564
70	6887.582	69.5312	6970.881	6772.827	7559.866	55.037186	7681.024	7471.1465	1000.0	1000.0	350000	545.5848	138.54868	661.50543	-75.60113	545.5846	138.54817	660.93304	-77.32169	-547.1543	39.413055	2947.9299116134644
71	6942.0273	70.87512	7072.138	6864.876	7436.8423	87.95394	7600.3994	7314.233	1000.0	1000.0	355000	547.2838	137.40318	661.5248	-66.10977	547.2833	137.40353	662.08844	-73.15211	-549.0807	39.19086	2990.5371284484863
72	7041.444	108.00966	7137.9004	6880.3667	7595.383	152.65996	7941.11	7405.85	1000.0	1000.0	360000	548.41034	137.56894	662.15295	-74.70627	548.4103	137.56754	661.6318	-69.42753	-549.8378	39.553314	3032.767026424408
73	6846.544	186.1462	7017.9497	6527.5884	6278.3994	129.48317	6532.9155	6047.147	1000.0	1000.0	365000	550.3021	136.87935	664.2419	-86.46024	550.302	136.87856	662.6815	-109.92043	-552.1433	40.624992	3074.750768184662
74	6949.925	164.0125	7108.9136	6701.4927	7438.0283	107.27222	7601.7344	7230.4023	1000.0	1000.0	370000	550.5635	137.85529	664.877	-105.45016	550.5638	137.85379	666.6942	-102.9895	-552.5741	41.09402	3118.0590612888336
75	7023.7783	79.835846	7146.5747	6911.7026	7429.5337	155.18246	7741.1636	7201.8984	1000.0	1000.0	375000	552.24194	136.66454	665.2036	-74.24561	552.24133	136.66518	665.4722	-81.47304	-553.7818	39.408333	3161.7785320281982
76	6981.124	263.6819	7287.1494	6583.765	7355.207	166.21233	7574.813	7010.3477	1000.0	1000.0	380000	553.1	136.14023	664.65936	-56.512672	553.10016	136.13934	664.1709	-52.64676	-554.9569	39.58355	3203.3271560668945
77	6860.245	135.86572	7013.538	6608.7866	7545.743	66.98131	7604.869	7361.5234	1000.0	1000.0	385000	555.06494	134.19992	665.9801	-62.725906	555.06494	134.19958	665.19836	-57.19153	-556.7696	39.87513	3246.608458042145
78	7016.5522	109.00524	7143.4146	6817.659	7685.5156	92.76544	7842.902	7549.972	1000.0	1000.0	390000	555.5551	134.26836	666.4027	-67.46251	555.5548	134.26758	663.1411	-55.677025	-557.521	39.45454	3289.6773524284363
79	7136.1743	111.0535	7325.0244	6988.7324	7489.9307	91.27191	7607.8726	7281.8	1000.0	1000.0	395000	557.238	133.7403	669.85144	-56.869137	557.238	133.74039	668.0819	-57.547504	-558.9505	38.49906	3332.906023979187
80	7015.785	63.081207	7063.618	6895.5366	7621.1396	78.30677	7746.3184	7520.4204	1000.0	1000.0	400000	558.56946	132.74144	670.04236	-49.230278	558.5694	132.74115	669.69586	-68.26223	-560.3832	36.781116	3375.6141226291656
81	7085.8174	113.53347	7256.9434	6901.45	7778.6743	152.4769	8090.2974	7552.0176	1000.0	1000.0	405000	559.78705	132.32022	668.75116	-41.12796	559.78705	132.32022	669.55273	-52.303925	-561.3121	36.957424	3418.2585632801056
82	7019.383	151.46875	7178.986	6773.0483	7728.124	99.617165	7900.369	7553.0347	1000.0	1000.0	410000	561.1971	132.20113	669.89136	-60.26643	561.1971	132.20024	669.7363	-62.309658	-563.07336	36.59978	3460.6198213100433
83	7070.85	80.713196	7163.9644	6937.63	7786.667	83.548485	7914.393	7658.134	1000.0	1000.0	415000	562.29645	132.38007	672.2556	-44.285583	562.2959	132.38197	669.7689	-57.06245	-563.8891	37.499695	3503.9322776794434
84	7087.8975	86.31977	7149.8374	6917.2983	7604.8174	92.0596	7711.937	7372.792	1000.0	1000.0	420000	564.4616	131.21947	674.608	-30.204655	564.4615	131.2183	673.0976	-41.233387	-566.16693	36.93775	3546.8183336257935
85	6996.905	107.23659	7174.3657	6846.7847	7696.4854	82.88542	7816.1113	7487.8853	1000.0	1000.0	425000	565.969	130.57158	673.4672	-51.06032	565.9692	130.57022	673.2112	-53.439728	-567.9237	38.0524	3590.1424067020416
86	7125.2354	115.569244	7271.074	6930.2197	7869.337	82.17534	7997.6753	7735.9346	1000.0	1000.0	430000	567.14813	130.44852	678.4469	-48.168182	567.14795	130.44797	679.1142	-41.873543	-568.76324	37.196453	3634.407441854477
87	7024.371	142.04082	7252.5	6882.739	7749.913	83.330696	7891.4575	7610.6665	1000.0	1000.0	435000	567.9823	130.3353	678.31775	-44.904602	567.98206	130.33517	679.5406	-44.925426	-569.5484	38.718082	3677.509700536728
88	7090.6104	113.51788	7232.6196	6908.651	7831.3643	108.04932	8087.5806	7707.789	1000.0	1000.0	440000	569.127	129.75604	678.2673	-53.468685	569.1276	129.7558	678.33716	-50.873318	-570.6067	38.913643	3720.827696084976
89	7018.697	251.22873	7300.8467	6550.891	7739.8467	75.555214	7840.253	7620.3916	1000.0	1000.0	445000	570.49786	128.80884	680.80096	-67.41024	570.49725	128.81012	679.35645	-52.960022	-572.2593	38.661236	3764.401676416397
90	7245.0728	98.55047	7357.6445	7060.9	7685.0977	87.596275	7823.9946	7575.6157	1000.0	1000.0	450000	571.5345	128.16805	679.26416	-56.922356	571.53467	128.1667	679.1651	-43.688805	-573.1254	37.51266	3808.0090732574463
91	7177.7734	176.81204	7427.8203	6902.565	7931.2007	80.933876	8037.698	7799.0337	1000.0	1000.0	455000	573.2225	126.069305	683.50867	-56.96739	573.22266	126.06923	684.3023	-42.766502	-574.9847	37.43318	3851.383208990097
92	6993.6875	337.2383	7213.5273	6329.5815	7826.1494	94.56876	7954.683	7616.26	1000.0	1000.0	460000	573.7881	126.31551	685.6405	-34.480698	573.78784	126.314766	686.8059	-28.059566	-575.2014	37.658337	3894.346907377243
93	7191.9204	169.79529	7397.6304	6970.9844	7710.3545	81.818245	7836.1484	7563.0464	1000.0	1000.0	465000	574.63806	125.77033	688.4279	-74.8122	574.6383	125.768265	687.6254	-54.229847	-576.2814	38.997192	3938.606601715088
94	7058.017	119.54244	7221.8257	6869.3984	7778.173	74.604996	7881.3477	7643.2007	1000.0	1000.0	470000	575.45776	125.55577	688.1901	-36.31589	575.45746	125.55687	688.9444	-43.725002	-577.1117	36.4337	3982.8016901016235
95	7233.939	94.59071	7380.635	7128.6143	7823.346	72.84997	7955.4443	7742.4497	1000.0	1000.0	475000	576.28955	125.155754	688.8951	-59.22547	576.28937	125.155266	687.7279	-45.502796	-577.9943	38.89242	4026.719365119934
96	7126.0835	41.356	7179.269	7062.1396	7952.389	48.702976	8018.6045	7885.5073	1000.0	1000.0	480000	577.28107	125.39035	690.73444	-36.503056	577.2811	125.390526	690.3547	-43.63846	-578.58875	38.62803	4070.8674397468567
97	7259.3374	42.936607	7320.9214	7186.4365	7935.78	114.00962	8159.467	7782.017	1000.0	1000.0	485000	578.4487	125.006065	687.4048	-92.0306	578.44885	125.00561	689.0335	-82.39928	-580.11707	37.9065	4114.305376768112
98	7248.003	183.24751	7406.178	6968.141	7892.7236	123.0633	8027.1226	7595.633	1000.0	1000.0	490000	579.0614	125.11595	691.6343	-57.028088	579.0611	125.11574	691.4741	-62.947063	-580.4816	37.66876	4157.675532579422
99	7164.518	129.01509	7319.0483	6992.6235	7379.0874	128.62317	7591.265	7188.7603	1000.0	1000.0	495000	580.21594	124.197105	690.4463	-56.57426	580.2162	124.19529	690.8918	-66.73069	-581.7315	38.175686	4201.083532094955
100	7096.841	204.0594	7330.936	6808.0938	7757.407	93.52183	7956.6733	7606.0317	1000.0	1000.0	500000	581.3714	123.654335	692.1236	-66.31361	581.37134	123.653244	692.1524	-45.596844	-583.1522	38.65221	4245.490952253342
101	7309.1123	77.5369	7433.4272	7196.999	7660.13	101.1534	7806.431	7412.2876	1000.0	1000.0	505000	582.17224	123.83232	695.42255	-79.7434	582.1726	123.83103	695.921	-94.11591	-583.8494	37.994812	4289.986557483673
102	7222.3555	145.63936	7434.2837	7016.7144	7701.897	138.07713	7944.257	7485.1167	1000.0	1000.0	510000	582.7805	123.36796	692.0739	-57.99848	582.77997	123.36865	691.76984	-82.56507	-584.4012	38.33249	4335.252361059189
103	7233.6343	153.18634	7372.997	6965.4995	7933.025	64.705734	8025.274	7807.42	1000.0	1000.0	515000	583.15717	123.73367	692.464	-88.32577	583.15717	123.73376	691.97327	-62.615376	-584.6672	38.610916	4380.70161485672
104	7299.956	104.17189	7486.869	7177.668	7954.3594	72.9131	8073.475	7825.019	1000.0	1000.0	520000	584.4948	122.93419	693.24133	-98.82983	584.4948	122.933426	691.5508	-106.648834	-586.36127	38.23119	4425.418160915375
105	7256.8516	125.57366	7380.107	7062.791	7920.181	108.69596	8083.265	7735.732	1000.0	1000.0	525000	584.9411	123.17796	697.5237	-66.41626	584.9409	123.177574	698.7058	-81.14307	-586.706	39.051224	4471.619327545166
106	7232.069	190.96349	7572.5674	7028.2383	7923.0557	63.233242	8018.819	7822.5386	1000.0	1000.0	530000	585.6307	122.25129	693.55084	-113.8237	585.6308	122.25075	691.1178	-100.43979	-587.2428	37.95382	4517.311247825623
107	7225.573	46.217133	7280.409	7154.23	7953.242	81.5923	8094.6914	7825.44	1000.0	1000.0	535000	586.4957	121.65111	696.4152	-39.53303	586.49554	121.650024	696.6285	-36.58012	-588.2904	36.6646	4562.723264694214
108	7315.0234	99.42633	7456.5664	7170.0273	7798.5195	119.63654	8082.9546	7624.034	1000.0	1000.0	540000	587.55774	121.48338	692.78204	-46.63643	587.55786	121.48318	693.8302	-51.679268	-589.0916	36.044205	4607.938540697098
109	7285.4453	72.66638	7417.7456	7202.0586	8011.925	66.80041	8077.1416	7832.8613	1000.0	1000.0	545000	588.9867	120.660545	695.0739	-40.91086	588.98676	120.65886	693.85474	-52.715046	-590.27637	35.87791	4652.382884502411
110	7336.1123	131.04839	7482.8833	7121.4575	7929.328	125.965645	8116.49	7668.684	1000.0	1000.0	550000	589.7	120.34568	697.329	-59.310654	589.70044	120.343994	695.9029	-41.032528	-591.48206	37.28585	4697.655879020691
111	7263.091	64.69662	7352.7236	7157.0986	7714.0767	105.57221	7880.1836	7496.4663	1000.0	1000.0	555000	590.4411	120.30697	699.74426	-66.289154	590.4406	120.30808	696.33246	-65.74054	-592.1697	36.549862	4744.6812245845795
112	7240.7397	73.26391	7321.0737	7115.0913	7212.392	1854.4602	8059.6245	1662.9585	1000.0	1000.0	560000	590.92786	120.30356	694.8668	-57.964603	590.9276	120.30442	695.3075	-53.350784	-592.4575	37.157608	4790.19334936142
113	7230.591	123.316055	7360.035	7025.9272	7931.357	102.97559	8108.61	7769.7134	1000.0	1000.0	565000	592.04333	118.84478	698.88	-47.896866	592.043	118.84452	698.39343	-84.94057	-593.6304	36.783813	4835.601438999176
