Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
11	4261.4863	156.07484	4569.0063	4133.3325	4681.4395	75.85695	4793.2715	4554.6934	1000.0	1000.0	55000	215.49129	46.366318	310.58893	87.18385	215.49168	46.366093	313.47656	85.76162	216.17365	45.207424	308.10544	90.85752	2.35754	3.9160912	38.37622	-15.467556	-217.27374	2.180434	2.1081517	3.3360188	474.5717136859894
12	4462.8193	105.92271	4576.1533	4281.5317	4940.094	124.49673	5027.783	4584.775	1000.0	1000.0	60000	236.60394	47.901424	326.84717	100.53832	236.60416	47.90158	327.6312	98.59148	237.24706	46.660248	324.4291	102.748	2.4659524	3.963105	34.560844	-14.671548	-238.349	2.2818046	2.2329495	3.5344892	517.3340940475464
13	4639.6357	51.62728	4694.2075	4547.3047	4945.0303	55.339108	5015.5425	4834.405	1000.0	1000.0	65000	255.8491	48.55728	342.49323	115.70574	255.84892	48.557972	342.84903	106.9209	256.4285	47.26403	340.897	118.11366	2.5844646	4.074899	37.351894	-14.175596	-257.52026	2.2618809	2.2129462	3.5482788	561.1314194202423
14	4740.3345	80.17193	4872.823	4650.309	5136.3486	54.166622	5260.5713	5056.02	1000.0	1000.0	70000	273.31363	49.73966	360.9963	127.879036	273.31384	49.739452	360.7444	129.69469	273.84406	48.421013	359.14722	131.8294	2.7574046	4.143925	31.828306	-13.847509	-274.9284	2.335979	2.2678645	3.6058617	605.009613275528
15	4282.467	1020.1851	4813.392	2242.385	5161.7666	75.80882	5296.5	5022.6807	1000.0	1000.0	75000	288.92053	50.52848	374.38568	141.71582	288.92108	50.528576	375.9328	141.42307	289.38098	49.250523	373.317	144.20955	2.8017724	4.1721587	41.891754	-12.836197	-290.4515	2.4507186	2.3507307	3.7898507	649.4232318401337
16	4881.774	143.76491	5135.437	4711.0503	5096.512	67.91081	5244.3843	5005.482	1000.0	1000.0	80000	300.81177	54.981712	385.17435	121.10928	300.81155	54.982975	385.45575	118.71959	301.16855	53.895874	387.53372	121.6623	2.7064	4.099866	41.37737	-12.684652	-302.2525	2.642234	2.5737867	3.9931438	693.8283751010895
17	4925.78	132.07764	5079.7617	4748.2075	5179.091	65.92128	5275.7437	5076.4834	1000.0	1000.0	85000	312.084	58.314358	398.47766	99.858154	312.08395	58.31436	398.05978	96.82946	312.42883	57.172306	396.7762	108.22059	2.7719378	4.133611	41.151653	-13.782156	-313.53284	2.6637714	2.60992	4.020182	737.2979519367218
18	4900.135	169.55554	5093.0176	4593.8433	5336.947	73.428	5472.1523	5215.9175	1000.0	1000.0	90000	322.19226	60.029106	408.0395	82.66987	322.1926	60.029312	405.27518	84.00147	322.4691	58.919476	405.4093	89.79184	2.744704	4.1113143	42.95788	-15.830859	-323.55396	2.813397	2.7221148	4.212142	782.1061515808105
19	5061.4507	20.721308	5078.62	5024.8857	5469.7715	51.15239	5535.2437	5355.12	1000.0	1000.0	95000	331.55353	60.910736	416.24652	57.20208	331.55356	60.91027	418.7432	51.002106	331.80734	59.803547	416.08865	61.613476	2.7804062	4.13966	39.527477	-13.380411	-332.89053	2.834595	2.7526903	4.209316	825.5481288433075
20	5045.3105	70.811134	5135.5605	4946.262	5432.1577	46.878353	5487.921	5333.219	1000.0	1000.0	100000	339.74405	62.149868	423.14804	24.702534	339.7442	62.15036	422.54623	11.140377	339.93723	61.063194	422.50455	31.292341	2.7802892	4.1415825	41.775326	-13.73485	-341.01382	2.806507	2.7827682	4.2142267	868.87255692482
21	5067.233	63.584675	5131.9316	4946.465	5580.724	54.44597	5658.973	5500.9043	1000.0	1000.0	105000	347.2067	63.38718	429.89706	2.9706461	347.20685	63.38742	428.93277	3.7090926	347.37888	62.327976	429.41208	3.0981984	2.8045185	4.16065	39.734795	-13.267128	-348.4305	2.8849099	2.845749	4.2391505	912.7757399082184
22	5147.056	74.77638	5237.11	5055.133	5437.1895	44.98038	5501.4683	5363.295	1000.0	1000.0	110000	354.2581	63.874264	439.80307	-19.411295	354.2583	63.873604	438.83914	-16.814669	354.38974	62.831295	434.5021	-15.369629	2.8011372	4.177445	48.936665	-14.350871	-355.42212	2.8346925	2.7517617	4.1595592	957.1255648136139
23	5247.2217	60.08681	5345.7246	5166.4404	5616.696	71.47258	5746.202	5501.528	1000.0	1000.0	115000	360.54803	64.82455	440.1959	-35.773285	360.54782	64.82499	440.47308	-40.10775	360.6581	63.787952	439.15897	-32.489662	2.8536065	4.2005653	44.654167	-13.694875	-361.694	2.8323371	2.816537	4.176501	1000.7913420200348
24	5278.8213	63.366394	5342.4346	5164.9688	5658.3657	101.51288	5851.386	5525.041	1000.0	1000.0	120000	366.89746	64.90169	443.99017	-38.293896	366.89752	64.90148	444.94156	-40.5867	366.99387	63.854897	442.9982	-49.882393	2.869972	4.2156796	43.157875	-14.588794	-368.0023	2.7905908	2.7252345	4.075247	1045.0115113258362
25	5285.3813	101.85371	5404.565	5147.614	5557.5894	69.542984	5630.4253	5424.0093	1000.0	1000.0	125000	372.8711	64.75269	454.5726	-38.11953	372.87094	64.75306	454.8305	-45.538727	372.94247	63.724667	453.83774	-34.41484	2.9053333	4.243995	45.73869	-13.797192	-373.93884	2.7021902	2.671021	4.0191383	1089.548572063446
26	5300.488	129.33112	5513.118	5170.446	5634.247	60.19952	5717.978	5551.5796	1000.0	1000.0	130000	378.69122	64.41891	459.46674	-56.505783	378.69147	64.41901	459.69687	-50.87649	378.75122	63.391632	458.13892	-47.595673	2.9025083	4.230021	37.185905	-15.324533	-379.735	2.7850893	2.7269142	4.0689397	1133.9851036071777
27	5319.3867	27.582907	5356.242	5277.2705	5673.866	82.819214	5780.6523	5543.924	1000.0	1000.0	135000	383.7591	64.732475	465.4352	-61.21785	383.7592	64.73219	464.21118	-53.11412	383.8025	63.714535	463.23135	-50.502785	2.90561	4.2499924	44.96166	-12.927225	-384.77835	2.7916152	2.7243996	4.047264	1178.5693728923798
28	5468.005	94.415985	5571.615	5309.8506	5876.361	67.26448	5956.3174	5717.114	1000.0	1000.0	140000	388.79114	64.24848	466.84714	-48.552467	388.79117	64.248276	467.11084	-49.72126	388.80988	63.239986	465.8178	-48.839268	2.9190564	4.225945	51.519363	-13.021014	-389.77417	2.7893946	2.7336144	4.064615	1223.258926153183
29	5408.566	114.22969	5567.541	5254.6914	5793.5894	92.514114	5938.352	5652.01	1000.0	1000.0	145000	393.43884	64.140854	469.82404	-55.86949	393.43878	64.14087	468.49884	-60.581722	393.4441	63.119625	467.54227	-52.555244	2.9116147	4.209674	44.323917	-13.983076	-394.4157	2.7801454	2.7790983	4.0581045	1267.5122883319855
30	5502.9346	46.869987	5541.112	5413.4194	5879.9946	53.536648	5951.137	5795.7656	1000.0	1000.0	150000	397.7287	64.387115	471.83688	-68.37688	397.72876	64.3869	471.97913	-69.169	397.70096	63.40189	470.66684	-68.69449	2.9238524	4.194802	47.090008	-14.716826	-398.6662	2.7575855	2.7268164	4.017478	1312.5876150131226
31	5509.3047	65.530365	5631.0303	5444.5234	5899.374	69.182365	6008.029	5786.63	1000.0	1000.0	155000	401.78598	64.32767	475.9286	-67.63701	401.78632	64.327095	476.83682	-73.129585	401.76172	63.330944	475.77884	-64.84757	2.967416	4.181269	48.62771	-14.083351	-402.7282	2.8034496	2.7811024	4.0322614	1356.8165822029114
32	5599.9946	46.053154	5665.1514	5539.484	5852.5264	73.05628	5993.336	5716.2583	1000.0	1000.0	160000	405.90955	64.15526	478.75037	-72.46386	405.90964	64.15406	478.30112	-76.33155	405.86548	63.173145	478.3239	-72.69712	2.963903	4.2015038	40.484703	-14.595554	-406.82196	2.8879468	2.8600914	4.1225977	1401.8934144973755
33	5605.286	68.88096	5711.047	5518.514	5955.354	86.06722	6057.3286	5758.3555	1000.0	1000.0	165000	409.8444	63.745167	482.5347	-89.19104	409.8444	63.74534	482.98175	-101.23478	409.7838	62.7637	483.06256	-82.3119	3.0351784	4.206024	44.33174	-14.4879055	-410.73773	2.8002644	2.7737439	3.9742281	1446.8206384181976
34	5681.939	42.2112	5724.202	5605.5615	5957.8433	102.71295	6085.9263	5715.895	1000.0	1000.0	170000	413.60477	64.08227	485.95285	-95.023186	413.60504	64.08136	486.91818	-94.17964	413.53482	63.121185	486.28143	-87.897995	3.068953	4.2241955	39.59631	-14.478063	-414.4748	2.8660624	2.8356733	4.135707	1491.4049468040466
35	5645.536	43.072006	5697.1157	5569.885	6080.8193	88.46956	6219.815	5932.6533	1000.0	1000.0	175000	417.2232	64.233086	490.2331	-108.38001	417.2231	64.23334	489.4927	-104.812996	417.13748	63.27572	490.1828	-111.78034	3.0585437	4.2040696	38.487152	-16.495407	-418.06625	2.8790236	2.8731093	4.10268	1535.4747323989868
36	5686.4375	118.45405	5834.317	5522.616	6111.509	78.49651	6237.7305	5980.7173	1000.0	1000.0	180000	420.68515	64.319275	494.62546	-122.89466	420.6853	64.31903	493.83298	-122.02786	420.59055	63.361458	492.9772	-124.54509	3.1161296	4.217839	40.250008	-14.476339	-421.5204	2.9312446	2.91613	4.1793413	1580.3589870929718
37	5692.384	125.25514	5878.924	5557.923	6053.9565	104.474174	6185.36	5893.7773	1000.0	1000.0	185000	423.9022	63.965233	497.58762	-107.0497	423.90253	63.964386	498.94153	-109.62999	423.785	63.025085	497.17926	-118.652756	3.083657	4.230257	44.422153	-13.607648	-424.6954	2.9034264	2.8637145	4.1268187	1624.26624584198
38	5741.579	135.51657	5912.152	5600.29	6184.591	85.90051	6289.94	6051.3276	1000.0	1000.0	190000	427.0518	63.73545	501.75244	-102.477425	427.0515	63.734985	501.15686	-106.26083	426.92618	62.77749	500.47278	-104.265594	3.1096897	4.200036	37.761242	-12.946102	-427.8456	2.9003131	2.926084	4.082461	1668.2529287338257
39	5771.3174	138.11868	5959.25	5528.771	6192.9673	78.29563	6283.509	6050.5786	1000.0	1000.0	195000	429.74066	63.88415	504.78607	-105.267334	429.74063	63.88326	503.47147	-113.88864	429.59006	62.945393	503.01688	-100.547966	3.151228	4.2131705	46.496155	-12.718659	-430.5143	3.0551076	3.071781	4.2352743	1712.5589191913605
40	5844.4404	126.044945	6069.247	5700.4414	6285.1665	88.18634	6425.6016	6135.323	1000.0	1000.0	200000	432.71375	63.170464	506.38647	-115.72159	432.71375	63.170425	506.2093	-115.02691	432.55655	62.21595	504.33762	-114.782715	3.184638	4.1897025	73.70572	-14.018063	-433.4867	3.073234	3.054343	4.2103014	1756.3220098018646
41	5909.1587	117.45838	6079.989	5785.1006	6400.8564	65.581276	6498.967	6295.0063	1000.0	1000.0	205000	435.51816	62.481064	510.20404	-114.21655	435.51816	62.480637	511.03876	-105.31112	435.36496	61.503365	510.18613	-96.96782	3.2089913	4.186474	40.176018	-13.821436	-436.2785	3.019165	3.0137222	4.187597	1801.1987299919128
42	5779.9414	120.82375	6008.1465	5667.9233	6340.5674	108.320984	6526.6235	6099.4937	1000.0	1000.0	210000	438.5252	61.8475	516.5367	-91.37598	438.52585	61.845222	515.2877	-91.49399	438.34357	60.93625	516.3808	-101.40816	3.2624671	4.2271976	47.5774	-13.448218	-439.2578	3.1346133	3.1013262	4.3595314	1846.1407306194305
43	5840.7256	160.42334	6132.508	5650.651	5910.86	1718.4591	6734.7285	770.06366	1000.0	1000.0	215000	440.8579	62.419975	519.8258	-102.70583	440.85782	62.420403	518.05383	-116.73895	440.65393	61.488483	518.5766	-98.742966	3.2680893	4.2360897	45.921646	-13.515784	-441.5818	3.1731505	3.1987796	4.402601	1890.8192627429962
44	5948.672	127.415924	6173.1064	5816.4795	6056.665	1017.7654	6531.849	3008.6677	1000.0	1000.0	220000	443.1292	62.194153	520.11505	-86.842995	443.12872	62.19396	520.9448	-106.7402	442.91238	61.291035	520.4256	-92.13539	3.271064	4.2324457	48.350983	-13.159992	-443.8347	3.1720617	3.1771872	4.3525467	1937.2777256965637
45	5951.1816	103.24537	6149.366	5854.1157	6455.2637	96.807274	6585.8984	6298.1123	1000.0	1000.0	225000	445.52618	62.111866	522.19745	-74.236595	445.52634	62.111267	521.645	-76.603836	445.32016	61.175648	522.5486	-77.19543	3.3223732	4.255457	46.482483	-12.510197	-446.23685	3.2487023	3.225268	4.417855	1983.0958323478699
46	5992.5835	70.90246	6130.5728	5927.8604	6432.682	85.29977	6584.1045	6322.8975	1000.0	1000.0	230000	447.98712	62.264816	526.39087	-74.86632	447.98743	62.26363	523.585	-79.48115	447.773	61.355484	524.3766	-80.07494	3.3051288	4.2357836	43.0659	-14.412763	-448.68665	3.152974	3.1406152	4.3298554	2028.4680454730988
47	5945.7144	125.35101	6059.571	5749.8535	6603.5703	103.60737	6794.8965	6436.5024	1000.0	1000.0	235000	450.3224	62.0784	525.5317	-79.370445	450.32266	62.077816	525.2285	-91.22008	450.07983	61.171925	526.7035	-79.250275	3.380987	4.2864113	44.265717	-16.864902	-451.0043	3.3733628	3.3478136	4.473753	2074.009742498398
48	6047.96	150.929	6218.566	5820.0586	6681.4556	141.7123	6892.1885	6448.533	1000.0	1000.0	240000	452.347	61.95632	528.1718	-107.96823	452.347	61.955997	527.9395	-107.19347	452.10446	61.04788	528.83325	-87.74462	3.3992648	4.288374	47.010414	-18.830824	-453.0332	3.359471	3.3363333	4.450633	2119.9395081996918
49	6141.2646	64.02057	6209.2847	6058.6167	6675.2188	116.82809	6804.841	6404.2017	1000.0	1000.0	245000	454.77835	61.653557	533.77545	-74.13582	454.77844	61.652386	534.2651	-83.13755	454.52588	60.765404	536.87494	-77.19414	3.4005923	4.304407	52.0146	-13.698743	-455.4404	3.334311	3.274354	4.4046206	2166.344763994217
50	6154.215	152.09589	6413.8394	5992.3276	6623.466	153.13858	6965.4087	6439.3696	1000.0	1000.0	250000	456.98813	61.925888	542.4107	-81.97603	456.98807	61.925594	541.98706	-81.82783	456.73422	61.02096	535.941	-78.1028	3.4578712	4.2840304	48.36495	-12.958034	-457.64905	3.3800051	3.4099581	4.5099797	2211.644195318222
51	6277.193	80.259926	6422.32	6176.3496	6752.4976	145.35806	6952.135	6442.0156	1000.0	1000.0	255000	459.62216	61.291134	541.669	-79.38873	459.62265	61.28996	542.49023	-81.505035	459.36658	60.376343	540.7049	-82.3113	3.4591022	4.2899933	53.55159	-14.169841	-460.28586	3.444965	3.3898098	4.5418305	2257.29599237442
52	6205.1533	193.26582	6446.6743	5895.5166	5669.1143	2009.7142	7225.7827	2106.9321	1000.0	1000.0	260000	462.0263	61.36106	546.19147	-84.78032	462.02628	61.360825	546.1044	-84.91466	461.762	60.441418	546.2784	-79.84554	3.4703774	4.243323	49.933895	-13.588097	-462.6855	3.4528098	3.391298	4.556268	2303.5183560848236
53	6307.4766	126.06514	6473.532	6114.114	6299.986	1267.1532	7199.4233	3201.9001	1000.0	1000.0	265000	464.45245	61.08926	548.0208	-69.707275	464.45248	61.088478	550.609	-71.220535	464.18784	60.181553	544.969	-69.72114	3.5586405	4.3044443	43.468536	-14.290926	-465.11584	3.478696	3.4344234	4.595625	2349.4785895347595
54	6485.663	196.94077	6804.1807	6231.8945	7099.2803	124.24329	7326.021	6891.0405	1000.0	1000.0	270000	467.1598	60.963577	564.48193	-68.05346	467.15985	60.9632	565.0896	-74.71676	466.89523	60.049355	565.0717	-67.80698	3.6011934	4.315368	42.941948	-14.550042	-467.83286	3.5227046	3.4886563	4.66433	2395.6205213069916
55	6518.366	140.83151	6708.216	6346.9326	7236.6826	88.47454	7363.4688	7083.333	1000.0	1000.0	275000	469.57394	61.58331	578.23004	-82.64362	469.5739	61.583225	578.23883	-78.48842	469.29388	60.707943	578.82336	-74.812355	3.6005738	4.309627	59.304607	-13.812607	-470.23615	3.6983304	3.687103	4.9001837	2441.5137028694153
56	6715.0596	161.04182	6956.6304	6468.6704	7659.04	270.6281	8072.001	7266.037	1000.0	1000.0	280000	472.4637	61.608418	581.0655	-97.91365	472.46405	61.60818	581.6159	-91.364174	472.2048	60.70601	577.0483	-90.32794	3.6982923	4.3219457	41.434467	-15.756844	-473.1402	3.7424312	3.691134	4.8475685	2487.242312669754
57	6816.236	153.3598	7056.4595	6629.5815	6357.0454	2218.9507	7921.66	650.6615	1000.0	1000.0	285000	475.59515	62.754288	585.33093	-83.083824	475.59525	62.75307	585.922	-89.99491	475.34464	61.893642	584.6594	-94.31675	3.749613	4.333577	52.722706	-13.793981	-476.296	3.8660202	3.816734	4.9790883	2532.808317422867
58	5879.6533	1880.3427	7103.0815	2132.0989	7679.853	104.48495	7818.9473	7440.703	1000.0	1000.0	290000	477.9106	66.780365	589.4438	-102.286064	477.91064	66.781075	587.56555	-109.50952	477.64642	66.0335	587.74774	-105.87277	3.8028224	4.3553214	52.02185	-13.5750065	-478.6169	4.0637813	3.9981406	5.0951753	2579.0955216884613
59	7029.282	187.1102	7244.2827	6762.3633	7625.3076	214.9145	8025.506	7348.4243	1000.0	1000.0	295000	480.87158	68.91452	592.57446	-121.95092	480.87173	68.914925	592.79486	-117.295525	480.60922	68.15219	591.03094	-114.587296	3.8051975	4.33857	46.929623	-12.634256	-481.58694	4.454659	4.426328	5.5380692	2627.097976922989
60	7001.8584	145.51349	7262.807	6857.631	7932.4854	165.74226	8122.703	7665.829	1000.0	1000.0	300000	484.40024	70.345436	596.3791	-142.84421	484.40036	70.34503	597.3078	-143.9367	484.1315	69.60252	596.72534	-131.32607	3.9025536	4.345068	48.00229	-18.76776	-485.1154	4.481373	4.4730844	5.5275598	2674.3132050037384
61	6873.4243	559.236	7253.0776	5766.482	6565.133	2308.7705	8094.4976	933.2774	1000.0	1000.0	305000	487.50937	73.141136	603.6557	-143.10739	487.50916	73.139565	604.04315	-150.95297	487.2436	72.426094	602.35077	-137.41237	3.988513	4.3908105	48.607574	-12.973022	-488.2461	4.8059106	4.778838	5.81755	2721.375778198242
62	7478.526	208.42517	7738.4565	7182.9727	7957.94	72.77852	8148.976	7868.5166	1000.0	1000.0	310000	491.02057	74.93932	608.8689	-148.3134	491.02063	74.93967	608.8584	-153.45593	490.7774	74.20257	613.4366	-150.42027	4.095339	4.380519	49.464836	-13.649262	-491.798	4.860372	4.832646	5.9215727	2768.210878610611
63	6630.464	1201.7507	7465.464	4250.148	7908.2266	173.6155	8282.111	7648.064	1000.0	1000.0	315000	494.31198	77.884254	613.33765	-172.6361	494.31177	77.883705	614.17224	-178.05144	494.0646	77.18611	614.7345	-162.12373	4.1941113	4.3823004	54.547485	-14.198071	-495.1224	5.176179	5.21863	6.3201838	2814.900999546051
64	7265.1123	241.6686	7435.991	6785.0923	7297.7524	1253.8682	8165.183	4453.8354	1000.0	1000.0	320000	498.03427	79.48539	620.77673	-166.8857	498.03397	79.487625	622.39795	-155.97621	497.79767	78.77872	619.4172	-157.19202	4.2602863	4.388571	48.25371	-14.115031	-498.8701	5.2493525	5.224793	6.3492455	2862.336848258972
65	7418.3545	167.21202	7548.2656	7089.821	7554.199	1604.005	8332.346	2783.1953	1000.0	1000.0	325000	502.06827	80.19068	635.41534	-142.78983	502.06854	80.19193	632.876	-141.31427	501.84515	79.46848	625.0927	-139.77551	4.3258476	4.378292	59.026955	-14.529956	-502.9244	5.265308	5.2429166	6.3127913	2909.124408721924
66	7463.3906	377.40872	7914.9478	6823.5303	8084.4336	202.60767	8350.043	7667.503	1000.0	1000.0	330000	506.51947	81.05352	638.7893	-161.68446	506.5188	81.05443	637.0726	-149.60143	506.28738	80.31998	641.9573	-149.92609	4.457215	4.4040794	44.352665	-12.205603	-507.3809	5.821891	5.8059173	6.886331	2955.612813472748
67	7378.44	218.0204	7730.818	7061.73	7983.0845	106.658356	8135.2876	7770.9277	1000.0	1000.0	335000	510.67514	80.62578	648.2471	-129.72183	510.67514	80.62536	648.7065	-132.98822	510.4447	79.8796	650.1163	-139.826	4.529819	4.433895	56.82505	-15.230029	-511.56375	6.0910435	6.0621767	7.0998936	3002.4494593143463
68	7589.543	140.31178	7794.344	7415.2925	7112.3467	2533.508	8700.04	804.5359	1000.0	1000.0	340000	513.9823	81.54268	651.79846	-140.31697	513.9823	81.542625	653.8354	-135.05939	513.7445	80.79975	651.6797	-120.522934	4.516719	4.4024506	50.55657	-13.09214	-514.84875	5.701225	5.7013974	6.923682	3049.6520857810974
69	7819.9204	163.4032	8050.2764	7589.8286	8046.268	191.84102	8372.202	7770.363	1000.0	1000.0	345000	517.8031	81.888885	661.1372	-124.176506	517.8029	81.889366	659.27795	-131.29631	517.56866	81.10432	660.1254	-123.84988	4.566809	4.4059973	52.919518	-13.906391	-518.6796	6.2348948	6.2125397	7.3107634	3097.0689165592194
70	7712.0103	298.41437	8207.731	7346.201	8850.537	143.52739	9085.113	8539.694	1000.0	1000.0	350000	521.6184	81.408005	662.81464	-95.138405	521.6183	81.40923	661.85974	-93.92981	521.39777	80.62	661.3056	-109.90382	4.6504693	4.3903613	51.258186	-13.2426405	-522.52045	6.2319937	6.0972033	7.1310377	3144.929893016815
71	7879.53	180.3527	8136.948	7642.5522	8813.393	138.77771	9038.948	8498.113	1000.0	1000.0	355000	526.0202	81.23072	673.3375	-100.617805	526.0205	81.230736	672.52136	-95.698135	525.8045	80.42714	670.7718	-96.39204	4.7561526	4.408905	49.299515	-13.566385	-526.9314	6.263721	6.212937	7.3210797	3192.251980781555
72	7982.868	288.74768	8344.001	7616.34	8456.611	116.6753	8663.5625	8199.032	1000.0	1000.0	360000	529.8446	82.615005	681.67004	-116.44452	529.84454	82.616234	678.5122	-110.413376	529.6185	81.826675	674.92664	-115.71683	4.763917	4.4053006	56.283054	-13.555079	-530.7573	6.2301626	6.1414585	7.2329564	3238.488297224045
73	6918.9165	2243.8381	8199.72	2435.1038	8198.206	1504.7622	8896.619	3709.4275	1000.0	1000.0	365000	533.8103	84.57621	683.57196	-119.60374	533.8104	84.57675	682.0151	-120.76134	533.62415	83.80602	680.4939	-118.733734	4.8245187	4.4153447	67.61407	-17.26915	-534.7699	6.4686646	6.392075	7.458546	3285.810963153839
74	7945.6235	482.7995	8438.377	7029.7837	8917.834	123.27508	9144.954	8725.211	1000.0	1000.0	370000	536.8688	88.131966	690.2776	-155.35712	536.86835	88.13357	689.92584	-150.08557	536.6356	87.39368	687.34143	-154.17772	4.874116	4.425249	49.92888	-17.403074	-537.8287	7.108665	7.0702	8.05361	3333.3125009536743
75	8132.682	288.34952	8530.344	7846.5273	8494.861	112.9489	8637.458	8285.219	1000.0	1000.0	375000	540.4431	89.92915	693.9543	-141.52553	540.4429	89.93055	692.9469	-148.1434	540.2131	89.19769	692.8812	-148.62984	4.899728	4.4344788	46.022263	-12.716131	-541.39136	7.0895524	6.99395	7.9815135	3379.033747434616
76	8352.832	265.29007	8652.639	7910.4155	8785.572	94.82197	8898.682	8597.571	1000.0	1000.0	380000	544.6661	90.46489	705.6398	-172.52179	544.6654	90.467995	702.92725	-157.87622	544.44806	89.721954	706.54785	-156.4234	4.9847503	4.435363	57.468468	-12.269955	-545.6628	7.3508487	7.382079	8.421693	3425.8926248550415
77	8402.098	256.6985	8729.894	7990.866	8837.029	156.70859	9141.843	8607.553	1000.0	1000.0	385000	548.1331	91.63745	711.3892	-150.71767	548.133	91.63822	710.34735	-138.47023	547.8792	90.88317	708.8482	-149.97636	5.0105357	4.459957	49.306942	-18.509903	-549.10187	7.683744	7.54642	8.503706	3473.4931762218475
