Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
15	-576.3375	34.47208	-529.42126	-614.1105	1000.0	-49.36469	6.8469243	25.579102	-52.905922	64000	-0.013616451	358.015	-0.002104002	-32.44513	5.5363197	0.0008626643	72.76500177383423
16	-574.99725	20.748241	-547.6332	-602.7816	1000.0	-50.135624	5.2462783	12.300242	-53.34076	68000	0.0005287428	489.4203	-0.0021991376	-34.220703	5.5046167	0.00042767668	77.06921172142029
17	-533.4149	63.275948	-442.70874	-615.7748	1000.0	-49.745502	7.039152	40.07182	-53.77952	72000	0.011533342	588.35016	-0.0013138894	-78.542145	5.47043	0.00058065157	81.4898669719696
18	-589.2061	93.55569	-493.07742	-729.6823	1000.0	-45.543304	8.828321	20.480562	-54.003662	76000	-0.01613294	406.55188	-0.0014627799	-103.31009	5.4886866	0.00085769896	86.05545854568481
19	-474.09253	71.97315	-360.50986	-559.6418	1000.0	-51.25536	3.4076414	-19.96588	-55.066334	80000	-0.039500605	487.3737	-0.0022196919	-136.88672	5.505327	5.0489485e-05	90.49021744728088
20	-475.95605	74.27983	-393.74612	-595.1243	1000.0	-42.37361	8.226384	33.247417	-54.396393	84000	-0.010383709	450.05362	-0.0017195065	-64.75363	5.4827623	0.0011757526	95.19810914993286
21	-516.00555	89.52555	-374.228	-621.6443	1000.0	-43.051533	8.796319	22.12126	-54.52164	88000	-0.028205039	418.0734	-0.0018617101	-70.20859	5.5596766	0.0007963514	99.63080430030823
22	-483.95074	52.453125	-439.75833	-573.4699	1000.0	-45.459217	7.226952	6.8179603	-54.597183	92000	-0.027521458	374.87177	-0.002037488	-50.71338	5.549092	0.0005981301	104.35365796089172
23	-493.4854	95.44804	-405.64197	-650.827	1000.0	-43.234802	8.803865	19.37889	-54.52157	96000	-0.04972825	472.8332	-0.0018571094	-59.82312	5.5225997	-4.7035934e-05	108.78837561607361
24	-480.93243	84.63449	-386.058	-598.7485	1000.0	-42.035328	9.479102	45.23916	-54.878944	100000	0.0032550758	484.2874	-0.001642092	-71.17743	5.5670953	0.0004899928	113.04341530799866
25	-501.9055	55.724476	-418.76752	-575.295	1000.0	-43.31165	8.205209	22.174719	-55.136555	104000	0.0060272226	353.72052	-0.0015671318	-49.924774	5.510731	0.00015460575	117.33008527755737
26	-528.75415	167.98758	-373.72406	-811.1008	1000.0	-43.92215	8.838531	7.6415277	-55.372833	108000	-0.06627333	606.7543	-0.0021454021	-85.891174	5.5016584	0.00076316996	121.41516494750977
27	-528.7427	58.0996	-462.65506	-616.8685	1000.0	-46.94447	5.240157	5.0465136	-56.23136	112000	0.0021760436	222.43896	-0.0012960692	-22.808456	5.5232987	7.3640344e-06	125.899973154068
28	-471.07513	135.95811	-281.98053	-603.86304	1000.0	-45.25787	8.133912	17.878965	-56.343433	116000	-0.024392018	487.39285	-0.0022473168	-62.483093	5.4776373	0.00052670465	130.22183895111084
29	-482.93573	46.888054	-424.6763	-552.9423	1000.0	-42.85249	6.493059	-2.739773	-56.163258	120000	0.03461144	334.53436	-0.002101656	-38.5755	5.5054383	0.0006057827	134.6057207584381
30	-508.8256	98.75055	-428.2456	-676.6186	1000.0	-43.94857	5.8521833	21.393682	-56.46723	124000	-0.020944316	349.63773	-0.0021374542	-52.457672	5.513298	-6.633902e-05	139.5037121772766
31	-432.70102	80.085754	-321.74557	-548.1483	1000.0	-44.970573	10.6329	48.573704	-57.258305	128000	-0.024288734	425.23434	-0.0006231945	-110.347534	5.4937305	0.0011632784	144.0471374988556
32	-416.65735	122.678566	-261.0644	-539.9791	1000.0	-38.81527	9.510797	19.612217	-56.203094	132000	-0.032365613	352.6837	-0.001064416	-76.90976	5.5401974	0.00074415206	148.20946431159973
33	-490.2411	85.06731	-373.39117	-610.4238	1000.0	-36.780293	10.902979	6.8135424	-56.554493	136000	-0.032319933	436.34897	-0.002141539	-165.91736	5.4954543	0.00017157012	152.73210334777832
34	-423.13245	74.43151	-352.55917	-548.3721	1000.0	-43.52356	7.091389	-0.38757354	-56.388344	140000	0.018184245	462.3824	-0.0016498584	-97.54053	5.5025587	0.00026289636	156.82105827331543
35	-437.3447	56.606346	-349.56656	-497.50046	1000.0	-39.307217	7.75276	9.161941	-56.393425	144000	-0.048179146	307.89728	-0.0027945787	-45.764404	5.4446983	0.0005645545	161.14652705192566
36	-478.4622	39.86301	-421.90967	-529.99646	1000.0	-38.37948	10.193654	13.571858	-56.56367	148000	-0.03470664	428.97662	-0.0014589168	-108.59769	5.4376383	0.00014863795	165.44062089920044
37	-493.8721	38.750042	-434.74075	-543.3517	1000.0	-41.5473	6.165225	10.0562525	-56.73429	152000	-0.015435308	247.35135	-0.0013425201	-40.625946	5.4978104	0.0003780207	169.79794788360596
38	-531.6975	78.50533	-407.07965	-610.58295	1000.0	-45.95103	5.698221	-3.1146233	-57.05626	156000	-0.015120987	357.32742	-0.0020284671	-40.79706	5.4658546	0.0014726338	174.06938886642456
39	-467.6994	36.05164	-409.55212	-505.42505	1000.0	-47.799435	6.1907277	9.051695	-57.723972	160000	-0.022815827	273.61948	-0.0014723502	-52.487488	5.471719	0.0006592686	178.3593783378601
40	-419.7272	62.48318	-328.53882	-493.18924	1000.0	-42.518623	6.0714097	2.6163242	-56.230606	164000	-0.035593238	348.92596	-0.0017536618	-72.95764	5.5517755	0.0002672012	183.29072856903076
41	-445.89273	64.660164	-350.98483	-533.50586	1000.0	-38.4051	8.671676	8.2016735	-56.560936	168000	0.017097853	310.9518	-0.0012092255	-38.311035	5.493112	0.0006508685	187.55174732208252
42	-514.808	32.544136	-469.2546	-561.28754	1000.0	-41.607697	6.77605	-1.511838	-56.491364	172000	-0.039840706	259.32138	-0.0015502237	-59.4991	5.48614	0.00054628495	191.98121213912964
43	-399.97443	85.2392	-298.536	-534.5554	1000.0	-31.814611	30.08557	54.454052	-57.94448	176000	-0.059328195	1483.1685	-0.0017462745	-1102.0994	5.478957	0.00012279725	196.37488269805908
44	-542.9394	34.333447	-498.03705	-594.04144	1000.0	-41.406155	5.9052386	4.654051	-56.64704	180000	-0.039224364	286.33243	-0.0016749725	-75.819046	5.5027184	0.000649206	200.47566556930542
45	-439.14215	80.94385	-315.19162	-542.1745	1000.0	-46.23567	6.6692543	15.456575	-58.864532	184000	-0.08430089	297.87195	-0.0017160922	-58.4713	5.5115857	0.00071804685	204.64911103248596
46	-442.45697	37.440006	-382.21503	-477.19724	1000.0	-41.83721	7.315143	5.76623	-55.75212	188000	0.026481595	267.33963	-0.001082046	-43.37793	5.489591	0.00047555953	208.8265151977539
47	-414.8094	41.872253	-373.5168	-470.68393	1000.0	-37.829094	10.4900255	6.1834292	-57.163265	192000	-0.048592445	282.89868	-0.0013269372	-34.416748	5.5165977	-0.00031583954	213.26090359687805
48	-415.2728	56.021294	-331.02948	-481.1969	1000.0	-40.90924	7.8480678	-5.6818705	-52.45583	196000	-0.033543624	187.00914	-0.0011778027	-19.556442	5.483737	0.0007101258	217.63860750198364
49	-517.07635	38.232544	-468.0876	-573.1212	1000.0	-40.37638	6.2497115	11.901098	-53.49495	200000	0.015166812	314.33948	-0.0015083048	-72.80441	5.481408	4.5075714e-05	221.9301359653473
50	-429.1764	99.91904	-257.37112	-503.9526	1000.0	-45.811813	5.3347373	-12.034784	-57.263172	204000	-0.030102875	290.289	-0.0013217032	-80.52075	5.5436425	0.00042772084	226.7972548007965
51	-423.65863	65.4323	-323.1772	-497.96387	1000.0	-41.536312	8.685975	-0.5743758	-56.18515	208000	-0.026437433	219.43398	-0.0013628155	-29.01944	5.4551115	-0.0003243636	230.93638968467712
52	-423.47305	67.08245	-343.52216	-507.31946	1000.0	-40.013878	7.6269426	10.41957	-49.364353	212000	-0.01326453	171.971	-0.0014627529	-20.954803	5.50658	-2.310109e-05	235.28784441947937
53	-433.23206	78.78144	-304.13242	-506.66837	1000.0	-33.173576	10.15865	10.872154	-54.739483	216000	-0.00669854	433.06714	-0.0017671124	-129.71582	5.5220213	0.000737239	239.71743392944336
54	-443.24902	100.80206	-323.05307	-544.8108	1000.0	-37.34888	6.637857	-0.6110311	-55.98193	220000	-0.0063759624	362.52765	-0.0013882034	-74.39621	5.5148554	-9.644377e-05	243.5572361946106
55	-472.3137	20.958683	-449.62076	-505.18332	1000.0	-44.834335	7.437702	8.406503	-55.489998	224000	-0.051057905	217.04997	-0.0021657087	-38.170532	5.535267	0.00045043582	247.7802872657776
56	-360.2405	44.96219	-289.9653	-414.43463	1000.0	-37.633865	13.358719	8.087372	-58.51737	228000	-0.014297358	279.3128	-0.0023662979	-52.88289	5.477859	0.00023026836	252.02983784675598
57	-480.72388	39.26429	-424.13693	-533.94446	1000.0	-35.005505	10.673194	6.9558535	-55.73224	232000	-0.055133637	425.47678	-0.0018943138	-188.55856	5.484508	6.0072838e-05	256.5186541080475
58	-398.6074	83.40393	-323.5005	-536.1749	1000.0	-42.315155	5.5090523	7.7338624	-56.41413	236000	-0.03497134	311.72046	-0.0018246919	-58.88916	5.501278	0.0005132525	260.8381245136261
59	-355.22113	124.45041	-219.26494	-511.6916	1000.0	-36.087414	7.5492835	11.023536	-55.949226	240000	0.0066725034	456.02158	-0.0016921721	-61.36676	5.476875	-0.00026823443	265.1621673107147
60	-362.89056	99.160126	-203.62991	-474.5308	1000.0	-32.860798	9.484503	22.336655	-55.071064	244000	0.009731415	260.29855	-0.002478172	-43.809677	5.48336	-0.0003050514	269.7225778102875
61	-378.4513	72.58955	-307.78156	-499.88956	1000.0	-34.438526	9.466373	7.3932486	-54.00904	248000	-0.020411346	291.79807	-0.0013816301	-50.39128	5.4981184	0.00028333985	274.05148434638977
62	-402.26147	79.18897	-292.74365	-478.78912	1000.0	-35.65787	6.261323	12.013862	-53.545708	252000	-0.01667192	280.71085	-0.0017849896	-27.69542	5.5067883	0.000356836	278.6064131259918
63	-435.2376	96.54041	-281.17227	-521.2354	1000.0	-35.742584	7.8262296	6.7526894	-52.472458	256000	-0.05165914	323.83533	-0.0010400005	-38.5455	5.4938264	6.978822e-05	282.89099287986755
64	-322.3914	27.878925	-301.71545	-370.41882	1000.0	-36.344975	8.167089	7.881362	-54.711277	260000	-0.07960254	213.79123	-0.0019528195	-74.84964	5.4535723	0.0011391371	287.47708797454834
65	-406.86328	65.162094	-336.49274	-478.1515	1000.0	-31.816856	5.3155694	-9.786149	-49.316753	264000	-0.09970308	234.91841	-0.00091739744	-52.91513	5.4993024	0.0006990943	291.7778627872467
66	-405.23782	67.88303	-288.436	-456.48547	1000.0	-36.671875	7.9179683	-3.0969975	-52.66657	268000	-0.062671274	247.70804	-0.00072490424	-23.24649	5.44453	0.0009700366	296.0789084434509
67	-340.76175	120.50736	-146.00089	-467.09747	1000.0	-34.52037	9.846893	9.544667	-55.02009	272000	-0.018492753	292.35324	-0.0017582811	-40.520126	5.4802694	0.00019107264	300.37989926338196
68	-421.47354	56.52579	-343.69168	-502.09775	1000.0	-33.814796	9.126629	9.436222	-53.622314	276000	0.009505778	277.53	-0.0022748513	-52.123505	5.484716	0.00032490873	304.0889332294464
69	-387.3966	81.389824	-308.2916	-496.18115	1000.0	-38.63948	9.085557	7.8431206	-56.413776	280000	0.012060475	224.04013	-0.0021757837	-35.583435	5.5075264	0.00083713734	308.349618434906
70	-412.2162	55.955437	-315.38556	-447.31268	1000.0	-34.01526	10.406819	10.385152	-55.41343	284000	-0.038919296	294.72894	-0.001789704	-75.80423	5.4682713	-0.00028869475	313.1593985557556
71	-342.9031	68.59059	-225.2326	-395.90192	1000.0	-38.293545	5.650341	-10.339886	-55.149464	288000	-0.068225496	342.21057	-0.0019176751	-124.66756	5.467302	0.00052417704	317.5546932220459
72	-389.66824	128.03091	-168.51987	-478.83258	1000.0	-32.14493	12.018873	12.174182	-47.471058	292000	-0.03570582	320.35233	-0.0019786432	-58.23053	5.4786882	0.0006376085	321.84402346611023
73	-325.18076	46.62205	-255.45012	-386.20996	1000.0	-30.101343	9.403102	15.313247	-51.406677	296000	0.024473254	190.15974	-0.0014150459	-50.822617	5.517582	0.0006602854	326.2107355594635
74	-444.15707	69.78701	-387.3279	-563.03735	1000.0	-33.151276	5.4074917	-13.314126	-44.39411	300000	-0.038246952	306.2055	-0.00056950375	-89.992386	5.472156	0.00030127345	330.6492953300476
75	-375.62656	27.320007	-337.0854	-409.64465	1000.0	-40.702244	6.2226057	-9.564913	-52.931835	304000	-0.004019799	263.91986	-0.0015445421	-66.18396	5.434838	6.784385e-05	335.12455701828003
76	-388.32678	104.0011	-249.84346	-542.7618	1000.0	-24.08095	20.303429	43.15559	-54.576397	308000	0.00020058632	1046.431	-0.0022238714	-675.5802	5.431544	-0.00024666183	339.3549311161041
77	-396.4194	51.89018	-335.34763	-466.84384	1000.0	-36.223675	7.989062	-1.2335501	-57.323402	312000	-0.031608295	280.66483	-0.0007105954	-41.904663	5.449048	0.000503343	343.4445803165436
78	-380.00934	39.122597	-330.17352	-426.9361	1000.0	-38.815437	4.5915747	-12.76861	-51.981377	316000	-0.04324305	152.74948	-0.0021367036	-36.11988	5.4858174	3.9773702e-05	347.6364200115204
79	-364.8184	87.71213	-240.5477	-488.51376	1000.0	-30.922464	7.9378066	7.8747177	-52.246613	320000	-0.0062569473	200.96523	-0.0024199774	-33.48166	5.4409065	0.0004278841	352.06195855140686
80	-392.1435	35.834713	-353.3655	-435.72504	1000.0	-38.227398	6.3454337	-5.2930136	-47.32657	324000	-0.004082097	196.82446	-0.0015414408	-18.918213	5.4890246	0.0006767137	356.79635787010193
81	-427.24002	112.12655	-244.80518	-530.99457	1000.0	-35.971413	5.904836	-7.7586117	-49.835445	328000	-0.05013318	281.6373	-0.0012641214	-63.0224	5.469015	4.0493906e-05	361.056613445282
82	-393.21704	56.14365	-330.70328	-477.9487	1000.0	-40.174343	9.637146	18.332907	-54.116013	332000	-0.02988076	192.03561	-0.0013730694	-48.171112	5.4691706	0.0011350074	365.358567237854
83	-317.843	129.37932	-141.44191	-475.66098	1000.0	-31.41137	8.246217	1.5017099	-48.228767	336000	-0.037739214	208.60275	-0.0008913465	-34.165222	5.4751577	0.00049314747	369.8681561946869
84	-405.41135	44.623768	-351.68246	-461.60355	1000.0	-34.13636	9.966193	3.4931815	-53.41228	340000	-0.070709184	211.5466	-0.0014507249	-40.731995	5.442753	0.00014251935	373.9978702068329
85	-373.0017	132.27316	-156.5739	-482.86575	1000.0	-36.37278	10.219717	10.765382	-53.72824	344000	-0.040849037	299.9818	-0.0017836615	-39.11371	5.4689794	0.0002737482	378.2627396583557
86	-345.59476	107.35029	-175.5132	-472.05383	1000.0	-35.04926	6.973517	-3.2783003	-53.279617	348000	-0.0416785	245.47044	-0.0013488568	-48.97554	5.4696727	0.0003354795	382.2421975135803
87	-466.09436	14.270516	-451.34586	-482.03177	1000.0	-37.580135	6.9045086	4.6049814	-54.511124	352000	-0.025919296	239.26273	-0.001334209	-76.136734	5.4864144	0.00028184277	386.6440017223358
88	-368.10376	78.8129	-277.2385	-460.24976	1000.0	-40.59011	6.287741	-4.8368907	-56.673397	356000	-0.06917636	268.40146	-0.0010064393	-76.188	5.44461	0.00033818674	390.8153269290924
89	-297.88788	103.10537	-144.96745	-409.62585	1000.0	-33.762333	8.0865965	-0.9149689	-51.486942	360000	-0.019932285	300.09457	-0.0012089144	-85.87845	5.444948	-6.098217e-05	395.0269412994385
90	-428.01874	51.34682	-375.26617	-512.45917	1000.0	-30.092905	9.101686	14.335646	-50.402897	364000	-0.038778793	288.1639	-0.0010558628	-82.61919	5.4592443	-5.560416e-05	399.912718296051
91	-333.66766	109.50815	-148.25633	-415.38074	1000.0	-37.169647	8.762359	20.433962	-49.571636	368000	-0.026184391	236.05763	-0.0014057066	-83.21501	5.4400983	-8.789551e-05	404.3333990573883
92	-394.16684	31.388517	-346.54254	-426.71582	1000.0	-34.779453	10.103093	8.703165	-47.188614	372000	-0.029211728	166.39879	-0.0016336739	-38.376633	5.4553957	0.00018235612	408.89118671417236
93	-418.85898	111.53016	-226.48325	-497.18576	1000.0	-33.120632	7.2644978	2.8553953	-47.520985	376000	-0.08015758	339.76263	-0.0012913942	-59.661255	5.4598174	0.0003664943	413.3184337615967
94	-371.0804	103.99143	-214.48114	-503.1316	1000.0	-40.57652	8.660474	2.472666	-54.56807	380000	-0.026063928	223.493	-0.0018320642	-53.2399	5.5063148	0.00050208176	417.70519828796387
95	-319.76004	95.970726	-215.61531	-445.44794	1000.0	-31.793734	10.435516	5.9459944	-47.576927	384000	-0.08107806	185.55821	-0.0015825033	-24.19986	5.4648066	0.00019394535	421.46907663345337
96	-409.24866	90.71043	-306.63107	-553.79156	1000.0	-28.800215	10.589062	10.725061	-47.64804	388000	0.0036862812	445.45187	-0.001403182	-158.34375	5.4899716	0.00063742814	425.70198702812195
97	-354.69693	47.34338	-282.31967	-415.01053	1000.0	-36.490944	7.180982	7.950299	-52.14782	392000	-0.044955827	190.05443	-0.0010830462	-51.870804	5.427883	0.0005354747	430.04493713378906
98	-305.7782	106.849236	-143.69812	-443.74728	1000.0	-29.810427	8.882927	13.272966	-47.537296	396000	-0.08039328	254.0071	-0.0018473268	-35.590027	5.441738	-0.0005079486	434.3833727836609
99	-407.40942	26.443472	-376.53964	-447.3323	1000.0	-37.374287	5.740337	0.57376	-48.324303	400000	-0.019959401	133.42824	-0.0013147313	-13.553314	5.409913	0.0003431006	438.9828884601593
100	-326.90805	59.803104	-225.38554	-372.05078	1000.0	-31.086946	8.237984	-1.5167818	-46.559242	404000	-0.08249843	262.46365	-0.0017385408	-39.986084	5.4524527	0.00016042161	443.5033218860626
101	-320.32336	22.637651	-288.1665	-350.00616	1000.0	-29.208567	6.0508213	6.5154915	-48.85092	408000	-0.054905597	339.3836	-0.0014029928	-43.557587	5.4884834	0.0005687403	447.9720649719238
102	-373.15634	76.16772	-241.26997	-419.90866	1000.0	-32.168926	5.6458473	-3.4073753	-51.733936	412000	-0.051130682	210.72641	-0.0014239475	-71.75624	5.4771953	-3.5817207e-05	452.3783357143402
103	-380.52374	25.790613	-342.0192	-408.67596	1000.0	-29.161024	10.935784	9.644368	-50.799427	416000	-0.011610328	357.09882	-0.0021478236	-97.31351	5.4878573	0.001078192	456.84863352775574
104	-273.1138	79.87843	-194.82936	-401.55966	1000.0	-32.291264	7.588857	6.680806	-53.92379	420000	-0.026359085	279.21875	-0.0019440036	-101.73218	5.481105	0.0009529562	461.25694251060486
105	-328.40213	69.98422	-221.19162	-411.55502	1000.0	-30.381645	9.7744465	12.055878	-52.495926	424000	-0.03899215	248.237	-0.0018074587	-32.910202	5.4623237	-7.396042e-05	465.5739607810974
106	-358.08112	74.443115	-256.34222	-466.67218	1000.0	-30.780703	7.7444654	3.434657	-47.86888	428000	-0.02863342	330.73148	-0.0010507144	-80.28819	5.4202685	-0.0007347316	469.881769657135
107	-250.80066	136.14714	-98.33758	-418.87866	1000.0	-30.888386	6.2337584	-6.3284116	-52.656116	432000	-0.034080893	406.51718	-0.001435075	-193.60358	5.4471264	0.00024729996	474.15796971321106
108	-296.6214	93.88883	-158.04079	-406.6798	1000.0	-23.959547	12.066809	22.04537	-48.86684	436000	-0.032683913	294.43887	-0.0016987734	-68.726456	5.4143615	0.0005648203	478.40657567977905
109	-271.545	39.431755	-227.90024	-334.31772	1000.0	-25.753334	7.5968843	1.9179292	-51.15171	440000	-0.01642847	340.12164	-0.002805084	-40.565094	5.4395485	2.0054102e-05	482.5229501724243
110	-258.60834	104.04345	-180.99648	-435.6829	1000.0	-26.998592	9.215495	11.145639	-48.166122	444000	-0.06967874	244.03777	-0.0014115125	-56.637543	5.4491367	-0.0007551856	487.56117057800293
111	-303.46848	76.76925	-190.17075	-379.65723	1000.0	-24.419355	11.559421	16.30483	-45.688313	448000	-0.009788708	221.60397	-0.0011033649	-41.989044	5.3951125	0.0003302226	491.89265966415405
112	-360.72192	57.92407	-283.49973	-430.87637	1000.0	-30.269472	9.580937	10.399845	-48.711483	452000	-0.078188874	250.71053	-0.0017316565	-43.5679	5.442802	0.0005550554	496.161874294281
113	-369.61954	65.74267	-274.94196	-459.8565	1000.0	-31.502838	8.443281	12.105336	-51.959156	456000	0.014643329	258.35907	-0.001819565	-31.984085	5.4055033	-2.6915908e-05	500.39794278144836
114	-271.0602	51.755257	-205.67667	-343.76553	1000.0	-32.71021	9.16469	9.629732	-57.139824	460000	-0.026431108	327.08636	-0.0013201572	-83.44946	5.4255166	0.0007720969	504.8535861968994
115	-341.78848	61.1954	-255.60689	-405.11655	1000.0	-22.805164	19.31032	41.98311	-45.101707	464000	-0.06208794	708.55896	-0.0016856045	-541.04517	5.455163	0.00012479752	509.02718710899353
116	-279.18713	42.671535	-222.38225	-340.2359	1000.0	-22.440067	9.9414425	4.5591207	-47.694736	468000	-0.043760587	205.91882	-0.0008289069	-61.332443	5.4490128	0.00067182066	513.4523241519928
117	-254.07378	36.235786	-212.45143	-309.66614	1000.0	-23.976858	6.8733897	2.3937247	-46.769356	472000	-0.041092727	345.01376	-0.0019817352	-52.44696	5.429461	0.00047081345	517.834819316864
118	-299.89902	102.55458	-179.51144	-463.1473	1000.0	-24.577713	7.6374564	5.174469	-48.363895	476000	-0.020529767	305.24033	-0.0027977321	-37.55957	5.4680285	0.0010525775	522.279997587204
119	-244.18259	92.57204	-107.910446	-351.85468	1000.0	-25.490484	7.430398	-0.19494873	-49.37324	480000	-0.07156878	250.23253	-0.0011699721	-40.620377	5.4689035	0.0005592544	526.0899429321289
120	-156.84065	106.92395	-41.191975	-330.89755	1000.0	-22.412457	8.252403	17.153322	-47.418762	484000	-0.02146705	393.63757	-0.0018175486	-129.22583	5.4102697	0.0005317395	531.2923774719238
121	-182.5857	50.903618	-118.690475	-256.26074	1000.0	-17.550167	14.004678	25.785223	-43.23061	488000	0.0025460762	198.33513	-0.0011156343	-37.315445	5.380839	0.0007971806	535.740462064743
122	-341.56384	63.815067	-247.83324	-427.69336	1000.0	-14.158735	8.494199	15.415767	-43.272926	492000	-0.040767673	652.7944	-0.0013381019	-322.35138	5.4004707	0.00050823175	540.2506859302521
123	-280.12997	47.303047	-239.05347	-360.07407	1000.0	-32.62688	9.026332	12.116004	-52.72442	496000	-0.011743309	382.40494	-0.0009322455	-102.26663	5.4430647	0.00043152142	544.4142973423004
124	-317.42743	23.427156	-277.95078	-337.80527	1000.0	-26.0954	7.347649	5.2689424	-48.361664	500000	-0.04203918	184.30139	-0.00093120337	-37.724106	5.4250946	0.00033200716	548.798465013504
125	-337.98624	99.21916	-169.0069	-423.4233	1000.0	-31.050817	6.6460714	-1.5478714	-45.517326	504000	-0.053938486	250.22203	-0.0015611611	-48.428818	5.4216638	0.0008958535	553.2486584186554
126	-317.56946	66.78829	-245.829	-396.07852	1000.0	-26.45243	10.273728	14.465478	-49.506664	508000	-0.068290174	330.6293	-0.0013590083	-44.050842	5.4361105	0.0002679529	557.6334331035614
127	-287.25092	64.88237	-212.51678	-388.7895	1000.0	-27.806208	9.508875	6.263518	-46.495876	512000	-0.025504285	145.7463	-0.0018961392	-25.539742	5.406265	0.00049864955	562.1812133789062
128	-231.86023	21.566734	-207.61107	-265.4991	1000.0	-22.095837	7.8647766	11.861821	-46.263435	516000	-0.018686917	360.90933	-0.0013893079	-43.45465	5.425033	0.00014220244	566.565714597702
129	-254.10513	37.49938	-218.42047	-316.78687	1000.0	-21.593105	8.215421	16.026743	-46.051685	520000	-0.04515898	214.90904	-0.0016114749	-33.010513	5.4466085	0.0005529468	570.6780836582184
130	-231.36179	94.642044	-117.14542	-365.1357	1000.0	-24.424627	8.469143	5.3005633	-46.0293	524000	-0.053858742	328.5018	-0.00093136355	-59.122986	5.452664	-8.668577e-05	574.612282037735
131	-218.5682	28.262283	-181.64435	-249.61395	1000.0	-21.459438	10.793862	18.972908	-44.236122	528000	-0.013094573	264.20337	-0.0016310504	-48.137802	5.4323835	0.0008034152	579.1078572273254
132	-252.18082	107.575165	-100.9875	-359.75644	1000.0	-21.069424	9.521545	10.617124	-51.234097	532000	-0.026368901	372.60202	-0.0012000967	-56.822144	5.424733	-8.067823e-05	583.3329584598541
133	-122.05611	74.037834	-6.9378805	-212.57356	1000.0	-21.245096	12.65262	25.06736	-49.62064	536000	-0.04547733	322.99796	-0.0014326945	-135.08139	5.412915	0.0003390804	587.6905219554901
