Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
67	8750.604	64.886086	8835.593	8644.869	9293.175	102.96932	9481.415	9148.644	1000.0	1000.0	335000	658.0693	161.82278	821.2369	-108.94852	658.0697	161.82239	822.24426	-88.29919	-661.1312	59.452126	3698.6025052070618
68	8960.46	48.892616	9029.977	8891.24	9324.854	63.76025	9425.402	9207.571	1000.0	1000.0	340000	661.72766	162.19939	823.1348	-81.72777	661.72876	162.19711	822.4115	-87.54094	-664.1549	60.071014	3755.3689393997192
69	8829.287	107.66985	8966.741	8698.69	9371.181	73.56739	9486.549	9223.063	1000.0	1000.0	345000	665.80664	162.1934	827.9547	-101.015656	665.8069	162.19284	827.55707	-80.5501	-668.2814	59.374817	3811.6304059028625
70	9038.6	154.25858	9241.432	8813.22	9344.21	87.51994	9458.094	9164.865	1000.0	1000.0	350000	669.76965	162.16687	830.00165	-83.12697	669.77045	162.16486	830.8629	-94.628044	-672.6277	58.39543	3867.9760150909424
71	8873.947	298.48468	9058.948	8278.158	9362.24	106.43975	9484.595	9147.411	1000.0	1000.0	355000	674.0743	161.93755	835.6965	-90.62685	674.0746	161.93645	834.1491	-69.26451	-676.7803	58.22965	3925.281302690506
72	8862.33	183.82132	9098.675	8568.3955	9341.26	131.41182	9553.404	9148.522	1000.0	1000.0	360000	677.82196	162.40222	836.1016	-77.82501	677.82275	162.40082	834.4738	-80.18547	-680.31323	59.83455	3982.573714733124
73	8877.553	196.13367	9209.186	8618.236	9498.523	246.76349	9896.35	8995.033	1000.0	1000.0	365000	681.9442	160.77028	839.02875	-87.56688	681.9445	160.76947	838.1932	-81.58608	-684.5676	59.700863	4041.4070558547974
74	8966.651	207.99127	9215.076	8603.327	9592.059	94.3238	9751.011	9380.302	1000.0	1000.0	370000	684.916	161.41354	843.27936	-94.37593	684.91614	161.41249	842.61694	-95.85676	-687.878	61.048264	4099.241928100586
75	9080.909	161.36024	9323.09	8862.485	9388.163	138.0552	9619.471	9152.86	1000.0	1000.0	375000	687.6086	162.54057	846.24475	-122.336136	687.60895	162.53802	845.5808	-143.91652	-690.43494	62.43012	4154.337404489517
76	8881.422	268.8794	9163.514	8438.225	9611.473	78.82674	9763.025	9497.004	1000.0	1000.0	380000	691.0116	161.51784	846.93176	-102.38858	691.0121	161.51723	849.4772	-110.29027	-693.6419	60.320732	4210.530133962631
77	9067.394	393.93466	9479.74	8331.124	9724.939	94.84846	9891.611	9555.265	1000.0	1000.0	385000	694.5237	161.00938	847.91144	-137.88849	694.52435	161.00694	848.2899	-149.03824	-697.19495	59.953564	4267.936866044998
78	9093.039	213.37593	9416.417	8744.831	9721.535	65.3941	9836.56	9622.239	1000.0	1000.0	390000	698.3167	159.97968	852.82495	-110.040405	698.3167	159.97922	849.9914	-148.59653	-700.9976	60.056007	4325.259024143219
79	9217.571	236.89392	9413.69	8796.132	9498.9	101.349434	9621.028	9263.135	1000.0	1000.0	395000	701.11005	160.36104	853.42285	-135.88844	701.11084	160.35893	857.04865	-138.08966	-703.3673	59.458977	4382.859920978546
