Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
30	-226.34254	28.94474	-177.7442	-252.23872	1000.0	-21.749191	2.594819	4.9113426	-37.645905	124000	-9.298325e-09	106.91673	-0.023271618	-13.495262	4.9819384	0.014830141	0.216	9.0	135.53653264045715
31	-247.20291	42.464848	-180.59558	-291.03253	1000.0	-19.893368	3.3633049	4.297119	-38.36653	128000	7.390976e-09	110.77819	-0.04090565	-20.738457	5.009551	0.01598784	0.1955	18.0	139.66791653633118
32	-193.46054	16.523642	-177.63585	-221.19434	1000.0	-20.99615	3.4216197	-3.9437296	-40.1046	132000	-1.9550324e-08	88.6283	-0.043782003	-22.892097	4.914082	0.016624687	0.1985	18.0	143.95509839057922
33	-238.35602	58.74962	-154.88387	-310.33237	1000.0	-18.432219	5.686669	11.103949	-38.962482	136000	1.4781952e-08	148.81163	-0.014423339	-40.995453	4.9060674	0.017614266	0.218	5.0	147.4268729686737
34	-147.61237	25.833881	-115.64073	-187.35953	1000.0	-18.829842	3.0053916	-1.5120883	-38.99628	140000	-7.629395e-09	102.368256	-0.015234579	-32.306656	4.9058895	0.017359627	0.2485	6.0	151.66494822502136
35	-244.49536	33.904438	-198.47607	-293.9416	1000.0	-15.34847	4.5817556	15.280408	-38.601578	144000	1.9073487e-09	135.90825	-0.014212066	-46.98934	4.8914247	0.022524921	0.243	5.0	155.81521153450012
36	-151.80327	22.231108	-125.19733	-175.30101	1000.0	-17.28614	2.269307	-11.021972	-38.133476	148000	-8.34465e-09	58.685234	-0.010070969	-13.636406	4.868122	0.018793128	0.2305	4.0	159.9916331768036
37	-176.62825	41.73814	-120.32034	-218.07114	1000.0	-15.161066	4.2755437	29.820444	-39.77688	152000	-1.3351441e-08	88.874435	-0.015202344	-11.589287	4.86709	0.017968232	0.2725	6.0	164.38220143318176
38	-220.7365	62.64689	-161.89755	-317.11896	1000.0	-15.204828	3.9149811	3.9634356	-39.48866	156000	1.3589859e-08	216.90721	-0.046623215	-75.68065	4.9125333	0.015416378	0.2345	24.0	169.00462102890015
39	-213.8624	46.339386	-144.16063	-260.63132	1000.0	-15.961283	5.234836	-5.4762063	-40.949444	160000	1.9550324e-08	75.987206	-0.059102725	-8.260933	4.8801765	0.015502065	0.30525	32.0	173.34096550941467
40	-145.95746	22.411228	-119.26555	-181.38103	1000.0	-20.754698	8.070485	6.4946246	-41.34355	164000	-2.3841857e-09	159.41635	-0.046371885	-93.43965	4.812077	0.015699286	0.23	25.0	178.41010069847107
41	-146.82233	67.684586	-99.95295	-263.32523	1000.0	-12.33543	5.9582896	21.224937	-38.06812	168000	8.106232e-09	117.26767	-0.016665248	-40.180855	4.773839	0.015749257	0.2245	6.0	182.77224159240723
42	-153.68427	38.40764	-91.18171	-192.27867	1000.0	-10.883176	4.4838004	18.97837	-39.361538	172000	3.5762786e-09	91.6989	-0.01542004	-16.462585	4.7902956	0.01758929	0.217	6.0	186.83388686180115
43	-168.57011	63.408432	-81.82764	-230.05124	1000.0	-12.532897	3.5726838	25.684258	-35.818073	176000	1.9073487e-09	150.0695	-0.052066073	-61.79164	4.755927	0.01599317	0.2535	27.0	190.90727066993713
44	-168.1854	35.243996	-131.69218	-214.68607	1000.0	-13.536693	5.7703147	-6.3261867	-40.407005	180000	-1.1920929e-08	64.10007	-0.015376457	-9.38126	4.781418	0.018731456	0.24775	5.0	195.20003366470337
45	-76.02141	32.714165	-39.009148	-117.019325	1000.0	-11.807688	3.6899846	-4.449137	-40.01052	184000	1.0490417e-08	99.181496	-0.016700873	-37.35797	4.7500434	0.017934734	0.22025	6.0	199.30845952033997
46	-91.28839	18.513458	-60.521935	-107.80339	1000.0	-8.002757	2.9730828	18.817617	-38.909286	188000	6.198883e-09	58.149445	-0.014877329	-9.029888	4.81031	0.017193928	0.2765	6.0	203.5268895626068
47	-161.84167	104.985054	-46.0388	-331.71194	1000.0	-9.227849	4.3777094	13.422673	-39.980038	192000	-1.1086464e-08	311.73715	-0.014391839	-126.45235	4.7059755	0.017162899	0.2475	6.0	207.80461263656616
48	-96.25946	52.809063	-16.463558	-146.31021	1000.0	-10.6132965	7.5006604	-2.9674456	-42.512684	196000	1.2159347e-08	87.91953	-0.05561153	-20.90139	4.734553	0.01578502	0.2875	33.0	212.511132478714
49	-40.961853	36.090878	15.045777	-84.84451	1000.0	-6.0791163	4.147217	2.7699215	-42.106094	200000	1.4781952e-08	75.536125	-0.04265194	-16.402752	4.7053943	0.016584152	0.21225	18.0	216.6269974708557
50	-23.855038	28.30611	15.872093	-59.96683	1000.0	-3.7345483	3.7063823	19.001673	-41.080406	204000	4.887581e-09	69.35626	-0.05048019	-10.519447	4.6198378	0.016248038	0.273	23.0	221.7649278640747
51	13.357336	42.67296	64.18918	-52.772583	1000.0	-1.7524573	2.6848302	15.925328	-33.172546	208000	-1.7166137e-08	64.50911	-0.045452114	-19.85268	4.6698623	0.016160663	0.19525	18.0	226.05098032951355
52	-56.276688	15.866643	-37.030903	-74.99295	1000.0	1.5760934	3.9404504	17.348595	-39.273685	212000	-1.8119811e-08	83.90778	-0.0130004315	-26.213707	4.648512	0.021116383	0.22	4.0	230.25456357002258
53	-24.77275	33.696243	32.067783	-55.73421	1000.0	-1.8837837	3.7789876	8.097786	-38.38797	216000	-1.2397766e-08	49.70659	-0.011284328	-6.5203133	4.5763836	0.019094573	0.29275	4.0	234.41848301887512
54	0.903373	45.40397	60.186867	-63.68382	1000.0	-1.0871958	4.9776335	32.613087	-39.58517	220000	-2.026558e-08	108.10298	-0.011042927	-19.522163	4.579274	0.021161726	0.2325	4.0	238.88900566101074
55	-27.07318	12.702638	-7.912792	-43.10958	1000.0	0.59500915	4.467447	13.908609	-34.864246	224000	2.6226044e-09	105.84774	-0.01525673	-24.44371	4.6269445	0.018808648	0.2525	5.0	243.51215314865112
56	47.29571	27.921085	78.02996	16.7614	1000.0	-0.3860672	5.5967717	10.105353	-38.777214	228000	-1.7106533e-08	96.217995	-0.014062205	-47.25498	4.5807724	0.017193228	0.25975	5.0	247.70668840408325
57	51.45024	69.42155	141.89415	-52.247826	1000.0	5.1360946	3.346408	17.866306	-33.966858	232000	2.9802323e-09	132.8219	-0.018669708	-13.301521	4.5666375	0.015606056	0.188	6.0	251.6347963809967
58	82.02437	26.249546	102.61927	37.54846	1000.0	5.5242734	4.2049494	23.323996	-26.91757	236000	7.867813e-09	75.994865	-0.019240867	-19.967	4.5814366	0.015811402	0.21875	7.0	255.7644281387329
59	52.99878	35.58767	105.32642	15.908775	1000.0	8.976322	3.933229	19.235641	-23.637114	240000	-9.059906e-09	70.90015	-0.041625403	-16.47042	4.535103	0.016133776	0.23675	18.0	260.28856658935547
60	98.77413	20.160328	119.202736	69.93887	1000.0	6.328524	2.8040898	13.521375	-22.63686	244000	-2.4318695e-08	54.719765	-0.049385365	-14.700188	4.502195	0.015985368	0.26225	21.0	264.9384424686432
61	77.16677	50.83228	123.08959	-8.21103	1000.0	8.989204	3.2457395	22.934763	-23.060934	248000	-1.9550324e-08	74.48714	-0.04405331	-18.676537	4.4751525	0.015959062	0.223	18.0	269.163941860199
62	103.53883	8.450471	112.36358	89.648026	1000.0	9.640809	3.89626	17.37084	-22.34658	252000	2.4139881e-08	49.759903	-0.04134448	-8.892399	4.46083	0.016490959	0.22775	16.0	273.43636536598206
63	83.731575	52.315804	139.81035	-0.37155315	1000.0	9.505291	4.4761314	16.597773	-28.544449	256000	-1.07288365e-08	131.34915	-0.019505464	-36.443886	4.3992195	0.014712649	0.2455	6.0	277.7896752357483
64	149.91406	23.266174	173.16634	115.70018	1000.0	12.35104	3.8276796	21.489748	-31.893938	260000	-4.529953e-09	86.45893	-0.045348536	-20.799103	4.442263	0.01705166	0.237	20.0	281.93794560432434
65	173.06712	29.511335	216.90662	142.60976	1000.0	12.82771	2.4801922	23.940937	-23.692251	264000	1.0490417e-08	72.402084	-0.05248724	-11.335419	4.3065677	0.015309542	0.2735	24.0	286.4146900177002
66	139.04132	45.461964	188.4779	64.881325	1000.0	14.792214	3.8956664	28.234795	-33.635258	268000	1.692772e-08	77.950516	-0.04778909	-14.829006	4.3394904	0.016323041	0.23025	22.0	290.8689556121826
67	156.18512	57.7975	243.36028	93.47892	1000.0	13.770498	4.021205	23.708351	-27.652798	272000	-4.339218e-08	69.40106	-0.05215609	-13.8594055	4.31765	0.0153035605	0.27875	27.0	295.37060356140137
68	162.2194	32.760895	193.86594	112.515686	1000.0	15.299152	4.6318626	23.574009	-28.358145	276000	-5.00679e-09	94.28247	-0.040902227	-19.430992	4.228749	0.015838735	0.21225	18.0	299.6329472064972
69	158.00168	43.710945	217.16281	100.1303	1000.0	17.78316	4.2459283	26.742428	-29.597385	280000	8.106232e-09	85.568565	-0.013036103	-10.731476	4.244324	0.02086469	0.233	4.0	303.8694586753845
70	190.85919	33.214935	244.66965	154.97487	1000.0	16.68433	3.971796	33.574154	-26.348608	284000	-1.3351441e-08	76.568344	-0.044011	-9.829124	4.213496	0.016428078	0.233	18.0	308.8481011390686
71	145.39752	43.71773	215.81229	99.47591	1000.0	17.28307	5.210606	27.125662	-34.69239	288000	-9.059906e-09	107.16711	-0.049019326	-23.772842	4.179424	0.01612041	0.2695	25.0	313.1835358142853
72	154.85928	57.16409	216.01028	88.04013	1000.0	15.359649	6.4869943	26.43931	-38.088684	292000	1.1920929e-08	78.96643	-0.048581712	-16.017685	4.1599927	0.015075509	0.27125	24.0	317.66943311691284
73	162.17392	20.289347	191.98474	139.61954	1000.0	16.466497	6.275234	34.695366	-36.410927	296000	2.0384789e-08	87.29286	-0.017756052	-22.997803	4.149	0.015320246	0.20625	5.0	321.91294527053833
74	151.28981	60.882725	235.09367	63.083397	1000.0	16.14021	4.407283	28.105148	-35.485962	300000	7.629395e-09	135.61053	-0.014656818	-40.495438	4.056781	0.01708761	0.2435	5.0	326.06113171577454
75	214.91324	47.35918	290.69766	166.30795	1000.0	17.879902	5.3574786	25.883951	-32.35374	304000	1.2874604e-08	122.48043	-0.01017356	-20.56057	4.134582	0.01996537	0.25525	3.0	330.248384475708
76	217.10931	44.810642	269.06546	160.46385	1000.0	20.285252	5.2392135	29.394758	-24.364044	308000	3.2901763e-08	74.24101	-0.049022835	-14.728241	4.139926	0.01615118	0.239	23.0	334.57454466819763
77	214.87833	31.742907	253.71089	176.78761	1000.0	20.488949	3.694606	28.917505	-25.763546	312000	-9.775162e-09	60.058174	-0.01936357	-9.094002	4.0815196	0.01667923	0.2295	6.0	338.67077922821045
78	211.54723	31.902744	256.58954	178.60619	1000.0	20.085976	2.9142776	29.706924	-28.903679	316000	-1.7166137e-08	71.631386	-0.016224265	-7.2501755	4.1204414	0.016276032	0.25475	5.0	343.01509642601013
79	218.66428	32.707623	267.8455	179.46013	1000.0	19.68392	3.263203	31.631369	-24.149797	320000	3.0994416e-09	96.91125	-0.013428347	-14.975685	4.066858	0.01878429	0.229	4.0	347.32795214653015
80	188.71751	115.6143	273.3187	-10.18324	1000.0	12.342139	18.132183	29.746595	-40.40539	324000	-1.835823e-08	327.26218	-0.053314276	-220.59941	4.0627456	0.01594993	0.295	27.0	352.2217073440552
81	242.59265	44.667492	313.8156	202.00432	1000.0	24.065573	5.267419	30.233723	-33.274963	328000	1.001358e-08	88.880264	-0.04639624	-11.354576	4.0511446	0.015570228	0.24975	21.0	356.53577971458435
82	240.32907	54.661934	307.95364	157.89046	1000.0	18.856668	9.403597	32.820683	-21.449356	332000	1.0490417e-08	109.20427	-0.02133065	-36.406693	3.9830668	0.019836277	0.27275	6.0	360.7833604812622
83	191.14426	43.1362	243.03714	124.100586	1000.0	25.2021	4.7268662	32.013367	-25.605894	336000	1.180172e-08	133.73166	-0.01846538	-49.41517	4.0419135	0.018000336	0.24075	7.0	365.0007133483887
84	224.32304	34.035427	283.23273	202.77986	1000.0	19.480043	5.175047	26.452122	-31.54645	340000	-4.2915342e-09	147.76091	-0.05207092	-33.712402	4.0007386	0.015711574	0.27625	28.0	369.30711340904236
85	296.9872	59.401466	386.88184	220.73874	1000.0	23.775864	4.7343974	30.357756	-19.512327	344000	-4.315376e-08	118.10308	-0.018207084	-28.799614	3.9685035	0.016841523	0.25125	6.0	373.4321949481964
86	278.91177	9.090799	289.14526	269.75552	1000.0	28.13918	5.0190926	33.773132	-21.860664	348000	1.66893e-08	113.22514	-0.052211884	-18.681946	3.9869988	0.015592398	0.28025	26.0	377.56490778923035
87	254.92465	64.057556	336.40698	164.13535	1000.0	26.23818	3.0570886	33.73034	-14.706993	352000	1.3828277e-08	115.68744	-0.016463049	-18.275238	3.9529586	0.016188031	0.18975	5.0	381.59402656555176
88	261.99014	33.74217	294.65997	207.27834	1000.0	23.465443	2.742909	32.687393	-3.8669043	356000	2.861023e-09	101.48572	-0.047553852	-5.4195175	3.919954	0.016377268	0.2485	21.0	385.9182324409485
89	267.41748	23.512905	296.71887	231.0599	1000.0	24.028301	3.6145065	36.031506	-12.656166	360000	1.9073487e-09	113.07121	-0.058374453	-19.071121	3.8404913	0.015628936	0.318	28.0	390.4492223262787
90	218.34755	33.709305	260.63367	166.59467	1000.0	25.19906	5.076243	33.389797	-20.96027	364000	1.1205673e-08	94.204	-0.018257637	-18.93711	3.8046958	0.014690384	0.22325	5.0	395.25568175315857
91	288.06458	66.873985	375.1489	202.01747	1000.0	23.026926	3.709016	30.263329	-13.161987	368000	2.3841858e-08	135.19966	-0.013566717	-28.260803	3.826009	0.017321704	0.2345	4.0	399.4306733608246
92	309.27118	36.237617	363.00653	263.2941	1000.0	27.787073	2.9083622	34.13095	-11.89694	372000	2.4676323e-08	114.11145	-0.01143839	-7.658882	3.8052232	0.020568732	0.24025	4.0	403.6900351047516
93	272.03	19.61049	287.71964	238.4171	1000.0	27.513868	4.3396206	35.397137	-20.430656	376000	-3.1232833e-08	158.49004	-0.012640575	-40.272614	3.8251536	0.020620627	0.25325	5.0	407.47483086586
94	283.8166	25.85834	321.95264	254.48436	1000.0	28.024601	5.817227	36.59995	-35.535515	380000	6.6757204e-09	104.26003	-0.04725102	-22.008919	3.8274217	0.015348593	0.259	21.0	411.6256191730499
95	304.06787	29.77228	331.23047	253.81404	1000.0	26.763317	4.1371818	33.59061	-24.509335	384000	-9.059906e-09	120.169	-0.045455337	-16.896515	3.809994	0.017571125	0.25125	19.0	415.9942708015442
96	276.5808	58.17383	333.61972	179.7851	1000.0	28.918882	5.2339816	36.147663	-20.716188	388000	3.0994416e-09	168.96408	-0.020216592	-40.95082	3.7929435	0.017788013	0.246	6.0	420.5547618865967
97	341.71832	10.352742	349.88052	324.05182	1000.0	29.989859	4.197595	37.554455	-31.03832	392000	-3.0755995e-08	114.160576	-0.048802283	-16.594597	3.7442105	0.015707916	0.29925	25.0	424.90375781059265
98	286.08173	43.753036	330.6208	229.26288	1000.0	30.348675	6.2742662	38.06571	-40.7617	396000	-2.8133393e-08	124.158585	-0.04481047	-39.02176	3.7667854	0.015959548	0.26075	21.0	428.9270484447479
99	324.15778	47.983982	376.36038	246.56798	1000.0	30.749239	5.464141	36.94167	-34.881104	400000	2.9325486e-08	119.22002	-0.013275641	-21.083672	3.7009058	0.020630436	0.24325	4.0	433.231014251709
100	359.50656	43.522667	434.68137	330.64737	1000.0	30.430548	4.507176	37.728798	-19.76636	404000	5.00679e-09	145.8109	-0.057562023	-27.462288	3.6689475	0.015276461	0.3125	38.0	438.17056369781494
101	331.50937	28.028248	361.16678	290.33524	1000.0	33.896984	5.8110266	40.29129	-39.155792	408000	6.6757204e-09	144.0388	-0.018115405	-18.956398	3.654075	0.022913689	0.29575	5.0	442.24378275871277
102	344.01306	33.830833	375.6342	289.8822	1000.0	33.180695	3.5555305	39.83747	-5.7389774	412000	-2.7894973e-08	81.03663	-0.01541153	-11.606865	3.7102425	0.018095559	0.25425	5.0	446.51331639289856
103	306.60574	91.56484	395.77286	155.61305	1000.0	31.675398	6.8965263	38.694805	-36.80009	416000	3.194809e-08	177.33095	-0.017447956	-43.374847	3.6571212	0.016969062	0.2925	5.0	450.6284878253937
104	351.682	21.870218	374.68	321.66165	1000.0	32.902527	6.4146733	40.64165	-28.700918	420000	5.2452087e-09	98.52278	-0.024327787	-17.100304	3.6598463	0.016114002	0.21525	8.0	454.9864492416382
105	347.78845	39.559883	414.32983	314.3727	1000.0	33.141327	6.2951207	40.06566	-35.34805	424000	2.1457673e-08	131.34883	-0.031972144	-22.43808	3.7125676	0.017936531	0.20975	12.0	459.1744794845581
106	346.27444	25.076975	376.9399	307.42355	1000.0	35.678917	4.7757053	42.967365	-18.833359	428000	-1.4305115e-09	132.259	-0.04539724	-31.6063	3.6130068	0.01630524	0.2695	20.0	463.7062900066376
107	328.02322	25.733599	349.38278	284.20886	1000.0	31.624546	4.8687096	38.397476	-27.719763	432000	-2.360344e-08	100.186424	-0.014037122	-19.873985	3.5597367	0.020087536	0.2265	4.0	467.89414286613464
108	380.6394	51.207012	452.3511	330.783	1000.0	31.216703	3.0897894	38.57496	-15.535065	436000	-4.3690203e-08	150.46788	-0.04087707	-30.087944	3.580816	0.017763652	0.22875	17.0	472.29948711395264
109	357.4911	34.750618	410.67	315.78772	1000.0	35.184883	3.8589814	43.47654	-13.285075	440000	1.3113022e-08	114.232895	-0.021220963	-20.387672	3.5456312	0.017036442	0.27225	6.0	476.184312582016
110	292.70963	38.024567	339.1631	233.59966	1000.0	33.18736	7.5420675	49.1419	-49.370365	444000	-3.8146974e-09	134.53894	-0.06590113	-50.96673	3.5364878	0.012351364	0.3565	79.0	481.71484184265137
111	343.82108	35.284428	388.90778	305.43292	1000.0	31.580906	5.6426463	38.23413	-26.329575	448000	1.8954276e-08	120.17125	-0.01672515	-18.33355	3.533885	0.015956555	0.23975	5.0	485.70554423332214
112	345.73175	21.408554	373.15903	319.1666	1000.0	34.026115	5.1508307	41.1869	-28.065659	452000	2.2172928e-08	156.67552	-0.05296679	-29.591019	3.5017765	0.015583936	0.31025	27.0	489.85243129730225
113	337.24365	40.62183	393.35776	280.06244	1000.0	31.708164	5.2588577	43.453354	-30.611454	456000	1.2397766e-08	154.86623	-0.051870536	-45.408585	3.4857845	0.015464053	0.28675	27.0	494.50929141044617
114	420.63922	29.404879	452.42905	386.86182	1000.0	34.700962	4.780698	42.84748	-16.533018	460000	2.861023e-09	175.37538	-0.034350332	-34.507843	3.4060094	0.01646365	0.2225	13.0	498.9744288921356
115	349.8015	29.791178	398.96436	321.7339	1000.0	38.250305	4.2785187	47.017117	-11.538874	464000	2.9087067e-08	113.01522	-0.012704913	-30.1493	3.4327111	0.019768799	0.237	4.0	503.173269033432
116	384.3333	18.865261	402.396	353.15466	1000.0	33.90536	3.679061	40.67679	-4.95992	468000	1.001358e-08	117.02423	-0.044849757	-16.929764	3.4373183	0.016648307	0.27775	19.0	507.38164806365967
117	362.34232	56.843685	434.0811	306.59213	1000.0	36.601467	3.9325433	43.64323	-9.667026	472000	1.525879e-08	144.91263	-0.018722624	-15.471024	3.4379194	0.016703252	0.26025	5.0	511.73527336120605
118	373.11462	29.470081	402.56793	327.12015	1000.0	34.456566	5.607489	42.746723	-37.00082	476000	2.2649765e-08	129.49515	-0.036032647	-20.031395	3.4478116	0.015977494	0.26725	12.0	515.9276683330536
119	423.28113	39.756138	470.1353	361.50723	1000.0	37.264008	5.319781	45.602455	-23.520334	480000	1.6212464e-08	147.6203	-0.023565404	-26.93396	3.4339519	0.016476704	0.24425	8.0	520.3249411582947
120	397.28613	23.763084	432.09415	365.56104	1000.0	39.42906	2.6684785	47.776268	-0.5477972	484000	2.384186e-10	108.669556	-0.058712326	-18.848526	3.397006	0.015298514	0.3445	43.0	525.5254712104797
121	412.67902	19.717907	433.60117	388.5809	1000.0	35.98383	2.321679	42.91448	3.034198	488000	9.536743e-09	120.84156	-0.026031855	-9.8118515	3.346168	0.0160214	0.19275	8.0	529.9230349063873
122	330.86542	90.56171	404.1464	176.55682	1000.0	36.632584	5.5141997	45.435078	-25.637617	492000	-3.3736228e-08	274.74612	-0.042794775	-115.667206	3.383026	0.0151082	0.26775	18.0	534.0229096412659
123	416.01825	32.54008	462.85657	371.3216	1000.0	36.406708	5.042729	45.288578	-29.881985	496000	-2.9087067e-08	148.9227	-0.020399759	-22.750801	3.3610575	0.016519032	0.246	6.0	538.4097895622253
124	345.78717	56.710285	383.24213	247.77904	1000.0	37.063087	6.6471148	45.3224	-34.160812	500000	9.536744e-10	153.8863	-0.01430282	-51.17787	3.4079475	0.023288356	0.30675	4.0	542.5213119983673
