Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-242.67078	68.09082	-174.10732	-360.15045	-859.5397	6.548269	-847.6813	-868.4807	1000.0	1000.0	5000	0.75045705	3.019343	17.608822	-12.107503	0.750903	3.0175362	17.577276	-13.189121	-1.5454712	0.46441168	38.79176568984985
2	-293.99347	86.77163	-195.42836	-406.78247	-601.0288	52.38448	-537.0293	-714.75525	1000.0	1000.0	10000	7.9452467	6.971615	37.215855	-12.314493	7.9451375	6.970691	37.222473	-12.465991	-10.020948	1.3405998	79.01631474494934
3	67.49326	639.24725	1004.04346	-577.4551	1337.1062	191.36324	1499.6467	799.05255	1000.0	1000.0	15000	17.975956	9.304199	56.6259	-9.220985	17.975569	9.303488	57.0441	-9.260815	-19.623123	2.676883	120.86937880516052
4	1639.0537	350.78122	2070.5256	1209.5455	2351.8286	123.39456	2530.7412	2096.6704	1000.0	1000.0	20000	29.302523	14.016104	78.64488	-5.4884872	29.301937	14.015822	79.3894	-5.6038218	-31.0276	3.2172184	163.74981594085693
5	2556.7432	348.71793	3067.1658	2169.1418	3241.6194	146.23352	3507.6292	2970.7263	1000.0	1000.0	25000	47.090115	20.770458	111.34505	-2.2630653	47.089657	20.769693	111.07808	-2.4060082	-49.167118	4.647468	207.15117073059082
6	2952.275	814.6221	3694.8906	1386.2201	2827.3643	1618.675	4075.2852	-230.88385	1000.0	1000.0	30000	69.38021	28.66673	155.94373	0.9059204	69.379715	28.665558	156.83362	0.16043591	-71.753716	7.3079414	249.5510139465332
7	2772.9482	1503.2941	4066.3457	600.62463	4064.8457	1129.942	4589.639	686.54987	1000.0	1000.0	35000	89.400604	40.12203	187.47461	-3.3558292	89.40006	40.121387	187.56613	-6.9675007	-91.945335	10.244762	291.4840133190155
8	4334.957	21.497766	4372.9814	4314.17	4055.1265	861.5572	4592.2495	1516.5564	1000.0	1000.0	40000	115.81679	50.509003	221.29778	-10.072647	115.816376	50.509136	220.86133	-9.445953	-118.56455	12.094206	334.69403195381165
9	4395.6953	137.8499	4595.2505	4163.4717	3919.3647	1013.5492	4747.6836	1663.1444	1000.0	1000.0	45000	142.84763	58.312424	248.18321	-10.7838125	142.84703	58.312847	248.53355	-12.178107	-145.71913	14.1998625	376.82934856414795
10	4398.1475	163.56653	4526.9546	4083.9817	4890.7217	103.97286	5041.238	4670.979	1000.0	1000.0	50000	168.16504	63.880917	279.3683	-11.121218	168.16429	63.880768	277.8716	-8.675514	-170.81725	17.015207	418.7905447483063
11	4702.1807	82.78418	4787.5996	4549.732	4898.9204	130.4593	5096.946	4614.779	1000.0	1000.0	55000	191.78807	68.22317	295.10397	-10.480059	191.78752	68.2229	295.09598	-8.132648	-194.64813	18.861273	461.1690351963043
12	4741.6436	148.8585	4907.826	4468.6323	4688.932	643.18634	5080.9937	2781.6934	1000.0	1000.0	60000	214.15115	71.262184	318.8307	-7.104328	214.15067	71.26103	319.027	-7.549289	-217.02213	19.599634	503.00346994400024
13	3928.2402	2081.7202	5024.2446	-234.30067	5197.904	102.6355	5342.1694	5038.8096	1000.0	1000.0	65000	232.33813	75.759445	340.59854	-1.574726	232.33789	75.75948	342.32315	0.5516614	-235.09845	20.744766	545.9348998069763
14	4971.447	139.32022	5122.179	4726.3364	5083.2646	44.60617	5134.074	4994.7026	1000.0	1000.0	70000	250.07373	79.31772	356.06104	0.14858747	250.07306	79.31728	355.42886	0.5434456	-252.82622	21.021235	588.6858785152435
15	5113.0347	192.20483	5366.9604	4845.426	5192.694	108.035736	5375.8325	5075.5557	1000.0	1000.0	75000	267.82654	81.44156	369.5223	-0.8923514	267.82654	81.44047	370.81708	0.9528723	-270.4105	20.450195	629.8090817928314
16	5123.782	88.427826	5264.01	5021.5903	5161.648	94.61603	5308.9375	5007.1733	1000.0	1000.0	80000	283.9864	83.21669	386.41995	-3.4504738	283.98596	83.2161	387.00177	-3.0687077	-286.6986	21.272076	673.5686557292938
17	5068.7085	175.78061	5284.737	4877.027	5476.0786	67.73501	5579.982	5391.5854	1000.0	1000.0	85000	298.97873	84.41982	398.00687	-6.4276104	298.97836	84.418816	398.3844	-2.8208988	-301.78314	22.310968	717.0108788013458
18	5251.3335	184.35703	5430.737	4955.1626	5608.4805	102.84374	5714.175	5377.6636	1000.0	1000.0	90000	312.77127	85.596214	414.1009	-8.683197	312.7713	85.594765	415.8791	-5.876228	-315.41498	22.619007	759.8229250907898
19	5284.3164	183.15697	5470.2676	5030.492	5526.775	86.409355	5639.821	5389.359	1000.0	1000.0	95000	325.99463	86.54112	424.9428	-50.737885	325.99445	86.54054	423.97733	-41.990906	-328.6018	24.33859	803.4323270320892
20	5301.138	60.562355	5358.241	5183.7993	5581.961	76.793655	5674.526	5438.23	1000.0	1000.0	100000	338.22678	86.91909	435.19748	-84.17378	338.2267	86.91854	433.3194	-55.67664	-340.56403	24.754774	847.2116224765778
21	5409.9873	111.4339	5487.7583	5199.6494	5667.5605	79.32303	5776.9473	5459.0596	1000.0	1000.0	105000	349.2646	87.438835	441.85583	-24.214832	349.26486	87.4377	440.59064	-19.017378	-351.74194	24.217197	890.3802587985992
22	5412.4946	224.48404	5678.814	5065.867	5795.463	92.09116	5916.45	5599.0713	1000.0	1000.0	110000	359.79803	87.16051	451.34924	-0.6361575	359.79764	87.16	450.22168	-10.758598	-362.1096	23.656124	934.0184333324432
23	5538.8096	131.2879	5682.3037	5291.1323	5747.4346	59.14928	5825.358	5594.843	1000.0	1000.0	115000	369.57047	87.641335	460.34604	-2.742239	369.5702	87.64143	459.4482	2.881537	-371.95496	23.499638	976.9305973052979
24	5603.0444	135.06366	5768.474	5392.715	5798.1904	131.3894	5924.599	5474.9624	1000.0	1000.0	120000	378.92587	87.33598	467.0686	-2.2522008	378.92566	87.335335	466.96344	2.4634922	-381.09354	22.74182	1019.7980933189392
25	5672.647	105.06309	5868.3584	5581.764	5900.22	80.125946	6026.381	5764.985	1000.0	1000.0	125000	387.8121	86.88459	473.5272	3.4976292	387.81168	86.88398	474.6359	7.521923	-390.16284	22.169262	1062.6378660202026
26	5667.7686	142.08434	5942.0303	5529.7046	5642.8955	860.2787	6072.009	3079.8296	1000.0	1000.0	130000	395.7152	87.28507	485.101	-2.810197	395.71518	87.28382	486.26996	1.7959809	-398.1579	22.31383	1104.8016195297241
27	5832.53	87.318275	5904.351	5661.9404	5637.6616	1446.5986	6255.4683	1304.9408	1000.0	1000.0	135000	403.6433	86.78232	494.63724	6.4669514	403.64316	86.78155	494.08075	7.5527716	-405.81635	21.698984	1147.1745958328247
28	5828.0	167.03995	6071.673	5583.4023	5879.062	88.9029	6071.571	5757.5947	1000.0	1000.0	140000	411.12918	86.39188	498.1951	-1.8214631	411.12872	86.39209	500.61755	-14.645344	-413.55304	22.043257	1191.1998386383057
