Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
21	-366.57083	85.44617	-281.31445	-503.0189	1000.0	-35.007908	7.4614334	-5.010172	-42.87996	88000	3.552437e-08	205.42488	-0.059873533	-34.04413	0.008834994	0.0	108.62329649925232
22	-379.9709	67.76912	-287.45453	-476.16257	1000.0	-34.44161	9.675957	-1.2189329	-43.10733	92000	1.9311905e-08	178.50014	-0.060592573	-13.610321	0.0088641625	0.0	112.94070100784302
23	-398.7635	95.18417	-251.92549	-518.2934	1000.0	-33.43266	9.07086	-1.8112104	-42.82198	96000	-2.8610229e-08	313.9322	-0.058827814	-62.789185	0.008778069	0.0	117.4564094543457
24	-350.42084	88.61966	-224.05714	-458.53836	1000.0	-35.868263	6.7232094	3.217612	-42.719982	100000	1.502037e-08	382.04547	-0.059537675	-62.888336	0.008908502	0.0	122.05916333198547
25	-384.1891	52.057106	-329.2224	-458.1468	1000.0	-34.807194	7.5404015	28.114967	-42.231174	104000	6.9141386e-09	178.24084	-0.05938024	-39.761948	0.008933489	0.0	126.36674761772156
26	-271.70654	73.17809	-203.6469	-384.7581	1000.0	-22.00379	8.862641	16.68957	-42.45388	108000	2.3961068e-08	409.15994	-0.05865634	-63.788757	0.008850024	0.0	130.69649815559387
27	-374.60422	85.31839	-239.57693	-472.2844	1000.0	-31.399136	8.794675	6.2154016	-42.717155	112000	-1.2397766e-08	223.45326	-0.060804185	-27.780106	0.008925328	0.0	134.87836170196533
28	-297.92328	130.65231	-92.32267	-445.90173	1000.0	-31.306047	9.344424	10.682019	-42.82302	116000	3.004074e-08	307.69537	-0.05935405	-56.92737	0.009048122	0.0	139.58798694610596
29	-377.43652	32.374233	-338.5312	-410.29642	1000.0	-35.24915	10.657609	28.002975	-43.28532	120000	7.987023e-09	165.29478	-0.062919095	-16.008438	0.008799505	0.0	144.23177695274353
30	-403.1396	34.428078	-349.00092	-444.73935	1000.0	-33.44307	10.872039	12.848014	-43.0414	124000	-9.894371e-09	314.58893	-0.056207072	-47.328003	0.00903897	0.0	149.10992574691772
31	-359.02707	45.746998	-281.38235	-393.58667	1000.0	-34.026924	9.38877	6.388055	-44.11599	128000	-8.8214875e-09	368.53168	-0.06000103	-36.325012	0.008964069	0.0	153.67746829986572
32	-277.6291	102.36756	-131.88255	-384.60968	1000.0	-30.648335	7.8920755	6.575597	-43.99347	132000	-7.390976e-09	433.455	-0.056513276	-105.95505	0.008859822	0.0	158.1538646221161
33	-288.27127	87.91192	-175.19456	-419.30197	1000.0	-25.477007	12.085472	22.3269	-44.095184	136000	-3.8146974e-09	279.03128	-0.057282466	-41.932404	0.008884704	0.0	162.4021565914154
34	-390.07202	57.27138	-295.10477	-437.49585	1000.0	-29.246687	8.6987	-3.469537	-43.4744	140000	-2.3841857e-09	262.61334	-0.060455386	-82.60756	0.009038901	0.0	166.93747210502625
35	-328.60922	91.65963	-236.06963	-469.92783	1000.0	-33.175186	5.7758594	0.8206732	-43.293015	144000	2.4318695e-08	421.188	-0.059596576	-86.034485	0.008856386	0.0	171.62055826187134
36	-308.74136	47.564285	-253.46423	-360.51004	1000.0	-29.674505	9.0969715	15.228936	-44.03982	148000	1.2874604e-08	230.46857	-0.058631938	-29.417953	0.008905744	0.0	176.26428651809692
37	-366.1318	52.73066	-303.69272	-419.3992	1000.0	-30.272192	6.5155997	0.8661742	-42.439075	152000	-1.2397766e-08	235.75546	-0.058109846	-37.525192	0.008953832	0.0	180.87760663032532
38	-186.54274	104.529106	-82.79672	-360.3192	1000.0	-27.946066	9.308899	12.560235	-44.379005	156000	1.5497207e-08	388.58725	-0.058070377	-160.8167	0.008962878	0.0	185.3577151298523
39	-343.5865	48.514065	-268.47498	-400.15994	1000.0	-18.806105	11.323483	10.154678	-41.924953	160000	1.8715859e-08	516.002	-0.058559623	-198.48795	0.008911642	0.0	189.92894077301025
40	-259.86377	115.072464	-68.14466	-360.0382	1000.0	-27.958242	11.01386	18.281155	-45.292446	164000	-1.2874604e-08	377.25714	-0.057514325	-60.09738	0.008841475	0.0	194.73538875579834
41	-158.35988	165.92398	12.50423	-335.94223	1000.0	-23.225798	11.279877	22.320072	-43.76929	168000	1.859665e-08	424.74228	-0.05642472	-104.23578	0.008966726	0.0	199.17060232162476
42	-208.5453	56.653214	-122.36563	-268.29205	1000.0	-16.580414	10.150079	24.229807	-41.442204	172000	2.4795533e-08	274.1921	-0.05705785	-40.68669	0.008976157	0.0	203.42924308776855
43	-98.02972	64.546196	-30.806885	-204.1585	1000.0	-15.259551	7.5698137	13.834702	-38.67015	176000	1.8835069e-08	216.50545	-0.05493131	-77.77425	0.009007463	0.0	208.27229809761047
44	-252.15298	112.81723	-114.101776	-423.35373	1000.0	-12.746135	7.6182137	9.888566	-35.110752	180000	1.2874604e-08	357.00464	-0.059567984	-137.93471	0.009004864	0.0	213.03343272209167
45	-251.21793	53.879337	-166.66068	-310.38293	1000.0	-18.194328	7.6201043	15.30378	-40.81463	184000	-9.477138e-09	449.3082	-0.06074322	-64.67297	0.008954101	0.0	217.84359455108643
46	-234.71104	105.19612	-108.67769	-349.73502	1000.0	-25.858095	10.03577	19.524149	-42.645428	188000	1.0371208e-08	297.7883	-0.05906009	-50.98065	0.00900673	0.0	222.52354049682617
47	-225.04301	113.53352	-101.29322	-408.97562	1000.0	-19.994934	8.8702545	5.6688013	-38.29919	192000	-4.9591065e-08	255.71886	-0.056892164	-26.727203	0.00886273	0.0	227.00600910186768
48	-292.2071	78.8492	-177.75557	-400.11963	1000.0	-26.238808	9.699427	9.0243225	-39.544724	196000	1.6689301e-09	249.45401	-0.05766358	-24.472534	0.008963976	0.0	231.4043824672699
49	-192.77191	101.17906	-88.60666	-313.35043	1000.0	-24.157288	10.649716	19.191597	-40.10334	200000	1.5974045e-08	185.44829	-0.057422716	-79.5974	0.009001655	0.0	236.21705794334412
50	-263.23593	95.12853	-107.95427	-355.3123	1000.0	-21.31553	12.264559	6.8549542	-39.21734	204000	-9.536743e-09	228.518	-0.057158675	-44.062958	0.00894544	0.0	241.07851433753967
51	-207.73894	34.04753	-163.0724	-248.6883	1000.0	-21.378914	11.200071	21.589563	-38.54287	208000	-2.7894973e-08	299.6092	-0.06373391	-56.122574	0.008954561	0.0	245.81845831871033
52	-237.81165	55.507805	-166.38899	-315.0649	1000.0	-19.675417	8.510279	10.401217	-35.35733	212000	-3.0994414e-08	295.11026	-0.056677077	-47.11148	0.008965954	0.0	250.7575240135193
53	-163.87671	120.549644	-70.165764	-370.89484	1000.0	-19.450336	9.581852	13.809115	-37.369713	216000	-1.001358e-08	240.6829	-0.058882512	-66.999405	0.0090445075	0.0	255.40835189819336
54	-140.3566	135.08244	-36.416626	-368.15372	1000.0	-16.450502	13.325955	19.571358	-40.168133	220000	3.5762787e-10	183.522	-0.05771775	-31.39534	0.009013844	0.0	259.9216294288635
55	-80.51656	70.86736	27.885555	-163.49236	1000.0	-7.030772	6.286424	14.140288	-31.894337	224000	5.2452087e-09	253.98828	-0.0549475	-38.712036	0.0089074075	0.0	264.24898386001587
56	-300.831	32.11254	-263.26978	-348.0239	1000.0	-17.686247	14.164958	16.968462	-39.72978	228000	-2.3841857e-09	370.1946	-0.05629224	-189.21748	0.009015045	0.0	268.7565004825592
57	-175.60783	69.57115	-95.14904	-285.53958	1000.0	-26.623766	8.725371	12.835717	-39.867924	232000	-2.2888184e-08	317.6136	-0.058780976	-141.001	0.009095117	0.0	273.22026014328003
58	-144.4397	181.37965	39.850807	-365.96512	1000.0	-18.888004	14.136484	11.354171	-39.25674	236000	-2.002716e-08	210.538	-0.06081347	-74.34029	0.009127411	0.0	277.51045870780945
59	-73.78612	64.64497	15.647683	-139.98466	1000.0	0.14488046	8.160738	27.59423	-34.545174	240000	1.1920929e-08	269.6121	-0.056001347	-64.88266	0.009040383	0.0	282.0772943496704
60	-145.26225	93.72992	-40.766956	-275.73682	1000.0	-8.578657	10.919387	15.489039	-38.500774	244000	-8.5830685e-09	236.56514	-0.059596926	-34.595947	0.009010016	0.0	286.7853412628174
61	-163.20105	16.053263	-135.40508	-173.07571	1000.0	-12.313295	12.2494755	16.185703	-39.626038	248000	-8.3446505e-10	254.21829	-0.058744002	-54.026382	0.009071565	0.0	290.9995310306549
62	-234.90833	93.24506	-152.19635	-391.86426	1000.0	-17.062	9.171396	10.609747	-34.073196	252000	2.5749207e-08	224.48004	-0.05905245	-51.91736	0.009107035	0.0	295.65288853645325
63	-6.507349	82.80241	115.7849	-93.41174	1000.0	-12.747832	7.4493003	16.38551	-36.426758	256000	-1.2159347e-08	444.48007	-0.05366969	-175.52249	0.009007996	0.0	300.11117935180664
64	-268.6992	132.96495	-45.220234	-395.087	1000.0	-16.023966	14.575424	22.086498	-39.837566	260000	2.002716e-08	277.5717	-0.05605001	-117.951904	0.0090882685	0.0	304.7880697250366
65	-68.064445	88.83336	25.214895	-213.25742	1000.0	-14.674236	10.952381	18.856094	-39.58858	264000	2.43783e-08	349.9041	-0.05600516	-124.16609	0.008934706	0.0	309.3360917568207
66	-7.192075	45.278275	68.39803	-51.31075	1000.0	-1.9607909	8.863337	22.775621	-38.803715	268000	-3.3378602e-09	140.05981	-0.057354707	-24.551033	0.009134966	0.0	313.89968752861023
67	-176.1919	117.90848	-12.580279	-344.59915	1000.0	-8.755506	12.478721	22.35122	-36.05137	272000	1.0848045e-08	279.99686	-0.056121554	-69.23161	0.009056119	0.0	318.78519892692566
68	44.705208	97.225296	190.8703	-64.04766	1000.0	-4.573247	7.836927	25.017576	-32.7291	276000	-1.7404556e-08	285.19592	-0.055574052	-98.21739	0.009038893	0.0	323.63885283470154
69	-137.71542	136.85147	69.12538	-286.0225	1000.0	-1.4713286	10.1615305	20.518898	-33.48955	280000	-2.193451e-08	425.57318	-0.05539379	-160.49033	0.009130907	0.0	328.41511130332947
70	-62.872505	124.31836	59.131012	-266.31406	1000.0	-11.456236	11.188302	17.639627	-39.009968	284000	-5.2452087e-09	265.7906	-0.059014462	-85.315216	0.009135734	0.0	333.60703682899475
71	-1.2712975	94.364784	151.17155	-97.856	1000.0	-0.6309045	9.451499	29.023085	-36.615746	288000	-3.051758e-08	306.10577	-0.05670013	-36.332947	0.009132049	0.0	338.3036632537842
72	32.00039	49.897366	78.24971	-47.800716	1000.0	1.050414	8.402003	32.480404	-31.430077	292000	-2.861023e-09	223.28677	-0.055808008	-29.253738	0.009243692	0.0	342.90146803855896
73	-33.544155	162.43745	186.42505	-271.6872	1000.0	-4.4841485	14.5164995	27.00636	-39.622856	296000	-3.4332274e-08	232.563	-0.056806218	-26.69751	0.009301049	0.0	347.39318895339966
74	-94.180756	123.83646	40.939133	-294.0893	1000.0	-3.7515855	15.796492	25.718773	-38.68092	300000	5.841255e-09	256.46616	-0.05543366	-64.140594	0.008959705	0.0	351.84946298599243
75	-87.16742	75.04881	21.116823	-165.86858	1000.0	-8.716328	12.842309	17.768978	-39.780746	304000	2.2888184e-08	174.24706	-0.058185186	-23.396347	0.00923941	0.0	356.14746475219727
76	-59.766712	81.92128	43.072006	-150.44781	1000.0	-3.8660586	5.0713067	13.493367	-27.420418	308000	2.503395e-08	267.6054	-0.05528872	-38.60916	0.009192352	0.0	360.8824391365051
77	-40.907936	69.11205	59.828266	-129.36145	1000.0	-8.014243	11.633715	23.020456	-39.857872	312000	1.9073487e-09	284.01825	-0.056239758	-61.907043	0.009267837	0.0	365.6736946105957
78	77.82381	76.90911	166.19888	-45.607937	1000.0	1.8661809	7.431844	31.286665	-28.97817	316000	-1.692772e-08	281.1188	-0.054433048	-68.27368	0.009161941	0.0	370.20028376579285
79	-65.884125	131.80432	83.651726	-246.26466	1000.0	-1.6075162	17.05876	33.978146	-38.49228	320000	-7.629395e-09	252.3006	-0.059234545	-60.55432	0.009152071	0.0	375.0347692966461
80	-30.611216	85.09294	111.370804	-114.34873	1000.0	-0.35006225	12.690124	28.647787	-39.777237	324000	9.894371e-09	294.6765	-0.05455484	-47.76651	0.009211676	0.0	380.4182302951813
81	-75.50778	133.66902	69.41532	-246.25247	1000.0	-9.705984	17.18611	26.623972	-39.155903	328000	8.106232e-09	259.08755	-0.05542979	-41.36995	0.009123636	0.0	385.08627367019653
82	27.076267	140.46263	147.57971	-212.2192	1000.0	-1.3132051	16.696693	32.759804	-39.130405	332000	1.4305115e-09	214.93925	-0.05529751	-59.922836	0.009228489	0.0	389.9976143836975
83	63.60686	61.877106	141.0419	-28.34492	1000.0	9.760835	5.5667887	25.258196	-19.334562	336000	8.5830685e-09	219.16753	-0.052759185	-46.051407	0.009259244	0.0	394.4144949913025
84	13.234495	66.84747	116.83306	-65.905	1000.0	4.8229575	6.086164	24.825481	-20.388018	340000	-3.004074e-08	252.37396	-0.055500787	-39.231323	0.009117312	0.0	399.20724868774414
85	-66.30915	92.84959	26.297462	-203.07866	1000.0	-0.17679077	10.0394535	18.482943	-36.994217	344000	-1.013279e-08	232.04488	-0.057637922	-62.426468	0.009227214	0.0	404.08953285217285
86	88.67808	7.526375	101.41937	82.97818	1000.0	-3.2037163	5.6355815	16.781897	-28.38847	348000	1.34706495e-08	455.2258	-0.058224205	-187.90082	0.009293746	0.0	408.80932331085205
87	107.70302	59.80923	210.85516	64.33558	1000.0	9.37141	7.210886	30.955982	-18.124117	352000	2.7000905e-08	233.99945	-0.05531979	-30.808914	0.00913945	0.0	413.07156562805176
88	164.83946	21.123913	186.81941	133.44211	1000.0	9.908725	6.8001523	32.53967	-24.866219	356000	3.3378602e-09	251.97778	-0.054251064	-71.09349	0.00923499	0.0	417.5793950557709
89	91.10923	51.863007	175.46414	37.628822	1000.0	16.545696	7.280217	35.581387	-21.087513	360000	-2.861023e-09	255.78882	-0.059508976	-93.94522	0.009214613	0.0	421.86525321006775
90	81.314865	65.240166	164.8447	-2.7357113	1000.0	8.136988	6.6682487	29.489946	-24.185064	364000	4.2915342e-09	386.49844	-0.057271726	-58.799072	0.009316277	0.0	427.0756690502167
91	34.588127	175.79329	213.92053	-249.75432	1000.0	1.3490505	17.275454	35.782604	-43.888714	368000	-1.3589859e-08	229.11253	-0.05595746	-73.21422	0.009226137	0.0	431.2880828380585
92	130.30833	69.70766	185.08266	12.36459	1000.0	12.010147	6.724351	33.332176	-27.0648	372000	-1.3351441e-08	261.61432	-0.05529319	-38.596344	0.009198593	0.0	435.72176146507263
93	166.02094	11.499379	181.13026	153.39594	1000.0	11.872119	6.0881844	29.317379	-19.368824	376000	-4.529953e-09	228.55434	-0.05437473	-30.35614	0.009259907	0.0	440.5842912197113
94	114.02391	62.302704	184.28024	25.25403	1000.0	13.182606	6.886382	34.246357	-25.103798	380000	8.106232e-09	278.70102	-0.05335323	-46.560165	0.009226111	0.0	445.39997363090515
95	165.91357	72.512566	247.85674	50.04897	1000.0	11.60301	7.210606	33.61704	-23.80842	384000	2.8133393e-08	302.85162	-0.05505381	-52.134445	0.00924052	0.0	450.2446081638336
96	149.98799	103.71173	253.92497	-19.86696	1000.0	15.142148	7.5356936	34.329205	-26.290638	388000	-1.2397766e-08	283.44763	-0.05597579	-46.174072	0.009193905	0.0	455.26412320137024
97	18.377867	109.477196	174.94438	-118.37571	1000.0	6.212316	19.336857	39.399555	-48.71965	392000	0.0	292.61307	-0.055481743	-91.73129	0.009301035	0.0	460.3121497631073
98	137.44164	74.72603	246.68837	58.484856	1000.0	5.119418	8.549055	35.438095	-35.70653	396000	-3.33786e-08	362.1309	-0.058667872	-115.478455	0.0092572635	0.0	465.47974395751953
99	177.2041	42.435074	231.07234	135.64442	1000.0	13.57817	7.5903955	40.399586	-24.83443	400000	-1.6689301e-09	280.54025	-0.0550758	-49.04692	0.009232037	0.0	470.51525139808655
100	170.26353	71.240875	241.82361	65.41945	1000.0	16.914906	6.8042226	36.727238	-24.415668	404000	-1.4781952e-08	308.6966	-0.05904248	-41.075897	0.009330122	0.0	476.19147181510925
101	109.057816	85.95093	248.26479	14.998722	1000.0	14.05695	7.826314	38.288296	-26.235334	408000	4.768372e-10	322.02933	-0.055885512	-62.921722	0.009340685	0.0	481.3325660228729
102	166.02228	88.246864	291.88385	43.21387	1000.0	9.74003	7.657849	32.10243	-30.868446	412000	-8.106232e-09	297.8232	-0.05562438	-69.41235	0.009230272	0.0	486.33133149147034
103	188.55746	75.61406	293.2506	80.770065	1000.0	15.389963	7.5662966	39.314312	-23.146255	416000	-1.2874604e-08	239.98715	-0.054996684	-37.87372	0.0092741735	0.0	491.44186663627625
104	135.71013	86.60351	231.10883	-1.3648051	1000.0	17.849329	7.4384003	36.777756	-14.000874	420000	2.861023e-09	286.88562	-0.0548599	-62.209976	0.009273192	0.0	496.43672943115234
105	121.81214	43.56268	155.49475	47.11284	1000.0	12.972459	6.7105303	31.56722	-17.945724	424000	6.9141386e-09	167.53868	-0.055291634	-25.877243	0.009243139	0.0	501.5825524330139
106	186.5182	56.41604	239.33409	105.02253	1000.0	12.699781	5.2331543	31.965548	-14.079557	428000	1.3113022e-09	195.39546	-0.056401856	-40.987076	0.009226912	0.0	506.5784435272217
107	74.23916	138.19885	254.94429	-70.90669	1000.0	14.969434	7.7672024	32.60468	-23.571068	432000	-1.6212464e-08	454.97757	-0.056569673	-150.00381	0.009312095	0.0	511.3963694572449
108	178.30664	91.76057	294.64328	38.301483	1000.0	8.516752	9.33464	36.012486	-26.617031	436000	-1.3113022e-08	372.57318	-0.054295942	-117.23775	0.009361056	0.0	516.4390811920166
109	189.9401	40.453136	244.97113	142.45897	1000.0	17.034142	6.0283556	36.872936	-14.025721	440000	-1.2397766e-08	182.89691	-0.055969868	-23.479965	0.0093576545	0.0	521.721898317337
110	186.67172	39.653557	234.9403	144.01112	1000.0	17.778461	6.0846124	35.262367	-13.099907	444000	6.6757204e-09	167.11191	-0.05594495	-24.236603	0.009307339	0.0	527.576990365982
111	185.43384	61.172493	283.69608	120.81262	1000.0	17.466887	5.59023	35.31396	-19.030235	448000	9.298325e-09	233.47755	-0.055351768	-30.958038	0.009277424	0.0	532.5334467887878
112	143.68973	51.31792	215.52742	71.32336	1000.0	16.527504	6.674548	35.469246	-12.247608	452000	7.152557e-09	207.86615	-0.0549266	-38.087524	0.009341643	0.0	537.4516713619232
113	197.56035	37.3094	248.23036	142.88817	1000.0	14.390761	5.529042	31.497631	-13.124255	456000	1.1205673e-08	227.36935	-0.056118697	-51.2601	0.009405106	0.0	542.00266289711
114	210.9315	34.91438	268.6126	175.76631	1000.0	18.256666	6.12659	39.23851	-10.108605	460000	1.4305115e-09	210.4474	-0.058559906	-26.911438	0.009341413	0.0	546.5718417167664
115	192.18248	88.47799	328.10208	80.99934	1000.0	18.268627	7.227835	38.596348	-14.702936	464000	7.510185e-09	207.98608	-0.053900953	-29.263779	0.009251991	0.0	551.2649354934692
116	186.42618	30.762054	227.33658	143.6198	1000.0	17.192286	6.0642576	39.43936	-9.269655	468000	2.3841858e-08	282.98392	-0.056079697	-45.017975	0.009344975	0.0	556.2684142589569
117	193.7907	59.593266	250.76842	100.261765	1000.0	16.740343	6.8567457	41.483894	-13.322495	472000	-3.528595e-08	185.99147	-0.057717174	-31.225723	0.009364847	0.0	561.1206769943237
118	207.84094	42.678425	259.93454	164.56337	1000.0	16.600933	5.6251955	34.440998	-5.307474	476000	-9.536744e-10	221.40459	-0.05398483	-40.579346	0.009353392	0.0	565.6030874252319
119	215.30867	57.45307	269.11362	120.990555	1000.0	20.80711	6.560235	46.400463	-3.0974798	480000	1.1920929e-09	234.95703	-0.055191662	-30.395096	0.009271365	0.0	569.9987335205078
120	122.65746	31.266207	153.59665	71.66293	1000.0	18.789824	7.5385017	43.11181	-11.625029	484000	-1.9073487e-09	261.209	-0.056649487	-100.54442	0.009287537	0.0	575.0741648674011
121	62.982494	246.56972	286.29672	-354.66998	1000.0	6.880059	10.380953	28.25789	-28.567387	488000	4.220009e-08	433.8361	-0.058499202	-236.69785	0.009324743	0.0	579.7868676185608
122	158.05782	56.59589	222.9359	67.195435	1000.0	17.249655	7.471505	40.796017	-18.571268	492000	1.3947487e-08	225.1798	-0.052942008	-38.716354	0.009262902	0.0	584.3496537208557
123	282.67407	70.86441	391.03406	198.60036	1000.0	16.603273	6.401444	39.884785	-13.166941	496000	4.7683717e-08	395.37946	-0.057600304	-147.85217	0.009347819	0.0	589.1658225059509
124	223.32063	15.809074	245.76076	205.00569	1000.0	26.367125	7.3462043	46.57597	-13.520764	500000	-4.7683717e-08	277.7457	-0.055289373	-67.217636	0.009424809	0.0	593.4617102146149
125	228.92499	27.295357	249.26639	182.27762	1000.0	20.279959	6.779221	37.689587	-9.969336	504000	1.6689301e-09	176.14104	-0.05435967	-28.103683	0.009429463	0.0	598.0893461704254
126	232.36525	26.873163	278.6126	212.02895	1000.0	21.494015	5.559432	40.89759	-5.017387	508000	-4.7683715e-09	139.06497	-0.05573243	-20.136261	0.009482557	0.0	602.7996835708618
127	279.1836	77.91904	399.87756	182.06705	1000.0	21.504719	4.782946	38.520287	1.0928813	512000	1.2516975e-08	243.17317	-0.055557393	-51.65004	0.009387617	0.0	607.3693466186523
128	336.64142	107.61275	520.6833	256.12094	1000.0	26.861404	6.8318715	48.13159	-10.409134	516000	-2.0742416e-08	325.50644	-0.05742094	-54.675995	0.009342633	0.0	611.9536592960358
129	218.58438	63.547264	302.8555	136.15225	1000.0	28.352648	8.517438	52.95333	-8.3836975	520000	1.758337e-08	260.8823	-0.054704104	-88.44942	0.009386533	0.0	616.6419489383698
130	327.9356	18.670513	352.24008	301.58362	1000.0	21.972866	5.9654403	48.582203	-7.041765	524000	1.2874604e-08	256.4421	-0.054126747	-99.87164	0.009381944	0.0	621.852240562439
131	251.67006	10.846296	267.72705	240.37834	1000.0	30.013655	5.982239	46.22093	-19.92291	528000	2.2053719e-08	247.5115	-0.05284739	-84.074066	0.009325709	0.0	626.2550439834595
132	252.17194	46.86653	305.50974	194.63898	1000.0	23.51809	6.557911	47.726795	-6.8858733	532000	-2.7656554e-08	210.03178	-0.0576115	-31.629745	0.009389856	0.0	630.3036742210388
133	275.52292	106.82021	390.28287	101.92039	1000.0	21.566711	6.0550947	41.749527	-10.446336	536000	1.7881393e-09	291.22073	-0.052715007	-57.653458	0.009438545	0.0	634.6878335475922
134	273.83173	48.6975	351.76193	228.31381	1000.0	26.17864	7.1215587	45.63095	-11.286695	540000	3.3140182e-08	151.79556	-0.053271167	-25.338982	0.009446918	0.0	639.1989095211029
135	251.00961	47.149746	296.607	181.49898	1000.0	25.310232	6.5476694	48.450684	-2.5125291	544000	1.0490417e-08	219.719	-0.05237972	-28.930649	0.009379697	0.0	643.9167368412018
136	293.54	47.264053	358.23782	239.20491	1000.0	24.632376	6.289661	44.74324	-3.0559328	548000	-8.5830685e-09	187.99043	-0.054266494	-30.240646	0.009301726	0.0	648.3718523979187
137	312.0443	49.4208	354.87775	232.77899	1000.0	26.971693	6.1496754	46.416744	-8.731977	552000	4.7683715e-09	345.66745	-0.050962675	-44.995667	0.009308171	0.0	652.7789540290833
138	257.02542	101.68525	368.32166	129.37865	1000.0	27.517412	8.195781	52.811264	-15.748248	556000	-8.34465e-09	374.1742	-0.053959306	-74.59857	0.009383999	0.0	657.2912337779999
